CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;PHPH;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_02
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);((none));(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l)
18OL17001_047;BBL_04;42.45008;-65.47555;440308;1.07;19-apr-17;14:52:00;1.074;31.2694;2.9514;8.3809;8.359;0.94878;0.115;0.3095;0;31.285;NaN;8.612
18OL17001_048;CSL_04;47.2689;-59.778;440992;50.6;28-apr-17;23:11:00;50.606;31.7906;-0.6879;8.0017;8.131;0.26623;3.29;0.731;3.75;NaN;0.145;NaN
18OL17001_048;CSL_04;47.2689;-59.7778;440993;40;28-apr-17;23:12:00;40.008;31.7611;0.2534;7.9735;8.152;1.57594;2.49;0.724;3.25;NaN;0.16;NaN
18OL17001_048;CSL_04;47.26884;-59.77774;440994;30.35;28-apr-17;23:14:00;30.357;31.7022;0.6162;8.0586;8.17;2.70607;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_048;CSL_04;47.26884;-59.7778;440995;19.45;28-apr-17;23:16:00;19.454;31.2158;0.7816;8.708;8.316;2.21406;0;0.4135;0.82;NaN;0.06;NaN
18OL17001_048;CSL_04;47.26892;-59.77786;440996;19.89;28-apr-17;23:17:00;19.894;31.3071;0.6342;8.7873;8.313;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_048;CSL_04;47.26904;-59.77788;440997;19.49;28-apr-17;23:18:00;19.493;31.2531;0.8016;8.7578;8.316;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_048;CSL_04;47.26916;-59.77788;440998;10.06;28-apr-17;23:20:00;10.065;30.6875;1.647;8.479;8.308;1.06134;0;0.29;0.615;NaN;0.035;NaN
18OL17001_048;CSL_04;47.26933;-59.77788;440999;2.06;28-apr-17;23:22:00;2.069;30.3787;2.0617;8.3158;8.295;0.86837;0;0.2775;0.605;30.366;0.03;8.438
18OL17001_048;CSL_04;47.26938;-59.77786;441000;2.2;28-apr-17;23:23:00;2.207;30.3789;2.0648;8.308;8.296;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_048;CSL_04;47.26944;-59.77782;441001;2.09;28-apr-17;23:24:00;2.092;30.3797;2.058;8.3246;8.295;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_048;CSL_04;47.26948;-59.77784;441002;2.06;28-apr-17;23:25:00;2.066;30.3791;2.0635;8.3252;8.295;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_050;CSL_03;47.0993;-59.9895;441003;325.45;29-apr-17;01:39:00;325.456;34.8247;6.3932;2.4857;7.892;NaN;30.65;1.7945;22.46;34.799;0.075;2.7805
18OL17001_050;CSL_03;47.09902;-59.9895;441004;249.89;29-apr-17;01:43:00;249.893;34.5898;6.6887;2.7596;7.915;NaN;23.785;1.6225;20.655;34.563;0.075;3.066
18OL17001_050;CSL_03;47.0987;-59.98986;441005;200.56;29-apr-17;01:48:00;200.569;34.2141;5.8824;3.7614;7.975;NaN;17.615;1.415;16.865;NaN;0.075;NaN
18OL17001_050;CSL_03;47.0986;-59.98982;441006;149.62;29-apr-17;01:51:00;149.626;33.5134;3.516;4.8161;7.991;NaN;14.63;1.2755;13.465;NaN;0.06;NaN
18OL17001_050;CSL_03;47.09878;-59.98994;441007;100.75;29-apr-17;01:54:00;100.756;32.5026;1.1728;6.8807;8.099;0.15701;6.825;0.847;6.705;NaN;0.085;NaN
18OL17001_050;CSL_03;47.09904;-59.9896;441008;79.74;29-apr-17;01:57:00;79.741;32.1562;0.4119;7.6698;8.141;0.1297;4.555;0.7195;4.5;NaN;0.2;NaN
18OL17001_050;CSL_03;47.09908;-59.98898;441009;60.27;29-apr-17;01:59:00;60.276;32.0809;0.3287;7.631;8.127;1.20607;1.65;0.71;4.035;NaN;0.235;NaN
18OL17001_051;CSL_03;47.09964;-59.98854;441010;50.05;29-apr-17;02:53:00;50.05;32.0006;0.1011;7.6661;8.13;1.43121;2.38;0.7425;4.02;NaN;0.19;NaN
18OL17001_051;CSL_03;47.0997;-59.9887;441011;40.86;29-apr-17;02:55:00;40.866;31.866;-0.1821;7.9059;8.134;2.10862;1.245;0.7105;3.15;NaN;0.155;NaN
18OL17001_051;CSL_03;47.09976;-59.98884;441012;30.35;29-apr-17;02:57:00;30.359;31.5472;-0.29;8.4928;8.212;2.17891;0.445;0.6025;1.325;NaN;0.1;NaN
18OL17001_051;CSL_03;47.09982;-59.98904;441013;19.7;29-apr-17;02:59:00;19.707;31.2792;0.1434;8.7549;8.282;2.60064;0.125;0.5285;0.745;NaN;0.055;NaN
18OL17001_051;CSL_03;47.09992;-59.98894;441014;9.79;29-apr-17;03:01:00;9.794;30.5483;1.4381;8.6487;8.308;1.09351;0;0.309;0.655;NaN;0.04;NaN
18OL17001_051;CSL_03;47.09996;-59.98838;441015;1.63;29-apr-17;03:03:00;1.635;30.1819;2.5616;8.2442;8.292;0.43006;0;0.264;0.495;30.274;0.035;8.677
18OL17001_051;CSL_03;47.09994;-59.98834;441016;1.85;29-apr-17;03:04:00;1.852;30.1791;2.5767;8.2464;8.293;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_053;CSL_02;47.02102;-60.11614;441017;176.08;29-apr-17;04:50:00;176.083;33.4786;3.5014;4.41;7.943;NaN;16.81;1.3425;14.155;33.447;0.17;4.709
18OL17001_053;CSL_02;47.02102;-60.116;441018;150.31;29-apr-17;04:51:00;150.312;33.3062;3.0185;4.7665;7.961;NaN;15.445;1.295;12.895;NaN;0.17;NaN
18OL17001_053;CSL_02;47.02098;-60.11578;441019;99.37;29-apr-17;04:54:00;99.373;32.4594;0.8169;6.5488;8.049;0.09898;9.65;1.0065;8.005;NaN;0.16;NaN
18OL17001_053;CSL_02;47.02094;-60.1156;441020;80.31;29-apr-17;04:55:00;80.315;31.8674;-0.7533;7.7848;8.117;0.14677;5.265;0.8;4.435;NaN;0.165;NaN
18OL17001_053;CSL_02;47.02089;-60.11546;441021;60.09;29-apr-17;04:57:00;60.094;31.7846;-0.907;7.9015;8.122;0.25258;4.825;0.806;4.2;NaN;0.155;NaN
18OL17001_053;CSL_02;47.0209;-60.1153;441022;50.26;29-apr-17;04:58:00;50.267;31.642;-0.9506;8.0645;8.142;1.02918;3.07;0.758;3.4;NaN;0.125;NaN
18OL17001_053;CSL_02;47.02094;-60.11514;441023;38.52;29-apr-17;04:59:00;38.521;31.4584;-0.8353;8.2227;8.175;1.97796;1.48;0.647;2.095;NaN;0.11;NaN
18OL17001_053;CSL_02;47.021;-60.11502;441024;29.19;29-apr-17;05:01:00;29.191;31.1613;-0.3714;8.6411;8.248;3.05751;0.43;0.478;1.075;NaN;0.065;NaN
18OL17001_053;CSL_02;47.0211;-60.11506;441025;19.3;29-apr-17;05:03:00;19.307;30.9094;0.4205;8.7458;8.298;1.84932;0;0.355;0.62;NaN;0.045;NaN
18OL17001_053;CSL_02;47.02122;-60.1151;441026;9.64;29-apr-17;05:04:00;9.649;30.5286;1.0586;8.8245;8.329;0.52563;0;0.272;0.64;NaN;0.045;NaN
18OL17001_053;CSL_02;47.0214;-60.1152;441027;2;29-apr-17;05:06:00;2.001;29.8371;1.5074;8.7246;8.312;0.54952;0;0.258;0.6;29.79;0.045;8.9805
18OL17001_053;CSL_02;47.02153;-60.11528;441028;2.16;29-apr-17;05:07:00;2.161;29.8375;1.5222;8.6838;8.312;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_055;CSL_01;46.95298;-60.217;441029;74.26;29-apr-17;07:00:00;74.261;31.8468;-0.4258;7.6033;8.117;0.64324;5.225;0.8245;4.87;31.822;0.15;7.8215
18OL17001_055;CSL_01;46.95268;-60.21728;441030;60.21;29-apr-17;07:02:00;60.216;31.6685;-0.6781;7.8402;8.136;1.02918;3.54;0.755;3.74;NaN;0.13;NaN
18OL17001_055;CSL_01;46.95242;-60.21752;441031;49.76;29-apr-17;07:03:00;49.766;31.604;-0.7065;7.9074;8.141;1.23824;3.7;0.791;3.785;NaN;0.16;NaN
18OL17001_055;CSL_01;46.95179;-60.21801;441032;40.34;29-apr-17;07:06:00;40.346;30.8004;-0.1715;8.4845;8.242;2.0032;0.955;0.5245;1.82;NaN;0.1;NaN
18OL17001_055;CSL_01;46.95138;-60.21826;441033;30.51;29-apr-17;07:07:00;30.515;30.4556;0.5575;8.7821;8.3;1.65634;0;0.313;0.77;NaN;0.07;NaN
18OL17001_055;CSL_01;46.95108;-60.2184;441034;19.78;29-apr-17;07:09:00;19.781;30.2396;0.9196;8.7734;8.31;1.41513;0;0.3005;0.68;NaN;0.06;NaN
18OL17001_055;CSL_01;46.9509;-60.21846;441035;9.86;29-apr-17;07:10:00;9.86;30.1314;1.0078;8.7356;8.305;1.33472;0;0.306;0.68;NaN;0.05;NaN
18OL17001_055;CSL_01;46.95062;-60.21862;441036;1.98;29-apr-17;07:11:00;1.985;29.7787;1.6776;8.6047;8.301;0.77189;0;0.272;0.625;29.772;0.08;8.604
18OL17001_055;CSL_01;46.95049;-60.2187;441037;1.84;29-apr-17;07:12:00;1.84;29.763;1.7028;8.6034;8.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_057;BP_01;44.97442;-56.14054;441038;223.58;30-apr-17;01:05:00;223.58;35.0961;8.9453;3.4273;8.064;NaN;12.245;1.4025;20.29;35.065;0.115;3.794
18OL17001_057;BP_01;44.97412;-56.14056;441039;100.17;30-apr-17;01:11:00;100.173;33.7921;4.6332;5.9411;8.128;0.19797;7.035;0.916;8.945;NaN;0.185;NaN
18OL17001_057;BP_01;44.97392;-56.14052;441040;80.34;30-apr-17;01:13:00;80.341;32.9268;0.5475;7.2863;8.122;0.43348;6.575;0.8685;6.145;NaN;0.155;NaN
18OL17001_057;BP_01;44.97376;-56.14048;441041;57.74;30-apr-17;01:15:00;57.743;32.6462;-0.277;7.7885;8.147;2.46528;4.84;0.811;4.41;NaN;0.115;NaN
18OL17001_057;BP_01;44.97366;-56.1405;441042;49.5;30-apr-17;01:16:00;49.5;32.6167;0.1601;7.9897;8.172;3.3738;2.98;0.676;3.055;NaN;0.115;NaN
18OL17001_057;BP_01;44.97352;-56.1405;441043;39.28;30-apr-17;01:18:00;39.288;32.5894;0.4175;8.057;8.186;3.58467;2.6;0.657;2.8;NaN;0.115;NaN
18OL17001_057;BP_01;44.97342;-56.14048;441044;30.93;30-apr-17;01:19:00;30.937;32.5322;1.1922;8.4279;8.241;4.35783;0.72;0.5315;1.35;NaN;0.07;NaN
18OL17001_057;BP_01;44.9733;-56.1405;441045;20.82;30-apr-17;01:20:00;20.826;32.521;1.3635;8.4854;8.25;4.28754;0.22;0.5;0.935;NaN;0.065;NaN
18OL17001_057;BP_01;44.97316;-56.14054;441046;11.12;30-apr-17;01:22:00;11.126;32.4535;2.4445;8.6375;8.289;3.97125;0;0.448;0.575;NaN;0.07;NaN
18OL17001_057;BP_01;44.9732;-56.14056;441047;2.69;30-apr-17;01:24:00;2.691;32.4367;2.7196;8.6067;8.297;3.12779;0.2;0.4075;0.56;32.412;0.045;8.9575
18OL17001_057;BP_01;44.97337;-56.14058;441048;2.76;30-apr-17;01:25:00;2.763;32.4378;2.7163;8.6295;8.297;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_058;PS_03;42.30162;-65.84002;440310;205.31;19-apr-17;17:05:00;205.319;35.2383;9.9455;4.1209;8.136;NaN;10.03;1.167;17.545;35.218;NaN;4.429
18OL17001_058;PS_03;42.30174;-65.84044;440311;174.99;19-apr-17;17:07:00;174.997;34.6443;9.8009;5.1394;8.175;NaN;5.82;0.78;9.34;NaN;NaN;NaN
18OL17001_058;PS_03;42.302;-65.84066;440312;149.65;19-apr-17;17:09:00;149.651;34.1689;8.4201;5.3987;8.17;NaN;6.005;0.804;9.37;NaN;NaN;NaN
18OL17001_058;PS_03;42.30218;-65.84078;440313;125.68;19-apr-17;17:11:00;125.684;33.9099;7.6794;5.5693;8.169;NaN;5.595;0.7995;8.635;NaN;NaN;NaN
18OL17001_058;PS_03;42.30236;-65.84109;440314;99.46;19-apr-17;17:12:00;99.466;33.3285;6.0018;5.9828;8.163;NaN;5.19;0.785;7.365;NaN;NaN;NaN
18OL17001_058;PS_03;42.30248;-65.84144;440315;75.01;19-apr-17;17:14:00;75.011;33.0107;5.0747;6.2821;8.165;NaN;5.23;0.7655;6.455;NaN;NaN;NaN
18OL17001_058;PS_03;42.30262;-65.84173;440316;59.89;19-apr-17;17:15:00;59.897;32.8621;4.6645;6.4673;8.171;NaN;4.23;0.6805;5.82;NaN;NaN;NaN
18OL17001_060;BP_04;44.91818;-56.44046;441049;382.43;30-apr-17;03:59:00;382.431;35.0422;6.3203;4.2365;8.05;NaN;15.08;1.4235;20.155;35.011;0.12;4.5715
18OL17001_060;BP_04;44.91772;-56.44106;441050;251.45;30-apr-17;04:04:00;251.459;35.0952;9.4891;3.4775;8.062;NaN;11.395;1.3255;18.725;35.047;0.11;3.808
18OL17001_060;BP_04;44.91788;-56.44156;441051;100.93;30-apr-17;04:09:00;100.932;33.2646;2.3911;6.6783;8.114;0.30377;7.395;0.8745;7.525;NaN;0.14;NaN
18OL17001_060;BP_04;44.91776;-56.442;441052;80.36;30-apr-17;04:11:00;80.365;32.8415;0.2352;7.4514;8.123;0.41982;6.59;0.892;5.61;NaN;0.135;NaN
18OL17001_060;BP_04;44.91778;-56.44236;441053;59.4;30-apr-17;04:13:00;59.409;32.7381;-0.2005;7.6048;8.129;0.44713;6.55;0.8455;5.42;NaN;0.155;NaN
18OL17001_060;BP_04;44.91794;-56.4423;441054;49.87;30-apr-17;04:14:00;49.87;32.7022;-0.1558;7.6421;8.128;1.20607;6.08;0.827;4.985;NaN;0.16;NaN
18OL17001_060;BP_04;44.91798;-56.44268;441055;39.66;30-apr-17;04:16:00;39.662;32.6422;1.749;7.5894;8.17;2.21406;3.14;0.6875;3.28;NaN;0.165;NaN
18OL17001_060;BP_04;44.91786;-56.443;441056;30.55;30-apr-17;04:17:00;30.558;32.5412;2.1226;7.8769;8.214;4.88499;0.435;0.5205;1.315;NaN;0.12;NaN
18OL17001_060;BP_04;44.9177;-56.4433;441057;20.87;30-apr-17;04:18:00;20.878;32.4983;2.2831;8.1998;8.255;5.16614;0;0.456;0.78;NaN;0.085;NaN
18OL17001_060;BP_04;44.9177;-56.44342;441058;10.41;30-apr-17;04:20:00;10.411;32.4357;2.8774;8.6423;8.306;4.21726;0;0.429;0.58;NaN;0.065;NaN
18OL17001_060;BP_04;44.91776;-56.44354;441059;2.63;30-apr-17;04:21:00;2.633;32.434;2.9042;8.6355;8.303;4.88499;0.185;0.403;0.5;32.408;0.075;8.948
18OL17001_060;BP_04;44.9178;-56.44364;441060;2.15;30-apr-17;04:22:00;2.15;32.4327;2.9155;8.631;8.296;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_062;BP_05;44.88934;-56.62904;441061;400.92;30-apr-17;06:23:00;400.922;35.0278;5.9051;4.3302;8.062;NaN;16.66;1.445;20.025;34.997;0.08;4.565
18OL17001_062;BP_05;44.88981;-56.62914;441062;251.44;30-apr-17;06:29:00;251.447;35.1632;8.8821;3.1515;8.051;NaN;14.31;1.5495;22.665;35.133;0.07;3.4665
18OL17001_062;BP_05;44.88992;-56.63052;441063;99.93;30-apr-17;06:34:00;99.938;34.3661;8.1972;5.3339;8.159;0.94878;4.575;0.8115;8.645;NaN;0.225;NaN
18OL17001_062;BP_05;44.89006;-56.6308;441064;78.65;30-apr-17;06:35:00;78.655;33.5768;5.5546;6.3744;8.173;2.31949;3.03;0.783;4.525;NaN;0.23;NaN
18OL17001_062;BP_05;44.8902;-56.63135;441065;60.88;30-apr-17;06:37:00;60.886;33.2184;4.6108;6.8537;8.201;2.60064;1.195;0.586;2.72;NaN;0.16;NaN
18OL17001_062;BP_05;44.89018;-56.63165;441066;50.44;30-apr-17;06:38:00;50.44;33.1248;4.4701;7.1403;8.231;2.28434;0.86;0.4965;1.82;NaN;0.135;NaN
18OL17001_062;BP_05;44.89018;-56.63176;441067;39.29;30-apr-17;06:40:00;39.292;33.0551;4.3185;7.2418;8.236;2.42492;0.575;0.472;1.445;NaN;0.12;NaN
18OL17001_062;BP_05;44.89024;-56.63182;441068;29.24;30-apr-17;06:41:00;29.242;32.9087;3.9365;7.4346;8.248;1.79233;0.125;0.405;0.85;NaN;0.075;NaN
18OL17001_062;BP_05;44.89038;-56.63204;441069;19.32;30-apr-17;06:42:00;19.328;32.8062;4.0606;7.9373;8.31;0.93269;0;0.3275;0.53;NaN;0.1;NaN
18OL17001_062;BP_05;44.89056;-56.63236;441070;9.12;30-apr-17;06:44:00;9.125;32.5451;3.7738;8.1127;8.321;2.10862;0.045;0.367;0.51;NaN;0.1;NaN
18OL17001_062;BP_05;44.89086;-56.63268;441071;2.63;30-apr-17;06:46:00;2.637;32.4956;3.5734;8.3842;8.323;2.53035;0;0.3835;0.52;32.487;0.08;8.892
18OL17001_062;BP_05;44.89094;-56.6327;441072;2.82;30-apr-17;06:47:00;2.822;32.4972;3.5833;8.3482;8.322;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_064;BANQ_B6;44.83914;-56.80712;441073;410.67;30-apr-17;08:50:00;410.675;35.0159;5.2577;4.9119;8.078;NaN;13.305;1.31;18.38;34.987;0.07;5.2475
18OL17001_064;BANQ_B6;44.83814;-56.80702;441074;249.89;30-apr-17;08:58:00;249.899;35.0303;7.8481;3.222;8.018;NaN;17.14;1.5565;22.01;NaN;0.135;NaN
18OL17001_064;BANQ_B6;44.83792;-56.80736;441075;200.8;30-apr-17;09:00:00;200.803;35.0852;9.1245;3.3339;8.059;NaN;12.74;1.386;19.8;NaN;0.07;NaN
18OL17001_064;BANQ_B6;44.83736;-56.80796;441076;100.47;30-apr-17;09:06:00;100.479;34.0313;6.8397;5.5668;8.141;1.28648;4.13;0.8185;7.55;NaN;0.26;NaN
18OL17001_064;BANQ_B6;44.83722;-56.80812;441077;78.68;30-apr-17;09:08:00;78.686;33.3232;4.4135;6.4967;8.163;1.97796;3.05;0.704;4.67;NaN;0.2;NaN
18OL17001_064;BANQ_B6;44.83702;-56.8085;441078;60.92;30-apr-17;09:11:00;60.926;33.1136;3.9667;6.8298;8.185;2.46006;1.83;0.6425;3.265;NaN;0.2;NaN
18OL17001_065;BANQ_B6;44.83862;-56.81256;441079;49.93;30-apr-17;09:44:00;49.931;32.932;3.9301;7.4791;8.258;1.65634;0.175;0.3945;0.78;NaN;0.075;NaN
18OL17001_065;BANQ_B6;44.83864;-56.81282;441080;40.29;30-apr-17;09:46:00;40.297;32.861;3.769;7.6167;8.273;1.20607;0;0.394;0.58;NaN;0.065;NaN
18OL17001_065;BANQ_B6;44.83872;-56.81294;441081;30.36;30-apr-17;09:48:00;30.367;32.8138;3.704;7.7652;8.29;0.73972;0;0.393;0.465;NaN;0.07;NaN
18OL17001_065;BANQ_B6;44.83892;-56.8136;441082;19.19;30-apr-17;09:49:00;19.19;32.7133;4.8701;7.6951;8.311;0.44372;0;0.2915;0.445;NaN;0.06;NaN
18OL17001_065;BANQ_B6;44.83896;-56.81392;441083;10.27;30-apr-17;09:51:00;10.274;32.7129;4.9246;7.6382;8.308;0.51198;0;0.2835;0.435;NaN;0.06;NaN
18OL17001_065;BANQ_B6;44.8388;-56.81404;441084;2.48;30-apr-17;09:52:00;2.489;32.7114;4.9243;7.6201;8.31;0.47102;0;0.287;0.44;32.684;0.08;8.004
18OL17001_065;BANQ_B6;44.83872;-56.81404;441085;2.32;30-apr-17;09:53:00;2.323;32.7122;4.9272;7.6394;8.31;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_067;BANQ_B5;44.8041;-57.02334;441086;422.37;30-apr-17;11:46:00;422.374;35.0252;5.7018;4.5084;8.087;NaN;15.05;1.3805;19.28;34.994;0.07;4.844
18OL17001_067;BANQ_B5;44.80405;-57.02464;441087;200;30-apr-17;11:51:00;200.007;35.17;9.6597;3.2482;8.084;NaN;11.705;1.3685;19.545;NaN;0.07;NaN
18OL17001_067;BANQ_B5;44.80422;-57.02538;441088;100.7;30-apr-17;11:54:00;100.708;34.3568;8.0375;5.2815;8.156;1.31864;4.33;0.8275;8.82;NaN;0.34;NaN
18OL17001_067;BANQ_B5;44.80432;-57.02564;441089;80.32;30-apr-17;11:56:00;80.32;33.479;4.8094;6.1859;8.157;1.20607;4.22;0.7565;6.005;NaN;0.215;NaN
18OL17001_067;BANQ_B5;44.80438;-57.02616;441090;60.3;30-apr-17;11:58:00;60.302;33.1162;4.2186;6.9168;8.213;2.60064;1.2;0.574;2.615;NaN;0.155;NaN
18OL17001_067;BANQ_B5;44.80427;-57.02639;441091;49.26;30-apr-17;11:59:00;49.269;32.9229;3.9247;7.3171;8.248;2.84665;0.395;0.4275;1.09;NaN;0.09;NaN
18OL17001_067;BANQ_B5;44.804;-57.02628;441092;40.95;30-apr-17;12:00:00;40.956;32.8969;4.3322;7.4918;8.284;1.15783;0;0.317;0.51;NaN;0.06;NaN
18OL17001_067;BANQ_B5;44.80386;-57.0263;441093;30.03;30-apr-17;12:02:00;30.034;32.8884;4.3561;7.5186;8.289;1.15783;0;0.328;0.495;NaN;0.05;NaN
18OL17001_067;BANQ_B5;44.80392;-57.02652;441094;19.92;30-apr-17;12:04:00;19.92;32.8727;4.6344;7.5562;8.302;0.85229;0;0.315;0.475;NaN;0.04;NaN
18OL17001_067;BANQ_B5;44.804;-57.02674;441095;10.47;30-apr-17;12:05:00;10.479;32.727;4.7596;7.7199;8.311;1.15783;0;0.3085;0.48;NaN;0.055;NaN
18OL17001_067;BANQ_B5;44.80406;-57.02697;441096;2.29;30-apr-17;12:06:00;2.29;32.7119;4.8059;7.7031;8.307;0.96486;0;0.3;0.48;32.692;0.065;8.1565
18OL17001_067;BANQ_B5;44.80408;-57.02706;441097;3.01;30-apr-17;12:07:00;3.015;32.7127;4.8118;7.6962;8.306;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_069;PS_03;42.30056;-65.83712;440317;50.17;19-apr-17;17:48:00;50.172;32.3613;3.8383;7.1099;8.224;NaN;1.985;0.5645;3.37;NaN;NaN;NaN
18OL17001_069;PS_03;42.30072;-65.8371;440318;40.02;19-apr-17;17:49:00;40.022;32.0867;3.9427;7.6721;8.287;NaN;0.695;0.432;1.125;NaN;NaN;NaN
18OL17001_069;PS_03;42.30087;-65.83706;440319;29.14;19-apr-17;17:50:00;29.144;31.9965;4.2559;7.8018;8.309;NaN;0.45;0.401;0.45;NaN;NaN;NaN
18OL17001_069;PS_03;42.3009;-65.83706;440320;20.72;19-apr-17;17:51:00;20.72;32.0093;4.2162;7.8052;8.304;NaN;0.44;0.394;0.435;NaN;NaN;NaN
18OL17001_069;PS_03;42.3009;-65.83712;440321;9.75;19-apr-17;17:53:00;9.754;31.9753;4.3983;7.8162;8.313;NaN;0.31;0.371;0.305;NaN;NaN;NaN
18OL17001_069;PS_03;42.30094;-65.83718;440322;2.62;19-apr-17;17:54:00;2.629;31.9754;4.454;7.8131;8.313;NaN;0.385;0.3715;0.36;31.964;NaN;8.047
18OL17001_070;BANQ_B4;44.77055;-57.25702;441098;382.74;30-apr-17;14:18:00;382.742;34.9509;6.1041;2.9518;7.936;NaN;30.5;1.751;21.95;34.92;0.06;3.252
18OL17001_070;BANQ_B4;44.76962;-57.25842;441099;197.67;30-apr-17;14:23:00;197.67;35.2629;10.7623;3.4842;8.108;NaN;9.165;1.164;16.595;NaN;0.065;NaN
18OL17001_070;BANQ_B4;44.76894;-57.25935;441100;99.74;30-apr-17;14:28:00;99.746;32.9942;2.2274;7.005;8.145;1.84932;3.55;0.662;3.795;NaN;0.16;NaN
18OL17001_070;BANQ_B4;44.76876;-57.25993;441101;80.11;30-apr-17;14:30:00;80.116;32.7285;2.1959;7.5006;8.199;3.65495;1.17;0.5825;2.3;NaN;0.13;NaN
18OL17001_070;BANQ_B4;44.76854;-57.2604;441102;60.02;30-apr-17;14:32:00;60.023;32.7924;3.6653;7.5782;8.258;2.91694;0.095;0.4005;0.74;NaN;0.065;NaN
18OL17001_070;BANQ_B4;44.76824;-57.26098;441103;48.39;30-apr-17;14:34:00;48.397;32.8439;4.2473;7.5417;8.265;2.01012;0;0.345;0.54;NaN;0.06;NaN
18OL17001_070;BANQ_B4;44.76802;-57.26134;441104;39.87;30-apr-17;14:36:00;39.875;32.7454;3.7839;7.9453;8.282;2.88179;0;0.3635;0.51;NaN;0.075;NaN
18OL17001_070;BANQ_B4;44.76782;-57.2617;441105;30.4;30-apr-17;14:37:00;30.402;32.4631;2.7167;8.6141;8.302;4.60384;0.05;0.3725;0.475;NaN;0.07;NaN
18OL17001_070;BANQ_B4;44.76766;-57.26221;441106;19.27;30-apr-17;14:39:00;19.274;32.4517;3.241;8.5586;8.331;3.47924;0;0.3625;0.495;NaN;0.055;NaN
18OL17001_070;BANQ_B4;44.76758;-57.2626;441107;9.64;30-apr-17;14:40:00;9.647;32.4492;3.2785;8.5596;8.334;2.8115;0.045;0.3495;0.485;NaN;0.045;NaN
18OL17001_070;BANQ_B4;44.76746;-57.26306;441108;2.75;30-apr-17;14:41:00;2.759;32.4489;3.2826;8.5525;8.338;3.61981;0;0.35;0.495;32.422;0.055;8.909
18OL17001_070;BANQ_B4;44.76742;-57.26322;441109;1.5;30-apr-17;14:42:00;1.507;32.4483;3.2785;8.5643;8.34;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_072;BANQ_B3;44.75728;-57.3441;441110;68.74;30-apr-17;16:10:00;68.748;32.6612;1.4245;7.0656;8.122;0.85229;5.89;0.794;5.605;32.632;0.16;7.383
18OL17001_072;BANQ_B3;44.75722;-57.34416;441111;59.49;30-apr-17;16:12:00;59.497;32.576;1.0067;7.3622;8.13;0.77189;5.365;0.7625;5.155;NaN;0.145;NaN
18OL17001_072;BANQ_B3;44.75722;-57.34422;441112;49.58;30-apr-17;16:13:00;49.583;32.522;0.8267;7.3735;8.13;0.65932;5.315;0.767;5.195;NaN;0.155;NaN
18OL17001_072;BANQ_B3;44.75722;-57.34426;441113;40.23;30-apr-17;16:15:00;40.23;32.3939;1.065;7.246;8.128;1.0131;4.93;0.755;5.005;NaN;0.16;NaN
18OL17001_072;BANQ_B3;44.75724;-57.34428;441114;41.22;30-apr-17;16:15:00;41.229;32.3943;1.038;7.2648;8.127;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_072;BANQ_B3;44.75726;-57.34428;441115;31.35;30-apr-17;16:17:00;31.353;32.3009;0.9499;7.3955;8.134;1.43121;3.94;0.6925;4.22;NaN;0.205;NaN
18OL17001_072;BANQ_B3;44.75724;-57.34432;441116;20.18;30-apr-17;16:18:00;20.184;32.2183;1.1585;7.7911;8.174;5.09585;0.955;0.5805;2.285;NaN;0.155;NaN
18OL17001_072;BANQ_B3;44.7572;-57.34432;441117;21.45;30-apr-17;16:19:00;21.451;32.2251;1.1527;7.7656;8.166;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18OL17001_072;BANQ_B3;44.75704;-57.34432;441118;10.32;30-apr-17;16:20:00;10.329;32.0373;2.8711;8.2536;8.3;0.77189;0;0.2795;0.49;NaN;0.04;NaN
