CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_02
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l)
18NE16016_304;3;43.95344;-63.2546;412018;5.05;28-jun-16;14:45:00;5.059;31.0293;13.3154;6.1749;0.34499;0.67;0.2565;0.115;NaN;0;6.353
18NE16016_305;56;44.83086;-66.85338;412200;97.14;11-jul-16;14:44:00;97.142;32.6605;8.46;5.5114;0.65548;4.96;0.684;6.255;32.276;0.195;NaN
18NE16016_305;56;44.83088;-66.8531;412201;50.01;11-jul-16;14:46:00;50.019;32.1013;9.365;5.9206;0.32199;4.615;0.654;6.005;NaN;0.2;NaN
18NE16016_305;56;44.83092;-66.85294;412202;24.67;11-jul-16;14:47:00;24.678;31.7479;10.5052;6.1924;0.97748;3.55;0.544;4.495;NaN;0.235;NaN
18NE16016_305;56;44.83094;-66.85283;412203;4.39;11-jul-16;14:48:00;4.395;31.3577;11.0666;6.2887;1.20747;3.21;0.514;3.525;NaN;0.225;6.511
18NE16016_306;57;44.87625;-66.3705;412204;126.35;11-jul-16;20:13:00;126.35;32.9907;8.3843;5.2723;0.16099;8.335;0.922;10.145;32.999;0.105;5.5875
18NE16016_306;57;44.87746;-66.37106;412205;50.27;11-jul-16;20:17:00;50.277;32.5087;8.552;5.6654;0.18399;6.105;0.774;7.585;NaN;0.125;NaN
18NE16016_306;57;44.87772;-66.37116;412206;24.71;11-jul-16;20:18:00;24.716;32.3753;10.0065;6.0568;1.08098;4.54;0.638;5.74;NaN;0.155;NaN
18NE16016_306;57;44.87784;-66.37114;412207;4.72;11-jul-16;20:19:00;4.722;32.0763;11.7044;6.887;3.95837;0.48;0.205;0.33;NaN;0.05;7.135
18NE16016_308;58;45.04798;-66.3521;412208;64.65;11-jul-16;22:01:00;64.656;32.3855;8.8095;5.7393;0.42549;6.395;0.8385;7.005;32.406;0.24;5.965
18NE16016_308;58;45.04786;-66.35284;412209;25.11;11-jul-16;22:03:00;25.118;31.9616;10.4295;6.1888;0.73598;3.325;0.5515;3.77;NaN;0.21;NaN
18NE16016_308;58;45.04786;-66.35306;412210;5.18;11-jul-16;22:04:00;5.18;30.5001;11.7824;6.3509;0.98898;3.53;0.5565;3.625;NaN;0.24;6.63
18NE16016_309;60;45.10154;-66.08034;412211;78.08;12-jul-16;01:12:00;78.081;32.3354;9.2794;5.8108;0.31049;5.475;0.7345;5.78;32.342;0.23;6.1305
18NE16016_309;60;45.1015;-66.08141;412212;50.16;12-jul-16;01:14:00;50.161;32.295;9.3891;5.8544;0.28749;5.27;0.711;5.585;NaN;0.22;NaN
18NE16016_309;60;45.10146;-66.08202;412213;24.96;12-jul-16;01:15:00;24.969;31.8922;10.4134;6.1559;0.55199;3.45;0.584;4.345;NaN;0.23;NaN
18NE16016_309;60;45.10144;-66.08251;412214;4.8;12-jul-16;01:16:00;4.807;31.6498;11.6897;6.3038;0.64398;2.49;0.547;4.13;NaN;0.22;6.6355
18NE16016_310;61;45.14406;-65.78569;412215;76.08;12-jul-16;05:32:00;76.087;32.0755;9.9827;6.0079;0.60949;4.075;0.6455;4.61;32.084;0.23;6.2815
18NE16016_310;61;45.14464;-65.78526;412216;50.61;12-jul-16;05:34:00;50.615;32.0382;10.1152;6.065;0.60949;3.78;0.603;4.505;NaN;0.23;NaN
18NE16016_310;61;45.14515;-65.78486;412217;25.7;12-jul-16;05:35:00;25.702;31.8706;10.5896;6.1981;0.60948;3.14;0.599;4.255;NaN;0.235;NaN
18NE16016_310;61;45.14556;-65.78457;412218;5.21;12-jul-16;05:36:00;5.219;31.7213;11.028;6.2515;0.57499;2.6;0.5455;4.265;NaN;0.22;6.5105
18NE16016_311;65;45.20366;-65.5985;412219;51.17;12-jul-16;06:39:00;51.176;31.8795;10.7017;6.1943;0.74748;2.975;0.5725;4;31.887;0.25;6.45
18NE16016_311;65;45.20426;-65.59803;412220;25.06;12-jul-16;06:40:00;25.062;31.8028;10.9168;6.2347;0.67848;2.41;0.572;3.915;NaN;0.22;NaN
18NE16016_311;65;45.20466;-65.59772;412221;4.89;12-jul-16;06:41:00;4.897;31.2776;11.479;6.2816;0.49449;1.83;0.514;3.575;NaN;0.19;6.5765
18NE16016_312;63;45.42362;-65.12646;412222;48.64;12-jul-16;09:44:00;48.643;31.1928;11.9764;6.2135;1.10398;2.12;0.54;3.495;31.206;0.205;6.4745
18NE16016_312;63;45.42388;-65.12628;412223;25.71;12-jul-16;09:46:00;25.712;31.1881;12.0207;6.2097;1.42597;2.33;0.583;3.815;NaN;0.23;NaN
18NE16016_312;63;45.42406;-65.12622;412224;5.21;12-jul-16;09:47:00;5.213;31.183;12.2034;6.224;0.98898;2.235;0.5335;3.935;NaN;0.19;6.491
18NE16016_313;64;45.29336;-64.93662;412225;47.54;12-jul-16;13:02:00;47.547;31.6671;11.7586;6.1087;1.21796;2.485;0.589;3.285;31.69;0.225;6.4195
18NE16016_313;64;45.29334;-64.9378;412226;24.58;12-jul-16;13:03:00;24.587;31.6607;11.7995;6.1017;1.30496;2.455;0.5835;3.145;NaN;0.22;NaN
18NE16016_313;64;45.29332;-64.93866;412227;4.58;12-jul-16;13:04:00;4.581;31.6153;12.0752;6.0772;0.90848;2.32;0.5525;3.635;NaN;0.205;6.348
18NE16016_314;65;45.20563;-65.30652;412228;56.7;12-jul-16;16:06:00;56.708;31.819;11.1472;6.1715;0.62098;2.67;0.574;4.025;31.829;0.235;6.529
18NE16016_314;65;45.20606;-65.30682;412229;24.82;12-jul-16;16:08:00;24.822;31.7857;11.291;6.1713;0.70148;2.44;0.548;3.135;NaN;0.21;NaN
18NE16016_314;65;45.20619;-65.30696;412230;4.35;12-jul-16;16:08:00;4.359;31.5583;12.0822;6.1744;0.60948;2.465;0.546;3.165;NaN;0.205;6.4445
18NE16016_315;4;43.97562;-63.03226;412019;225.84;28-jun-16;17:09:00;225.847;35.237;10.8349;2.7801;0.00241;16.64;1.4255;20.04;35.243;0.07;2.9645
18NE16016_315;4;43.97546;-63.03326;412020;49.88;28-jun-16;17:15:00;49.882;31.796;2.2495;6.9883;0.33492;2.845;0.6605;2.63;NaN;0.23;NaN
18NE16016_315;4;43.97544;-63.03348;412021;24.94;28-jun-16;17:16:00;24.947;31.4379;2.8368;7.3487;0.42081;1.21;0.5065;0.415;NaN;0.115;NaN
18NE16016_315;4;43.97544;-63.03366;412022;4.88;28-jun-16;17:17:00;4.888;30.8045;13.713;6.1762;0.55392;0.895;0.25;0.17;NaN;0;6.483
18NE16016_317;66;45.05443;-65.32436;412231;82.08;12-jul-16;20:25:00;82.087;32.1383;10.6491;6.0476;0.82798;3.915;0.5515;2.715;32.145;0.21;6.335
18NE16016_317;66;45.05586;-65.32184;412232;50.69;12-jul-16;20:28:00;50.692;32.1358;10.6379;6.0613;0.77048;4.115;0.549;3.665;NaN;0.215;NaN
18NE16016_317;66;45.05636;-65.32084;412233;24.68;12-jul-16;20:29:00;24.68;32.1449;10.6976;6.0737;0.81648;4.115;0.548;3.545;NaN;0.22;NaN
18NE16016_317;66;45.05676;-65.32;412234;4.65;12-jul-16;20:30:00;4.659;32.1507;10.9819;6.1013;0.80498;4.055;0.5415;3.45;NaN;0.245;6.364
18NE16016_318;68;44.9738;-65.87387;412235;90.96;13-jul-16;01:16:00;90.966;32.5757;9.3263;5.6683;0.37949;5.095;0.6915;6.045;32.582;0.18;5.973
18NE16016_318;68;44.97346;-65.87487;412236;50.31;13-jul-16;01:18:00;50.319;32.521;9.5465;5.7312;0.33349;5.235;0.689;6.075;NaN;0.2;NaN
18NE16016_318;68;44.97326;-65.87537;412237;25.16;13-jul-16;01:19:00;25.165;32.5157;9.6808;5.7902;0.50599;4.97;0.6755;5.805;NaN;0.19;NaN
18NE16016_318;68;44.97306;-65.87589;412238;5.18;13-jul-16;01:20:00;5.189;32.3305;11.871;6.5906;2.87091;2.345;0.377;1.645;NaN;0.115;6.677
18NE16016_319;69;44.67547;-65.95643;412239;83.06;13-jul-16;04:39:00;83.067;32.6472;9.953;5.6995;0.78198;5.955;0.735;5.69;32.654;0.25;5.9575
18NE16016_319;69;44.67595;-65.95686;412240;50.95;13-jul-16;04:41:00;50.957;32.6364;10.1614;5.7353;0.88548;5.915;0.683;5.98;NaN;0.2;NaN
18NE16016_319;69;44.67632;-65.95713;412241;25.49;13-jul-16;04:43:00;25.491;32.5908;10.784;6.0331;2.34893;5.135;0.598;4.62;NaN;0.185;NaN
18NE16016_319;69;44.6766;-65.95736;412242;5.41;13-jul-16;04:44:00;5.415;32.4096;11.4423;7.0285;9.00648;0.925;0.268;0.285;NaN;0.06;7.3315
18NE16016_320;70;44.68271;-66.04464;412243;100.87;13-jul-16;05:42:00;100.873;32.7412;9.3596;5.5901;0.41399;6.62;0.759;7.745;32.749;0.21;5.8275
18NE16016_320;70;44.68359;-66.04462;412244;50.57;13-jul-16;05:44:00;50.576;32.7047;9.5704;5.6397;0.40249;6.37;0.746;7.36;NaN;0.215;NaN
18NE16016_320;70;44.68409;-66.04462;412245;25.05;13-jul-16;05:46:00;25.057;32.6932;9.9339;5.7364;0.54049;5.655;0.6745;5.535;NaN;0.205;NaN
18NE16016_320;70;44.68446;-66.0446;412246;4.83;13-jul-16;05:47:00;4.837;32.5864;11.3924;6.1881;2.82741;4.78;0.5265;3.665;NaN;0.17;6.5125
18NE16016_321;71;44.55286;-66.12462;412247;89.18;13-jul-16;08:26:00;89.183;32.8315;9.4217;5.511;0.32199;6.995;0.7885;8.17;32.874;0.205;5.755
18NE16016_321;71;44.5533;-66.12446;412248;50.14;13-jul-16;08:28:00;50.146;32.7109;9.7965;5.6466;0.47149;6.33;0.8935;7.46;NaN;0.215;NaN
18NE16016_321;71;44.55358;-66.12434;412249;25.22;13-jul-16;08:29:00;25.228;32.4906;10.6293;6.0844;1.43747;4.225;0.5305;4.17;NaN;0.205;NaN
18NE16016_321;71;44.55378;-66.12422;412250;5.3;13-jul-16;08:30:00;5.307;32.0767;11.3336;6.6181;3.91487;1.75;0.305;1.205;NaN;0.12;6.872
18NE16016_322;72;44.55276;-66.39026;412251;194.37;13-jul-16;11:46:00;194.378;33.4261;8.4468;4.9379;0.20181;9.615;0.936;10.445;33.433;0.095;5.1825
18NE16016_322;72;44.55123;-66.38834;412252;52.84;13-jul-16;11:51:00;52.843;32.5286;9.3639;5.698;0.54962;5.68;0.7;7.345;NaN;0.19;NaN
18NE16016_322;72;44.55116;-66.38806;412253;24.99;13-jul-16;11:53:00;24.996;32.1617;10.4171;6.2578;1.65597;3.51;0.4835;4.23;NaN;0.18;NaN
18NE16016_322;72;44.55124;-66.38796;412254;4.79;13-jul-16;11:54:00;4.796;32.0996;11.0169;6.4177;3.0449;2.92;0.4415;2.08;NaN;0.15;6.761
18NE16016_323;73;44.46383;-66.45716;412255;196.36;13-jul-16;14:18:00;196.369;33.4751;8.2869;4.8757;0.15028;9.435;0.9405;10.49;33.489;0.1;5.1495
18NE16016_323;73;44.4618;-66.45896;412256;50.42;13-jul-16;14:24:00;50.42;32.6213;9.4726;5.6735;0.47663;6.09;0.747;7.125;NaN;0.21;NaN
18NE16016_323;73;44.46149;-66.45958;412257;25.44;13-jul-16;14:25:00;25.447;32.2499;10.4827;6.314;3.1319;3.18;0.5005;3.265;NaN;0.175;NaN
18NE16016_323;73;44.46136;-66.4601;412258;5.48;13-jul-16;14:26:00;5.485;32.1909;11.1498;6.5632;3.87138;2.91;0.4225;1.94;NaN;0.16;6.8335
18NE16016_324;74;44.14527;-66.99214;412259;155.8;13-jul-16;19:14:00;155.803;33.5764;8.2735;4.7231;0.10735;11.49;1.1315;11.515;33.599;0.175;5.0185
18NE16016_324;74;44.14706;-66.99076;412260;50.08;13-jul-16;19:19:00;50.089;32.9834;9.7861;5.572;0.57968;6.84;0.772;7.355;NaN;0.17;NaN
18NE16016_324;74;44.14742;-66.99044;412261;25.46;13-jul-16;19:20:00;25.46;32.6491;11.7576;6.2454;2.47942;4.255;0.4745;1.9;NaN;0.16;NaN
18NE16016_324;74;44.14782;-66.99004;412262;4.69;13-jul-16;19:21:00;4.695;32.5283;13.4719;6.355;1.20747;2.97;0.342;0.175;NaN;0.055;6.6495
18NE16016_325;75;43.9064;-67.22065;412263;158.54;13-jul-16;21:35:00;158.543;34.0181;8.2688;4.3941;0.04723;13.035;1.2065;14.385;34.023;0.095;4.6585
18NE16016_325;75;43.90743;-67.22114;412264;50.25;13-jul-16;21:39:00;50.259;32.9065;7.7259;5.4552;0.27481;7.46;0.9055;9.475;NaN;0.05;NaN
18NE16016_325;75;43.90766;-67.22126;412265;25.14;13-jul-16;21:40:00;25.146;32.7404;9.9881;5.9868;0.72448;4.8;0.6125;4.51;NaN;0.26;NaN
18NE16016_325;75;43.90785;-67.22136;412266;4.43;13-jul-16;21:41:00;4.435;32.4567;13.8659;6.4044;0.98898;2.615;0.3085;0.425;NaN;0.025;6.6895
18NE16016_326;5;44.26014;-63.16976;412023;178.38;28-jun-16;20:38:00;178.389;34.9791;10.6356;2.6455;0.00963;19.18;1.441;18.51;34.979;0.075;2.784
18NE16016_326;5;44.2602;-63.17046;412024;49.61;28-jun-16;20:42:00;49.616;31.8012;2.3694;7.065;0.23187;2.27;0.6455;2.14;NaN;0.235;NaN
18NE16016_326;5;44.26024;-63.17066;412025;24.61;28-jun-16;20:44:00;24.612;31.3439;3.1142;7.5824;0.58649;1.215;0.472;0;NaN;0;NaN
18NE16016_326;5;44.26025;-63.17075;412026;4.94;28-jun-16;20:45:00;4.949;30.805;13.5377;6.2332;0.43699;1.035;0.267;0;NaN;0;6.494
18NE16016_327;76;43.77744;-66.97272;412267;185.46;14-jul-16;00:04:00;185.465;33.7226;7.8343;4.6713;0.02288;11.92;1.1735;14.245;33.771;0.075;4.958
18NE16016_327;76;43.77794;-66.97406;412268;50.55;14-jul-16;00:09:00;50.553;32.7085;10.1095;5.965;0.66698;5.39;0.699;5.72;NaN;0.145;NaN
18NE16016_327;76;43.7781;-66.97438;412269;24.98;14-jul-16;00:10:00;24.986;32.6952;11.3804;6.3423;2.65341;3.605;0.4805;1.25;NaN;0.12;NaN
18NE16016_327;76;43.77822;-66.97458;412270;4.72;14-jul-16;00:11:00;4.723;32.6234;12.4301;6.6548;2.87091;3.07;0.3975;0.495;NaN;0.09;6.779
18NE16016_328;77;43.65942;-67.04186;412271;154.6;14-jul-16;02:16:00;154.601;33.746;8.1748;4.7128;0.04216;10.79;1.1305;13.655;33.752;0.075;5.0075
18NE16016_328;77;43.6591;-67.04265;412272;50.91;14-jul-16;02:20:00;50.917;33.0884;7.9516;5.4177;0.34499;7.425;0.849;9.265;NaN;0.065;NaN
18NE16016_328;77;43.65898;-67.04294;412273;25.04;14-jul-16;02:21:00;25.042;32.8694;10.7164;6.0373;1.47197;4.105;0.4985;3.095;NaN;0.135;NaN
18NE16016_328;77;43.65888;-67.04317;412274;5.26;14-jul-16;02:22:00;5.269;32.5848;13.5555;6.453;1.57547;2.535;0.566;0.46;NaN;0.07;6.904
18NE16016_329;79;43.51931;-66.93822;412275;197;14-jul-16;07:16:00;197.003;34.0477;8.7767;4.4802;0.03493;10.735;1.079;13.39;34.056;0.09;4.736
18NE16016_329;79;43.52116;-66.93756;412276;49.83;14-jul-16;07:22:00;49.833;33.0174;9.78;5.675;0.45999;4.635;0.596;5.035;NaN;0.2;NaN
18NE16016_329;79;43.52156;-66.93744;412277;24.92;14-jul-16;07:23:00;24.92;32.878;10.8236;5.9781;1.05798;4.08;0.519;3.325;NaN;0.185;NaN
18NE16016_329;79;43.52191;-66.93734;412278;4.28;14-jul-16;07:24:00;4.284;32.6552;13.1917;6.4615;2.00093;1.93;0.275;0.44;NaN;0.02;6.7375
18NE16016_330;80;43.44218;-66.63214;412279;107.49;14-jul-16;09:16:00;107.496;33.5275;9.1884;5.1136;0.27481;7.585;0.884;9.935;33.534;0.11;5.3555
18NE16016_330;80;43.44324;-66.63198;412280;50.97;14-jul-16;09:18:00;50.97;32.7453;9.9146;5.9676;0.94298;4.535;0.572;4.44;NaN;0.26;NaN
18NE16016_330;80;43.44374;-66.63188;412281;25.09;14-jul-16;09:20:00;25.097;32.6434;10.112;6.1319;1.27647;4.275;0.5375;3.495;NaN;0.195;NaN
18NE16016_330;80;43.44414;-66.63182;412282;5.21;14-jul-16;09:21:00;5.21;32.5133;11.6378;6.4357;3.34939;3.535;0.379;0.65;NaN;0.095;6.773
18NE16016_334;81;43.34549;-66.88814;412283;209.1;14-jul-16;12:25:00;209.101;34.291;9.1383;4.3461;0.03493;10.98;1.137;14.525;34.313;0.055;4.6165
18NE16016_334;81;43.3463;-66.88743;412284;50.32;14-jul-16;12:30:00;50.328;33.06;9.7415;5.6839;0.49449;4.305;0.6385;5.235;NaN;0.135;NaN
18NE16016_334;81;43.3465;-66.88725;412285;25.39;14-jul-16;12:31:00;25.399;32.6414;11.1042;6.2321;2.56642;3.4;0.4455;1.535;NaN;0.09;NaN
18NE16016_334;81;43.34666;-66.8871;412286;4.23;14-jul-16;12:32:00;4.233;32.4405;13.0123;6.4504;1.69644;3.07;0.362;0.42;NaN;0.04;6.744
18NE16016_335;82;43.21878;-67.23858;412287;219.21;14-jul-16;15:28:00;219.21;35.1168;10.5445;3.8976;0.01084;9.62;1.1515;15.17;35.125;0.045;4.154
18NE16016_335;82;43.2194;-67.23846;412288;100.25;14-jul-16;15:33:00;100.256;34.5863;10.6305;4.6718;0.06143;6.27;0.842;11.215;NaN;0.045;NaN
18NE16016_335;82;43.21964;-67.23843;412289;50.31;14-jul-16;15:35:00;50.319;33.4744;9.6304;5.4725;0.2104;4.74;0.6795;6.72;NaN;0.09;NaN
18NE16016_335;82;43.21984;-67.23838;412290;25.2;14-jul-16;15:36:00;25.207;32.635;11.1877;6.0308;0.60949;2.785;0.4575;2.375;NaN;0.16;NaN
18NE16016_335;82;43.22;-67.23836;412291;4.95;14-jul-16;15:37:00;4.95;32.4708;14.2087;6.2791;1.03498;1.83;0.2625;0.405;NaN;0.075;6.5695
18NE16016_337;83;43.15086;-67.5083;412292;185.74;14-jul-16;19:36:00;185.744;34.8171;9.6959;4.0518;0.02576;12.02;1.2445;16.065;34.753;0.075;4.351
18NE16016_337;83;43.15206;-67.50909;412293;49.39;14-jul-16;19:40:00;49.396;32.5976;6.8108;5.9516;0.2147;5.735;0.8555;8.06;NaN;0;NaN
18NE16016_337;83;43.1523;-67.50932;412294;24.69;14-jul-16;19:40:00;24.697;32.352;9.2147;6.6495;2.82741;3.27;0.5735;2.17;NaN;0.165;NaN
18NE16016_337;83;43.15256;-67.50962;412295;3.25;14-jul-16;19:41:00;3.257;32.1104;16.7457;5.7676;0.35649;1.435;0.2555;0.41;NaN;0;6.186
18NE16016_338;84;43.10505;-67.22956;412296;185;14-jul-16;21:45:00;185.005;35.2;10.5927;3.8321;0.01084;10.175;1.1815;17.53;35.204;0.07;4.0785
18NE16016_338;84;43.1072;-67.22938;412297;49.94;14-jul-16;21:52:00;49.949;33.2669;9.9232;5.6525;0.24475;3.755;0.597;4.515;NaN;0.175;NaN
18NE16016_338;84;43.1076;-67.2293;412298;25.48;14-jul-16;21:53:00;25.487;32.458;12.0952;6.1412;2.30542;2.145;0.3785;0.945;NaN;0.165;NaN
18NE16016_338;84;43.10796;-67.22924;412299;5.47;14-jul-16;21:54:00;5.478;32.3091;15.028;6.1007;0.57499;1.87;0.2815;0.47;NaN;0;6.3845
18NE16016_339;6;43.58118;-63.13178;412027;232.02;29-jun-16;10:23:00;232.028;35.2409;10.8103;2.7853;0.00361;15.725;1.365;19.82;35.245;0.05;2.995
18NE16016_339;6;43.58136;-63.13226;412028;50.36;29-jun-16;10:29:00;50.361;32.5229;5.0296;6.5256;0.66698;2.745;0.5625;1.735;NaN;0.215;NaN
18NE16016_339;6;43.58138;-63.13234;412029;23.83;29-jun-16;10:30:00;23.837;31.7336;10.4228;6.6617;0.81648;0.69;0.264;0.205;NaN;0;NaN
18NE16016_339;6;43.58141;-63.1324;412030;4.51;29-jun-16;10:31:00;4.518;30.7412;13.7898;6.1203;0.34499;0.845;0.264;0;NaN;0;6.3805
18NE16016_340;85;42.92156;-67.5845;412300;221.14;15-jul-16;01:14:00;221.143;35.0336;9.9479;3.8966;0.00843;11.11;1.1925;16.1;35.044;0.05;4.1915
18NE16016_340;85;42.92282;-67.58436;412301;50.13;15-jul-16;01:19:00;50.138;32.8139;8.0509;5.4268;0.35649;7.095;0.8975;8.705;NaN;0.085;NaN
18NE16016_340;85;42.92318;-67.5842;412302;25.66;15-jul-16;01:21:00;25.669;32.5805;12.1604;6.352;1.58697;2.685;0.4025;0.69;NaN;0.14;NaN
18NE16016_340;85;42.92349;-67.58406;412303;6.07;15-jul-16;01:22:00;6.076;32.232;15.9129;5.8322;0.37357;1.33;0.2365;0.385;NaN;0.06;6.136
18NE16016_354;86;42.7783;-66.91348;412304;192.62;15-jul-16;06:34:00;192.625;35.1197;11.1067;4.0915;0.01927;8.245;0.9985;14.585;35.128;0.07;4.3465
18NE16016_354;86;42.77994;-66.91338;412305;51.29;15-jul-16;06:40:00;51.292;33.6407;9.6694;5.4153;0.12452;4.54;0.669;6.71;NaN;0.075;NaN
18NE16016_354;86;42.78031;-66.91344;412306;24.87;15-jul-16;06:41:00;24.873;32.5522;10.8483;6.2431;2.13143;2.625;0.41;1.175;NaN;0.135;NaN
18NE16016_354;86;42.78066;-66.91346;412307;6.17;15-jul-16;06:42:00;6.174;32.0365;15.7757;5.8584;0.41399;1.605;0.2705;0.445;NaN;0.05;6.1495
18NE16016_369;87;42.71066;-67.14419;412308;232.55;15-jul-16;09:26:00;232.552;35.2166;9.5543;3.66;0.02409;12.225;1.346;19.405;35.241;0.085;3.8955
18NE16016_369;87;42.71312;-67.14523;412309;50.42;15-jul-16;09:32:00;50.423;32.9038;9.2593;5.862;0.50599;3.26;0.572;3.805;NaN;0.18;NaN
18NE16016_369;87;42.71358;-67.14542;412310;24.89;15-jul-16;09:33:00;24.896;32.094;15.6555;5.915;0.55199;1.52;0.2725;0.455;NaN;0.02;NaN
18NE16016_369;87;42.7139;-67.1456;412311;4.9;15-jul-16;09:34:00;4.907;32.0967;15.7749;5.8598;0.55199;1.54;0.268;0.42;NaN;0;6.1475
18NE16016_370;88;42.61112;-66.71778;412312;188.05;15-jul-16;12:16:00;188.058;35.1402;9.2986;3.8776;0.00843;11.445;1.2665;19.435;35.147;0;4.1345
18NE16016_370;88;42.61228;-66.71774;412313;51.11;15-jul-16;12:22:00;51.11;33.3245;8.949;5.7723;0.33349;3.515;0.545;4.105;NaN;0.125;NaN
18NE16016_370;88;42.61256;-66.7178;412314;25.63;15-jul-16;12:23:00;25.634;31.796;10.3699;6.7071;0.70148;2.225;0.353;0.46;NaN;0.025;NaN
18NE16016_370;88;42.61276;-66.7178;412315;5.05;15-jul-16;12:25:00;5.056;31.7095;14.4865;5.9509;0.2791;1.795;0.3015;0.45;NaN;0;6.2345
18NE16016_371;90;42.47722;-66.71488;412316;310.47;15-jul-16;15:58:00;310.471;35.1552;8.9658;3.8112;0.00602;11.93;1.3335;20.25;35.154;0.06;4.085
18NE16016_371;90;42.47778;-66.71484;412317;100.92;15-jul-16;16:06:00;100.924;34.5163;10.4032;4.7511;0.03372;6.13;0.874;11.07;NaN;0;NaN
18NE16016_371;90;42.47794;-66.7148;412318;50.13;15-jul-16;16:08:00;50.135;32.9241;9.7372;5.9478;0.33349;NaN;NaN;NaN;NaN;NaN;NaN
18NE16016_371;90;42.47802;-66.71474;412319;24.59;15-jul-16;16:09:00;24.596;32.1701;12.379;6.4571;1.21897;1.825;0.33;0.45;NaN;0;NaN
18NE16016_371;90;42.4781;-66.71472;412320;4.71;15-jul-16;16:11:00;4.712;32.0531;16.2316;5.7954;0.39075;NaN;NaN;NaN;NaN;NaN;6.0495
18NE16016_389;91;42.59373;-66.16503;412321;68.69;15-jul-16;19:35:00;68.692;33.1199;8.104;5.5719;0.32634;5.465;0.7605;7.1;33.117;0.115;5.8015
18NE16016_389;91;42.59424;-66.16606;412322;51.01;15-jul-16;19:36:00;51.017;32.9877;8.1419;5.6083;0.39934;5.54;0.7395;6.785;NaN;0.1;NaN
18NE16016_389;91;42.5945;-66.16666;412323;24.64;15-jul-16;19:37:00;24.646;32.3378;7.7839;6.4201;1.39195;3.615;0.556;2.035;NaN;0.105;NaN
18NE16016_389;91;42.59476;-66.1672;412324;5.18;15-jul-16;19:38:00;5.188;31.9094;13.9633;6.1671;0.54049;2;0.302;0.47;NaN;0.055;6.5255
18NE16016_407;92;42.7645;-66.07862;412325;64.44;15-jul-16;21:59:00;64.44;32.8176;8.9451;5.7879;0.36799;5.17;0.676;5.395;32.823;0.14;6.032
18NE16016_407;92;42.76543;-66.07954;412326;25.48;15-jul-16;22:02:00;25.483;32.7505;9.2409;5.9143;0.60949;4.815;0.6275;4.025;NaN;0.135;NaN
18NE16016_407;92;42.7658;-66.07992;412327;5.06;15-jul-16;22:03:00;5.062;32.5802;12.1789;6.5963;3.0884;3.41;0.351;0.305;NaN;0.04;6.8865
18NE16016_409;94;42.70543;-65.93468;412328;83.26;16-jul-16;00:45:00;83.269;32.9379;8.2308;5.5808;NaN;5.695;0.7335;6.69;32.956;0.1;5.88
18NE16016_409;94;42.70638;-65.9341;412329;50.78;16-jul-16;00:48:00;50.786;32.9139;8.2095;5.6098;0.27481;5.665;0.726;6.59;NaN;0.06;NaN
18NE16016_409;94;42.70716;-65.93374;412330;25.16;16-jul-16;00:50:00;25.165;32.3593;9.8754;6.4658;3.0014;3.345;0.4355;0.675;NaN;0.08;NaN
18NE16016_409;94;42.70756;-65.93353;412331;4.33;16-jul-16;00:52:00;4.33;31.8708;13.6695;6.2184;0.38216;2;0.3085;0.36;NaN;0.035;6.4755
