CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;terrain;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL_BS;OXYM_01;TEMP_XX;Si_01;PO4_01;NOx_01;CHL_XX
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(PSU);(mmol/m**3);(celsius);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mg/m**3)
18TL04524_285;FC-07;47;-51;258270;11;26-apr-04;08:30:00;11.07;32.726;6.91894312583968;0.93;1.94;0.52;1.53;5.51
18TL04524_285;FC-07;47;-51;258271;5;26-apr-04;08:30:00;4.96;32.727;6.90103000447828;0.93;1.58;0.42;0.1;5.51
18TL04524_297;FC-04;47;-52.3217;258272;118;26-apr-04;19:14:00;118.74;32.958;8.60949395432154;-0.1;5.74;0.91;6.08;NaN
18TL04524_297;FC-04;47;-52.3217;258273;98;26-apr-04;19:14:00;98.61;32.835;8.60053739364084;-0.45;4.37;1.08;4.83;0.39
18TL04524_297;FC-04;47;-52.3217;258274;74;26-apr-04;19:14:00;74.48;32.671;8.60053739364084;-0.51;3.94;0.76;5.85;1.4
18TL04524_297;FC-04;47;-52.3217;258275;50;26-apr-04;19:14:00;50.3;32.576;8.58038513210927;-0.14;2.55;0.6;2;2.59
18TL04524_297;FC-04;47;-52.3217;258276;40;26-apr-04;19:14:00;40.53;32.563;8.5602328705777;-0.07;1.95;0.49;1.6;2.95
18TL04524_297;FC-04;47;-52.3217;258277;31;26-apr-04;19:14:00;31.35;32.555;8.52888490819525;-0.02;2.2;0.5;2.76;2.97
18TL04524_297;FC-04;47;-52.3217;258278;21;26-apr-04;19:14:00;20.98;32.548;8.43036274070757;0.03;1.9;0.53;2.37;3.05
18TL04524_297;FC-04;47;-52.3217;258279;10;26-apr-04;19:14:00;10.43;32.544;8.17957904164801;0.06;2.13;0.48;1.6;3.23
18TL04524_297;FC-04;47;-52.3217;258280;6;26-apr-04;19:14:00;5.83;32.543;7.93999104343932;0.07;2.08;0.5;2.98;3.23
18TL04524_298;FC-03;47;-52.58;258281;148;26-apr-04;21:04:00;149.28;32.952;8.5602328705777;-0.2;6.1;0.76;7.28;NaN
18TL04524_298;FC-03;47;-52.58;258282;125;26-apr-04;21:04:00;125.69;32.853;8.5602328705777;-0.35;4.68;0.85;6.31;NaN
18TL04524_298;FC-03;47;-52.58;258283;100;26-apr-04;21:04:00;100.46;32.78;8.5602328705777;-0.4;3.25;0.81;4.82;0.27
18TL04524_298;FC-03;47;-52.58;258284;74;26-apr-04;21:04:00;74.72;32.676;8.5602328705777;-0.34;3.39;0.74;5.21;1.33
18TL04524_298;FC-03;47;-52.58;258285;51;26-apr-04;21:04:00;51.77;32.565;8.54008060904613;0.17;1.24;0.37;2.55;3.23
18TL04524_298;FC-03;47;-52.58;258286;40;26-apr-04;21:04:00;40.39;32.562;8.49081952530228;0.19;1.69;0.45;2.34;3.44
18TL04524_298;FC-03;47;-52.58;258287;30;26-apr-04;21:04:00;30.31;32.558;8.39005821764442;0.23;2.01;0.36;2.39;3.82
18TL04524_298;FC-03;47;-52.58;258288;20;26-apr-04;21:04:00;20.26;32.557;8.43036274070757;0.23;2.11;0.35;2.3;3.74
18TL04524_298;FC-03;47;-52.58;258289;10;26-apr-04;21:04:00;9.85;32.556;8.17062248096731;0.24;1.64;1.27;2.2;3.85
18TL04524_298;FC-03;47;-52.58;258290;5;26-apr-04;21:04:00;4.98;32.555;7.93103448275862;0.27;1.49;0.19;2.37;4.15
18TL04524_299;FC-02;47;-52.705;258291;177;26-apr-04;22:29:00;178.65;32.809;8.07881773399015;-0.49;NaN;NaN;NaN;NaN
18TL04524_300;FC-01;47;-52.8317;258292;96;26-apr-04;23:14:00;96.72;32.455;8.47962382445141;0.18;0.89;0.19;1.72;3.43
18TL04524_300;FC-01;47;-52.8317;258293;74;26-apr-04;23:14:00;74.4;32.419;8.47962382445141;0.32;1.78;0.31;1.82;3.66
18TL04524_300;FC-01;47;-52.8317;258294;50;26-apr-04;23:14:00;50.45;32.358;8.47962382445141;0.49;1.42;0.29;1.25;3.87
18TL04524_300;FC-01;47;-52.8317;258295;40;26-apr-04;23:14:00;40.25;32.271;8.49081952530228;0.73;1.17;0.19;0.9;3.81
18TL04524_300;FC-01;47;-52.8317;258296;30;26-apr-04;23:14:00;30.33;32.226;8.51992834751455;0.83;1.15;0.19;0.97;3.59
18TL04524_300;FC-01;47;-52.8317;258297;20;26-apr-04;23:14:00;20.38;32.226;8.5602328705777;0.84;1.35;0.98;0.85;3.59
18TL04524_300;FC-01;47;-52.8317;258298;10;26-apr-04;23:14:00;10.35;32.225;8.58038513210927;0.86;0.89;0.19;0.57;3.39
18TL04524_300;FC-01;47;-52.8317;258299;5;26-apr-04;23:14:00;5.29;32.226;8.58934169278997;0.88;0.93;0.19;0.9;3.26
18TL04524_301;STN27;47.5467;-52.5867;258300;172;27-apr-04;05:15:00;172.93;32.719;8.39005821764442;-0.55;6.79;0.42;8.98;NaN
18TL04524_301;STN27;47.5467;-52.5867;258301;149;27-apr-04;05:15:00;149.78;32.714;8.39901477832512;-0.55;6.14;0.19;7.28;0.5
18TL04524_301;STN27;47.5467;-52.5867;258302;99;27-apr-04;05:15:00;99.35;32.585;8.410210479176;-0.55;4.26;0.46;5.61;0.98
18TL04524_301;STN27;47.5467;-52.5867;258303;74;27-apr-04;05:15:00;74.73;32.458;8.45051500223914;-0.33;1.8;0.19;2.4;5.16
18TL04524_301;STN27;47.5467;-52.5867;258304;49;27-apr-04;05:15:00;49.83;32.427;8.62964621585311;-0.25;1.4;0.19;2.14;5.21
18TL04524_301;STN27;47.5467;-52.5867;258305;39;27-apr-04;05:15:00;39.82;32.382;8.73040752351097;-0.03;3.28;1.76;3.31;4.82
18TL04524_301;STN27;47.5467;-52.5867;258306;29;27-apr-04;05:15:00;29.22;32.294;8.7102552619794;0.42;1.3;0.19;1.94;3.52
