CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;PHPH;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_02
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);((none));(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l)
18HU16003_003;HL_02;44.26486;-63.31688;431018;147.56;10-apr-16;05:47:00;147.565;34.5935;9.7236;3.5943;7.99;0.1385;13.50333;1.223;14.79333;34.558;0.04667;3.723
18HU16003_003;HL_02;44.26484;-63.31621;431019;101.35;10-apr-16;05:50:00;101.358;32.5476;3.8996;5.9773;7.975;0.23469;11.535;1.11633;12.04667;NaN;0.08167;NaN
18HU16003_003;HL_02;44.26504;-63.31618;431020;80.18;10-apr-16;05:52:00;80.188;32.1482;2.9952;6.6421;7.999;0.32317;6.92;0.95267;7.14667;NaN;0.14;NaN
18HU16003_003;HL_02;44.26512;-63.31626;431021;80.38;10-apr-16;05:52:00;80.384;32.1548;3.008;6.6314;7.996;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_003;HL_02;44.26518;-63.31632;431022;79.93;10-apr-16;05:53:00;79.93;32.1531;3.0108;6.6248;7.996;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_003;HL_02;44.26483;-63.31616;431023;60.35;10-apr-16;05:54:00;60.351;31.7872;2.7408;7.357;8.069;0.39628;2.61333;0.67167;2.97;NaN;0.10333;NaN
18HU16003_003;HL_02;44.26434;-63.31596;431024;52.33;10-apr-16;05:56:00;52.338;31.1456;1.3983;8.1285;8.112;2.27279;0.88;0.49933;0.77667;NaN;0.05667;NaN
18HU16003_003;HL_02;44.26414;-63.31577;431025;39.18;10-apr-16;05:57:00;39.182;31.0494;1.2558;8.2333;8.117;2.4171;0.80333;0.47733;0.69;31.054;0.05333;8.148
18HU16003_003;HL_02;44.26418;-63.31576;431026;40.9;10-apr-16;05:58:00;40.902;31.0588;1.2551;8.2438;8.114;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_003;HL_02;44.26424;-63.31576;431027;39.73;10-apr-16;05:58:00;39.73;31.0584;1.2588;8.2454;8.114;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_003;HL_02;44.26436;-63.31548;431028;30.63;10-apr-16;05:59:00;30.638;31.0347;1.2394;8.2732;8.114;2.77786;0.78;0.482;0.72333;NaN;0.06;NaN
18HU16003_003;HL_02;44.26404;-63.31488;431029;20.5;10-apr-16;06:01:00;20.506;30.9781;1.4133;8.3076;8.118;2.38102;1.04;0.46867;0.61333;NaN;0.05667;NaN
18HU16003_003;HL_02;44.26398;-63.3147;431030;20.69;10-apr-16;06:02:00;20.692;30.9981;1.3686;8.3076;8.118;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_003;HL_02;44.26398;-63.31464;431031;20.19;10-apr-16;06:02:00;20.198;30.9893;1.3852;8.3113;8.118;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_003;HL_02;44.26416;-63.31464;431032;9.91;10-apr-16;06:04:00;9.912;30.9343;1.6624;8.3057;8.127;2.63356;0.72;0.45567;0.39667;NaN;0.05667;NaN
18HU16003_003;HL_02;44.26409;-63.31448;431033;1.89;10-apr-16;06:05:00;1.895;30.9256;1.6677;8.3141;8.127;2.52532;0.77667;0.46933;0.40333;30.932;0.03667;8.199
18HU16003_003;HL_02;44.26396;-63.31442;431034;2.74;10-apr-16;06:06:00;2.745;30.9286;1.6659;8.2975;8.127;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_003;HL_02;44.26376;-63.31434;431035;1.47;10-apr-16;06:06:00;1.479;30.9258;1.6635;8.3122;8.127;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_003;HL_02;44.26363;-63.31434;431036;2.58;10-apr-16;06:06:00;2.583;30.9253;1.6612;8.3073;8.127;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_004;LL_03;45.48897;-59.51398;431546;151.28;22-apr-16;13:46:00;151.281;33.2059;2.9964;5.4249;7.909;NaN;13.165;2.4115;10.09;33.162;0.265;5.445
18HU16003_004;LL_03;45.48882;-59.51328;431547;99.87;22-apr-16;13:49:00;99.871;32.7573;2.2603;6.0697;7.941;0.11927;11.995;1.114;7.85;NaN;0.21;NaN
18HU16003_004;LL_03;45.48868;-59.51269;431548;80.59;22-apr-16;13:51:00;80.592;32.393;1.8188;6.6871;7.983;0.11542;8.125;0.938;5.01;NaN;0.215;NaN
18HU16003_004;LL_03;45.48852;-59.51214;431549;60.7;22-apr-16;13:53:00;60.707;31.9162;1.0909;7.6595;8.061;0.7284;2.1;0.6055;2.055;NaN;0.15;NaN
18HU16003_004;LL_03;45.48848;-59.51202;431550;60.4;22-apr-16;13:54:00;60.407;31.9151;1.0847;7.5383;8.056;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_004;LL_03;45.48844;-59.51172;431551;50.32;22-apr-16;13:55:00;50.321;31.7351;0.7734;8.039;8.096;0.26931;1.68;0.6315;1.725;NaN;0.185;NaN
18HU16003_004;LL_03;45.48835;-59.51122;431552;40.08;22-apr-16;13:56:00;40.082;31.4633;1.2008;8.2387;8.134;1.47912;0.59;0.5195;1.375;NaN;0.115;NaN
18HU16003_004;LL_03;45.4883;-59.51106;431553;40.34;22-apr-16;13:57:00;40.34;31.4597;1.2183;8.2417;8.134;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_004;LL_03;45.48822;-59.51078;431554;30.37;22-apr-16;13:58:00;30.375;31.4554;1.2492;8.2413;8.138;1.73165;0.5;0.5195;1.365;NaN;0.105;NaN
18HU16003_004;LL_03;45.4881;-59.51036;431555;20.16;22-apr-16;13:59:00;20.164;31.4548;1.2444;8.2577;8.138;1.33482;0.46;0.504;1.25;NaN;0.07;NaN
18HU16003_004;LL_03;45.48804;-59.51016;431556;20.04;22-apr-16;14:00:00;20.049;31.4549;1.2563;8.2628;8.138;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_004;LL_03;45.4879;-59.50965;431557;9.72;22-apr-16;14:01:00;9.725;31.4549;1.2449;8.2434;8.138;1.69558;0.565;0.488;1.295;NaN;0.105;NaN
18HU16003_004;LL_03;45.48778;-59.5093;431558;3.39;22-apr-16;14:03:00;3.397;31.4547;1.2551;8.2555;8.138;1.6595;0.735;0.484;1.295;31.443;0.08;8.1605
18HU16003_004;LL_03;45.48772;-59.50919;431559;3.64;22-apr-16;14:03:00;3.649;31.4549;1.2567;8.2614;8.142;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_006;LL_04;45.15734;-59.17384;431560;97.89;22-apr-16;16:47:00;97.89;32.3625;2.3824;6.169;7.947;0.09871;10.575;1.03;7.275;32.34;0.235;6.137
18HU16003_006;LL_04;45.15724;-59.17356;431561;80.75;22-apr-16;16:48:00;80.755;32.2998;2.3608;6.2871;7.955;0.10507;9.97;1.0235;6.135;NaN;0.245;NaN
18HU16003_006;LL_04;45.15724;-59.17348;431562;80.46;22-apr-16;16:49:00;80.467;32.2997;2.3619;6.288;7.955;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_006;LL_04;45.15722;-59.1734;431563;80.43;22-apr-16;16:50:00;80.439;32.2977;2.3641;6.3044;7.955;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_006;LL_04;45.1572;-59.17368;431564;60.89;22-apr-16;16:52:00;60.893;31.9081;1.4612;7.2895;8.04;0.35395;2.335;0.6255;2.21;NaN;0.16;NaN
18HU16003_006;LL_04;45.1573;-59.17382;431565;50.47;22-apr-16;16:53:00;50.471;31.6639;1.3092;7.7585;8.085;0.37704;2.29;0.6535;1.9;NaN;0.135;NaN
18HU16003_006;LL_04;45.15734;-59.17357;431566;40.37;22-apr-16;16:55:00;40.374;31.5127;1.4316;7.961;8.107;0.18467;2.36;0.679;1.875;NaN;0.195;NaN
18HU16003_006;LL_04;45.15735;-59.1735;431567;40.62;22-apr-16;16:55:00;40.626;31.5142;1.4306;7.9811;8.105;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_006;LL_04;45.15736;-59.1735;431568;40.14;22-apr-16;16:56:00;40.147;31.5142;1.431;7.9695;8.104;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_006;LL_04;45.15736;-59.1735;431569;29.63;22-apr-16;16:57:00;29.637;31.4788;1.5085;8.002;8.108;0.1608;0.955;0.544;1.71;NaN;0.115;NaN
18HU16003_006;LL_04;45.15738;-59.17342;431570;20.7;22-apr-16;16:58:00;20.708;31.4751;1.5363;7.9896;8.108;0.16876;0.95;0.5295;1.55;NaN;0.15;NaN
18HU16003_006;LL_04;45.1574;-59.17334;431571;20.35;22-apr-16;16:59:00;20.359;31.4775;1.53;7.9906;8.108;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_006;LL_04;45.15746;-59.17331;431572;20.28;22-apr-16;17:00:00;20.282;31.4767;1.5342;7.9803;8.108;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_006;LL_04;45.15741;-59.17322;431573;10.22;22-apr-16;17:01:00;10.22;31.477;1.5657;7.9923;8.108;0.17672;1.295;0.5325;1.7;NaN;0.11;NaN
18HU16003_006;LL_04;45.15744;-59.17316;431574;1.78;22-apr-16;17:02:00;1.783;31.4747;1.5641;8.0466;8.113;0.21811;2.575;0.728;1.625;31.465;0.13;7.94
18HU16003_006;LL_04;45.15742;-59.17325;431575;2.08;22-apr-16;17:03:00;2.085;31.4757;1.5667;8.0127;8.113;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_006;LL_04;45.15737;-59.1733;431576;2.42;22-apr-16;17:03:00;2.429;31.4758;1.5655;8.019;8.113;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_006;LL_04;45.15734;-59.17334;431577;2.64;22-apr-16;17:04:00;2.649;31.4759;1.5665;8.0256;8.113;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_008;LL_05;44.81632;-58.85026;431578;237.8;22-apr-16;20:12:00;237.8;32.9309;3.1106;6.0107;7.957;NaN;9.925;0.986;6.02;32.914;0.23;5.998
18HU16003_008;LL_05;44.81616;-58.85019;431579;100.52;22-apr-16;20:18:00;100.52;32.4113;2.4588;6.3057;7.959;0.09075;10.12;1.0975;5.2;NaN;0.305;NaN
18HU16003_008;LL_05;44.81616;-58.85026;431580;80.91;22-apr-16;20:20:00;80.915;32.2505;2.2343;6.5016;7.975;0.11304;7.7;0.9475;4.5;NaN;0.265;NaN
18HU16003_008;LL_05;44.81616;-58.85032;431581;80.36;22-apr-16;20:21:00;80.363;32.2384;2.2165;6.5414;7.98;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_008;LL_05;44.81616;-58.85034;431582;61.39;22-apr-16;20:22:00;61.399;32.0797;2.0852;6.7866;7.999;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_008;LL_05;44.81624;-58.85047;431583;50.53;22-apr-16;20:24:00;50.531;31.9462;2.0333;7.0991;8.024;0.48092;5.425;0.846;3.305;NaN;0.18;NaN
18HU16003_008;LL_05;44.81626;-58.85066;431584;41.08;22-apr-16;20:25:00;41.084;31.7016;1.7682;7.7957;8.097;1.64248;1.875;0.6015;2.095;NaN;0.095;NaN
18HU16003_008;LL_05;44.81624;-58.85063;431585;40.36;22-apr-16;20:26:00;40.361;31.7026;1.7731;7.8195;8.097;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_008;LL_05;44.81614;-58.85034;431586;31.35;22-apr-16;20:27:00;31.35;31.6754;1.701;7.9048;8.108;1.95669;1.21;0.536;1.55;NaN;0.075;NaN
18HU16003_008;LL_05;44.81614;-58.85025;431587;19.88;22-apr-16;20:28:00;19.886;31.6621;1.6831;8.0191;8.119;1.91384;0.93;0.509;1.655;NaN;0.11;NaN
18HU16003_008;LL_05;44.81618;-58.85024;431588;19.72;22-apr-16;20:29:00;19.726;31.6588;1.6871;8.0517;8.127;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_008;LL_05;44.8162;-58.85022;431589;10.44;22-apr-16;20:30:00;10.44;31.6573;1.704;8.0989;8.127;1.07118;0.76;0.4805;1.56;NaN;0.09;NaN
18HU16003_008;LL_05;44.81618;-58.85008;431590;2.67;22-apr-16;20:32:00;2.673;31.6581;1.694;8.0996;8.132;1.7853;0.935;0.4895;1.485;31.646;0.09;7.984
18HU16003_008;LL_05;44.8162;-58.84998;431591;2.33;22-apr-16;20:32:00;2.339;31.6554;1.6953;8.1129;8.132;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_011;LL_06;44.47504;-58.50722;431598;60.62;22-apr-16;23:55:00;60.62;32.0523;2.4972;7.5939;8.093;1.17116;1.6;0.559;1.13333;32.036;0.07333;7.6335
18HU16003_011;LL_06;44.47502;-58.50664;431599;50.66;22-apr-16;23:57:00;50.665;32.0229;2.4275;7.6529;8.095;1.32826;1.32;0.559;1.13333;NaN;0.06333;NaN
18HU16003_011;LL_06;44.47522;-58.50638;431600;40.84;23-apr-16;00:00:00;40.843;32.0007;2.4647;7.7693;8.104;1.74245;0.92667;0.53467;0.94333;NaN;0.05333;NaN
18HU16003_011;LL_06;44.47518;-58.50686;431601;30.57;23-apr-16;00:02:00;30.574;31.9993;2.466;7.7648;8.109;1.62819;0.94333;0.52967;1.02333;NaN;0.05;NaN
18HU16003_011;LL_06;44.47516;-58.50672;431602;20.4;23-apr-16;00:05:00;20.404;31.9978;2.4695;7.8034;8.114;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_011;LL_06;44.475;-58.50601;431603;10.53;23-apr-16;00:07:00;10.537;31.9996;2.4768;7.8265;8.113;1.87099;0.92667;0.54167;0.95667;NaN;0.03333;NaN
18HU16003_011;LL_06;44.47515;-58.5052;431604;2.86;23-apr-16;00:10:00;2.869;31.9988;2.4766;7.7964;8.114;1.87099;0.88;0.555;0.96;31.985;0.03333;7.716
18HU16003_013;LL_07;44.13038;-58.17071;431605;865.39;23-apr-16;04:22:00;865.397;34.9651;4.3694;5.8417;8.02;NaN;11.30333;1.20067;18.02;34.95;0;5.902
18HU16003_013;LL_07;44.12994;-58.1712;431606;499.33;23-apr-16;04:31:00;499.333;35.0294;6.4828;4.3909;7.984;NaN;13.85;1.42167;21.61;NaN;0;NaN
18HU16003_013;LL_07;44.1295;-58.17165;431607;250.27;23-apr-16;04:38:00;250.271;35.143;8.5994;3.3992;7.976;NaN;14.08333;1.46033;24.48333;35.127;0.03667;3.423
18HU16003_013;LL_07;44.1295;-58.17178;431608;250.14;23-apr-16;04:39:00;250.144;35.143;8.5993;3.3982;7.976;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_013;LL_07;44.12954;-58.17165;431609;250.56;23-apr-16;04:40:00;250.568;35.143;8.599;3.4067;7.977;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_013;LL_07;44.12966;-58.1723;431610;98.05;23-apr-16;04:46:00;98.058;34.8682;10.2878;4.5884;8.076;0.14807;6.42667;0.89767;12.77;NaN;0.12;NaN
18HU16003_013;LL_07;44.1296;-58.17264;431611;79.08;23-apr-16;04:49:00;79.085;34.3084;8.5923;5.2715;8.082;0.19742;5.35667;0.81533;10.06667;NaN;0.20667;NaN
18HU16003_013;LL_07;44.12956;-58.17297;431612;80.02;23-apr-16;04:51:00;80.026;34.0852;7.9569;5.5598;8.087;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_013;LL_07;44.1295;-58.17296;431613;78.69;23-apr-16;04:52:00;78.692;34.0733;7.9258;5.5773;8.086;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_013;LL_07;44.12908;-58.17268;431614;59.65;23-apr-16;04:55:00;59.659;33.2489;5.5664;6.6351;8.106;0.33472;2.38333;0.62933;4.01333;NaN;0.10667;NaN
18HU16003_013;LL_07;44.12882;-58.1729;431615;50.67;23-apr-16;04:57:00;50.672;32.7826;4.3657;7.4417;8.149;1.55678;0.76;0.46467;1.08667;NaN;0.03667;NaN
18HU16003_013;LL_07;44.12864;-58.17294;431616;41.01;23-apr-16;05:01:00;41.013;32.7002;4.1978;7.584;8.155;1.67104;0.42333;0.41533;0.41;NaN;0.04667;NaN
18HU16003_013;LL_07;44.12858;-58.17306;431617;30.17;23-apr-16;05:03:00;30.171;32.6834;4.2854;7.6048;8.159;1.47109;0.41667;0.40433;0.92;NaN;0.05;NaN
18HU16003_013;LL_07;44.1285;-58.1733;431618;20.47;23-apr-16;05:06:00;20.475;32.6813;4.2712;7.5956;8.16;1.55678;0.45;0.3855;1.205;NaN;0.075;NaN
18HU16003_013;LL_07;44.1285;-58.17342;431619;20.4;23-apr-16;05:06:00;20.409;32.6817;4.2726;7.6068;8.16;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_013;LL_07;44.1285;-58.17344;431620;20.23;23-apr-16;05:07:00;20.231;32.6798;4.2605;7.6099;8.16;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_013;LL_07;44.12848;-58.17318;431621;10.04;23-apr-16;05:09:00;10.044;32.6815;4.2724;7.5968;8.162;1.65676;0.46;0.377;1.21;NaN;0.08;NaN
18HU16003_013;LL_07;44.12846;-58.17334;431622;3.58;23-apr-16;05:10:00;3.582;32.6815;4.2729;7.6165;8.162;1.58535;0.565;0.3685;1.255;32.667;0.095;7.536
18HU16003_013;LL_07;44.12842;-58.17338;431623;2.97;23-apr-16;05:11:00;2.976;32.6817;4.2736;7.6049;8.162;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_013;LL_07;44.12838;-58.17337;431624;2.66;23-apr-16;05:12:00;2.66;32.6817;4.2728;7.5909;8.162;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_013;LL_07;44.12826;-58.17322;431625;3.13;23-apr-16;05:12:00;3.13;32.6813;4.2716;7.6036;8.16;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_016;LL_08;43.77878;-57.83796;431626;1003.35;23-apr-16;10:21:00;1003.359;34.9598;4.2567;5.9253;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_016;LL_08;43.77884;-57.83812;431627;1001.71;23-apr-16;10:22:00;1001.713;34.96;4.2576;5.9286;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_016;LL_08;43.77888;-57.83826;431628;1002;23-apr-16;10:23:00;1002.005;34.9601;4.2585;5.9266;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_016;LL_08;43.77889;-57.83834;431629;1002.8;23-apr-16;10:23:00;1002.807;34.9601;4.2589;5.9174;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_016;LL_08;43.7788;-57.83828;431630;1003.06;23-apr-16;10:24:00;1003.069;34.96;4.2543;5.9258;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_016;LL_08;43.77876;-57.83824;431631;1002.52;23-apr-16;10:25:00;1002.52;34.9598;4.2529;5.9268;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_016;LL_08;43.77878;-57.83825;431632;1002.02;23-apr-16;10:26:00;1002.028;34.96;4.2541;5.9422;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU16003_016;LL_08;43.77884;-57.8383;431633;1002.35;23-apr-16;10:26:00;1002.359;34.9598;4.2534;5.9307;NaN;NaN;10.81;1.15633;17.70667;34.944;0;6.0415
18HU16003_016;LL_08;43.77953;-57.83839;431634;498.54;23-apr-16;10:38:00;498.541;35.0131;5.6345;4.8871;NaN;NaN;12.44333;1.30167;19.43333;NaN;0;NaN
18HU16003_016;LL_08;43.77952;-57.83878;431635;248.42;23-apr-16;10:43:00;248.428;35.1702;9.0519;3.3714;NaN;NaN;13.27333;1.464;23.49;35.164;0.05667;3.501
18HU16003_016;LL_08;43.78002;-57.83874;431636;100.71;23-apr-16;10:47:00;100.719;35.3379;12.3485;4.973;NaN;0.0605;4.10667;0.64767;9.59667;NaN;0.07;NaN
18HU16003_016;LL_08;43.78016;-57.83882;431637;80.85;23-apr-16;10:49:00;80.853;35.354;12.5821;5.3064;NaN;0.06209;2.87667;0.557;7.68667;NaN;0.22;NaN
18HU16003_016;LL_08;43.78024;-57.83882;431638;60.45;23-apr-16;10:51:00;60.459;34.1749;8.6502;5.846;NaN;0.13851;3.22333;0.61867;6.36667;NaN;0.23;NaN
18HU16003_016;LL_08;43.78028;-57.83898;431639;50.76;23-apr-16;10:53:00;50.762;34.1051;8.5383;6.0172;NaN;0.1608;2.28667;0.54967;5;NaN;0.20667;NaN
18HU16003_016;LL_08;43.78032;-57.83938;431640;40.69;23-apr-16;10:55:00;40.698;33.6014;7.0925;6.5996;NaN;0.22289;1.27;0.485;2.69;NaN;0.16;NaN
18HU16003_016;LL_08;43.78018;-57.83966;431641;30.27;23-apr-16;10:56:00;30.272;33.247;6.2261;7.0052;NaN;0.44629;0.96667;0.51633;1.93;NaN;0.13667;NaN
18HU16003_016;LL_08;43.78;-57.83976;431642;20.94;23-apr-16;10:58:00;20.948;33.0561;5.74;7.1397;NaN;0.92835;0.59;0.41433;0.84333;NaN;0.07;NaN
18HU16003_016;LL_08;43.78006;-57.84011;431643;10.11;23-apr-16;11:00:00;10.112;33.049;5.7306;7.1386;NaN;0.94264;0.45;0.39967;0.70667;NaN;0.06;NaN
18HU16003_016;LL_08;43.7801;-57.84032;431644;2.13;23-apr-16;11:01:00;2.137;33.0474;5.718;7.1609;NaN;1.0569;0.50667;0.47667;0.91667;33.033;0.06333;7.132
18HU16003_023;GULD_03;43.99964;-59.02058;431645;407.56;23-apr-16;22:22:00;407.568;35.0526;7.5137;4.1324;7.975;NaN;11.77;1.29133;19.18667;35.037;0.04333;4.379
18HU16003_023;GULD_03;44.00002;-59.02038;431646;251.49;23-apr-16;22:30:00;251.495;35.0439;8.6937;4.1144;7.987;NaN;11.78333;1.276;19.60667;35.028;0.02333;4.1535
18HU16003_023;GULD_03;43.9999;-59.02068;431647;100.83;23-apr-16;22:34:00;100.839;34.0191;8.2296;5.9972;8.099;0.18852;2.99333;0.608;5.88667;NaN;0.22333;NaN
18HU16003_023;GULD_03;43.99982;-59.02056;431648;81.67;23-apr-16;22:37:00;81.679;33.8248;8.2624;6.5545;8.14;0.39628;1.67667;0.472;3.01333;NaN;0.17333;NaN
18HU16003_023;GULD_03;43.99986;-59.02056;431649;81.7;23-apr-16;22:37:00;81.707;33.8336;8.2776;6.5158;8.139;NaN;NaN;NaN;NaN;NaN;NaN;NaN
