CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
18TL16002_171;35;41.92242;-66.6782;429146;4.86;28-feb-16;00:16:00;4.86;33.1685;6.4169;6.6243;0.89698;3.95333;0.82467;8.75667;NaN;0.19333;5.549
18TL16002_182;39;42.00951;-67.25762;429147;43.43;28-feb-16;08:41:00;43.439;33.0876;6.1547;6.8021;4.43686;1.69333;0.784;7.44;33.088;0.19667;7.0395
18TL16002_182;39;42.00894;-67.25653;429148;3.91;28-feb-16;08:42:00;3.91;33.0859;6.1387;6.834;4.69785;1.66667;0.77833;7.43333;NaN;0.19;7.094
18TL16002_193;40;42.02685;-67.66066;429149;72.71;28-feb-16;12:30:00;72.719;33.1965;6.6861;6.3952;0.68998;4.19667;0.88767;9.51333;33.194;0.15;6.6905
18TL16002_193;40;42.02606;-67.66005;429150;3.96;28-feb-16;12:33:00;3.968;33.1628;6.59;6.547;0.87398;3.31;0.86233;8.98667;NaN;0.16;6.7925
18TL16002_204;42;41.74803;-67.51786;429151;48.04;28-feb-16;17:13:00;48.042;33.0224;6.0869;7.0128;5.61132;0.42;0.67167;5.06667;33.023;0.13667;5.768
18TL16002_204;42;41.74875;-67.5177;429152;5.27;28-feb-16;17:17:00;5.274;33.0207;6.1046;7.0096;6.43779;0.43667;0.68333;5.07333;NaN;0.14;4.4355
18TL16002_215;43;41.8497;-67.74718;429153;34.64;28-feb-16;19:36:00;34.641;33.0182;6.278;6.869;3.82788;0.97;0.756;6.31;33.018;0.15;4.8
18TL16002_215;43;41.84948;-67.74566;429154;4.86;28-feb-16;19:39:00;4.867;33.0162;6.2818;6.8433;3.1754;0.95;0.759;6.26333;NaN;0.15667;5.2175
18TL16002_226;45;41.89676;-67.99549;429155;96.07;29-feb-16;00:02:00;96.079;33.2001;6.6084;6.5191;0.72448;3.69667;0.865;14.94333;33.199;0.13667;5.3575
18TL16002_226;45;41.896;-67.99474;429156;4.8;29-feb-16;00:06:00;4.803;33.1914;6.5904;6.5774;0.79348;3.10667;0.814;11.69;NaN;0.12333;5.2025
18TL16002_237;51;42.04545;-66.5389;429157;79.94;04-mar-16;00:10:00;79.944;33.0665;6.3515;6.5551;0.55199;4.38333;0.776;12.55667;33.064;0.17;4.733
18TL16002_237;51;42.04465;-66.53794;429158;4.74;04-mar-16;00:13:00;4.747;33.0681;6.3281;6.5632;0.52899;4.67333;0.80567;13.60333;NaN;0.18;4.2
18TL16002_239;53;42.04672;-66.88598;429159;70.19;04-mar-16;05:05:00;70.196;32.9718;6.1848;6.6608;0.64398;4.53;0.777;12.82667;32.968;0.18;6.8965
18TL16002_239;53;42.04602;-66.88653;429160;5.12;04-mar-16;05:08:00;5.124;32.9718;6.1696;6.6654;0.65548;4.68;0.77133;11.41667;NaN;0.18667;6.9495
18TL16002_243;54;42.07132;-66.9831;429161;61.07;04-mar-16;07:12:00;61.077;33.0039;6.1548;6.7578;1.67897;3.41667;0.73633;10.04;32.998;0.18333;7.027
18TL16002_243;54;42.07155;-66.9836;429162;4.69;04-mar-16;07:14:00;4.694;32.9971;6.1338;6.7644;1.05798;3.68;0.76467;9.83667;NaN;0.18667;7.003
18TL16002_244;55;42.23296;-66.97104;429163;226.83;04-mar-16;10:02:00;226.83;35.0741;9.3923;3.8035;0.11164;12.47;1.31067;21.31667;35.064;0.07667;4.0665
18TL16002_244;55;42.23284;-66.97172;429164;49.73;04-mar-16;10:08:00;49.736;32.884;5.9854;6.707;0.62098;4.85667;0.747;8.73333;NaN;0.18;NaN
18TL16002_244;55;42.23282;-66.97186;429165;24.33;04-mar-16;10:09:00;24.337;32.8835;5.9831;6.7177;0.59798;4.85;0.731;8.14333;NaN;0.17667;NaN
18TL16002_244;55;42.2328;-66.97196;429166;5.15;04-mar-16;10:09:00;5.159;32.8832;5.9749;6.7291;0.62098;4.78;0.72867;8.07333;NaN;0.18;7.009
18TL16002_253;56;42.15264;-67.06956;429167;79.39;04-mar-16;12:50:00;79.391;33.0042;6.2083;6.6689;0.68998;4.22667;0.77067;8.64667;33;0.17667;6.935
18TL16002_253;56;42.15235;-67.06902;429168;4.89;04-mar-16;12:52:00;4.89;33.0049;6.1983;6.6641;0.70148;4.12667;0.77733;8.48333;NaN;0.18;6.944
18TL16002_257;58;42.08133;-68.39646;429169;181.69;04-mar-16;20:54:00;181.695;34.1314;8.044;4.252;0.22328;15.76;1.35133;16.54667;34.117;0.11;4.468
18TL16002_257;58;42.08274;-68.39556;429170;50.46;04-mar-16;21:00:00;50.46;33.2134;6.5511;6.5404;1.00048;2.93667;0.75567;8.47667;NaN;0.09667;NaN
18TL16002_257;58;42.08298;-68.39584;429171;25.01;04-mar-16;21:01:00;25.013;33.2132;6.544;6.5496;0.91998;3.4;0.84133;9.68;NaN;0.13;NaN
18TL16002_257;58;42.08326;-68.39613;429172;4.46;04-mar-16;21:01:00;4.469;33.2126;6.543;6.5638;0.27599;3.4;0.85733;9.4;NaN;0.13667;6.8765
18TL16002_263;59;42.10356;-69.94344;429173;90.13;06-mar-16;02:47:00;90.135;33.0305;5.8791;6.8165;2.30542;3.27;0.796;8.81667;33.03;0.15;4.2
18TL16002_263;59;42.10248;-69.94329;429174;5.81;06-mar-16;02:51:00;5.816;33.0118;5.7919;6.846;2.08793;3.08667;0.76333;8.51333;NaN;0.13667;6.2225
18TL16002_265;60;41.76072;-69.74446;429175;112.32;06-mar-16;06:39:00;112.327;33.0788;5.93;6.8194;2.52292;2.14;0.83033;8.66;33.075;0.15333;7.053
18TL16002_265;60;41.75992;-69.7445;429176;4.23;06-mar-16;06:43:00;4.237;32.8441;5.1978;7.0783;3.1319;1.04667;0.781;7.4;NaN;0.16333;7.3365
18TL16002_276;61;41.59058;-69.60256;429177;54.49;06-mar-16;09:50:00;54.498;32.6543;4.8475;7.2091;6.95978;0.54;0.711;5.69333;32.651;0.16667;7.4675
18TL16002_276;61;41.59056;-69.60296;429178;4.78;06-mar-16;09:52:00;4.781;32.5931;4.6543;7.275;6.87278;0.47;0.69633;5.29667;NaN;0.17333;7.516
18TL16002_277;64;41.68541;-68.81196;429179;155.27;06-mar-16;18:09:00;155.274;33.2338;6.5272;6.3875;1.16148;3.33333;0.891;9.82;33.234;0.14667;4.844
18TL16002_277;64;41.68434;-68.81178;429180;50.7;06-mar-16;18:14:00;50.709;33.2029;6.4453;6.592;1.28797;2.46;0.87367;9.71667;NaN;0.16667;NaN
18TL16002_277;64;41.6841;-68.8119;429181;24.71;06-mar-16;18:15:00;24.716;33.2036;6.4525;6.6271;1.65597;2.42667;0.84867;9.48;NaN;0.15667;NaN
18TL16002_277;64;41.68398;-68.81206;429182;5.22;06-mar-16;18:16:00;5.22;33.2061;6.6467;6.6719;1.10398;2.40667;0.84867;9.50333;NaN;0.15333;4.6105
18TL16002_279;67;41.75366;-68.26486;429183;73.4;07-mar-16;01:01:00;73.407;33.1521;6.4394;6.7643;1.48347;1.75667;0.82367;8.83333;33.148;0.18;5.7
18TL16002_279;67;41.75414;-68.26386;429184;4.1;07-mar-16;01:04:00;4.104;33.1342;6.3508;6.7994;1.42597;1.55;0.80467;8.52667;NaN;0.16667;5.556
18TL16002_280;68;41.13814;-68.72916;429185;61.29;07-mar-16;09:37:00;61.296;32.9711;6.4314;6.7724;2.74041;0.60333;0.69233;6.37333;32.967;0.13667;7.0005
18TL16002_280;68;41.13878;-68.72962;429186;5.16;07-mar-16;09:39:00;5.162;32.9493;6.3948;6.7883;2.52292;0.59;0.67667;6.13667;NaN;0.13;7
18TL16002_281;70;41.25966;-69.17548;429187;94.15;07-mar-16;15:02:00;94.154;33.0311;5.8731;6.9659;4.78485;0.88333;0.779;7.59333;33.028;0.15333;7.2165
18TL16002_281;70;41.25936;-69.17466;429188;5.18;07-mar-16;15:05:00;5.186;33.0197;5.8684;7.0138;5.17634;0.82667;0.77533;7.71333;NaN;0.15667;7.291
18TL16002_282;71;40.67924;-69.43832;429189;51.03;07-mar-16;21:44:00;51.032;33.0366;6.1464;6.98;1.82694;0.34333;0.76533;7.54667;33.034;0.14;NaN
18TL16002_282;71;40.6796;-69.43824;429190;4.15;07-mar-16;21:46:00;4.159;33.0359;6.1462;6.9946;2.43592;0.32667;0.765;7.31;NaN;0.13667;5.8475
18TL16002_283;72;40.34944;-69.15451;429191;86.66;08-mar-16;01:38:00;86.664;33.3457;7.4227;6.4765;0.57499;4.41;0.70333;7.08;33.341;0.2;5.0255
18TL16002_283;72;40.34998;-69.15348;429192;5.65;08-mar-16;01:42:00;5.656;33.3141;7.3934;6.6434;0.94298;3.92333;0.669;7.32667;NaN;0.18333;5.4555
18TL16002_284;2;42.16789;-66.0927;429104;228.78;24-feb-16;18:57:00;228.782;35.0191;9.2958;4.3136;0.0542;10.33667;1.161;17.02333;35.024;0.07;3.6425
18TL16002_284;2;42.167;-66.09069;429105;101.33;24-feb-16;19:01:00;101.333;33.2605;6.8952;6.1754;0.2834;5.35333;0.864;9.65;NaN;0.10333;NaN
18TL16002_284;2;42.16666;-66.0895;429106;49.54;24-feb-16;19:03:00;49.544;33.0352;6.3528;6.5148;0.37786;4.46667;0.794;8.24;NaN;0.14333;NaN
18TL16002_284;2;42.16638;-66.0883;429107;5.2;24-feb-16;19:05:00;5.206;32.294;5.025;7.0537;0.96598;3.84333;0.62733;4.55333;NaN;0.19333;5.8065
18TL16002_295;74;40.20758;-69.221;429193;94.49;08-mar-16;04:54:00;94.493;33.6214;8.1996;6.3032;0.71298;3.91667;0.657;6.71333;33.616;0.23;6.545
18TL16002_295;74;40.20688;-69.21999;429194;4.42;08-mar-16;04:58:00;4.421;33.3868;7.596;6.5675;1.16148;3.95667;0.68567;7.50667;NaN;0.20333;6.8365
18TL16002_296;75;40.34866;-67.99574;429195;143.44;08-mar-16;12:13:00;143.448;35.3243;12.32;4.6523;0.12023;6.04667;0.76133;11.46;35.321;0.1;4.9235
18TL16002_296;75;40.34842;-67.99625;429196;50.12;08-mar-16;12:17:00;50.124;35.2842;12.5414;4.885;0.39504;5.38333;0.71633;10.78667;NaN;0.08667;NaN
18TL16002_296;75;40.34836;-67.9963;429197;24.47;08-mar-16;12:18:00;24.479;34.6141;10.8256;5.9029;2.52292;2.91667;0.55067;7.38333;NaN;0.17667;NaN
18TL16002_296;75;40.34832;-67.9964;429198;4.72;08-mar-16;12:18:00;4.726;34.4396;10.3598;6.1259;4.04537;2.09;0.50833;6.38667;NaN;0.19;6.4
18TL16002_297;76;40.55134;-67.76036;429199;107.72;08-mar-16;15:27:00;107.728;34.8695;11.433;5.221;0.44849;4.60333;0.642;8.94667;34.848;0.18333;4.871
18TL16002_297;76;40.55096;-67.76066;429200;50.62;08-mar-16;15:29:00;50.627;33.8472;8.873;6.0001;0.81648;4.15;0.68133;8.11;NaN;0.26667;NaN
18TL16002_297;76;40.5508;-67.76082;429201;25.72;08-mar-16;15:30:00;25.721;33.7212;8.4939;6.1379;1.10398;3.94667;0.68833;6.89667;NaN;0.25333;NaN
18TL16002_297;76;40.55069;-67.761;429202;4.59;08-mar-16;15:31:00;4.594;33.646;8.2745;6.3738;1.95744;3.35;0.639;6.77667;NaN;0.22;5.9575
18TL16002_299;78;40.77172;-68.24882;429203;56.46;08-mar-16;20:31:00;56.466;32.9461;6.0344;7.0763;5.95931;0.38667;0.47267;2.46333;32.943;0.18;6.0835
18TL16002_299;78;40.77144;-68.24916;429204;5.07;08-mar-16;20:33:00;5.076;32.9451;6.0334;7.1216;7.65576;0.42333;0.472;2.59;NaN;0.17333;7.4
18TL16002_301;81;40.84178;-67.74704;429205;65.99;09-mar-16;07:10:00;65.995;33.0035;6.035;7.0329;5.13284;0.35;0.53633;3.23333;33.002;0.20333;7.2945
18TL16002_301;81;40.84108;-67.74684;429206;4.87;09-mar-16;07:12:00;4.876;33.0049;6.0026;7.0464;4.87184;0.29333;0.54167;3.62;NaN;0.2;7.2455
18TL16002_302;82;40.83738;-67.27414;429207;88.55;09-mar-16;10:12:00;88.554;33.4405;7.6454;6.434;2.34892;3.46667;0.66233;7.13;33.436;0.20667;6.682
18TL16002_302;82;40.83734;-67.2756;429208;5.13;09-mar-16;10:15:00;5.13;33.2097;7.0032;6.5948;0.90848;3.67667;0.70467;7.65333;NaN;0.2;6.841
18TL16002_303;84;41.25498;-67.47425;429209;40.06;09-mar-16;17:02:00;40.065;33.0343;5.7973;7.0832;3.87138;0.31;0.597;5;33.03;0.17;7.3465
18TL16002_303;84;41.25504;-67.47291;429210;5.12;09-mar-16;17:04:00;5.126;33.032;5.8434;7.1351;3.91488;0.17667;0.56167;3.44;NaN;0.16667;6.254
18TL16002_304;3;41.94931;-66.2456;429108;78.12;24-feb-16;21:27:00;78.122;33.0952;6.4637;6.4691;0.42549;5.14333;0.83367;8.81667;33.095;0.17667;3.2955
18TL16002_304;3;41.94864;-66.24522;429109;4.08;24-feb-16;21:30:00;4.083;33.0945;6.4798;6.4969;0.48299;4.95;0.80567;9.31667;NaN;0.17667;6.912
18TL16002_306;87;41.44358;-67.44826;429211;40.14;10-mar-16;02:11:00;40.14;33.0509;5.9274;7.1513;4.21936;0.14667;0.594;4.84667;33.064;0.17;6.7255
18TL16002_306;87;41.44496;-67.44786;429212;5.29;10-mar-16;02:13:00;5.297;33.0511;5.9261;7.1501;4.43686;0.21;0.611;5.06;NaN;0.18;5.6135
18TL16002_315;5;41.99526;-66.00446;429110;96.92;25-feb-16;03:03:00;96.925;33.4749;7.2422;5.849;0.30916;6.47;0.94933;11.83;33.471;0.1;3.526
18TL16002_315;5;41.99603;-66.00454;429111;4.99;25-feb-16;03:06:00;4.995;32.7825;6.0294;6.7588;0.66698;4.58667;0.76233;8.00333;NaN;0.15667;4.279
18TL16002_326;7;41.94364;-65.7673;429112;218.29;25-feb-16;09:53:00;218.297;34.9883;9.4955;4.2695;0.05902;9.88667;1.15;17.56333;34.985;0.06667;4.491
18TL16002_326;7;41.94242;-65.76436;429113;50.73;25-feb-16;09:58:00;50.73;33.3715;7.0998;6.0208;0.30916;5.61333;0.891;10.07667;NaN;0.08;NaN
18TL16002_326;7;41.94216;-65.76366;429114;24.58;25-feb-16;10:00:00;24.588;33.1606;6.6544;6.3317;0.32634;4.97;0.84133;9.06;NaN;0.09333;NaN
18TL16002_326;7;41.94206;-65.76307;429115;4.61;25-feb-16;10:00:00;4.616;32.8241;6.0819;6.74;0.75898;4.21333;0.708;6.4;NaN;0.14333;6.9705
