CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;PHPH;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_02
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);((none));(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l)
32EV17606_315;HL_02;44.26425;-63.30752;444616;81.04;25-nov-17;02:49:00;81.043;32.9298;4.9997;5.5914;7.995;0.0197;8.725;0.9165;8.34;NaN;0.015;NaN
32EV17606_315;HL_02;44.26422;-63.30735;444617;81.49;25-nov-17;02:49:00;81.49;32.9493;5.0662;5.5885;7.995;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_315;HL_02;44.26417;-63.30722;444618;81.05;25-nov-17;02:50:00;81.056;32.9408;5.0381;5.5785;7.992;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_315;HL_02;44.26412;-63.30707;444619;81.61;25-nov-17;02:50:00;81.619;32.9448;5.0544;5.5882;7.991;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_315;HL_02;44.26387;-63.3062;444620;60.71;25-nov-17;02:53:00;60.719;32.479;4.5777;5.7784;7.986;0.03119;8.055;0.896;7.615;NaN;0.015;NaN
32EV17606_315;HL_02;44.26372;-63.30557;444621;50.45;25-nov-17;02:55:00;50.456;32.1589;5.6629;5.791;7.993;0.04925;5.78;0.757;5.71;NaN;0.025;NaN
32EV17606_315;HL_02;44.26359;-63.3049;444622;41.37;25-nov-17;02:57:00;41.37;32.1046;6.1417;5.7961;8.007;0.06075;6.03;0.7685;6.155;32.237;0.03;6.0275
32EV17606_315;HL_02;44.26354;-63.30469;444623;41.55;25-nov-17;02:57:00;41.552;32.1049;6.191;5.7989;8.008;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_315;HL_02;44.2635;-63.30456;444624;41.4;25-nov-17;02:58:00;41.401;32.1063;6.2241;5.7911;8.015;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_315;HL_02;44.26342;-63.30433;444625;41.24;25-nov-17;02:58:00;41.244;32.1033;6.2258;5.7915;8.016;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_315;HL_02;44.26322;-63.30356;444626;29.92;25-nov-17;03:01:00;29.921;31.4115;8.7295;5.8695;8.07;0.23892;3.305;0.489;3.405;NaN;0.05;NaN
32EV17606_315;HL_02;44.26302;-63.30288;444627;20.44;25-nov-17;03:03:00;20.44;30.73;10.896;5.9662;8.148;1.18999;1.405;0.2735;0.835;NaN;0.07;NaN
32EV17606_315;HL_02;44.26298;-63.30276;444628;20.06;25-nov-17;03:03:00;20.064;30.6672;10.9072;5.9758;8.153;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_315;HL_02;44.26294;-63.3026;444629;19.65;25-nov-17;03:04:00;19.652;30.6496;10.9089;5.9647;8.158;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_315;HL_02;44.26289;-63.30244;444630;19.55;25-nov-17;03:04:00;19.554;30.6526;10.9084;5.9663;8.164;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_315;HL_02;44.26274;-63.30171;444631;9.98;25-nov-17;03:06:00;9.982;30.455;10.8815;6.0694;8.181;1.20607;1.145;0.2255;0;NaN;0.025;NaN
32EV17606_315;HL_02;44.2626;-63.30107;444632;2.73;25-nov-17;03:08:00;2.731;30.4528;10.8663;6.0858;8.186;1.2704;1.1;0.2235;0;30.47;0.025;6.3
32EV17606_315;HL_02;44.26254;-63.30088;444633;2.29;25-nov-17;03:09:00;2.296;30.4528;10.8657;6.0909;8.186;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_315;HL_02;44.26253;-63.30075;444634;2.47;25-nov-17;03:09:00;2.476;30.4526;10.8673;6.0789;8.186;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_315;HL_02;44.2625;-63.3006;444635;2.78;25-nov-17;03:10:00;2.789;30.4522;10.8672;6.0737;8.186;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_315;HL_02;44.26246;-63.30051;444636;2.8;25-nov-17;03:10:00;2.8;30.4524;10.8658;6.0828;8.187;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_317;LL_04;45.15926;-59.1742;444929;95.92;03-dec-17;14:18:00;95.926;32.2721;2.678;6.1168;7.971;0.04597;8.83;0.9755;7.925;32.28;0.1;6.5
32EV17606_317;LL_04;45.1592;-59.17422;444930;80.15;03-dec-17;14:20:00;80.154;32.2391;2.7369;6.1681;7.955;0.03119;8.43;0.965;7.78;NaN;0.085;NaN
32EV17606_317;LL_04;45.15914;-59.1742;444931;80.3;03-dec-17;14:20:00;80.304;32.2405;2.7332;6.155;7.953;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_317;LL_04;45.15914;-59.1742;444932;80.47;03-dec-17;14:20:00;80.472;32.2399;2.7339;6.1509;7.951;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_317;LL_04;45.159;-59.1742;444933;59.14;03-dec-17;14:22:00;59.147;32.0844;3.199;6.2466;7.952;0.04433;7.46;0.8985;7.135;NaN;0.055;NaN
32EV17606_317;LL_04;45.15888;-59.17422;444934;49.72;03-dec-17;14:24:00;49.72;30.876;6.5871;6.5415;8.023;0.1806;3.075;0.4985;2.515;NaN;0.12;NaN
32EV17606_317;LL_04;45.15878;-59.17426;444935;40.98;03-dec-17;14:25:00;40.987;30.6099;6.747;6.6589;8.071;0.26964;2.885;0.446;1.95;NaN;0.12;NaN
32EV17606_317;LL_04;45.15876;-59.17425;444936;39.93;03-dec-17;14:25:00;39.936;30.6075;6.7445;6.6827;8.076;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_317;LL_04;45.15872;-59.17422;444937;40.14;03-dec-17;14:25:00;40.141;30.6084;6.7453;6.6905;8.08;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_317;LL_04;45.15864;-59.17431;444938;30.26;03-dec-17;14:27:00;30.263;30.5833;6.7498;6.7106;8.094;0.42324;2.83;0.456;1.985;NaN;0.125;NaN
32EV17606_317;LL_04;45.15856;-59.1743;444939;19.97;03-dec-17;14:28:00;19.974;30.5733;6.8182;6.7109;8.101;0.78797;2.65;0.4275;1.775;NaN;0.105;NaN
32EV17606_317;LL_04;45.15856;-59.17432;444940;19.92;03-dec-17;14:28:00;19.925;30.575;6.8093;6.7184;8.104;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_317;LL_04;45.15854;-59.17438;444941;20.53;03-dec-17;14:28:00;20.535;30.5728;6.8235;6.7473;8.105;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_317;LL_04;45.15848;-59.17444;444942;9.81;03-dec-17;14:30:00;9.819;30.5727;6.827;6.725;8.108;0.82013;2.68;0.425;1.785;NaN;0.105;NaN
32EV17606_317;LL_04;45.15842;-59.17451;444943;4.52;03-dec-17;14:31:00;4.526;30.5729;6.8285;6.747;8.112;0.88445;2.67;0.4255;1.795;30.581;0.12;6.9865
32EV17606_317;LL_04;45.15842;-59.17454;444944;4.26;03-dec-17;14:31:00;4.263;30.5728;6.8287;6.746;8.112;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_317;LL_04;45.1584;-59.17454;444945;4.11;03-dec-17;14:31:00;4.116;30.5729;6.8286;6.7395;8.112;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_317;LL_04;45.15836;-59.17453;444946;4.82;03-dec-17;14:32:00;4.822;30.5726;6.8284;6.7523;8.112;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_319;LL_03;45.49164;-59.52318;444947;124.67;03-dec-17;18:07:00;124.678;32.7707;2.3365;6.061;7.947;NaN;10.49;1.05;9.695;32.777;0.03;6.214
32EV17606_319;LL_03;45.49184;-59.52362;444948;100.6;03-dec-17;18:09:00;100.601;32.6046;2.6998;5.936;7.937;0.22513;10.995;1.053;9.68;NaN;0.03;NaN
32EV17606_319;LL_03;45.49204;-59.52399;444949;80.38;03-dec-17;18:11:00;80.384;32.3992;2.7083;6.174;7.942;0.03448;8.91;0.982;8.235;NaN;0.03;NaN
32EV17606_319;LL_03;45.49222;-59.52424;444950;61.2;03-dec-17;18:13:00;61.206;31.9268;3.7194;6.3601;7.971;0.03776;5.575;0.799;5.54;NaN;0.04;NaN
32EV17606_319;LL_03;45.4923;-59.52456;444951;50.67;03-dec-17;18:14:00;50.673;31.5506;5.5011;6.5554;8.018;0.0903;3.785;0.5995;3.29;NaN;0.145;NaN
32EV17606_319;LL_03;45.49227;-59.52486;444952;39.74;03-dec-17;18:16:00;39.747;31.2795;5.5809;6.57;8.05;0.11985;3.665;0.5745;2.995;NaN;0.145;NaN
32EV17606_319;LL_03;45.49214;-59.5253;444953;30.89;03-dec-17;18:17:00;30.892;30.969;5.723;6.6867;8.068;0.16725;4.03;0.5735;2.86;NaN;0.14;NaN
32EV17606_319;LL_03;45.49202;-59.52565;444954;19.84;03-dec-17;18:19:00;19.841;30.6841;5.4391;6.7795;8.075;0.2321;4.475;0.5885;3.045;NaN;0.14;NaN
32EV17606_319;LL_03;45.49182;-59.52617;444955;10.47;03-dec-17;18:20:00;10.478;30.2435;5.566;6.9073;8.079;0.73972;4.855;0.5795;2.92;NaN;0.155;NaN
32EV17606_319;LL_03;45.49176;-59.52647;444956;4.87;03-dec-17;18:21:00;4.875;30.2435;5.5675;6.9139;8.079;0.88445;4.795;0.588;2.965;30.253;0.145;7.2
32EV17606_319;LL_03;45.49174;-59.52656;444957;4.99;03-dec-17;18:21:00;4.991;30.2432;5.5704;6.9009;8.08;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_321;LL_02;45.64916;-59.71297;444958;154.69;03-dec-17;20:32:00;154.69;32.7793;1.8778;6.3697;7.968;NaN;8.775;0.9945;8.6;32.785;0.04;6.6
32EV17606_321;LL_02;45.649;-59.71408;444959;99.78;03-dec-17;20:35:00;99.785;32.4837;2.114;6.7015;7.98;0.04104;5.03;0.814;5.575;NaN;0.025;NaN
32EV17606_321;LL_02;45.64888;-59.71489;444960;80.69;03-dec-17;20:37:00;80.697;31.9204;4.1948;6.5093;7.997;0.04597;5.155;0.75;5.045;NaN;0.05;NaN
32EV17606_321;LL_02;45.64876;-59.7157;444961;60.51;03-dec-17;20:38:00;60.515;30.7273;5.5225;6.8332;8.057;0.21162;3.81;0.5455;2.62;NaN;0.12;NaN
32EV17606_321;LL_02;45.64868;-59.71631;444962;50.16;03-dec-17;20:40:00;50.162;30.6566;5.5477;6.8152;8.075;0.26964;4.025;0.563;2.755;NaN;0.13;NaN
32EV17606_321;LL_02;45.64864;-59.71691;444963;41.25;03-dec-17;20:41:00;41.259;30.6048;5.5328;6.8486;8.079;0.37545;4.105;0.558;2.775;NaN;0.135;NaN
32EV17606_321;LL_02;45.6486;-59.7175;444964;30.2;03-dec-17;20:42:00;30.204;30.4136;5.4296;6.9097;8.085;0.54932;4.385;0.566;2.845;NaN;0.135;NaN
32EV17606_321;LL_02;45.64854;-59.71811;444965;19.87;03-dec-17;20:44:00;19.876;29.8453;5.6071;6.6068;8.071;0.24916;6.39;0.6495;3.71;NaN;0.17;NaN
32EV17606_321;LL_02;45.64846;-59.7186;444966;9.94;03-dec-17;20:45:00;9.942;29.5959;5.5036;6.8284;8.07;0.28671;6.37;0.6415;3.625;NaN;0.17;NaN
32EV17606_321;LL_02;45.64842;-59.71897;444967;3.37;03-dec-17;20:45:00;3.37;29.5957;5.4989;6.846;8.068;0.31743;6.435;0.642;3.595;29.602;0.17;7.065
32EV17606_321;LL_02;45.6484;-59.71906;444968;3.36;03-dec-17;20:46:00;3.368;29.5954;5.4998;6.8336;8.066;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_323;LL_01;45.82236;-59.85576;444969;75.4;03-dec-17;22:51:00;75.408;31.785;3.7666;6.4372;8.032;0.05582;7.195;0.8235;5.85;31.768;0.135;6.722
32EV17606_323;LL_01;45.82232;-59.85582;444970;75.74;03-dec-17;22:51:00;75.743;31.7868;3.7649;6.4209;8.024;0.05746;7.175;0.8155;5.85;NaN;0.13;NaN
32EV17606_323;LL_01;45.82218;-59.85605;444971;59.91;03-dec-17;22:52:00;59.915;29.9491;5.9398;6.6918;8.051;0.17896;5.22;0.593;3.26;NaN;0.16;NaN
32EV17606_323;LL_01;45.82214;-59.8561;444972;60.63;03-dec-17;22:52:00;60.633;29.9908;5.9151;6.7017;8.055;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_323;LL_01;45.82208;-59.85617;444973;60.4;03-dec-17;22:53:00;60.405;29.9777;5.9212;6.7023;8.059;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_323;LL_01;45.8219;-59.85642;444974;50.2;03-dec-17;22:54:00;50.202;29.8728;6.0092;6.7163;8.073;0.19114;5.025;0.5815;2.965;NaN;0.16;NaN
32EV17606_323;LL_01;45.82167;-59.85672;444975;39.95;03-dec-17;22:56:00;39.957;29.7414;6.2234;6.6917;8.08;0.2594;4.8;0.5585;2.76;NaN;0.155;NaN
32EV17606_323;LL_01;45.82162;-59.85676;444976;39.86;03-dec-17;22:56:00;39.863;29.7391;6.2265;6.6888;8.082;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_323;LL_01;45.82152;-59.85689;444977;39.42;03-dec-17;22:57:00;39.42;29.7393;6.2269;6.6997;8.082;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_323;LL_01;45.82134;-59.8571;444978;29.84;03-dec-17;22:58:00;29.846;29.6656;6.2548;6.728;8.083;NaN;4.835;0.5465;2.745;NaN;0.16;NaN
32EV17606_323;LL_01;45.82112;-59.85738;444979;20.15;03-dec-17;22:59:00;20.155;29.4923;6.3701;6.7678;8.091;0.40958;4.525;0.5215;2.5;NaN;0.155;NaN
32EV17606_323;LL_01;45.82106;-59.85748;444980;20.03;03-dec-17;23:00:00;20.03;29.4905;6.3705;6.7677;8.093;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_323;LL_01;45.82102;-59.85756;444981;20.35;03-dec-17;23:00:00;20.356;29.4895;6.3704;6.7668;8.095;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_323;LL_01;45.82086;-59.8578;444982;10.03;03-dec-17;23:01:00;10.035;29.4887;6.3623;6.7418;8.095;0.42323;4.605;0.52;2.53;NaN;0.15;NaN
32EV17606_323;LL_01;45.82078;-59.85796;444983;2.05;03-dec-17;23:02:00;2.052;29.488;6.363;6.77;8.097;0.41982;4.59;0.52;2.465;29.495;0.16;7
32EV17606_323;LL_01;45.82072;-59.85803;444984;1.9;03-dec-17;23:03:00;1.901;29.4878;6.362;6.7784;8.099;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_323;LL_01;45.8207;-59.8581;444985;2.77;03-dec-17;23:03:00;2.774;29.488;6.3622;6.7574;8.1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_323;LL_01;45.82066;-59.85814;444986;2.75;03-dec-17;23:03:00;2.755;29.4881;6.3609;6.7761;8.1;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_325;STAB_01;46.00324;-59.53745;444987;60.11;04-dec-17;02:09:00;60.114;29.9958;5.6768;6.7062;8.065;0.12629;5.565;0.6115;3.305;29.986;0.175;6.9
32EV17606_325;STAB_01;46.00314;-59.5378;444988;49.88;04-dec-17;02:11:00;49.88;29.8926;5.6959;6.7111;8.068;0.13311;5.725;0.612;3.355;NaN;0.175;NaN
32EV17606_325;STAB_01;46.00306;-59.53811;444989;39.88;04-dec-17;02:12:00;39.887;29.6677;5.7643;6.7441;8.071;0.19796;5.825;0.6075;3.315;NaN;0.17;NaN
32EV17606_325;STAB_01;46.00302;-59.53826;444990;40.35;04-dec-17;02:13:00;40.358;29.6636;5.7635;6.7508;8.073;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_325;STAB_01;46.00293;-59.53867;444991;30.75;04-dec-17;02:15:00;30.754;29.6333;5.7604;6.7576;8.074;0.23551;5.9;0.6115;3.31;NaN;0.175;NaN
32EV17606_325;STAB_01;46.00286;-59.53905;444992;20;04-dec-17;02:16:00;20.002;29.5477;5.7313;6.8236;8.076;0.38228;5.195;0.5735;2.92;NaN;0.155;NaN
32EV17606_325;STAB_01;46.00286;-59.53912;444993;20.18;04-dec-17;02:17:00;20.187;29.5527;5.7368;6.8337;8.076;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_325;STAB_01;46.0028;-59.53948;444994;9.69;04-dec-17;02:18:00;9.699;29.5222;5.6555;6.8774;8.084;0.40617;5.705;0.5965;3.175;NaN;0.175;NaN
32EV17606_325;STAB_01;46.0028;-59.53956;444995;9.61;04-dec-17;02:18:00;9.611;29.5215;5.6502;6.8693;8.084;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_325;STAB_01;46.00278;-59.53998;444996;3.8;04-dec-17;02:20:00;3.8;29.5198;5.6435;6.8625;8.084;1.54632;5.695;0.5995;3.185;29.527;0.16;7.027
32EV17606_325;STAB_01;46.00277;-59.54006;444997;4;04-dec-17;02:20:00;4.007;29.5202;5.6436;6.8769;8.084;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_325;STAB_01;46.00278;-59.54012;444998;3.74;04-dec-17;02:21:00;3.74;29.5202;5.6426;6.8592;8.084;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_328;STAB_02;46.11164;-59.3694;444999;58.75;04-dec-17;04:03:00;58.759;30.7921;5.2419;6.6403;8.065;0.11821;5.065;0.696;3.555;30.78;0.155;6.9785
32EV17606_328;STAB_02;46.11168;-59.3697;445000;50.42;04-dec-17;04:05:00;50.428;30.542;5.5285;6.5288;8.065;0.10672;5.53;0.635;3.66;NaN;0.165;NaN
32EV17606_328;STAB_02;46.11172;-59.36996;445001;40.21;04-dec-17;04:07:00;40.219;30.4125;5.6326;6.5234;8.065;0.11821;5.5;0.626;3.555;NaN;0.17;NaN
32EV17606_328;STAB_02;46.11172;-59.37024;445002;30.2;04-dec-17;04:08:00;30.208;30.3197;5.5347;6.8593;8.084;0.21162;4.37;0.5665;2.85;NaN;0.14;NaN
32EV17606_328;STAB_02;46.11174;-59.3705;445003;20.31;04-dec-17;04:10:00;20.315;30.2195;5.5723;6.7817;8.085;0.20479;5.045;0.598;3.175;NaN;0.15;NaN
32EV17606_328;STAB_02;46.11174;-59.37084;445004;10.54;04-dec-17;04:11:00;10.541;29.6243;5.6159;6.7972;8.084;0.26964;5.945;0.6385;3.36;NaN;0.18;NaN
32EV17606_328;STAB_02;46.11178;-59.37112;445005;2.7;04-dec-17;04:13:00;2.707;29.6255;5.6122;6.7859;8.084;0.2833;6.005;0.63;3.315;29.631;0.17;6.9
32EV17606_328;STAB_02;46.11178;-59.3712;445006;2.92;04-dec-17;04:13:00;2.92;29.6254;5.6129;6.7912;8.084;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_330;STAB_03;46.21306;-59.1976;445007;87.85;04-dec-17;05:58:00;87.855;31.9398;3.6075;6.6411;8.048;0.06896;4.91;0.7405;4.94;31.932;0.105;6.9
32EV17606_330;STAB_03;46.2128;-59.1978;445008;79.94;04-dec-17;06:00:00;79.947;31.6658;4.3862;6.5974;8.05;0.10179;4.63;0.689;4.4;NaN;0.125;NaN
32EV17606_330;STAB_03;46.21244;-59.19806;445009;60.65;04-dec-17;06:02:00;60.651;30.9853;5.4567;6.6278;8.07;0.0903;3.905;0.6095;3.2;NaN;0.15;NaN
32EV17606_330;STAB_03;46.21218;-59.19824;445010;49.84;04-dec-17;06:04:00;49.842;30.4913;5.2727;6.7878;8.085;0.14777;4.645;0.6085;3.15;NaN;0.155;NaN
32EV17606_330;STAB_03;46.21188;-59.19842;445011;40.63;04-dec-17;06:05:00;40.637;30.2799;5.6713;6.831;8.093;0.26623;4.48;0.5775;2.87;NaN;0.16;NaN
32EV17606_330;STAB_03;46.21164;-59.19854;445012;29.46;04-dec-17;06:07:00;29.469;30.2781;5.756;6.8374;8.1;0.36863;4.39;0.5495;2.64;NaN;0.145;NaN
32EV17606_330;STAB_03;46.2114;-59.19866;445013;20.12;04-dec-17;06:08:00;20.128;30.1769;5.3725;6.9154;8.099;0.41983;4.91;0.591;3.05;NaN;0.15;NaN
32EV17606_330;STAB_03;46.21116;-59.19886;445014;9.67;04-dec-17;06:10:00;9.679;30.1747;5.3574;6.9094;8.098;0.45054;4.96;0.5965;3.12;NaN;0.16;NaN
32EV17606_330;STAB_03;46.21091;-59.199;445015;3.03;04-dec-17;06:11:00;3.034;30.1744;5.3518;6.9196;8.095;0.45395;NaN;NaN;NaN;30.18;NaN;7.16
32EV17606_330;STAB_03;46.21084;-59.19906;445016;3.14;04-dec-17;06:11:00;3.144;30.1745;5.3536;6.9175;8.095;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_335;STAB_04;46.29988;-59.06554;445017;151.99;04-dec-17;08:19:00;151.999;33.9394;5.0325;4.6168;7.964;NaN;15.22;1.293;15.105;33.947;0.06;4.818
32EV17606_335;STAB_04;46.29992;-59.06566;445018;99.77;04-dec-17;08:22:00;99.778;32.6485;1.235;6.8005;8.004;0.04433;5.855;0.898;7.07;NaN;0.02;NaN
32EV17606_335;STAB_04;46.2999;-59.0658;445019;80.69;04-dec-17;08:24:00;80.696;32.2014;2.4882;6.794;8.012;0.04104;5.025;0.8035;5.665;NaN;0.02;NaN
32EV17606_335;STAB_04;46.2999;-59.06596;445020;61.45;04-dec-17;08:26:00;61.454;31.5555;3.7896;6.5954;8.028;0.06075;5.465;0.735;5.07;NaN;0.07;NaN
32EV17606_335;STAB_04;46.2999;-59.06608;445021;49.71;04-dec-17;08:27:00;49.717;30.8943;5.3853;6.7099;8.061;0.10507;4.135;0.5845;3.165;NaN;0.155;NaN
32EV17606_335;STAB_04;46.29988;-59.06614;445022;40.54;04-dec-17;08:29:00;40.544;30.4171;5.5141;6.8406;8.094;0.18772;4.375;0.5645;2.85;NaN;0.15;NaN
32EV17606_335;STAB_04;46.29986;-59.0662;445023;30.3;04-dec-17;08:31:00;30.307;30.3463;5.6413;6.853;8.103;0.30036;4.25;0.5435;2.71;NaN;0.15;NaN
32EV17606_335;STAB_04;46.2998;-59.06626;445024;19.95;04-dec-17;08:32:00;19.952;30.2263;5.5444;6.9005;8.109;0.52563;4.66;0.556;2.85;NaN;0.16;NaN
32EV17606_335;STAB_04;46.29976;-59.06632;445025;10.18;04-dec-17;08:34:00;10.189;30.1717;5.328;6.9323;8.104;0.46761;5.04;0.585;3.12;NaN;0.16;NaN
32EV17606_335;STAB_04;46.29978;-59.06632;445026;2.94;04-dec-17;08:36:00;2.941;30.1731;5.3327;6.9363;8.104;0.50174;5.065;0.5805;3.315;30.18;0.155;7.2
32EV17606_335;STAB_04;46.29988;-59.06611;445027;3.1;04-dec-17;08:36:00;3.108;30.1734;5.3328;6.9375;8.104;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_337;STAB_05;46.41442;-58.89588;445028;357.48;04-dec-17;11:02:00;357.483;34.942;6.1523;3.0566;7.914;NaN;26.925;1.683;18.605;34.948;0.03;3.2915
32EV17606_337;STAB_05;46.41444;-58.89668;445029;299.93;04-dec-17;11:05:00;299.937;34.9217;7.0446;2.9901;7.922;NaN;24.615;1.7045;23.435;NaN;0.005;NaN
32EV17606_337;STAB_05;46.41444;-58.89677;445030;299.73;04-dec-17;11:05:00;299.733;34.9213;7.0443;2.9957;7.922;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_337;STAB_05;46.41442;-58.89789;445031;201.68;04-dec-17;11:08:00;201.687;34.4415;6.9494;3.6979;7.954;NaN;13.87;1.2395;13.865;NaN;0.015;NaN
32EV17606_337;STAB_05;46.41446;-58.89883;445032;152.18;04-dec-17;11:11:00;152.18;33.2428;2.0318;6.1457;7.983;NaN;10.245;1.065;9.965;NaN;0.01;NaN
32EV17606_337;STAB_05;46.4145;-58.89956;445033;100.92;04-dec-17;11:13:00;100.92;32.8016;0.628;6.7857;7.992;0.03119;7.295;0.9815;7.955;NaN;0.12;NaN
32EV17606_337;STAB_05;46.41458;-58.90014;445034;80.48;04-dec-17;11:14:00;80.483;32.4094;2.6026;6.8732;8.011;0.06896;4.495;0.777;5.35;NaN;0.11;NaN
32EV17606_337;STAB_05;46.41462;-58.90022;445035;80.09;04-dec-17;11:14:00;80.099;32.4062;2.6293;6.8891;8.019;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_337;STAB_05;46.41493;-58.90071;445036;60.79;04-dec-17;11:16:00;60.796;32.0292;4.7464;6.802;8.069;0.15433;3.22;0.587;2.965;NaN;0.145;NaN
32EV17606_337;STAB_05;46.41514;-58.90092;445037;50.1;04-dec-17;11:17:00;50.105;31.8644;5.5129;6.7602;8.099;0.19114;2.785;0.516;2.18;NaN;0.14;NaN
32EV17606_337;STAB_05;46.4154;-58.90098;445038;39.88;04-dec-17;11:18:00;39.885;31.558;5.3367;6.8259;8.116;0.3379;3.32;0.538;2.51;NaN;0.14;NaN
32EV17606_337;STAB_05;46.41558;-58.90065;445039;30.27;04-dec-17;11:20:00;30.278;31.3332;5.1306;6.873;8.116;0.26282;2.995;0.504;2.365;NaN;0.115;NaN
32EV17606_337;STAB_05;46.41572;-58.90024;445040;19.26;04-dec-17;11:21:00;19.261;31.2039;4.9785;6.9365;8.118;0.32425;3.84;0.569;2.89;NaN;0.155;NaN
32EV17606_337;STAB_05;46.41576;-58.90014;445041;20;04-dec-17;11:21:00;20.005;31.204;4.9789;6.948;8.117;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_337;STAB_05;46.4159;-58.89984;445042;9.64;04-dec-17;11:22:00;9.641;31.0315;4.8097;6.9726;8.118;0.53246;3.9;0.562;2.865;NaN;0.12;NaN
32EV17606_337;STAB_05;46.41606;-58.8996;445043;3.78;04-dec-17;11:23:00;3.782;31.0262;4.7896;6.9887;8.112;0.52905;3.89;0.5765;2.96;31.037;0.125;7.2
32EV17606_337;STAB_05;46.4161;-58.89955;445044;3.81;04-dec-17;11:23:00;3.812;31.0258;4.7882;6.9884;8.113;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_337;STAB_05;46.41614;-58.8995;445045;3.72;04-dec-17;11:24:00;3.726;31.0253;4.7903;6.9716;8.112;NaN;NaN;NaN;NaN;NaN;NaN;NaN
32EV17606_339;HL_03;43.8857;-62.8812;444637;258.98;25-nov-17;07:19:00;258.987;35.2008;11.0197;2.6376;7.953;NaN;17.52;1.4725;20.18;35.237;0.01;2.8465
32EV17606_339;HL_03;43.88654;-62.8807;444638;200.24;25-nov-17;07:23:00;200.245;35.0605;10.7948;3.2171;7.984;NaN;13.765;1.254;17.085;NaN;0.025;NaN
32EV17606_339;HL_03;43.88756;-62.88007;444639;100.39;25-nov-17;07:28:00;100.392;33.8992;7.7086;4.4272;7.991;0.01642;10.325;1.09;12.835;NaN;0.005;NaN
32EV17606_339;HL_03;43.88817;-62.8798;444640;80.44;25-nov-17;07:30:00;80.448;33.2037;6.0452;5.4452;8.005;0.01642;6.93;0.887;8.41;NaN;0.01;NaN
