CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TE90;DOXY;OXYM_01;Si_01;NO2_01;NOx_01;PO4_01;CHL_01;FLOR;CHL_04
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mg/m**3);(mg/m**3);(mg/m**3)
18TL17008_1631;451;46.95967;-60.21433;421255;5.26;03-jun-17;20:27:00;29.74;7.38;340.3092;7.763;0.45;0.005;0.095;0.255;NaN;0.807;1.26
18TL17008_1631;451;46.95967;-60.21433;421256;1.79;03-jun-17;20:27:00;29.73;7.52;337.45096;NaN;0.48;0.01333;0.085;0.19333;NaN;0.756;1.19
18TL17008_1632;461;47.016;-60.133;421257;161.88;03-jun-17;21:22:00;33.55;3.78;201.6399;4.6635;18.095;0.15;15.365;1.335;NaN;0.074;NaN
18TL17008_1632;461;47.016;-60.133;421258;99.84;03-jun-17;21:22:00;32.4;1;318.2025;NaN;7.795;0.12;8.335;0.92;NaN;0.119;0.195
18TL17008_1632;461;47.016;-60.133;421259;49.78;03-jun-17;21:22:00;31.5;2.85;353.2606;7.854;1.2;0.035;1.39;0.46;NaN;0.22;0.28
18TL17008_1632;461;47.016;-60.133;421260;24.39;03-jun-17;21:22:00;31.21;4.18;350.31304;NaN;0.245;0.01;0.135;0.31;NaN;0.48;0.58
18TL17008_1632;461;47.016;-60.133;421261;14.68;03-jun-17;21:22:00;30.96;4.68;347.9014;NaN;0.37;0.015;0.215;0.305;NaN;0.647;0.91
18TL17008_1632;461;47.016;-60.133;421262;4.56;03-jun-17;21:22:00;30.2;5.61;350.75964;8.062;0.73;0.01;0.165;0.245;NaN;0.815;1.55
18TL17008_1632;461;47.016;-60.133;421263;2.18;03-jun-17;21:22:00;30.18;5.74;348.97324;NaN;0.715;0.01;0.135;0.245;NaN;0.791;1.38
18TL17008_1633;481;47.11133;-60.01217;421264;312.84;03-jun-17;23:34:00;34.81;6.29;133.7567;3.0185;31.125;0.025;23.36;1.755;NaN;0.04;NaN
18TL17008_1633;481;47.11133;-60.01217;421265;300.16;03-jun-17;23:34:00;34.81;6.34;133.22078;NaN;30.795;0.025;23.36;1.75;NaN;0.041;NaN
18TL17008_1633;481;47.11133;-60.01217;421266;200.03;03-jun-17;23:34:00;34.41;6.31;146.35082;NaN;23.645;0.015;21.1;1.58;NaN;0.043;NaN
18TL17008_1633;481;47.11133;-60.01217;421267;100.14;03-jun-17;23:34:00;32.02;0.53;348.97324;NaN;3.09;0.09;4.165;0.69;NaN;0.133;0.235
18TL17008_1633;481;47.11133;-60.01217;421268;50.57;03-jun-17;23:34:00;31.48;1.95;363.93434;8.1465;0.32;0.02;0.49;0.415;NaN;0.541;1.055
18TL17008_1633;481;47.11133;-60.01217;421269;25.19;03-jun-17;23:34:00;31.31;3.82;354.33244;NaN;0.195;0.01;0.145;0.325;NaN;0.522;0.84
18TL17008_1633;481;47.11133;-60.01217;421270;15.57;03-jun-17;23:34:00;31.23;4.24;349.86644;NaN;0.285;0.005;0.215;0.33;NaN;0.434;0.54
18TL17008_1633;481;47.11133;-60.01217;421271;4.76;03-jun-17;23:34:00;31.08;5.56;343.74802;7.7815;0.275;0.005;0.125;0.285;NaN;0.484;0.82
18TL17008_1634;491;47.26683;-59.785;421273;448.74;04-jun-17;01:13:00;34.95;5.93;152.15662;3.4515;32.955;0.01;22.845;1.735;NaN;0.07;NaN
18TL17008_1634;491;47.26683;-59.785;421274;400.25;04-jun-17;01:13:00;34.93;6.2;147.6013;NaN;29.36;0;23.36;1.71;NaN;0.043;NaN
18TL17008_1634;491;47.26683;-59.785;421275;300.55;04-jun-17;01:13:00;34.79;6.89;127.63828;NaN;26.77;0.01;23.38;1.68;NaN;0.044;NaN
18TL17008_1634;491;47.26683;-59.785;421276;199.92;04-jun-17;01:13:00;34.01;5.3;188.06326;NaN;17.165;0.02;17.365;1.36;NaN;0.044;NaN
18TL17008_1634;491;47.26683;-59.785;421277;100.04;04-jun-17;01:13:00;32.15;0.45;345.04316;NaN;3.57;0.11;5.48;0.78;NaN;0.11;0.235
18TL17008_1634;491;47.26683;-59.785;421278;50.17;04-jun-17;01:13:00;31.54;1.9;360.22756;8.0525;0.535;0.025;0.735;0.425;NaN;0.165;0.275
18TL17008_1634;491;47.26683;-59.785;421279;25.19;04-jun-17;01:13:00;31.31;3.77;350.31304;NaN;0.2;0.01;0.135;0.33;NaN;0.234;0.285
18TL17008_1634;491;47.26683;-59.785;421280;15.17;04-jun-17;01:13:00;31.25;4.73;344.81986;NaN;0.23;0.005;0.125;0.315;NaN;0.391;0.6
18TL17008_1634;491;47.26683;-59.785;421281;4.86;04-jun-17;01:13:00;31.21;5.44;340.44318;7.7055;0.31;0.01;0.16;0.32;NaN;0.323;0.55
18TL17008_1634;491;47.26683;-59.785;421282;1.69;04-jun-17;01:13:00;31.04;5.34;340.13056;NaN;NaN;NaN;NaN;NaN;NaN;0.292;NaN
18TL17008_1635;501;47.432;-59.5595;421283;456.15;04-jun-17;03:49:00;34.96;5.92;156.84592;3.544;31.98;0.005;22.78;1.725;NaN;0.05;NaN
18TL17008_1635;501;47.432;-59.5595;421284;400.24;04-jun-17;03:49:00;34.94;5.98;148.13722;NaN;31.885;0.01;23.185;1.735;NaN;0.035;NaN
18TL17008_1635;501;47.432;-59.5595;421285;301.14;04-jun-17;03:49:00;34.84;7.1;135.7664;NaN;24.53;0.01;23.18;1.635;NaN;0.044;NaN
18TL17008_1635;501;47.432;-59.5595;421286;200.61;04-jun-17;03:49:00;33.94;5.18;205.74862;NaN;15.275;0.03;16.145;1.265;NaN;0.043;NaN
18TL17008_1635;501;47.432;-59.5595;421287;100.63;04-jun-17;03:49:00;32.21;0.47;346.07034;NaN;4.12;0.095;5.685;0.76;NaN;0.088;0.21
18TL17008_1635;501;47.432;-59.5595;421288;51.06;04-jun-17;03:49:00;31.53;2.15;357.59262;7.982;0.7;0.03;0.81;0.42;NaN;0.202;0.395
18TL17008_1635;501;47.432;-59.5595;421289;25.58;04-jun-17;03:49:00;31.28;3.8;351.83148;NaN;0.23;0.01;0.12;0.335;NaN;0.233;0.265
18TL17008_1635;501;47.432;-59.5595;421290;15.67;04-jun-17;03:49:00;30.82;1.82;360.76348;NaN;0.68;0.03;0.7;0.395;NaN;0.56;1.305
18TL17008_1635;501;47.432;-59.5595;421291;5.95;04-jun-17;03:49:00;30.67;4.94;347.54412;7.7845;0.495;0.02;0.315;0.305;NaN;0.821;1.31
18TL17008_1635;501;47.432;-59.5595;421292;2.28;04-jun-17;03:49:00;30.64;5.48;342.9888;NaN;0.33;0.005;0.095;0.225;NaN;0.777;0.74
18TL17008_1636;521;47.58467;-59.34433;421293;248.75;04-jun-17;07:19:00;34.71;7.02;153.36244;3.4905;20.45;0.045;20.66;1.495;NaN;0.044;NaN
18TL17008_1636;521;47.58467;-59.34433;421294;201.01;04-jun-17;07:19:00;34.29;6.13;179.80116;NaN;17.485;0.07;18.67;1.375;NaN;0.066;NaN
18TL17008_1636;521;47.58467;-59.34433;421295;100.92;04-jun-17;07:19:00;32.28;0.81;335.93252;NaN;4.44;0.085;6.045;0.785;NaN;0.206;0.405
18TL17008_1636;521;47.58467;-59.34433;421296;50.47;04-jun-17;07:19:00;31.95;2.09;351.38488;7.8555;1.255;0.045;1.965;0.48;NaN;0.302;0.66
18TL17008_1636;521;47.58467;-59.34433;421297;25.38;04-jun-17;07:19:00;31.76;4.85;342.27424;NaN;0.46;0.015;0.55;0.3;NaN;0.267;0.385
18TL17008_1636;521;47.58467;-59.34433;421298;15.77;04-jun-17;07:19:00;31.75;5.46;336.91504;NaN;0.175;0;0.105;0.245;NaN;0.394;0.455
18TL17008_1636;521;47.58467;-59.34433;421299;5.65;04-jun-17;07:19:00;31.36;5.68;338.47814;7.626;0.2;0.005;0.11;0.23;NaN;0.535;0.59
18TL17008_1636;521;47.58467;-59.34433;421300;1.98;04-jun-17;07:19:00;30.76;5.87;336.87038;NaN;0.19;0.005;0.09;0.205;NaN;0.682;0.79
18TL17008_1637;531;47.6675;-59.86567;421301;515.7;04-jun-17;09:38:00;34.95;5.92;155.6401;3.524;32.445;0.005;22.885;1.72;NaN;0.03;NaN
18TL17008_1637;531;47.6675;-59.86567;421302;400.53;04-jun-17;09:38:00;34.93;6.15;146.66344;NaN;29.76;0.005;23.52;1.705;NaN;0.031;NaN
18TL17008_1637;531;47.6675;-59.86567;421303;300.64;04-jun-17;09:38:00;34.75;6.59;123.88684;NaN;29.55;0.01;23.73;1.73;NaN;0.047;NaN
18TL17008_1637;531;47.6675;-59.86567;421304;200.81;04-jun-17;09:38:00;34.11;5.62;181.5429;NaN;18.22;0.015;17.985;1.375;NaN;0.047;NaN
18TL17008_1637;531;47.6675;-59.86567;421305;100.73;04-jun-17;09:38:00;32.36;0.74;332.31506;NaN;6.325;0.075;7.165;0.83;NaN;0.063;0.095
18TL17008_1637;531;47.6675;-59.86567;421306;50.37;04-jun-17;09:38:00;31.62;1.52;355.89554;8.0255;1.165;0.045;1.525;0.515;NaN;0.445;1.085
18TL17008_1637;531;47.6675;-59.86567;421307;25.58;04-jun-17;09:38:00;31.29;2.56;365.94404;NaN;0.36;0.015;0.275;0.365;NaN;0.888;1.145
18TL17008_1637;531;47.6675;-59.86567;421308;15.47;04-jun-17;09:38:00;31.12;4.75;346.29364;NaN;0.415;0.005;0.09;0.325;NaN;0.822;0.93
18TL17008_1637;531;47.6675;-59.86567;421309;4.86;04-jun-17;09:38:00;30.44;5.24;349.73246;7.8255;0.345;0.005;0.08;0.215;NaN;0.659;1.075
18TL17008_1637;531;47.6675;-59.86567;421310;1.88;04-jun-17;09:38:00;30.39;5.64;345.6684;NaN;0.36;0;0.08;0.2;NaN;0.684;1.12
18TL17008_1638;921;47.933;-65.24833;421507;65.73;10-jun-17;18:21:00;31.58;0.08;268.13864;5.988;19.91;0.155;11.475;1.395;NaN;0.168;0.2
18TL17008_1638;921;47.933;-65.24833;421508;26.38;10-jun-17;18:21:00;29.42;1.42;352.3674;7.244;8.945;0.145;6.015;0.855;NaN;0.173;0.2
18TL17008_1638;921;47.933;-65.24833;421509;2.28;10-jun-17;18:21:00;23.05;12.24;317.04134;7.2365;17.905;0.02;0.13333;0.03;NaN;0.901;2.01
18TL17008_1639;981;47.50083;-64.67083;421513;21.12;11-jun-17;10:06:00;28.56;4.81;301.99092;6.7975;13.22;0.145;5.98;0.685;NaN;0.484;0.995
18TL17008_1639;981;47.50083;-64.67083;421514;2.38;11-jun-17;10:06:00;26.1;10.35;329.54614;6.728;14.345;0.105;1.75;0.13;NaN;2.3;4.67
