CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TE90;DOXY;PHPH;OXYM_01;Si_01;NO2_01;NOx_01;PO4_01;CHL_03;FLOR
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);((none));(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mg/m**3);(mg/m**3)
18TL12001_1222;701;46.82883;-63.74833;347175;31.14;14-jun-12;01:45:00;30.48;1.53;327.49178;8.152;7.34;2.715;0.045;1.42;0.65;0.58;1.162
18TL12001_1222;701;46.82883;-63.74833;347176;24.99;14-jun-12;01:45:00;30.42;1.99;337.94222;8.191;NaN;1.515;0.03;0.885;0.555;2.18;3.949
18TL12001_1222;701;46.82883;-63.74833;347177;15.17;14-jun-12;01:45:00;29.58;9.43;308.154;8.275;NaN;1.115;0;0.035;0.21;0.46;2.294
18TL12001_1222;701;46.82883;-63.74833;347178;5.36;14-jun-12;01:45:00;29.16;11.45;301.54432;8.278;6.797;1.44;0;0.03;0.185;0.53;1.869
18TL12001_1222;701;46.82883;-63.74833;347179;0.79;14-jun-12;01:45:00;29.06;11.71;300.7851;8.274;NaN;1.53;0;0.02;0.185;0.43;1.723
18TL12001_1223;711;46.49983;-63.25067;347180;20.23;14-jun-12;05:16:00;29.9;5.29;303.10742;8.161;6.799;3.125;0.06;0.695;0.46;0.985;2.9
18TL12001_1223;711;46.49983;-63.25067;347181;15.17;14-jun-12;05:16:00;29.52;9.86;299.62394;8.267;NaN;1.63;0.015;0.15;0.28;0.73;2.622
18TL12001_1223;711;46.49983;-63.25067;347182;5.55;14-jun-12;05:16:00;29.06;12.02;296.22978;8.283;6.6915;1.9;0;0.04;0.205;0.65;2.122
18TL12001_1223;711;46.49983;-63.25067;347183;1.39;14-jun-12;05:16:00;29.07;12.9;290.78126;8.273;NaN;1.97;0;0.035;0.21;0.45;1.789
18TL12001_1224;731;47.1755;-63.249;347184;60.09;14-jun-12;10:25:00;31.16;-0.15;275.7755;7.874;6.1525;6.555;0.08;5.13;1.385;0.26;0.642
18TL12001_1224;731;47.1755;-63.249;347185;50.27;14-jun-12;10:25:00;31.11;-0.13;282.65314;7.908;NaN;4.75;0.075;4.45;1.235;0.29;0.868
18TL12001_1224;731;47.1755;-63.249;347186;25.48;14-jun-12;10:25:00;30.67;1.81;367.5518;8.282;NaN;0.53;0;0.16;0.41667;0.265;1.389
18TL12001_1224;731;47.1755;-63.249;347187;15.67;14-jun-12;10:25:00;30.29;5.86;341.11308;8.304;NaN;0.53;0;0.035;0.29333;0.8;3.113
18TL12001_1224;731;47.1755;-63.249;347188;5.75;14-jun-12;10:25:00;29.98;11.11;303.64334;8.309;6.826;0.61;0;0.025;0.21;0.42;1.796
18TL12001_1224;731;47.1755;-63.249;347189;1.19;14-jun-12;10:25:00;29.91;11.28;301.58898;8.311;NaN;0.705;0;0.11;0.21333;0.495;1.726
18TL12001_1225;751;47.1715;-62.7485;347190;59.79;14-jun-12;16:17:00;31.29;0;305.56372;7.99;6.8545;8.895;0.065;5.38;1.16;0.205;0.587
18TL12001_1225;751;47.1715;-62.7485;347191;50.17;14-jun-12;16:17:00;31.15;0.07;314.27242;8.018;NaN;6.38;0.065;5.105;1.115;0.18;0.642
18TL12001_1225;751;47.1715;-62.7485;347192;25.29;14-jun-12;16:17:00;30.47;2.07;363.7557;8.271;NaN;0.64;0.005;0.115;0.41;0.885;3.361
18TL12001_1225;751;47.1715;-62.7485;347193;15.17;14-jun-12;16:17:00;30.1;8.77;322.35588;8.322;NaN;0.655;0;0.035;0.245;0.935;4.114
18TL12001_1225;751;47.1715;-62.7485;347194;5.55;14-jun-12;16:17:00;30.1;10.68;309.62778;8.326;6.948;0.615;0;0.03;0.22;0.68;2.315
18TL12001_1225;751;47.1715;-62.7485;347195;1.69;14-jun-12;16:17:00;30.1;10.73;309.09186;8.33;NaN;0.655;0;0.025;0.215;0.6;1.899
18TL12001_1226;781;46.56617;-62.25467;347196;39.76;14-jun-12;23:55:00;30.81;0.92;338.5228;8.161;7.5425;3.285;0.04;1.83;0.69;0.185;0.656
18TL12001_1226;781;46.56617;-62.25467;347197;25.19;14-jun-12;23:55:00;30.49;2.02;334.77136;8.181;NaN;2.45;0.06;1.105;0.55;0.775;2.305
18TL12001_1226;781;46.56617;-62.25467;347198;14.97;14-jun-12;23:55:00;30.15;6.59;327.89372;8.274;NaN;1.71;0.01;0.09;0.31;0.66;2.571
18TL12001_1226;781;46.56617;-62.25467;347199;5.55;14-jun-12;23:55:00;29.43;12.62;293.77348;8.275;6.5465;1.425;0;0.03;0.185;0.42;1.703
18TL12001_1226;781;46.56617;-62.25467;347200;1.59;14-jun-12;23:55:00;29.43;12.61;293.05892;8.289;NaN;1.46;0;0.025;0.18;0.425;1.675
18TL12001_1227;791;46.83183;-62.25417;347201;59.49;15-jun-12;02:05:00;31.47;-0.35;283.32304;7.886;6.3075;6.89;0.08;6.44;1.35;0.21;0.628
18TL12001_1227;791;46.83183;-62.25417;347202;49.68;15-jun-12;02:05:00;31.36;-0.13;299.35598;7.968;NaN;5.38;0.07;5.19;1.195;0.435;1.01
18TL12001_1227;791;46.83183;-62.25417;347203;24.79;15-jun-12;02:05:00;30.78;1.05;361.79066;8.256;NaN;0.615;0.015;0.5;0.485;0.705;2.348
18TL12001_1227;791;46.83183;-62.25417;347204;15.37;15-jun-12;02:05:00;30.35;8.9;320.4355;8.339;NaN;0.42;0;0.025;0.215;0.96;4.385
18TL12001_1227;791;46.83183;-62.25417;347205;5.16;15-jun-12;02:05:00;30.12;11.8;299.31132;8.326;7.0785;1.31;0.015;0.84;0.39;0.505;1.946
18TL12001_1227;791;46.83183;-62.25417;347206;0.99;15-jun-12;02:05:00;30.12;11.8;299.17734;8.335;NaN;0.49;0.005;0.035;0.19;0.47;1.907
18TL12001_1228;821;47.17333;-61.745;347207;25.58;15-jun-12;10:44:00;30.76;7.68;305.56372;8.252;6.8255;2.715;0.015;0.25;0.385;1.57;5.025
18TL12001_1228;821;47.17333;-61.745;347208;15.17;15-jun-12;10:44:00;30.66;8.93;312.70932;8.285;NaN;1.825;0.005;0.045;0.28;1.39;4.011
18TL12001_1228;821;47.17333;-61.745;347209;5.55;15-jun-12;10:44:00;30;12.03;295.82784;8.292;6.587;0.695;0.005;0.03;0.195;0.495;1.542
18TL12001_1228;821;47.17333;-61.745;347210;1.39;15-jun-12;10:44:00;30;12.04;295.60454;8.296;NaN;0.7;0.005;0.025;0.19;0.375;1.563
18TL12001_1229;841;46.5;-61.748;347211;45.22;15-jun-12;15:58:00;30.87;1.16;334.90534;8.16;7.4685;4;0.05;1.935;0.715;0.3;0.899
18TL12001_1229;841;46.5;-61.748;347212;25.19;15-jun-12;15:58:00;30.54;3.06;341.29172;8.23;NaN;2.185;0.035;0.87;0.47;0.295;1.308
18TL12001_1229;841;46.5;-61.748;347213;15.57;15-jun-12;15:58:00;30.19;5.07;332.40438;8.255;NaN;1.755;0.025;0.305;0.385;0.635;1.948
18TL12001_1229;841;46.5;-61.748;347214;5.65;15-jun-12;15:58:00;29.49;10.61;310.47632;8.29;6.965;0.54;0;0.03;0.18;0.75;1.538
18TL12001_1229;841;46.5;-61.748;347215;1.39;15-jun-12;15:58:00;29.47;10.7;310.02972;8.3;NaN;0.335;0;0.02;0.165;0.63;1.012
18TL12001_1230;911;46.84133;-60.9135;347216;114.51;16-jun-12;11:14:00;32.66;1.93;230.75822;7.93;5.1445;18.3;0.23;13.675;1.355;0.095;0.366
18TL12001_1230;911;46.84133;-60.9135;347217;50.87;16-jun-12;11:14:00;31.06;0.34;331.73448;8.127;NaN;3.3;0.07;2.645;0.845;0.13;0.575
18TL12001_1230;911;46.84133;-60.9135;347218;25.49;16-jun-12;11:14:00;30.47;2.61;339.95192;8.226;NaN;1.5;0.03;0.67;0.47;0.775;2.075
18TL12001_1230;911;46.84133;-60.9135;347219;15.57;16-jun-12;11:14:00;30.19;6.03;339.8626;8.293;NaN;0.9;0;0.025;0.285;0.29;1.262
18TL12001_1230;911;46.84133;-60.9135;347220;5.36;16-jun-12;11:14:00;29.84;10.1;314.94232;8.29;7.071;1.145;0;0.02;0.255;0.565;1.303
18TL12001_1230;911;46.84133;-60.9135;347221;1.88;16-jun-12;11:14:00;29.44;11.81;301.41034;8.297;NaN;0.765;0;0.025;0.19;0.645;0.91
18TL12001_1231;941;47.49933;-61.24567;347222;25.48;16-jun-12;19:01:00;30.85;7.39;316.28212;8.283;7.099;0.875;0.01;0.095;0.405;2.015;7.553
18TL12001_1231;941;47.49933;-61.24567;347223;15.67;16-jun-12;19:01:00;30.82;8.67;321.3287;8.306;NaN;0.41;0.005;0.03;0.39;0.955;2.764
18TL12001_1231;941;47.49933;-61.24567;347224;6.15;16-jun-12;19:01:00;30.81;9.83;312.30738;8.306;7.0035;0.56;0;0.02;0.295;0.675;1.355
18TL12001_1231;941;47.49933;-61.24567;347225;1.49;16-jun-12;19:01:00;30.8;9.84;312.88796;8.308;NaN;0.43;0;0.02;0.29;0.64;1.036
18TL12001_1232;951;47.5065;-60.7565;347226;49.38;16-jun-12;21:34:00;31.84;0.91;312.08408;8.097;7.041;6.57;0.08;5.08;0.89;0.375;1.067
18TL12001_1232;951;47.5065;-60.7565;347227;25.88;16-jun-12;21:34:00;31.38;5.7;340.3092;8.301;NaN;0.885;0;0.055;0.3;0.57;2.526
18TL12001_1232;951;47.5065;-60.7565;347228;14.78;16-jun-12;21:34:00;31.27;8.74;316.8627;8.309;NaN;0.59;0;0.015;0.26;0.265;1.171
18TL12001_1232;951;47.5065;-60.7565;347229;4.96;16-jun-12;21:34:00;31.25;9.69;312.48602;8.309;7.086;0.575;0;0.02;0.26;0.325;0.752
18TL12001_1232;951;47.5065;-60.7565;347230;1.49;16-jun-12;21:34:00;31.26;9.53;312.53068;8.317;NaN;0.585;0;0.025;0.27;0.21;0.728
