CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;CTD
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_01;OXY_XX
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l);(mmol/m**3)
18NE13022_027;121;42.968;-62.008;384229;5;17-jul-13;02:29:00;31.6357;18.7321;4.7205;0.2549;0.31;0.191;0;NaN;0;5.665;252.9989
18NE13022_029;123;43.083;-61.506;384230;403;17-jul-13;06:57:00;34.9384;5.8635;4.0026;0.0111;12.965;1.322;19.885;34.9506;0.055;4.78;213.4748
18NE13022_029;123;43.083;-61.506;384231;50;17-jul-13;06:57:00;32.9061;4.6319;5.4255;0.2051;4.275;0.7345;3.8;NaN;0.22;NaN;NaN
18NE13022_029;123;43.083;-61.506;384232;25;17-jul-13;06:57:00;32.1856;8.329;6.2369;0.77;0.925;0.296;0;NaN;0;NaN;NaN
18NE13022_029;123;43.083;-61.506;384233;5;17-jul-13;06:57:00;31.466;17.0317;5.0001;0.388;0;0.2;0;NaN;0;6.446;287.8784
18NE13022_030;124;43.216;-60.981;384234;433;18-jul-13;02:43:00;34.9695;5.7347;4.0938;0.0222;12.635;1.259;19.85;34.9824;0;4.951;221.1117
18NE13022_030;124;43.216;-60.981;384235;50;18-jul-13;02:43:00;33.2053;5.3806;5.5432;0.0795;4.44;0.728;6.675;NaN;0.18;NaN;NaN
18NE13022_030;124;43.216;-60.981;384236;25;18-jul-13;02:43:00;32.5879;9.9922;5.9943;0.9311;1.19;0.2825;0;NaN;0.055;NaN;NaN
18NE13022_030;124;43.216;-60.981;384237;5;18-jul-13;02:43:00;31.5744;17.3825;5.002;0.2217;0.095;0.1765;0;NaN;0.035;5.96;266.1736
18NE13022_031;125;43.315;-61.212;384238;103;18-jul-13;05:29:00;34.7267;9.7457;4.1966;0.0444;6.465;0.7995;10.815;34.6632;0.105;5.092;227.4087
18NE13022_031;125;43.315;-61.212;384239;50;18-jul-13;05:29:00;33.1833;4.6117;5.3461;0.0703;5.615;0.785;7.21;NaN;0.26;NaN;NaN
18NE13022_031;125;43.315;-61.212;384240;25;18-jul-13;05:29:00;33.1723;9.5628;5.7541;1.3071;2.18;0.4245;0.88;NaN;0.1;NaN;NaN
18NE13022_031;125;43.315;-61.212;384241;5;18-jul-13;05:29:00;31.5456;18.2251;4.8245;0.388;0.22;0.2105;0;NaN;0.03;6.085;271.7561
18NE13022_032;126;43.465;-61.364;384242;78;18-jul-13;07:22:00;32.8167;4.3543;5.5075;0.0942;5.415;0.739;4.3;32.8168;0.235;6.4995;290.2677
18NE13022_032;126;43.465;-61.364;384243;51;18-jul-13;07:22:00;32.6621;4.2449;5.7307;0.3436;3.225;0.653;3.125;NaN;0.225;NaN;NaN
18NE13022_032;126;43.465;-61.364;384244;25;18-jul-13;07:22:00;32.1074;7.8669;6.1129;1.8793;1.54;0.4225;0.195;NaN;0.07;NaN;NaN
18NE13022_032;126;43.465;-61.364;384245;5;18-jul-13;07:22:00;31.3061;17.5373;4.9136;0.388;0.285;0.233;0;NaN;0.045;6.237;278.5444
18NE13022_033;127;43.698;-60.998;384246;46;18-jul-13;10:00:00;32.1685;6.1826;5.5755;0.8953;2.56;0.5445;0.95;32.1705;0.1;6.5535;292.6793
18NE13022_033;127;43.698;-60.998;384247;25;18-jul-13;10:00:00;31.9121;8.4906;5.6813;1.3967;1.22;0.4315;0.115;NaN;0.06;NaN;NaN
