CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18HU14037_1400;451;47.33383;-62.75017;414975;24.59;28-oct-14;17:47:00;29.85;8.91;NaN;NaN;2.99;0.055;1.425;0.43;1.36;1.445
18HU14037_1400;451;47.33383;-62.75017;414976;15.47;28-oct-14;17:47:00;29.85;8.98;296.0958;NaN;2.23;0.04;0.74;0.37;1.44;1.369
18HU14037_1400;451;47.33383;-62.75017;414977;5.85;28-oct-14;17:47:00;29.85;8.97;296.27444;6.6425;2.24;0.04;0.75;0.355;1.42;1.321
18HU14037_1400;451;47.33383;-62.75017;414978;2.58;28-oct-14;17:47:00;29.85;8.97;296.40842;NaN;2.205;0.04;0.76;0.365;1.39;0.899
18HU14037_1401;461;47.16783;-62.25017;414979;33.12;28-oct-14;20:01:00;31.76;0.6;262.73478;5.8265;21.195;0.1;13.93;1.47;0.465;0.138
18HU14037_1401;461;47.16783;-62.25017;414980;26.18;28-oct-14;20:01:00;31.68;1.01;265.14642;NaN;20.615;0.1;13.3;1.425;0.325;0.106
18HU14037_1401;461;47.16783;-62.25017;414981;15.77;28-oct-14;20:01:00;30.45;8.18;278.36578;NaN;7.725;0.145;2.975;0.69;1.8;0.89
18HU14037_1401;461;47.16783;-62.25017;414982;5.45;28-oct-14;20:01:00;30.44;8.3;285.3774;6.382;7.375;0.145;2.855;0.68;1.825;1.12
18HU14037_1401;461;47.16783;-62.25017;414983;2.98;28-oct-14;20:01:00;30.43;8.31;284.84148;NaN;7.5;0.145;2.755;0.675;1.94;1.039
18HU14037_1402;471;47.0005;-61.75217;414984;31.24;28-oct-14;22:23:00;30.56;7.72;272.55998;6.021;7.58;0.115;2.575;0.685;1.395;0.838
18HU14037_1402;471;47.0005;-61.75217;414985;25.49;28-oct-14;22:23:00;30.43;8.4;276.26676;NaN;6.26;0.09;1.995;0.615;1.35;0.876
18HU14037_1402;471;47.0005;-61.75217;414986;15.77;28-oct-14;22:23:00;30.08;10.03;287.1638;NaN;2.755;0.035;0.28;0.355;2.37;1.466
18HU14037_1402;471;47.0005;-61.75217;414987;5.85;28-oct-14;22:23:00;30.07;10.04;286.89584;6.4225;2.71;0.03;0.27;0.35;2.17;1.412
18HU14037_1402;471;47.0005;-61.75217;414988;2.38;28-oct-14;22:23:00;30.07;10.04;286.7172;NaN;2.625;0.025;0.28;0.345;2.265;1.365
18HU14037_1403;481;46.9155;-61.501;414989;45.02;28-oct-14;23:50:00;31.57;1.35;250.45328;5.5385;19.77;0.105;10.11333;1.43667;0.93;0.317
18HU14037_1403;481;46.9155;-61.501;414990;25.49;28-oct-14;23:50:00;30.55;7.86;257.9115;NaN;8.33;0.105;2.94;0.72;0.47;0.247
18HU14037_1403;481;46.9155;-61.501;414991;15.87;28-oct-14;23:50:00;30.16;9.61;284.39488;NaN;3.975;0.04;0.675;0.415;2.31;1.71
18HU14037_1403;481;46.9155;-61.501;414992;5.26;28-oct-14;23:50:00;30.1;9.7;285.77934;6.403;3.495;0.035;0.515;0.385;2.55;1.635
18HU14037_1403;481;46.9155;-61.501;414993;2.28;28-oct-14;23:50:00;30.1;9.7;NaN;NaN;3.38;0.04;0.55;0.395;2.425;1.577
18HU14037_1404;491;46.832;-61.25067;414994;52.65;29-oct-14;01:18:00;31.76;0.15;260.45712;5.778;21.83;0.08;12.96333;1.49667;0.235;0.004
18HU14037_1404;491;46.832;-61.25067;414995;50.47;29-oct-14;01:18:00;31.76;0.15;260.72508;5.7805;21.77;0.075;13.02;1.51667;0.235;0.001
18HU14037_1404;491;46.832;-61.25067;414996;25.88;29-oct-14;01:18:00;30.23;7.83;278.63374;NaN;9.44;0.065;4.65333;0.82;0.665;0.66
18HU14037_1404;491;46.832;-61.25067;415001;15.47;29-oct-14;01:18:00;29.93;9.21;287.6104;NaN;3.925;0.055;1.455;0.465;1.42;1.212
18HU14037_1404;491;46.832;-61.25067;415002;5.55;29-oct-14;01:18:00;29.93;9.36;287.3871;6.413;3.88;0.06;1.455;0.44;1.62;1.17
18HU14037_1404;491;46.832;-61.25067;415003;2.48;29-oct-14;01:18:00;29.93;9.24;NaN;NaN;3.9;0.06;1.47;0.44;1.54;1.16
18HU14037_1405;501;46.741;-61.00017;415004;52.36;29-oct-14;02:49:00;30.73;4.55;246.61252;5.4245;15.585;0.09;7.61667;1.14667;0.27;0.066
18HU14037_1405;501;46.741;-61.00017;415005;50.37;29-oct-14;02:49:00;30.71;4.55;246.79116;5.478;15.32;0.14333;7.68;1.16;0.26;0.057
18HU14037_1405;501;46.741;-61.00017;415006;25.29;29-oct-14;02:49:00;29.03;11.82;273.49784;NaN;1.66;0.03;0.39;0.315;0.96;0.706
18HU14037_1405;501;46.741;-61.00017;415007;15.37;29-oct-14;02:49:00;28.91;11.84;276.31142;NaN;1.535;0.03;0.27;0.29667;0.915;0.755
18HU14037_1405;501;46.741;-61.00017;415008;5.65;29-oct-14;02:49:00;28.89;11.83;276.26676;6.184;1.495;0.03667;0.265;0.30333;1.055;0.71
18HU14037_1405;501;46.741;-61.00017;415009;3.07;29-oct-14;02:49:00;28.89;11.83;276.17744;NaN;1.48;0.04;0.255;0.315;1.02;0.683
18HU14037_1406;541;46.95583;-60.21517;415010;69.8;29-oct-14;22:03:00;31.86;1.46;268.1833;5.896;16.05;0.1;10.19;1.26;0.145;NaN
18HU14037_1406;541;46.95583;-60.21517;415011;50.57;29-oct-14;22:03:00;31.26;2.51;275.86482;6.0785;14.18;0.1;8.55;1.18667;0.16;0.009
18HU14037_1406;541;46.95583;-60.21517;415012;25.19;29-oct-14;22:03:00;29.84;8.83;284.30556;NaN;5.005;0.085;2.33;0.555;0.695;0.361
18HU14037_1406;541;46.95583;-60.21517;415013;15.67;29-oct-14;22:03:00;29.38;10.52;278.72306;NaN;2.555;0.055;1;0.395;0.905;0.448
18HU14037_1406;541;46.95583;-60.21517;415014;5.36;29-oct-14;22:03:00;29.31;10.79;279.125;6.245;2.285;0.055;0.865;0.385;1.02;0.666
18HU14037_1406;541;46.95583;-60.21517;415015;2.78;29-oct-14;22:03:00;29.31;10.79;279.03568;NaN;2.315;0.05;0.885;0.375;1.08;0.714
18HU14037_1407;551;47.01483;-60.13333;415016;155.44;29-oct-14;23:04:00;34.68;6.03;139.74114;3.0565;29.225;0.05;23.11333;1.69667;NaN;NaN
18HU14037_1407;551;47.01483;-60.13333;415017;100.93;29-oct-14;23:04:00;32.88;2.15;270.193;NaN;11.345;0.04;11.66667;1.13333;0.055;NaN
18HU14037_1407;551;47.01483;-60.13333;415018;50.37;29-oct-14;23:04:00;31.8;2.34;315.79086;7.0935;5.735;0.145;5.2;0.84;0.14;0.012
18HU14037_1407;551;47.01483;-60.13333;415019;25.39;29-oct-14;23:04:00;30.62;9.55;292.16572;NaN;1.365;0.02;0.14;0.29;1.35;1.082
18HU14037_1407;551;47.01483;-60.13333;415020;15.37;29-oct-14;23:04:00;30.29;9.62;289.88806;NaN;1.975;0.035;0.575;0.335;1.53;1.201
18HU14037_1407;551;47.01483;-60.13333;415021;5.06;29-oct-14;23:04:00;29.43;10.52;285.55604;6.3455;2.5;0.05;0.93;0.4;1.21;0.873
18HU14037_1407;551;47.01483;-60.13333;415022;2.28;29-oct-14;23:04:00;29.48;10.48;285.6007;NaN;2.47;0.05;0.895;0.385;1.225;0.951
18HU14037_1408;561;47.10683;-60.00683;415023;311.65;30-oct-14;00:27:00;34.67;5.97;128.97808;2.8855;31.125;0.04;23.63;1.75667;NaN;NaN
18HU14037_1408;561;47.10683;-60.00683;415024;300.26;30-oct-14;00:27:00;34.64;5.98;128.6208;NaN;30.835;0.04;23.46333;1.77333;NaN;NaN
18HU14037_1408;561;47.10683;-60.00683;415025;199.53;30-oct-14;00:27:00;34.33;5.84;152.9605;NaN;23.965;0.035;20.44;1.56333;NaN;NaN
18HU14037_1408;561;47.10683;-60.00683;415026;100.04;30-oct-14;00:27:00;32.97;2.25;278.72306;NaN;10.85;0.04;11.67;1.11;0.04;NaN
18HU14037_1408;561;47.10683;-60.00683;415027;50.27;30-oct-14;00:27:00;32.14;1.36;329.05488;7.4185;3.5;0.145;4.92333;0.76667;0.09;NaN
18HU14037_1408;561;47.10683;-60.00683;415028;25.39;30-oct-14;00:27:00;30.56;9.57;292.88028;NaN;1.57;0.03;0.295;0.32;1.58;1.247
18HU14037_1408;561;47.10683;-60.00683;415029;14.97;30-oct-14;00:27:00;29.73;10.47;291.04922;NaN;1.665;0.03;0.375;0.31;1.835;1.322
18HU14037_1408;561;47.10683;-60.00683;415030;5.75;30-oct-14;00:27:00;29.71;10.5;288.86088;6.415;1.64;0.03;0.365;0.305;1.885;1.257
18HU14037_1408;561;47.10683;-60.00683;415031;2.28;30-oct-14;00:27:00;29.7;10.5;288.54826;NaN;1.645;0.03;0.37;0.29;1.825;1.321
18HU14037_1409;571;47.26583;-59.78283;415032;451.21;30-oct-14;02:51:00;34.88;5.51;150.77216;3.3905;35.865;0.03;23.22333;1.77667;NaN;NaN
18HU14037_1409;571;47.26583;-59.78283;415033;400.84;30-oct-14;02:51:00;34.86;5.62;150.0576;NaN;32.48;0.03;23.41;1.74;NaN;NaN
18HU14037_1409;571;47.26583;-59.78283;415034;301.45;30-oct-14;02:51:00;34.71;6.08;134.91786;NaN;28.32;0.03;23.55333;1.72;NaN;NaN
18HU14037_1409;571;47.26583;-59.78283;415035;201.31;30-oct-14;02:51:00;34.54;7.06;180.6497;NaN;16.515;0.035;18.42333;1.34;NaN;NaN
18HU14037_1409;571;47.26583;-59.78283;415036;101.62;30-oct-14;02:51:00;32.84;1.97;286.13662;NaN;9.39;0.035;10.82333;1.06667;0.04;NaN
18HU14037_1409;571;47.26583;-59.78283;415037;50.87;30-oct-14;02:51:00;32.19;1.17;323.3384;7.411;3.395;0.145;5.35667;0.79333;0.095;NaN
18HU14037_1409;571;47.26583;-59.78283;415038;25.88;30-oct-14;02:51:00;30.59;9.72;293.72882;NaN;1.315;0.025;0.18;0.29;1.48;1.376
18HU14037_1409;571;47.26583;-59.78283;415039;15.47;30-oct-14;02:51:00;30.52;9.93;291.1832;NaN;1.225;0.015;0.11;0.265;1.555;1.244
18HU14037_1409;571;47.26583;-59.78283;415040;5.45;30-oct-14;02:51:00;30.51;9.95;291.09388;6.498;1.24;0.02;0.115;0.26;1.445;1.435
18HU14037_1409;571;47.26583;-59.78283;415041;2.68;30-oct-14;02:51:00;30.51;9.95;291.04922;NaN;1.24;0.02;0.12;0.26;1.45;1.271
18HU14037_1410;581;47.43317;-59.55083;415042;460.6;30-oct-14;05:07:00;34.88;5.49;150.68284;3.381;36.65;0.025;23.24667;1.77333;NaN;NaN
18HU14037_1410;581;47.43317;-59.55083;415043;399.65;30-oct-14;05:07:00;34.88;5.55;154.16632;NaN;33.335;0.03;23.33333;1.74;NaN;NaN
18HU14037_1410;581;47.43317;-59.55083;415044;299.36;30-oct-14;05:07:00;34.76;6.31;149.74498;NaN;25.45;0.025;23.19333;1.64333;NaN;NaN
18HU14037_1410;581;47.43317;-59.55083;415045;202.2;30-oct-14;05:07:00;34.34;6.46;187.30404;NaN;17.265;0.03;18.02333;1.33333;NaN;NaN
18HU14037_1410;581;47.43317;-59.55083;415046;100.73;30-oct-14;05:07:00;32.48;0.96;318.02386;NaN;4.905;0.155;6.58333;0.83333;0.05;NaN
18HU14037_1410;581;47.43317;-59.55083;415047;50.77;30-oct-14;05:07:00;32.18;2.35;324.99082;7.2725;3.515;0.18;4.665;0.73;0.11;NaN
18HU14037_1410;581;47.43317;-59.55083;415048;25.38;30-oct-14;05:07:00;31.23;9.5;301.94626;NaN;0.84;0.03;0.135;0.255;0.925;0.679
18HU14037_1410;581;47.43317;-59.55083;415049;15.57;30-oct-14;05:07:00;31.12;9.99;289.26282;NaN;0.785;0.02;0.025;0.24;1.235;1.482
18HU14037_1410;581;47.43317;-59.55083;415050;5.85;30-oct-14;05:07:00;31.06;10.17;288.36962;6.486;0.785;0.015;0;0.205;1.295;1.237
18HU14037_1410;581;47.43317;-59.55083;415051;2.38;30-oct-14;05:07:00;31.06;10.19;287.96768;NaN;0.825;0.01;0.01;0.22;1.285;1.333
18HU14037_1411;591;47.5825;-59.341;415052;250.93;30-oct-14;07:26:00;34.64;6.77;163.99152;3.6195;21.09;0.03;20.65;1.47;NaN;NaN
18HU14037_1411;591;47.5825;-59.341;415053;200.81;30-oct-14;07:26:00;34.16;5.88;198.78166;NaN;16.815;0.035;17.07;1.3;NaN;NaN
18HU14037_1411;591;47.5825;-59.341;415054;100.83;30-oct-14;07:26:00;32.29;1.73;323.69568;NaN;3.6;0.155;5.345;0.765;0.085;NaN
18HU14037_1411;591;47.5825;-59.341;415055;50.57;30-oct-14;07:26:00;31.74;6.3;304.8045;6.8505;2.045;0.2;2.025;0.48;0.47;0.212
18HU14037_1411;591;47.5825;-59.341;415056;26.18;30-oct-14;07:26:00;31.25;9.74;290.11136;NaN;0.89;0.04;0.24;0.25;1.2;0.785
18HU14037_1411;591;47.5825;-59.341;415057;15.87;30-oct-14;07:26:00;31.25;9.75;289.88806;NaN;0.88;0.045;0.245;0.255;1.225;0.891
18HU14037_1411;591;47.5825;-59.341;415058;5.85;30-oct-14;07:26:00;31.24;9.73;289.75408;6.4945;0.905;0.04;0.245;0.25;1.25;0.76
18HU14037_1411;591;47.5825;-59.341;415059;2.88;30-oct-14;07:26:00;31.24;9.75;289.48612;NaN;0.885;0.04;0.25;0.255;1.28;0.798
18HU14037_1412;601;47.66633;-59.867;415060;520.45;30-oct-14;10:16:00;34.89;5.49;154.70224;3.4805;35.995;0.025;22.505;1.745;NaN;NaN
18HU14037_1412;601;47.66633;-59.867;415061;399.93;30-oct-14;10:16:00;34.85;5.72;153.22846;NaN;29.75;0.025;23.115;1.68;NaN;NaN
18HU14037_1412;601;47.66633;-59.867;415062;300.35;30-oct-14;10:16:00;34.66;6.58;151.97798;NaN;22.765;0.025;21.755;1.565;NaN;NaN
18HU14037_1412;601;47.66633;-59.867;415063;200.31;30-oct-14;10:16:00;34.25;6.27;192.7079;NaN;16.445;0.03;17.02;1.31;NaN;NaN
18HU14037_1412;601;47.66633;-59.867;415064;100.43;30-oct-14;10:16:00;32.43;1.01;322.31122;NaN;5.155;0.025;6.77;0.845;0.04;NaN
18HU14037_1412;601;47.66633;-59.867;415065;51.06;30-oct-14;10:16:00;32.21;1.86;332.9403;7.4815;2.295;0.2;3.34;0.68;0.13;0.006
18HU14037_1412;601;47.66633;-59.867;415066;25.58;30-oct-14;10:16:00;31.13;9.24;292.70164;NaN;1.115;0.05;0.425;0.28;0.855;0.703
18HU14037_1412;601;47.66633;-59.867;415067;15.17;30-oct-14;10:16:00;30.94;9.59;292.523;NaN;1.075;0.03;0.235;0.255;1.275;1.135
18HU14037_1412;601;47.66633;-59.867;415068;4.96;30-oct-14;10:16:00;30.96;9.55;291.94242;6.5625;1.075;0.03;0.235;0.255;1.48;1.114
18HU14037_1412;601;47.66633;-59.867;415069;3.57;30-oct-14;10:16:00;30.91;9.63;291.98708;NaN;1.12;0.03;0.19333;0.25667;1.485;1.299
18HU14037_1413;611;47.99667;-60.50183;415070;449.89;30-oct-14;16:28:00;34.87;5.57;NaN;3.338;NaN;NaN;NaN;NaN;NaN;NaN
18HU14037_1413;611;47.99667;-60.50183;415071;246.46;30-oct-14;16:28:00;34.58;6.29;NaN;3.1685;NaN;NaN;NaN;NaN;NaN;NaN
18HU14037_1414;1201;47.91667;-69.77833;350422;116.48;06-nov-14;15:57:00;30.64;1.84;298.15016;NaN;NaN;NaN;NaN;NaN;NaN;0.011
18HU14037_1414;1201;47.91667;-69.77833;350423;101.32;06-nov-14;15:57:00;30.6;1.86;298.23948;NaN;NaN;NaN;NaN;NaN;NaN;0.025
18HU14037_1414;1201;47.91667;-69.77833;350424;51.06;06-nov-14;15:57:00;29.45;2.29;300.42782;NaN;NaN;NaN;NaN;NaN;NaN;0.093
18HU14037_1414;1201;47.91667;-69.77833;350425;25.58;06-nov-14;15:57:00;27.95;2.69;301.85694;NaN;NaN;NaN;NaN;NaN;NaN;0.167
18HU14037_1414;1201;47.91667;-69.77833;350426;5.06;06-nov-14;15:57:00;24.09;3.7;314.00446;NaN;NaN;NaN;NaN;NaN;NaN;0.213
18HU14037_1414;1201;47.91667;-69.77833;350427;2.88;06-nov-14;15:57:00;23.54;3.88;315.16562;NaN;NaN;NaN;NaN;NaN;NaN;0.223
18HU14037_1415;1211;47.90967;-69.78133;415488;103.1;06-nov-14;16:36:00;30.52;1.89;298.5521;NaN;NaN;NaN;NaN;NaN;NaN;0.031
18HU14037_1415;1211;47.90967;-69.78133;415489;100.13;06-nov-14;16:36:00;30.47;1.91;298.50744;6.6245;14.57;0.075;13.22333;1.18333;0.33;0.044
18HU14037_1415;1211;47.90967;-69.78133;415490;52.05;06-nov-14;16:36:00;29.58;2.24;300.15986;6.676;16.185;0.085;13.8;1.18;0.47;0.093
18HU14037_1415;1211;47.90967;-69.78133;415491;25.68;06-nov-14;16:36:00;28.88;2.52;302.08024;NaN;16.895;0.09;14.08333;1.17667;0.45;0.155
18HU14037_1415;1211;47.90967;-69.78133;415492;16.06;06-nov-14;16:36:00;25.49;3.36;309.53846;NaN;20;0.09;15.18333;1.07;0.31;0.17
18HU14037_1415;1211;47.90967;-69.78133;415493;5.26;06-nov-14;16:36:00;22.94;4.01;314.71902;7.054;22.23;0.09;16.15667;1.02667;0.33;0.241
18HU14037_1415;1211;47.90967;-69.78133;415494;2.78;06-nov-14;16:36:00;20.36;4.61;315.88018;NaN;23.935;0.09;16.71333;0.96;1.08;0.64
18HU14037_1416;1221;47.707;-69.91633;350428;87.74;06-nov-14;17:58:00;29.2;2.55;295.06862;NaN;NaN;NaN;NaN;NaN;NaN;0.136
18HU14037_1416;1221;47.707;-69.91633;350429;51.76;06-nov-14;17:58:00;29.06;2.5;299.31132;NaN;NaN;NaN;NaN;NaN;NaN;0.103
18HU14037_1416;1221;47.707;-69.91633;350431;25.78;06-nov-14;17:58:00;28.07;2.8;301.36568;NaN;NaN;NaN;NaN;NaN;NaN;0.174
18HU14037_1416;1221;47.707;-69.91633;350432;5.95;06-nov-14;17:58:00;20.47;4.49;315.83552;NaN;NaN;NaN;NaN;NaN;NaN;0.318
18HU14037_1416;1221;47.707;-69.91633;350433;2.78;06-nov-14;17:58:00;20.52;4.46;316.95202;NaN;NaN;NaN;NaN;NaN;NaN;0.3
18HU14037_1417;123A1;47.53367;-70.17217;415495;86.45;06-nov-14;19:15:00;26.68;3.15;301.99092;6.709;19.495;0.105;15.30667;1.15;NaN;0.22
18HU14037_1417;123A1;47.53367;-70.17217;415496;50.77;06-nov-14;19:15:00;24.96;3.52;305.42974;NaN;20.98;0.1;15.84667;1.08333;NaN;0.425
18HU14037_1417;123A1;47.53367;-70.17217;415497;15.87;06-nov-14;19:15:00;20;4.52;318.29182;7.072;25.145;0.1;17.08667;0.94667;NaN;0.39
18HU14037_1417;123A1;47.53367;-70.17217;415498;2.18;06-nov-14;19:15:00;19.6;4.6;320.03356;NaN;25.41;0.105;17.19667;0.92;0.685;0.395
18HU14037_1418;123B1;47.53367;-70.17217;350436;83.58;06-nov-14;19:15:00;26.84;3.12;301.09772;NaN;NaN;NaN;NaN;NaN;NaN;0.212
18HU14037_1418;123B1;47.53367;-70.17217;350437;83.58;06-nov-14;19:15:00;26.84;3.12;301.09772;NaN;NaN;NaN;NaN;NaN;NaN;0.21
18HU14037_1418;123B1;47.53367;-70.17217;350438;52.35;06-nov-14;19:15:00;23.06;3.92;305.65304;NaN;NaN;NaN;NaN;NaN;NaN;0.403
18HU14037_1418;123B1;47.53367;-70.17217;350439;50.37;06-nov-14;19:15:00;24.28;3.67;306.23362;NaN;NaN;NaN;NaN;NaN;NaN;0.423
18HU14037_1418;123B1;47.53367;-70.17217;350440;25.29;06-nov-14;19:15:00;20.48;4.43;317.62192;NaN;NaN;NaN;NaN;NaN;NaN;0.473
18HU14037_1418;123B1;47.53367;-70.17217;350441;1.69;06-nov-14;19:15:00;19.16;4.69;319.45298;NaN;NaN;NaN;NaN;NaN;NaN;0.409
18HU14037_1419;1241;47.4455;-70.14867;350442;19.24;06-nov-14;20:32:00;25.05;3.5;303.64334;NaN;NaN;NaN;NaN;NaN;NaN;0.427
18HU14037_1419;1241;47.4455;-70.14867;350443;2.58;06-nov-14;20:32:00;19.74;4.45;325.21412;NaN;NaN;NaN;NaN;NaN;NaN;0.449
18HU14037_1420;1251;47.60367;-69.958;350444;21.02;06-nov-14;21:49:00;28.7;2.71;294.71134;NaN;NaN;NaN;NaN;NaN;NaN;0.128
18HU14037_1420;1251;47.60367;-69.958;350445;2.78;06-nov-14;21:49:00;20.26;4.56;320.2122;NaN;NaN;NaN;NaN;NaN;NaN;0.322
18HU14037_1421;1261;47.9545;-69.59117;350446;25.09;06-nov-14;23:54:00;27.79;2.7;306.18896;NaN;NaN;NaN;NaN;NaN;NaN;0.134
18HU14037_1421;1261;47.9545;-69.59117;350447;2.28;06-nov-14;23:54:00;23.37;3.85;318.6491;NaN;NaN;NaN;NaN;NaN;NaN;0.249
18HU14037_1422;1481;47.85033;-60.19983;415571;2.88;10-nov-14;06:21:00;30.8;7.1;308.8239;NaN;NaN;NaN;NaN;NaN;NaN;0.759
