CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18HU04061_733;41;47.2715;-59.78667;278527;101.92;03-nov-04;05:02:00;32.65;1.1;308.95788;6.729;0.02;0.975;9.765;8.075;0.03;0.314
18HU04061_733;41;47.2715;-59.78667;278528;50.27;03-nov-04;05:02:00;32.19;2.43;312.57534;7.296;0.025;0.725;4.94;3.485;0.085;0.574
18HU04061_733;41;47.2715;-59.78667;278529;25.58;03-nov-04;05:02:00;31.63;8.54;298.23948;6.601;0.03;0.315;0.28;1.26;0.8;2.749
18HU04061_733;41;47.2715;-59.78667;278530;15.67;03-nov-04;05:02:00;31.61;8.62;298.1055;6.602;0.025;0.31;0.275;1.335;0.82;3.015
18HU04061_733;41;47.2715;-59.78667;278531;5.06;03-nov-04;05:02:00;31.6;8.62;297.61424;6.606;0.03;0.315;0.4;1.41;0.81;2.992
18HU04061_733;41;47.2715;-59.78667;278532;1.09;03-nov-04;05:02:00;31.58;8.62;297.6589;6.615;0.11;0.295;0.4;1.27;0.875;2.974
18HU04061_734;51;47.43267;-59.56117;278533;462.68;03-nov-04;07:41:00;34.84;5.04;188.86714;4.2345;0.015;1.48;20.625;28.15;NaN;0.277
18HU04061_734;51;47.43267;-59.56117;278534;393.91;03-nov-04;07:41:00;34.84;5.18;176.71962;4.035;0.015;1.475;21.105;27.585;NaN;0.274
18HU04061_734;51;47.43267;-59.56117;278535;296.89;03-nov-04;07:41:00;34.74;5.92;154.83622;3.458;0.015;1.47;21.125;22.91;NaN;0.281
18HU04061_734;51;47.43267;-59.56117;278536;205.37;03-nov-04;07:41:00;34.04;4.7;199.71952;4.36;0.03;1.32;17.365;17.96;NaN;0.304
18HU04061_734;51;47.43267;-59.56117;278537;100.03;03-nov-04;07:41:00;32.47;1.45;321.37336;7.287;0.19;0.745;6.04;4.12;0.04;0.367
18HU04061_734;51;47.43267;-59.56117;278538;49.38;03-nov-04;07:41:00;32.3;3.17;311.2802;7.127;0.245;0.65;4.01;3.11;0.08;0.537
18HU04061_734;51;47.43267;-59.56117;278539;24.99;03-nov-04;07:41:00;31.8;8.46;297.07832;6.593;0.01667;0.365;0.14;1.28;0.445;1.791
18HU04061_734;51;47.43267;-59.56117;278540;15.17;03-nov-04;07:41:00;31.61;8.71;296.00648;6.568;0.105;0.265;0.215;1.065;0.745;2.753
18HU04061_734;51;47.43267;-59.56117;278541;5.55;03-nov-04;07:41:00;31.6;8.73;295.8725;6.565;0.02;0.28;0.11;1.13;0.76;2.689
18HU04061_734;51;47.43267;-59.56117;278542;1.29;03-nov-04;07:41:00;31.61;8.71;296.0958;6.57;0.035;0.275;0.155;1.355;0.76;2.601
18HU04061_735;61;47.58567;-59.34883;278543;254.4;03-nov-04;10:23:00;33.93;4.31;208.91948;4.6065;0.01;1.295;17.265;17.55;NaN;0.307
18HU04061_735;61;47.58567;-59.34883;278544;199.03;03-nov-04;10:23:00;32.9;1.44;291.04922;6.536;0.075;1.005;10.02;8.645;NaN;0.316
18HU04061_735;61;47.58567;-59.34883;278545;101.22;03-nov-04;10:23:00;32.49;1.79;315.5229;7.125;0.19;0.885;5.735;4.7;0.07;0.49
18HU04061_735;61;47.58567;-59.34883;278546;48.58;03-nov-04;10:23:00;31.5;8.96;293.10358;6.484;0.05;0.41;0.455;1.78;0.3;1.367
18HU04061_735;61;47.58567;-59.34883;278547;25.19;03-nov-04;10:23:00;31.27;8.98;294.93464;6.529;0.035;0.365;0.275;1.515;1.095;2.872
18HU04061_735;61;47.58567;-59.34883;278548;15.27;03-nov-04;10:23:00;31.26;8.97;295.51522;6.607;0.03;0.36;0.225;1.57;0.965;2.89
18HU04061_735;61;47.58567;-59.34883;278549;5.26;03-nov-04;10:23:00;31.24;8.91;295.24726;6.535;0.035;0.36;0.245;1.775;0.86;2.973
18HU04061_735;61;47.58567;-59.34883;278550;2.58;03-nov-04;10:23:00;31.24;8.92;295.15794;6.53;0.03;0.395;0.165;1.5;0.875;3.021
18HU04061_736;621;47.83017;-64.25;278985;37.68;13-nov-04;15:21:00;30.84;4.43;293.1929;6.5975;0.165;0.925;5.87;8.495;0.2;0.681
18HU04061_736;621;47.83017;-64.25;278986;24.69;13-nov-04;15:21:00;29.14;6.25;309.62778;6.894;0.14;0.57;3.095;6.635;0.425;1.226
18HU04061_736;621;47.83017;-64.25;278987;15.37;13-nov-04;15:21:00;28.95;5.94;311.7268;6.987;0.145;0.57;2.865;6.295;0.785;1.767
18HU04061_736;621;47.83017;-64.25;278988;5.45;13-nov-04;15:21:00;28.94;5.93;311.90544;6.982;0.13;0.565;2.8;6.415;0.805;1.703
18HU04061_736;621;47.83017;-64.25;278989;1.88;13-nov-04;15:21:00;28.94;5.92;311.81612;6.9855;0.135;0.56;2.78;6.685;0.76;1.859
18HU04061_737;631;47.73817;-64.001;278990;73.67;13-nov-04;16:46:00;31.84;1.2;238.79702;5.282;0.03;1.49;13.795;22.795;0.17;0.588
18HU04061_737;631;47.73817;-64.001;278991;48.58;13-nov-04;16:46:00;30.5;5.08;314.6297;7.022;0.13;0.61;3.15;4.74;0.27;1.066
18HU04061_737;631;47.73817;-64.001;278992;26.47;13-nov-04;16:46:00;29.96;5.16;314.27242;7.015;0.135;0.695;4.15;6.135;0.345;1.178
18HU04061_737;631;47.73817;-64.001;278993;15.27;13-nov-04;16:46:00;29.43;5.35;316.50542;7.096;0.135;0.67;4.015;6.505;0.625;1.616
18HU04061_737;631;47.73817;-64.001;278994;5.55;13-nov-04;16:46:00;29.39;5.35;316.59474;7.099;0.13;0.685;3.965;6.515;0.65;1.726
18HU04061_737;631;47.73817;-64.001;278995;1.98;13-nov-04;16:46:00;29.4;5.35;316.8627;7.095;0.135;0.65;3.92;6.46;0.56;1.694
18HU04061_738;641;47.66083;-63.75483;278996;60.38;13-nov-04;18:19:00;31.97;0.92;238.4844;5.494;0.085;1.53;13.5;21.585;0.11;0.456
18HU04061_738;641;47.66083;-63.75483;278997;50.37;13-nov-04;18:19:00;31.8;2.13;284.61818;6.724;0.145;1.02;7.71;7.625;0.065;0.395
18HU04061_738;641;47.66083;-63.75483;278998;24.29;13-nov-04;18:19:00;30.61;4.63;319.36366;7.168;0.135;0.66;3.325;4.62;0.4;1.405
18HU04061_738;641;47.66083;-63.75483;278999;14.97;13-nov-04;18:19:00;30.6;4.61;319.94424;7.194;0.14;0.66;3.41;4.715;0.49;1.567
18HU04061_738;641;47.66083;-63.75483;279000;5.65;13-nov-04;18:19:00;30.15;4.84;318.60444;7.145;0.135;0.7;3.78;5.61;0.635;1.742
18HU04061_738;641;47.66083;-63.75483;279001;1.78;13-nov-04;18:19:00;30.18;4.82;318.38114;7.144;0.135;0.69;3.745;5.57;0.66;1.701
18HU04061_739;651;47.49983;-63.25483;279002;74.66;13-nov-04;20:37:00;32.08;0.18;231.29414;5.2965;0.065;1.585;14.555;24.285;0.1;0.506
18HU04061_739;651;47.49983;-63.25483;279003;50.37;13-nov-04;20:37:00;30.74;4.4;318.51512;7.155;0.14;0.7;3.775;4.97;0.45;1.381
18HU04061_739;651;47.49983;-63.25483;279004;24.79;13-nov-04;20:37:00;30.51;4.69;318.06852;7.148;0.14;0.695;3.615;5.295;0.56;1.834
18HU04061_739;651;47.49983;-63.25483;279005;15.17;13-nov-04;20:37:00;30.26;5.01;315.21028;7.104;0.14;0.695;3.66;5.36;0.53;1.69
18HU04061_739;651;47.49983;-63.25483;279006;5.06;13-nov-04;20:37:00;30.26;5;315.47824;7.103;0.135;0.69;3.665;5.32;0.525;1.575
18HU04061_739;651;47.49983;-63.25483;279007;1.49;13-nov-04;20:37:00;30.26;4.99;315.21028;7.1225;0.14;0.69;3.725;5.75;0.48;1.723
18HU04061_740;661;47.32833;-62.75417;279008;47;13-nov-04;22:52:00;31.94;0.49;235.8048;5.3535;0.055;1.55;14.12;23.055;0.235;0.636
18HU04061_740;661;47.32833;-62.75417;279009;25.68;13-nov-04;22:52:00;30.31;4.88;317.086;7.118;0.11;0.735;4.635;6.325;0.735;2.335
18HU04061_740;661;47.32833;-62.75417;279010;15.57;13-nov-04;22:52:00;30.3;4.89;315.92484;7.094;0.11;0.74;4.625;6.535;0.72;2.332
18HU04061_740;661;47.32833;-62.75417;279011;5.35;13-nov-04;22:52:00;30.3;4.91;316.23746;7.109;0.11;0.73;4.395;6.23;0.66;2.294
18HU04061_740;661;47.32833;-62.75417;279012;1.98;13-nov-04;22:52:00;30.29;4.92;315.79086;7.136;0.115;0.73;4.665;6.335;0.73;2.288
18HU04061_741;671;47.16717;-62.25617;279013;33.91;14-nov-04;01:17:00;31.17;2.69;270.10368;6.0405;0.105;1.04;8.125;14.985;0.435;1.123
18HU04061_741;671;47.16717;-62.25617;279014;25.19;14-nov-04;01:17:00;30.66;4.01;297.34628;6.595;0.105;0.91;5.78;9.635;0.54;1.628
18HU04061_741;671;47.16717;-62.25617;279015;15.37;14-nov-04;01:17:00;30.38;4.72;309.2705;6.946;0.12;0.855;5.4;9.205;0.725;2.246
18HU04061_741;671;47.16717;-62.25617;279016;5.16;14-nov-04;01:17:00;30.38;4.75;309.44914;6.952;0.12;0.85;5.445;8.965;0.695;2.274
18HU04061_741;671;47.16717;-62.25617;279017;1.69;14-nov-04;01:17:00;30.37;4.75;309.35982;6.946;0.125;0.815;5.195;8.8;0.685;2.27
18HU04061_742;681;46.998;-61.75467;279018;35.8;14-nov-04;03:38:00;30.66;4.03;281.8046;6.3025;0.15;1.07;7.79;12.8;0.365;1.042
18HU04061_742;681;46.998;-61.75467;279019;25.29;14-nov-04;03:38:00;30.38;4.88;305.29576;6.878;0.13;0.89;5.765;9.63;0.71;1.936
18HU04061_742;681;46.998;-61.75467;279020;14.78;14-nov-04;03:38:00;30.34;5;311.10156;6.989;0.12;0.855;5.265;8.77;0.72;2.137
18HU04061_742;681;46.998;-61.75467;279021;5.55;14-nov-04;03:38:00;30.33;5;311.32486;6.994;0.125;0.845;5.295;8.805;0.765;2.115
18HU04061_742;681;46.998;-61.75467;279022;1.79;14-nov-04;03:38:00;30.33;5;311.41418;7.006;0.125;0.845;5.3;8.755;0.75;2.14
18HU04061_743;691;46.90067;-61.50167;279023;48.59;14-nov-04;05:17:00;31.47;0.83;237.45722;5.382;0.05;1.495;13.175;20.725;0.205;0.693
18HU04061_743;691;46.90067;-61.50167;279024;24.59;14-nov-04;05:17:00;30.27;5.19;311.9501;6.991;0.115;0.825;4.96;7.995;0.68;2.035
18HU04061_743;691;46.90067;-61.50167;279025;13.98;14-nov-04;05:17:00;30.22;5.23;312.79864;7.005;0.12;0.815;4.9;7.945;0.705;2.042
18HU04061_743;691;46.90067;-61.50167;279026;5.85;14-nov-04;05:17:00;30.21;5.23;312.88796;7.02;0.125;0.8;4.815;7.745;0.615;2.027
18HU04061_743;691;46.90067;-61.50167;279027;2.08;14-nov-04;05:17:00;30.22;5.22;312.57534;7.005;0.125;0.81;4.92;8.04;0.605;2.027
18HU04061_744;701;46.83133;-61.25617;279028;58.3;14-nov-04;06:49:00;31.53;0.73;228.6592;5.208;0.07;1.315;11.18;17.695;0.18;0.679
18HU04061_744;701;46.83133;-61.25617;279029;48.89;14-nov-04;06:49:00;31.23;0.94;238.21644;5.256;0.1;1.42;12.74;20;0.165;0.758
18HU04061_744;701;46.83133;-61.25617;279030;27.07;14-nov-04;06:49:00;30.34;4.98;307.4841;6.861;0.135;0.87;5.715;9.63;0.52;1.686
18HU04061_744;701;46.83133;-61.25617;279031;15.27;14-nov-04;06:49:00;30.09;5.56;309.40448;6.948;0.095;0.66;3.98;6.145;0.615;1.936
18HU04061_744;701;46.83133;-61.25617;279032;4.46;14-nov-04;06:49:00;29.64;6.33;308.95788;6.922;0.105;0.69;3.535;6.615;0.535;1.801
18HU04061_745;71;47.6715;-59.86967;278551;523.81;03-nov-04;13:08:00;34.84;4.97;195.1642;4.37566659202866;0.01;1.54;20.04;27.715;NaN;0.23
18HU04061_745;71;47.6715;-59.86967;278552;392.21;03-nov-04;13:08:00;34.84;5.2;178.81864;4.037;0.01;1.545;20.88;26.685;NaN;0.237
18HU04061_745;71;47.6715;-59.86967;278553;296.19;03-nov-04;13:08:00;34.74;5.74;143.40326;3.532;0.01;1.56;21.965;25.065;NaN;0.252
18HU04061_745;71;47.6715;-59.86967;278554;198.93;03-nov-04;13:08:00;33.9;4.17;198.60302;4.34;0.005;1.44;17.785;18.99;NaN;0.28
18HU04061_745;71;47.6715;-59.86967;278555;99.24;03-nov-04;13:08:00;32.47;1.79;316.23746;7.138;0.085;0.81;5.88;4.505;0.055;0.409
18HU04061_745;71;47.6715;-59.86967;278556;50.57;03-nov-04;13:08:00;31.88;6.19;296.81036;6.648;0.22;0.545;2.01;2.24;0.115;0.689
18HU04061_745;71;47.6715;-59.86967;278557;24.79;03-nov-04;13:08:00;31.42;8.7;296.7657;6.555;0.04;0.4;0.38;1.445;0.58;2.172
18HU04061_745;71;47.6715;-59.86967;278558;14.68;03-nov-04;13:08:00;31.4;8.67;296.7657;6.562;0.04;0.36;0.335;1.485;0.625;2.465
18HU04061_745;71;47.6715;-59.86967;278559;4.76;03-nov-04;13:08:00;31.4;8.67;296.3191;6.566;0.035;0.36;0.25;1.345;0.58;2.39
18HU04061_745;71;47.6715;-59.86967;278560;2.08;03-nov-04;13:08:00;31.4;8.67;296.40842;6.569;0.04;0.345;0.2;1.565;0.63;2.327
18HU04061_746;711;46.74583;-61.00267;279033;57.21;14-nov-04;08:13:00;30.2;5.59;306.05498;6.8595;0.09;0.655;3.77;5.26;0.445;1.553
18HU04061_746;711;46.74583;-61.00267;279034;49.88;14-nov-04;08:13:00;30.17;5.67;305.4744;6.791;0.105;0.695;4.585;7.325;0.47;1.589
18HU04061_746;711;46.74583;-61.00267;279035;25.29;14-nov-04;08:13:00;29.88;6.06;306.8142;6.862;0.085;0.715;3.93;6.48;0.585;1.778
18HU04061_746;711;46.74583;-61.00267;279036;14.48;14-nov-04;08:13:00;29.5;6.78;304.00062;6.777;0.105;0.62;3.015;6.255;0.56;1.785
18HU04061_746;711;46.74583;-61.00267;279037;5.55;14-nov-04;08:13:00;29.34;6.88;303.82198;6.795;0.1;0.625;2.96;6.055;0.49;1.63
18HU04061_746;711;46.74583;-61.00267;279038;1.98;14-nov-04;08:13:00;29.34;6.89;304.17926;6.776;0.085;0.545;2.29;5.835;0.54;1.63
