CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18TL13118_1933;1031;47.22433;-62.26867;397547;4.96;21-sep-13;09:56:00;29.76;13.76;276.04346;1.235;1.335;0.24;0.375;0.025;NaN;0.079
18TL13118_1934;1041;47.4705;-62.09683;397548;34.31;21-sep-13;13:17:00;31.16;4.48;266.66486;0.7;12.43;1.075;5.945;0.3;NaN;0.053
18TL13118_1934;1041;47.4705;-62.09683;397549;25.38;21-sep-13;13:17:00;30.48;10.07;265.23574;2.79;5.15;0.655;2.35;0.19;NaN;0.237
18TL13118_1934;1041;47.4705;-62.09683;397550;4.76;21-sep-13;13:17:00;29.7;13.52;272.51532;1;1.53;0.21;0.38;0.03;NaN;0.081
18TL13118_1935;1051;47.64417;-61.7355;397551;30.84;21-sep-13;16:35:00;31.33;3.58;273.14056;0.325;11.3;1.09;4.66;0.26;NaN;0.034
18TL13118_1935;1051;47.64417;-61.7355;397552;25.09;21-sep-13;16:35:00;31.29;3.79;274.79298;0.54;10.85;1.1;4.57;0.25;NaN;0.045
18TL13118_1935;1051;47.64417;-61.7355;397553;4.96;21-sep-13;16:35:00;29.93;13.48;272.60464;0.53;1.18;0.18;0.305;0.02;NaN;0.021
18TL13118_1936;1061;47.64733;-61.92083;397554;39.07;21-sep-13;18:51:00;31.48;1.97;278.6784;0.215;14.715;1.195;6.895;0.335;NaN;0.022
18TL13118_1936;1061;47.64733;-61.92083;397555;25.58;21-sep-13;18:51:00;30.6;9.21;266.1736;0.9;9.135;0.87;3.85;0.25;NaN;0.115
18TL13118_1936;1061;47.64733;-61.92083;397556;4.66;21-sep-13;18:51:00;29.72;14.01;273.3192;0.86;1.595;0.2;0;0.05;NaN;0.062
18TL13118_1937;1071;47.556;-62.183;397557;47.79;21-sep-13;21:26:00;31.6;1.02;277.96384;0.29;16.48;1.315;8.175;0.33;NaN;0.02
18TL13118_1937;1071;47.556;-62.183;397558;25.29;21-sep-13;21:26:00;29.78;12.58;269.61242;0.805;4.44;0.48;1.635;0.14;NaN;0.089
18TL13118_1937;1071;47.556;-62.183;397559;5.06;21-sep-13;21:26:00;29.6;13.87;272.47066;0.425;1.21;0.145;0;0.03;NaN;0.023
18TL13118_1938;1091;47.8115;-62.50867;397560;71.78;22-sep-13;01:29:00;32.25;0.58;286.22594;0.04;14.23;1.125;11.06;0.13;NaN;NaN
18TL13118_1938;1091;47.8115;-62.50867;397561;48.98;22-sep-13;01:29:00;31.83;0.64;303.82198;0.04;12.895;1.06;9.57;0.13;NaN;NaN
18TL13118_1938;1091;47.8115;-62.50867;397562;23.8;22-sep-13;01:29:00;30.75;8.81;294.39872;0.95;2.875;0.45;1.695;0.13;NaN;0.094
18TL13118_1938;1091;47.8115;-62.50867;397563;5.16;22-sep-13;01:29:00;29.74;13.11;278.14248;0.47;1.26;0.175;0;0.035;NaN;0.033
18TL13118_1939;1111;47.76217;-62.70867;397564;67.92;22-sep-13;08:04:00;31.9;0.41;287.96768;0.04;16.605;1.18;11.41;0.125;NaN;NaN
18TL13118_1939;1111;47.76217;-62.70867;397565;50.07;22-sep-13;08:04:00;31.72;0.78;308.154;0.035;13.23;1.1;9.64;0.13;NaN;NaN
18TL13118_1939;1111;47.76217;-62.70867;397566;25.58;22-sep-13;08:04:00;30.6;3.74;309.58312;0.41;5.95;0.79;5.125;0.195;NaN;0.017
18TL13118_1939;1111;47.76217;-62.70867;397567;5.65;22-sep-13;08:04:00;29.16;14.33;268.8532;0.915;1.205;0.115;0.175;0.03;NaN;0.076
18TL13118_1940;1121;47.55283;-62.73;397568;58.1;22-sep-13;11:31:00;31.53;0.17;296.81036;0.035;15.945;1.23;10.81;0.12;NaN;NaN
18TL13118_1940;1121;47.55283;-62.73;397569;50.87;22-sep-13;11:31:00;31.4;0.55;311.14622;0.025;13.415;1.14;9.865;0.125;NaN;NaN
18TL13118_1940;1121;47.55283;-62.73;397570;25.09;22-sep-13;11:31:00;30;6.14;278.72306;0.4;6.63;0.745;4.42;0.245;NaN;0.029
18TL13118_1940;1121;47.55283;-62.73;397571;5.16;22-sep-13;11:31:00;28.97;14.47;266.48622;0.805;1.325;0.1;0;0.035;NaN;0.046
18TL13118_1941;1131;47.72867;-63.0215;397572;67.12;22-sep-13;14:45:00;31.81;0.14;263.00274;0.03;21.905;1.375;13.01;0.125;NaN;NaN
18TL13118_1941;1131;47.72867;-63.0215;397573;49.97;22-sep-13;14:45:00;31.46;-0.18;276.35608;0.04;19.86;1.365;11.555;0.09;NaN;NaN
18TL13118_1941;1131;47.72867;-63.0215;397574;24.99;22-sep-13;14:45:00;30.89;4.77;298.37346;0.435;6.205;0.785;5.485;0.23;NaN;0.033
18TL13118_1941;1131;47.72867;-63.0215;397575;4.26;22-sep-13;14:45:00;29.11;13.77;270.99688;0.72;1.315;0.195;0;0.04;NaN;0.016
18TL13118_1942;1141;47.64217;-63.365;397576;80.01;22-sep-13;17:36:00;32.27;0.85;269.2998;0.045;17.75;1.295;12.295;0.1;NaN;NaN
18TL13118_1942;1141;47.64217;-63.365;397577;49.38;22-sep-13;17:36:00;31.82;0.89;306.05498;0.045;12.66;1.055;9.955;0.065;NaN;NaN
18TL13118_1942;1141;47.64217;-63.365;397578;24.99;22-sep-13;17:36:00;30.9;4.94;300.42782;0.27;6.715;0.905;5.535;0.215;NaN;0.02
18TL13118_1942;1141;47.64217;-63.365;397579;5.06;22-sep-13;17:36:00;29.05;12.99;279.39296;0.82;1.9;0.21;0;0.045;NaN;0.033
18TL13118_1943;1161;47.89617;-63.41317;397580;75.65;22-sep-13;21:12:00;32.32;0.94;264.96778;0.04;16.86;1.24;12.365;0.08;NaN;NaN
18TL13118_1943;1161;47.89617;-63.41317;397581;50.86;22-sep-13;21:12:00;31.95;0.84;316.68406;0.04;8.41;0.89;8.08;0.095;NaN;NaN
18TL13118_1943;1161;47.89617;-63.41317;397582;25.88;22-sep-13;21:12:00;30.8;5.86;306.68022;1;4.41;0.66;3.74;0.23;NaN;0.089
18TL13118_1943;1161;47.89617;-63.41317;397583;5.45;22-sep-13;21:12:00;29.19;13.84;272.6493;0.625;1.185;0.14;0;0.04;NaN;0.031
18TL13118_1944;121;46.80483;-61.2725;397280;64.15;06-sep-13;23:10:00;32.44;1.6;279.08034;0.04;12.655;1.085;9.99;0.175;NaN;NaN
18TL13118_1944;121;46.80483;-61.2725;397281;23.5;06-sep-13;23:10:00;30.28;5.42;289.03952;0.19;6.115;0.75;2.745;0.43;NaN;0.009
18TL13118_1944;121;46.80483;-61.2725;397282;4.17;06-sep-13;23:10:00;27.84;16.62;258.76004;0.61;1.5;0.105;0;0.03;NaN;0.065
18TL13118_1945;131;46.9795;-61.11917;397283;62.17;07-sep-13;00:42:00;31.99;1;273.9891;0.05;13.99;1.11;8.3;0.16;NaN;0.002
18TL13118_1945;131;46.9795;-61.11917;397284;24.49;07-sep-13;00:42:00;30.94;4.88;331.24322;0.3;4.785;0.74;2.96;0.31;NaN;0.028
18TL13118_1945;131;46.9795;-61.11917;397285;4.86;07-sep-13;00:42:00;28.09;16.32;261.261;0.705;1.135;0.095;0.06;0.03;NaN;0.067
18TL13118_1946;1401;47.913;-61.97917;397677;54.83;26-sep-13;06:36:00;31.85;0.71;307.88604;0.06;12.84;1.225;9.205;0.14;NaN;NaN
18TL13118_1946;1401;47.913;-61.97917;397678;50.67;26-sep-13;06:36:00;31.84;0.71;307.79672;0.06;12.855;1.075;9.11;0.14;NaN;NaN
18TL13118_1946;1401;47.913;-61.97917;397679;25.88;26-sep-13;06:36:00;31.05;2.63;312.30738;0.42;8.285;0.925;7.105;0.21;NaN;0.015
18TL13118_1946;1401;47.913;-61.97917;397680;5.26;26-sep-13;06:36:00;30.33;13.13;274.83764;0.395;1.095;0.18;0;0.03;NaN;0.023
18TL13118_1947;141;47.06333;-61.28883;397286;48.09;07-sep-13;03:48:00;31.72;1.06;276.53472;0.1;15.365;1.255;8.09;0.295;6.145;0.008
18TL13118_1947;141;47.06333;-61.28883;397287;25.78;07-sep-13;03:48:00;31.12;2.67;283.8143;0.39;8.3;1.01;4.31;0.3;NaN;0.024
18TL13118_1947;141;47.06333;-61.28883;397288;5.26;07-sep-13;03:48:00;28.9;16.32;257.10762;0.425;1.08;0.1;0.13;0.03;5.7625;0.031
18TL13118_1948;1431;47.96267;-60.991;397685;92.99;27-sep-13;10:12:00;32.82;1.2;273.85512;0.02;12.035;1.155;12.14;0.055;NaN;NaN
18TL13118_1948;1431;47.96267;-60.991;397686;50.07;27-sep-13;10:12:00;32.27;0.39;321.37336;0.015;7.355;0.92;8.365;0.03;NaN;NaN
18TL13118_1948;1431;47.96267;-60.991;397687;25.19;27-sep-13;10:12:00;31.79;2.2;353.52856;0.33;2.43;0.6;1.97;0.315;NaN;0.018
18TL13118_1948;1431;47.96267;-60.991;397688;5.35;27-sep-13;10:12:00;30.28;12.49;279.52694;1.09;1.475;0.2;0.19;0.025;NaN;0.079
18TL13118_1949;1441;47.97117;-60.79317;397689;347.07;27-sep-13;13:14:00;34.82;5.82;129.46934;0.03;29.785;1.65;23.2;0.04;NaN;NaN
18TL13118_1949;1441;47.97117;-60.79317;397690;100.33;27-sep-13;13:14:00;32.81;1.13;273.3192;0.02;11.79;1.13;11.6;0.015;NaN;NaN
18TL13118_1949;1441;47.97117;-60.79317;397691;51.06;27-sep-13;13:14:00;32.19;0.34;329.63546;0.07;4.985;0.845;7.205;0.04;NaN;NaN
18TL13118_1949;1441;47.97117;-60.79317;397692;25.68;27-sep-13;13:14:00;31.71;1.86;335.57524;0.42;5.85;0.78;4.48;0.2;NaN;0.019
18TL13118_1949;1441;47.97117;-60.79317;397693;5.45;27-sep-13;13:14:00;30.31;12.31;278.27646;1.215;1.855;0.25;0.165;0.04;NaN;0.102
18TL13118_1950;1461;47.89633;-60.835;397694;123.52;27-sep-13;18:01:00;32.84;1.43;268.71922;0.04;12.7;1.135;12.63;0.055;NaN;NaN
18TL13118_1950;1461;47.89633;-60.835;397695;50.27;27-sep-13;18:01:00;32.06;0.68;329.41216;0.09;6.335;0.87;7.685;0.15;NaN;NaN
18TL13118_1950;1461;47.89633;-60.835;397696;24.69;27-sep-13;18:01:00;30.81;9.06;306.32294;1.11;2.85;0.41;1.055;0.08;NaN;0.096
18TL13118_1950;1461;47.89633;-60.835;397697;5.55;27-sep-13;18:01:00;30.39;11.93;282.16188;1.18;2.435;0.275;0.445;0.04;NaN;0.131
18TL13118_1951;1471;47.72067;-61.08733;397698;30.24;27-sep-13;20:35:00;31.21;4.9;277.60656;0.66;8.805;0.835;4.02;0.255;NaN;0.041
18TL13118_1951;1471;47.72067;-61.08733;397699;24.59;27-sep-13;20:35:00;30.72;7.8;266.44156;0.75;7.895;0.755;3.51;0.23;NaN;0.074
18TL13118_1951;1471;47.72067;-61.08733;397700;4.96;27-sep-13;20:35:00;30.17;12.53;274.97162;1.055;2.11;0.27;0.48;0.045;NaN;0.095
18TL13118_1952;151;46.98233;-61.29617;397289;48.49;07-sep-13;06:20:00;31.79;0.74;274.48036;0.07;14.815;1.14;8.405;0.155;6.0915;0.006
18TL13118_1952;151;46.98233;-61.29617;397290;25.98;07-sep-13;06:20:00;31.14;2.64;283.01042;0.36;10.155;1.01;5.055;0.31;NaN;0.018
18TL13118_1952;151;46.98233;-61.29617;397291;5.26;07-sep-13;06:20:00;28.04;16.24;258.89402;0.61;1.42;0.125;0.29;0.03;5.8045;0.048
18TL13118_1953;161;47.06633;-61.61467;397292;29.85;07-sep-13;11:05:00;31.05;4.87;266.93282;0.255;8.28;0.97;3.315;0.265;5.94;0.024
18TL13118_1953;161;47.06633;-61.61467;397293;24.89;07-sep-13;11:05:00;30.8;5.3;271.57746;0.26;7.33;0.915;3.07;0.295;NaN;0.029
18TL13118_1953;161;47.06633;-61.61467;397294;5.55;07-sep-13;11:05:00;28.75;15.77;258.09014;0.475;1.19;0.12;0.07;0.045;5.7855;0.046
18TL13118_1954;171;46.85433;-61.714;397295;57.31;07-sep-13;16:24:00;31.79;0.72;273.27454;0.06;17.455;1.265;9.325;0.25;NaN;0.005
18TL13118_1954;171;46.85433;-61.714;397296;25.09;07-sep-13;16:24:00;30.97;3.34;332.717;0.405;5.105;1.12;3.53;0.41;NaN;0.051
18TL13118_1954;171;46.85433;-61.714;397297;5.06;07-sep-13;16:24:00;28.98;16.17;258.09014;0.6;0.98;0.095;0;0.04;NaN;0.051
18TL13118_1955;181;46.7285;-61.672;397298;65.94;07-sep-13;18:01:00;32.2;1.27;257.06296;0.05;16.46;1.235;9.97;0.19;NaN;0.003
18TL13118_1955;181;46.7285;-61.672;397299;25.78;07-sep-13;18:01:00;30.71;3.62;327.5811;0.3;5.82;0.73;3.31;0.34;NaN;0.029
18TL13118_1955;181;46.7285;-61.672;397300;5.16;07-sep-13;18:01:00;28.63;16.38;258.53674;0.575;1.085;0.115;0.19;0.025;NaN;0.037
18TL13118_1956;191;46.72783;-61.58917;397301;62.47;07-sep-13;21:44:00;31.83;0.87;273.00658;0.04;15.015;1.185;8.765;0.235;NaN;0.003
18TL13118_1956;191;46.72783;-61.58917;397302;24.49;07-sep-13;21:44:00;30.72;2.68;325.1248;0.24;7.125;0.92;5.57;0.335;NaN;0.016
18TL13118_1956;191;46.72783;-61.58917;397303;4.96;07-sep-13;21:44:00;28.38;16.49;258.71538;0.56;1.015;0.125;0.465;0.045;NaN;0.054
18TL13118_1957;201;46.56617;-61.68683;397304;57.41;08-sep-13;01:54:00;31.04;0.57;296.49774;0.045;14.43;1.205;8.885;0.39;NaN;0.003
18TL13118_1957;201;46.56617;-61.68683;397305;25.98;08-sep-13;01:54:00;30.4;3.72;312.1734;0.205;7.155;0.85;5.125;0.355;NaN;0.011
18TL13118_1957;201;46.56617;-61.68683;397306;4.66;08-sep-13;01:54:00;27.76;16.66;251.25716;0.7;1.33;0.105;0;0.025;NaN;0.055
18TL13118_1958;21;47.16467;-60.4175;397251;171.69;05-sep-13;13:16:00;34.41;5.52;152.42458;0.02;21.255;1.545;20.69;0.045;3.55;NaN
18TL13118_1958;21;47.16467;-60.4175;397252;49.58;05-sep-13;13:16:00;31.98;1.8;340.5325;0.08;3.01;0.73;4.15;0.275;NaN;NaN
18TL13118_1958;21;47.16467;-60.4175;397253;24.79;05-sep-13;13:16:00;30.9;4.62;312.79864;0.235;4.725;0.745;2.665;0.33;NaN;0.011
18TL13118_1958;21;47.16467;-60.4175;397254;5.55;05-sep-13;13:16:00;29.06;14.69;268.8532;1.595;2.11;0.23;0.31;0.095;5.9805;0.084
18TL13118_1959;211;46.5275;-61.42367;397307;64.45;08-sep-13;06:22:00;32.54;1.77;257.9115;0.08;15.805;1.25;11.035;0.185;5.091;NaN
18TL13118_1959;211;46.5275;-61.42367;397308;25.98;08-sep-13;06:22:00;30.6;5.04;327.49178;0.225;3.66;0.615;1.58;0.3;NaN;0.014
18TL13118_1959;211;46.5275;-61.42367;397309;6.05;08-sep-13;06:22:00;27.93;16.93;253.98142;1.11;2.215;0.15;0;0.035;5.747;0.081
18TL13118_1960;221;46.3385;-61.47083;397310;58.41;08-sep-13;13:32:00;32.37;1.62;255.09792;0.08;16.59;1.285;10.95;0.195;5.7095;0.002
18TL13118_1960;221;46.3385;-61.47083;397311;26.38;08-sep-13;13:32:00;29.67;6.28;278.27646;0.42;6.465;0.725;3.01;0.535;NaN;0.027
18TL13118_1960;221;46.3385;-61.47083;397312;5.45;08-sep-13;13:32:00;27.94;16.47;257.19694;1.07;2.22;0.16;0;0.035;5.779;0.096
18TL13118_1961;231;46.229;-61.4925;397313;49.38;08-sep-13;16:04:00;31.95;1.58;259.51926;0.045;15.82;1.265;9.6;0.215;NaN;0.001
18TL13118_1961;231;46.229;-61.4925;397314;25.49;08-sep-13;16:04:00;28.56;13.22;241.74458;0.715;5.1;0.525;1.445;0.24;NaN;0.077
18TL13118_1961;231;46.229;-61.4925;397315;5.75;08-sep-13;16:04:00;28;17.95;246.88048;1.075;2.06;0.21;0.235;0.03;NaN;0.084
18TL13118_1962;241;46.1125;-61.55983;397316;47.8;08-sep-13;17:20:00;31.7;1.49;260.18916;0.085;15.785;1.25;8.43;0.27;NaN;0.001
18TL13118_1962;241;46.1125;-61.55983;397317;25.49;08-sep-13;17:20:00;28.67;13.93;219.54856;0.4;7.23;0.575;1.51;0.285;NaN;0.042
18TL13118_1962;241;46.1125;-61.55983;397318;5.06;08-sep-13;17:20:00;27.76;17.39;250.36396;1.31;1.97;0.195;0;0.065;NaN;0.105
18TL13118_1963;251;46.108;-61.75167;397319;53.35;08-sep-13;20:33:00;31.63;1.09;268.8532;0.09;15.645;1.375;8.745;0.29;NaN;0.009
18TL13118_1963;251;46.108;-61.75167;397320;24.1;08-sep-13;20:33:00;28.72;13.26;218.92332;0.67;7.055;0.6;0.795;0.215;NaN;0.078
18TL13118_1963;251;46.108;-61.75167;397321;5.75;08-sep-13;20:33:00;28.09;17.83;246.70184;1.02;2.005;0.195;0;0.07;NaN;0.086
18TL13118_1964;261;46.18933;-61.99083;397322;44.23;08-sep-13;23:33:00;30.9;2.52;264.87846;0.06;14.56;1.275;6.175;0.465;NaN;0.007
18TL13118_1964;261;46.18933;-61.99083;397323;25.19;08-sep-13;23:33:00;29.18;9.81;238.0378;0.255;8.54;0.83;2.405;0.42;NaN;0.025
18TL13118_1964;261;46.18933;-61.99083;397324;4.17;08-sep-13;23:33:00;28.18;17.13;245.49602;1.465;3.58;0.35;0;0.065;NaN;0.125
18TL13118_1965;271;45.9175;-61.65517;397325;29.16;09-sep-13;04:59:00;30.07;7.49;187.66132;0.165;19.665;1.05;2.8;0.51;3.7505;0.012
18TL13118_1965;271;45.9175;-61.65517;397326;25.39;09-sep-13;04:59:00;29.04;12.82;207.57968;0.32;8.185;0.605;1.045;0.24;NaN;0.018
18TL13118_1965;271;45.9175;-61.65517;397327;5.85;09-sep-13;04:59:00;28.06;17.67;243.12904;1.055;2.98;0.23;0;0.06;5.5055;0.098
18TL13118_1966;281;45.78367;-61.63483;397328;31.04;09-sep-13;06:09:00;30.46;5.47;204.18552;0.165;21.86;1.155;3.615;0.65;3.986;0.01
18TL13118_1966;281;45.78367;-61.63483;397329;25.19;09-sep-13;06:09:00;28.49;17.65;224.05922;1.45;4.665;0.305;0;0.08;NaN;0.129
18TL13118_1966;281;45.78367;-61.63483;397330;5.75;09-sep-13;06:09:00;28.41;17.97;237.94848;1.415;4.215;0.28;0;0.055;5.431;0.127
18TL13118_1967;291;45.7675;-61.71433;397331;27.57;09-sep-13;08:53:00;29.57;10.42;163.05366;0.305;19.74;1.07;2.975;0.505;3.8065;0.025
18TL13118_1967;291;45.7675;-61.71433;397332;24.69;09-sep-13;08:53:00;28.59;16.6;204.81076;1.31;7.34;0.44;0;0.13;NaN;0.117
18TL13118_1967;291;45.7675;-61.71433;397333;5.16;09-sep-13;08:53:00;28.32;18.17;239.86886;1.54;3.87;0.275;0;0.04;5.419;0.149
18TL13118_1968;301;45.84417;-61.78933;397334;35.01;09-sep-13;16:26:00;30.36;5.93;189.93898;0.135;22.1;1.285;4.46;0.66;NaN;0.009
18TL13118_1968;301;45.84417;-61.78933;397335;24.79;09-sep-13;16:26:00;28.18;17.03;233.75044;0.66;3.445;0.295;0;0.065;NaN;0.065
18TL13118_1968;301;45.84417;-61.78933;397336;5.36;09-sep-13;16:26:00;28.18;17.21;243.8436;1.27;3.065;0.245;0;0.05;NaN;0.105
18TL13118_1969;31;47.353;-60.22333;397255;306.89;05-sep-13;15:14:00;34.67;5.92;138.53532;0.015;23.09;1.53;22.325;0.04;NaN;NaN
18TL13118_1969;31;47.353;-60.22333;397256;50.47;05-sep-13;15:14:00;32.1;1.9;336.02184;0.085;3.095;0.73;4.245;0.235;NaN;NaN
18TL13118_1969;31;47.353;-60.22333;397257;25.68;05-sep-13;15:14:00;31.01;4.06;318.24716;0.16;4.285;0.785;3.23;0.32;NaN;0.007
18TL13118_1969;31;47.353;-60.22333;397258;5.06;05-sep-13;15:14:00;28.94;14.52;273.18522;1.665;2.345;0.265;0;0.095;NaN;0.143
18TL13118_1970;311;45.9805;-62.17017;397337;41.75;09-sep-13;19:48:00;31.03;2.44;260.5911;0.115;15.175;1.27;5.33;0.37;NaN;0.009
18TL13118_1970;311;45.9805;-62.17017;397338;24.99;09-sep-13;19:48:00;28.71;14.4;205.30202;0.355;9.955;0.765;1.12;0.31;NaN;0.033
18TL13118_1970;311;45.9805;-62.17017;397339;5.36;09-sep-13;19:48:00;28.22;17.49;247.10378;2.02;3.895;0.435;0;0.05;NaN;0.22
18TL13118_1971;321;45.94717;-62.45217;397340;34.61;09-sep-13;22:40:00;30.52;4.77;236.65334;0.12;15.15;1.155;3.82;0.575;NaN;0.005
18TL13118_1971;321;45.94717;-62.45217;397341;24.89;09-sep-13;22:40:00;29.9;7.52;229.73104;0.165;13.125;0.995;3.23;0.605;NaN;0.008
18TL13118_1971;321;45.94717;-62.45217;397342;5.65;09-sep-13;22:40:00;28.72;13.38;258.26878;2.795;7.625;0.63;1.425;0.27;NaN;0.276
18TL13118_1972;331;45.82967;-62.9285;397343;24.5;10-sep-13;02:22:00;28.51;17.13;239.19896;2.265;4.8;0.65;0.125;0.11;5.409;0.205
18TL13118_1972;331;45.82967;-62.9285;397344;5.55;10-sep-13;02:22:00;28.48;17.28;239.73488;2.36;4.93;0.665;0.255;0.12;5.4095;0.231
18TL13118_1973;341;46.01567;-63.49683;397345;18.25;10-sep-13;05:35:00;28.19;17.75;241.69992;12.49;3.93;0.775;0.1;0.11;5.435;0.461
18TL13118_1973;341;46.01567;-63.49683;397346;5.36;10-sep-13;05:35:00;28.18;17.75;242.14652;11.595;3.95;0.785;0.24;0.1;5.508;0.431
18TL13118_1974;351;46.11567;-63.53167;397347;13.98;10-sep-13;07:32:00;27.82;18.11;236.698;2.505;3.4;0.725;0.41;0.155;5.7845;0.149
18TL13118_1974;351;46.11567;-63.53167;397348;4.86;10-sep-13;07:32:00;27.82;18.1;236.96596;2.17;3.425;0.735;0.605;0.17;5.325;0.158
18TL13118_1975;361;45.93833;-63.04933;397349;24.5;10-sep-13;11:08:00;29.04;13;218.25342;1.685;9.185;0.855;1.58;0.315;5.0205;0.06
18TL13118_1975;361;45.93833;-63.04933;397350;5.06;10-sep-13;11:08:00;28.52;16.48;239.69022;4.045;5.15;0.695;0.715;0.13;5.4375;0.26
18TL13118_1976;371;45.9055;-62.67983;397351;40.96;11-sep-13;02:21:00;29.87;8.08;227.89998;0.625;13.68;1.14;3.465;0.53;5.181;0.036
18TL13118_1976;371;45.9055;-62.67983;397352;26.08;11-sep-13;02:21:00;29.58;9.64;229.41842;0.75;12.875;1.055;3.035;0.485;NaN;0.049
18TL13118_1976;371;45.9055;-62.67983;397353;5.55;11-sep-13;02:21:00;28.96;13.04;244.33486;1.415;9.655;0.83;1.745;0.34;5.4565;0.115
18TL13118_1977;381;45.9445;-62.35883;397354;36.79;11-sep-13;04:30:00;30.59;4.35;247.4164;0.17;12.58;1.07;3.84;0.535;5.4095;0.01
18TL13118_1977;381;45.9445;-62.35883;397355;26.28;11-sep-13;04:30:00;29.76;7.53;233.97374;0.01;11.365;0.96;3.56;0.565;NaN;0.014
18TL13118_1977;381;45.9445;-62.35883;397356;5.65;11-sep-13;04:30:00;28.24;17.11;249.6494;1.685;4.55;0.435;0.26;0.07;5.563;0.138
18TL13118_1978;391;46.25;-61.9035;397357;45.72;11-sep-13;10:14:00;30.49;3.91;269.16582;0.125;12.5;1.13;5.53;0.465;5.9705;0.009
18TL13118_1978;391;46.25;-61.9035;397358;25.59;11-sep-13;10:14:00;27.66;16.38;250.63192;0.51;2.415;0.27;0.355;0.08;NaN;0.053
18TL13118_1978;391;46.25;-61.9035;397359;5.75;11-sep-13;10:14:00;27.44;16.24;257.82218;1.45;1.32;0.155;0.22;0.04;5.8225;0.119
18TL13118_1979;401;46.39967;-61.81717;397360;36.2;11-sep-13;11:26:00;29.42;7.83;255.9018;0.26;7.035;0.675;3.22;0.32;5.634;0.028
