CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;terrain;labo;labo;labo;labo
18HU02070_025;SEGB-11;44;-50.805;255637;19;11-nov-02;15:47:00;19.55;32.5;6.22894536497985;7.722;3.75;0.71;0.85;0.61
18HU02070_025;SEGB-11;44;-50.805;255638;9;11-nov-02;15:47:00;9.45;32.5;6.24194357366771;7.79;3.64;0.77;1.04;0.62
18HU02070_025;SEGB-11;44;-50.805;255639;5;11-nov-02;15:47:00;5.41;32.5;6.24294446932378;7.804;3.49;0.5;0.88;0.6
18HU02070_036;SEGB-12;43.6333;-50.5167;255640;59;11-nov-02;19:24:00;59.78;32.836;6.49994178235558;2.648;8.61;1.44;4.01;0.23
18HU02070_036;SEGB-12;43.6333;-50.5167;255641;50;11-nov-02;19:24:00;50.75;32.665;6.22994402149575;5.757;5.13;0.95;1.92;0.13
18HU02070_036;SEGB-12;43.6333;-50.5167;255642;40;11-nov-02;19:24:00;40.69;32.574;6.13894536497985;7.211;3.98;0.96;1.72;0.19
18HU02070_036;SEGB-12;43.6333;-50.5167;255643;30;11-nov-02;19:24:00;30.71;32.543;6.13694581280788;8.223;3.05;0.42;0.66;0.41
18HU02070_036;SEGB-12;43.6333;-50.5167;255644;21;11-nov-02;19:24:00;21.01;32.543;6.15394536497985;8.226;2.95;0.41;0.64;0.52
18HU02070_036;SEGB-12;43.6333;-50.5167;255645;11;11-nov-02;19:24:00;10.88;32.533;6.27494402149575;8.605;3.06;0.86;0.66;0.76
18HU02070_036;SEGB-12;43.6333;-50.5167;255646;5;11-nov-02;19:24:00;5.44;32.534;6.27694357366771;8.591;2.74;0.36;0.62;0.76
18HU02070_047;SEGB-13;43.2;-50.1667;255647;63;11-nov-02;22:20:00;63;32.932;6.58293999104344;1.459;10.83;1.47;6.14;0.58
18HU02070_047;SEGB-13;43.2;-50.1667;255648;51;11-nov-02;22:20:00;51.03;32.688;6.36194357366771;5.319;5.63;0.72;2.53;0.22
18HU02070_047;SEGB-13;43.2;-50.1667;255649;41;11-nov-02;22:20:00;41.01;32.579;6.30394312583968;6.706;4.83;0.71;1.75;0.26
18HU02070_047;SEGB-13;43.2;-50.1667;255650;30;11-nov-02;22:20:00;30.03;32.568;6.31794223018361;6.851;4.83;0.8;1.49;0.31
18HU02070_047;SEGB-13;43.2;-50.1667;255651;20;11-nov-02;22:20:00;20.05;32.565;6.31794223018361;6.925;4.54;0.58;1.76;0.44
18HU02070_047;SEGB-13;43.2;-50.1667;255652;10;11-nov-02;22:20:00;9.65;32.559;6.42594267801164;7.257;4.06;0.5;1.15;0.6
18HU02070_047;SEGB-13;43.2;-50.1667;255653;5;11-nov-02;22:20:00;4.61;32.558;6.42794223018361;7.294;3.34;0.43;1.44;0.47
18HU02070_058;SEGB-14;42.92;-49.9417;255654;177;12-nov-02;00:38:00;178.77;34.329;6.00494626063592;2.771;NaN;NaN;NaN;NaN
18HU02070_069;SEGB-15;42.85;-49.8867;255655;399;12-nov-02;01:25:00;401.78;34.706;5.90394760412002;3.663;10.46;1.53;16.99;NaN
18HU02070_069;SEGB-15;42.85;-49.8867;255656;150;12-nov-02;01:25:00;150.97;34.375;5.24495297805643;4.67;10.58;1.87;16.44;NaN
18HU02070_069;SEGB-15;42.85;-49.8867;255657;99;12-nov-02;01:25:00;100.18;33.65;6.58793999104344;1.902;8.77;1.46;9.97;0.04
18HU02070_069;SEGB-15;42.85;-49.8867;255658;74;12-nov-02;01:25:00;74.68;33.317;6.66793999104344;1.492;9;1.41;8.77;0.1
18HU02070_069;SEGB-15;42.85;-49.8867;255659;49;12-nov-02;01:25:00;49.57;33.015;6.67993954321541;3.943;5.7;0.94;5.16;0.33
18HU02070_069;SEGB-15;42.85;-49.8867;255660;39;12-nov-02;01:25:00;39.6;32.883;6.70993954321541;4.169;5.54;0.92;3.96;0.65
18HU02070_069;SEGB-15;42.85;-49.8867;255661;29;12-nov-02;01:25:00;29.71;32.781;6.67394088669951;4.558;4.99;0.62;3.05;0.62
18HU02070_069;SEGB-15;42.85;-49.8867;255662;19;12-nov-02;01:25:00;19.65;32.673;6.62194133452754;5.033;4.43;0.61;3.06;0.53
18HU02070_069;SEGB-15;42.85;-49.8867;255663;10;12-nov-02;01:25:00;9.9;32.556;6.63894088669951;5.667;4.46;0.47;2.5;0.59
18HU02070_069;SEGB-15;42.85;-49.8867;255664;5;12-nov-02;01:25:00;4.87;32.55;6.64694133452754;6.075;4.67;0.54;1.94;0.61
18HU02070_080;SEGB-16;42.775;-49.8283;255665;1490;12-nov-02;03:24:00;1497.08;34.868;6.21294446932378;3.424;NaN;NaN;NaN;NaN
18HU02070_091;SEGB-17;42.5883;-49.6833;255666;2573;12-nov-02;06:05:00;2578.73;34.91;6.01294670846395;2.84;10.78;1.87;14.69;NaN
18HU02070_091;SEGB-17;42.5883;-49.6833;255667;148;12-nov-02;06:05:00;149.6;34.56;4.78195700850873;6.111;9.63;2.21;16.65;NaN
18HU02070_091;SEGB-17;42.5883;-49.6833;255668;100;12-nov-02;06:05:00;100.29;34.187;5.70694805194805;4.305;7.46;1.45;12.6;0
18HU02070_091;SEGB-17;42.5883;-49.6833;255669;75;12-nov-02;06:05:00;75.29;34.023;5.97594715629198;4.092;5.57;1.46;8.41;0
18HU02070_091;SEGB-17;42.5883;-49.6833;255670;49;12-nov-02;06:05:00;49.64;33.379;6.42794223018361;6.177;3.79;0.81;3.53;0.12
18HU02070_091;SEGB-17;42.5883;-49.6833;255671;40;12-nov-02;06:05:00;40.32;33.343;6.29894312583968;7.287;2.5;0.32;1.84;0.15
18HU02070_091;SEGB-17;42.5883;-49.6833;255672;30;12-nov-02;06:05:00;30.28;33.743;5.66694805194805;12.069;1.31;0.23;0.83;0.2
18HU02070_091;SEGB-17;42.5883;-49.6833;255673;20;12-nov-02;06:05:00;19.87;33.465;5.85894760412002;11.305;1.41;0.23;0.31;0.51
18HU02070_091;SEGB-17;42.5883;-49.6833;255674;10;12-nov-02;06:05:00;10.13;33.201;5.99994626063592;10.542;1.36;0.21;0.48;0.54
18HU02070_091;SEGB-17;42.5883;-49.6833;255675;6;12-nov-02;06:05:00;5.77;33.115;6.04494626063592;10.272;1.34;0.38;0.61;0.58
18HU02070_102;SEGB-18;42.395;-49.5183;255676;2934;12-nov-02;13:00:00;2937.48;34.908;6.00394536497985;2.54;NaN;NaN;NaN;NaN
18HU02070_102;SEGB-18;42.395;-49.5183;255677;11;12-nov-02;13:00:00;10.85;32.797;6.32394312583968;8.697;NaN;NaN;NaN;0.75
18HU02070_113;SEGB-01;46.5833;-52.9333;255590;47;10-nov-02;17:40:00;47.14;31.891;6.93793775190327;3.448;3.06;0.63;1.15;0.26
18HU02070_113;SEGB-01;46.5833;-52.9333;255591;30;10-nov-02;17:40:00;30.62;31.666;6.87893864755934;4.275;2.35;0.82;1.46;0.34
18HU02070_113;SEGB-01;46.5833;-52.9333;255592;20;10-nov-02;17:40:00;20.6;31.537;6.87493954321541;4.657;2;0.55;0.34;0.37
18HU02070_113;SEGB-01;46.5833;-52.9333;255593;11;10-nov-02;17:40:00;10.73;31.535;6.8759381997313;4.673;2.06;0.49;1.15;0.38
18HU02070_113;SEGB-01;46.5833;-52.9333;255594;6;10-nov-02;17:40:00;5.76;31.536;6.87693909538737;4.669;2;0.48;0.62;0.37
18HU02070_225;SEGB-02;46.5;-52.85;255595;173;10-nov-02;18:46:00;174;33.042;7.0819368562472;-1.25;NaN;NaN;NaN;NaN
18HU02070_264;SEGB-03;46.35;-52.7333;255596;165;10-nov-02;20:05:00;166.59;33.257;6.68193909538737;-1.086;15.14;1.66;11.07;NaN
18HU02070_264;SEGB-03;46.35;-52.7333;255597;150;10-nov-02;20:05:00;151.33;33.258;6.67493954321541;-1.086;15.76;1.78;11.25;NaN
18HU02070_264;SEGB-03;46.35;-52.7333;255598;97;10-nov-02;20:05:00;98.13;33.175;6.78793999104344;-1.186;14.71;1.8;11.05;0
18HU02070_264;SEGB-03;46.35;-52.7333;255599;75;10-nov-02;20:05:00;76.11;33.053;6.82993954321541;-1.04;12.8;1.68;9.56;0
18HU02070_264;SEGB-03;46.35;-52.7333;255600;49;10-nov-02;20:05:00;49.22;32.44;7.02893640841917;2.329;5.63;0.53;2.88;0.1
18HU02070_264;SEGB-03;46.35;-52.7333;255601;40;10-nov-02;20:05:00;40.42;32.218;7.02893640841917;2.792;4.75;0.67;2.15;0.15
18HU02070_264;SEGB-03;46.35;-52.7333;255602;30;10-nov-02;20:05:00;30.46;31.962;7.0109381997313;3.24;2.92;0.76;1.62;0.23
18HU02070_264;SEGB-03;46.35;-52.7333;255603;20;10-nov-02;20:05:00;20.52;31.907;6.99293775190327;3.429;2.93;0.63;1.34;0.27
18HU02070_264;SEGB-03;46.35;-52.7333;255604;11;10-nov-02;20:05:00;10.59;31.886;6.9969368562472;3.505;2.57;0.52;1.21;0.32
18HU02070_264;SEGB-03;46.35;-52.7333;255605;5;10-nov-02;20:05:00;5.45;31.896;6.98493730407524;3.503;3.3;0.68;1.18;0.33
18HU02070_277;FC-12;47;-48.1167;255800;124;15-nov-02;22:23:00;124.75;33.923;6.19294446932378;0.582;12.34;1.37;12.83;NaN
18HU02070_277;FC-12;47;-48.1167;255801;106;15-nov-02;22:23:00;106.71;33.846;6.33294446932378;0.385;8.39;1.15;9.26;0
18HU02070_277;FC-12;47;-48.1167;255802;75;15-nov-02;22:23:00;76.07;33.552;6.62894088669951;-0.12;10.12;1.57;11.4;0.01
18HU02070_277;FC-12;47;-48.1167;255803;50;15-nov-02;22:23:00;50.37;33.327;6.78993954321541;-0.269;8.86;1.44;9.92;0.02
18HU02070_277;FC-12;47;-48.1167;255804;40;15-nov-02;22:23:00;40.16;33.122;6.94393640841917;0.348;8.58;1.39;8.18;0.15
18HU02070_277;FC-12;47;-48.1167;255805;29;15-nov-02;22:23:00;29.14;33.02;7.0229355127631;0.822;7.53;1.32;7.57;0.21
18HU02070_277;FC-12;47;-48.1167;255806;19;15-nov-02;22:23:00;18.93;32.826;7.1679355127631;2.585;4.3;0.6;3.55;0.61
18HU02070_277;FC-12;47;-48.1167;255807;9;15-nov-02;22:23:00;8.8;32.823;7.16993506493507;2.598;3.49;1.19;3.43;0.62
18HU02070_277;FC-12;47;-48.1167;255808;4;15-nov-02;22:23:00;4.33;32.826;7.17693461710703;2.587;3.29;0.91;3.38;0.24
18HU02070_278;FC-11;47;-48.6167;255809;93;16-nov-02;01:45:00;94.23;33.478;6.55594043887147;-0.081;NaN;NaN;NaN;NaN
18HU02070_279;FC-10;47;-49.1167;255810;75;16-nov-02;04:54:00;75.83;33.201;6.58594043887147;-1.042;12.56;1.73;10.48;0.04
18HU02070_279;FC-10;47;-49.1167;255811;50;16-nov-02;04:54:00;50.91;32.985;6.8109381997313;-0.587;7.3;1.49;6.58;0.07
18HU02070_279;FC-10;47;-49.1167;255812;40;16-nov-02;04:54:00;40.59;32.859;6.95293775190327;0.201;4.76;1.04;3.98;0.38
18HU02070_279;FC-10;47;-49.1167;255813;29;16-nov-02;04:54:00;28.9;32.595;7.13593596059113;2.51;3.7;0.91;3.26;0.48
18HU02070_279;FC-10;47;-49.1167;255814;20;16-nov-02;04:54:00;20.46;32.594;7.1419368562472;2.522;3.7;0.83;3.32;0.51
18HU02070_279;FC-10;47;-49.1167;255815;10;16-nov-02;04:54:00;10.17;32.593;7.18693461710703;2.524;2.92;0.67;2.51;0.54
18HU02070_279;FC-10;47;-49.1167;255816;6;16-nov-02;04:54:00;5.86;32.592;7.21193461710703;2.522;3.25;0.7;2.81;0.47
18HU02070_280;FC-09;47;-50;255817;76;16-nov-02;09:50:00;76.64;32.928;6.34294223018361;0.125;9.02;1.67;7.28;0.05
18HU02070_280;FC-09;47;-50;255818;47;16-nov-02;09:50:00;47.18;32.556;6.98793775190327;2.64;2.59;0.65;2.29;0.34
18HU02070_280;FC-09;47;-50;255819;36;16-nov-02;09:50:00;36.28;32.414;6.97993730407524;3.386;2.12;0.61;1.88;0.56
18HU02070_280;FC-09;47;-50;255820;31;16-nov-02;09:50:00;30.89;32.397;6.97593596059113;3.453;3;0.72;2.26;0.57
18HU02070_280;FC-09;47;-50;255821;20;16-nov-02;09:50:00;20.21;32.396;6.9769368562472;3.457;2.96;0.73;2.35;0.55
18HU02070_280;FC-09;47;-50;255822;10;16-nov-02;09:50:00;10.55;32.395;6.97893864755934;3.456;2.91;0.74;2.32;0.52
18HU02070_280;FC-09;47;-50;255823;5;16-nov-02;09:50:00;5.37;32.396;6.9719368562472;3.456;3.16;0.82;2.83;0.5
18HU02070_281;FC-08;47;-50.6667;255824;169;16-nov-02;12:49:00;170.38;33.357;6.47194133452754;-0.888;NaN;NaN;NaN;NaN
18HU02070_282;FC-07;47;-51;255825;100;16-nov-02;14:39:00;100.36;33.273;6.60494178235558;-0.942;10.21;1.27;8.69;0.01
18HU02070_282;FC-07;47;-51;255826;74;16-nov-02;14:39:00;74.38;32.996;6.80493954321541;-0.465;6.87;1.18;5.84;0.04
18HU02070_282;FC-07;47;-51;255827;49;16-nov-02;14:39:00;49.49;32.389;7.09593596059113;2.611;3.07;0.81;2.08;0.24
18HU02070_282;FC-07;47;-51;255828;39;16-nov-02;14:39:00;39.05;32.35;7.08993730407524;2.784;2.94;0.68;2.07;0.3
18HU02070_282;FC-07;47;-51;255829;29;16-nov-02;14:39:00;28.87;32.341;7.09393640841917;2.84;3.81;1.27;2.77;0.3
18HU02070_282;FC-07;47;-51;255830;19;16-nov-02;14:39:00;18.83;32.338;7.0979355127631;2.867;4.14;1.17;3.06;0.33
18HU02070_282;FC-07;47;-51;255831;9;16-nov-02;14:39:00;8.99;32.338;7.09493506493507;2.875;3.8;1.18;2.86;0.32
18HU02070_282;FC-07;47;-51;255832;4;16-nov-02;14:39:00;4.03;32.339;7.0919368562472;2.881;3.82;1.12;2.84;0.34
18HU02070_283;FC-06;47;-51.485;255833;93;16-nov-02;17:34:00;94.2;33.282;6.63894088669951;-0.955;NaN;NaN;NaN;NaN
18HU02070_283;FC-06;47;-51.485;255834;10;16-nov-02;17:34:00;10.08;32.135;6.72793999104344;4.847;NaN;NaN;NaN;0.3
18HU02070_284;SEGB-04;46.2083;-52.6083;255606;124;10-nov-02;22:25:00;125.09;33.314;6.47894088669951;-0.994;NaN;NaN;NaN;NaN
18HU02070_285;FC-05;47;-52.0333;255835;132;16-nov-02;20:08:00;132.65;33.365;6.59594043887147;-0.815;13.22;1.63;11.91;NaN
18HU02070_285;FC-05;47;-52.0333;255836;99;16-nov-02;20:08:00;100.04;33.058;6.89493730407524;-1.195;10.81;1.92;10.72;0
18HU02070_285;FC-05;47;-52.0333;255837;75;16-nov-02;20:08:00;75.33;32.931;7.0719368562472;-1.222;9.77;1.8;8.04;0.01
18HU02070_285;FC-05;47;-52.0333;255838;49;16-nov-02;20:08:00;49.71;32.619;7.04293775190327;1.429;5.67;0.92;5.03;0.13
18HU02070_285;FC-05;47;-52.0333;255839;39;16-nov-02;20:08:00;39.79;32.514;7.09493506493507;2.006;4.55;0.85;3.39;0.17
18HU02070_285;FC-05;47;-52.0333;255840;30;16-nov-02;20:08:00;29.85;32.484;7.0929355127631;2.182;4.47;0.91;3.2;0.18
18HU02070_285;FC-05;47;-52.0333;255841;19;16-nov-02;20:08:00;19.02;31.986;7.09493506493507;3.429;3.58;0.51;1.77;0.65
18HU02070_285;FC-05;47;-52.0333;255842;9;16-nov-02;20:08:00;9.35;31.89;7.0719368562472;3.682;3.1;0.58;1.8;0.58
18HU02070_285;FC-05;47;-52.0333;255843;4;16-nov-02;20:08:00;4.5;31.889;7.06993730407524;3.681;3.15;0.57;1.61;0.57
18HU02070_295;FC-04;47;-52.3217;255844;119;16-nov-02;22:36:00;120.04;33.244;6.66493954321541;-1.002;13.55;1.55;11.92;NaN
18HU02070_295;FC-04;47;-52.3217;255845;100;16-nov-02;22:36:00;100.96;33.1;6.86793775190327;-1.17;9.58;1.59;9.75;0.01
18HU02070_295;FC-04;47;-52.3217;255846;75;16-nov-02;22:36:00;75.32;32.907;6.9609381997313;-1.118;8.99;1.77;8.91;0
18HU02070_295;FC-04;47;-52.3217;255847;51;16-nov-02;22:36:00;50.96;32.789;7.10493730407524;-0.823;9.33;1.55;7.13;0.02
18HU02070_295;FC-04;47;-52.3217;255848;40;16-nov-02;22:36:00;40.08;32.379;7.06893640841917;1.597;5.83;1.22;3.7;0.14
18HU02070_295;FC-04;47;-52.3217;255849;30;16-nov-02;22:36:00;29.86;32.215;7.06993730407524;2.592;4.24;1.02;3.14;0.24
18HU02070_295;FC-04;47;-52.3217;255850;19;16-nov-02;22:36:00;19.55;32.039;7.0769368562472;3.323;3.7;0.91;2.21;0.49
18HU02070_295;FC-04;47;-52.3217;255851;10;16-nov-02;22:36:00;9.84;31.957;7.06393640841917;3.556;3.61;0.96;1.96;0.49
18HU02070_295;FC-04;47;-52.3217;255852;5;16-nov-02;22:36:00;5.09;31.957;7.05293775190327;3.554;4.15;1.53;1.67;0.48
18HU02070_296;FC-03;47;-52.58;255853;150;17-nov-02;00:05:00;151.54;33.208;6.73094043887147;-1.088;14.28;1.34;11.81;NaN
18HU02070_296;FC-03;47;-52.58;255854;100;17-nov-02;00:05:00;100.74;32.945;6.9419368562472;-1.208;12.36;1.22;9.63;0
18HU02070_296;FC-03;47;-52.58;255855;75;17-nov-02;00:05:00;75.74;32.652;7.0929355127631;-0.173;8.97;1.23;6.47;0.03
18HU02070_296;FC-03;47;-52.58;255856;50;17-nov-02;00:05:00;50.4;32.292;7.05293775190327;2.141;4.58;0.8;2.63;0.17
18HU02070_296;FC-03;47;-52.58;255857;39;17-nov-02;00:05:00;39.82;32.185;7.09893640841917;2.765;4.9;0.92;2.16;0.29
18HU02070_296;FC-03;47;-52.58;255858;30;17-nov-02;00:05:00;30.17;31.968;7.02993730407524;3.466;4.56;0.93;2.3;0.38
18HU02070_296;FC-03;47;-52.58;255859;20;17-nov-02;00:05:00;20.38;31.709;6.97793775190327;4.098;4.2;0.36;1.68;0.57
18HU02070_296;FC-03;47;-52.58;255860;10;17-nov-02;00:05:00;10.48;31.629;6.95293775190327;4.282;3.82;0.31;1.43;0.54
18HU02070_296;FC-03;47;-52.58;255861;6;17-nov-02;00:05:00;5.67;31.626;6.94793775190327;4.285;2.93;0.67;1.21;0.66
18HU02070_297;FC-02;47;-52.705;255862;179;17-nov-02;01:32:00;180.91;33.211;6.71793999104344;-1.097;NaN;NaN;NaN;NaN
18HU02070_298;FC-01;47;-52.8317;255863;99;17-nov-02;02:22:00;99.81;32.71;7.01593596059113;-0.086;6.56;1.39;6.17;0.04
18HU02070_298;FC-01;47;-52.8317;255864;75;17-nov-02;02:22:00;75.87;32.301;7.03793775190327;2.28;6.51;1.59;6.2;0.15
18HU02070_298;FC-01;47;-52.8317;255865;50;17-nov-02;02:22:00;50.55;31.966;6.93993730407523;3.11;2.86;0.91;2.06;0.15
18HU02070_298;FC-01;47;-52.8317;255866;40;17-nov-02;02:22:00;40.28;31.726;6.95893864755934;3.707;2.36;0.82;1.61;0.27
18HU02070_298;FC-01;47;-52.8317;255867;30;17-nov-02;02:22:00;30.12;31.624;6.91293775190327;4.225;2.1;0.7;1.25;0.33
18HU02070_298;FC-01;47;-52.8317;255868;20;17-nov-02;02:22:00;20.3;31.579;6.9009381997313;4.447;2.21;1.12;1.37;0.42
18HU02070_298;FC-01;47;-52.8317;255869;10;17-nov-02;02:22:00;10.32;31.574;6.9019368562472;4.443;2.23;0.98;1.43;0.43
18HU02070_298;FC-01;47;-52.8317;255870;5;17-nov-02;02:22:00;5.09;31.575;6.90293775190327;4.439;2.27;0.93;1.37;0.43
18HU02070_299;STN27;47.5467;-52.5867;255871;173;17-nov-02;07:06:00;174.39;33.341;6.40294223018361;-0.722;14.86;2.15;12.37;NaN
18HU02070_299;STN27;47.5467;-52.5867;255872;150;17-nov-02;07:06:00;151.1;33.039;6.77993954321541;-1.001;11.03;2.1;10.21;NaN
18HU02070_299;STN27;47.5467;-52.5867;255873;100;17-nov-02;07:06:00;100.42;32.65;7.05493730407524;0.038;6.18;1.95;6.78;0.02
18HU02070_299;STN27;47.5467;-52.5867;255874;75;17-nov-02;07:06:00;75.41;32.402;7.1079355127631;1.737;3.99;1.13;3.82;0.18
18HU02070_299;STN27;47.5467;-52.5867;255875;50;17-nov-02;07:06:00;50.03;31.562;6.8709381997313;4.326;2.43;0.82;1.45;0.31
18HU02070_299;STN27;47.5467;-52.5867;255876;40;17-nov-02;07:06:00;39.86;31.556;6.86993730407524;4.294;2.46;0.76;1.68;0.29
18HU02070_299;STN27;47.5467;-52.5867;255877;29;17-nov-02;07:06:00;29.74;31.556;6.86993730407524;4.309;1.7;0.63;1.16;0.3
18HU02070_299;STN27;47.5467;-52.5867;255878;19;17-nov-02;07:06:00;19.64;31.553;6.86893864755934;4.276;2.58;1.1;1.48;0.26
18HU02070_299;STN27;47.5467;-52.5867;255879;10;17-nov-02;07:06:00;10.51;31.553;6.87293775190327;4.281;1.54;0.68;1.05;0.28
18HU02070_299;STN27;47.5467;-52.5867;255880;5;17-nov-02;07:06:00;5.37;31.553;6.86993730407524;4.278;1.76;0.95;1.37;0.28
18HU02070_304;SEGB-05;46.07;-52.5;255607;83;10-nov-02;23:49:00;83.66;33.021;5.99894536497985;0.244;13.76;1.91;9.61;0.04
18HU02070_304;SEGB-05;46.07;-52.5;255608;73;10-nov-02;23:49:00;73.52;33.02;5.98894536497985;0.264;13.56;1.88;9.78;0.02
18HU02070_304;SEGB-05;46.07;-52.5;255609;52;10-nov-02;23:49:00;52.1;32.032;6.64094043887147;4.988;3.28;0.59;2.27;0.24
18HU02070_304;SEGB-05;46.07;-52.5;255610;40;10-nov-02;23:49:00;40.26;32;6.63594043887147;5.085;3.24;0.56;1.68;0.21
18HU02070_304;SEGB-05;46.07;-52.5;255611;30;10-nov-02;23:49:00;30.32;31.982;6.62094043887147;5.259;3.16;0.51;1.53;0.27
18HU02070_304;SEGB-05;46.07;-52.5;255612;21;10-nov-02;23:49:00;20.67;31.995;6.60994178235558;5.467;3.04;0.68;1.66;0.32
18HU02070_304;SEGB-05;46.07;-52.5;255613;10;10-nov-02;23:49:00;9.99;31.997;6.60594043887147;5.489;2.62;0.54;1.55;0.35
18HU02070_304;SEGB-05;46.07;-52.5;255614;6;10-nov-02;23:49:00;5.68;32.001;6.60293999104344;5.542;2.94;0.57;1.55;0.35
18HU02070_315;SEGB-06;45.7883;-52.2667;255615;73;11-nov-02;02:29:00;73.91;32.984;6.06694581280788;0.487;NaN;NaN;NaN;NaN
18HU02070_326;SEGB-07;45.4583;-52;255616;71;11-nov-02;04:38:00;71.96;32.975;7.03293775190327;-0.082;8.56;1.51;6.04;0.08
18HU02070_326;SEGB-07;45.4583;-52;255617;51;11-nov-02;04:38:00;51.01;32.258;6.52194133452754;6.352;2.61;0.5;1.72;0.25
18HU02070_326;SEGB-07;45.4583;-52;255618;40;11-nov-02;04:38:00;40.68;32.249;6.53494178235558;6.362;2.42;0.42;1.63;0.42
18HU02070_326;SEGB-07;45.4583;-52;255619;30;11-nov-02;04:38:00;30.53;32.248;6.54494178235558;6.363;2.1;0.41;1.17;0.51
18HU02070_326;SEGB-07;45.4583;-52;255620;21;11-nov-02;04:38:00;20.83;32.247;6.58094043887147;6.4;2.02;0.48;1.66;0.54
18HU02070_326;SEGB-07;45.4583;-52;255621;11;11-nov-02;04:38:00;10.74;32.248;6.55094043887147;6.36;2.71;0.5;1.39;0.53
18HU02070_326;SEGB-07;45.4583;-52;255622;6;11-nov-02;04:38:00;5.75;32.247;6.57694133452754;6.403;1.76;0.32;0.93;0.54
