CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18HU12044_1254;1121;47.5005;-63.2515;348362;69.9;04-nov-12;21:23:00;32.07;1.17;226.56018;5.11;0.02;1.42;14.245;23.09;0.075;0.035
18HU12044_1254;1121;47.5005;-63.2515;348363;49.87;04-nov-12;21:23:00;31.62;1.7;250.72124;5.67;0.02;1.255;12.25;15.79;0.085;0.038
18HU12044_1254;1121;47.5005;-63.2515;348364;24.99;04-nov-12;21:23:00;30.22;8.12;287.20846;6.542;0.1;0.485;2.185;2.81;0.42;0.082
18HU12044_1254;1121;47.5005;-63.2515;348365;14.58;04-nov-12;21:23:00;29.9;9.15;300.15986;6.87;0.015;0.375;0.68;2.24;3.035;0.421
18HU12044_1254;1121;47.5005;-63.2515;348366;5.06;04-nov-12;21:23:00;29.9;9.17;301.36568;6.857;0.02;0.36;0.61;2.135;3.2;0.469
18HU12044_1254;1121;47.5005;-63.2515;348367;1.78;04-nov-12;21:23:00;29.9;9.17;301.54432;7.027;0.02;0.375;0.6;2.19;3.165;0.464
18HU12044_1255;1131;47.3385;-62.75117;348368;44.62;04-nov-12;23:41:00;31.78;0.95;265.63768;5.937;0.14;1.2;11.285;16.925;0.19;0.047
18HU12044_1255;1131;47.3385;-62.75117;348369;25.09;04-nov-12;23:41:00;30.17;8.75;292.61232;6.677;0.055;0.41;1.365;2.435;0.695;0.124
18HU12044_1255;1131;47.3385;-62.75117;348370;14.78;04-nov-12;23:41:00;29.95;8.9;296.36376;6.621;0.055;0.435;1.45;2.35;0.905;0.227
18HU12044_1255;1131;47.3385;-62.75117;348371;5.16;04-nov-12;23:41:00;29.68;9.25;296.94434;6.711;0.04;0.415;1.36;2.575;1.77;0.279
18HU12044_1255;1131;47.3385;-62.75117;348372;2.88;04-nov-12;23:41:00;29.68;9.24;295.69386;6.701;0.045;0.42;1.33;2.515;1.785;0.267
18HU12044_1256;1141;47.168;-62.2505;348373;31.63;05-nov-12;02:07:00;30.84;4.48;260.01052;5.8095;0.14;0.965;6.765;10.81;0.415;0.091
18HU12044_1256;1141;47.168;-62.2505;348374;25.29;05-nov-12;02:07:00;30.3;7.8;286.9405;6.455;0.085;0.53;2.445;4.12;0.69;0.121
18HU12044_1256;1141;47.168;-62.2505;348375;14.08;05-nov-12;02:07:00;29.75;9.87;293.6395;6.663;0.025;0.33;0.465;1.95;2.165;0.33
18HU12044_1256;1141;47.168;-62.2505;348376;4.96;05-nov-12;02:07:00;29.74;9.9;296.5424;6.664;0.02;0.325;0.53;2.04;2.105;0.316
18HU12044_1256;1141;47.168;-62.2505;348377;1.49;05-nov-12;02:07:00;29.74;9.89;297.4356;6.647;0.025;0.32;0.415;2.08;2.085;0.305
18HU12044_1257;1161;46.99983;-61.75217;348378;32.03;05-nov-12;06:20:00;30.44;8.55;265.59302;6.036;0.115;0.6;2.655;5.905;0.615;0.106
18HU12044_1257;1161;46.99983;-61.75217;348379;24.3;05-nov-12;06:20:00;30.16;9.73;279.52694;6.296;0.075;0.44;1.205;3.04;0.85;0.124
18HU12044_1257;1161;46.99983;-61.75217;348380;14.68;05-nov-12;06:20:00;29.98;9.97;284.21624;6.376;0.065;0.41;0.955;2.5;0.96;0.235
18HU12044_1257;1161;46.99983;-61.75217;348381;4.56;05-nov-12;06:20:00;29.6;10.3;291.09388;6.629;0.01;0.275;0.065;1.25;2.235;0.364
18HU12044_1257;1161;46.99983;-61.75217;348382;2.18;05-nov-12;06:20:00;29.6;10.29;288.19098;NaN;0.015;0.275;0.06;1.495;2.205;0.349
18HU12044_1258;1171;46.91717;-61.50067;348383;44.52;05-nov-12;07:45:00;31.65;2.3;242.36982;5.3975;0.115;1.22;10.145;17.88;0.3;0.071
18HU12044_1258;1171;46.91717;-61.50067;348384;24.69;05-nov-12;07:45:00;30.21;9.41;268.67456;6.15;0.11;0.565;2.065;4.93;0.715;0.114
18HU12044_1258;1171;46.91717;-61.50067;348385;14.78;05-nov-12;07:45:00;29.53;10.47;284.97546;6.547;0.02;0.315;0.265;1.65;1.99;0.315
18HU12044_1258;1171;46.91717;-61.50067;348386;4.86;05-nov-12;07:45:00;29.37;10.6;289.8434;6.546;0.015;0.255;0.18;1.085;1.56;0.247
18HU12044_1258;1171;46.91717;-61.50067;348387;1.49;05-nov-12;07:45:00;29.37;10.6;291.31718;6.541;0.015;0.245;0.135;1.16;1.535;0.255
18HU12044_1259;1191;46.8325;-61.24883;348388;49.88;05-nov-12;12:57:00;31.63;2.01;250.9892;5.493;0.115;1.22;10.37;15.405;0.155;0.054
18HU12044_1259;1191;46.8325;-61.24883;348389;25.09;05-nov-12;12:57:00;29.73;9.46;283.41236;6.389;0.06;0.465;1.37;2.79;0.53;0.104
18HU12044_1259;1191;46.8325;-61.24883;348390;15.47;05-nov-12;12:57:00;29.29;10.72;288.99486;6.563;0.015;0.25;0.13;0.755;1.12;0.163
18HU12044_1259;1191;46.8325;-61.24883;348391;4.66;05-nov-12;12:57:00;29.27;10.73;287.07448;6.527;0.02;0.235;0.135;0.765;1.285;0.189
18HU12044_1259;1191;46.8325;-61.24883;348392;1.79;05-nov-12;12:57:00;29.27;10.74;288.77156;6.524;0.02;0.235;0.12;1.025;1.315;0.172
18HU12044_1260;1201;46.74217;-60.99917;348393;50.18;05-nov-12;14:37:00;31.94;3.19;264.56584;5.878;0.125;1.025;8.725;10.785;0.36;0.068
18HU12044_1260;1201;46.74217;-60.99917;348394;25.49;05-nov-12;14:37:00;29.72;10.42;289.35214;6.525;0.02;0.23;0.215;1.01;1.72;0.322
18HU12044_1260;1201;46.74217;-60.99917;348395;14.88;05-nov-12;14:37:00;29.19;11.12;286.4939;6.407;0.05;0.2;0.53;0.735;2.16;0.356
18HU12044_1260;1201;46.74217;-60.99917;348396;4.86;05-nov-12;14:37:00;29.15;11.14;285.33274;6.518;0.04;0.125;0.36;0.465;2.52;0.502
18HU12044_1260;1201;46.74217;-60.99917;348397;1.88;05-nov-12;14:37:00;29.16;11.14;NaN;6.488;0.045;0.13;0.395;0.53;2.45;0.492
18HU12044_1261;1211;46.95767;-60.21617;348398;69.7;05-nov-12;19:56:00;32.84;2.38;285.55604;6.33;0.025;0.965;9.855;8.43;0.06;0.033
18HU12044_1261;1211;46.95767;-60.21617;348399;49.98;05-nov-12;19:56:00;32.04;3.7;292.9696;6.434;0.125;0.805;6.975;6.715;0.225;0.057
18HU12044_1261;1211;46.95767;-60.21617;348400;24.99;05-nov-12;19:56:00;30.88;8.39;293.6395;6.55;0.11;0.41;1.71;2.555;0.51;0.105
18HU12044_1261;1211;46.95767;-60.21617;348401;15.07;05-nov-12;19:56:00;30.34;10.26;289.08418;6.503;0.04;0.26;0.22;1.275;0.745;0.138
18HU12044_1261;1211;46.95767;-60.21617;348402;4.86;05-nov-12;19:56:00;30.2;10.28;288.9502;6.537;0.04;0.245;0.27;1.195;1.245;0.217
18HU12044_1261;1211;46.95767;-60.21617;348403;2.18;05-nov-12;19:56:00;30.2;10.28;289.08418;6.56;0.045;0.245;0.265;1.32;1.175;0.216
18HU12044_1262;1221;47.016;-60.133;348404;160.2;05-nov-12;21:03:00;33.74;4.48;209.72336;4.7285;0.045;1.275;16.27;16.16;NaN;0.027
18HU12044_1262;1221;47.016;-60.133;348405;99.94;05-nov-12;21:03:00;32.9;2.1;270.72892;6.273;0.025;1.01;10.66;9.43;0.05;0.025
18HU12044_1262;1221;47.016;-60.133;348406;50.57;05-nov-12;21:03:00;32.12;3.89;306.76954;6.837;0.065;0.685;5.25;4.235;0.21;0.06
18HU12044_1262;1221;47.016;-60.133;348407;25.29;05-nov-12;21:03:00;31.57;7.93;299.53462;NaN;0.125;0.375;1.415;2.415;0.495;0.094
18HU12044_1262;1221;47.016;-60.133;348408;15.37;05-nov-12;21:03:00;30.46;9.09;299.31132;6.761;0.045;0.305;0.295;1.96;1.305;0.207
18HU12044_1262;1221;47.016;-60.133;348409;4.66;05-nov-12;21:03:00;30.42;9.13;300.51714;6.793;0.045;0.295;0.265;1.555;1.615;0.27
18HU12044_1262;1221;47.016;-60.133;348410;1.88;05-nov-12;21:03:00;30.42;9.13;NaN;6.793;0.04;0.29;0.27;1.56;1.605;0.285
18HU12044_1263;1231;47.108;-60.0085;348411;309.27;05-nov-12;22:31:00;34.81;6.06;150.90614;3.368;0.025;1.575;22.87;26.42;NaN;0.018
18HU12044_1263;1231;47.108;-60.0085;348412;299.96;05-nov-12;22:31:00;34.82;6.24;154.83622;3.492;0.035;1.565;22.775;24.78;NaN;0.019
18HU12044_1263;1231;47.108;-60.0085;348413;200.42;05-nov-12;22:31:00;34.59;6.44;158.14106;3.548;0.03;1.49;21.39;21.205;NaN;0.022
18HU12044_1263;1231;47.108;-60.0085;348414;100.14;05-nov-12;22:31:00;32.73;1.82;294.3094;6.698;0.02;0.88;8.625;6.94;0.05;0.029
18HU12044_1263;1231;47.108;-60.0085;348415;50.17;05-nov-12;22:31:00;32.09;1.63;301.94626;6.816;0.03;0.88;7.63;6.03;0.085;0.035
18HU12044_1263;1231;47.108;-60.0085;348416;24.49;05-nov-12;22:31:00;31.2;6.33;307.84138;6.641;0.13;0.635;3.405;4.73333;0.415;0.094
18HU12044_1263;1231;47.108;-60.0085;348417;14.97;05-nov-12;22:31:00;30.51;8.86;297.6589;6.741;0.045;0.335;0.53;1.715;1.14;0.222
18HU12044_1263;1231;47.108;-60.0085;348418;4.86;05-nov-12;22:31:00;30.49;8.87;300.3385;6.764;0.045;0.325;0.455;1.775;1.18;0.196
18HU12044_1263;1231;47.108;-60.0085;348419;1.79;05-nov-12;22:31:00;30.5;8.87;300.47248;6.763;0.035;0.33;0.445;1.775;1.3;0.197
18HU12044_1264;1241;47.26717;-59.783;348420;449.92;06-nov-12;00:35:00;34.89;5.4;176.36234;3.8525;0.01;1.575;22.11;30.17;NaN;0.021
18HU12044_1264;1241;47.26717;-59.783;348421;399.85;06-nov-12;00:35:00;34.89;5.41;172.52158;3.781;0.015;1.61;22.195;30.995;NaN;0.017
18HU12044_1264;1241;47.26717;-59.783;348422;299.96;06-nov-12;00:35:00;34.82;6.32;156.57796;3.461;0.015;1.56;22.85;23.33;NaN;0.017
18HU12044_1264;1241;47.26717;-59.783;348423;199.63;06-nov-12;00:35:00;34.51;6.58;153.94302;3.514;0.015;1.485;20.87;20.475;NaN;0.018
18HU12044_1264;1241;47.26717;-59.783;348424;100.13;06-nov-12;00:35:00;32.92;2.1;270.01436;6.155;0.015;1.045;11.31;10.265;0.03;0.028
18HU12044_1264;1241;47.26717;-59.783;348425;49.88;06-nov-12;00:35:00;32.41;2.83;307.88604;6.863;0.025;0.74;5.845;4.55;0.11;0.046
18HU12044_1264;1241;47.26717;-59.783;348426;24.89;06-nov-12;00:35:00;31.44;7.91;309.76176;6.733;0.125;0.385;1.34;2.325;0.54;0.125
18HU12044_1264;1241;47.26717;-59.783;348427;14.48;06-nov-12;00:35:00;31.09;9.21;292.34436;6.63;0.04;0.275;0.24;1.8;0.825;0.151
18HU12044_1264;1241;47.26717;-59.783;348428;4.46;06-nov-12;00:35:00;30.84;9.34;295.2026;6.645;0.025;0.27;0.2;1.695;1.03;0.179
18HU12044_1264;1241;47.26717;-59.783;348429;2.28;06-nov-12;00:35:00;30.83;9.34;296.5424;6.645;0.025;0.27;0.215;1.75;1.045;0.178
18HU12044_1265;1251;47.43417;-59.55133;348430;460.51;06-nov-12;02:49:00;34.91;5.27;189.67102;4.181;0.01;1.535;21.265;28.545;NaN;0.018
18HU12044_1265;1251;47.43417;-59.55133;348431;400.04;06-nov-12;02:49:00;34.91;5.31;188.15258;4.163;0.01;1.54;21.515;27.845;NaN;0.017
18HU12044_1265;1251;47.43417;-59.55133;348432;299.56;06-nov-12;02:49:00;34.82;6.25;156.9799;3.483;0.01;1.57;22.9;24.035;NaN;0.016
18HU12044_1265;1251;47.43417;-59.55133;348433;199.82;06-nov-12;02:49:00;34.5;6.66;158.49834;3.64;0.01;1.45;20.32;19.335;NaN;0.018
18HU12044_1265;1251;47.43417;-59.55133;348434;99.54;06-nov-12;02:49:00;32.87;1.54;291.76378;6.423;0.01;1.02;10.57;8.88;0.03;0.026
18HU12044_1265;1251;47.43417;-59.55133;348435;49.97;06-nov-12;02:49:00;32.49;2.49;308.3773;6.846;0.01;0.79;6.56;4.895;0.095;0.046
18HU12044_1265;1251;47.43417;-59.55133;348436;24.69;06-nov-12;02:49:00;31.57;7.92;301.27636;6.686;0.09;0.45;2.11;2.79;0.52;0.134
18HU12044_1265;1251;47.43417;-59.55133;348437;15.07;06-nov-12;02:49:00;31.17;9.22;293.23756;6.619;0.05;0.27;0.325;1.795;0.8;0.146
18HU12044_1265;1251;47.43417;-59.55133;348438;5.26;06-nov-12;02:49:00;30.59;9.73;292.83562;6.605;0.02;0.255;0.19;1.615;0.935;0.164
18HU12044_1265;1251;47.43417;-59.55133;348439;1.59;06-nov-12;02:49:00;30.42;9.85;292.47834;6.591;0.02;0.255;0.28;1.785;1.075;0.179
18HU12044_1266;1261;47.58383;-59.34;348440;247.17;06-nov-12;05:13:00;34.75;6.58;157.4265;3.5415;0.015;1.495;22;21.895;NaN;0.017
18HU12044_1266;1261;47.58383;-59.34;348441;199.62;06-nov-12;05:13:00;34.44;6.61;170.42256;3.849;0.01;1.36;19.245;17.68;NaN;0.02
18HU12044_1266;1261;47.58383;-59.34;348442;100.63;06-nov-12;05:13:00;32.53;2.29;312.03942;6.932;0.02;0.78;6.735;5.495;0.08;0.04
18HU12044_1266;1261;47.58383;-59.34;348443;50.27;06-nov-12;05:13:00;32;6.48;301.0084;6.629;0.12;0.505;3.43;3.18;0.145;0.047
18HU12044_1266;1261;47.58383;-59.34;348444;25.38;06-nov-12;05:13:00;31.4;10.15;282.65314;6.376;0.035;0.28;0.41;1.765;0.275;0.055
18HU12044_1266;1261;47.58383;-59.34;348445;14.38;06-nov-12;05:13:00;31.34;10.22;283.01042;6.375;0.03;0.26;0.34;1.675;0.34;0.066
18HU12044_1266;1261;47.58383;-59.34;348446;5.26;06-nov-12;05:13:00;31.31;10.17;283.54634;6.377;0.03;0.27;0.355;1.775;0.33;0.061
18HU12044_1266;1261;47.58383;-59.34;348447;1.49;06-nov-12;05:13:00;31.31;10.17;285.10944;6.378;0.035;0.26;0.345;1.91;0.33;0.062
18HU12044_1267;1401;47.33133;-57.1455;348539;206.16;09-nov-12;10:03:00;34.33;6.03;174.93322;3.92;0.075;1.395;19.66;19.11;NaN;0.021
18HU12044_1267;1401;47.33133;-57.1455;348540;199.92;09-nov-12;10:03:00;34.24;5.85;184.98172;4.134;0.085;1.365;18.835;17.94;NaN;0.019
18HU12044_1267;1401;47.33133;-57.1455;348541;100.23;09-nov-12;10:03:00;32.57;1.57;318.55978;7.116;0.125;0.77;6.74;5.39;0.075;0.037
18HU12044_1267;1401;47.33133;-57.1455;348542;50.87;09-nov-12;10:03:00;32.24;4.96;311.10156;6.817;0.18;0.585;3.795;3.37;0.14;0.044
18HU12044_1267;1401;47.33133;-57.1455;348543;24.29;09-nov-12;10:03:00;31.69;10.05;285.28808;6.431;0.1;0.255;0.45;1.46;0.825;0.112
18HU12044_1267;1401;47.33133;-57.1455;348544;15.37;09-nov-12;10:03:00;31.69;10.06;285.10944;6.405;0.095;0.255;0.46;1.43;0.805;0.103
18HU12044_1267;1401;47.33133;-57.1455;348545;4.76;09-nov-12;10:03:00;31.69;10.07;283.90362;6.411;0.095;0.255;0.485;1.495;0.8;0.117
18HU12044_1267;1401;47.33133;-57.1455;348546;1.59;09-nov-12;10:03:00;24.55;10.16;NaN;6.41;0.1;0.255;0.52;2.08;0.83;0.093
18HU12044_1268;1411;46.90417;-57.14583;348547;215.48;09-nov-12;13:20:00;34.68;7.06;158.27504;3.5725;0.075;1.435;21.35;19.33;NaN;0.021
18HU12044_1268;1411;46.90417;-57.14583;348548;198.64;09-nov-12;13:20:00;34.64;7.16;162.02648;3.669;0.065;1.385;20.5;17.9;NaN;0.02
18HU12044_1268;1411;46.90417;-57.14583;348549;100.24;09-nov-12;13:20:00;32.72;1.31;312.12874;6.935;0.135;0.86;7.575;6.9;0.075;0.04
18HU12044_1268;1411;46.90417;-57.14583;348550;49.78;09-nov-12;13:20:00;32.44;3.38;297.61424;6.722;0.21;0.725;5.78;4.845;0.135;0.05
18HU12044_1268;1411;46.90417;-57.14583;348551;25.09;09-nov-12;13:20:00;31.67;10.22;283.94828;6.409;0.09;0.26;0.34;1.265;0.955;0.12
18HU12044_1268;1411;46.90417;-57.14583;348552;14.88;09-nov-12;13:20:00;31.64;10.28;284.79682;6.411;0.085;0.25;0.325;1.325;1.02;0.119
18HU12044_1268;1411;46.90417;-57.14583;348553;5.06;09-nov-12;13:20:00;31.61;10.31;284.17158;6.461;0.055;0.26;0.365;1.4;1.16;0.148
18HU12044_1268;1411;46.90417;-57.14583;348554;2.98;09-nov-12;13:20:00;31.61;10.31;284.21624;6.418;0.09;0.26;0.35;1.505;1.11;0.162
18HU12044_1269;1421;46.91933;-57.6955;348555;229.35;09-nov-12;16:09:00;34.52;6.55;163.09832;3.658;0.07;1.46;20.82;19.955;NaN;0.021
18HU12044_1269;1421;46.91933;-57.6955;348556;200.03;09-nov-12;16:09:00;34.33;6.23;174.30798;3.954;0.075;1.4;19.335;18.06;NaN;0.022
18HU12044_1269;1421;46.91933;-57.6955;348557;100.63;09-nov-12;16:09:00;32.93;1.24;302.25888;6.66;0.16;0.97;9.98;8.895;0.05;0.03
18HU12044_1269;1421;46.91933;-57.6955;348558;50.47;09-nov-12;16:09:00;32.02;8.29;297.74822;6.447;0.21;0.43;1.61;2.035;0.165;0.045
18HU12044_1269;1421;46.91933;-57.6955;348559;24.69;09-nov-12;16:09:00;31.67;10.68;282.4745;6.356;0.09;0.24;0.265;1.205;0.855;0.107
18HU12044_1269;1421;46.91933;-57.6955;348560;14.68;09-nov-12;16:09:00;31.57;10.62;283.50168;6.383;0.03;0.23;0.175;1.35;0.965;0.139
18HU12044_1269;1421;46.91933;-57.6955;348561;4.96;09-nov-12;16:09:00;31.4;10.41;284.35022;6.428;0.075;0.23;0.175;1.475;1.045;0.169
18HU12044_1269;1421;46.91933;-57.6955;348562;2.08;09-nov-12;16:09:00;31.41;10.41;283.8143;6.432;0.08;0.23;0.175;1.625;1;0.171
18HU12044_1270;1431;47.29583;-57.794;348563;189.42;09-nov-12;19:14:00;34.16;5.93;187.70598;4.327;0.07;1.285;17.41;15.8;NaN;0.021
18HU12044_1270;1431;47.29583;-57.794;348564;100.63;09-nov-12;19:14:00;32.77;1.28;308.154;6.854;0.065;0.895;8.71;6.515;0.05;0.031
18HU12044_1270;1431;47.29583;-57.794;348565;49.38;09-nov-12;19:14:00;32.13;5.47;303.9113;6.66;0.13;0.585;4.03;3.305;0.2;0.054
18HU12044_1270;1431;47.29583;-57.794;348566;24.1;09-nov-12;19:14:00;31.4;10.16;286.35992;6.437;0.105;0.275;0.465;1.565;0.83;0.102
18HU12044_1270;1431;47.29583;-57.794;348567;15.97;09-nov-12;19:14:00;31.34;10.2;285.95798;6.404;0.1;0.265;0.44;1.655;0.925;0.141
18HU12044_1270;1431;47.29583;-57.794;348568;5.35;09-nov-12;19:14:00;31.34;10.2;285.3774;6.459;0.09;0.26;0.44;1.615;0.995;0.16
18HU12044_1270;1431;47.29583;-57.794;348569;2.48;09-nov-12;19:14:00;31.34;10.2;285.10944;6.455;0.11;0.265;0.435;1.615;1.005;0.162
18HU12044_1271;1441;47.4745;-57.60883;348570;260.14;09-nov-12;22:12:00;34.56;6.85;156.31;3.5025;0.08;1.455;20.65;21.215;NaN;0.021
18HU12044_1271;1441;47.4745;-57.60883;348571;200.22;09-nov-12;22:12:00;34.05;5.44;194.4943;NaN;0.075;1.31;17.46;16.73;NaN;0.021
18HU12044_1271;1441;47.4745;-57.60883;348572;101.32;09-nov-12;22:12:00;32.52;2.15;316.55008;7.053;0.135;0.755;6.315;5.28;0.08;0.036
18HU12044_1271;1441;47.4745;-57.60883;348573;51.36;09-nov-12;22:12:00;31.81;8.97;292.79096;6.472;0.115;0.295;0.63;1.43;0.45;0.077
18HU12044_1271;1441;47.4745;-57.60883;348574;25.68;09-nov-12;22:12:00;31.7;9.75;287.69972;6.491;0.09;0.265;0.39;1.465;0.77;0.096
18HU12044_1271;1441;47.4745;-57.60883;348575;14.68;09-nov-12;22:12:00;31.68;9.8;287.52108;6.458;0.09;0.265;0.38;1.455;0.85;0.108
18HU12044_1271;1441;47.4745;-57.60883;348576;4.66;09-nov-12;22:12:00;31.68;9.81;286.85118;6.463;0.095;0.26;0.345;1.595;0.885;0.111
18HU12044_1271;1441;47.4745;-57.60883;348577;2.18;09-nov-12;22:12:00;31.68;9.82;286.18128;6.475;0.06;0.27;0.355;1.42;0.865;0.117
18HU12044_1272;1451;47.49533;-58.179;348578;218.44;10-nov-12;00:42:00;34.48;6.66;162.74104;3.675;0.09;1.42;20.025;20.215;NaN;0.022
18HU12044_1272;1451;47.49533;-58.179;348579;202.59;10-nov-12;00:42:00;34.11;5.65;187.52734;4.351;0.085;1.31;17.755;16.64;NaN;0.02
18HU12044_1272;1451;47.49533;-58.179;348580;100.63;10-nov-12;00:42:00;32.63;1.43;316.77338;7.026;0.105;0.805;7.23;5.605;0.065;0.035
18HU12044_1272;1451;47.49533;-58.179;348581;50.07;10-nov-12;00:42:00;32.36;4.11;304.75984;6.749;0.235;0.665;4.645;4.19;0.16;0.057
18HU12044_1272;1451;47.49533;-58.179;348582;24.59;10-nov-12;00:42:00;31.17;9.42;291.04922;6.538;0.065;0.25;0.34;1.855;0.93;0.148
18HU12044_1272;1451;47.49533;-58.179;348583;15.97;10-nov-12;00:42:00;31.17;9.44;291.54048;6.528;0.06;0.24;0.31;1.825;0.97;0.134
18HU12044_1272;1451;47.49533;-58.179;348584;4.76;10-nov-12;00:42:00;31.16;9.43;290.5133;6.561;0.06;0.245;0.305;1.9;0.955;0.132
18HU12044_1272;1451;47.49533;-58.179;348585;4.76;10-nov-12;00:42:00;31.16;9.43;290.5133;6.563;0.105;0.24;0.325;2.87667;0.99;0.133
18HU12044_1273;1461;46.36917;-59.61133;348586;89.93;10-nov-12;16:06:00;32.74;2.51;271.62212;6.031;0.13;1.015;10.715;10.355;0.08;0.037
18HU12044_1273;1461;46.36917;-59.61133;348587;49.98;10-nov-12;16:06:00;31.77;4.9;283.63566;6.11;0.195;0.8;7.065;7.92;0.19;0.057
18HU12044_1273;1461;46.36917;-59.61133;348588;24.59;10-nov-12;16:06:00;30.32;9.14;293.28222;6.63;0.095;0.305;0.74;1.81;1.245;0.188
18HU12044_1273;1461;46.36917;-59.61133;348589;14.97;10-nov-12;16:06:00;30.14;9.3;292.70164;6.631;0.1;0.305;0.815;1.835;1.73;0.26
18HU12044_1273;1461;46.36917;-59.61133;348590;4.76;10-nov-12;16:06:00;30.14;9.31;293.6395;6.709;0.1;0.315;0.83;2.005;1.715;0.27
