CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;terrain;labo;labo;labo;labo
18HU04586_021;TB-10;47.7573;-53.612;259482;30;03-dec-04;23:10:00;30.17;31.86;7.03985669502911;3.96;3.54;0.67;1.9;0.27
18HU04586_021;TB-10;47.7573;-53.612;259483;20;03-dec-04;23:10:00;20.21;31.53;6.93013882669055;4.81;3.16;0.55;1.46;0.45
18HU04586_021;TB-10;47.7573;-53.612;259484;10;03-dec-04;23:10:00;10.02;31.42;6.90103000447828;5.07;3.54;0.62;1.47;0.61
18HU04586_021;TB-10;47.7573;-53.612;259485;5;03-dec-04;23:10:00;4.96;31.42;6.90103000447828;5.07;3.45;0.63;1.52;0.59
18HU04586_024;TB-07;48;-53.3918;259486;562;04-dec-04;02:52:00;565.58;34.25;4.78056426332288;2.35;32.39;2.56;18.06;NaN
18HU04586_024;TB-07;48;-53.3918;259487;150;04-dec-04;02:52:00;150.75;33.12;6.80922525750112;0.03;9.85;1.08;9.14;NaN
18HU04586_024;TB-07;48;-53.3918;259488;100;04-dec-04;02:52:00;100.4;32.67;7.06896551724138;0.76;7.87;1.03;7.03;0.02
18HU04586_024;TB-07;48;-53.3918;259489;74;04-dec-04;02:52:00;74.88;32.42;7.21898790864308;1.99;5.14;0.8;4.2;0.09
18HU04586_024;TB-07;48;-53.3918;259490;50;04-dec-04;02:52:00;50.43;32.08;7.14957456336767;3.25;3.1;0.64;2.55;0.03
18HU04586_024;TB-07;48;-53.3918;259491;40;04-dec-04;02:52:00;40.17;31.56;6.93013882669055;4.83;3.33;0.57;1.22;0.38
18HU04586_024;TB-07;48;-53.3918;259492;30;04-dec-04;02:52:00;29.98;31.54;6.91894312583968;4.85;3.21;0.55;1.05;0.46
18HU04586_024;TB-07;48;-53.3918;259493;20;04-dec-04;02:52:00;19.71;31.47;6.90103000447828;5.02;3.13;0.55;1.33;0.56
18HU04586_024;TB-07;48;-53.3918;259494;10;04-dec-04;02:52:00;10;31.45;6.88983430362741;5.08;2.8;0.49;0.91;0.64
18HU04586_024;TB-07;48;-53.3918;259495;5;04-dec-04;02:52:00;5.36;31.43;6.88087774294671;5.15;2.82;0.5;0.92;0.61
18HU04586_025;SEGB-09;44.725;-51.395;259010;67;20-nov-04;23:20:00;67.7;32.79;6.65024630541872;0.96;7.56;1.02;6.11;0.21
18HU04586_025;SEGB-09;44.725;-51.395;259011;48;20-nov-04;23:20:00;48.19;32.77;6.4397671294223;1.33;8.29;1;6.05;0.12
18HU04586_025;SEGB-09;44.725;-51.395;259012;40;20-nov-04;23:20:00;40.48;32.7;6.39050604567846;2.78;7.29;0.89;5.13;0.65
18HU04586_025;SEGB-09;44.725;-51.395;259013;30;20-nov-04;23:20:00;30.51;32.16;6.65920286609942;7.41;2.65;0.41;0.82;1.46
18HU04586_025;SEGB-09;44.725;-51.395;259014;21;20-nov-04;23:20:00;21.23;32.14;6.69055082848186;7.33;2.53;0.4;0.9;1.6
18HU04586_025;SEGB-09;44.725;-51.395;259015;10;20-nov-04;23:20:00;9.78;32.14;6.69055082848186;7.31;2.31;0.37;0.95;1.63
18HU04586_025;SEGB-09;44.725;-51.395;259016;5;20-nov-04;23:20:00;4.83;32.14;6.69055082848186;7.3;2.68;0.44;1.18;1.6
18HU04586_056;STN27;47.5467;-52.5867;259557;169;05-dec-04;10:17:00;170.59;33.34;6.58083296014331;-0.02;12.3;0.77;13.62;NaN
18HU04586_056;STN27;47.5467;-52.5867;259558;149;05-dec-04;10:17:00;150.01;33.24;6.589789520824;-0.15;11.87;0.76;14.03;0.01
18HU04586_056;STN27;47.5467;-52.5867;259559;99;05-dec-04;10:17:00;99.72;32.75;7.23018360949395;1.48;5.69;0.63;6.91;0.14
18HU04586_056;STN27;47.5467;-52.5867;259560;74;05-dec-04;10:17:00;74.47;32.13;7.25929243170622;3.05;4.49;0.54;2.62;0.57
18HU04586_056;STN27;47.5467;-52.5867;259561;49;05-dec-04;10:17:00;49.41;31.84;7.21898790864308;3.33;3.75;0.5;1.87;0.84
18HU04586_056;STN27;47.5467;-52.5867;259562;40;05-dec-04;10:17:00;39.93;31.84;7.21003134796238;3.38;3.8;0.49;2;0.82
18HU04586_056;STN27;47.5467;-52.5867;259563;29;05-dec-04;10:17:00;29.58;31.82;7.18092252575011;3.54;3.84;0.49;1.54;0.78
18HU04586_056;STN27;47.5467;-52.5867;259564;19;05-dec-04;10:17:00;19.18;31.8;7.14957456336767;3.64;3.15;0.46;1.82;0.73
18HU04586_056;STN27;47.5467;-52.5867;259565;9;05-dec-04;10:17:00;9.05;31.79;7.14061800268697;3.71;3.79;0.53;4.7;0.68
18HU04586_056;STN27;47.5467;-52.5867;259566;4;05-dec-04;10:17:00;4.11;31.79;7.12942230183609;3.71;3.1;0.43;4.11;0.67
18HU04586_058;SEGB-11;44;-50.8083;259019;67;21-nov-04;21:09:00;67.42;32.9;5.10971786833856;3.16;13.57;1.45;7.83;0.31
18HU04586_058;SEGB-11;44;-50.8083;259020;50;21-nov-04;21:09:00;50.54;32.88;5.1500223914017;3.32;11.99;1.22;6.42;0.15
18HU04586_058;SEGB-11;44;-50.8083;259021;40;21-nov-04;21:09:00;40.04;32.39;6.39050604567846;7.25;5.25;0.59;1.58;1.38
18HU04586_058;SEGB-11;44;-50.8083;259022;29;21-nov-04;21:09:00;28.89;32.35;6.50022391401702;7.36;5.6;0.66;2.05;1.61
18HU04586_058;SEGB-11;44;-50.8083;259023;21;21-nov-04;21:09:00;20.8;32.35;6.50022391401702;7.36;5.41;0.65;1.67;1.59
18HU04586_058;SEGB-11;44;-50.8083;259024;10;21-nov-04;21:09:00;10.27;32.35;6.56963725929243;7.37;4.67;0.52;1.43;1.56
18HU04586_058;SEGB-11;44;-50.8083;259025;5;21-nov-04;21:09:00;4.94;32.35;6.50918047469772;7.35;5.15;0.6;1.61;1.58
18HU04586_069;SEGB-12;43.6333;-50.5167;259026;61;21-nov-04;23:40:00;61.4;33.15;5.77026421854008;2.78;13.92;1.29;8.22;0.39
18HU04586_069;SEGB-12;43.6333;-50.5167;259027;50;21-nov-04;23:40:00;50.35;32.99;6.07030900134349;3.3;9.56;0.96;6.22;0.36
18HU04586_069;SEGB-12;43.6333;-50.5167;259028;40;21-nov-04;23:40:00;40.72;32.71;6.63009404388715;4.54;5.9;0.77;4.15;0.76
18HU04586_069;SEGB-12;43.6333;-50.5167;259029;30;21-nov-04;23:40:00;30.62;32.53;6.78907299596955;5.65;5.5;0.71;2.74;1.27
18HU04586_069;SEGB-12;43.6333;-50.5167;259030;20;21-nov-04;23:40:00;20.43;32.41;6.71070309001344;6.39;4.71;0.59;2.17;1.51
18HU04586_069;SEGB-12;43.6333;-50.5167;259031;10;21-nov-04;23:40:00;10.41;32.4;6.75996417375728;6.43;5.07;0.62;2.05;1.49
18HU04586_069;SEGB-12;43.6333;-50.5167;259032;4;21-nov-04;23:40:00;4.33;32.41;6.73085535154501;6.41;5.07;0.59;2.04;1.47
18HU04586_080;SEGB-13;43.2;-50.1667;259033;61;22-nov-04;02:40:00;61.53;33.55;6.69055082848186;1.72;10.49;1.01;9.89;0.36
18HU04586_080;SEGB-13;43.2;-50.1667;259034;50;22-nov-04;02:40:00;50.49;33.43;6.71070309001344;1.5;9.86;0.86;8.87;0.29
18HU04586_080;SEGB-13;43.2;-50.1667;259035;40;22-nov-04;02:40:00;40.76;33.27;6.80922525750112;1.51;9.27;0.92;8.61;0.3
18HU04586_080;SEGB-13;43.2;-50.1667;259036;31;22-nov-04;02:40:00;30.92;33.22;6.78011643528885;2.1;9.37;0.93;8.29;0.38
18HU04586_080;SEGB-13;43.2;-50.1667;259037;19;22-nov-04;02:40:00;19.39;33.05;7.03090013434841;4.72;5.47;0.62;4.23;1.83
18HU04586_080;SEGB-13;43.2;-50.1667;259038;10;22-nov-04;02:40:00;9.7;32.97;7.08016121809225;4.9;5.74;0.66;4.2;1.95
18HU04586_080;SEGB-13;43.2;-50.1667;259039;5;22-nov-04;02:40:00;4.88;32.98;7.08016121809225;4.9;5.27;0.59;3.48;1.96
18HU04586_102;SEGB-15;42.85;-49.8867;259041;400;22-nov-04;05:57:00;402.62;34.63;5.87102552619794;3.75;9.77;0.76;10.87;NaN
18HU04586_102;SEGB-15;42.85;-49.8867;259042;149;22-nov-04;05:57:00;150.58;34.09;6.39050604567846;1.68;9.49;0.91;9.98;NaN
18HU04586_102;SEGB-15;42.85;-49.8867;259043;94;22-nov-04;05:57:00;94.61;33.84;6.589789520824;1.08;9.75;0.84;10;0
18HU04586_102;SEGB-15;42.85;-49.8867;259044;78;22-nov-04;05:57:00;78.64;33.79;6.61889834303627;1.06;9.43;0.77;8.83;0.01
18HU04586_102;SEGB-15;42.85;-49.8867;259045;50;22-nov-04;05:57:00;50.58;33.54;6.82937751903269;1.98;7.91;0.78;8.24;0.26
18HU04586_102;SEGB-15;42.85;-49.8867;259046;40;22-nov-04;05:57:00;40.36;33.44;6.80026869682042;4;5.55;0.44;4.57;0.7
18HU04586_102;SEGB-15;42.85;-49.8867;259047;29;22-nov-04;05:57:00;29.37;33.41;6.65024630541872;6.67;3.93;0.42;2.96;1.37
18HU04586_102;SEGB-15;42.85;-49.8867;259048;20;22-nov-04;05:57:00;20.45;33.41;6.65024630541872;6.68;4.28;0.5;3.27;1.37
18HU04586_102;SEGB-15;42.85;-49.8867;259049;10;22-nov-04;05:57:00;10.4;33.41;6.65024630541872;6.69;4.08;0.47;2.82;1.39
18HU04586_102;SEGB-15;42.85;-49.8867;259050;5;22-nov-04;05:57:00;5.36;33.41;6.67039856695029;6.68;3.81;0.34;1.91;1.36
18HU04586_127;SEGB-17;42.5883;-49.6833;259052;2555;22-nov-04;10:37:00;2560.46;34.91;6.07926556202418;2.97;14.1;1.67;17.01;NaN
18HU04586_127;SEGB-17;42.5883;-49.6833;259053;150;22-nov-04;10:37:00;151.56;34.8;4.65965069413345;5.84;10.23;1.12;15.14;NaN
18HU04586_127;SEGB-17;42.5883;-49.6833;259054;98;22-nov-04;10:37:00;98.48;34.6;4.97984773846843;5.93;8.77;0.77;14.14;0
18HU04586_127;SEGB-17;42.5883;-49.6833;259055;74;22-nov-04;10:37:00;74.17;34.37;5.66054635020152;5.44;6.69;0.72;9.41;0.02
18HU04586_127;SEGB-17;42.5883;-49.6833;259056;46;22-nov-04;10:37:00;46.26;33.49;6.65024630541872;5.08;4.84;0.51;5.57;0.1
18HU04586_127;SEGB-17;42.5883;-49.6833;259057;39;22-nov-04;10:37:00;39.42;34.02;5.79041648007165;12.53;1.81;0.24;1.53;0.83
18HU04586_127;SEGB-17;42.5883;-49.6833;259058;29;22-nov-04;10:37:00;29.24;33.87;5.81952530228392;12.35;1.87;0.27;0.52;0.91
18HU04586_127;SEGB-17;42.5883;-49.6833;259059;20;22-nov-04;10:37:00;19.89;33.52;5.94043887147336;11.59;1.33;0.19;0.63;0.87
18HU04586_127;SEGB-17;42.5883;-49.6833;259060;10;22-nov-04;10:37:00;10.05;33.52;5.96059113300493;11.59;1.31;0.23;0.86;0.87
18HU04586_127;SEGB-17;42.5883;-49.6833;259061;6;22-nov-04;10:37:00;5.57;33.52;5.96954769368563;11.58;1.91;0.2;0.48;0.87
18HU04586_264;SEGB-01;46.5833;-52.9333;258976;44;20-nov-04;07:36:00;44.8;31.77;7.01074787281684;5.01;4.39;0.67;1.62;0.51
18HU04586_264;SEGB-01;46.5833;-52.9333;258977;30;20-nov-04;07:36:00;30.12;31.7;7.01074787281684;5.18;3.42;0.51;1.09;0.69
18HU04586_264;SEGB-01;46.5833;-52.9333;258978;21;20-nov-04;07:36:00;21.06;31.69;7.01074787281684;5.23;3.81;0.53;1.68;0.7
18HU04586_264;SEGB-01;46.5833;-52.9333;258979;10;20-nov-04;07:36:00;10.31;31.67;7.01074787281684;5.29;3.21;0.47;1.12;0.81
18HU04586_264;SEGB-01;46.5833;-52.9333;258980;5;20-nov-04;07:36:00;4.96;31.66;7.01074787281684;5.31;3.25;0.48;1.12;0.77
18HU04586_303;FC-12;47;-48.1167;259191;126;27-nov-04;06:43:00;127.08;33.71;6.39946260635916;0.53;14.32;1.21;13.34;NaN
18HU04586_303;FC-12;47;-48.1167;259192;98;27-nov-04;06:43:00;99.29;33.53;6.78011643528885;0.09;11.5;1.13;11.31;0.02
18HU04586_303;FC-12;47;-48.1167;259193;72;27-nov-04;06:43:00;72.86;33.38;6.88983430362741;1.1;8.33;1.04;8.41;0.05
18HU04586_303;FC-12;47;-48.1167;259194;52;27-nov-04;06:43:00;52.4;33.08;7.01970443349754;0.87;6.4;0.51;4.7;0.25
18HU04586_303;FC-12;47;-48.1167;259195;38;27-nov-04;06:43:00;38.6;32.52;7.2704881325571;3.51;3.68;0.27;1.72;0.86
18HU04586_303;FC-12;47;-48.1167;259196;30;27-nov-04;06:43:00;29.87;32.45;7.2704881325571;3.58;2.87;0.23;1.55;0.71
18HU04586_303;FC-12;47;-48.1167;259197;20;27-nov-04;06:43:00;19.85;32.45;7.2794446932378;3.59;3.88;0.32;2.08;0.67
18HU04586_303;FC-12;47;-48.1167;259198;9;27-nov-04;06:43:00;8.68;32.45;7.2794446932378;3.59;2.86;0.3;1.86;0.64
18HU04586_303;FC-12;47;-48.1167;259199;5;27-nov-04;06:43:00;4.59;32.44;7.29064039408867;3.59;3.43;0.25;1.53;0.7
18HU04586_304;SEGB-03;46.35;-52.7333;258982;164;20-nov-04;09:30:00;165.6;33.25;6.41065830721003;-0.12;14.3;1.37;10.59;NaN
18HU04586_304;SEGB-03;46.35;-52.7333;258983;151;20-nov-04;09:30:00;151.95;33.24;6.4308105687416;-0.13;11.13;1.09;8.12;NaN
18HU04586_304;SEGB-03;46.35;-52.7333;258984;100;20-nov-04;09:30:00;100.98;33.08;7.01074787281684;-0.61;11.42;1.26;10.56;0.01
18HU04586_304;SEGB-03;46.35;-52.7333;258985;75;20-nov-04;09:30:00;75.62;33.07;7.03090013434841;-0.62;9.99;1.06;8.3;0.01
18HU04586_304;SEGB-03;46.35;-52.7333;258986;50;20-nov-04;09:30:00;50.9;32.32;6.86072548141514;5.74;2.03;0.37;0.71;1.24
18HU04586_304;SEGB-03;46.35;-52.7333;258987;41;20-nov-04;09:30:00;40.85;32.31;6.82937751903269;5.94;2.36;0.37;1.48;0.54
18HU04586_304;SEGB-03;46.35;-52.7333;258988;31;20-nov-04;09:30:00;31.08;32.26;6.90998656515898;5.91;1.82;0.32;0.63;1.42
18HU04586_304;SEGB-03;46.35;-52.7333;258989;21;20-nov-04;09:30:00;20.73;32.24;6.93013882669055;5.85;1.98;0.32;0.59;1.49
18HU04586_304;SEGB-03;46.35;-52.7333;258990;11;20-nov-04;09:30:00;10.61;32.24;6.91894312583968;5.85;2.26;0.37;0.68;1.46
18HU04586_304;SEGB-03;46.35;-52.7333;258991;6;20-nov-04;09:30:00;5.67;32.24;6.91894312583968;5.86;NaN;NaN;NaN;NaN
18HU04586_308;FC-10;47;-49.1167;259203;76;27-nov-04;15:07:00;76.33;33.27;6.16883116883117;-0.1;11.23;0.75;7.3;0.1
18HU04586_308;FC-10;47;-49.1167;259204;49;27-nov-04;15:07:00;49.81;32.79;7.53918495297806;-0.15;3.57;0.52;3.48;0.14
18HU04586_308;FC-10;47;-49.1167;259205;40;27-nov-04;15:07:00;40.29;32.41;7.29064039408867;2.97;3;0.35;1.84;0.42
18HU04586_308;FC-10;47;-49.1167;259206;30;27-nov-04;15:07:00;30.44;32.19;7.08016121809225;4.61;2.29;0.22;0.86;0.8
18HU04586_308;FC-10;47;-49.1167;259207;19;27-nov-04;15:07:00;19.25;32.18;7.06896551724138;4.7;2.13;0.25;0.85;0.81
18HU04586_308;FC-10;47;-49.1167;259208;10;27-nov-04;15:07:00;10.17;32.17;7.08016121809225;4.75;2.56;0.3;1.49;0.79
18HU04586_308;FC-10;47;-49.1167;259209;5;27-nov-04;15:07:00;4.71;32.17;7.08016121809225;4.75;1.84;0.21;0.76;0.77
18HU04586_309;FC-09;47;-50;259210;75;27-nov-04;19:09:00;75.21;33.28;5.90013434841021;0.06;10.71;0.76;6.69;0.15
18HU04586_309;FC-09;47;-50;259211;50;27-nov-04;19:09:00;50.66;33.01;6.22928795342588;-0.04;10.84;0.75;6.43;0.11
18HU04586_309;FC-09;47;-50;259212;41;27-nov-04;19:09:00;41.56;32.18;7.01074787281684;4.79;2.51;0.22;0.87;0.96
18HU04586_309;FC-09;47;-50;259213;32;27-nov-04;19:09:00;31.86;32.14;7.08016121809225;4.77;2.54;0.22;0.86;1.07
18HU04586_309;FC-09;47;-50;259214;19;27-nov-04;19:09:00;19.38;32.14;7.08016121809225;4.77;2.56;0.28;1.14;1.04
18HU04586_309;FC-09;47;-50;259215;10;27-nov-04;19:09:00;10.5;32.14;7.08911777877295;4.77;2.56;0.23;0.95;1.05
18HU04586_309;FC-09;47;-50;259216;5;27-nov-04;19:09:00;4.78;32.14;7.08016121809225;4.77;2.97;0.25;1.26;1.19
18HU04586_311;FC-07;47;-51;259218;97;27-nov-04;23:57:00;97.87;33.37;6.54948499776086;-0.21;13.93;1.05;10.54;0.03
18HU04586_311;FC-07;47;-51;259219;76;27-nov-04;23:57:00;76.13;33.12;7.06000895656068;-0.74;9.28;0.77;7.66;0.02
18HU04586_311;FC-07;47;-51;259220;51;27-nov-04;23:57:00;51.07;32.89;7.29064039408867;-0.5;6.71;0.5;4.59;0.04
18HU04586_311;FC-07;47;-51;259221;40;27-nov-04;23:57:00;40.35;32.28;7.25033587102553;3.71;3.91;0.3;1.72;1.06
18HU04586_311;FC-07;47;-51;259222;31;27-nov-04;23:57:00;30.77;32.28;7.25033587102553;3.73;3.37;0.28;1.44;1.07
18HU04586_311;FC-07;47;-51;259223;20;27-nov-04;23:57:00;19.98;32.28;7.25033587102553;3.72;4.36;0.43;2.32;0.57
18HU04586_311;FC-07;47;-51;259224;11;27-nov-04;23:57:00;10.71;32.28;7.25929243170622;3.72;NaN;NaN;NaN;NaN
18HU04586_311;FC-07;47;-51;259225;6;27-nov-04;23:57:00;5.73;32.28;7.25929243170622;3.71;4.06;0.3;1.69;1.09
18HU04586_316;STN27;47.5467;-52.5867;259227;172;28-nov-04;10:10:00;173.24;33.24;6.50918047469772;-0.23;13.92;1;10.21;NaN
18HU04586_316;STN27;47.5467;-52.5867;259228;150;28-nov-04;10:10:00;151.16;32.97;6.84952978056426;-0.07;11.65;0.55;9.22;0.03
18HU04586_316;STN27;47.5467;-52.5867;259229;101;28-nov-04;10:10:00;101.41;32.49;7.29064039408867;2.22;4.88;0.2;3.17;0.17
18HU04586_316;STN27;47.5467;-52.5867;259230;75;28-nov-04;10:10:00;75.71;32.18;7.23018360949395;3.1;5.15;0.27;3.45;0.34
18HU04586_316;STN27;47.5467;-52.5867;259231;51;28-nov-04;10:10:00;51.08;31.88;7.14061800268697;3.99;3.31;0.2;1.25;0.59
18HU04586_316;STN27;47.5467;-52.5867;259232;41;28-nov-04;10:10:00;41.11;31.8;7.10927004030452;4.18;3.24;0.21;1.96;0.65
18HU04586_316;STN27;47.5467;-52.5867;259233;30;28-nov-04;10:10:00;30.73;31.58;6.99059561128527;5.14;3.7;0.23;1.12;0.83
18HU04586_316;STN27;47.5467;-52.5867;259234;20;28-nov-04;10:10:00;20.4;31.53;6.9704433497537;5.29;2.53;0.21;2.01;0.83
18HU04586_316;STN27;47.5467;-52.5867;259235;10;28-nov-04;10:10:00;10.34;31.51;6.95924764890282;5.34;2.86;0.32;1.17;0.78
18HU04586_316;STN27;47.5467;-52.5867;259236;6;28-nov-04;10:10:00;5.61;31.51;6.95924764890282;5.35;1.81;0.2;0.74;0.77
18HU04586_318;FC-05;47;-52.0333;259237;169;29-nov-04;01:29:00;170.42;33.08;6.69950738916256;-0.21;NaN;NaN;NaN;NaN
18HU04586_318;FC-05;47;-52.0333;259238;133;29-nov-04;01:29:00;134.54;32.97;7.19883564711151;-0.72;9.12;0.6;6.49;NaN
18HU04586_318;FC-05;47;-52.0333;259239;100;29-nov-04;01:29:00;100.95;32.61;7.21898790864308;1.68;5.92;0.44;3.35;0.03
18HU04586_318;FC-05;47;-52.0333;259240;75;29-nov-04;01:29:00;75.77;32.26;7.21003134796238;3.17;4.92;0.47;2.06;0.25
18HU04586_318;FC-05;47;-52.0333;259241;50;29-nov-04;01:29:00;50.25;32.13;7.18092252575011;3.45;4.02;0.39;1.62;0.41
18HU04586_318;FC-05;47;-52.0333;259242;40;29-nov-04;01:29:00;40.11;32.07;7.14957456336767;3.66;3.32;0.28;1.26;0.42
18HU04586_318;FC-05;47;-52.0333;259243;30;29-nov-04;01:29:00;30.71;31.88;7.10927004030452;4.2;3.53;0.26;1;0.57
18HU04586_318;FC-05;47;-52.0333;259244;20;29-nov-04;01:29:00;20.14;31.69;7.06000895656068;4.86;3.64;0.27;1.09;0.94
18HU04586_318;FC-05;47;-52.0333;259245;10;29-nov-04;01:29:00;9.89;31.68;7.06896551724138;4.87;3.89;0.37;1.48;0.93
18HU04586_318;FC-05;47;-52.0333;259246;5;29-nov-04;01:29:00;5.5;31.68;7.06896551724138;4.87;3.43;0.32;1.01;0.93
18HU04586_319;FC-04;47;-52.3217;259247;120;29-nov-04;04:28:00;121.37;33.15;6.95029108822212;-0.62;11.58;0.93;9.91;NaN
18HU04586_319;FC-04;47;-52.3217;259248;100;29-nov-04;04:28:00;101.12;32.79;7.29959695476937;-0.43;8.22;0.84;5.7;0.01
18HU04586_319;FC-04;47;-52.3217;259249;75;29-nov-04;04:28:00;75.87;32.56;7.23914017017465;1.42;5.72;0.44;3.15;0.04
18HU04586_319;FC-04;47;-52.3217;259250;51;29-nov-04;04:28:00;51.04;32.28;7.21003134796238;3.13;4.44;0.45;2.5;NaN
18HU04586_319;FC-04;47;-52.3217;259251;40;29-nov-04;04:28:00;40.77;32.25;7.18987908643081;3.62;4.11;0.47;1.99;0.54
18HU04586_319;FC-04;47;-52.3217;259252;31;29-nov-04;04:28:00;31;31.74;7.10927004030452;4.64;3.33;0.37;1.35;0.94
18HU04586_319;FC-04;47;-52.3217;259253;21;29-nov-04;04:28:00;20.77;31.74;7.10927004030452;4.65;3.31;0.36;1.42;0.93
18HU04586_319;FC-04;47;-52.3217;259254;11;29-nov-04;04:28:00;10.67;31.73;7.10927004030452;4.64;2.86;0.31;1.26;0.95
18HU04586_319;FC-04;47;-52.3217;259255;6;29-nov-04;04:28:00;6.3;31.73;7.10927004030452;4.64;NaN;NaN;NaN;NaN
18HU04586_320;FC-03;47;-52.58;259256;148;29-nov-04;06:10:00;148.85;33.13;6.78011643528885;-0.58;12.27;0.85;8.78;NaN
18HU04586_320;FC-03;47;-52.58;259257;100;29-nov-04;06:10:00;100.69;32.75;7.36901030004478;-0.53;7.91;0.79;5.74;0.02
18HU04586_320;FC-03;47;-52.58;259258;74;29-nov-04;06:10:00;74.8;32.54;7.31079265562024;1.09;5.83;0.6;3.64;0.11
18HU04586_320;FC-03;47;-52.58;259259;50;29-nov-04;06:10:00;50.57;32.1;7.12942230183609;4.24;3.7;0.39;1.67;0.97
18HU04586_320;FC-03;47;-52.58;259260;40;29-nov-04;06:10:00;40.82;32.09;7.14957456336767;4.25;3.31;0.34;1.46;1.15
18HU04586_320;FC-03;47;-52.58;259261;31;29-nov-04;06:10:00;30.8;32.08;7.14957456336767;4.21;3.56;0.37;1.46;1.16
18HU04586_320;FC-03;47;-52.58;259262;20;29-nov-04;06:10:00;20.21;32.06;7.16077026421854;4.18;2.73;0.3;1.2;1.22
18HU04586_320;FC-03;47;-52.58;259263;11;29-nov-04;06:10:00;10.59;31.92;7.16077026421854;4.18;2.66;0.3;1.19;0.93
