CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;terrain;labo;labo;labo;labo
18TL02005_010;AC-06;47.2167;-52.7467;254967;20;05-may-02;04:28:00;19.86;32.45;8.40992386923421;-0.05;0.29;0.69;0.03;5.51
18TL02005_010;AC-06;47.2167;-52.7467;254968;10;05-may-02;04:28:00;9.78;32.45;8.40992386923421;-0.05;0.45;0.91;0.03;5.22
18TL02005_010;AC-06;47.2167;-52.7467;254969;4;05-may-02;04:28:00;4.45;32.45;8.39992386923421;-0.06;0.45;0.73;0;5.27
18TL02005_011;STN27;47.5467;-52.5867;-29;0;05-may-02;08:19:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_011;STN27;47.5467;-52.5867;254970;10;05-may-02;08:19:00;10.03;32.39;8.46992386923421;0.37;NaN;NaN;NaN;NaN
18TL02005_014;SEGB-10;44.3633;-51.1033;254389;69;22-apr-02;04:11:00;69.66;32.98;7.4899328257949;0.64;3.27;1.1;4.99;1.69
18TL02005_014;SEGB-10;44.3633;-51.1033;254390;50;22-apr-02;04:11:00;50.68;32.83;7.72993058665473;0.62;2.76;1.17;4.89;1.82
18TL02005_014;SEGB-10;44.3633;-51.1033;254391;40;22-apr-02;04:11:00;40.16;32.7;7.93992834751456;1.44;1.25;0.9;1.93;3.13
18TL02005_014;SEGB-10;44.3633;-51.1033;254392;30;22-apr-02;04:11:00;30.47;32.49;7.94992834751455;2.11;0.72;0.66;0;5.31
18TL02005_014;SEGB-10;44.3633;-51.1033;254393;21;22-apr-02;04:11:00;20.99;32.5;8.05992834751456;2.18;0.93;0.75;0.09;5.13
18TL02005_014;SEGB-10;44.3633;-51.1033;254394;11;22-apr-02;04:11:00;11.17;32.49;8.08992834751455;2.21;0.56;0.73;0.04;4.58
18TL02005_014;SEGB-10;44.3633;-51.1033;254395;5;22-apr-02;04:11:00;5.12;32.49;8.07992610837438;2.21;0.59;0.6;0;4.51
18TL02005_025;SEGB-11;44;-50.8083;254396;69;22-apr-02;06:46:00;69.48;32.97;7.4099328257949;0.85;4.12;1.16;4.19;1.64
18TL02005_025;SEGB-11;44;-50.8083;254397;50;22-apr-02;06:46:00;50.19;32.92;7.4499328257949;0.97;3.59;1.21;4.31;0.77
18TL02005_025;SEGB-11;44;-50.8083;254398;40;22-apr-02;06:46:00;40.64;32.92;7.45993282579489;0.97;2.96;1.23;4.83;0.45
18TL02005_025;SEGB-11;44;-50.8083;254399;30;22-apr-02;06:46:00;29.88;32.76;7.69993058665472;1.47;1.8;1.01;2.38;3.26
18TL02005_025;SEGB-11;44;-50.8083;254400;21;22-apr-02;06:46:00;20.82;32.67;7.90992834751456;2.07;0.96;0.84;0.97;2.18
18TL02005_025;SEGB-11;44;-50.8083;254401;10;22-apr-02;06:46:00;10.26;32.58;7.98992834751455;2.41;0.88;0.77;0.45;0.89
18TL02005_025;SEGB-11;44;-50.8083;254402;5;22-apr-02;06:46:00;4.97;32.53;7.95992834751456;2.48;0.91;0.74;0.11;2.89
18TL02005_036;SEGB-12;44;-50.8083;-6;0;22-apr-02;07:46:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_047;SEGB-12;43.6333;-50.5167;-7;0;22-apr-02;09:22:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_047;SEGB-12;43.6333;-50.5167;254403;63;22-apr-02;09:22:00;63.29;33.06;7.25993506493507;1.28;3.79;1.06;3.71;2.26
18TL02005_047;SEGB-12;43.6333;-50.5167;254404;50;22-apr-02;09:22:00;50.7;33.06;7.25993506493507;1.29;3.97;1.07;3.61;2.88
18TL02005_047;SEGB-12;43.6333;-50.5167;254405;39;22-apr-02;09:22:00;39.66;33.01;7.3999328257949;1.62;2.99;0.99;3.18;2.87
18TL02005_047;SEGB-12;43.6333;-50.5167;254406;30;22-apr-02;09:22:00;30.27;32.94;7.73993058665472;2.09;1.87;0.66;0.38;2.18
18TL02005_047;SEGB-12;43.6333;-50.5167;254407;21;22-apr-02;09:22:00;21.13;32.94;7.78993058665473;2.26;1.47;0.64;0.14;2.66
18TL02005_047;SEGB-12;43.6333;-50.5167;254408;11;22-apr-02;09:22:00;11.3;32.85;7.80993058665473;2.39;1.68;0.56;0.14;2.44
18TL02005_047;SEGB-12;43.6333;-50.5167;254409;5;22-apr-02;09:22:00;5.47;32.74;7.82993058665473;2.61;1.34;0.47;0;2.64
18TL02005_058;SEGB-13;43.2;-50.1667;-8;0;22-apr-02;12:28:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_058;SEGB-13;43.2;-50.1667;254410;63;22-apr-02;12:28:00;63.6;33.09;7.41993282579489;0.66;3.45;1.18;3.79;1.51
18TL02005_058;SEGB-13;43.2;-50.1667;254411;48;22-apr-02;12:28:00;48.31;33.09;7.4299328257949;0.66;3.43;1.28;3.27;1.54
18TL02005_058;SEGB-13;43.2;-50.1667;254412;39;22-apr-02;12:28:00;39.48;32.98;7.81993058665472;1.99;1.28;0.5;0.18;2.28
18TL02005_058;SEGB-13;43.2;-50.1667;254413;31;22-apr-02;12:28:00;31.21;32.94;7.84993058665473;2.28;0.55;0.52;0;2.46
18TL02005_058;SEGB-13;43.2;-50.1667;254414;21;22-apr-02;12:28:00;21.3;32.93;7.87992834751455;2.36;0.52;0.49;0.78;1.62
18TL02005_058;SEGB-13;43.2;-50.1667;254415;12;22-apr-02;12:28:00;11.68;32.91;7.88992834751455;2.46;0.91;0.65;0;1.46
18TL02005_058;SEGB-13;43.2;-50.1667;254416;7;22-apr-02;12:28:00;6.96;32.91;7.87992834751455;2.46;1.67;0.62;0;1.84
18TL02005_069;SEGB-14;42.92;-49.9417;-9;0;22-apr-02;14:48:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_069;SEGB-14;42.92;-49.9417;254417;172;22-apr-02;14:48:00;173.53;33.16;7.68993058665473;-0.61;NaN;NaN;NaN;NaN
18TL02005_080;SEGB-15;42.85;-49.8867;254418;405;22-apr-02;15:38:00;407.8;34.46;6.57994178235558;2.66;10.27;1.41;13.47;NaN
18TL02005_080;SEGB-15;42.85;-49.8867;254419;148;22-apr-02;15:38:00;149.1;33.48;7.25993506493507;0.12;9.85;0.98;8.02;NaN
18TL02005_080;SEGB-15;42.85;-49.8867;254420;101;22-apr-02;15:38:00;101.46;33.31;7.4399328257949;-0.36;9.01;1.01;7.54;0.42
18TL02005_080;SEGB-15;42.85;-49.8867;254421;75;22-apr-02;15:38:00;75.92;33.2;7.73993058665472;-0.51;6.25;1.06;6.43;1.38
18TL02005_080;SEGB-15;42.85;-49.8867;254422;50;22-apr-02;15:38:00;50.69;33.09;8.06992834751455;-0.62;5.69;1.1;6.45;2.02
18TL02005_080;SEGB-15;42.85;-49.8867;254423;41;22-apr-02;15:38:00;40.86;33.08;8.06992834751455;-0.6;5.65;1.03;6.54;1.87
18TL02005_080;SEGB-15;42.85;-49.8867;254424;31;22-apr-02;15:38:00;31.29;33.08;8.05992834751456;-0.57;6.27;1.02;5.64;2.02
18TL02005_080;SEGB-15;42.85;-49.8867;254425;21;22-apr-02;15:38:00;20.83;33.08;8.04992834751456;-0.54;6.33;1.03;5.72;2.1
18TL02005_080;SEGB-15;42.85;-49.8867;254426;11;22-apr-02;15:38:00;11.2;33.08;8.05992834751456;-0.51;6.65;1.06;6.19;1.4
18TL02005_080;SEGB-15;42.85;-49.8867;254427;5;22-apr-02;15:38:00;4.99;33.08;8.05992834751456;-0.51;6.71;1.02;5.83;1.64
18TL02005_091;SEGB-16;42.775;-49.8283;254428;1442;22-apr-02;17:38:00;1449.08;34.87;6.20994402149575;3.53;NaN;NaN;NaN;NaN
18TL02005_102;SEGB-17;42.5883;-49.6833;254429;1552;22-apr-02;20:34:00;1558.48;34.87;6.19994402149575;3.47;10.69;1.52;14.84;NaN
18TL02005_102;SEGB-17;42.5883;-49.6833;254430;150;22-apr-02;20:34:00;151.29;34.45;6.11994402149575;3.51;10.22;1.72;14.76;NaN
18TL02005_102;SEGB-17;42.5883;-49.6833;254431;100;22-apr-02;20:34:00;100.77;34.18;6.27994402149575;3.1;9.45;1.54;12.61;0.14
18TL02005_102;SEGB-17;42.5883;-49.6833;254432;75;22-apr-02;20:34:00;75.6;34.16;6.36994178235558;3.55;8.31;1.57;10.87;0.26
18TL02005_102;SEGB-17;42.5883;-49.6833;254433;50;22-apr-02;20:34:00;50.72;33.98;6.71993954321541;4.55;4.04;1.05;6.06;0.85
18TL02005_102;SEGB-17;42.5883;-49.6833;254434;41;22-apr-02;20:34:00;41.03;33.76;7.12993506493507;4.34;1.98;0.86;3.14;2.12
18TL02005_102;SEGB-17;42.5883;-49.6833;254435;31;22-apr-02;20:34:00;31.19;33.67;7.3699328257949;3.94;1.73;0.66;1.79;2.15
18TL02005_102;SEGB-17;42.5883;-49.6833;254436;21;22-apr-02;20:34:00;21.07;33.5;7.77993058665473;2.9;1.46;0.72;1.52;2.94
18TL02005_102;SEGB-17;42.5883;-49.6833;254437;11;22-apr-02;20:34:00;10.95;33.36;8.13992610837439;1.94;1.63;0.83;2.13;3.52
18TL02005_102;SEGB-17;42.5883;-49.6833;254438;5;22-apr-02;20:34:00;5.22;33.37;8.12992834751456;1.98;1.4;0.81;1.97;3.63
18TL02005_113;SEGB-01;46.5833;-52.9333;-1;0;21-apr-02;09:15:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_113;SEGB-01;46.5833;-52.9333;254335;47;21-apr-02;09:15:00;47.72;32.56;8.16992610837439;-0.96;4.28;1.05;3.47;3.03
18TL02005_113;SEGB-01;46.5833;-52.9333;254336;38;21-apr-02;09:15:00;38.51;32.55;8.18992610837438;-0.91;3.67;1.14;3.62;3.41
18TL02005_113;SEGB-01;46.5833;-52.9333;254337;29;21-apr-02;09:15:00;29.08;32.53;8.28992610837438;-0.79;3.09;0.83;2.53;3.97
18TL02005_113;SEGB-01;46.5833;-52.9333;254338;19;21-apr-02;09:15:00;19.14;32.52;8.34992610837438;-0.71;2.42;0.7;2.1;4.65
18TL02005_113;SEGB-01;46.5833;-52.9333;254339;9;21-apr-02;09:15:00;9.53;32.48;8.53992386923421;-0.45;1.2;0.79;0.9;6.57
18TL02005_113;SEGB-01;46.5833;-52.9333;254340;5;21-apr-02;09:15:00;4.7;32.48;8.55992386923421;-0.45;1.29;0.67;0.74;6.59
18TL02005_114;SEGB-18;42.395;-49.5183;254439;1497;23-apr-02;00:44:00;1504.26;34.89;6.14994626063592;3.42;NaN;NaN;NaN;NaN
18TL02005_127;SEGB-19;42.0817;-49.2817;254440;1506;23-apr-02;03:36:00;1513.27;34.91;6.04994626063592;3.42;11.48;1.74;17.33;NaN
18TL02005_127;SEGB-19;42.0817;-49.2817;254441;149;23-apr-02;03:36:00;149.95;34.55;5.99994626063592;3.83;9.5;1.82;15.49;NaN
18TL02005_127;SEGB-19;42.0817;-49.2817;254442;99;23-apr-02;03:36:00;99.81;34.27;6.25994402149575;3.8;7.98;1.84;12.46;0.91
18TL02005_127;SEGB-19;42.0817;-49.2817;254443;77;23-apr-02;03:36:00;77.32;34.12;6.61993954321541;3.48;6.78;1.43;10.06;0.88
18TL02005_127;SEGB-19;42.0817;-49.2817;254444;52;23-apr-02;03:36:00;51.99;33.91;7.19993506493507;3.18;3.88;1.17;6.13;2.06
18TL02005_127;SEGB-19;42.0817;-49.2817;254445;41;23-apr-02;03:36:00;41.21;33.56;7.83993058665473;2.09;1.83;0.87;3.44;5.33
18TL02005_127;SEGB-19;42.0817;-49.2817;254446;30;23-apr-02;03:36:00;30.22;33.4;8.19992610837438;1.69;0.9;0.83;2.28;7.13
18TL02005_127;SEGB-19;42.0817;-49.2817;254447;20;23-apr-02;03:36:00;20.28;33.38;8.43992386923422;1.82;0.96;0.79;1.05;7.89
18TL02005_127;SEGB-19;42.0817;-49.2817;254448;10;23-apr-02;03:36:00;10.44;33.39;8.56992386923421;2.08;0.11;0.63;0.68;8.11
18TL02005_127;SEGB-19;42.0817;-49.2817;254449;5;23-apr-02;03:36:00;5.04;33.4;8.58992386923421;2.2;0.54;0.57;0;7.05
18TL02005_138;SEGB-20;41.7;-48.95;254450;1472;23-apr-02;08:03:00;1478.69;34.94;5.92994626063592;3.62;NaN;NaN;NaN;NaN
18TL02005_149;STN27;47.5467;-52.5867;-10;0;24-apr-02;23:03:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_149;STN27;47.5467;-52.5867;254451;170;24-apr-02;23:03:00;171.4;33;7.18993506493507;-0.7;12.48;1.56;8.05;NaN
18TL02005_149;STN27;47.5467;-52.5867;254452;149;24-apr-02;23:03:00;149.93;32.99;7.21993506493506;-0.75;12.2;1.6;7.8;NaN
18TL02005_149;STN27;47.5467;-52.5867;254453;100;24-apr-02;23:03:00;100.73;32.61;7.99992834751455;-1.06;5.38;1.07;4.3;2.5
18TL02005_149;STN27;47.5467;-52.5867;254454;76;24-apr-02;23:03:00;76.25;32.47;8.55992386923421;-0.41;0.62;0.72;0.93;4.84
18TL02005_149;STN27;47.5467;-52.5867;254455;50;24-apr-02;23:03:00;50.35;32.46;8.57992386923421;-0.38;0.5;0.67;0;5.33
18TL02005_149;STN27;47.5467;-52.5867;254456;40;24-apr-02;23:03:00;40.44;32.46;8.58992386923421;-0.38;0.13;0.63;0;5.35
18TL02005_149;STN27;47.5467;-52.5867;254457;30;24-apr-02;23:03:00;30.61;32.45;8.57992386923421;-0.37;0.56;0.69;0.4;5.55
18TL02005_149;STN27;47.5467;-52.5867;254458;20;24-apr-02;23:03:00;20.49;32.45;8.56992386923421;-0.36;0.54;0.44;0.18;5.87
18TL02005_149;STN27;47.5467;-52.5867;254459;10;24-apr-02;23:03:00;10.49;32.44;8.56992386923421;-0.35;0.54;0.64;0.37;5.71
18TL02005_149;STN27;47.5467;-52.5867;254460;5;24-apr-02;23:03:00;5.47;32.44;8.57992386923421;-0.35;0.6;0.67;0.3;5.97
18TL02005_160;FC-01;47;-52.8317;254461;99;25-apr-02;02:53:00;100.14;32.47;8.51992386923421;-0.38;1.11;0.77;1.12;5.93
18TL02005_160;FC-01;47;-52.8317;254462;74;25-apr-02;02:53:00;74.8;32.46;8.52992386923421;-0.36;0.7;0.87;1.36;5.97
18TL02005_160;FC-01;47;-52.8317;254463;50;25-apr-02;02:53:00;49.97;32.45;8.54992386923421;-0.33;0.54;0.65;0.57;6.07
18TL02005_160;FC-01;47;-52.8317;254464;40;25-apr-02;02:53:00;40.19;32.45;8.56992386923421;-0.32;0.63;0.61;0.35;6.26
18TL02005_160;FC-01;47;-52.8317;254465;30;25-apr-02;02:53:00;30.37;32.43;8.57992386923421;-0.29;0.58;0.63;0.38;6.26
18TL02005_160;FC-01;47;-52.8317;254466;20;25-apr-02;02:53:00;20.62;32.41;8.58992386923421;-0.27;0.89;0.78;0.31;6.1
18TL02005_160;FC-01;47;-52.8317;254467;10;25-apr-02;02:53:00;10.51;32.39;8.59992386923422;-0.27;0.58;0.67;0.31;6.14
18TL02005_160;FC-01;47;-52.8317;254468;5;25-apr-02;02:53:00;5.25;32.39;8.58992386923421;-0.27;0.54;0.6;0.33;5.82
18TL02005_171;FC-02;47;-52.705;-11;0;25-apr-02;04:15:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_171;FC-02;47;-52.705;254469;182;25-apr-02;04:15:00;183.11;32.96;7.4099328257949;-0.73;9.41;1.54;8.35;NaN
18TL02005_171;FC-02;47;-52.705;254470;148;25-apr-02;04:15:00;149.62;32.93;7.5399328257949;-0.81;7.16;1.32;8.54;NaN
18TL02005_171;FC-02;47;-52.705;254471;99;25-apr-02;04:15:00;99.99;32.68;8.01992834751456;-1.41;5.74;1.27;6.97;0.91
18TL02005_171;FC-02;47;-52.705;254472;75;25-apr-02;04:15:00;75.14;32.62;8.09992834751455;-1.21;4.52;0.92;4.8;1.49
18TL02005_171;FC-02;47;-52.705;254473;50;25-apr-02;04:15:00;50.29;32.54;8.50992386923421;-0.56;1.42;0.72;0.84;6.93
18TL02005_171;FC-02;47;-52.705;254474;40;25-apr-02;04:15:00;40.34;32.54;8.52992386923421;-0.55;1.47;0.75;0.72;7.06
18TL02005_171;FC-02;47;-52.705;254475;30;25-apr-02;04:15:00;30.24;32.54;8.53992386923421;-0.55;1.44;0.84;0.73;7.15
18TL02005_171;FC-02;47;-52.705;254476;20;25-apr-02;04:15:00;20.11;32.53;8.54992386923421;-0.55;1.32;0.66;0.73;7.35
18TL02005_171;FC-02;47;-52.705;254477;10;25-apr-02;04:15:00;9.86;32.53;8.54992386923421;-0.56;1.35;0.71;0.65;7.13
18TL02005_171;FC-02;47;-52.705;254478;5;25-apr-02;04:15:00;4.86;32.53;8.54992386923421;-0.56;1.22;0.62;0.7;7.41
18TL02005_182;FC-03;47;-52.58;-12;0;25-apr-02;05:43:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_182;FC-03;47;-52.58;254479;153;25-apr-02;05:43:00;154.68;32.92;7.4799328257949;-0.86;9.93;1.63;8.17;NaN
18TL02005_182;FC-03;47;-52.58;254480;123;25-apr-02;05:43:00;124.06;32.9;7.69993058665472;-0.87;6.6;1.07;6.1;NaN
18TL02005_182;FC-03;47;-52.58;254481;99;25-apr-02;05:43:00;100.22;32.76;7.91992834751456;-1.38;6.51;1.45;7.46;0.47
18TL02005_182;FC-03;47;-52.58;254482;74;25-apr-02;05:43:00;74.72;32.7;8.19992610837438;-0.59;3.32;0.94;3.19;2.65
18TL02005_182;FC-03;47;-52.58;254483;50;25-apr-02;05:43:00;50;32.58;8.37992386923422;-0.69;2.15;0.71;1.42;4.59
18TL02005_182;FC-03;47;-52.58;254484;40;25-apr-02;05:43:00;39.97;32.58;8.38992610837438;-0.68;2.64;0.8;1.23;5.33
18TL02005_182;FC-03;47;-52.58;254485;30;25-apr-02;05:43:00;30.1;32.58;8.39992386923421;-0.68;2.43;0.67;1.29;4.89
18TL02005_182;FC-03;47;-52.58;254486;21;25-apr-02;05:43:00;20.78;32.58;8.37992386923422;-0.71;2.53;0.79;1.32;4.69
18TL02005_182;FC-03;47;-52.58;254487;10;25-apr-02;05:43:00;10.31;32.57;8.37992386923422;-0.72;2.33;0.76;1.44;4.71
18TL02005_182;FC-03;47;-52.58;254488;6;25-apr-02;05:43:00;5.56;32.57;8.36992386923421;-0.73;2.31;0.75;1.91;4.12
18TL02005_193;FC-04;47;-52.3217;-13;0;25-apr-02;07:32:00;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18TL02005_193;FC-04;47;-52.3217;254489;120;25-apr-02;07:32:00;120.72;32.93;7.4299328257949;-0.86;10.3;1.45;8.14;NaN
18TL02005_193;FC-04;47;-52.3217;254490;100;25-apr-02;07:32:00;100.46;32.85;7.69993058665472;-1.36;9.41;1.42;8.31;0.77
18TL02005_193;FC-04;47;-52.3217;254491;74;25-apr-02;07:32:00;74.95;32.71;7.96992834751456;-1.5;7.13;1.26;6.55;0.54
18TL02005_193;FC-04;47;-52.3217;254492;49;25-apr-02;07:32:00;49;32.66;8.23992610837438;-0.75;3.22;0.81;4.33;2
18TL02005_193;FC-04;47;-52.3217;254493;39;25-apr-02;07:32:00;39.7;32.66;8.23992610837438;-0.75;3.47;0.76;3.08;2.12
18TL02005_193;FC-04;47;-52.3217;254494;30;25-apr-02;07:32:00;30.23;32.66;8.24992610837439;-0.75;3.99;0.97;3.16;2.18
18TL02005_193;FC-04;47;-52.3217;254495;20;25-apr-02;07:32:00;20.2;32.66;8.23992610837438;-0.76;4.08;0.98;2.82;2.02
18TL02005_193;FC-04;47;-52.3217;254496;10;25-apr-02;07:32:00;10.01;32.65;8.23992610837438;-0.75;3.52;0.91;3.38;1.61
18TL02005_193;FC-04;47;-52.3217;254497;5;25-apr-02;07:32:00;5.19;32.65;8.23992610837438;-0.75;4.07;0.62;3.15;2
18TL02005_204;FC-05;47;-52.0333;254498;132;25-apr-02;09:40:00;133.04;33.04;7.11993506493507;-0.65;13.25;1.16;7.44;NaN
