CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;PHPH;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_02
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);((none));(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l)
18VA18666_002;HL_02;44.27;-63.32;441730;141.08;07-feb-18;14:37:00;141.086;33.129;5.9657;5.1242;8.102;0.03155;11.75;1.062;10.91;33.098;0;5.3255
18VA18666_002;HL_02;44.27;-63.32;441731;101.24;07-feb-18;14:35:00;101.243;32.3066;3.6238;5.9808;8.108;0.04854;10.06;0.9735;8.685;NaN;0;NaN
18VA18666_002;HL_02;44.27;-63.32;441732;75.21;07-feb-18;14:34:00;75.215;31.5863;2.7948;6.7067;8.135;0.06553;7.645;0.826;6.89;NaN;0;NaN
18VA18666_002;HL_02;44.27;-63.32;441733;50.04;07-feb-18;14:33:00;50.046;31.1541;2.1706;7.1919;8.149;0.11892;7.055;0.775;6.375;NaN;0.01;NaN
18VA18666_002;HL_02;44.27;-63.32;441734;40.9;07-feb-18;14:32:00;40.908;30.7349;2.1536;7.6276;8.169;0.36891;5.31;0.652;4.92;30.77;0.12;7.791
18VA18666_002;HL_02;44.27;-63.32;441735;30.33;07-feb-18;14:32:00;30.331;30.5952;1.3875;7.7764;8.165;0.24107;6.22;0.685;5.44;NaN;0.125;NaN
18VA18666_002;HL_02;44.27;-63.32;441736;20.42;07-feb-18;14:32:00;20.422;30.5657;1.1876;7.7892;8.146;0.24516;6.56;0.697;5.67;NaN;0.13;NaN
18VA18666_002;HL_02;44.27;-63.32;441737;10.45;07-feb-18;14:31:00;10.453;30.5627;1.1423;7.7894;8.142;0.26968;6.64;0.6995;5.675;NaN;0.13;NaN
18VA18666_002;HL_02;44.27;-63.32;441738;5.39;07-feb-18;14:31:00;5.394;30.5626;1.1436;7.7803;8.138;0.26967;6.55;0.6995;5.695;NaN;0.13;NaN
18VA18666_002;HL_02;44.27;-63.32;441739;1.65;07-feb-18;14:31:00;1.656;30.561;1.1477;7.8282;8.13;0.25333;6.575;0.6995;5.705;30.578;0.13;7.986
18VA18666_003;HL_02;44.2675;-63.3175;446791;141.06;30-oct-18;14:22:00;141.066;32.5362;3.8614;5.8078;7.407;0.0264;10.85;1.1615;10.325;32.505;0.01;6.076
18VA18666_003;HL_02;44.2675;-63.3175;446792;100.95;30-oct-18;14:21:00;100.954;32.3274;3.5141;6.0695;7.366;0.05092;7.945;0.991;8.205;NaN;0;NaN
18VA18666_003;HL_02;44.2675;-63.3175;446793;75.1;30-oct-18;14:20:00;75.107;31.9967;3.5385;6.2429;7.343;0.04149;7.36;0.9745;7.725;NaN;0.01;NaN
18VA18666_003;HL_02;44.2675;-63.3175;446794;50.76;30-oct-18;14:19:00;50.766;31.8266;3.8818;6.2623;7.321;0.0528;6.835;0.909;6.895;NaN;0;NaN
18VA18666_003;HL_02;44.2675;-63.3175;446795;40.33;30-oct-18;14:18:00;40.333;31.8229;4.1706;6.4504;7.3;0.11693;2.795;0.679;3.64;31.708;0.03;6.6765
18VA18666_003;HL_02;44.2675;-63.3175;446796;30.5;30-oct-18;14:18:00;30.505;31.8881;12.9065;5.7936;7.19;0.27356;0.91;0.252;0.175;NaN;0.065;NaN
18VA18666_003;HL_02;44.2675;-63.3175;446797;20.54;30-oct-18;14:18:00;20.542;31.6042;12.6789;5.866;7.097;0.4081;0.595;0.2175;0;NaN;0;NaN
18VA18666_003;HL_02;44.2675;-63.3175;446798;10.59;30-oct-18;14:17:00;10.594;30.2685;11.1437;6.1971;7.026;0.83139;0.495;0.2605;0;NaN;0.01;NaN
18VA18666_003;HL_02;44.2675;-63.3175;446799;5.98;30-oct-18;14:17:00;5.989;30.2668;11.1401;6.2051;6.972;1.17781;0.555;0.2665;0;NaN;0.05;NaN
18VA18666_003;HL_02;44.2675;-63.3175;446800;1.34;30-oct-18;14:17:00;1.34;30.2654;11.141;6.2038;6.927;0.93532;0.475;0.232;0;30.318;0;6.3505
18VA18666_014;HL_02;44.2675;-63.3175;446801;140.7;19-nov-18;14:56:00;140.709;32.2035;3.6432;6.0816;7.912;0.06412;7.995;0.8685;7.735;32.133;0.03;6.2865
18VA18666_014;HL_02;44.2675;-63.3175;446802;100.92;19-nov-18;14:54:00;100.92;31.7936;3.9787;6.2508;7.912;0.07732;6.865;0.7995;6.74;NaN;0.03;NaN
18VA18666_014;HL_02;44.2675;-63.3175;446803;75.69;19-nov-18;14:53:00;75.695;31.7471;4.1174;6.3542;7.918;0.11881;6.835;0.8175;6.66;NaN;0.05;NaN
18VA18666_014;HL_02;44.2675;-63.3175;446804;50.46;19-nov-18;14:52:00;50.468;31.6042;4.4677;6.462;7.945;0.15653;6.12;0.7425;6.005;NaN;0.075;NaN
18VA18666_014;HL_02;44.2675;-63.3175;446805;40.65;19-nov-18;14:52:00;40.656;30.8729;5.9548;6.7256;8.002;0.41258;3.315;0.5015;3.195;30.774;0.09;6.843
18VA18666_014;HL_02;44.2675;-63.3175;446806;30.72;19-nov-18;14:51:00;30.726;30.5391;6.4764;6.7037;8.018;0.35877;2.755;0.462;2.58;NaN;0.095;NaN
18VA18666_014;HL_02;44.2675;-63.3175;446807;20.85;19-nov-18;14:51:00;20.858;30.2616;6.7921;6.7247;8.018;0.40361;2.775;0.434;2.395;NaN;0.11;NaN
18VA18666_014;HL_02;44.2675;-63.3175;446808;10.83;19-nov-18;14:51:00;10.834;30.26;6.7949;6.7392;8.013;0.53816;2.63;0.408;2.11;NaN;0.13;NaN
18VA18666_014;HL_02;44.2675;-63.3175;446809;5.71;19-nov-18;14:50:00;5.719;30.2655;6.7933;6.7367;8.004;0.56506;2.605;0.403;2.075;NaN;0.125;NaN
18VA18666_014;HL_02;44.2675;-63.3175;446810;1.73;19-nov-18;14:50:00;1.738;30.26;6.7954;6.7296;8.005;0.57403;2.61;0.415;2.175;30.268;0.13;6.9085
18VA18666_025;HL_02;44.2675;-63.3175;446811;141.26;06-dec-18;15:02:00;141.264;33.5381;7.0263;4.9077;8.063;0.01508;10.85;0.994;11.665;33.565;0.02;5.059
18VA18666_025;HL_02;44.2675;-63.3175;446812;100.9;06-dec-18;15:00:00;100.907;32.3931;4.9642;5.8161;8.053;0.04526;8.55;0.8775;8.885;NaN;0.06;NaN
18VA18666_025;HL_02;44.2675;-63.3175;446813;76.17;06-dec-18;14:59:00;76.171;30.9476;4.7208;6.8349;8.121;0.07921;4.995;0.635;4.745;NaN;0.135;NaN
18VA18666_025;HL_02;44.2675;-63.3175;446814;50.49;06-dec-18;14:58:00;50.492;30.4739;4.9363;6.9956;8.153;0.11881;4.58;0.6165;3.94;NaN;0.165;NaN
18VA18666_025;HL_02;44.2675;-63.3175;446815;40.75;06-dec-18;14:58:00;40.753;30.4512;4.9351;6.9999;8.144;0.14145;4.46;0.614;3.83;30.447;0.155;7.147
18VA18666_025;HL_02;44.2675;-63.3175;446816;30.76;06-dec-18;14:58:00;30.767;30.419;4.8378;7.0045;8.137;0.15653;4.445;0.5655;3.685;NaN;0.15;NaN
18VA18666_025;HL_02;44.2675;-63.3175;446817;20.37;06-dec-18;14:57:00;20.375;30.399;4.8687;6.9722;8.143;0.20368;4.305;0.5825;3.705;NaN;0.155;NaN
18VA18666_025;HL_02;44.2675;-63.3175;446818;10.33;06-dec-18;14:57:00;10.334;30.3773;4.8707;7.0003;8.146;0.26403;4.255;0.562;3.63;NaN;0.15;NaN
18VA18666_025;HL_02;44.2675;-63.3175;446819;5.7;06-dec-18;14:57:00;5.704;30.3773;4.8685;7.0007;8.145;0.18293;4.355;0.5655;3.66;NaN;0.16;NaN
18VA18666_025;HL_02;44.2675;-63.3175;446820;2.07;06-dec-18;14:57:00;2.072;30.3775;4.8672;6.976;8.145;0.21311;4.48;0.594;3.785;30.39;0.165;6.959
18VA18666_036;HL_02;44.2675;-63.3175;446821;141.22;21-dec-18;14:12:00;141.228;33.0265;5.698;5.3754;8.016;0.02452;10.74;0.968;10.52;33.309;0.03;5.2625
18VA18666_036;HL_02;44.2675;-63.3175;446822;101.04;21-dec-18;14:11:00;101.042;31.7397;4.3247;6.4977;8.06;0.07544;5.62;0.6935;5.63;NaN;0.03;NaN
18VA18666_036;HL_02;44.2675;-63.3175;446823;75.74;21-dec-18;14:10:00;75.746;31.4021;4.2478;6.7233;8.072;0.06035;5.315;0.663;5.265;NaN;0.06;NaN
18VA18666_036;HL_02;44.2675;-63.3175;446824;50.87;21-dec-18;14:09:00;50.874;30.903;3.6804;7.2375;8.097;0.1471;4.9;0.622;4.495;NaN;0.16;NaN
18VA18666_036;HL_02;44.2675;-63.3175;446825;40.46;21-dec-18;14:09:00;40.464;30.6155;3.1719;7.3683;8.108;0.19425;5.095;0.607;4.02;30.629;0.15;7.4765
18VA18666_036;HL_02;44.2675;-63.3175;446826;30.58;21-dec-18;14:08:00;30.587;30.6069;3.1566;7.3697;8.109;0.25837;5.095;0.611;4.01;NaN;0.15;NaN
18VA18666_036;HL_02;44.2675;-63.3175;446827;20.29;21-dec-18;14:08:00;20.298;30.6066;3.1549;7.354;8.108;0.27158;5.085;0.6195;4.025;NaN;0.16;NaN
18VA18666_036;HL_02;44.2675;-63.3175;446828;10.36;21-dec-18;14:08:00;10.369;30.6065;3.1563;7.3781;8.11;0.28143;5.085;0.608;4.01;NaN;0.15;NaN
18VA18666_036;HL_02;44.2675;-63.3175;446829;5.35;21-dec-18;14:07:00;5.358;30.6059;3.1614;7.3739;8.11;0.2678;5.075;0.6065;3.99;NaN;0.145;NaN
18VA18666_036;HL_02;44.2675;-63.3175;446830;2.01;21-dec-18;14:07:00;2.013;30.6041;3.1678;7.3743;8.11;0.31841;5.175;0.6105;4.035;30.622;0.15;7.502
18VA18666_113;HL_02;44.2675;-63.3175;441740;141.21;23-feb-18;15:05:00;141.212;33.2164;6.3243;5.0441;8.107;0.02263;11.145;1.0325;11.33;33.223;0.035;5.2995
18VA18666_113;HL_02;44.2675;-63.3175;441741;100.73;23-feb-18;15:03:00;100.731;32.6261;4.2499;5.7076;8.098;0.04149;10.77;1.0265;10.145;NaN;0.02;NaN
18VA18666_113;HL_02;44.2675;-63.3175;441742;75.63;23-feb-18;15:02:00;75.636;32.493;4.3473;5.9449;8.122;0.05846;10.165;0.9815;9.43;NaN;0.025;NaN
18VA18666_113;HL_02;44.2675;-63.3175;441743;50.63;23-feb-18;15:01:00;50.632;31.6557;4.559;7.0474;8.198;0.31841;4.355;0.583;4.78;NaN;0.085;NaN
18VA18666_113;HL_02;44.2675;-63.3175;441744;40.5;23-feb-18;15:01:00;40.508;30.8026;1.9747;7.8055;8.184;0.43501;4.875;0.613;4.835;31.123;0.12;7.659
18VA18666_113;HL_02;44.2675;-63.3175;441745;30.65;23-feb-18;15:00:00;30.656;30.7951;1.9431;7.8141;8.18;0.4978;5.31;0.6345;5.005;NaN;0.14;NaN
18VA18666_113;HL_02;44.2675;-63.3175;441746;20.66;23-feb-18;15:00:00;20.668;30.7947;1.9392;7.8004;8.168;0.53367;5.425;0.647;5.02;NaN;0.11;NaN
18VA18666_113;HL_02;44.2675;-63.3175;441747;10.86;23-feb-18;14:59:00;10.866;30.7923;1.9518;7.8085;8.157;0.53815;5.655;0.646;5.01;NaN;0.125;NaN
18VA18666_113;HL_02;44.2675;-63.3175;441748;5.14;23-feb-18;14:59:00;5.148;30.7945;1.9653;7.8267;8.153;0.54712;5.345;0.645;4.995;NaN;0.125;NaN
18VA18666_113;HL_02;44.2675;-63.3175;441749;1.95;23-feb-18;14:59:00;1.953;30.794;1.9643;7.8239;8.145;0.48434;5.365;0.641;4.955;30.803;0.115;7.9795
18VA18666_264;HL_02;44.27;-63.3217;358473;141.19;03-apr-18;13:34:00;141.198;34.2886;9.1479;4.0308;7.884;0.07732;12.545;1.039;14.595;34.24;0.085;4.3075
18VA18666_264;HL_02;44.27;-63.3217;358474;101.06;03-apr-18;13:32:00;101.06;32.5938;5.1804;7.0823;8.027;1.47226;1.905;0.345;1.48;NaN;0.1;NaN
18VA18666_264;HL_02;44.27;-63.3217;358475;75.54;03-apr-18;13:31:00;75.544;32.3772;4.7275;7.2588;8.017;0.79675;1.175;0.312;0.93;NaN;0.09;NaN
18VA18666_264;HL_02;44.27;-63.3217;358476;50.71;03-apr-18;13:30:00;50.719;31.4711;2.3975;7.9628;8.001;4.11294;1.425;0.3555;0.925;NaN;0.06;NaN
18VA18666_264;HL_02;44.27;-63.3217;358477;40.57;03-apr-18;13:29:00;40.573;31.3999;2.3157;8.0569;8.007;4.11294;1.245;0.342;0.73;31.409;0.055;8.218
18VA18666_264;HL_02;44.27;-63.3217;358478;30.76;03-apr-18;13:29:00;30.764;31.3701;2.3293;8.0873;8.007;4.20139;1.155;0.32;0.625;NaN;0.05;NaN
18VA18666_264;HL_02;44.27;-63.3217;358479;20.46;03-apr-18;13:28:00;20.466;31.3389;2.3264;8.115;7.996;4.24561;1.065;0.314;0.53;NaN;0.05;NaN
18VA18666_264;HL_02;44.27;-63.3217;358480;10.41;03-apr-18;13:28:00;10.416;31.3311;2.3123;8.1356;7.883;4.28984;1.005;0.304;0.51;NaN;0.045;NaN
18VA18666_264;HL_02;44.27;-63.3217;358481;5.35;03-apr-18;13:28:00;5.354;31.3142;2.3113;8.1729;7.68;4.11294;1.035;0.286;0.445;NaN;0.045;NaN
18VA18666_264;HL_02;44.27;-63.3217;358482;1.3;03-apr-18;13:28:00;1.301;31.3035;2.4043;8.1499;7.637;3.84759;0.96;0.2675;0.41;31.3;0.045;8.3775
18VA18666_284;HL_02;44.27;-63.32;358483;141.08;01-may-18;13:34:00;141.083;34.2156;9.0066;4.2351;7.845;0.05312;11.93;0.9355;13.36;34.222;0.15;4.47
18VA18666_284;HL_02;44.27;-63.32;358484;100.83;01-may-18;13:33:00;100.832;32.2125;2.9083;6.7784;7.887;0.09628;3.395;0.6855;4.985;NaN;0.11;NaN
18VA18666_284;HL_02;44.27;-63.32;358485;76.06;01-may-18;13:32:00;76.068;31.694;2.1648;7.247;7.919;0.08964;2.55;0.676;3.475;NaN;0.105;NaN
18VA18666_284;HL_02;44.27;-63.32;358486;51.25;01-may-18;13:31:00;51.256;31.4484;2.0236;7.4576;7.954;0.10624;1.09;0.6165;2.46;NaN;0.085;NaN
18VA18666_284;HL_02;44.27;-63.32;358487;40.55;01-may-18;13:31:00;40.55;31.3065;1.9449;7.7809;7.975;0.0664;0.67;0.4735;1.445;31.318;0.06;7.8585
18VA18666_284;HL_02;44.27;-63.32;358488;30.92;01-may-18;13:30:00;30.92;31.2428;2.1023;7.8638;7.983;0.05726;0.32;0.391;0.695;NaN;0.035;NaN
18VA18666_284;HL_02;44.27;-63.32;358489;20.54;01-may-18;13:30:00;20.547;31.119;2.7396;7.877;7.992;0.08708;0.24;0.309;0;NaN;0.03;NaN
18VA18666_284;HL_02;44.27;-63.32;358490;10.88;01-may-18;13:30:00;10.88;31.0833;3.2107;7.788;7.992;0.1849;0.085;0.282;0;NaN;0.01;NaN
18VA18666_284;HL_02;44.27;-63.32;358491;6.03;01-may-18;13:30:00;6.035;31.0088;3.5003;7.7331;7.99;0.19326;0.115;0.2935;0;NaN;0.02;NaN
18VA18666_284;HL_02;44.27;-63.32;358492;1.65;01-may-18;13:29:00;1.657;31.0145;3.5476;7.703;7.987;0.17894;0.14;0.2975;0.225;31.014;0.025;7.9225
18VA18666_304;HL_02;44.2675;-63.3175;446751;141.49;18-may-18;13:34:00;141.492;33.9518;7.8753;4.0962;7.849;0.04533;11.27;0.921;11.34;33.944;0.11;4.3145
18VA18666_304;HL_02;44.2675;-63.3175;446752;100.87;18-may-18;13:32:00;100.87;32.7681;4.1125;6.13;7.919;0.03221;4.27;0.7605;7.465;NaN;0.135;NaN
18VA18666_304;HL_02;44.2675;-63.3175;446753;76.35;18-may-18;13:31:00;76.353;32.1649;3.0063;6.8529;7.948;0.15389;3.405;0.6375;4.51;NaN;0.1;NaN
18VA18666_304;HL_02;44.2675;-63.3175;446754;50.91;18-may-18;13:30:00;50.91;31.6063;1.808;7.3433;7.999;0.18592;0.975;0.5365;2.295;NaN;0.05;NaN
18VA18666_304;HL_02;44.2675;-63.3175;446755;40.43;18-may-18;13:30:00;40.434;31.4534;2.7296;7.797;8.008;0.31541;0.67;0.459;1.35;31.3;0.03;8.063
18VA18666_304;HL_02;44.2675;-63.3175;446756;30.57;18-may-18;13:30:00;30.577;31.2807;3.1728;7.8063;8.009;0.6878;0.165;0.332;0.28;NaN;0;NaN
18VA18666_304;HL_02;44.2675;-63.3175;446757;20.68;18-may-18;13:29:00;20.683;31.0929;2.9994;7.8742;8.032;0.20252;0.095;0.2965;0;NaN;0;NaN
18VA18666_304;HL_02;44.2675;-63.3175;446758;10.51;18-may-18;13:29:00;10.517;30.674;6.474;7.2345;8.006;0.39841;0.23;0.2225;0;NaN;0;NaN
18VA18666_304;HL_02;44.2675;-63.3175;446759;5.27;18-may-18;13:28:00;5.275;30.6594;6.6449;7.1674;8.005;0.30876;0.28;0.2305;0;NaN;0.03;NaN
18VA18666_304;HL_02;44.2675;-63.3175;446760;0.68;18-may-18;13:26:00;0.687;30.6543;6.7136;6.9438;8.019;0.28552;0.27;0.236;0;30.669;0.01;7.4715
18VA18666_315;HL_02;44.2675;-63.3175;446761;1.53;07-jun-18;14:03:00;1.538;30.8196;5.3206;7.3663;7.698;0.02263;11.275;0.7845;11.645;33.41;0.1;5.1245
18VA18666_315;HL_02;44.2675;-63.3175;446762;5.44;07-jun-18;14:03:00;5.447;30.8618;5.1513;7.4742;7.75;0.01886;5.88;0.629;6.425;NaN;0.17;NaN
18VA18666_315;HL_02;44.2675;-63.3175;446763;10.53;07-jun-18;14:03:00;10.537;30.8908;4.9505;7.4959;7.795;0.02452;1.785;0.64;3.125;NaN;0.09;NaN
18VA18666_315;HL_02;44.2675;-63.3175;446764;20.49;07-jun-18;14:04:00;20.496;31.1605;5.5641;7.3254;7.849;0.31392;0.38;0.401;0.745;NaN;0.025;NaN
18VA18666_315;HL_02;44.2675;-63.3175;446765;30.34;07-jun-18;14:04:00;30.34;31.2263;5.5748;7.2976;7.894;0.42155;0.275;0.311;0.25;31.544;0;7.5315
18VA18666_315;HL_02;44.2675;-63.3175;446766;41.07;07-jun-18;14:04:00;41.078;31.5252;6.4009;7.0866;7.906;0.57852;0.15;0.3105;0.23;NaN;0.01;NaN
18VA18666_315;HL_02;44.2675;-63.3175;446767;50.73;07-jun-18;14:05:00;50.738;31.4634;4.4081;7.2933;7.943;0.55161;0.12;0.312;0.255;NaN;0.03;NaN
18VA18666_315;HL_02;44.2675;-63.3175;446768;76.02;07-jun-18;14:05:00;76.029;31.4415;1.0247;7.6298;7.938;0.49331;0.08;0.3035;0.18;NaN;0.015;NaN
18VA18666_315;HL_02;44.2675;-63.3175;446769;100.95;07-jun-18;14:06:00;100.959;31.8288;1.7151;6.8931;7.845;0.36774;0;0.3;0.2;NaN;0;NaN
18VA18666_315;HL_02;44.2675;-63.3175;446770;141.08;07-jun-18;14:08:00;141.083;33.3306;6.1506;4.9457;7.773;0.33186;0;0.298;0;30.724;0.025;7.573
18VA18666_326;HL_02;44.2708;-63.3188;446771;155.59;28-jun-18;15:20:00;155.598;34.0125;8.0565;4.0032;NaN;0.0264;14.685;1.1815;13.835;34.018;0.02;4.7375
18VA18666_326;HL_02;44.2708;-63.3188;446772;101.29;28-jun-18;15:22:00;101.295;32.7924;4.4347;5.7911;NaN;0.10184;7.115;0.881;7.99;NaN;0.095;NaN
18VA18666_326;HL_02;44.2708;-63.3188;446773;74.9;28-jun-18;15:24:00;74.901;32.3001;3.1359;6.1765;NaN;0.10938;6.855;0.8865;6.895;NaN;0.185;NaN
18VA18666_326;HL_02;44.2708;-63.3188;446774;49.74;28-jun-18;15:25:00;49.742;31.759;2.4332;6.8632;NaN;0.40361;3.345;0.73;3.605;NaN;0.18;NaN
18VA18666_326;HL_02;44.2708;-63.3188;446775;40.27;28-jun-18;15:25:00;40.271;31.6719;3.4459;6.9661;NaN;0.54712;NaN;NaN;NaN;NaN;NaN;7.2965
18VA18666_326;HL_02;44.2708;-63.3188;446776;29.97;28-jun-18;15:26:00;29.974;31.9966;7.8269;6.7988;NaN;0.5247;0.745;0.3525;0.075;32.002;0;NaN
18VA18666_326;HL_02;44.2708;-63.3188;446777;20.22;28-jun-18;15:27:00;20.22;30.6801;9.2162;6.6405;NaN;0.31841;0.45;0.3245;0.04;NaN;0;NaN
18VA18666_326;HL_02;44.2708;-63.3188;446778;8.88;28-jun-18;15:27:00;8.884;30.6469;9.4766;6.5681;NaN;0.21078;0.48;0.303;0.015;NaN;0;NaN
18VA18666_326;HL_02;44.2708;-63.3188;446779;4.38;28-jun-18;15:28:00;4.382;30.647;9.5055;6.537;NaN;0.21078;0.515;0.3115;0.05;NaN;0;NaN
18VA18666_326;HL_02;44.2708;-63.3188;446780;2.31;28-jun-18;15:29:00;2.311;30.6469;9.5086;6.5685;NaN;0.19732;0.515;0.3095;0.04;30.651;0;7.298
18VA18666_339;HL_02;44.2675;-63.3175;446781;141.49;28-aug-18;13:17:00;141.492;34.7451;10.23;3.5352;7.737;0.00754;16.44;1.227;15.725;34.704;0.04;3.779
18VA18666_339;HL_02;44.2675;-63.3175;446782;100.64;28-aug-18;13:14:00;100.647;33.969;8.1979;4.6266;7.758;0.02074;10.3;0.999;11.5;NaN;0.035;NaN
18VA18666_339;HL_02;44.2675;-63.3175;446783;75.53;28-aug-18;13:13:00;75.535;33.1696;6.2541;5.7744;7.803;0.09052;5.21;0.7725;6.945;NaN;0.035;NaN
18VA18666_339;HL_02;44.2675;-63.3175;446784;50.91;28-aug-18;13:12:00;50.911;32.5255;4.4141;6.3396;7.922;0.19802;5.35;0.7815;5.93;NaN;0.07;NaN
18VA18666_339;HL_02;44.2675;-63.3175;446785;40.77;28-aug-18;13:12:00;40.777;32.5844;7.8382;6.958;7.897;0.74479;1.425;0.4125;0.395;32.582;0.05;7.0945
18VA18666_339;HL_02;44.2675;-63.3175;446786;30.41;28-aug-18;13:11:00;30.417;32.2752;9.838;7.3302;7.876;1.03924;0.56;0.2845;0.085;NaN;0.01;NaN
18VA18666_339;HL_02;44.2675;-63.3175;446787;20.55;28-aug-18;13:11:00;20.552;31.9796;15.6251;6.7233;7.739;0.83139;0.5;0.177;0.08;NaN;0.015;NaN
18VA18666_339;HL_02;44.2675;-63.3175;446788;10.32;28-aug-18;13:10:00;10.32;31.1652;21.1203;5.1345;7.578;0.18387;0.43;0.13;0.065;NaN;0.01;NaN
18VA18666_339;HL_02;44.2675;-63.3175;446789;5.45;28-aug-18;13:10:00;5.457;30.8354;20.9678;5.1627;7.519;0.27356;0.525;0.1295;0.065;NaN;0.015;NaN
