CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18TL15133_2162;1061;47.54717;-63.09433;402829;4.86;18-sep-15;07:13:00;29.18;15.52;259.96586;0.79;0.735;0.225;0.18;0.055;NaN;0.332
18TL15133_2163;1071;47.6115;-62.78017;402830;58.1;18-sep-15;10:34:00;31.67;-0.14;267.37942;0.07;17.595;1.375;9.815;0.19;NaN;0.064
18TL15133_2163;1071;47.6115;-62.78017;402831;50.17;18-sep-15;10:34:00;31.65;-0.16;266.21826;0.07;17.665;1.365;9.705;0.195;NaN;0.057
18TL15133_2163;1071;47.6115;-62.78017;402832;24.89;18-sep-15;10:34:00;30.57;5.24;287.92302;0.51;4.365;0.8;3.37;0.44;NaN;0.188
18TL15133_2163;1071;47.6115;-62.78017;402833;4.07;18-sep-15;10:34:00;28.98;16.26;254.02608;0.87;0.525;0.125;0.11;0.04;NaN;0.318
18TL15133_2164;1081;47.362;-62.80717;402834;48.39;18-sep-15;13:28:00;31.57;0.44;282.20654;0.11;12.65;1.145;7.22;0.28;NaN;0.057
18TL15133_2164;1081;47.362;-62.80717;402835;24.89;18-sep-15;13:28:00;30.02;7.03;274.83764;0.41;2.53;0.705;2.125;0.435;NaN;0.188
18TL15133_2164;1081;47.362;-62.80717;402836;4.86;18-sep-15;13:28:00;28.98;16.6;253.13288;0.875;0.565;0.14;0.15;0.055;NaN;0.189
18TL15133_2165;1091;47.3585;-63.17883;402837;66.03;18-sep-15;16:15:00;31.94;-0.02;240.7174;0.1;21.5;1.49;10.53;0.095;NaN;0.072
18TL15133_2165;1091;47.3585;-63.17883;402838;49.87;18-sep-15;16:15:00;31.61;0.39;255.76782;0.095;18.115;1.745;10;0.145;NaN;0.068
18TL15133_2165;1091;47.3585;-63.17883;402839;24.39;18-sep-15;16:15:00;30.57;4.78;288.057;0.39;5.265;0.805;3.66;0.415;NaN;0.17
18TL15133_2165;1091;47.3585;-63.17883;402840;4.96;18-sep-15;16:15:00;29.07;16.17;257.55422;0.87;1.07;0.185;0.45;0.065;NaN;0.236
18TL15133_2166;1101;47.1815;-63.20983;402841;65.74;18-sep-15;18:42:00;31.67;-0.1;254.24938;0.145;17.675;1.46;9.87;0.255;NaN;0.088
18TL15133_2166;1101;47.1815;-63.20983;402842;49.88;18-sep-15;18:42:00;31.39;0.29;264.69982;0.105;14.97;1.375;9.15;0.395;NaN;0.074
18TL15133_2166;1101;47.1815;-63.20983;402843;24.59;18-sep-15;18:42:00;30.35;7.25;271.5328;0.15;6.015;0.835;3.775;0.335;NaN;0.083
18TL15133_2166;1101;47.1815;-63.20983;402844;4.76;18-sep-15;18:42:00;28.78;16.25;260.63576;0.955;1.365;0.215;0.445;0.05;NaN;0.289
18TL15133_2167;1111;47.0685;-63.413;402845;53.25;18-sep-15;21:01:00;31.27;0.66;264.78914;0.115;12.075;1.165;6.83;0.41;NaN;0.08
18TL15133_2167;1111;47.0685;-63.413;402846;24.49;18-sep-15;21:01:00;29.98;8.71;260.99304;0.2;4.38;0.69;2.345;0.285;NaN;0.096
18TL15133_2167;1111;47.0685;-63.413;402847;4.56;18-sep-15;21:01:00;28.75;15.92;264.11924;1.08;1.22;0.19;0.39;0.04;NaN;0.36
18TL15133_2168;1121;47.07833;-62.9855;402848;54.83;19-sep-15;00:26:00;31.45;-0.39;264.78914;0.07;15.73;1.48;9.97;0.39;NaN;0.069
18TL15133_2168;1121;47.07833;-62.9855;402849;49.68;19-sep-15;00:26:00;31.43;-0.37;264.29788;0.09;15.605;1.495;9.91;0.395;NaN;0.07
18TL15133_2168;1121;47.07833;-62.9855;402850;23.7;19-sep-15;00:26:00;30.59;4.74;292.92494;0.54;2.185;0.66;1.795;0.405;NaN;0.145
18TL15133_2168;1121;47.07833;-62.9855;402851;3.87;19-sep-15;00:26:00;29.11;16.9;253.53482;0.53;0.825;0.14;0.38;0.05;NaN;0.219
18TL15133_2169;1131;46.95633;-63.347;402852;54.44;19-sep-15;02:40:00;31.14;0.33;266.8435;0.09;13.42;1.24;7.205;0.34;NaN;0.081
18TL15133_2169;1131;46.95633;-63.347;402853;49.28;19-sep-15;02:40:00;31.12;0.36;265.86098;0.1;14.065;1.295;7.45;0.34;NaN;0.083
18TL15133_2169;1131;46.95633;-63.347;402854;24.3;19-sep-15;02:40:00;30.33;7.67;270.81824;0.33;3.55;0.655;2.04;0.28;NaN;0.114
18TL15133_2169;1131;46.95633;-63.347;402855;4.36;19-sep-15;02:40:00;28.77;15.8;258.89402;1.16;1.545;0.24;0.37;0.045;NaN;0.377
18TL15133_2170;1141;46.91933;-63.4135;402856;49.88;19-sep-15;05:12:00;31.16;0.99;253.93676;0.13;15.59;1.225;6.87;0.34;NaN;0.089
18TL15133_2170;1141;46.91933;-63.4135;402857;24.79;19-sep-15;05:12:00;30.13;8.56;264.6105;0.4;3.34;0.595;1.43;0.245;NaN;0.125
18TL15133_2170;1141;46.91933;-63.4135;402858;4.36;19-sep-15;05:12:00;28.67;16.73;257.50956;0.64;1.51;0.235;0.45;0.05;NaN;0.254
18TL15133_2171;1151;46.89883;-63.29333;402859;56.62;19-sep-15;07:19:00;31.21;0.1;265.14642;0.09;14.215;1.315;7.77;0.33;NaN;0.082
18TL15133_2171;1151;46.89883;-63.29333;402860;49.68;19-sep-15;07:19:00;31.1;0.13;264.52118;0.09;14.17;1.32;7.62;0.315;NaN;0.09
18TL15133_2171;1151;46.89883;-63.29333;402861;24.59;19-sep-15;07:19:00;30.43;7.28;274.79298;0.34;4.385;0.74;2.68;0.3;NaN;0.123
18TL15133_2171;1151;46.89883;-63.29333;402862;4.46;19-sep-15;07:19:00;28.61;17.02;254.20472;0.75;1.14;0.175;0.34;0.03;NaN;0.281
18TL15133_2172;1161;46.77067;-63.03783;402863;56.82;19-sep-15;11:01:00;31.23;-0.18;273.9891;0.095;13.15;1.3;7.735;0.27;NaN;0.077
18TL15133_2172;1161;46.77067;-63.03783;402864;49.88;19-sep-15;11:01:00;31.21;-0.13;273.85512;0.095;12.87;1.35;7.61;0.285;NaN;0.078
18TL15133_2172;1161;46.77067;-63.03783;402865;25.09;19-sep-15;11:01:00;30.53;4.87;273.45318;0.405;5.71;0.83;3.175;0.43;NaN;0.14
18TL15133_2172;1161;46.77067;-63.03783;402866;4.56;19-sep-15;11:01:00;28.91;16.81;253.6688;0.87;0.79;0.135;0.33;0;NaN;0.299
18TL15133_2173;1181;46.87033;-62.87117;402867;59.89;19-sep-15;20:37:00;31.28;-0.21;279.5716;0.125;11.95;1.265;7.385;0.3;NaN;0.07
18TL15133_2173;1181;46.87033;-62.87117;402868;49.78;19-sep-15;20:37:00;31.25;-0.2;278.18714;0.1;12.49;1.34;7.815;0.295;NaN;0.069
18TL15133_2173;1181;46.87033;-62.87117;402869;24.59;19-sep-15;20:37:00;30.74;3.53;281.44732;0.34;6.86;0.94;4.23;0.43;NaN;0.117
18TL15133_2173;1181;46.87033;-62.87117;402870;4.76;19-sep-15;20:37:00;28.92;17.5;255.14258;0.71;0.72;0.15;0.35;0.04;NaN;0.251
18TL15133_2174;1191;46.9095;-62.53167;402871;62.96;19-sep-15;23:19:00;31.38;-0.3;275.95414;0.09;13.84;1.35;8.51;0.33;NaN;0.077
18TL15133_2174;1191;46.9095;-62.53167;402872;49.98;19-sep-15;23:19:00;31.34;-0.3;276.98132;0.09;13.415;1.37;8.34;0.32;NaN;0.076
18TL15133_2174;1191;46.9095;-62.53167;402873;24.59;19-sep-15;23:19:00;30.7;2.97;314.80834;0.45;3.28;0.79;3.08;0.315;NaN;0.161
18TL15133_2174;1191;46.9095;-62.53167;402874;4.46;19-sep-15;23:19:00;28.89;17.42;254.16006;0.815;0.485;0.105;0.305;0.035;NaN;0.312
18TL15133_2175;1201;46.771;-62.46283;402875;59.2;20-sep-15;00:42:00;31.18;-0.05;283.90362;0.085;10.195;1.215;6.19;0.205;NaN;0.08
18TL15133_2175;1201;46.771;-62.46283;402876;49.98;20-sep-15;00:42:00;31.17;-0.02;284.43954;0.1;10.515;1.24;6.31;0.2;NaN;0.079
18TL15133_2175;1201;46.771;-62.46283;402877;24.59;20-sep-15;00:42:00;30.7;3.37;308.24332;0.42;3.44;0.785;2.525;0.3;NaN;0.163
18TL15133_2175;1201;46.771;-62.46283;402878;4.76;20-sep-15;00:42:00;28.75;17.98;251.92706;0.83;0.61;0.12;0.335;0.03;NaN;0.361
18TL15133_2176;1211;46.904;-62.33567;402879;61.58;20-sep-15;05:23:00;31.54;-0.23;275.5522;0.08;14.855;1.36;8.99;0.36;NaN;0.067
18TL15133_2176;1211;46.904;-62.33567;402880;49.18;20-sep-15;05:23:00;31.52;-0.22;275.01628;0.09;14.915;1.35;9.025;0.365;NaN;0.069
18TL15133_2176;1211;46.904;-62.33567;402881;24;20-sep-15;05:23:00;30.57;3.79;304.40256;0.46;3.995;0.81;3.22;0.405;NaN;0.204
18TL15133_2176;1211;46.904;-62.33567;402882;4.26;20-sep-15;05:23:00;28.9;17.47;250.9892;0.87;0.65;0.19;0.485;0.065;NaN;0.315
18TL15133_2177;1221;46.68433;-62.04783;402883;56.72;20-sep-15;08:47:00;31.23;0.07;283.1444;0.075;10.845;1.18;6.055;0.195;NaN;0.074
18TL15133_2177;1221;46.68433;-62.04783;402884;49.98;20-sep-15;08:47:00;31.22;0.07;283.1444;0.07;10.945;1.2;6.085;0.19;NaN;0.074
18TL15133_2177;1221;46.68433;-62.04783;402885;24.59;20-sep-15;08:47:00;30.76;2.77;311.81612;0.39;3.465;0.775;2.575;0.15;NaN;0.16
18TL15133_2177;1221;46.68433;-62.04783;402886;4.76;20-sep-15;08:47:00;29.15;17.76;247.55038;0.53;0.66;0.12;0.4;0.015;NaN;0.194
18TL15133_2178;1231;46.71533;-61.75283;402887;67.43;20-sep-15;12:57:00;31.44;-0.09;288.14632;0.105;10.64;1.225;6.355;0.2;NaN;0.074
18TL15133_2178;1231;46.71533;-61.75283;402888;49.88;20-sep-15;12:57:00;31.43;-0.08;288.2803;0.1;10.405;1.215;6.225;0.21;NaN;0.075
18TL15133_2178;1231;46.71533;-61.75283;402889;25.09;20-sep-15;12:57:00;30.73;2.71;303.50936;0.385;3.61;0.715;2.135;0.16;NaN;0.131
18TL15133_2178;1231;46.71533;-61.75283;402890;4.56;20-sep-15;12:57:00;28.75;17.91;246.21058;1.135;0.595;0.105;0.39;0.03;NaN;0.358
18TL15133_2179;1251;46.54167;-61.42167;402891;64.35;20-sep-15;16:45:00;32.21;1.14;267.37942;0.135;13.62;1.235;9.095;0.245;NaN;0.071
18TL15133_2179;1251;46.54167;-61.42167;402892;49.78;20-sep-15;16:45:00;31.54;0.84;275.68618;0.09;12.475;1.16;7.02;0.375;NaN;0.072
18TL15133_2179;1251;46.54167;-61.42167;402893;24.89;20-sep-15;16:45:00;30.43;5.69;278.58908;0.3;3.215;0.57;1.02;0.15;NaN;0.165
18TL15133_2179;1251;46.54167;-61.42167;402894;4.76;20-sep-15;16:45:00;28.8;18.02;248.62222;1.175;0.645;0.13;0.375;0.04;NaN;0.331
18TL15133_2180;1261;46.3155;-61.72767;402895;52.46;20-sep-15;19:25:00;31.05;1.38;281.26868;0.15;9.61;1.005;3.77;0.415;NaN;0.101
18TL15133_2180;1261;46.3155;-61.72767;402896;24.79;20-sep-15;19:25:00;29.4;11.76;227.27474;0.38;4.98;0.59;1.57;0.195;NaN;0.171
18TL15133_2180;1261;46.3155;-61.72767;402897;4.56;20-sep-15;19:25:00;28.8;17.36;253.08822;1.395;1.31;0.185;0.37;0.035;NaN;0.448
18TL15133_2181;1271;46.30983;-61.93283;402898;42.84;20-sep-15;21:30:00;30.76;3.01;272.96192;0.29;7.03;0.805;2.37;0.18;NaN;0.112
18TL15133_2181;1271;46.30983;-61.93283;402899;24.69;20-sep-15;21:30:00;29.12;14.23;228.6592;1.175;3.73;0.475;1.12;0.125;NaN;0.37
18TL15133_2181;1271;46.30983;-61.93283;402900;4.76;20-sep-15;21:30:00;28.77;17.67;253.13288;1.36;1.265;0.18;0.37;0.03;NaN;0.408
18TL15133_2182;1281;46.24533;-61.96467;402901;43.63;20-sep-15;22:30:00;30.85;2.53;277.38326;0.145;7.365;0.875;2.665;0.255;NaN;0.105
18TL15133_2182;1281;46.24533;-61.96467;402902;24.5;20-sep-15;22:30:00;29.31;13.74;245.94262;1.08;1.965;0.335;0.515;0.05;NaN;0.375
18TL15133_2182;1281;46.24533;-61.96467;402903;5.36;20-sep-15;22:30:00;28.77;17.71;252.59696;0.92;1.02;0.135;0.35;0.035;NaN;0.345
18TL15133_2183;1291;46.09217;-62.25283;402904;35.5;21-sep-15;02:15:00;30.34;6.98;232.27666;0.355;8.83;0.8;1.93;0.24;NaN;0.133
18TL15133_2183;1291;46.09217;-62.25283;402905;24.79;21-sep-15;02:15:00;29.41;11.73;221.78156;0.55;6.11;0.63;1.425;0.17;NaN;0.261
18TL15133_2183;1291;46.09217;-62.25283;402906;4.96;21-sep-15;02:15:00;28.78;18.55;248.71154;1.3;0.75;0.12;0.365;0.03;NaN;0.406
18TL15133_2184;1301;45.916;-62.5175;402907;32.13;21-sep-15;05:02:00;30.26;9.01;234.6883;1.45;7.065;0.59;1.095;0.18;NaN;0.146
18TL15133_2184;1301;45.916;-62.5175;402908;25.19;21-sep-15;05:02:00;29.61;14.42;228.16794;3.22;6.85;0.585;0.905;0.16;NaN;0.668
18TL15133_2184;1301;45.916;-62.5175;402909;4.26;21-sep-15;05:02:00;29.05;18.86;259.20664;3.22;1.635;0.17;0.39;0.03;NaN;0.46
18TL15133_2185;1311;45.94117;-63.106;402910;30.35;21-sep-15;08:22:00;29.72;14.19;198.15642;3.61;5.865;0.65;0.385;0.05;NaN;1.066
18TL15133_2185;1311;45.94117;-63.106;402911;24.69;21-sep-15;08:22:00;29.65;14.6;207.31172;3.04;5.765;0.655;0.43;0.085;NaN;0.511
18TL15133_2185;1311;45.94117;-63.106;402912;5.06;21-sep-15;08:22:00;29.36;17.54;255.9018;2.74;1.53;0.23;0.415;0.075;NaN;0.47
18TL15133_2186;1331;45.959;-63.30267;402915;22.02;21-sep-15;13:28:00;29.71;14.49;187.43802;3.13;4.675;0.575;0.495;0.08;NaN;0.511
18TL15133_2186;1331;45.959;-63.30267;402916;4.46;21-sep-15;13:28:00;29.12;18.03;243.44166;0.74;1.36;0.41;0.49;0.075;NaN;0.559
18TL15133_2187;1341;46.02467;-63.356;402917;21.82;21-sep-15;17:24:00;29.7;14.62;183.73124;3.04;3.755;0.58;0.49;0.09;NaN;0.615
18TL15133_2187;1341;46.02467;-63.356;402918;4.76;21-sep-15;17:24:00;29.09;18.68;248.93484;2.91;0.82;0.3;0.365;0.06;NaN;0.55
18TL15133_2188;1351;45.791;-62.4125;402919;23.6;21-sep-15;23:48:00;29.39;17.38;244.2902;3.87;1.4;0.25;0.37;0.065;NaN;0.717
18TL15133_2188;1351;45.791;-62.4125;402920;4.56;21-sep-15;23:48:00;29.32;17.78;260.45712;4.18;1.165;0.23;0.46;0.065;NaN;0.656
18TL15133_2189;1361;45.928;-62.1215;402921;40.66;22-sep-15;02:06:00;30.62;5.74;241.11934;0.48;12.935;0.895;2.055;0.395;NaN;0.136
18TL15133_2189;1361;45.928;-62.1215;402922;24.89;22-sep-15;02:06:00;29.63;13.93;221.2903;0.84;8.7;0.645;1.01;0.2;NaN;0.247
18TL15133_2189;1361;45.928;-62.1215;402923;4.66;22-sep-15;02:06:00;29.04;18.27;250.81056;2.26;0.95;0.13;0.47;0.055;NaN;0.461
18TL15133_2190;1371;45.726;-61.772;402924;25.39;22-sep-15;05:48:00;29.69;13.6;120.53734;7.57;5.825;0.305;0.465;0.07;NaN;3.087
18TL15133_2190;1371;45.726;-61.772;402925;4.86;22-sep-15;05:48:00;29.08;18.61;242.23584;2.565;2.535;0.15;0.45;0.055;NaN;0.411
18TL15133_2191;1381;45.78217;-61.65283;402926;33.12;22-sep-15;07:01:00;29.97;10.49;122.94898;3.22;7.79;0.455;0.445;0.06;NaN;1.103
18TL15133_2191;1381;45.78217;-61.65283;402927;24.69;22-sep-15;07:01:00;29.06;18.57;215.08256;2.96;7.455;0.425;0.405;0.06;NaN;0.478
18TL15133_2191;1381;45.78217;-61.65283;402928;4.66;22-sep-15;07:01:00;29.13;18.58;243.8436;2.26;1.39;0.14;0.45;0.06;NaN;0.426
18TL15133_2192;1391;45.87583;-61.67833;402929;38.28;22-sep-15;08:50:00;30.71;4.71;207.35638;0.745;16.915;0.925;2.23;0.4;NaN;0.127
18TL15133_2192;1391;45.87583;-61.67833;402930;24.3;22-sep-15;08:50:00;29.29;17.14;219.9505;1.725;7.485;0.49;0.685;0.13;NaN;0.484
18TL15133_2192;1391;45.87583;-61.67833;402931;4.26;22-sep-15;08:50:00;29.06;18.31;248.26494;2.345;0.8;0.12;0.33;0.065;NaN;0.43
18TL15133_2193;1401;45.90883;-61.632;402932;29.85;22-sep-15;12:48:00;29.8;12.96;189.89432;1.285;4.795;0.41;0.43;0.07;NaN;0.182
18TL15133_2193;1401;45.90883;-61.632;402933;4.76;22-sep-15;12:48:00;29.08;18.37;245.00476;2.26;1.1;0.135;0.36;0.055;NaN;0.428
18TL15133_2194;1411;45.97767;-61.68933;402934;41.16;22-sep-15;13:56:00;30.93;2.84;264.96778;0.26;10.605;0.895;2.42;0.46;NaN;0.098
18TL15133_2194;1411;45.97767;-61.68933;402935;24.59;22-sep-15;13:56:00;29.49;15.11;211.19714;1.115;3.825;0.405;0.39;0.05;NaN;0.264
18TL15133_2194;1411;45.97767;-61.68933;402936;4.46;22-sep-15;13:56:00;29.18;18.31;249.56008;2.395;0.905;0.155;0.32;0.065;NaN;0.461
18TL15133_2195;1421;46.01283;-61.85033;402937;49.58;22-sep-15;18:39:00;30.92;2.58;262.86876;0.18;13.815;1.09;3.225;0.55;NaN;0.118
18TL15133_2195;1421;46.01283;-61.85033;402938;24.2;22-sep-15;18:39:00;29.76;13;220.6204;0.93;7.07;0.545;0.485;0.085;NaN;0.221
18TL15133_2195;1421;46.01283;-61.85033;402939;4.66;22-sep-15;18:39:00;28.99;18.3;250.14066;1.415;1.63;0.185;0.47;0.075;NaN;0.364
18TL15133_2196;1431;46.1965;-61.6265;402940;57.02;22-sep-15;20:53:00;31.09;1.37;282.42984;0.2;9.985;0.995;3.22;0.59;NaN;0.098
18TL15133_2196;1431;46.1965;-61.6265;402941;49.09;22-sep-15;20:53:00;31.06;1.46;281.75994;0.14;10.62;1.05;3.52;0.63;NaN;0.097
18TL15133_2196;1431;46.1965;-61.6265;402942;24.2;22-sep-15;20:53:00;29.16;13.8;221.37962;0.83;3.995;0.45;0.515;0.08;NaN;0.273
18TL15133_2196;1431;46.1965;-61.6265;402943;4.96;22-sep-15;20:53:00;28.75;18.09;250.14066;1.185;0.6;0.15;0.435;0.065;NaN;0.408
18TL15133_2197;1441;46.31567;-61.52983;402944;60.19;22-sep-15;23:16:00;31.12;1.2;282.9211;0.15;11.005;1.025;3.71;0.5;NaN;0.091
18TL15133_2197;1441;46.31567;-61.52983;402945;49.68;22-sep-15;23:16:00;30.99;1.55;283.09974;0.16;10.205;0.99;3.31;0.46;NaN;0.097
18TL15133_2197;1441;46.31567;-61.52983;402946;24.4;22-sep-15;23:16:00;29.41;11.03;225.0864;0.38;4.965;0.61;1.49;0.225;NaN;0.176
18TL15133_2197;1441;46.31567;-61.52983;402947;4.26;22-sep-15;23:16:00;28.76;17.27;253.08822;0.9;1;0.15;0.48;0.055;NaN;0.359
18TL15133_2198;1451;46.6035;-61.2215;402948;73.38;23-sep-15;03:29:00;32.34;1.44;257.15228;0.075;13.115;1.16;8.245;0.335;NaN;0.064
18TL15133_2198;1451;46.6035;-61.2215;402949;50.18;23-sep-15;03:29:00;31.16;0.95;287.1638;0.09;10.685;1.12;5.71;0.41;NaN;0.077
18TL15133_2198;1451;46.6035;-61.2215;402950;24.49;23-sep-15;03:29:00;30.16;8.15;234.82228;0.14;8.41;0.815;2.42;0.445;NaN;0.259
18TL15133_2198;1451;46.6035;-61.2215;402951;4.86;23-sep-15;03:29:00;28.86;18.15;248.26494;0.835;0.64;0.105;0.465;0.05;NaN;0.327
18TL15133_2199;1461;46.75733;-61.353;402952;67.62;23-sep-15;05:57:00;32.07;0.88;269.7464;0.06;12.575;1.185;7.125;0.29;NaN;0.068
18TL15133_2199;1461;46.75733;-61.353;402953;50.27;23-sep-15;05:57:00;31.21;0.25;282.9211;0.07;10.62;1.145;5.7;0.245;NaN;0.077
18TL15133_2199;1461;46.75733;-61.353;402954;25.09;23-sep-15;05:57:00;30.76;2.85;290.69194;0.36;7.16;0.91;3.185;0.21;NaN;0.198
18TL15133_2199;1461;46.75733;-61.353;402955;4.66;23-sep-15;05:57:00;29;17.47;247.68436;0.75;1.235;0.125;0.49;0.06;NaN;0.32
18TL15133_2200;1471;46.80517;-61.42833;402956;62.37;23-sep-15;09:00:00;31.62;0.08;276.57938;0.065;11.795;1.195;6.375;0.285;NaN;0.067
18TL15133_2200;1471;46.80517;-61.42833;402957;50.17;23-sep-15;09:00:00;31.49;-0.04;285.3774;0.07;10.69;1.205;5.945;0.275;NaN;0.071
18TL15133_2200;1471;46.80517;-61.42833;402958;24.89;23-sep-15;09:00:00;30.6;6.19;287.96768;0.85;2.345;0.63;1.19;0.235;NaN;0.321
18TL15133_2200;1471;46.80517;-61.42833;402959;4.86;23-sep-15;09:00:00;29.14;17.3;248.22028;0.75;0.345;0.12;0.455;0.06;NaN;0.253
18TL15133_2201;1481;46.91367;-61.69867;402960;50.57;23-sep-15;14:27:00;31.44;0.32;292.523;0.13;9.4;1.11;4.55;0.165;NaN;0.086
18TL15133_2201;1481;46.91367;-61.69867;402961;24.3;23-sep-15;14:27:00;30.96;4.97;283.76964;0.45;4.74;0.835;2.585;0.255;NaN;0.18
18TL15133_2201;1481;46.91367;-61.69867;402962;4.66;23-sep-15;14:27:00;29.4;16.83;247.46106;0.8;0.625;0.17;0.325;0.05;NaN;0.177
18TL15133_2202;1491;47.00817;-61.5425;402963;35.1;23-sep-15;15:31:00;31.34;2.41;278.4551;0.32;7.29;0.935;3.185;0.275;NaN;0.135
18TL15133_2202;1491;47.00817;-61.5425;402964;24.79;23-sep-15;15:31:00;31.27;2.9;279.61626;0.425;7.025;0.925;3.08;0.285;NaN;0.16
18TL15133_2202;1491;47.00817;-61.5425;402965;4.86;23-sep-15;15:31:00;29.84;15.58;260.05518;0.98;0.685;0.2;0.41;0.05;NaN;0.167
18TL15133_2203;1501;46.819;-61.328;402966;62.07;23-sep-15;18:01:00;31.88;0.6;268.00466;0.11;12.145;1.125;6.815;0.295;NaN;0.067
18TL15133_2203;1501;46.819;-61.328;402967;49.78;23-sep-15;18:01:00;31.48;-0.1;285.06478;0.055;11.02;1.175;6.15;0.275;NaN;0.066
18TL15133_2203;1501;46.819;-61.328;402968;24.89;23-sep-15;18:01:00;30.85;6.7;275.19492;0.54;4.365;0.785;2.22;0.21;NaN;0.237
18TL15133_2203;1501;46.819;-61.328;402969;4.36;23-sep-15;18:01:00;29.79;16.59;254.07074;0.93;0.39;0.135;0.465;0.05;NaN;0.188
18TL15133_2204;1511;46.8335;-61.20383;402970;64.05;23-sep-15;20:17:00;32.06;0.8;275.95414;0.11;12.665;1.145;8.115;0.295;NaN;0.064
18TL15133_2204;1511;46.8335;-61.20383;402971;50.27;23-sep-15;20:17:00;31.53;0.05;282.2512;0.09;12.005;1.17;6.865;0.305;NaN;0.066
18TL15133_2204;1511;46.8335;-61.20383;402972;24.89;23-sep-15;20:17:00;30.92;2.19;308.10934;0.515;5.005;0.88;3.675;0.32;NaN;0.17
18TL15133_2204;1511;46.8335;-61.20383;402973;4.86;23-sep-15;20:17:00;29.55;17.18;250.67658;0.67;0.84;0.165;0.58;0.07;NaN;0.197
18TL15133_2205;1521;46.89267;-60.929;402974;124.82;23-sep-15;23:57:00;33.59;3.94;197.44186;0.04;18.83;1.375;15.035;0.15;NaN;0.046
18TL15133_2205;1521;46.89267;-60.929;402975;49.08;23-sep-15;23:57:00;31.3;0.39;291.8531;0.075;8.84;1.035;5.55;0.34;NaN;0.114
