CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TE90;DOXY;CHL_01;Si_01;PO4_01;NOx_01;NO2_01;OXYM_01;FLOR
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mg/m**3)
18TL14133_2048;1201;47.15633;-63.75267;376868;55.23;21-sep-14;06:29:00;31.03;2.96;301.2317;0.1;10.24;1.07;6.875;0.265;NaN;0.15
18TL14133_2048;1201;47.15633;-63.75267;376869;25.19;21-sep-14;06:29:00;29.01;12.73;275.7755;1.16;2.985;0.46;1.655;0.095;NaN;0.617
18TL14133_2048;1201;47.15633;-63.75267;376870;4.76;21-sep-14;06:29:00;28.8;13.96;268.09398;1.45;1.645;0.25;0;0.02;NaN;0.51
18TL14133_2049;1211;47.08683;-63.6415;376871;52.55;21-sep-14;08:25:00;31.53;1.66;300.69578;0.125;12.625;1.15;8.13;0.245;NaN;0.153
18TL14133_2049;1211;47.08683;-63.6415;376872;25.48;21-sep-14;08:25:00;28.79;13.06;275.3289;1.225;5.025;0.56;2.325;0.135;NaN;0.731
18TL14133_2049;1211;47.08683;-63.6415;376873;5.16;21-sep-14;08:25:00;28.86;13.44;275.50754;2.095;1.29;0.24;0;0;NaN;0.696
18TL14133_2050;1221;47.018;-63.765;376874;45.32;21-sep-14;12:19:00;30.18;5.07;258.98334;0.325;11.9;1.115;6.64;0.35;NaN;0.171
18TL14133_2050;1221;47.018;-63.765;376875;25.39;21-sep-14;12:19:00;28.69;13.62;266.26292;0.74;5.225;0.565;2.39;0.17;NaN;0.418
18TL14133_2050;1221;47.018;-63.765;376876;5.55;21-sep-14;12:19:00;28.48;14.61;263.76196;3.68;0.655;0.24;0;0.045;NaN;0.912
18TL14133_2051;1231;46.943;-63.80033;376877;37.58;21-sep-14;14:16:00;30.14;5.53;258.53674;0.96;10.08;1.055;6.34;0.31;NaN;0.294
18TL14133_2051;1231;46.943;-63.80033;376878;24.79;21-sep-14;14:16:00;28.62;13.95;254.24938;0.98;5.49;0.645;3.08;0.175;NaN;0.346
18TL14133_2051;1231;46.943;-63.80033;376879;5.36;21-sep-14;14:16:00;28.3;15.06;265.01244;4.475;0.41;0.24;0;0;NaN;1.099
18TL14133_2052;1241;46.79333;-63.66033;376880;36.89;21-sep-14;16:46:00;30.3;5.28;272.51532;0.28;9.11;1.01;5.67;0.29;NaN;0.159
18TL14133_2052;1241;46.79333;-63.66033;376881;24.39;21-sep-14;16:46:00;28.77;13.93;269.43378;1.25;2.81;0.4;1.215;0.09;NaN;0.504
18TL14133_2052;1241;46.79333;-63.66033;376882;5.16;21-sep-14;16:46:00;28.62;14.58;270.72892;3.125;0.695;0.225;0;0;NaN;0.755
18TL14133_2053;1251;46.7805;-63.5275;376883;40.95;21-sep-14;18:41:00;30.58;3.84;280.0182;0.175;11.255;1.115;6.93;0.335;NaN;0.141
18TL14133_2053;1251;46.7805;-63.5275;376884;25.19;21-sep-14;18:41:00;28.84;13.08;275.9988;1.56;2.675;0.39;1.17;0.075;NaN;0.579
18TL14133_2053;1251;46.7805;-63.5275;376885;5.55;21-sep-14;18:41:00;28.92;13.76;278.0085;2.32;1.29;0.235;0;0;NaN;0.784
18TL14133_2054;1271;46.67667;-63.6375;376886;29.06;21-sep-14;21:31:00;29.96;7.27;238.43974;1.16;8.025;0.77;3.63;0.26;NaN;0.189
18TL14133_2054;1271;46.67667;-63.6375;376887;25.29;21-sep-14;21:31:00;28.68;12.86;257.50956;1.34;7.125;0.71;3.2;0.23;NaN;0.497
18TL14133_2054;1271;46.67667;-63.6375;376888;5.45;21-sep-14;21:31:00;28.44;15.01;270.8629;3.28;0.75;0.21;0;0;NaN;0.995
18TL14133_2055;1281;46.76883;-63.2165;376889;52.46;22-sep-14;00:20:00;30.78;3.04;285.51138;0.22;11.255;1.165;7.695;0.32;NaN;0.131
18TL14133_2055;1281;46.76883;-63.2165;376890;25.19;22-sep-14;00:20:00;28.88;13.09;276.75802;1.07;3.61;0.565;2.76;0.14;NaN;0.658
18TL14133_2055;1281;46.76883;-63.2165;376891;5.55;22-sep-14;00:20:00;28.8;14.16;272.60464;1.94;1.805;0.26;0;0.04;NaN;0.643
18TL14133_2056;1291;46.58;-63.1925;376892;39.86;22-sep-14;01:53:00;30.67;3.61;261.12702;0.57;10.9;0.91;5.225;0.22;NaN;0.17
18TL14133_2056;1291;46.58;-63.1925;376893;25.19;22-sep-14;01:53:00;28.35;15.29;263.494;1.895;3.51;0.375;1.36;0.08;NaN;0.764
18TL14133_2056;1291;46.58;-63.1925;376894;5.36;22-sep-14;01:53:00;28.4;15.54;265.0571;2.19;1.135;0.19;0;0;NaN;0.728
18TL14133_2057;1301;46.52083;-63.27033;376895;27.57;22-sep-14;04:37:00;28.9;13.11;248.9795;2.36;1.385;0.195;0;0;NaN;0.43
18TL14133_2057;1301;46.52083;-63.27033;376896;24.89;22-sep-14;04:37:00;28.26;15.85;259.07266;2.01;1.575;0.215;0;0;NaN;0.588
18TL14133_2057;1301;46.52083;-63.27033;376897;5.36;22-sep-14;04:37:00;28.24;15.99;260.23382;2.43;1.58;0.195;0;0.02;NaN;0.736
18TL14133_2058;1321;46.57833;-62.61567;376898;47.1;22-sep-14;13:19:00;31.15;1.74;281.09004;0.275;15.195;1.1;6.73;0.24;NaN;0.148
18TL14133_2058;1321;46.57833;-62.61567;376899;24.79;22-sep-14;13:19:00;28.83;14.33;267.96;1.18;1.48;0.24;0;0;NaN;0.367
18TL14133_2058;1321;46.57833;-62.61567;376900;5.06;22-sep-14;13:19:00;28.23;15.25;269.56776;1.94;0.455;0.17;0;0;NaN;0.625
18TL14133_2059;1331;46.51383;-62.5885;376901;27.67;22-sep-14;15:23:00;28.72;14.64;260.63576;1.335;1.43;0.24;0;0;NaN;0.432
18TL14133_2059;1331;46.51383;-62.5885;376902;25.59;22-sep-14;15:23:00;28.68;14.77;262.77944;1.43;1.155;0.2;0;0;NaN;0.478
18TL14133_2059;1331;46.51383;-62.5885;376903;4.96;22-sep-14;15:23:00;28.04;16.16;264.3872;2.385;1.375;0.175;0;0;NaN;0.692
18TL14133_2060;1341;46.6545;-62.34683;376904;55.33;22-sep-14;18:21:00;31.75;0.04;279.5716;0.105;19.435;1.455;12.87;0.115;NaN;0.115
18TL14133_2060;1341;46.6545;-62.34683;376905;25.09;22-sep-14;18:21:00;29.93;6.45;255.94646;0.29;11.065;1.045;5.62;0.34;NaN;0.179
18TL14133_2060;1341;46.6545;-62.34683;376906;5.26;22-sep-14;18:21:00;28.85;14.93;271.26484;1.56;1.165;0.19;0;0;NaN;0.587
18TL14133_2061;1351;46.5655;-62.0395;376907;47.99;22-sep-14;19:56:00;30.84;2.19;275.86482;0.17;15;1.11;5.69;0.325;NaN;0.149
18TL14133_2061;1351;46.5655;-62.0395;376908;25.39;22-sep-14;19:56:00;28.99;14.68;267.87068;1.475;1.59;0.23;0;0;NaN;0.543
18TL14133_2061;1351;46.5655;-62.0395;376909;5.06;22-sep-14;19:56:00;28.55;15.55;268.67456;1.96;0.97;0.21;0;0;NaN;0.639
18TL14133_2062;1361;46.632;-61.98067;376910;55.53;23-sep-14;00:52:00;31.44;0.43;282.65314;0.1;18.77;1.4;9.65;0.165;NaN;0.125
18TL14133_2062;1361;46.632;-61.98067;376911;25.39;23-sep-14;00:52:00;29.2;13.79;271.71144;1.34;1.385;0.25;0;0;NaN;0.487
18TL14133_2062;1361;46.632;-61.98067;376912;5.16;23-sep-14;00:52:00;28.89;14.82;270.95222;1.56;0.975;0.195;0;0;NaN;0.553
18TL14133_2063;1371;46.5705;-61.68667;376913;57.61;23-sep-14;03:15:00;31.15;0.85;290.37932;0.135;16.855;1.275;5.93;0.325;NaN;0.151
18TL14133_2063;1371;46.5705;-61.68667;376914;51.27;23-sep-14;03:15:00;31.13;0.85;290.9599;0.13;16.85;1.265;6.025;0.32;NaN;0.151
18TL14133_2063;1371;46.5705;-61.68667;376915;25.68;23-sep-14;03:15:00;28.87;14.64;264.07458;1.05;1.61;0.25;0;0.035;NaN;0.425
18TL14133_2063;1371;46.5705;-61.68667;376916;5.36;23-sep-14;03:15:00;28.55;15.41;263.98526;2.01;1.545;0.21;0;0;NaN;0.654
18TL14133_2064;1381;46.44117;-61.5585;376917;57.12;23-sep-14;06:56:00;31.49;0.49;289.08418;0.135;17.57;1.365;8.435;0.28;NaN;0.159
18TL14133_2064;1381;46.44117;-61.5585;376918;24.3;23-sep-14;06:56:00;28.58;15.47;258.26878;1.16;1.56;0.215;0;0;NaN;0.428
18TL14133_2064;1381;46.44117;-61.5585;376919;5.55;23-sep-14;06:56:00;28.36;16.03;259.56392;2.03;1.385;0.185;0;0;NaN;0.58
18TL14133_2065;1391;46.35117;-61.43867;376920;59.2;23-sep-14;10:10:00;32.06;0.83;275.86482;0.175;17.7;1.38;10.52;0.25;NaN;0.149
18TL14133_2065;1391;46.35117;-61.43867;376921;24.59;23-sep-14;10:10:00;28.4;15.82;259.20664;2.005;1.535;0.185;0;0;NaN;0.551
18TL14133_2065;1391;46.35117;-61.43867;376922;5.36;23-sep-14;10:10:00;28.41;15.83;258.98334;1.965;1.525;0.205;0;0;NaN;0.552
18TL14133_2066;1401;46.51767;-61.41467;376923;61.08;23-sep-14;12:50:00;32.25;0.97;275.46288;0.115;17.08;1.36;10.91;0.205;NaN;0.111
18TL14133_2066;1401;46.51767;-61.41467;376924;25.49;23-sep-14;12:50:00;28.69;15.03;264.8338;1.875;1.52;0.21;0;0.035;NaN;0.541
18TL14133_2066;1401;46.51767;-61.41467;376925;5.45;23-sep-14;12:50:00;28.66;15.12;265.23574;2.14;1.465;0.2;0;0.035;NaN;0.625
18TL14133_2067;1411;46.70417;-61.6505;376926;66.53;23-sep-14;16:27:00;31.61;0.11;284.39488;0.1;19.26;1.425;11.815;0.135;NaN;0.117
18TL14133_2067;1411;46.70417;-61.6505;376927;25.78;23-sep-14;16:27:00;29.91;8.41;300.3385;0.645;5.8;0.715;3.18;0.225;NaN;0.264
18TL14133_2067;1411;46.70417;-61.6505;376928;5.16;23-sep-14;16:27:00;29.34;13.61;274.39104;1.515;1;0.25;0;0;NaN;0.512
18TL14133_2068;1421;46.65283;-62;376929;54.34;23-sep-14;20:02:00;31.37;0.58;283.09974;0.105;18.425;1.34;9.53;0.19;NaN;0.132
18TL14133_2068;1421;46.65283;-62;376930;25.19;23-sep-14;20:02:00;29.09;12.56;268.80854;0.76;3.885;0.475;1.29;0.13;NaN;0.287
18TL14133_2068;1421;46.65283;-62;376931;5.26;23-sep-14;20:02:00;29.07;14.22;270.28232;1.47;1.055;0.205;0;0;NaN;0.566
18TL14133_2069;1431;46.87967;-62.24117;376932;61.58;23-sep-14;22:23:00;31.95;-0.29;290.33466;0.085;17.785;1.385;11.565;0.1;NaN;0.112
18TL14133_2069;1431;46.87967;-62.24117;376933;25.39;23-sep-14;22:23:00;30.73;3.54;323.82966;1.05;6.085;0.89;4.12;0.66;NaN;0.453
