CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TE90;DOXY;PHPH;OXYM_01;Si_01;NO2_01;NOx_01;PO4_01;CHL_01;FLOR
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);((none));(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mg/m**3);(mg/m**3)
18VA18668_1719;11;47.78533;-64.03337;348148;80.8;06-aug-18;18:21:00;32.08;0.6;246.38922;7.583;5.4925;21.27;0.21;11.715;1.495;0.105;0.145
18VA18668_1719;11;47.78533;-64.03337;348149;49.58;06-aug-18;18:21:00;31.21;-0.6;284.9308;7.674;6.2505;16.465;0.22;6.87;1.375;0.04;0.132
18VA18668_1719;11;47.78533;-64.03337;348150;24.79;06-aug-18;18:21:00;29.84;4.88;313.2899;7.995;NaN;3.765;0.25;2.685;0.6;0.225;0.38
18VA18668_1719;11;47.78533;-64.03337;348151;14.87;06-aug-18;18:21:00;28.57;10.33;300.96374;8.094;NaN;1.1;0.02;0.04;0.17;0.735;1.873
18VA18668_1719;11;47.78533;-64.03337;348152;4.96;06-aug-18;18:21:00;27.16;19.91;256.83966;8.125;5.8155;0.99;0.02;0.03;0.01;0.68;0.729
18VA18668_1719;11;47.78533;-64.03337;348153;1.29;06-aug-18;18:21:00;27.27;21.42;252.06104;8.109;NaN;0.865;0.015;0.025;0.005;0.43;0.359
