CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TE90;DOXY;OXYM_01;Si_01;NO2_01;NOx_01;PO4_01;CHL_03;FLOR
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mg/m**3);(mg/m**3)
18TL11032_1138;1031;47.83383;-61.745;345679;50.37;17-jun-11;20:04:00;31.55;0.01;290.9599;6.5435;5.715;0.1;5.455;1.025;0.18;0.545
18TL11032_1138;1031;47.83383;-61.745;345680;26.08;17-jun-11;20:04:00;30.88;4.76;342.18492;NaN;0.315;0.01;0.055;0.335;0.47;0.88
18TL11032_1138;1031;47.83383;-61.745;345681;15.37;17-jun-11;20:04:00;30.37;6.91;346.74024;NaN;0.41;0.01;0.02;0.225;0.73;1.557
18TL11032_1138;1031;47.83383;-61.745;345682;6.54;17-jun-11;20:04:00;30.15;9.12;325.66072;7.146;0.445;0.01;0.015;0.18;0.58;0.761
18TL11032_1138;1031;47.83383;-61.745;345683;1.98;17-jun-11;20:04:00;30.13;9.34;322.4452;NaN;0.435;0;0.005;0.18;0.47;0.561
18TL11032_1139;1081;47.82867;-62.25233;345702;53.44;18-jun-11;08:49:00;32.06;0.38;291.27252;6.535;7.795;0.09333;5.93667;1.05667;0.22;0.443
18TL11032_1139;1081;47.82867;-62.25233;345703;49.28;18-jun-11;08:49:00;32.04;0.37;304.17926;NaN;6.44;0.085;5.485;1.03;0.165;0.449
18TL11032_1139;1081;47.82867;-62.25233;345704;25.68;18-jun-11;08:49:00;31;0.52;361.43338;NaN;2.45;0.075;3.55;0.73;0.585;1.033
18TL11032_1139;1081;47.82867;-62.25233;345705;16.46;18-jun-11;08:49:00;30.36;3.62;360.00426;NaN;0.635;0.01;0.22;0.225;0.885;1.461
18TL11032_1139;1081;47.82867;-62.25233;345706;7.24;18-jun-11;08:49:00;29.5;9.77;312.57534;7.052;0.59;0.005;0.055;0.115;0.52;1.404
18TL11032_1139;1081;47.82867;-62.25233;345707;1.69;18-jun-11;08:49:00;29.51;9.76;313.24524;NaN;0.605;0;0.025;0.115;0.5;1.298
18TL11032_1140;1091;47.83217;-62.74033;345708;63.16;18-jun-11;11:28:00;31.83;0.25;317.62192;7.098;5.825;0.09333;4.86;0.92;0.165;0.433
18TL11032_1140;1091;47.83217;-62.74033;345709;51.36;18-jun-11;11:28:00;31.57;0.15;329.85876;NaN;6.665;0.09667;5.7;0.91;0.115;0.414
18TL11032_1140;1091;47.83217;-62.74033;345710;25.09;18-jun-11;11:28:00;30.65;0.48;353.39458;NaN;2.585;0.065;3.37;0.645;0.265;0.912
18TL11032_1140;1091;47.83217;-62.74033;345711;15.87;18-jun-11;11:28:00;29.99;4.88;337.31698;NaN;0.995;0.025;0.81;0.315;0.575;1.73
18TL11032_1140;1091;47.83217;-62.74033;345712;5.95;18-jun-11;11:28:00;28.45;10.79;304.31324;6.8515;0.905;0.005;0.02;0.105;0.51;1.554
18TL11032_1140;1091;47.83217;-62.74033;345713;3.37;18-jun-11;11:28:00;28.42;10.82;304.93848;NaN;0.875;0.015;0.015;0.11;0.52;1.542
18TL11032_1141;1151;47.834;-63.25983;345729;74.36;19-jun-11;07:24:00;31.85;0.24;274.92696;6.187;9.425;0.13;6.705;1.115;0.16;0.411
18TL11032_1141;1151;47.834;-63.25983;345730;49.77;19-jun-11;07:24:00;31.23;0.02;332.80632;NaN;5.04;0.09667;5.49667;0.85333;0.22;0.649
18TL11032_1141;1151;47.834;-63.25983;345731;25.28;19-jun-11;07:24:00;29.18;4.74;340.9791;NaN;1.535;0.03;1.15;0.345;0.705;1.018
18TL11032_1141;1151;47.834;-63.25983;345732;15.57;19-jun-11;07:24:00;28.45;8;330.97526;NaN;0.91;0.01;0.115;0.17;0.345;1.779
18TL11032_1141;1151;47.834;-63.25983;345733;6.15;19-jun-11;07:24:00;27.73;10.34;307.2608;6.905;1.03;0.01;0.04;0.1;0.965;2.307
18TL11032_1141;1151;47.834;-63.25983;345734;1.59;19-jun-11;07:24:00;27.74;10.34;306.50158;NaN;0.975;0.005;0.03;0.095;0.955;2.307
18TL11032_1142;401;47.58317;-59.33967;345452;248.26;09-jun-11;23:09:00;34.65;6.31;188.64384;4.106;19.05;0.105;18.495;1.33;NaN;0.247
18TL11032_1142;401;47.58317;-59.33967;345453;201.6;09-jun-11;23:09:00;34.17;5.45;213.34082;NaN;11.82;0.04;15.50333;1.22667;NaN;0.253
18TL11032_1142;401;47.58317;-59.33967;345454;110.04;09-jun-11;23:09:00;32.75;2.35;305.38508;NaN;2.96;0.095;5.97;0.81;0.08;0.322
18TL11032_1142;401;47.58317;-59.33967;345455;50.87;09-jun-11;23:09:00;32.55;4.58;336.33446;NaN;0.78;0.01;0.3;0.36;0.355;0.984
18TL11032_1142;401;47.58317;-59.33967;345456;26.77;09-jun-11;23:09:00;31.49;4.58;337.71892;NaN;0.46;0.02;0.465;0.335;0.485;1.406
18TL11032_1142;401;47.58317;-59.33967;345457;16.76;09-jun-11;23:09:00;31.28;5.63;332.89564;NaN;0.385;0.02;0.295;0.305;0.78;2.214
18TL11032_1142;401;47.58317;-59.33967;345458;6.94;09-jun-11;23:09:00;30.9;7.09;329.01022;7.423;0.51;0.02;0.205;0.28;1.095;2.522
