CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;PHPH;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_02
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);((none));(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l)
18HU14030_004;STAB_05;46.4158;-58.883;405394;364.75;30-sep-14;01:15:00;364.758;34.8984;5.4816;3.444;7.868;NaN;32.11;1.716;21.33;34.897;0.06;3.603
18HU14030_004;STAB_05;46.4158;-58.883;405395;300.73;30-sep-14;01:18:00;300.736;34.8341;5.7691;3.012;7.833;NaN;NaN;NaN;NaN;NaN;NaN;3.167
18HU14030_004;STAB_05;46.4158;-58.883;405396;300.78;30-sep-14;01:18:00;300.785;34.8324;5.7629;2.9943;7.831;NaN;32.15;1.807;22.44;NaN;0.04;NaN
18HU14030_004;STAB_05;46.4158;-58.883;405397;200.06;30-sep-14;01:22:00;200.064;34.6889;7.7269;3.9724;7.97;NaN;13.46;1.264;17.42;NaN;0.04;NaN
18HU14030_004;STAB_05;46.4158;-58.883;405398;150.42;30-sep-14;01:25:00;150.429;34.1709;6.2431;4.4152;7.942;NaN;13.82;1.211;15.18;NaN;0;NaN
18HU14030_004;STAB_05;46.4158;-58.883;405399;100.17;30-sep-14;01:27:00;100.172;33.1832;3.0127;5.4669;7.919;0.02114;13.04;1.167;12.9;NaN;0.05;NaN
18HU14030_004;STAB_05;46.4158;-58.883;405400;79.83;30-sep-14;01:29:00;79.836;32.6986;1.6459;6.4641;7.962;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_004;STAB_05;46.4158;-58.883;405401;80.36;30-sep-14;01:30:00;80.364;32.6796;1.5888;6.5184;7.967;0.03577;7.9;0.995;9.59;NaN;0;NaN
18HU14030_004;STAB_05;46.4158;-58.883;405402;60.03;30-sep-14;01:32:00;60.036;32.314;0.9795;7.2076;8.004;0.03739;3.82;0.857;6.34;NaN;0.13;NaN
18HU14030_004;STAB_05;46.4158;-58.883;405403;50.11;30-sep-14;01:33:00;50.113;32.2219;1.0066;7.356;8.028;0.0439;2.76;0.804;4.54;NaN;0.19;NaN
18HU14030_004;STAB_05;46.4158;-58.883;405404;40.24;30-sep-14;01:34:00;40.246;32.0611;1.3221;7.4473;8.046;0.17071;2.54;0.73;3.36;NaN;0.215;NaN
18HU14030_004;STAB_05;46.4158;-58.883;405405;28.87;30-sep-14;01:36:00;28.876;31.6937;2.2035;7.4977;8.067;0.71467;4.11;0.697;3.06;NaN;0.22;NaN
18HU14030_004;STAB_05;46.4158;-58.883;405406;20.2;30-sep-14;01:37:00;20.2;30.5417;12.0006;6.157;8.167;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_004;STAB_05;46.4158;-58.883;405407;20.28;30-sep-14;01:38:00;20.288;30.8063;10.6789;6.2336;8.167;0.86052;0.62;0.264;0.26;NaN;0.045;NaN
18HU14030_004;STAB_05;46.4158;-58.883;405408;9.95;30-sep-14;01:39:00;9.956;30.4166;13.3007;6.0764;8.179;0.62716;0.3;0.215;0;NaN;0;NaN
18HU14030_004;STAB_05;46.4158;-58.883;405409;2.47;30-sep-14;01:40:00;2.47;30.4111;13.2843;6.0672;8.171;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_004;STAB_05;46.4158;-58.883;405410;2.52;30-sep-14;01:41:00;2.52;30.4089;13.2826;6.0734;8.17;0.6855;0.26;0.178;0;30.408;0;6.283
18HU14030_006;STAB_06;46.7105;-58.4352;405417;456.25;30-sep-14;05:11:00;456.257;34.8783;5.5717;3.312;7.858;NaN;24.58;1.694;22.05;34.879;0.04;3.4555
18HU14030_006;STAB_06;46.7105;-58.4352;405418;249.4;30-sep-14;05:16:00;249.409;34.6914;7.1958;3.6646;7.938;NaN;14.89;1.374;18.77;NaN;0;3.825
18HU14030_006;STAB_06;46.7105;-58.4352;405419;150.19;30-sep-14;05:19:00;150.194;33.3409;3.5688;5.5897;7.955;NaN;10.88;1.114;12.18;NaN;0.13;NaN
18HU14030_006;STAB_06;46.7105;-58.4352;405420;100.7;30-sep-14;05:21:00;100.709;32.4257;0.8155;7.3148;8.018;0.03251;3.1;0.857;6.16;NaN;0.13;NaN
18HU14030_006;STAB_06;46.7105;-58.4352;405421;80.03;30-sep-14;05:22:00;80.038;32.3141;1.2459;7.2223;8.022;0.02276;2.28;0.835;4.63;NaN;0.225;NaN
18HU14030_006;STAB_06;46.7105;-58.4352;405422;50.37;30-sep-14;05:24:00;50.375;32.2075;1.8114;7.8729;8.115;0.07316;0.9;0.593;1.37;NaN;0.31;NaN
18HU14030_006;STAB_06;46.7105;-58.4352;405423;10.22;30-sep-14;05:26:00;10.226;30.6497;12.6824;6.1383;8.196;0.40467;0.52;0.223;0;NaN;0;NaN
18HU14030_006;STAB_06;46.7105;-58.4352;405424;2.05;30-sep-14;05:27:00;2.056;30.6517;12.6843;6.1422;8.182;0.43218;0.34;0.191;0;30.659;0;6.32
18HU14030_008;CSL_01;46.9598;-60.2165;405425;75.67;30-sep-14;16:33:00;75.67;32.4515;1.3966;6.3544;7.879;0.0504;10.54;1.1;9.46;32.408;0.16;6.599
18HU14030_008;CSL_01;46.9598;-60.2165;405426;60.1;30-sep-14;16:34:00;60.102;31.9766;1.1596;6.432;7.866;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_008;CSL_01;46.9598;-60.2165;405427;60;30-sep-14;16:34:00;60.008;31.9723;1.1585;6.4419;7.865;0.09918;11.72;1.132;8.31;NaN;0.22;NaN
18HU14030_008;CSL_01;46.9598;-60.2165;405428;50.39;30-sep-14;16:35:00;50.399;31.4024;2.3781;6.343;7.897;0.13982;10.04;1.008;6.07;NaN;0.245;NaN
18HU14030_008;CSL_01;46.9598;-60.2165;405429;41.1;30-sep-14;16:37:00;41.107;31.1259;3.3988;6.2806;7.93;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_008;CSL_01;46.9598;-60.2165;405430;41.39;30-sep-14;16:37:00;41.39;31.1337;3.3707;6.2939;7.932;0.14929;10.9;1.017;6.34;NaN;0.3;NaN
18HU14030_008;CSL_01;46.9598;-60.2165;405431;30.52;30-sep-14;16:38:00;30.526;30.4218;7.2541;6.0492;8.014;0.4086;6.84;0.716;3.68;NaN;0.235;NaN
18HU14030_008;CSL_01;46.9598;-60.2165;405432;20.72;30-sep-14;16:39:00;20.723;29.0594;13.9787;5.8325;8.14;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_008;CSL_01;46.9598;-60.2165;405433;20.39;30-sep-14;16:40:00;20.391;29.0422;14.0164;5.8445;8.141;1.25431;0.74;0.25;0.21;NaN;0.05;NaN
18HU14030_008;CSL_01;46.9598;-60.2165;405434;10.37;30-sep-14;16:41:00;10.377;28.9152;14.3336;5.8934;8.142;1.88147;0.54;0.2;0;NaN;0.04;NaN
18HU14030_008;CSL_01;46.9598;-60.2165;405435;2.96;30-sep-14;16:42:00;2.967;28.9269;14.3184;5.8993;8.14;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_008;CSL_01;46.9598;-60.2165;405436;3.04;30-sep-14;16:42:00;3.045;28.9151;14.3379;5.9033;8.14;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_008;CSL_01;46.9598;-60.2165;405437;2.71;30-sep-14;16:42:00;2.716;28.9121;14.3423;5.8912;8.14;2.12941;0.56;0.198;0;28.919;0.04;6.084
18HU14030_010;CSL_02;47.0252;-60.116;405438;181.23;30-sep-14;18:03:00;181.235;34.3151;5.7727;3.7603;7.873;NaN;19.3;1.44;18.36;34.315;0.06;3.9345
18HU14030_010;CSL_02;47.0252;-60.116;405439;151.27;30-sep-14;18:04:00;151.273;34.0247;5.0616;4.2301;7.876;NaN;17.5;1.386;16.97;NaN;0.055;NaN
18HU14030_010;CSL_02;47.0252;-60.116;405440;100.63;30-sep-14;18:06:00;100.631;32.643;1.5002;6.2376;7.91;0.04065;10.99;1.093;10.68;NaN;0.13;NaN
18HU14030_010;CSL_02;47.0252;-60.116;405441;81.02;30-sep-14;18:07:00;81.026;32.3678;0.9982;6.2956;7.9;0.07641;11.6;1.132;9.53;NaN;0.15;NaN
18HU14030_010;CSL_02;47.0252;-60.116;405442;60.04;30-sep-14;18:09:00;60.046;31.7292;0.3306;6.3273;7.858;0.1008;14.52;1.262;9.22;NaN;0.155;NaN
18HU14030_010;CSL_02;47.0252;-60.116;405443;50.8;30-sep-14;18:10:00;50.809;31.2782;0.832;6.5072;7.89;0.12681;13.38;1.192;7.38;NaN;0.315;NaN
18HU14030_010;CSL_02;47.0252;-60.116;405444;41.27;30-sep-14;18:11:00;41.275;30.9959;2.2095;6.4714;7.931;0.21609;11.66;1.073;5.84;NaN;0.4;NaN
18HU14030_010;CSL_02;47.0252;-60.116;405445;31.16;30-sep-14;18:13:00;31.168;29.7394;11.2861;5.8943;8.106;0.50106;3.72;0.482;2.08;NaN;0.17;NaN
18HU14030_010;CSL_02;47.0252;-60.116;405446;20.5;30-sep-14;18:14:00;20.504;29.0585;13.9324;5.8748;8.158;1.69186;0.7;0.244;0.26;NaN;0.045;NaN
18HU14030_010;CSL_02;47.0252;-60.116;405447;10.85;30-sep-14;18:15:00;10.85;29.0106;14.0864;5.9113;8.153;2.39463;0.4;0.196;0;NaN;0;NaN
18HU14030_010;CSL_02;47.0252;-60.116;405448;2.26;30-sep-14;18:16:00;2.26;29.0098;14.1083;5.9123;8.148;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_010;CSL_02;47.0252;-60.116;405449;2.19;30-sep-14;18:16:00;2.198;29.0099;14.1049;5.9066;8.147;2.43147;0.3;0.228;0;29.012;0.04;6.145
18HU14030_013;CSL_03;47.1017;-59.9893;405450;329.36;30-sep-14;20:12:00;329.368;34.8474;5.6657;3.2434;7.846;NaN;26.84;1.674;21.43;34.847;0.05;3.432
18HU14030_013;CSL_03;47.1017;-59.9893;405451;250.36;30-sep-14;20:15:00;250.362;34.7097;6.3259;3.1554;7.86;NaN;21.36;1.574;21.46;NaN;0;NaN
18HU14030_013;CSL_03;47.1017;-59.9893;405452;200.95;30-sep-14;20:16:00;200.958;34.5593;6.6299;3.4745;7.888;NaN;18.33;1.464;19.4;NaN;0;NaN
18HU14030_013;CSL_03;47.1017;-59.9893;405453;152.91;30-sep-14;20:18:00;152.91;34.1075;5.6654;4.2255;7.909;NaN;15.79;1.308;16.55;NaN;0;NaN
18HU14030_013;CSL_03;47.1017;-59.9893;405454;99.94;30-sep-14;20:20:00;99.945;32.8028;1.8566;6.1136;7.932;0.06666;10.8;1.07;10.99;NaN;0.04;NaN
18HU14030_013;CSL_03;47.1017;-59.9893;405455;81.54;30-sep-14;20:22:00;81.543;32.5928;1.347;6.4484;7.949;0.05365;9.38;1.031;9.84;NaN;0.12;NaN
18HU14030_013;CSL_03;47.1017;-59.9893;405456;61.24;30-sep-14;20:23:00;61.247;32.3016;1.0662;6.5114;7.94;0.27502;10.1;1.079;8.68;NaN;0.15;NaN
18HU14030_013;CSL_03;47.1017;-59.9893;405457;50.62;30-sep-14;20:24:00;50.628;31.8721;1.1757;6.6122;7.935;0.19251;10.3;1.114;7.24;NaN;0.225;NaN
18HU14030_013;CSL_03;47.1017;-59.9893;405458;40.73;30-sep-14;20:26:00;40.731;31.5382;2.3814;6.6338;7.96;0.19251;8.7;1.013;5.38;NaN;0.21;NaN
18HU14030_013;CSL_03;47.1017;-59.9893;405459;29.31;30-sep-14;20:27:00;29.311;30.2999;10.9601;6.2217;8.161;1.12305;1.02;0.294;0.37;NaN;0.05;NaN
18HU14030_013;CSL_03;47.1017;-59.9893;405460;20.95;30-sep-14;20:28:00;20.958;29.4379;12.6502;5.973;8.154;0.90427;1.32;0.303;0;NaN;0.06;NaN
18HU14030_013;CSL_03;47.1017;-59.9893;405461;10.89;30-sep-14;20:29:00;10.896;28.7602;14.569;5.8585;8.165;1.73562;1.02;0.236;0;NaN;0.04;NaN
18HU14030_013;CSL_03;47.1017;-59.9893;405462;2.7;30-sep-14;20:30:00;2.702;28.7629;14.5614;5.8339;8.155;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_013;CSL_03;47.1017;-59.9893;405463;2.48;30-sep-14;20:30:00;2.482;28.7631;14.5602;5.8606;8.155;1.8523;1.06;0.216;0;28.768;0;6.0765
18HU14030_014;HL_02;44.266;-63.3182;404013;148.04;20-sep-14;01:23:00;148.049;34.6887;9.7666;3.1423;7.958;0.01788;15.48;1.326;16.54;34.696;0.04;3.319
18HU14030_014;HL_02;44.266;-63.3182;404014;100.45;20-sep-14;01:25:00;100.454;33.4781;6.4138;4.8341;7.991;0.02601;9.91;1.03;9.84;NaN;0;NaN
18HU14030_014;HL_02;44.266;-63.3182;404015;80.6;20-sep-14;01:27:00;80.601;32.8268;4.4072;5.6207;7.997;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_014;HL_02;44.266;-63.3182;404016;80.54;20-sep-14;01:27:00;80.549;32.8258;4.4029;5.6141;7.996;0.04227;8.86;0.975;8.3;NaN;0;NaN
18HU14030_014;HL_02;44.266;-63.3182;404017;59.89;20-sep-14;01:29:00;59.892;32.7045;4.5217;5.8116;8.022;0.06666;7.28;0.896;7.04;NaN;0.03;NaN
18HU14030_014;HL_02;44.266;-63.3182;404018;50.13;20-sep-14;01:30:00;50.136;32.5592;4.3495;6.0042;8.035;0.07804;6.78;0.865;6.56;NaN;0.03;NaN
18HU14030_014;HL_02;44.266;-63.3182;404019;41.32;20-sep-14;01:32:00;41.324;32.3785;4.8073;6.2801;8.066;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_014;HL_02;44.266;-63.3182;404020;41.26;20-sep-14;01:32:00;41.261;32.3743;4.8336;6.289;8.066;0.13982;4.54;0.736;4.68;32.378;0.135;6.52
18HU14030_014;HL_02;44.266;-63.3182;404021;30.11;20-sep-14;01:34:00;30.115;32.1092;9.7133;6.691;8.163;0.83135;1.04;0.337;0;NaN;0.035;NaN
18HU14030_014;HL_02;44.266;-63.3182;404022;19.93;20-sep-14;01:35:00;19.931;31.2968;16.8825;5.6594;8.21;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_014;HL_02;44.266;-63.3182;404023;19.85;20-sep-14;01:36:00;19.856;31.2246;16.9764;5.6272;8.208;0.4086;0.46;0.19;0;NaN;0;NaN
18HU14030_014;HL_02;44.266;-63.3182;404024;10.24;20-sep-14;01:37:00;10.248;30.5841;17.6461;5.477;8.22;0.21461;0.43;0.105;0;NaN;0;NaN
18HU14030_014;HL_02;44.266;-63.3182;404025;1.78;20-sep-14;01:38:00;1.784;30.5715;17.6067;5.4556;8.215;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_014;HL_02;44.266;-63.3182;404026;1.53;20-sep-14;01:38:00;1.53;30.5709;17.607;5.4423;8.216;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_014;HL_02;44.266;-63.3182;404027;1.6;20-sep-14;01:38:00;1.6;30.5707;17.6059;5.4616;8.214;0.23412;0.46;0.1;0;30.582;0;5.682
18HU14030_017;CSL_04;47.2712;-59.781;405464;460.42;30-sep-14;23:32:00;460.421;34.8966;5.4831;3.4403;7.872;NaN;27.66;1.715;21.44;34.896;0;3.593
18HU14030_017;CSL_04;47.2712;-59.781;405465;300.41;30-sep-14;23:36:00;300.411;34.7908;6.0072;3.2071;7.873;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405466;300.21;30-sep-14;23:36:00;300.218;34.7908;6.0108;3.2121;7.871;NaN;21.74;1.652;22.05;NaN;0;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405467;250.5;30-sep-14;23:38:00;250.501;34.6848;6.5395;3.2498;7.883;NaN;19.13;1.562;20.27;34.684;0;3.4155
18HU14030_017;CSL_04;47.2712;-59.781;405468;200.44;30-sep-14;23:40:00;200.441;34.6058;7.269;3.9339;7.957;NaN;14.6;1.344;17.26;NaN;0;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405469;150.41;30-sep-14;23:42:00;150.413;33.9973;5.2804;4.1958;7.901;NaN;17.16;1.404;16.5;NaN;0;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405470;100.19;30-sep-14;23:44:00;100.19;33.152;2.9517;5.9072;7.967;0.04389;10.4;1.118;11.4;NaN;0;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405471;80.7;30-sep-14;23:47:00;80.705;32.7925;1.7665;6.3477;7.976;0.05365;9.68;1.091;10.28;NaN;0;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405472;59.35;30-sep-14;23:49:00;59.352;32.3406;0.9669;7.0555;8.004;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405473;59.56;30-sep-14;23:49:00;59.567;32.3379;0.9678;7.0504;8.004;0.03251;5.36;0.905;7.38;NaN;0.115;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405474;49.81;30-sep-14;23:50:00;49.813;32.2869;0.9213;7.1611;8.018;0.03414;4.7;0.898;6.42;NaN;0.125;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405475;39.44;30-sep-14;23:52:00;39.441;32.1879;0.9292;7.3056;8.038;0.08454;3.82;0.848;5;NaN;0.17;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405476;30.39;30-sep-14;23:53:00;30.391;32.0444;1.1806;7.3634;8.045;0.22001;4.03;0.835;4.46;NaN;0.19;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405477;20.84;30-sep-14;23:54:00;20.847;31.7197;4.2747;7.1812;8.126;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405478;21.05;30-sep-14;23:55:00;21.055;31.3586;5.8942;7.2802;8.12;1.42933;1.92;0.55;1.49;NaN;0.12;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405479;10.03;30-sep-14;23:56:00;10.032;31.1482;8.8463;6.8099;8.168;1.54601;0.91;0.337;0;NaN;0;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405480;2.58;30-sep-14;23:57:00;2.589;30.9697;9.3997;6.7535;8.171;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405481;2.34;30-sep-14;23:57:00;2.34;30.9708;9.392;6.7272;8.171;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_017;CSL_04;47.2712;-59.781;405482;2.6;30-sep-14;23:58:00;2.604;30.9807;9.3775;6.7561;8.166;1.66269;0.8;0.312;0;30.965;0;6.943
18HU14030_020;CSL_05;47.4342;-59.564;405489;469.34;01-oct-14;03:54:00;469.34;34.8949;5.5584;3.5056;7.885;NaN;28.34;1.682;20.5;34.895;0;3.725
18HU14030_020;CSL_05;47.4342;-59.564;405490;300.51;01-oct-14;03:58:00;300.517;34.7339;6.4895;3.2107;7.885;NaN;21.17;1.559;20.8;NaN;0;NaN
18HU14030_020;CSL_05;47.4342;-59.564;405491;249.72;01-oct-14;04:00:00;249.724;34.6886;6.9198;3.4837;7.916;NaN;18.6;1.473;20.05;34.69214;0;3.633
18HU14030_020;CSL_05;47.4342;-59.564;405492;200.4;01-oct-14;04:02:00;200.409;34.611;7.2469;3.9159;7.957;NaN;15.13;1.318;17.84;NaN;0;NaN
18HU14030_020;CSL_05;47.4342;-59.564;405493;149.78;01-oct-14;04:03:00;149.78;34.2403;6.2985;4.3077;7.947;NaN;14.62;1.264;15.76;NaN;0;NaN
18HU14030_020;CSL_05;47.4342;-59.564;405494;101.07;01-oct-14;04:05:00;101.076;32.8948;1.9928;6.3705;7.976;0.02276;7.96;1.006;9.36;NaN;0;NaN
18HU14030_020;CSL_05;47.4342;-59.564;405495;80.57;01-oct-14;04:07:00;80.574;32.5317;1.2061;6.8441;7.992;0.02926;6.14;0.95;8.07;NaN;0;NaN
18HU14030_020;CSL_05;47.4342;-59.564;405496;59.62;01-oct-14;04:08:00;59.627;32.3436;0.936;7.2052;8.018;0.03902;3.82;0.856;6.16;NaN;0.1;NaN
18HU14030_020;CSL_05;47.4342;-59.564;405497;49.76;01-oct-14;04:09:00;49.761;32.257;0.9133;7.3451;8.038;0.04877;3.1;0.827;4.8;NaN;0.095;NaN
18HU14030_020;CSL_05;47.4342;-59.564;405498;39.71;01-oct-14;04:10:00;39.717;32.1792;1.1988;7.3739;8.051;0.36931;2.76;0.788;4.44;NaN;0.14;NaN
18HU14030_020;CSL_05;47.4342;-59.564;405499;29.56;01-oct-14;04:12:00;29.561;31.9724;1.647;7.5944;8.09;0.39289;1.79;0.706;2.85;NaN;0.185;NaN
18HU14030_020;CSL_05;47.4342;-59.564;405500;20.08;01-oct-14;04:13:00;20.084;31.5746;3.9443;7.4979;8.123;2.40653;2.48;0.57;1.88;NaN;0.13;NaN
18HU14030_020;CSL_05;47.4342;-59.564;405501;10.75;01-oct-14;04:14:00;10.754;31.2763;8.2321;6.9324;8.168;1.06471;1.29;0.348;0;NaN;0;NaN
18HU14030_020;CSL_05;47.4342;-59.564;405502;3.1;01-oct-14;04:15:00;3.104;31.0265;10.0707;6.5465;8.178;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_020;CSL_05;47.4342;-59.564;405503;2.28;01-oct-14;04:15:00;2.286;31.0377;9.9889;6.59;8.177;0.72925;0.96;0.286;0;31.053;0;6.792
18HU14030_022;CSL_06;47.5832;-59.3437;405504;257.61;01-oct-14;06:31:00;257.618;34.6217;6.6851;3.573;7.924;NaN;17.7;1.466;19.24;34.622;0;3.753
18HU14030_022;CSL_06;47.5832;-59.3437;405505;200.78;01-oct-14;06:33:00;200.78;34.0491;5.5044;4.4716;7.943;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU14030_022;CSL_06;47.5832;-59.3437;405506;200.81;01-oct-14;06:33:00;200.811;34.0466;5.4967;4.4822;7.936;NaN;15.14;1.281;15.66;NaN;0;NaN
18HU14030_022;CSL_06;47.5832;-59.3437;405507;149.37;01-oct-14;06:35:00;149.374;32.7254;1.658;6.5792;7.982;NaN;7.42;0.952;8.61;32.728;0.11;6.795
18HU14030_022;CSL_06;47.5832;-59.3437;405508;100.92;01-oct-14;06:37:00;100.926;32.4587;0.893;7.0717;8.014;0.03577;5.37;0.871;6.78;NaN;0.145;NaN
18HU14030_022;CSL_06;47.5832;-59.3437;405509;81.91;01-oct-14;06:39:00;81.917;32.3522;1.2023;7.1741;8.032;0.07479;4.43;0.808;5.69;NaN;0.14;NaN
18HU14030_022;CSL_06;47.5832;-59.3437;405510;60.28;01-oct-14;06:40:00;60.282;32.2547;1.4288;7.3112;8.049;NaN;NaN;NaN;NaN;NaN;NaN;NaN
