CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;CTD
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TE90;DOXY;OXYM_01;Si_01;NO2_01;NOx_01;PO4_01;CHL_01;CHL_03;FLOR
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mg/m**3);(mg/m**3);(mg/m**3)
18HU98051_548;901;47.07933;-59.91483;208968;14.08;10-nov-98;18:09:00;29.24;7.62;294.9793;6.617;5.36;0.16;2.63;0.59;0.39;0.44;1.638
18HU98051_548;901;47.07933;-59.91483;208969;4.46;10-nov-98;18:09:00;28.83;8.11;296.72104;6.655;4.11;0.12;1.66;0.45;0.74;0.84;2.565
18HU98051_549;911;46.98433;-60.03567;208970;150.48;10-nov-98;19:26:00;33.55;3.21;215.35052;4.96;20.43;0.15;19.23;1.34;0.05;0.11;0.622
18HU98051_549;911;46.98433;-60.03567;208971;99.44;10-nov-98;19:26:00;32.88;2.28;263.7173;6.071;11.24;0.08;13.6;1.03;0.05;0.09;0.653
18HU98051_549;911;46.98433;-60.03567;208972;49.98;10-nov-98;19:26:00;29.76;7.43;285.28808;6.534;4.88;0.15;3.24;0.54;0.19;0.25;1.233
18HU98051_549;911;46.98433;-60.03567;208973;27.07;10-nov-98;19:26:00;29.32;7.86;284.61818;6.585;4.71;0.15;2.15;0.55;0.25;0.31;1.503
18HU98051_549;911;46.98433;-60.03567;208974;16.16;10-nov-98;19:26:00;29.04;8.35;287.69972;6.564;4.11;0.13;1.61;0.49;0.46;0.5;1.716
18HU98051_549;911;46.98433;-60.03567;208975;6.45;10-nov-98;19:26:00;28.87;8.25;295.4259;6.631;3.86;0.11;1.305;0.475;0.79;0.87;2.299
18HU98051_550;921;46.88483;-60.15583;208976;139.59;10-nov-98;20:36:00;33.6;3.37;223.34466;5.141;16.95;0.09;19.78;1.26;0.02;0.05;0.544
18HU98051_550;921;46.88483;-60.15583;208977;99.84;10-nov-98;20:36:00;33.17;2.4;260.76974;5.965;13.56;0.07;12.09;1.2;0.05;0.08;0.614
18HU98051_550;921;46.88483;-60.15583;208978;49.68;10-nov-98;20:36:00;29.9;7.32;274.48036;6.345;6.55;0.15;3.92;0.66;0.14;0.18;0.818
18HU98051_550;921;46.88483;-60.15583;208979;25.29;10-nov-98;20:36:00;29.14;8.55;277.15996;6.474;3.85;0.12;1.74;0.5;0.24;0.27;1.087
18HU98051_550;921;46.88483;-60.15583;208980;15.27;10-nov-98;20:36:00;29.05;8.6;282.9211;6.52933340797134;3.63;0.11;1.84;0.45;0.47;0.53;1.302
18HU98051_550;921;46.88483;-60.15583;208981;5.55;10-nov-98;20:36:00;29.01;8.56;287.1638;6.574;3.445;0.1;1.51;0.43;0.59;0.67;1.553
