CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;terrain;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL_BS;OXYM_01;TEMP_XX;Si_01;PO4_01;NOx_01;CHL_03
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(PSU);(mmol/m**3);(celsius);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mg/m**3)
18HU05656_304;SEGB-05;46.07;-52.5;260528;40;29-nov-05;08:55:00;40.55;32.29;6.82937751903269;4.15;3.95;0.3;2.39;0.2
18HU05656_304;SEGB-05;46.07;-52.5;260529;30;29-nov-05;08:55:00;30.32;31.94;6.84952978056426;6.69;2.53;0.24;0.62;0.69
18HU05656_304;SEGB-05;46.07;-52.5;260530;20;29-nov-05;08:55:00;19.95;31.95;6.84057321988357;6.74;2.15;0.19;0.06;0.79
18HU05656_304;SEGB-05;46.07;-52.5;260531;10;29-nov-05;08:55:00;9.92;31.95;6.82937751903269;6.76;2.24;0.23;0.32;0.77
18HU05656_304;SEGB-05;46.07;-52.5;260532;5;29-nov-05;08:55:00;5.08;31.95;6.82937751903269;6.76;1.86;0.23;0.32;0.77
18HU05656_315;SEGB-06;45.7883;-52.2667;260533;79;29-nov-05;11:23:00;79.52;32.91;6.39050604567846;0.19;NaN;NaN;NaN;NaN
18HU05656_326;SEGB-07;45.4583;-52;260534;74;29-nov-05;13:35:00;74.3;32.79;6.93013882669055;0.32;9.78;0.76;7.15;0.1
18HU05656_326;SEGB-07;45.4583;-52;260535;49;29-nov-05;13:35:00;49.88;32.78;7.01074787281684;0.46;9.56;0.82;7.48;0.13
18HU05656_326;SEGB-07;45.4583;-52;260536;40;29-nov-05;13:35:00;40.02;32.12;6.50022391401702;8.44;1.96;0.26;0.59;0.68
18HU05656_326;SEGB-07;45.4583;-52;260537;30;29-nov-05;13:35:00;29.92;32.13;6.50918047469772;8.45;2.36;0.29;0.03;0.8
18HU05656_326;SEGB-07;45.4583;-52;260538;20;29-nov-05;13:35:00;20.3;32.13;6.50918047469772;8.45;2.16;0.2;0.01;0.8
18HU05656_326;SEGB-07;45.4583;-52;260539;10;29-nov-05;13:35:00;9.91;32.13;6.50918047469772;8.45;2.11;0.18;0.01;0.82
18HU05656_326;SEGB-07;45.4583;-52;260540;5;29-nov-05;13:35:00;5.17;32.13;6.52933273622929;8.45;2.09;0.17;0;0.84
18HU05656_329;TB-07;48;-53.3918;260949;559;10-dec-05;19:41:00;562.99;34.28;4.48051948051948;2.45;36.49;1.92;18.73;NaN
18HU05656_329;TB-07;48;-53.3918;260950;149;10-dec-05;19:41:00;150.15;32.88;7.19883564711151;-0.77;9.17;1.03;10.32;NaN
18HU05656_329;TB-07;48;-53.3918;260951;101;10-dec-05;19:41:00;102.18;32.59;7.36005373936408;-0.01;6.11;0.74;7.1;0.06
18HU05656_329;TB-07;48;-53.3918;260952;74;10-dec-05;19:41:00;74.4;32.48;7.23018360949395;1.27;5.06;0.67;5.44;0.05
18HU05656_329;TB-07;48;-53.3918;260953;50;10-dec-05;19:41:00;50.66;32.28;7.06000895656068;2.56;4.07;0.57;3.38;0.1
18HU05656_329;TB-07;48;-53.3918;260954;41;10-dec-05;19:41:00;41.12;32.16;7.08016121809225;3.09;3.71;0.53;3.37;0.22
18HU05656_329;TB-07;48;-53.3918;260955;30;10-dec-05;19:41:00;30.07;31.99;7.08016121809225;3.21;3.23;0.5;2.06;0.52
18HU05656_329;TB-07;48;-53.3918;260956;20;10-dec-05;19:41:00;20.13;31.96;7.10927004030452;3.15;3.34;0.5;2.05;0.57
18HU05656_329;TB-07;48;-53.3918;260957;10;10-dec-05;19:41:00;10.14;31.82;6.97939991043439;3.68;2.87;0.38;1.28;0.42
18HU05656_329;TB-07;48;-53.3918;260958;6;10-dec-05;19:41:00;5.61;31.62;6.88087774294671;4.26;2.81;0.4;1.74;0.41
18HU05656_330;TB-08;47.9175;-53.4645;260959;532;10-dec-05;22:11:00;535.9;34.28;4.50067174205105;2.45;NaN;NaN;NaN;NaN
18HU05656_333;TB-09;47.8347;-53.5607;260960;461;10-dec-05;23:36:00;464.11;34.27;4.67980295566502;2.4;NaN;NaN;NaN;NaN
18HU05656_334;TB-10;47.7573;-53.612;260961;265;11-dec-05;00:28:00;267.12;33.8;5.62919838781908;1.02;17.35;1.12;15.12;NaN
18HU05656_334;TB-10;47.7573;-53.612;260962;149;11-dec-05;00:28:00;149.78;32.76;7.2704881325571;-0.9;7.91;0.92;8.77;NaN
18HU05656_334;TB-10;47.7573;-53.612;260963;98;11-dec-05;00:28:00;99.21;32.54;7.44066278549037;-0.43;5.81;0.78;8.17;0.04
18HU05656_334;TB-10;47.7573;-53.612;260964;74;11-dec-05;00:28:00;74.99;32.43;7.4205105239588;0.28;4.27;0.62;5.66;0.04
18HU05656_334;TB-10;47.7573;-53.612;260965;50;11-dec-05;00:28:00;50.43;32.19;7.01074787281684;2.75;3.6;0.47;3.66;0.07
18HU05656_334;TB-10;47.7573;-53.612;260966;40;11-dec-05;00:28:00;40.01;31.92;6.97939991043439;3.32;2.59;0.33;2.42;0.21
18HU05656_334;TB-10;47.7573;-53.612;260967;30;11-dec-05;00:28:00;30.65;31.7;6.84057321988357;4.3;2.34;0.31;1.92;0.28
18HU05656_334;TB-10;47.7573;-53.612;260968;19;11-dec-05;00:28:00;19.5;31.61;6.84057321988357;4.45;2.34;0.31;1.96;0.34
18HU05656_334;TB-10;47.7573;-53.612;260969;10;11-dec-05;00:28:00;10.15;31.59;6.84952978056426;4.47;2.03;0.28;1.63;0.36
18HU05656_334;TB-10;47.7573;-53.612;260970;5;11-dec-05;00:28:00;5.02;31.59;6.84952978056426;4.47;2.46;0.31;1.76;0.39
18HU05656_335;TB-11;47.6338;-53.6205;260971;165;11-dec-05;02:13:00;166.7;33.04;6.84057321988357;-0.45;NaN;NaN;NaN;NaN
18HU05656_339;SEGB-08;45.095;-51.7;260541;68;29-nov-05;16:09:00;68.81;32.83;6.48007165248545;1.07;NaN;NaN;NaN;NaN
18HU05656_354;CBAY-01;47.8333;-52.9167;261013;195;12-dec-05;04:57:00;196.73;33.43;6.41065830721003;-0.17;14.87;0.94;12.59;NaN
18HU05656_354;CBAY-01;47.8333;-52.9167;261014;150;12-dec-05;04:57:00;150.97;33.03;6.88983430362741;-0.53;10.91;0.77;10.45;NaN
18HU05656_354;CBAY-01;47.8333;-52.9167;261015;100;12-dec-05;04:57:00;100.93;32.58;7.25033587102553;0.22;6.79;0.63;7.19;0.06
18HU05656_354;CBAY-01;47.8333;-52.9167;261016;75;12-dec-05;04:57:00;75.63;32.4;7.05105239587998;2.4;4.33;0.45;3.68;0.11
18HU05656_354;CBAY-01;47.8333;-52.9167;261017;50;12-dec-05;04:57:00;50.3;31.85;6.99955217196597;3.83;2.65;0.33;1.92;0.42
18HU05656_354;CBAY-01;47.8333;-52.9167;261018;40;12-dec-05;04:57:00;40.57;31.77;6.99059561128527;3.94;2.5;0.31;1.7;0.59
18HU05656_354;CBAY-01;47.8333;-52.9167;261019;30;12-dec-05;04:57:00;29.85;31.77;6.99059561128527;3.93;2.98;0.32;1.23;0.59
18HU05656_354;CBAY-01;47.8333;-52.9167;261020;20;12-dec-05;04:57:00;20.17;31.74;6.99955217196597;3.97;3.33;0.36;2.08;0.62
18HU05656_354;CBAY-01;47.8333;-52.9167;261021;10;12-dec-05;04:57:00;10.18;31.72;6.99955217196597;4.03;2.98;0.31;1.65;0.65
18HU05656_354;CBAY-01;47.8333;-52.9167;261022;5;12-dec-05;04:57:00;5.05;31.72;7.01074787281684;4.03;3.3;0.38;2.19;0.61
18HU05656_369;STN27;47.5467;-52.5867;261023;166;12-dec-05;08:37:00;166.93;33.36;6.45991939095387;-0.27;15.05;0.97;13.39;NaN
18HU05656_369;STN27;47.5467;-52.5867;261024;152;12-dec-05;08:37:00;153.13;33.32;6.50022391401702;-0.29;13.96;0.91;12.08;0.07
18HU05656_369;STN27;47.5467;-52.5867;261025;99;12-dec-05;08:37:00;99.79;32.89;7.06896551724138;-0.3;8.21;0.76;8.75;0.06
18HU05656_369;STN27;47.5467;-52.5867;261026;75;12-dec-05;08:37:00;75.23;32.66;7.03985669502911;0.9;6.64;0.58;6.17;0.12
18HU05656_369;STN27;47.5467;-52.5867;261027;49;12-dec-05;08:37:00;49.7;32.18;7.12942230183609;2.96;3.15;0.33;1.77;0.59
18HU05656_369;STN27;47.5467;-52.5867;261028;38;12-dec-05;08:37:00;38.79;32.14;7.14061800268697;3.02;3.4;0.35;1.89;0.66
18HU05656_369;STN27;47.5467;-52.5867;261029;29;12-dec-05;08:37:00;29.4;32.09;7.10927004030452;3.25;NaN;NaN;NaN;0.69
18HU05656_369;STN27;47.5467;-52.5867;261030;19;12-dec-05;08:37:00;18.87;31.92;7.08016121809225;3.46;3.48;0.34;2.17;0.61
18HU05656_369;STN27;47.5467;-52.5867;261031;10;12-dec-05;08:37:00;10;NaN;NaN;NaN;3.09;0.32;1.81;0.62
