CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;Date;Heure;PRES;PSAL;TE90;DOXY;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_03;Q_OXY;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);(mg/m**3);((none));(PSU);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
110;HL_07;42.52967;-61.40117;281795;28-oct-04;05:59:00;39.9;32.99;6.263;6.1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN
110;HL_07;42.52967;-61.40117;281794;28-oct-04;05:58:00;50.31;33.078;3.731;6;0.10862;NaN;NaN;NaN;NaN;NaN;6.55;NaN;0.822;NaN;4.53;NaN;0;7.97;1.45
110;HL_07;42.52967;-61.40117;281793;28-oct-04;05:57:00;60.41;33.404;5.036;5.7;0.06035;NaN;NaN;NaN;NaN;NaN;7.47;NaN;0.835;NaN;4.84;NaN;0;8.95;1.54
110;HL_07;42.52967;-61.40117;281792;28-oct-04;05:56:00;80.77;34.125;7.582;4.9;0.04213;NaN;NaN;NaN;NaN;NaN;11.06;NaN;0.906;NaN;6.7;NaN;0;12.21;1.65
110;HL_07;42.52967;-61.40117;281791;28-oct-04;05:54:00;100.33;34.872;9.927;4.2;0.01822;NaN;NaN;NaN;NaN;NaN;13.89;NaN;0.972;NaN;7.3;NaN;0;14.29;1.90
110;HL_07;42.52967;-61.40117;281790;28-oct-04;05:51:00;249.78;35.106;8.77;3.2;NaN;NaN;NaN;NaN;3.4915;NaN;23.54;NaN;1.469;NaN;14.22;NaN;0;16.02;1.66
110;HL_07;42.52967;-61.40117;281789;28-oct-04;05:45:00;501.39;34.963;5.469;4.6;NaN;NaN;NaN;NaN;NaN;NaN;20.56;NaN;1.298;NaN;13.15;NaN;0;15.84;1.56
110;HL_07;42.52967;-61.40117;281788;28-oct-04;05:36:00;1000.55;34.957;4.172;5.3;NaN;NaN;NaN;NaN;NaN;NaN;18.55;NaN;1.174;NaN;12.09;NaN;0;15.80;1.53
110;HL_07;42.52967;-61.40117;281787;28-oct-04;05:26:00;1500.15;34.936;3.713;5.5;NaN;NaN;NaN;NaN;NaN;NaN;18.01;NaN;1.135;NaN;12.83;NaN;0;15.87;1.40
110;HL_07;42.52967;-61.40117;281786;28-oct-04;05:01:00;2875.27;34.916;2.867;5.6;NaN;NaN;34.926;NaN;6.259;NaN;17.63;NaN;1.13;NaN;17.64;NaN;0;15.60;1.00
114;HL_06;42.84883;-61.73783;281812;28-oct-04;11:52:00;4.38;34.483;16.558;5;0.58719;NaN;NaN;NaN;5.383;NaN;0.44;NaN;0.16;NaN;1.3;NaN;0;2.75;0.34
114;HL_06;42.84883;-61.73783;281811;28-oct-04;11:52:00;10.72;34.483;16.56;5;0.59796;NaN;NaN;NaN;NaN;NaN;0.44;NaN;0.167;NaN;1.46;NaN;0;2.63;0.30
114;HL_06;42.84883;-61.73783;281810;28-oct-04;11:51:00;20.65;34.481;16.554;5;0.64106;NaN;NaN;NaN;NaN;NaN;0.44;NaN;0.169;NaN;1.39;NaN;0;2.60;0.32
114;HL_06;42.84883;-61.73783;281809;28-oct-04;11:50:00;30.45;34.482;16.568;5;0.60873;NaN;NaN;NaN;NaN;NaN;0.44;NaN;0.183;NaN;1.29;NaN;0;2.40;0.34
114;HL_06;42.84883;-61.73783;281808;28-oct-04;11:49:00;39.24;34.444;16.493;5;0.61412;NaN;NaN;NaN;NaN;NaN;0.45;NaN;0.198;NaN;1.2;NaN;0;2.27;0.38
114;HL_06;42.84883;-61.73783;281807;28-oct-04;11:48:00;50.34;32.645;4.935;5.9;0.36632;NaN;NaN;NaN;NaN;NaN;4.87;NaN;0.733;NaN;4.01;NaN;0;6.64;1.21
114;HL_06;42.84883;-61.73783;281806;28-oct-04;11:47:00;59.99;32.937;3.445;5.9;0.22774;NaN;NaN;NaN;NaN;NaN;7.3;NaN;0.886;NaN;5.7;NaN;0;8.24;1.28
114;HL_06;42.84883;-61.73783;281805;28-oct-04;11:46:00;79.88;33.371;4.376;5.6;0.17869;NaN;NaN;NaN;NaN;NaN;9.03;NaN;0.935;NaN;6.57;NaN;0;9.66;1.37
114;HL_06;42.84883;-61.73783;281804;28-oct-04;11:44:00;99.57;34.103;6.806;5;0.06491;NaN;NaN;NaN;NaN;NaN;10.65;NaN;0.921;NaN;6.78;NaN;0;11.56;1.57
114;HL_06;42.84883;-61.73783;281803;28-oct-04;11:41:00;251.14;35.023;8.333;3.4;NaN;NaN;NaN;NaN;3.6765;NaN;20.33;NaN;1.344;NaN;12.25;NaN;0;15.13;1.66
114;HL_06;42.84883;-61.73783;281802;28-oct-04;11:35:00;501.05;34.893;4.774;5.1;NaN;NaN;NaN;NaN;NaN;NaN;18.99;NaN;1.226;NaN;12.02;NaN;0;15.49;1.58
114;HL_06;42.84883;-61.73783;281801;28-oct-04;11:29:00;751.32;34.915;4.307;5.4;NaN;NaN;NaN;NaN;NaN;NaN;17.98;NaN;1.155;NaN;11.23;NaN;0;15.57;1.60
114;HL_06;42.84883;-61.73783;281800;28-oct-04;11:22:00;1026.96;34.915;3.983;5.5;NaN;NaN;34.924;NaN;6.045;NaN;17.29;NaN;1.105;NaN;11.05;NaN;0;15.65;1.56
117;HL_05;43.18467;-62.11383;281821;28-oct-04;18:04:00;4.14;32.76;12.697;5.5;0.88347;NaN;NaN;NaN;5.971;NaN;0.27;NaN;0.26;NaN;1.54;NaN;0;1.04;0.18
117;HL_05;43.18467;-62.11383;281820;28-oct-04;18:03:00;10.28;32.771;12.733;5.5;0.8727;NaN;NaN;NaN;NaN;NaN;0.27;NaN;0.269;NaN;1.61;NaN;0;1.00;0.17
117;HL_05;43.18467;-62.11383;281819;28-oct-04;18:02:00;19.9;32.789;12.837;5.5;0.86731;NaN;NaN;NaN;NaN;NaN;0.24;NaN;0.252;NaN;1.5;NaN;0;0.95;0.16
117;HL_05;43.18467;-62.11383;281818;28-oct-04;18:01:00;30.31;32.498;9.11;5.6;0.42557;NaN;NaN;NaN;NaN;NaN;3.69;NaN;0.566;NaN;3.71;NaN;0;6.52;0.99
117;HL_05;43.18467;-62.11383;281817;28-oct-04;18:01:00;39.09;32.382;6.313;5.8;0.39864;NaN;NaN;NaN;NaN;NaN;4.24;NaN;0.65;NaN;4;NaN;0;6.52;1.06
117;HL_05;43.18467;-62.11383;281816;28-oct-04;18:00:00;49.41;32.571;3.881;5.8;0.26081;NaN;NaN;NaN;NaN;NaN;6.47;NaN;0.859;NaN;5.67;NaN;0;7.53;1.14
117;HL_05;43.18467;-62.11383;281815;28-oct-04;17:59:00;61.88;32.691;3.327;5.8;0.23475;NaN;NaN;NaN;NaN;NaN;7.21;NaN;0.924;NaN;6.38;NaN;0;7.80;1.13
117;HL_05;43.18467;-62.11383;281814;28-oct-04;17:58:00;80.32;32.841;2.894;5.7;0.36093;NaN;NaN;NaN;NaN;NaN;8.45;NaN;0.972;NaN;7.49;NaN;0;8.69;1.13
117;HL_05;43.18467;-62.11383;281813;28-oct-04;17:57:00;97.02;32.955;2.915;5.7;0.31783;NaN;32.961;NaN;6.3415;NaN;8.78;NaN;0.96;NaN;7.73;NaN;0;9.15;1.14
120;HL_04;43.476;-62.4555;281829;28-oct-04;21:43:00;4.17;32.044;11.096;5.8;0.89963;NaN;NaN;NaN;6.2165;NaN;0.58;NaN;0.314;NaN;1.76;NaN;0;1.85;0.33
120;HL_04;43.476;-62.4555;281828;28-oct-04;21:42:00;10.58;32.049;11.102;5.7;0.9158;NaN;NaN;NaN;NaN;NaN;0.58;NaN;0.332;NaN;1.77;NaN;0;1.75;0.33
120;HL_04;43.476;-62.4555;281827;28-oct-04;21:41:00;20.71;32.057;11.093;5.7;0.91041;NaN;NaN;NaN;NaN;NaN;0.65;NaN;0.346;NaN;1.93;NaN;0;1.88;0.34
120;HL_04;43.476;-62.4555;281826;28-oct-04;21:40:00;29.27;32.06;11.095;5.7;0.90502;NaN;NaN;NaN;NaN;NaN;0.59;NaN;0.33;NaN;2.07;NaN;0;1.79;0.29
120;HL_04;43.476;-62.4555;281825;28-oct-04;21:39:00;40.45;32.072;10.797;5.7;0.73264;NaN;NaN;NaN;NaN;NaN;0.79;NaN;0.368;NaN;2.07;NaN;0;2.15;0.38
120;HL_04;43.476;-62.4555;281824;28-oct-04;21:38:00;48.59;32.493;7.433;5.9;0.26935;NaN;NaN;NaN;NaN;NaN;3.24;NaN;0.599;NaN;3.39;NaN;0;5.41;0.96
120;HL_04;43.476;-62.4555;281823;28-oct-04;21:37:00;61.37;32.765;4.151;6;0.16468;NaN;NaN;NaN;NaN;NaN;5.08;NaN;0.752;NaN;4.34;NaN;0;6.76;1.17
120;HL_04;43.476;-62.4555;281822;28-oct-04;21:35:00;81.19;33.021;3.357;5.7;0.03986;NaN;33.042;NaN;6.2905;NaN;8.76;NaN;0.95;NaN;7.59;NaN;0;9.22;1.15
121;HL_03;43.88033;-62.88183;281840;29-oct-04;01:14:00;3.15;31.638;11.478;5.7;0.46867;NaN;NaN;NaN;6.1665;NaN;0.38;NaN;0.302;NaN;1.46;NaN;0;1.26;0.26
121;HL_03;43.88033;-62.88183;281839;29-oct-04;01:13:00;9.6;31.641;11.475;5.7;0.47406;NaN;NaN;NaN;NaN;NaN;0.4;NaN;0.305;NaN;1.48;NaN;0;1.31;0.27
121;HL_03;43.88033;-62.88183;281838;29-oct-04;01:12:00;19.55;31.642;11.477;5.7;0.47406;NaN;NaN;NaN;NaN;NaN;0.39;NaN;0.274;NaN;1.61;NaN;0;1.42;0.24
121;HL_03;43.88033;-62.88183;281837;29-oct-04;01:11:00;29.65;31.642;11.469;5.7;0.47945;NaN;NaN;NaN;NaN;NaN;0.4;NaN;0.316;NaN;1.73;NaN;0;1.27;0.23
121;HL_03;43.88033;-62.88183;281836;29-oct-04;01:10:00;41.03;31.632;11.365;5.6;0.39864;NaN;NaN;NaN;NaN;NaN;0.82;NaN;0.375;NaN;1.79;NaN;0;2.19;0.46
121;HL_03;43.88033;-62.88183;281835;29-oct-04;01:08:00;49.52;32.467;5.455;6;0.19271;NaN;NaN;NaN;NaN;NaN;4.48;NaN;0.736;NaN;4.04;NaN;0;6.09;1.11
121;HL_03;43.88033;-62.88183;281834;29-oct-04;01:07:00;59.7;32.595;3.482;6;0.16468;NaN;NaN;NaN;NaN;NaN;5.62;NaN;0.81;NaN;5.16;NaN;0;6.94;1.09
121;HL_03;43.88033;-62.88183;281833;29-oct-04;01:06:00;80.26;33.202;4.66;5.8;0.05694;NaN;NaN;NaN;NaN;NaN;6.65;NaN;0.828;NaN;4.86;NaN;0;8.03;1.37
121;HL_03;43.88033;-62.88183;281832;29-oct-04;01:05:00;100.41;33.414;4.661;5.6;0.03075;NaN;NaN;NaN;NaN;NaN;8.83;NaN;0.929;NaN;6.01;NaN;0;9.50;1.47
121;HL_03;43.88033;-62.88183;281831;29-oct-04;01:02:00;200.52;34.872;9.155;2.5;NaN;NaN;NaN;NaN;NaN;NaN;21.25;NaN;1.732;NaN;21.09;NaN;0;12.27;1.01
121;HL_03;43.88033;-62.88183;281830;29-oct-04;01:00:00;262.6;34.908;8.4;3.5;NaN;NaN;34.913;NaN;3.8375;NaN;20.36;NaN;1.515;NaN;14.61;NaN;0;13.44;1.39
124;HL_02;44.267;-63.316;281852;29-oct-04;05:01:00;3.17;30.597;11.864;5.7;0.7057;NaN;NaN;NaN;6.0655;NaN;0;NaN;0.273;NaN;1.07;NaN;0;0.00;0.00
124;HL_02;44.267;-63.316;281851;29-oct-04;05:00:00;5.14;30.597;11.858;5.7;0.72186;NaN;NaN;NaN;NaN;NaN;0;NaN;0.272;NaN;1.12;NaN;0;0.00;0.00
124;HL_02;44.267;-63.316;281850;29-oct-04;04:59:00;11.09;30.597;11.868;5.7;0.69493;NaN;NaN;NaN;NaN;NaN;0;NaN;0.284;NaN;1.11;NaN;0;0.00;0.00
124;HL_02;44.267;-63.316;281849;29-oct-04;04:58:00;20.59;30.598;11.87;5.7;0.70031;NaN;NaN;NaN;NaN;NaN;0;NaN;0.273;NaN;1.51;NaN;0;0.00;0.00
124;HL_02;44.267;-63.316;281848;29-oct-04;04:56:00;31.01;30.605;11.86;5.7;0.67338;NaN;NaN;NaN;NaN;NaN;0;NaN;0.266;NaN;1.21;NaN;0;0.00;0.00
124;HL_02;44.267;-63.316;281847;29-oct-04;04:55:00;40.28;30.71;11.813;5.6;0.32861;NaN;NaN;NaN;NaN;NaN;0.26;NaN;0.319;NaN;1.5;NaN;0;0.82;0.17
124;HL_02;44.267;-63.316;281846;29-oct-04;04:54:00;50.28;31.081;8.454;5.6;0.06149;NaN;NaN;NaN;NaN;NaN;2.74;NaN;0.671;NaN;4.11;NaN;0;4.08;0.67
124;HL_02;44.267;-63.316;281845;29-oct-04;04:52:00;60.73;31.782;5.727;5.8;0.06092;NaN;NaN;NaN;NaN;NaN;4.79;NaN;0.762;NaN;4.5;NaN;0;6.29;1.06
124;HL_02;44.267;-63.316;281844;29-oct-04;04:51:00;74.33;32.247;3.075;5.9;0.03758;NaN;NaN;NaN;NaN;NaN;7.16;NaN;0.927;NaN;6.92;NaN;0;7.72;1.03
124;HL_02;44.267;-63.316;281843;29-oct-04;04:50:00;79.95;32.292;2.978;5.9;0.04327;NaN;NaN;NaN;NaN;NaN;6.9;NaN;0.909;NaN;6.48;NaN;0;7.59;1.06
124;HL_02;44.267;-63.316;281842;29-oct-04;04:49:00;100.99;32.7;2.49;5.6;0.02676;NaN;NaN;NaN;NaN;NaN;9.33;NaN;1.055;NaN;8.86;NaN;0;8.84;1.05
124;HL_02;44.267;-63.316;281841;29-oct-04;04:47:00;147.37;33.399;4.392;4.7;0.01253;NaN;33.423;NaN;5.194;NaN;12.94;NaN;1.227;NaN;12.91;NaN;0;10.55;1.00
127;HL_01;44.39967;-63.447;281860;29-oct-04;07:29:00;3.74;30.528;12.064;5.6;0.5818;NaN;NaN;NaN;5.979;NaN;0.06;NaN;0.26;NaN;1.19;NaN;0;0.23;0.05
127;HL_01;44.39967;-63.447;281859;29-oct-04;07:28:00;10.46;30.529;12.042;5.6;0.59796;NaN;NaN;NaN;NaN;NaN;0.07;NaN;0.274;NaN;1.18;NaN;0;0.26;0.06
127;HL_01;44.39967;-63.447;281858;29-oct-04;07:27:00;20.49;30.528;12.047;5.6;0.57641;NaN;NaN;NaN;NaN;NaN;0.06;NaN;0.24;NaN;1.22;NaN;0;0.25;0.05
127;HL_01;44.39967;-63.447;281857;29-oct-04;07:25:00;30.67;30.528;12.049;5.6;0.56564;NaN;NaN;NaN;NaN;NaN;0.07;NaN;0.307;NaN;1.19;NaN;0;0.23;0.06
127;HL_01;44.39967;-63.447;281856;29-oct-04;07:24:00;40.22;30.546;12.018;5.6;0.50099;NaN;NaN;NaN;NaN;NaN;0.08;NaN;0.304;NaN;1.22;NaN;0;0.26;0.07
127;HL_01;44.39967;-63.447;281855;29-oct-04;07:23:00;50.41;30.601;11.83;5.6;0.25319;NaN;NaN;NaN;NaN;NaN;0.36;NaN;0.34;NaN;1.61;NaN;0;1.06;0.22
127;HL_01;44.39967;-63.447;281854;29-oct-04;07:22:00;60.68;30.84;10.56;5.5;0.11037;NaN;NaN;NaN;NaN;NaN;1.68;NaN;0.598;NaN;2.96;NaN;0;2.81;0.57
127;HL_01;44.39967;-63.447;281853;29-oct-04;07:20:00;78.12;31.847;5.671;5.7;0.04783;NaN;NaN;NaN;6.187;NaN;5.09;NaN;0.83;NaN;5.79;NaN;0;6.13;0.88
