CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18TL16161_2293;1051;47.686;-62.28883;436568;32.52;20-sep-16;13:55:00;31.1;2.05;310.02972;0.295;7.61;0.845;6.75;0.095;NaN;0.089
18TL16161_2293;1051;47.686;-62.28883;436569;4.76;20-sep-16;13:55:00;29.02;15.17;261.9309;1.1;1.77;0.165;0.35;0;NaN;0.332
18TL16161_2294;1061;47.506;-62.67783;436570;57.51;20-sep-16;16:40:00;31.54;0.44;288.057;0.06;14.72;1.135;8.03;0.11;NaN;0.059
18TL16161_2294;1061;47.506;-62.67783;436571;24.99;20-sep-16;16:40:00;30;5.69;278.05316;0.31;5.445;0.6;2.575;0.285;NaN;0.109
18TL16161_2294;1061;47.506;-62.67783;436572;5.06;20-sep-16;16:40:00;28.23;16.23;259.38528;1.495;1.19;0.16;0.385;0;NaN;0.325
18TL16161_2295;1071;47.657;-63.00683;436573;55.62;20-sep-16;19:06:00;31.69;0.35;250.89988;0.06;20.735;1.33;9.505;0;NaN;0.063
18TL16161_2295;1071;47.657;-63.00683;436574;24.49;20-sep-16;19:06:00;30.44;4.82;265.90564;0.18;9.205;0.825;4.845;0.14;NaN;0.08
18TL16161_2295;1071;47.657;-63.00683;436575;5.16;20-sep-16;19:06:00;28.59;14.68;268.58524;0.74;1.325;0.175;0.425;0;NaN;0.286
18TL16161_2296;1081;47.81333;-62.49;436576;72.57;20-sep-16;22:08:00;32.21;0.71;272.47066;0.055;18.13;1.24;10.665;0.105;274.2124;0.059
18TL16161_2296;1081;47.81333;-62.49;436577;50.57;20-sep-16;22:08:00;31.97;0.28;276.62404;0.05;17.65;1.25;9.715;0.1;NaN;0.054
18TL16161_2296;1081;47.81333;-62.49;436578;25.58;20-sep-16;22:08:00;30.81;3.63;308.24332;0.355;6.82;0.76;4;0.225;NaN;0.118
18TL16161_2296;1081;47.81333;-62.49;436579;5.45;20-sep-16;22:08:00;28.74;15.19;268.54058;1.415;1.8;0.28;0;0;270.59494;0.357
18TL16161_2297;1091;47.8655;-62.79167;436580;70.69;21-sep-16;00:18:00;32.19;0.5;273.0959;0.06;19.745;1.255;11.23;0.15;266.97748;0.053
18TL16161_2297;1091;47.8655;-62.79167;436581;50.07;21-sep-16;00:18:00;32.02;0.28;284.08226;0.03;16.33;1.165;9.305;0.125;NaN;0.049
18TL16161_2297;1091;47.8655;-62.79167;436582;25.09;21-sep-16;00:18:00;30.79;3.82;327.31314;0.46;4.125;0.745;3.295;0.43;NaN;0.212
18TL16161_2297;1091;47.8655;-62.79167;436583;5.35;21-sep-16;00:18:00;28.48;15.32;267.91534;1.03;1.64;0.195;0;0;268.98718;0.387
18TL16161_2298;11;46.10067;-63.35283;436265;17.16;07-sep-16;00:13:00;28.79;16.99;155.37214;8.265;7.23;0.805;0.405;0.12;172.1643;0.934
18TL16161_2298;11;46.10067;-63.35283;436266;4.96;07-sep-16;00:13:00;28.62;19.33;251.97172;2.22;1.88;0.415;0.26;0.06;244.78146;0.278
18TL16161_2299;111;45.811;-61.69517;436287;35.11;08-sep-16;06:59:00;30.14;4.92;201.72922;0.21;22.49;1.14;2.795;0.515;203.71659;0.113
18TL16161_2299;111;45.811;-61.69517;436288;24.6;08-sep-16;06:59:00;28.93;14.85;172.29828;0.585;15.525;0.835;1.575;0.29;NaN;0.27
18TL16161_2299;111;45.811;-61.69517;436289;4.76;08-sep-16;06:59:00;28.55;19.5;248.39892;0.92;2.545;0.165;0.21;0.045;244.91544;0.206
18TL16161_2300;1111;47.8995;-62.93983;436584;70.39;21-sep-16;04:11:00;32.22;0.57;276.35608;0.035;18.605;1.225;11.64;0;274.54735;0.049
18TL16161_2300;1111;47.8995;-62.93983;436585;50.27;21-sep-16;04:11:00;32.01;0.31;301.18704;0.04;14.29;1.105;9.225;0.12;NaN;0.045
18TL16161_2300;1111;47.8995;-62.93983;436586;25.28;21-sep-16;04:11:00;31.31;1.23;337.8529;0.41;4.975;0.865;4.9;0.39;NaN;0.166
18TL16161_2300;1111;47.8995;-62.93983;436587;5.35;21-sep-16;04:11:00;29.1;14.11;271.62212;0.81;1.93;0.225;0.55;0;274.94929;0.363
18TL16161_2301;1141;47.81667;-63.373;436596;75.35;21-sep-16;11:46:00;32.26;0.77;264.6105;0.035;15.49;1.15;9.165;0.12;NaN;0.049
18TL16161_2301;1141;47.81667;-63.373;436597;49.97;21-sep-16;11:46:00;31.98;0.29;288.10166;0.03;19.49;1.345;12.17;0.12;NaN;0.045
18TL16161_2301;1141;47.81667;-63.373;436598;24.69;21-sep-16;11:46:00;31.25;2.17;324.6782;0.27;6.185;0.855;5.315;0.155;NaN;0.11
18TL16161_2301;1141;47.81667;-63.373;436599;4.86;21-sep-16;11:46:00;29.14;13.07;278.63374;0.83;1.585;0.195;0;0;NaN;0.309
18TL16161_2302;1151;47.949;-63.56583;436600;67.82;21-sep-16;13:53:00;32.19;0.69;264.11924;0.04;20.16;1.315;11.65;0.105;NaN;0.053
18TL16161_2302;1151;47.949;-63.56583;436601;50.17;21-sep-16;13:53:00;31.9;0.31;296.18512;0.03;10.83;1.065;8.215;0.115;NaN;0.041
18TL16161_2302;1151;47.949;-63.56583;436602;24.49;21-sep-16;13:53:00;31.21;3.07;320.16754;0.11;5.57;0.81;4.445;0.19;NaN;0.069
18TL16161_2302;1151;47.949;-63.56583;436603;5.16;21-sep-16;13:53:00;29;12.86;280.4648;0.91;1.68;0.205;0;0;NaN;0.356
18TL16161_2303;1161;47.96733;-63.76083;436604;97.35;21-sep-16;16:08:00;32.38;1.16;254.02608;0.07;21.22;1.425;12.51;0.15;NaN;0.07
18TL16161_2303;1161;47.96733;-63.76083;436605;50.07;21-sep-16;16:08:00;31.86;0.76;309.9404;0.055;10.81;1.07;8.36;0.13;NaN;0.044
18TL16161_2303;1161;47.96733;-63.76083;436606;25.09;21-sep-16;16:08:00;30.58;5.69;302.30354;0.15;4.97;0.805;4.34;0.185;NaN;0.099
18TL16161_2303;1161;47.96733;-63.76083;436607;4.96;21-sep-16;16:08:00;29.38;13.22;277.69588;0.725;1.425;0.19;0;0;NaN;0.234
18TL16161_2304;1171;47.94517;-63.821;436608;85.76;21-sep-16;17:55:00;32.18;1.48;276.75802;0.145;14.945;1.22;10.66;0.165;NaN;0.068
18TL16161_2304;1171;47.94517;-63.821;436609;49.97;21-sep-16;17:55:00;31.78;0.42;327.40246;0.065;6.65;0.965;6.7;0.155;NaN;0.046
18TL16161_2304;1171;47.94517;-63.821;436610;24.89;21-sep-16;17:55:00;30.32;7.32;291.67446;0.28;3.765;0.71;3.875;0.225;NaN;0.148
18TL16161_2304;1171;47.94517;-63.821;436611;5.06;21-sep-16;17:55:00;29.38;13.27;277.51724;0.62;1.53;0.19;0.425;0;NaN;0.248
18TL16161_2305;1181;47.80433;-63.85433;436612;82.09;21-sep-16;19:15:00;32.13;0.66;259.11732;0.065;23.31;1.455;14.22;0.175;NaN;0.066
18TL16161_2305;1181;47.80433;-63.85433;436613;49.97;21-sep-16;19:15:00;31.74;1.69;305.51906;0.09;10.285;1.045;9.695;0.15;NaN;0.057
18TL16161_2305;1181;47.80433;-63.85433;436614;25.28;21-sep-16;19:15:00;30.25;7.4;294.80066;0.275;4.365;0.755;5.21;0.195;NaN;0.149
18TL16161_2305;1181;47.80433;-63.85433;436615;5.06;21-sep-16;19:15:00;29.36;13.72;275.46288;0.56;1.485;0.185;0.435;0;NaN;0.206
18TL16161_2306;1191;47.78033;-64.0295;436616;81.59;21-sep-16;21:28:00;32.13;0.68;266.66486;0.045;18.715;1.26;14.215;0.18;NaN;0.07
18TL16161_2306;1191;47.78033;-64.0295;436617;70.2;21-sep-16;21:28:00;32.04;0.68;268.71922;0.06;18.035;1.285;14.635;0.175;NaN;0.052
18TL16161_2306;1191;47.78033;-64.0295;436618;60.48;21-sep-16;21:28:00;31.84;1.8;290.37932;0.095;13.02;1.135;12.105;0.155;NaN;0.058
18TL16161_2306;1191;47.78033;-64.0295;436619;50.37;21-sep-16;21:28:00;31.62;2.18;301.9016;0.13;10.03;1.05;10.51;0.17;NaN;0.068
18TL16161_2306;1191;47.78033;-64.0295;436620;41.05;21-sep-16;21:28:00;31.32;2.97;300.02588;0.105;9.09;0.995;9.34;0.16;NaN;0.068
18TL16161_2306;1191;47.78033;-64.0295;436621;30.54;21-sep-16;21:28:00;30.59;5.89;296.5424;0.29;4.25;0.71;5.275;0.21;NaN;0.107
18TL16161_2306;1191;47.78033;-64.0295;436622;20.33;21-sep-16;21:28:00;29.23;13.29;274.48036;0.655;1.66;0.23;0.44;0;NaN;0.271
18TL16161_2306;1191;47.78033;-64.0295;436623;10.21;21-sep-16;21:28:00;29.26;13.7;275.95414;0.53;1.515;0.195;0;0;NaN;0.227
18TL16161_2306;1191;47.78033;-64.0295;436624;5.35;21-sep-16;21:28:00;29.27;13.72;276.35608;0.53;1.415;0.2;0.95;0;NaN;0.225
18TL16161_2306;1191;47.78033;-64.0295;436625;1.88;21-sep-16;21:28:00;29.28;13.72;276.17744;0.47;1.46;0.21;1.335;0;NaN;0.224
18TL16161_2307;1201;47.6585;-64.139;436626;70.39;21-sep-16;23:53:00;32.11;0.67;273.18522;0.07;20.31;1.355;11.965;0.16;NaN;0.097
18TL16161_2307;1201;47.6585;-64.139;436627;50.47;21-sep-16;23:53:00;31.62;1.26;317.35396;0.065;8.665;1.01;7.77;0.105;NaN;0.047
18TL16161_2307;1201;47.6585;-64.139;436628;25.09;21-sep-16;23:53:00;30.1;7.95;292.16572;0.37;2.605;0.565;2.825;0.16;NaN;0.112
18TL16161_2307;1201;47.6585;-64.139;436629;5.06;21-sep-16;23:53:00;28.64;14.13;276.31142;0.655;1.425;0.225;1.32;0;NaN;0.33
18TL16161_2308;121;45.96867;-61.65017;436290;40.36;08-sep-16;10:01:00;31.12;1.35;269.56776;0.115;16.895;1.165;4.71;0.31;NaN;0.085
18TL16161_2308;121;45.96867;-61.65017;436291;24.79;08-sep-16;10:01:00;28.69;14.96;179.57786;1.825;6.525;0.445;0.425;0.105;NaN;0.729
18TL16161_2308;121;45.96867;-61.65017;436292;4.76;08-sep-16;10:01:00;28.37;19.39;250.00668;0.875;1.495;0.135;0.045;0.045;NaN;0.22
18TL16161_2309;1211;47.51467;-63.9745;436630;46.5;22-sep-16;01:36:00;31.52;1.67;300.29384;0.06;11.99;1.05;8.475;0.11;NaN;0.057
18TL16161_2309;1211;47.51467;-63.9745;436631;25.29;22-sep-16;01:36:00;31.11;3.3;303.2414;0.09;9.92;0.985;7.645;0.11;NaN;0.071
18TL16161_2309;1211;47.51467;-63.9745;436632;5.06;22-sep-16;01:36:00;28.7;13.76;279.83956;0.76;2.215;0.25;0.975;0.035;NaN;0.424
18TL16161_2310;1221;47.35383;-64.35833;436633;51.86;22-sep-16;05:01:00;31.68;1.12;290.42398;0.18;15.67;1.15;8.61;0.15;NaN;0.087
18TL16161_2310;1221;47.35383;-64.35833;436634;24.79;22-sep-16;05:01:00;30.18;7.88;277.38326;0.29;4.945;0.655;3.485;0.16;NaN;0.109
18TL16161_2310;1221;47.35383;-64.35833;436635;5.45;22-sep-16;05:01:00;28.6;14.48;271.57746;0.53;1.59;0.23;0.765;0.04;NaN;0.297
18TL16161_2311;1231;47.41167;-64.15983;436636;47.99;22-sep-16;06:48:00;31.81;0.95;270.14834;0.1;20.6;1.28;9.51;0.13;NaN;0.074
18TL16161_2311;1231;47.41167;-64.15983;436637;25.38;22-sep-16;06:48:00;30.16;6.47;276.49006;0.2;8;0.805;5.625;0.15;NaN;0.09
18TL16161_2311;1231;47.41167;-64.15983;436638;5.35;22-sep-16;06:48:00;28.55;14.31;272.6493;0.53;2.345;0.3;1.4;0.05;NaN;0.303
18TL16161_2312;1241;47.5635;-63.7725;436639;70.99;22-sep-16;11:12:00;32.03;0.54;271.80076;0.39;18.97;1.28;11.24;0.12;NaN;0.055
18TL16161_2312;1241;47.5635;-63.7725;436640;49.87;22-sep-16;11:12:00;31.89;0.42;288.7269;0.045;13.91;1.15;9.71;0.105;NaN;0.046
18TL16161_2312;1241;47.5635;-63.7725;436641;24.79;22-sep-16;11:12:00;30.8;4.35;312.48602;0.24;4.07;0.695;4.995;0.225;NaN;0.094
18TL16161_2312;1241;47.5635;-63.7725;436642;4.86;22-sep-16;11:12:00;28.69;13.96;274.03376;0.57;1.51;0.205;1.35;0.03;NaN;0.249
18TL16161_2313;1251;47.61867;-63.61967;436643;66.03;22-sep-16;12:15:00;32.06;0.68;280.59878;0.055;17.475;1.235;11.76;0.135;NaN;0.052
18TL16161_2313;1251;47.61867;-63.61967;436644;49.77;22-sep-16;12:15:00;32.02;0.7;282.83178;0.06;16.47;1.22;11.165;0.135;NaN;0.052
18TL16161_2313;1251;47.61867;-63.61967;436645;24.99;22-sep-16;12:15:00;30.96;4.32;311.45884;0.195;4.2;0.745;4.215;0.15;NaN;0.076
18TL16161_2313;1251;47.61867;-63.61967;436646;5.06;22-sep-16;12:15:00;28.93;13.64;275.7755;0.56;1.41;0.185;0.945;0;NaN;0.228
18TL16161_2314;1261;47.46933;-63.66617;436647;68.41;22-sep-16;14:38:00;32.04;0.49;259.38528;0.03;21.37;1.375;11.69;0.11;NaN;0.058
18TL16161_2314;1261;47.46933;-63.66617;436648;50.37;22-sep-16;14:38:00;31.98;0.47;267.64738;0.04;17.08;1.19;9.995;0.095;NaN;0.049
18TL16161_2314;1261;47.46933;-63.66617;436649;24.99;22-sep-16;14:38:00;30.46;6.4;304.40256;0.305;3.16;0.605;3.23;0.185;NaN;0.124
18TL16161_2314;1261;47.46933;-63.66617;436650;5.26;22-sep-16;14:38:00;28.76;13.93;275.59686;0.585;1.535;0.19;0.63;0;NaN;0.201
18TL16161_2315;1271;47.38817;-63.3695;436651;74.06;22-sep-16;18:58:00;32.02;0.47;247.863;0.06;24.685;1.44;12.065;0.115;NaN;0.063
18TL16161_2315;1271;47.38817;-63.3695;436652;49.68;22-sep-16;18:58:00;31.89;0.58;261.08236;0.07;20.73;1.32;10.865;0.1;NaN;0.056
18TL16161_2315;1271;47.38817;-63.3695;436653;25.19;22-sep-16;18:58:00;30.25;7.1;268.22796;0.355;4.1;0.66;3.425;0.165;NaN;0.102
18TL16161_2315;1271;47.38817;-63.3695;436654;5.16;22-sep-16;18:58:00;28.73;14.04;274.56968;0.55;1.155;0.19;0.805;0.03;NaN;0.242
18TL16161_2316;1281;47.27033;-63.46083;436655;58.8;22-sep-16;21:13:00;31.87;0.44;254.3387;0.09;23.515;1.435;11.575;0.1;NaN;0.065
18TL16161_2316;1281;47.27033;-63.46083;436656;24.59;22-sep-16;21:13:00;29.34;9.89;257.4649;0.44;5.365;0.595;3.135;0.155;NaN;0.158
18TL16161_2316;1281;47.27033;-63.46083;436657;4.96;22-sep-16;21:13:00;28.55;14.27;273.5425;0.61;1.56;0.2;0.835;0;NaN;0.283
18TL16161_2317;1291;47.10167;-63.62117;436658;51.56;22-sep-16;22:45:00;31.51;0.99;259.29596;0.155;17.98;1.195;9.13;0.1;NaN;0.092
18TL16161_2317;1291;47.10167;-63.62117;436659;24.29;22-sep-16;22:45:00;28.74;12.23;237.8145;0.6;4.115;0.465;1.81;0.12;NaN;0.142
18TL16161_2317;1291;47.10167;-63.62117;436660;5.26;22-sep-16;22:45:00;28.06;16.51;256.1251;1.74;0.6;0.18;0.735;0.03;NaN;0.463
18TL16161_2318;1301;47.084;-63.1325;436661;59.49;23-sep-16;02:30:00;31.25;-0.11;271.7561;0.07;17.79;1.32;8.055;0.415;NaN;0.083
18TL16161_2318;1301;47.084;-63.1325;436662;25.48;23-sep-16;02:30:00;29.73;5.35;250.00668;0.275;12.315;0.925;5.385;0.14;NaN;0.104
18TL16161_2318;1301;47.084;-63.1325;436663;5.45;23-sep-16;02:30:00;28.26;16.27;257.50956;0.77;1.04;0.145;0.605;0;NaN;0.292
18TL16161_2319;131;46.081;-61.70383;436293;51.47;08-sep-16;13:56:00;31.59;1.2;262.1542;0.1;15.745;1.175;6.045;0.31;NaN;0.09
18TL16161_2319;131;46.081;-61.70383;436294;25.09;08-sep-16;13:56:00;28.56;16.07;199.22826;0.265;10.525;0.67;0.92;0.2;NaN;0.169
18TL16161_2319;131;46.081;-61.70383;436295;5.06;08-sep-16;13:56:00;28.35;19.42;248.9795;0.82;1.405;0.135;0.045;0.045;NaN;0.216
18TL16161_2320;1311;47.30967;-63.12467;436664;63.95;23-sep-16;04:13:00;31.91;0.41;246.34456;0.07;24.67;1.465;11.77;0.09;NaN;0.067
18TL16161_2320;1311;47.30967;-63.12467;436665;49.87;23-sep-16;04:13:00;31.73;0.36;245.58534;0.11;24.355;1.485;11.445;0.08;NaN;0.07
18TL16161_2320;1311;47.30967;-63.12467;436666;25.09;23-sep-16;04:13:00;30.43;4.68;280.77742;0.215;8.25;0.85;5.535;0.11;NaN;0.085
18TL16161_2320;1311;47.30967;-63.12467;436667;4.76;23-sep-16;04:13:00;28.4;15.21;265.0571;0.55;0.84;0.16;0.76;0;NaN;0.241
18TL16161_2321;1321;47.3195;-62.977;436668;61.38;23-sep-16;06:44:00;31.84;0.35;248.7562;0.09;23.79;1.47;11.045;0.11;NaN;0.07
18TL16161_2321;1321;47.3195;-62.977;436669;50.17;23-sep-16;06:44:00;31.55;0.14;250.3193;0.085;22.695;1.46;10.005;0.15;NaN;0.076
18TL16161_2321;1321;47.3195;-62.977;436670;24.89;23-sep-16;06:44:00;29.89;5.88;272.78328;0.18;7.01;0.78;3.905;0.18;NaN;0.09
18TL16161_2321;1321;47.3195;-62.977;436671;5.45;23-sep-16;06:44:00;28.43;15.1;263.36002;0.585;0.815;0.18;0;0;NaN;0.222
18TL16161_2322;1341;47.19383;-62.86517;436672;59.19;23-sep-16;13:58:00;31.19;0.63;286.67254;0.08;15.385;1.17;7.53;0.15;NaN;0.07
18TL16161_2322;1341;47.19383;-62.86517;436673;24.89;23-sep-16;13:58:00;29.6;7.81;267.96;0.25;5.38;0.625;3.045;0.2;NaN;0.088
18TL16161_2322;1341;47.19383;-62.86517;436674;4.96;23-sep-16;13:58:00;28.27;15.82;259.87654;0.67;0.975;0.165;0.04;0.04;NaN;0.251
18TL16161_2323;1351;47.1865;-62.7195;436675;62.86;23-sep-16;16:41:00;31.65;0.15;265.32506;0.065;21.14;1.37;9.295;0.115;NaN;0.077
18TL16161_2323;1351;47.1865;-62.7195;436676;24.89;23-sep-16;16:41:00;29.17;10.8;257.19694;0.32;4.455;0.515;1.995;0.235;NaN;0.121
18TL16161_2323;1351;47.1865;-62.7195;436677;4.96;23-sep-16;16:41:00;28.34;15.7;260.09984;0.875;1.185;0.16;0.9;0;NaN;0.32
18TL16161_2324;1361;47.29767;-62.48083;436678;60.48;23-sep-16;20:52:00;31.59;0.05;266.3969;0.07;18.565;1.315;8.4;0.185;NaN;0.074
18TL16161_2324;1361;47.29767;-62.48083;436679;25.48;23-sep-16;20:52:00;30.12;6.62;279.61626;0.385;5.955;0.735;3.945;0.23;NaN;0.126
18TL16161_2324;1361;47.29767;-62.48083;436680;5.26;23-sep-16;20:52:00;28.41;15.61;261.35032;0.77;1.145;0.165;0.915;0;NaN;0.29
18TL16161_2325;1381;47.1225;-62.523;436681;62.47;24-sep-16;00:46:00;31.27;0.11;287.65506;0.05;14.62;1.2;7.125;0.37;288.7269;0.1
18TL16161_2325;1381;47.1225;-62.523;436682;25.39;24-sep-16;00:46:00;30.52;4.82;292.7463;0.69;6.05;0.93;3.935;0.325;NaN;0.231
18TL16161_2325;1381;47.1225;-62.523;436683;5.36;24-sep-16;00:46:00;29.29;15.38;259.51926;0.98;2.4;0.27;0.92;0;263.60565;0.259
18TL16161_2326;1391;46.72017;-62.732;436684;51.96;24-sep-16;04:48:00;30.89;0.43;278.94636;0.1;13.72;1.03;5.64;0.395;278.96869;0.09
18TL16161_2326;1391;46.72017;-62.732;436685;25.88;24-sep-16;04:48:00;29.63;6.79;264.43186;0.39;5.665;0.7;3.28;0.29;NaN;0.099
18TL16161_2326;1391;46.72017;-62.732;436686;5.36;24-sep-16;04:48:00;28.23;16.11;255.76782;0.805;1.06;0.16;0.795;0;257.95616;0.265
18TL16161_2327;1401;46.5865;-63.10917;436687;43.93;24-sep-16;08:22:00;30.69;1.2;234.73296;0.21;21.075;1.23;6.87;0.56;NaN;0.121
18TL16161_2327;1401;46.5865;-63.10917;436688;24.99;24-sep-16;08:22:00;28.09;16;221.02234;0.52;6.665;0.665;2.605;0.305;NaN;0.233
18TL16161_2327;1401;46.5865;-63.10917;436689;5.36;24-sep-16;08:22:00;28.17;16.6;252.01638;1.03;0.58;0.135;0.7;0.015;NaN;0.282
18TL16161_2328;141;46.23667;-61.61483;436296;59;08-sep-16;16:36:00;32.49;2.07;240.22614;0.09;16.6;1.245;9.84;0.22;NaN;0.073
18TL16161_2328;141;46.23667;-61.61483;436297;25.29;08-sep-16;16:36:00;28.49;17.05;214.01072;0.49;5.86;0.45;0.31;0.085;NaN;0.178
18TL16161_2328;141;46.23667;-61.61483;436298;5.06;08-sep-16;16:36:00;28.13;19.48;252.50764;1.1;0.87;0.09;0.2;0;NaN;0.224
18TL16161_2329;1411;46.55633;-63.26317;436690;33.42;24-sep-16;09:42:00;NaN;NaN;NaN;0.725;17.08;1.22;7.345;0.5;NaN;NaN
18TL16161_2329;1411;46.55633;-63.26317;436691;5.75;24-sep-16;09:42:00;28.12;16.96;199.58554;1.31;0.285;0.155;0.485;0;NaN;0.313
18TL16161_2330;1421;46.48917;-63.01583;436692;31.83;24-sep-16;13:07:00;29.64;7.74;168.85946;1.135;14.045;1.045;6.865;0.445;NaN;0.253
18TL16161_2330;1421;46.48917;-63.01583;436693;4.36;24-sep-16;13:07:00;28.12;16.83;251.92706;2.215;0.305;0.15;0.745;0.05;NaN;0.446
18TL16161_2331;1431;46.6105;-62.6155;436694;48.59;24-sep-16;17:44:00;30.62;1.33;267.02214;1.91;2.81;0.365;1.82;0.18;NaN;0.106
18TL16161_2331;1431;46.6105;-62.6155;436695;24.89;24-sep-16;17:44:00;28;16.71;226.15824;0.28;14.69;1.065;5.865;0.47;NaN;0.381
18TL16161_2331;1431;46.6105;-62.6155;436696;5.16;24-sep-16;17:44:00;28.1;17.41;250.49794;2.17;0.105;0.105;0.365;0.01;NaN;0.408
18TL16161_2332;1451;46.56433;-62.4835;436697;47.2;24-sep-16;21:11:00;30.54;2.05;263.22604;0.33;13.615;1.045;5.7;0.49;NaN;0.104
18TL16161_2332;1451;46.56433;-62.4835;436698;24.89;24-sep-16;21:11:00;28;16.94;243.66496;1.335;0.735;0.15;0.595;0.04;NaN;0.332
18TL16161_2332;1451;46.56433;-62.4835;436699;5.26;24-sep-16;21:11:00;28.17;17.05;254.38336;1.36;0.115;0.09;0.425;0.015;NaN;0.347
18TL16161_2333;1461;46.68633;-62.4485;436700;60.68;24-sep-16;23:24:00;30.99;0.59;280.50946;0.3;14.52;1.075;5.925;0.4;280.77742;0.098
18TL16161_2333;1461;46.68633;-62.4485;436701;24.99;24-sep-16;23:24:00;28.36;13.62;222.67476;1.06;2.6;0.29;0.775;0.1;NaN;0.234
18TL16161_2333;1461;46.68633;-62.4485;436702;5.36;24-sep-16;23:24:00;28.26;16.27;252.86492;1.09;0.78;0.155;0.34;0.02;258.15713;0.279
18TL16161_2334;1471;46.64217;-62.09417;436703;56.42;25-sep-16;01:08:00;30.98;0.83;281.00072;0.21;13.21;1.045;5.71;0.36;280.86674;0.097
18TL16161_2334;1471;46.64217;-62.09417;436704;24.99;25-sep-16;01:08:00;28.36;14.23;221.64758;0.98;2.645;0.33;0.845;0.13;NaN;0.193
18TL16161_2334;1471;46.64217;-62.09417;436705;5.65;25-sep-16;01:08:00;28.1;17.08;250.9892;1.22;0.15;0.08;0.385;0.01;254.58433;0.307
18TL16161_2335;1491;46.8035;-61.91233;436706;78.53;25-sep-16;05:04:00;31.92;1.28;259.74256;0.055;16.12;1.19;8.915;0.095;257.93383;0.075
18TL16161_2335;1491;46.8035;-61.91233;436707;50.97;25-sep-16;05:04:00;31.55;0.84;269.03184;0.09;14.985;1.155;7.265;0.105;NaN;0.069
