-4257 90 114 1
-4256 90 115 1
-4256 90 116 1
-4255 90 117 1
-4255 90 118 1
-4255 90 119 1
-4254 90 120 1
-4254 90 121 1
-4253 90 122 1
-4252 90 123 1
-4250 90 124 1
-4248 90 125 1
-4246 90 126 1
-4244 90 127 1
-4241 90 128 1
-4239 90 129 1
-4236 90 130 1
-4232 90 131 1
-4228 90 132 1
-4224 90 133 1
-4219 90 134 1
-4214 90 135 1
-4207 90 136 1
-4201 90 137 1
-4194 90 138 1
-4188 90 139 1
-4180 90 140 1
-4173 90 141 1
-4166 90 142 1
-4159 90 143 1
-4152 90 144 1
-4145 90 145 1
-4138 90 146 1
-4132 90 147 1
-4128 90 148 1
-4123 90 149 1
-4119 90 150 1
-4115 90 151 1
-4113 90 152 1
-4112 90 153 1
-4113 90 154 1
-4116 90 155 1
-4120 90 156 1
-4123 90 157 1
-4127 90 158 1
-4133 90 159 1
-4137 90 160 1
-4139 90 161 1
-4142 90 162 1
-4145 90 163 1
-4150 90 164 1
-4153 90 165 1
-4156 90 166 1
-4159 90 167 1
-4161 90 168 1
-4163 90 169 1
-4163 90 170 1
-4164 90 171 1
-4163 90 172 1
-4161 90 173 1
-4158 90 174 1
-4157 90 175 1
-4155 90 176 1
-4151 90 177 1
-4147 90 178 1
-4143 90 179 1
-4143 90 180 1
-3366 89 -179 1
-3366 89 -178 1
-3358 89 -177 1
-3361 89 -176 1
-3378 89 -175 1
-3388 89 -174 1
-3379 89 -173 1
-3366 89 -172 1
-3356 89 -171 1
-3347 89 -170 1
-3351 89 -169 1
-3367 89 -168 1
-3380 89 -167 1
-3395 89 -166 1
-3411 89 -165 1
-3448 89 -164 1
-3505 89 -163 1
-3576 89 -162 1
-3641 89 -161 1
-3697 89 -160 1
-3742 89 -159 1
-3774 89 -158 1
-3788 89 -157 1
-3782 89 -156 1
-3764 89 -155 1
-3750 89 -154 1
-3745 89 -153 1
-3741 89 -152 1
-3746 89 -151 1
-3748 89 -150 1
-3747 89 -149 1
-3748 89 -148 1
-3738 89 -147 1
-3712 89 -146 1
-3686 89 -145 1
-3664 89 -144 1
-3636 89 -143 1
-3606 89 -142 1
-3578 89 -141 1
-3556 89 -140 1
-3527 89 -139 1
-3487 89 -138 1
-3458 89 -137 1
-3432 89 -136 1
-3410 89 -135 1
-3402 89 -134 1
-3414 89 -133 1
-3417 89 -132 1
-3400 89 -131 1
-3375 89 -130 1
-3349 89 -129 1
-3327 89 -128 1
-3309 89 -127 1
-3294 89 -126 1
-3268 89 -125 1
-3231 89 -124 1
-3182 89 -123 1
-3144 89 -122 1
-3103 89 -121 1
-3047 89 -120 1
-2995 89 -119 1
-2939 89 -118 1
-2874 89 -117 1
-2814 89 -116 1
-2759 89 -115 1
-2710 89 -114 1
-2664 89 -113 1
-2634 89 -112 1
-2621 89 -111 1
-2616 89 -110 1
-2640 89 -109 1
-2655 89 -108 1
-2661 89 -107 1
-2685 89 -106 1
-2704 89 -105 1
-2712 89 -104 1
-2728 89 -103 1
-2742 89 -102 1
-2738 89 -101 1
-2738 89 -100 1
-2751 89 -99 1
-2751 89 -98 1
-2725 89 -97 1
-2686 89 -96 1
-2640 89 -95 1
-2589 89 -94 1
-2534 89 -93 1
-2498 89 -92 1
-2474 89 -91 1
-2443 89 -90 1
-2418 89 -89 1
-2398 89 -88 1
-2374 89 -87 1
-2355 89 -86 1
-2345 89 -85 1
-2343 89 -84 1
-2350 89 -83 1
-2363 89 -82 1
-2372 89 -81 1
-2375 89 -80 1
-2380 89 -79 1
-2390 89 -78 1
-2401 89 -77 1
-2409 89 -76 1
-2415 89 -75 1
-2421 89 -74 1
-2424 89 -73 1
-2432 89 -72 1
-2441 89 -71 1
-2444 89 -70 1
-2446 89 -69 1
-2453 89 -68 1
-2461 89 -67 1
-2470 89 -66 1
-2484 89 -65 1
-2503 89 -64 1
-2524 89 -63 1
-2548 89 -62 1
-2583 89 -61 1
-2630 89 -60 1
-2684 89 -59 1
-2743 89 -58 1
-2807 89 -57 1
-2875 89 -56 1
-2945 89 -55 1
-3028 89 -54 1
-3112 89 -53 1
-3185 89 -52 1
-3251 89 -51 1
-3316 89 -50 1
-3384 89 -49 1
-3459 89 -48 1
-3524 89 -47 1
-3575 89 -46 1
-3618 89 -45 1
-3658 89 -44 1
-3698 89 -43 1
-3737 89 -42 1
-3771 89 -41 1
-3799 89 -40 1
-3828 89 -39 1
-3858 89 -38 1
-3888 89 -37 1
-3917 89 -36 1
-3944 89 -35 1
-3971 89 -34 1
-3996 89 -33 1
-4016 89 -32 1
-4033 89 -31 1
-4050 89 -30 1
-4064 89 -29 1
-4076 89 -28 1
-4086 89 -27 1
-4096 89 -26 1
-4105 89 -25 1
-4112 89 -24 1
-4120 89 -23 1
-4128 89 -22 1
-4135 89 -21 1
-4144 89 -20 1
-4151 89 -19 1
-4159 89 -18 1
-4164 89 -17 1
-4169 89 -16 1
-4175 89 -15 1
-4181 89 -14 1
-4189 89 -13 1
-4198 89 -12 1
-4208 89 -11 1
-4218 89 -10 1
-4230 89 -9 1
-4243 89 -8 1
-4255 89 -7 1
-4267 89 -6 1
-4279 89 -5 1
-4291 89 -4 1
-4302 89 -3 1
-4313 89 -2 1
-4322 89 -1 1
-4327 89 0 1
-4335 89 1 1
-4339 89 2 1
-4343 89 3 1
-4345 89 4 1
-4348 89 5 1
-4350 89 6 1
-4352 89 7 1
-4354 89 8 1
-4357 89 9 1
-4359 89 10 1
-4361 89 11 1
-4363 89 12 1
-4365 89 13 1
-4367 89 14 1
-4369 89 15 1
-4371 89 16 1
-4373 89 17 1
-4375 89 18 1
-4376 89 19 1
-4377 89 20 1
-4377 89 21 1
-4378 89 22 1
-4379 89 23 1
-4381 89 24 1
-4382 89 25 1
-4384 89 26 1
-4385 89 27 1
-4387 89 28 1
-4388 89 29 1
-4390 89 30 1
-4391 89 31 1
-4392 89 32 1
-4393 89 33 1
-4393 89 34 1
-4394 89 35 1
-4394 89 36 1
-4395 89 37 1
-4393 89 38 1
-4392 89 39 1
-4391 89 40 1
-4389 89 41 1
-4389 89 42 1
-4389 89 43 1
-4390 89 44 1
-4390 89 45 1
-4393 89 46 1
-4393 89 47 1
-4393 89 48 1
-4394 89 49 1
-4395 89 50 1
-4395 89 51 1
-4394 89 52 1
-4393 89 53 1
-4392 89 54 1
-4391 89 55 1
-4390 89 56 1
-4389 89 57 1
-4389 89 58 1
-4388 89 59 1
-4387 89 60 1
-4385 89 61 1
-4382 89 62 1
-4378 89 63 1
-4373 89 64 1
-4368 89 65 1
-4362 89 66 1
-4356 89 67 1
-4351 89 68 1
-4345 89 69 1
-4341 89 70 1
-4338 89 71 1
-4336 89 72 1
-4334 89 73 1
-4333 89 74 1
-4333 89 75 1
-4332 89 76 1
-4331 89 77 1
-4330 89 78 1
-4329 89 79 1
-4327 89 80 1
-4326 89 81 1
-4324 89 82 1
-4322 89 83 1
-4320 89 84 1
-4318 89 85 1
-4315 89 86 1
-4313 89 87 1
-4310 89 88 1
-4307 89 89 1
-4304 89 90 1
-4301 89 91 1
-4299 89 92 1
-4296 89 93 1
-4293 89 94 1
-4291 89 95 1
-4288 89 96 1
-4285 89 97 1
-4283 89 98 1
-4280 89 99 1
-4279 89 100 1
-4277 89 101 1
-4275 89 102 1
-4273 89 103 1
-4269 89 104 1
-4265 89 105 1
-4261 89 106 1
-4256 89 107 1
-4251 89 108 1
-4245 89 109 1
-4239 89 110 1
-4233 89 111 1
-4229 89 112 1
-4225 89 113 1
-4223 89 114 1
-4220 89 115 1
-4216 89 116 1
-4212 89 117 1
-4206 89 118 1
-4200 89 119 1
-4192 89 120 1
-4183 89 121 1
-4173 89 122 1
-4160 89 123 1
-4145 89 124 1
-4126 89 125 1
-4099 89 126 1
-4057 89 127 1
-4005 89 128 1
-3938 89 129 1
-3861 89 130 1
-3771 89 131 1
-3659 89 132 1
-3535 89 133 1
-3414 89 134 1
-3298 89 135 1
-3192 89 136 1
-3095 89 137 1
-3011 89 138 1
-2946 89 139 1
-2897 89 140 1
-2856 89 141 1
-2834 89 142 1
-2837 89 143 1
-2850 89 144 1
-2864 89 145 1
-2888 89 146 1
-2912 89 147 1
-2927 89 148 1
-2944 89 149 1
-2982 89 150 1
-3019 89 151 1
-3050 89 152 1
-3076 89 153 1
-3089 89 154 1
-3098 89 155 1
-3117 89 156 1
-3149 89 157 1
-3170 89 158 1
-3172 89 159 1
-3171 89 160 1
-3189 89 161 1
-3209 89 162 1
-3218 89 163 1
-3219 89 164 1
-3221 89 165 1
-3227 89 166 1
-3240 89 167 1
-3245 89 168 1
-3243 89 169 1
-3251 89 170 1
-3253 89 171 1
-3256 89 172 1
-3269 89 173 1
-3275 89 174 1
-3275 89 175 1
-3280 89 176 1
-3298 89 177 1
-3320 89 178 1
-3334 89 179 1
-3353 89 180 1
-3654 88 -179 1
-3655 88 -178 1
-3660 88 -177 1
-3679 88 -176 1
-3732 88 -175 1
-3793 88 -174 1
-3838 88 -173 1
-3845 88 -172 1
-3839 88 -171 1
-3817 88 -170 1
-3789 88 -169 1
-3773 88 -168 1
-3757 88 -167 1
-3737 88 -166 1
-3693 88 -165 1
-3664 88 -164 1
-3647 88 -163 1
-3651 88 -162 1
-3676 88 -161 1
-3719 88 -160 1
-3770 88 -159 1
-3766 88 -158 1
-3697 88 -157 1
-3616 88 -156 1
-3530 88 -155 1
-3458 88 -154 1
-3438 88 -153 1
-3446 88 -152 1
-3480 88 -151 1
-3504 88 -150 1
-3510 88 -149 1
-3508 88 -148 1
-3492 88 -147 1
-3463 88 -146 1
-3438 88 -145 1
-3423 88 -144 1
-3408 88 -143 1
-3393 88 -142 1
-3372 88 -141 1
-3365 88 -140 1
-3371 88 -139 1
-3370 88 -138 1
-3385 88 -137 1
-3403 88 -136 1
-3415 88 -135 1
-3404 88 -134 1
-3389 88 -133 1
-3366 88 -132 1
-3340 88 -131 1
-3334 88 -130 1
-3325 88 -129 1
-3316 88 -128 1
-3304 88 -127 1
-3290 88 -126 1
-3264 88 -125 1
-3252 88 -124 1
-3243 88 -123 1
-3240 88 -122 1
-3235 88 -121 1
-3202 88 -120 1
-3162 88 -119 1
-3109 88 -118 1
-3055 88 -117 1
-3011 88 -116 1
-2963 88 -115 1
-2917 88 -114 1
-2872 88 -113 1
-2839 88 -112 1
-2815 88 -111 1
-2800 88 -110 1
-2834 88 -109 1
-2813 88 -108 1
-2744 88 -107 1
-2722 88 -106 1
-2678 88 -105 1
-2658 88 -104 1
-2678 88 -103 1
-2718 88 -102 1
-2723 88 -101 1
-2704 88 -100 1
-2618 88 -99 1
-2491 88 -98 1
-2367 88 -97 1
-2242 88 -96 1
-2125 88 -95 1
-2028 88 -94 1
-1966 88 -93 1
-1908 88 -92 1
-1850 88 -91 1
-1832 88 -90 1
-1831 88 -89 1
-1807 88 -88 1
-1768 88 -87 1
-1746 88 -86 1
-1722 88 -85 1
-1770 88 -84 1
-1798 88 -83 1
-1829 88 -82 1
-1880 88 -81 1
-1922 88 -80 1
-1972 88 -79 1
-2058 88 -78 1
-2126 88 -77 1
-2158 88 -76 1
-2161 88 -75 1
-2112 88 -74 1
-2037 88 -73 1
-1961 88 -72 1
-1885 88 -71 1
-1807 88 -70 1
-1731 88 -69 1
-1662 88 -68 1
-1599 88 -67 1
-1540 88 -66 1
-1501 88 -65 1
-1472 88 -64 1
-1451 88 -63 1
-1439 88 -62 1
-1447 88 -61 1
-1477 88 -60 1
-1528 88 -59 1
-1602 88 -58 1
-1697 88 -57 1
-1800 88 -56 1
-1913 88 -55 1
-2035 88 -54 1
-2168 88 -53 1
-2298 88 -52 1
-2421 88 -51 1
-2542 88 -50 1
-2668 88 -49 1
-2788 88 -48 1
-2884 88 -47 1
-2962 88 -46 1
-3026 88 -45 1
-3077 88 -44 1
-3116 88 -43 1
-3149 88 -42 1
-3181 88 -41 1
-3218 88 -40 1
-3267 88 -39 1
-3320 88 -38 1
-3374 88 -37 1
-3424 88 -36 1
-3467 88 -35 1
-3505 88 -34 1
-3543 88 -33 1
-3581 88 -32 1
-3619 88 -31 1
-3659 88 -30 1
-3690 88 -29 1
-3717 88 -28 1
-3740 88 -27 1
-3761 88 -26 1
-3779 88 -25 1
-3794 88 -24 1
-3820 88 -23 1
-3867 88 -22 1
-3921 88 -21 1
-3979 88 -20 1
-4035 88 -19 1
-4066 88 -18 1
-4075 88 -17 1
-4077 88 -16 1
-4075 88 -15 1
-4072 88 -14 1
-4071 88 -13 1
-4073 88 -12 1
-4073 88 -11 1
-4080 88 -10 1
-4092 88 -9 1
-4112 88 -8 1
-4141 88 -7 1
-4184 88 -6 1
-4236 88 -5 1
-4290 88 -4 1
-4335 88 -3 1
-4368 88 -2 1
-4390 88 -1 1
-4401 88 0 1
-4413 88 1 1
-4419 88 2 1
-4423 88 3 1
-4426 88 4 1
-4427 88 5 1
-4425 88 6 1
-4419 88 7 1
-4410 88 8 1
-4397 88 9 1
-4387 88 10 1
-4373 88 11 1
-4365 88 12 1
-4360 88 13 1
-4358 88 14 1
-4374 88 15 1
-4395 88 16 1
-4417 88 17 1
-4436 88 18 1
-4443 88 19 1
-4441 88 20 1
-4428 88 21 1
-4413 88 22 1
-4401 88 23 1
-4386 88 24 1
-4372 88 25 1
-4356 88 26 1
-4353 88 27 1
-4344 88 28 1
-4347 88 29 1
-4360 88 30 1
-4382 88 31 1
-4378 88 32 1
-4379 88 33 1
-4361 88 34 1
-4340 88 35 1
-4324 88 36 1
-4319 88 37 1
-4280 88 38 1
-4256 88 39 1
-4202 88 40 1
-4135 88 41 1
-4103 88 42 1
-4121 88 43 1
-4158 88 44 1
-4225 88 45 1
-4306 88 46 1
-4339 88 47 1
-4340 88 48 1
-4337 88 49 1
-4333 88 50 1
-4323 88 51 1
-4329 88 52 1
-4349 88 53 1
-4369 88 54 1
-4385 88 55 1
-4399 88 56 1
-4395 88 57 1
-4388 88 58 1
-4384 88 59 1
-4376 88 60 1
-4361 88 61 1
-4339 88 62 1
-4313 88 63 1
-4284 88 64 1
-4271 88 65 1
-4262 88 66 1
-4256 88 67 1
-4252 88 68 1
-4256 88 69 1
-4262 88 70 1
-4272 88 71 1
-4285 88 72 1
-4294 88 73 1
-4300 88 74 1
-4305 88 75 1
-4309 88 76 1
-4314 88 77 1
-4321 88 78 1
-4327 88 79 1
-4332 88 80 1
-4335 88 81 1
-4336 88 82 1
-4338 88 83 1
-4339 88 84 1
-4339 88 85 1
-4336 88 86 1
-4333 88 87 1
-4330 88 88 1
-4327 88 89 1
-4327 88 90 1
-4327 88 91 1
-4328 88 92 1
-4328 88 93 1
-4326 88 94 1
-4325 88 95 1
-4325 88 96 1
-4324 88 97 1
-4324 88 98 1
-4323 88 99 1
-4323 88 100 1
-4322 88 101 1
-4322 88 102 1
-4322 88 103 1
-4321 88 104 1
-4319 88 105 1
-4318 88 106 1
-4315 88 107 1
-4311 88 108 1
-4303 88 109 1
-4292 88 110 1
-4281 88 111 1
-4270 88 112 1
-4262 88 113 1
-4254 88 114 1
-4248 88 115 1
-4240 88 116 1
-4229 88 117 1
-4217 88 118 1
-4204 88 119 1
-4186 88 120 1
-4167 88 121 1
-4147 88 122 1
-4126 88 123 1
-4105 88 124 1
-4083 88 125 1
-4059 88 126 1
-4017 88 127 1
-3944 88 128 1
-3839 88 129 1
-3687 88 130 1
-3476 88 131 1
-3192 88 132 1
-2858 88 133 1
-2501 88 134 1
-2164 88 135 1
-1869 88 136 1
-1643 88 137 1
-1490 88 138 1
-1419 88 139 1
-1373 88 140 1
-1353 88 141 1
-1404 88 142 1
-1524 88 143 1
-1703 88 144 1
-1935 88 145 1
-2169 88 146 1
-2382 88 147 1
-2559 88 148 1
-2701 88 149 1
-2829 88 150 1
-2949 88 151 1
-3076 88 152 1
-3151 88 153 1
-3196 88 154 1
-3253 88 155 1
-3316 88 156 1
-3377 88 157 1
-3431 88 158 1
-3474 88 159 1
-3516 88 160 1
-3548 88 161 1
-3577 88 162 1
-3596 88 163 1
-3613 88 164 1
-3625 88 165 1
-3636 88 166 1
-3644 88 167 1
-3659 88 168 1
-3671 88 169 1
-3692 88 170 1
-3706 88 171 1
-3732 88 172 1
-3749 88 173 1
-3756 88 174 1
-3749 88 175 1
-3740 88 176 1
-3711 88 177 1
-3673 88 178 1
-3669 88 179 1
-3654 88 180 1
-3876 87 -179 1
-3877 87 -178 1
-3870 87 -177 1
-3865 87 -176 1
-3873 87 -175 1
-3888 87 -174 1
-3902 87 -173 1
-3908 87 -172 1
-3901 87 -171 1
-3881 87 -170 1
-3865 87 -169 1
-3857 87 -168 1
-3856 87 -167 1
-3850 87 -166 1
-3819 87 -165 1
-3767 87 -164 1
-3703 87 -163 1
-3632 87 -162 1
-3568 87 -161 1
-3504 87 -160 1
-3450 87 -159 1
-3385 87 -158 1
-3312 87 -157 1
-3263 87 -156 1
-3209 87 -155 1
-3148 87 -154 1
-3081 87 -153 1
-2986 87 -152 1
-2892 87 -151 1
-2820 87 -150 1
-2765 87 -149 1
-2735 87 -148 1
-2714 87 -147 1
-2698 87 -146 1
-2674 87 -145 1
-2630 87 -144 1
-2580 87 -143 1
-2536 87 -142 1
-2498 87 -141 1
-2466 87 -140 1
-2439 87 -139 1
-2421 87 -138 1
-2401 87 -137 1
-2383 87 -136 1
-2376 87 -135 1
-2375 87 -134 1
-2363 87 -133 1
-2360 87 -132 1
-2360 87 -131 1
-2371 87 -130 1
-2392 87 -129 1
-2404 87 -128 1
-2393 87 -127 1
-2362 87 -126 1
-2336 87 -125 1
-2336 87 -124 1
-2362 87 -123 1
-2396 87 -122 1
-2416 87 -121 1
-2403 87 -120 1
-2368 87 -119 1
-2352 87 -118 1
-2351 87 -117 1
-2359 87 -116 1
-2359 87 -115 1
-2360 87 -114 1
-2372 87 -113 1
-2396 87 -112 1
-2430 87 -111 1
-2461 87 -110 1
-2505 87 -109 1
-2537 87 -108 1
-2540 87 -107 1
-2544 87 -106 1
-2542 87 -105 1
-2545 87 -104 1
-2567 87 -103 1
-2581 87 -102 1
-2577 87 -101 1
-2533 87 -100 1
-2445 87 -99 1
-2352 87 -98 1
-2273 87 -97 1
-2224 87 -96 1
-2193 87 -95 1
-2204 87 -94 1
-2219 87 -93 1
-2209 87 -92 1
-2158 87 -91 1
-2104 87 -90 1
-2058 87 -89 1
-2010 87 -88 1
-1998 87 -87 1
-2020 87 -86 1
-2048 87 -85 1
-2099 87 -84 1
-2106 87 -83 1
-2121 87 -82 1
-2149 87 -81 1
-2192 87 -80 1
-2257 87 -79 1
-2344 87 -78 1
-2423 87 -77 1
-2479 87 -76 1
-2504 87 -75 1
-2498 87 -74 1
-2470 87 -73 1
-2425 87 -72 1
-2364 87 -71 1
-2300 87 -70 1
-2231 87 -69 1
-2162 87 -68 1
-2095 87 -67 1
-2025 87 -66 1
-1949 87 -65 1
-1844 87 -64 1
-1708 87 -63 1
-1573 87 -62 1
-1455 87 -61 1
-1370 87 -60 1
-1311 87 -59 1
-1262 87 -58 1
-1221 87 -57 1
-1181 87 -56 1
-1158 87 -55 1
-1210 87 -54 1
-1342 87 -53 1
-1515 87 -52 1
-1669 87 -51 1
-1810 87 -50 1
-1951 87 -49 1
-2098 87 -48 1
-2223 87 -47 1
-2320 87 -46 1
-2416 87 -45 1
-2517 87 -44 1
-2626 87 -43 1
-2716 87 -42 1
-2790 87 -41 1
-2871 87 -40 1
-2954 87 -39 1
-3040 87 -38 1
-3118 87 -37 1
-3197 87 -36 1
-3272 87 -35 1
-3338 87 -34 1
-3400 87 -33 1
-3468 87 -32 1
-3545 87 -31 1
-3620 87 -30 1
-3683 87 -29 1
-3753 87 -28 1
-3824 87 -27 1
-3892 87 -26 1
-3937 87 -25 1
-3968 87 -24 1
-3991 87 -23 1
-4014 87 -22 1
-4041 87 -21 1
-4067 87 -20 1
-4094 87 -19 1
-4106 87 -18 1
-4112 87 -17 1
-4115 87 -16 1
-4117 87 -15 1
-4122 87 -14 1
-4133 87 -13 1
-4155 87 -12 1
-4186 87 -11 1
-4223 87 -10 1
-4260 87 -9 1
-4289 87 -8 1
-4312 87 -7 1
-4337 87 -6 1
-4356 87 -5 1
-4370 87 -4 1
-4374 87 -3 1
-4362 87 -2 1
-4335 87 -1 1
-4315 87 0 1
-4265 87 1 1
-4234 87 2 1
-4214 87 3 1
-4205 87 4 1
-4207 87 5 1
-4200 87 6 1
-4193 87 7 1
-4172 87 8 1
-4146 87 9 1
-4131 87 10 1
-4118 87 11 1
-4117 87 12 1
-4128 87 13 1
-4163 87 14 1
-4231 87 15 1
-4287 87 16 1
-4272 87 17 1
-4218 87 18 1
-4161 87 19 1
-4140 87 20 1
-4125 87 21 1
-4104 87 22 1
-4057 87 23 1
-4009 87 24 1
-3967 87 25 1
-3936 87 26 1
-3919 87 27 1
-3865 87 28 1
-3817 87 29 1
-3768 87 30 1
-3740 87 31 1
-3681 87 32 1
-3620 87 33 1
-3568 87 34 1
-3563 87 35 1
-3620 87 36 1
-3649 87 37 1
-3643 87 38 1
-3600 87 39 1
-3608 87 40 1
-3664 87 41 1
-3690 87 42 1
-3642 87 43 1
-3600 87 44 1
-3584 87 45 1
-3688 87 46 1
-3727 87 47 1
-3740 87 48 1
-3739 87 49 1
-3759 87 50 1
-3791 87 51 1
-3870 87 52 1
-3849 87 53 1
-3886 87 54 1
-3838 87 55 1
-3799 87 56 1
-3733 87 57 1
-3654 87 58 1
-3642 87 59 1
-3560 87 60 1
-3489 87 61 1
-3390 87 62 1
-3349 87 63 1
-3339 87 64 1
-3350 87 65 1
-3382 87 66 1
-3415 87 67 1
-3459 87 68 1
