CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;Date;Heure;PRES;PSAL;TE90;DOXY;CHL_01;Q_CHL;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);(mg/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
HUD2000050_228;LL_02;45.6765;-59.6885;232737;12-oct-00;16:23:00;4.15;29.527;13.403;5.5;1.581427;NaN;0.18;NaN;0.26;NaN;1.73;NaN;0;0.69;0.10
HUD2000050_228;LL_02;45.6765;-59.6885;232735;12-oct-00;16:22:00;13.96;29.528;13.406;5.5;1.554623;NaN;0.34;NaN;0.236;NaN;2;NaN;0;1.44;0.17
HUD2000050_228;LL_02;45.6765;-59.6885;232736;12-oct-00;16:22:00;14.36;29.528;13.414;5.5;NaN;NaN;0.44;NaN;0.322;NaN;1.94;NaN;0;1.37;0.23
HUD2000050_228;LL_02;45.6765;-59.6885;232734;12-oct-00;16:21:00;24.24;29.66;13.08;5.8;NaN;NaN;0.61;NaN;0.33;NaN;1.82;NaN;0;1.85;0.34
HUD2000050_228;LL_02;45.6765;-59.6885;232733;12-oct-00;16:21:00;24.53;30.015;12.309;5.9;1.447408;NaN;0.46;NaN;0.254;NaN;2.07;NaN;0;1.81;0.22
HUD2000050_228;LL_02;45.6765;-59.6885;232732;12-oct-00;16:21:00;32.91;30.976;7.429;5.9;0.254327;NaN;2.51;NaN;0.636;NaN;3.98;NaN;0;3.95;0.63
HUD2000050_228;LL_02;45.6765;-59.6885;232731;12-oct-00;16:20:00;44.59;31.544;4.029;6.2;0.1426;NaN;3.53;NaN;0.731;NaN;3.75;NaN;0;4.83;0.94
HUD2000050_228;LL_02;45.6765;-59.6885;232730;12-oct-00;16:19:00;54.78;31.813;3.1;5.8;0.047769;NaN;6.89;NaN;0.932;NaN;5.64;NaN;0;7.39;1.22
HUD2000050_228;LL_02;45.6765;-59.6885;232729;12-oct-00;16:18:00;63.22;32.03;2.6;5.5;0.025477;NaN;8.28;NaN;1.061;NaN;6.95;NaN;0;7.80;1.19
HUD2000050_228;LL_02;45.6765;-59.6885;232728;12-oct-00;16:17:00;84.33;32.525;2.582;4.9;0.0138;NaN;11.14;NaN;1.196;NaN;11.54;NaN;0;9.31;0.97
HUD2000050_228;LL_02;45.6765;-59.6885;232727;12-oct-00;16:17:00;104.67;33.166;2.988;4.6;0.010615;NaN;11.97;NaN;1.19;NaN;13.46;NaN;0;10.06;0.89
HUD2000050_228;LL_02;45.6765;-59.6885;232726;12-oct-00;16:15:00;124.37;33.375;3.385;4.3;NaN;NaN;14.88;NaN;1.321;NaN;16.34;NaN;0;11.26;0.91
HUD2000050_231;LL_01;45.832667;-59.851;232745;12-oct-00;18:49:00;3.12;29.545;13.614;5.4;1.795858;NaN;0.26;NaN;0.326;NaN;2.25;NaN;0;0.80;0.12
HUD2000050_231;LL_01;45.832667;-59.851;232744;12-oct-00;18:48:00;12.81;29.544;13.612;5.5;1.74225;NaN;0.32;NaN;0.282;NaN;2.09;NaN;0;1.13;0.15
HUD2000050_231;LL_01;45.832667;-59.851;232743;12-oct-00;18:47:00;21.64;29.554;13.546;5.6;1.554623;NaN;0.37;NaN;0.244;NaN;1.9;NaN;0;1.52;0.19
HUD2000050_231;LL_01;45.832667;-59.851;232742;12-oct-00;18:47:00;30.55;30.372;11.509;5.7;0.244154;NaN;1.83;NaN;0.548;NaN;3.29;NaN;0;3.34;0.56
HUD2000050_231;LL_01;45.832667;-59.851;232741;12-oct-00;18:46:00;39.63;31.088;7.326;5.9;0.168342;NaN;2.92;NaN;0.67;NaN;3.53;NaN;0;4.36;0.83
HUD2000050_231;LL_01;45.832667;-59.851;232740;12-oct-00;18:46:00;48.28;31.508;4.574;5.9;0.090496;NaN;5.49;NaN;0.811;NaN;5.11;NaN;0;6.77;1.07
HUD2000050_231;LL_01;45.832667;-59.851;232739;12-oct-00;18:45:00;60.86;32.098;2.756;5.5;0.03565;NaN;7.95;NaN;0.978;NaN;7.04;NaN;0;8.13;1.13
HUD2000050_231;LL_01;45.832667;-59.851;232738;12-oct-00;18:44:00;85.94;32.61;2.365;4.9;0.046619;NaN;10.29;NaN;1.115;NaN;10.4;NaN;0;9.23;0.99
HUD2000050_238;CSL_01;46.960667;-60.218667;232753;13-oct-00;03:52:00;2.32;28.949;12.539;5.2;0.579865;NaN;0.65;NaN;0.393;NaN;2.36;NaN;0;1.65;0.28
HUD2000050_238;CSL_01;46.960667;-60.218667;232752;13-oct-00;03:50:00;10.64;28.957;12.551;5.4;0.600212;NaN;0.48;NaN;0.61;NaN;3.29;NaN;0;0.79;0.15
HUD2000050_238;CSL_01;46.960667;-60.218667;232751;13-oct-00;03:49:00;21.17;29.006;12.571;5.4;0.630731;NaN;0.42;NaN;0.382;NaN;2.01;NaN;0;1.10;0.21
HUD2000050_238;CSL_01;46.960667;-60.218667;232750;13-oct-00;03:48:00;30.96;29.304;11.881;5.5;0.498481;NaN;0.86;NaN;0.499;NaN;4.01;NaN;0;1.72;0.21
HUD2000050_238;CSL_01;46.960667;-60.218667;232749;13-oct-00;03:47:00;40.67;29.849;10.225;5.5;0.427269;NaN;1.94;NaN;0.558;NaN;2.61;NaN;0;3.48;0.74
HUD2000050_238;CSL_01;46.960667;-60.218667;232748;13-oct-00;03:45:00;50.43;30.435;8.357;5.6;0.233981;NaN;2.93;NaN;0.731;NaN;3.39;NaN;0;4.01;0.86
HUD2000050_238;CSL_01;46.960667;-60.218667;232747;13-oct-00;03:44:00;61.05;31.847;2.862;5.6;0.049892;NaN;7.13;NaN;1.115;NaN;5.81;NaN;0;6.39;1.23
HUD2000050_238;CSL_01;46.960667;-60.218667;232746;13-oct-00;03:43:00;76.5;32.472;2.055;5.3;0.029723;NaN;9.06;NaN;1.168;NaN;7.7;NaN;0;7.76;1.18
HUD2000050_240;CSL_02;47.019333;-60.110667;232763;13-oct-00;05:46:00;3.38;29.316;11.98;5.5;0.630731;NaN;0.56;NaN;0.384;NaN;2.12;NaN;0;1.46;0.26
HUD2000050_240;CSL_02;47.019333;-60.110667;232762;13-oct-00;05:45:00;9.54;29.326;11.967;5.5;0.651077;NaN;0.53;NaN;0.336;NaN;2.3;NaN;0;1.58;0.23
HUD2000050_240;CSL_02;47.019333;-60.110667;232761;13-oct-00;05:44:00;19.89;29.731;11.37;5.6;0.701942;NaN;0.6;NaN;0.398;NaN;2.42;NaN;0;1.51;0.25
HUD2000050_240;CSL_02;47.019333;-60.110667;232760;13-oct-00;05:43:00;29.44;29.994;10.971;5.7;0.857723;NaN;0.63;NaN;0.438;NaN;2.62;NaN;0;1.44;0.24
HUD2000050_240;CSL_02;47.019333;-60.110667;232759;13-oct-00;05:42:00;39.19;30.283;9.936;5.7;0.732462;NaN;1.16;NaN;0.483;NaN;3.13;NaN;0;2.40;0.37
HUD2000050_240;CSL_02;47.019333;-60.110667;232758;13-oct-00;05:41:00;48.66;31.474;3.951;5.6;0.060331;NaN;6.16;NaN;0.921;NaN;7.81;NaN;0;6.69;0.79
HUD2000050_240;CSL_02;47.019333;-60.110667;232757;13-oct-00;05:39:00;56.39;31.663;3.066;5.7;0.043877;NaN;8.04;NaN;1.047;NaN;9.08;NaN;0;7.68;0.89
HUD2000050_240;CSL_02;47.019333;-60.110667;232756;13-oct-00;05:37:00;78.54;32.492;1.766;5.5;0.027423;NaN;10.28;NaN;1.078;NaN;9.45;NaN;0;9.54;1.09
HUD2000050_240;CSL_02;47.019333;-60.110667;232755;13-oct-00;05:36:00;99.26;32.939;2.287;5;0.021938;NaN;12.42;NaN;1.172;NaN;12.24;NaN;0;10.60;1.01
HUD2000050_240;CSL_02;47.019333;-60.110667;232754;13-oct-00;05:34:00;172.85;34.053;4.867;3.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN
HUD2000050_243;CSL_03;47.102333;-59.985833;232777;13-oct-00;08:41:00;3.81;29.894;11.17;5.6;0.804115;NaN;0.7;NaN;0.44;NaN;2.28;NaN;0;1.59;0.31
HUD2000050_243;CSL_03;47.102333;-59.985833;232776;13-oct-00;08:40:00;10.59;29.907;11.145;5.6;NaN;NaN;0.91;NaN;0.444;NaN;2.65;NaN;0;2.05;0.34
HUD2000050_243;CSL_03;47.102333;-59.985833;232775;13-oct-00;08:40:00;10.64;29.925;11.123;5.6;0.857723;NaN;0.77;NaN;0.444;NaN;2.36;NaN;0;1.73;0.33
HUD2000050_243;CSL_03;47.102333;-59.985833;232773;13-oct-00;08:38:00;20.5;30.054;10.935;5.7;0.911331;NaN;0.68;NaN;0.402;NaN;2.11;NaN;0;1.69;0.32
HUD2000050_243;CSL_03;47.102333;-59.985833;232774;13-oct-00;08:38:00;20.75;30.179;10.79;5.7;NaN;NaN;0.74;NaN;0.446;NaN;2.66;NaN;0;1.66;0.28
HUD2000050_243;CSL_03;47.102333;-59.985833;232772;13-oct-00;08:36:00;31.17;30.81;8.257;5.5;0.193288;NaN;2.61;NaN;0.652;NaN;4.08;NaN;0;4.00;0.64
HUD2000050_243;CSL_03;47.102333;-59.985833;232771;13-oct-00;08:34:00;40.9;31.111;5.883;5.6;0.076785;NaN;4.31;NaN;0.854;NaN;6.34;NaN;0;5.05;0.68
HUD2000050_243;CSL_03;47.102333;-59.985833;232770;13-oct-00;08:32:00;51.52;31.919;2.583;6.1;0.10695;NaN;6.04;NaN;0.92;NaN;5.21;NaN;0;6.57;1.16
HUD2000050_243;CSL_03;47.102333;-59.985833;232769;13-oct-00;08:30:00;61.84;32.067;1.835;5.9;0.043877;NaN;7.62;NaN;0.967;NaN;6.33;NaN;0;7.88;1.20
HUD2000050_243;CSL_03;47.102333;-59.985833;232768;13-oct-00;08:28:00;81.37;32.455;1.726;5.8;0.024681;NaN;9.22;NaN;1.075;NaN;7.03;NaN;0;8.58;1.31
HUD2000050_243;CSL_03;47.102333;-59.985833;232767;13-oct-00;08:26:00;101.42;32.883;2.112;5.1;0.024681;NaN;11.66;NaN;1.207;NaN;11;NaN;0;9.66;1.06
HUD2000050_243;CSL_03;47.102333;-59.985833;232766;13-oct-00;08:24:00;151.68;33.944;4.57;3.8;NaN;NaN;16.51;NaN;1.354;NaN;16.05;NaN;0;12.19;1.03
HUD2000050_243;CSL_03;47.102333;-59.985833;232765;13-oct-00;08:22:00;201.57;34.478;6.051;3.4;NaN;NaN;14.84;NaN;1.187;NaN;13.05;NaN;0;12.50;1.14
HUD2000050_243;CSL_03;47.102333;-59.985833;232764;13-oct-00;08:19:00;330.33;34.724;5.73;3;NaN;NaN;23.01;NaN;1.601;NaN;24.83;NaN;0;14.37;0.93
HUD2000050_246;CSL_04;47.2705;-59.780167;232789;13-oct-00;11:38:00;3.68;30.994;9.312;6;1.474212;NaN;0.4;NaN;0.412;NaN;1.2;NaN;0;0.97;0.33
HUD2000050_246;CSL_04;47.2705;-59.780167;232788;13-oct-00;11:38:00;12.66;30.992;9.309;6.1;1.474212;NaN;0.38;NaN;0.443;NaN;1.35;NaN;0;0.86;0.28
HUD2000050_246;CSL_04;47.2705;-59.780167;232787;13-oct-00;11:37:00;22.91;31.088;8.941;6.6;1.366996;NaN;0.78;NaN;0.49;NaN;1.38;NaN;0;1.59;0.57
HUD2000050_246;CSL_04;47.2705;-59.780167;232786;13-oct-00;11:36:00;32.4;31.87;4.135;6.3;0.473048;NaN;4.45;NaN;0.796;NaN;2.99;NaN;0;5.59;1.49
HUD2000050_246;CSL_04;47.2705;-59.780167;232785;13-oct-00;11:36:00;42.78;32.13;2.073;6.1;0.112435;NaN;6.59;NaN;0.948;NaN;4.48;NaN;0;6.95;1.47
HUD2000050_246;CSL_04;47.2705;-59.780167;232784;13-oct-00;11:35:00;52.52;32.211;1.948;6;0.046619;NaN;7.16;NaN;0.983;NaN;4.78;NaN;0;7.28;1.50
HUD2000050_246;CSL_04;47.2705;-59.780167;232783;13-oct-00;11:35:00;61.6;32.263;1.874;6;0.027423;NaN;7.12;NaN;0.942;NaN;4.93;NaN;0;7.56;1.44
HUD2000050_246;CSL_04;47.2705;-59.780167;232782;13-oct-00;11:34:00;79.83;32.419;1.54;5.8;0.021938;NaN;8.68;NaN;1.051;NaN;6.3;NaN;0;8.26;1.38
HUD2000050_246;CSL_04;47.2705;-59.780167;232781;13-oct-00;11:33:00;98.66;32.611;1.739;5.5;0.016454;NaN;9.43;NaN;1.083;NaN;7.47;NaN;0;8.71;1.26
HUD2000050_246;CSL_04;47.2705;-59.780167;232780;13-oct-00;11:31:00;199.36;34.095;4.901;3.5;NaN;NaN;17.5;NaN;1.419;NaN;17.55;NaN;0;12.33;1.00
HUD2000050_246;CSL_04;47.2705;-59.780167;232779;13-oct-00;11:29:00;302.31;34.7;5.746;3;NaN;NaN;21.13;NaN;1.566;NaN;23.09;NaN;0;13.49;0.92
HUD2000050_246;CSL_04;47.2705;-59.780167;232778;13-oct-00;11:25:00;464.48;34.839;5.089;3.1;NaN;NaN;22.05;NaN;1.732;NaN;34.33;NaN;0;12.73;0.64
HUD2000050_251;CSL_05;47.429833;-59.558;232807;13-oct-00;16:41:00;3.71;31.423;8.583;6;1.219575;NaN;0.77;NaN;0.508;NaN;1.13;NaN;0;1.52;0.68
HUD2000050_251;CSL_05;47.429833;-59.558;232803;13-oct-00;16:40:00;13.1;31.423;8.588;6.1;NaN;NaN;0.97;NaN;0.535;NaN;1.79;NaN;0;1.81;0.54
HUD2000050_251;CSL_05;47.429833;-59.558;232806;13-oct-00;16:40:00;13.34;31.423;8.588;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN
HUD2000050_251;CSL_05;47.429833;-59.558;232802;13-oct-00;16:40:00;13.37;31.423;8.587;6.1;1.232977;NaN;0.77;NaN;0.492;NaN;1.11;NaN;0;1.57;0.69
HUD2000050_251;CSL_05;47.429833;-59.558;232805;13-oct-00;16:40:00;13.72;31.424;8.579;6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN
HUD2000050_251;CSL_05;47.429833;-59.558;232804;13-oct-00;16:40:00;13.79;31.423;8.577;6.1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN
HUD2000050_251;CSL_05;47.429833;-59.558;232801;13-oct-00;16:40:00;23.73;31.424;8.499;6.1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN
HUD2000050_251;CSL_05;47.429833;-59.558;232799;13-oct-00;16:40:00;23.81;31.43;8.441;6.1;1.246379;NaN;0.87;NaN;0.534;NaN;1.17;NaN;0;1.63;0.74
HUD2000050_251;CSL_05;47.429833;-59.558;232800;13-oct-00;16:40:00;23.97;31.428;8.447;6.1;NaN;NaN;1.07;NaN;0.514;NaN;1.86;NaN;0;2.08;0.58
HUD2000050_251;CSL_05;47.429833;-59.558;232798;13-oct-00;16:39:00;33.12;31.685;6.332;6.4;0.670096;NaN;1.68;NaN;0.576;NaN;1.41;NaN;0;2.92;1.19
HUD2000050_251;CSL_05;47.429833;-59.558;232797;13-oct-00;16:38:00;43.27;31.998;3.729;6.2;0.24924;NaN;4.69;NaN;0.847;NaN;2.96;NaN;0;5.54;1.58
HUD2000050_251;CSL_05;47.429833;-59.558;232796;13-oct-00;16:37:00;53.09;32.117;2.556;6.1;0.120662;NaN;5.82;NaN;0.901;NaN;3.64;NaN;0;6.46;1.60
HUD2000050_251;CSL_05;47.429833;-59.558;232795;13-oct-00;16:37:00;62.24;32.258;1.861;6;0.065815;NaN;7.09;NaN;1.006;NaN;4.92;NaN;0;7.05;1.44
HUD2000050_251;CSL_05;47.429833;-59.558;232794;13-oct-00;16:36:00;83.46;32.488;1.311;5.8;0.031537;NaN;8.51;NaN;1.067;NaN;6.43;NaN;0;7.98;1.32
HUD2000050_251;CSL_05;47.429833;-59.558;232793;13-oct-00;16:36:00;102.64;32.722;1.37;5.5;0.024681;NaN;9.95;NaN;1.167;NaN;8.05;NaN;0;8.53;1.24
HUD2000050_251;CSL_05;47.429833;-59.558;232792;13-oct-00;16:33:00;199.16;34.3;5.677;3.4;NaN;NaN;19.84;NaN;1.512;NaN;17.27;NaN;0;13.12;1.15
HUD2000050_251;CSL_05;47.429833;-59.558;232791;13-oct-00;16:31:00;299.02;34.763;6.286;3.4;NaN;NaN;21.37;NaN;1.526;NaN;17.2;NaN;0;14.00;1.24
HUD2000050_251;CSL_05;47.429833;-59.558;232790;13-oct-00;16:28:00;470.91;34.845;5.069;3.2;NaN;NaN;22.01;NaN;1.696;NaN;32.18;NaN;0;12.98;0.68
HUD2000050_259;CSL_06;47.560833;-59.314333;232818;13-oct-00;21:32:00;4.4;31.28;8.024;6.1;1.46081;NaN;0.92;NaN;0.494;NaN;1.53;NaN;0;1.86;0.60
HUD2000050_259;CSL_06;47.560833;-59.314333;232817;13-oct-00;21:31:00;10.31;31.59;6.614;6.1;1.179369;NaN;2;NaN;0.612;NaN;2.13;NaN;0;3.27;0.94
HUD2000050_259;CSL_06;47.560833;-59.314333;232816;13-oct-00;21:29:00;19.98;32.2;2.506;6;0.116548;NaN;6.38;NaN;0.956;NaN;4.41;NaN;0;6.67;1.45
HUD2000050_259;CSL_06;47.560833;-59.314333;232815;13-oct-00;21:28:00;30.25;32.217;2.412;6;0.104208;NaN;6.48;NaN;0.939;NaN;4.41;NaN;0;6.90;1.47
HUD2000050_259;CSL_06;47.560833;-59.314333;232814;13-oct-00;21:27:00;39.94;32.258;2.083;6;0.082269;NaN;6.77;NaN;0.979;NaN;4.84;NaN;0;6.92;1.40
HUD2000050_259;CSL_06;47.560833;-59.314333;232813;13-oct-00;21:26:00;50.7;32.297;1.929;6;0.074042;NaN;6.64;NaN;0.969;NaN;4.67;NaN;0;6.85;1.42
HUD2000050_259;CSL_06;47.560833;-59.314333;232812;13-oct-00;21:25:00;59.96;32.335;1.748;5.9;0.056217;NaN;7.35;NaN;1.012;NaN;5.32;NaN;0;7.26;1.38
HUD2000050_259;CSL_06;47.560833;-59.314333;232811;13-oct-00;21:23:00;79.69;32.393;1.627;5.9;0.060331;NaN;7.72;NaN;1.029;NaN;5.68;NaN;0;7.50;1.36
HUD2000050_259;CSL_06;47.560833;-59.314333;232810;13-oct-00;21:21:00;99.89;32.546;1.338;5.7;0.024681;NaN;8.38;NaN;1.029;NaN;6.33;NaN;0;8.14;1.32
HUD2000050_259;CSL_06;47.560833;-59.314333;232809;13-oct-00;21:19:00;199.95;34.514;6.41;3.5;NaN;NaN;19.75;NaN;1.45;NaN;15.39;NaN;0;13.62;1.28
HUD2000050_259;CSL_06;47.560833;-59.314333;232808;13-oct-00;21:17:00;240.73;34.723;6.648;3.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN
HUD2000050_260;LC_07;46.170333;-57.046833;232825;14-oct-00;08:00:00;4.25;31.32;12.039;5.5;0.462875;NaN;0.23;NaN;0.39;NaN;1.01;NaN;0;0.59;0.23
HUD2000050_260;LC_07;46.170333;-57.046833;232824;14-oct-00;07:59:00;10.68;31.32;12.044;5.5;0.452702;NaN;0.18;NaN;0.346;NaN;0.59;NaN;0;0.52;0.31
HUD2000050_260;LC_07;46.170333;-57.046833;232823;14-oct-00;07:58:00;20.73;31.322;12.054;5.6;0.488308;NaN;0.25;NaN;0.358;NaN;0.67;NaN;0;0.70;0.37
HUD2000050_260;LC_07;46.170333;-57.046833;232822;14-oct-00;07:57:00;30.97;31.352;11.789;5.7;0.473048;NaN;0.26;NaN;0.375;NaN;0.66;NaN;0;0.69;0.39
HUD2000050_260;LC_07;46.170333;-57.046833;232821;14-oct-00;07:56:00;41.33;32.046;4.371;5.5;0.406923;NaN;3.29;NaN;0.854;NaN;3.63;NaN;0;3.85;0.91
HUD2000050_260;LC_07;46.170333;-57.046833;232820;14-oct-00;07:54:00;50.78;32.315;1.665;5.8;0.104208;NaN;5.81;NaN;1.003;NaN;5.7;NaN;0;5.79;1.02
HUD2000050_260;LC_07;46.170333;-57.046833;232819;14-oct-00;07:53:00;60.97;32.474;0.803;5.8;0.075413;NaN;6.04;NaN;0.998;NaN;5.75;NaN;0;6.05;1.05
HUD2000050_267;LC_06;46.127333;-57.172667;232842;14-oct-00;10:54:00;3.83;31.437;12.733;5.6;0.750508;NaN;0.4;NaN;0.388;NaN;1.14;NaN;0;1.03;0.35
HUD2000050_267;LC_06;46.127333;-57.172667;232840;14-oct-00;10:53:00;13.28;31.436;12.729;5.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN
HUD2000050_267;LC_06;46.127333;-57.172667;232837;14-oct-00;10:53:00;13.51;31.436;12.722;5.6;0.750508;NaN;0.33;NaN;0.28;NaN;1.1;NaN;0;1.18;0.30
HUD2000050_267;LC_06;46.127333;-57.172667;232841;14-oct-00;10:53:00;13.78;31.437;12.724;5.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN
HUD2000050_267;LC_06;46.127333;-57.172667;232839;14-oct-00;10:53:00;13.87;31.436;12.73;5.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN
HUD2000050_267;LC_06;46.127333;-57.172667;232838;14-oct-00;10:53:00;14;31.436;12.73;5.6;NaN;NaN;0.25;NaN;0.319;NaN;0.82;NaN;0;0.78;0.30
HUD2000050_267;LC_06;46.127333;-57.172667;232835;14-oct-00;10:52:00;23.23;31.425;12.65;5.9;NaN;NaN;0.32;NaN;0.33;NaN;0.93;NaN;0;0.97;0.34
HUD2000050_267;LC_06;46.127333;-57.172667;232834;14-oct-00;10:52:00;23.24;31.418;12.662;5.9;0.401837;NaN;1.04;NaN;0.513;NaN;1.52;NaN;0;2.03;0.68
HUD2000050_267;LC_06;46.127333;-57.172667;232836;14-oct-00;10:53:00;23.43;31.427;12.654;5.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN
HUD2000050_267;LC_06;46.127333;-57.172667;232833;14-oct-00;10:52:00;32.44;31.998;6.881;6.7;0.750508;NaN;0.09;NaN;0.322;NaN;0.38;NaN;0;0.28;0.24
HUD2000050_267;LC_06;46.127333;-57.172667;232832;14-oct-00;10:51:00;43.34;32.219;4.219;6.3;0.259413;NaN;2.54;NaN;0.77;NaN;1.86;NaN;0;3.30;1.37
HUD2000050_267;LC_06;46.127333;-57.172667;232831;14-oct-00;10:51:00;53.17;32.291;2.357;6;0.116548;NaN;4.67;NaN;0.875;NaN;3.05;NaN;0;5.34;1.53
HUD2000050_267;LC_06;46.127333;-57.172667;232830;14-oct-00;10:50:00;62.6;32.453;2.021;5.4;0.043877;NaN;8.94;NaN;1.123;NaN;7.02;NaN;0;7.96;1.27
HUD2000050_267;LC_06;46.127333;-57.172667;232829;14-oct-00;10:49:00;81.85;32.723;1.252;5.6;0.021938;NaN;9.01;NaN;1.099;NaN;7.16;NaN;0;8.20;1.26
HUD2000050_267;LC_06;46.127333;-57.172667;232828;14-oct-00;10:48:00;101.56;33.026;1.803;5.2;0.015083;NaN;9.92;NaN;1.111;NaN;8.54;NaN;0;8.93;1.16
HUD2000050_267;LC_06;46.127333;-57.172667;232827;14-oct-00;10:46:00;202.54;34.737;6.807;3.4;NaN;NaN;18.61;NaN;1.308;NaN;13.47;NaN;0;14.23;1.38
HUD2000050_267;LC_06;46.127333;-57.172667;232826;14-oct-00;10:45:00;248.07;34.798;6.666;3.4;NaN;NaN;20.69;NaN;1.414;NaN;15.11;NaN;0;14.63;1.37
HUD2000050_270;LC_04;45.979167;-57.606;232856;14-oct-00;15:09:00;3.23;31.215;13.143;5.5;0.6969;NaN;0.31;NaN;0.312;NaN;1.33;NaN;0;0.99;0.23
HUD2000050_270;LC_04;45.979167;-57.606;232854;14-oct-00;15:08:00;12.83;31.236;13.056;5.5;0.750508;NaN;0.29;NaN;0.35;NaN;1.34;NaN;0;0.83;0.22
HUD2000050_270;LC_04;45.979167;-57.606;232855;14-oct-00;15:08:00;13.07;31.235;13.053;5.5;NaN;NaN;0.32;NaN;0.315;NaN;0.94;NaN;0;1.02;0.34
HUD2000050_270;LC_04;45.979167;-57.606;232853;14-oct-00;15:08:00;23.04;31.31;13.199;5.6;0.777312;NaN;0.29;NaN;0.26;NaN;1.2;NaN;0;1.12;0.24
HUD2000050_270;LC_04;45.979167;-57.606;232852;14-oct-00;15:07:00;32.84;31.331;13.125;5.9;NaN;NaN;0.28;NaN;0.318;NaN;0.88;NaN;0;0.88;0.32
HUD2000050_270;LC_04;45.979167;-57.606;232851;14-oct-00;15:07:00;33.05;31.322;13.101;6;0.723704;NaN;0.36;NaN;0.338;NaN;1.32;NaN;0;1.07;0.27
HUD2000050_270;LC_04;45.979167;-57.606;232850;14-oct-00;15:06:00;42.96;32.23;6.261;6.5;0.305192;NaN;1.5;NaN;0.625;NaN;2.07;NaN;0;2.40;0.72
HUD2000050_270;LC_04;45.979167;-57.606;232849;14-oct-00;15:06:00;53.18;32.553;4.974;6;0.139858;NaN;3.57;NaN;0.78;NaN;3.15;NaN;0;4.58;1.13
HUD2000050_270;LC_04;45.979167;-57.606;232848;14-oct-00;15:05:00;62.3;32.792;4.57;5.8;0.068558;NaN;4.99;NaN;0.771;NaN;4.44;NaN;0;6.47;1.12
HUD2000050_270;LC_04;45.979167;-57.606;232847;14-oct-00;15:04:00;82.09;33.134;3.618;5.4;0.031537;NaN;8.98;NaN;1.071;NaN;8.23;NaN;0;8.38;1.09
HUD2000050_270;LC_04;45.979167;-57.606;232846;14-oct-00;15:04:00;101.93;33.514;4.035;4.8;0.019196;NaN;10.62;NaN;1.083;NaN;10.16;NaN;0;9.81;1.05
HUD2000050_270;LC_04;45.979167;-57.606;232845;14-oct-00;15:01:00;203.04;34.66;7.142;3.5;NaN;NaN;18.91;NaN;1.328;NaN;14.54;NaN;0;14.24;1.30
HUD2000050_270;LC_04;45.979167;-57.606;232844;14-oct-00;14:59:00;298.4;34.788;6.197;3.5;NaN;NaN;19.94;NaN;1.46;NaN;16.77;NaN;0;13.66;1.19
HUD2000050_270;LC_04;45.979167;-57.606;232843;14-oct-00;14:55:00;477.85;34.865;5.111;3.5;NaN;NaN;21.91;NaN;1.59;NaN;30.09;NaN;0;13.78;0.73
HUD2000050_276;LC_02;45.8495;-58.071667;232868;14-oct-00;20:15:00;4.56;30.005;12.431;5.8;1.366996;NaN;0.35;NaN;0.359;NaN;2.06;NaN;0;0.97;0.17
HUD2000050_276;LC_02;45.8495;-58.071667;232867;14-oct-00;20:14:00;13.98;30.068;12.157;5.8;1.74225;NaN;0.32;NaN;0.384;NaN;2.19;NaN;0;0.83;0.15
HUD2000050_276;LC_02;45.8495;-58.071667;232866;14-oct-00;20:14:00;24.1;30.079;12.202;6.2;1.3938;NaN;0.39;NaN;0.383;NaN;2.1;NaN;0;1.02;0.19
HUD2000050_276;LC_02;45.8495;-58.071667;232865;14-oct-00;20:13:00;34.16;31.908;3.323;6.4;0.325538;NaN;3.07;NaN;0.732;NaN;2.49;NaN;0;4.19;1.23
HUD2000050_276;LC_02;45.8495;-58.071667;232864;14-oct-00;20:13:00;44.29;32.06;2.351;6.1;0.175508;NaN;4.78;NaN;0.872;NaN;3.27;NaN;0;5.48;1.46
HUD2000050_276;LC_02;45.8495;-58.071667;232863;14-oct-00;20:12:00;54.49;32.215;1.967;6;0.065815;NaN;7.15;NaN;1.014;NaN;5.11;NaN;0;7.05;1.40
