CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;Date;Heure;PRES;PSAL;TE90;DOXY;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_03;Q_OXY;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);(mg/m**3);((none));(PSU);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
52;LL_08;43.7825;-57.838;281630;23-oct-04;23:52:00;41.15;32.929;5.884;6.1;0.35554;1;NaN;9;NaN;9;2.03;1;0.556;1;2.78;1;0;3.65;0.73
52;LL_08;43.7825;-57.838;281629;23-oct-04;23:50:00;51.25;32.871;3.937;6.1;0.19971;1;NaN;9;NaN;9;4.3;1;0.744;1;3.92;1;0;5.78;1.10
52;LL_08;43.7825;-57.838;281628;23-oct-04;23:49:00;59.89;33.022;3.135;6;0.10161;1;NaN;9;NaN;9;6.64;1;0.874;1;5.68;1;0;7.60;1.17
52;LL_08;43.7825;-57.838;281627;23-oct-04;23:48:00;80.18;33.514;4.44;5.6;0.03872;1;NaN;9;NaN;9;8.8;1;0.912;1;6.3;1;0;9.65;1.40
52;LL_08;43.7825;-57.838;281626;23-oct-04;23:47:00;100.91;33.88;5.332;5.3;0.01708;1;NaN;9;NaN;9;11.27;1;0.954;1;7.32;1;0;11.81;1.54
52;LL_08;43.7825;-57.838;281625;23-oct-04;23:43:00;250.16;34.793;6.176;4.1;NaN;9;NaN;9;4.46;1;21.06;1;1.497;1;13.93;1;0;14.07;1.51
52;LL_08;43.7825;-57.838;281624;23-oct-04;23:38:00;504.21;34.947;4.979;4.9;NaN;9;NaN;9;NaN;9;19.21;1;1.448;1;12.81;1;0;13.27;1.50
52;LL_08;43.7825;-57.838;281623;23-oct-04;23:32:00;752.79;34.959;4.475;5.2;NaN;9;NaN;9;NaN;9;18.26;1;1.384;1;12.36;1;0;13.19;1.48
52;LL_08;43.7825;-57.838;281622;23-oct-04;23:26:00;1001.18;34.923;4.015;5.5;NaN;9;NaN;9;6.0965;1;18.01;1;1.332;1;11.79;1;0;13.52;1.53
55;LL_07;44.1165;-58.19883;281649;24-oct-04;06:10:00;3.28;32.101;11.081;5.8;0.62489;1;NaN;9;6.2345;1;0.06;1;0.278;1;0.89;1;0;0.22;0.07
55;LL_07;44.1165;-58.19883;281648;24-oct-04;06:09:00;10.69;32.1;11.074;5.8;0.62489;1;NaN;9;NaN;9;0.06;1;0.27;1;0.75;1;0;0.22;0.08
55;LL_07;44.1165;-58.19883;281647;24-oct-04;06:08:00;19.91;32.101;11.076;5.8;0.60335;1;NaN;9;NaN;9;0.07;1;0.266;1;0.87;1;0;0.26;0.08
55;LL_07;44.1165;-58.19883;281646;24-oct-04;06:06:00;29.57;32.077;10.844;5.8;0.60335;1;NaN;9;NaN;9;0.14;1;0.269;1;0.92;1;0;0.52;0.15
55;LL_07;44.1165;-58.19883;281645;24-oct-04;06:05:00;41.31;32.678;1.845;6.4;0.26935;1;NaN;9;NaN;9;4.91;1;0.816;1;4.15;1;0;6.02;1.18
55;LL_07;44.1165;-58.19883;281644;24-oct-04;06:04:00;49.6;32.748;0.776;6.2;0.05921;1;NaN;9;NaN;9;8.02;1;1.008;1;6.64;1;0;7.96;1.21
55;LL_07;44.1165;-58.19883;281643;24-oct-04;06:03:00;60.43;32.806;0.153;6.2;0.03986;1;NaN;9;NaN;9;8.07;1;1.043;1;7.29;1;0;7.74;1.11
55;LL_07;44.1165;-58.19883;281642;24-oct-04;06:02:00;80.37;32.925;0.568;6;0.02619;1;NaN;9;NaN;9;8.86;1;1.059;1;8.4;1;0;8.37;1.05
55;LL_07;44.1165;-58.19883;281641;24-oct-04;06:00:00;101.25;33.207;1.894;5.5;0.0205;1;NaN;9;NaN;9;11.22;1;1.129;1;9.98;1;0;9.94;1.12
55;LL_07;44.1165;-58.19883;281640;24-oct-04;05:56:00;251.19;34.717;6.121;3.8;NaN;9;NaN;9;4.145;1;20.65;1;1.546;1;16.71;1;0;13.36;1.24
55;LL_07;44.1165;-58.19883;281639;24-oct-04;05:47:00;499.81;34.912;4.872;5;NaN;9;NaN;9;NaN;9;19.02;1;1.357;1;12.37;1;0;14.02;1.54
55;LL_07;44.1165;-58.19883;281635;24-oct-04;05:40:00;779.96;34.913;4.333;5.4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
55;LL_07;44.1165;-58.19883;281636;24-oct-04;05:40:00;780.23;34.912;4.335;5.4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
55;LL_07;44.1165;-58.19883;281637;24-oct-04;05:40:00;780.3;34.912;4.339;5.4;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
55;LL_07;44.1165;-58.19883;281638;24-oct-04;05:41:00;781.44;34.912;4.34;5.4;NaN;9;NaN;9;5.9245;1;17.73;1;1.36;1;11.62;1;0;13.04;1.53
59;LL_06;44.47617;-58.51533;281656;24-oct-04;10:22:00;3.93;31.699;9.585;6;0.85623;1;NaN;9;6.399;1;0.13;1;0.328;1;1.2;1;0;0.40;0.11
59;LL_06;44.47617;-58.51533;281655;24-oct-04;10:22:00;9.06;31.7;9.58;6;1.00514;1;NaN;9;NaN;9;0.14;1;0.351;1;1.52;1;0;0.40;0.09
59;LL_06;44.47617;-58.51533;281654;24-oct-04;10:21:00;18.94;31.708;9.563;5.9;0.81883;1;NaN;9;NaN;9;0.14;1;0.336;1;1.35;1;0;0.42;0.10
59;LL_06;44.47617;-58.51533;281653;24-oct-04;10:20:00;30.22;31.968;8.147;5.7;0.49561;1;NaN;9;NaN;9;3.29;1;0.668;1;3.56;1;0;4.93;0.92
59;LL_06;44.47617;-58.51533;281652;24-oct-04;10:19:00;39.32;32.319;3.112;5.5;0.25858;1;NaN;9;NaN;9;7.88;1;1.005;1;7.94;1;0;7.84;0.99
59;LL_06;44.47617;-58.51533;281651;24-oct-04;10:18:00;50.34;32.322;2.957;5.5;0.334;1;NaN;9;NaN;9;8.02;1;1.008;1;8.05;1;0;7.96;1.00
59;LL_06;44.47617;-58.51533;281650;24-oct-04;10:17:00;65.38;32.357;2.652;5.5;0.28013;1;32.427;1;5.942;1;8.11;1;1.002;1;8.32;1;0;8.09;0.97
63;LL_05;44.81733;-58.8525;281668;24-oct-04;13:57:00;4.11;31.302;9.789;6;0.67877;1;NaN;9;6.3325;1;0.14;1;0.349;1;1.36;1;0;0.40;0.10
63;LL_05;44.81733;-58.8525;281667;24-oct-04;13:57:00;8.79;31.31;9.779;6;0.72186;1;NaN;9;NaN;9;0.15;1;0.35;1;1.36;1;0;0.43;0.11
63;LL_05;44.81733;-58.8525;281666;24-oct-04;13:56:00;20.38;31.362;9.59;6;0.61412;1;NaN;9;NaN;9;0.24;1;0.374;1;1.29;1;0;0.64;0.19
63;LL_05;44.81733;-58.8525;281665;24-oct-04;13:55:00;28.38;31.403;9.334;6;0.43096;1;NaN;9;NaN;9;0.67;1;0.42;1;1.51;1;0;1.60;0.44
63;LL_05;44.81733;-58.8525;281664;24-oct-04;13:55:00;38.82;31.9;4.793;6.1;0.22074;1;NaN;9;NaN;9;4.59;1;0.724;1;4.31;1;0;6.34;1.06
63;LL_05;44.81733;-58.8525;281663;24-oct-04;13:54:00;49.47;32.021;3.741;6;0.19621;1;NaN;9;NaN;9;5.32;1;0.764;1;4.77;1;0;6.96;1.12
63;LL_05;44.81733;-58.8525;281662;24-oct-04;13:53:00;60.42;32.383;1.871;5.7;0.06307;1;NaN;9;NaN;9;8.94;1;1.037;1;8.88;1;0;8.62;1.01
63;LL_05;44.81733;-58.8525;281661;24-oct-04;13:52:00;78.99;32.473;1.675;5.7;0.03758;1;NaN;9;NaN;9;8.92;1;1.006;1;8.8;1;0;8.87;1.01
63;LL_05;44.81733;-58.8525;281660;24-oct-04;13:51:00;98.92;32.513;1.606;5.7;0.03758;1;NaN;9;NaN;9;9.7;1;1.061;1;9.59;1;0;9.14;1.01
63;LL_05;44.81733;-58.8525;281659;24-oct-04;13:49:00;147.8;32.676;1.602;5.6;NaN;9;NaN;9;NaN;9;9.95;1;1.071;1;9.88;1;0;9.29;1.01
63;LL_05;44.81733;-58.8525;281658;24-oct-04;13:48:00;200.82;32.84;1.793;5.4;NaN;9;NaN;9;NaN;9;11.34;1;1.135;1;11.12;1;0;9.99;1.02
63;LL_05;44.81733;-58.8525;281657;24-oct-04;13:46:00;232.28;32.873;1.841;5.4;NaN;9;32.883;1;5.789;1;10.55;1;1.101;1;10.49;1;0;9.58;1.01
70;LL_04;45.15217;-59.17483;281677;24-oct-04;18:28:00;3.7;30.739;10.603;6;0.47945;1;NaN;9;6.2485;1;0;1;0.274;1;1.58;1;0;0.00;0.00
70;LL_04;45.15217;-59.17483;281676;24-oct-04;18:27:00;10.21;30.744;10.607;5.9;0.53332;1;NaN;9;NaN;9;0;1;0.274;1;1.63;1;0;0.00;0.00
70;LL_04;45.15217;-59.17483;281675;24-oct-04;18:26:00;20.25;30.743;10.602;5.9;0.5387;1;NaN;9;NaN;9;0;1;0.289;1;2.12;1;0;0.00;0.00
70;LL_04;45.15217;-59.17483;281674;24-oct-04;18:25:00;30.27;31.321;9.143;6;0.36632;1;NaN;9;NaN;9;0.51;1;0.422;1;2.21;1;0;1.21;0.23
70;LL_04;45.15217;-59.17483;281673;24-oct-04;18:25:00;39.33;31.58;7.077;6;0.19621;1;NaN;9;NaN;9;2.05;1;0.531;1;3.23;1;0;3.86;0.63
70;LL_04;45.15217;-59.17483;281672;24-oct-04;18:24:00;49.74;31.858;4.829;6;0.08409;1;NaN;9;NaN;9;5.33;1;0.77;1;6.52;1;0;6.92;0.82
70;LL_04;45.15217;-59.17483;281671;24-oct-04;18:23:00;60.96;32.114;3.034;6;0.07358;1;NaN;9;NaN;9;6.72;1;0.881;1;6.42;1;0;7.63;1.05
70;LL_04;45.15217;-59.17483;281670;24-oct-04;18:22:00;80.26;32.33;1.918;5.8;0.07358;1;NaN;9;NaN;9;8.56;1;1.002;1;8.65;1;0;8.54;0.99
70;LL_04;45.15217;-59.17483;281669;24-oct-04;18:21:00;94.34;32.374;1.855;5.8;0.08059;1;32.382;1;6.3265;1;8.96;1;1.035;1;9.6;1;0;8.66;0.93
73;LL_03;45.49133;-59.51467;281687;24-oct-04;22:10:00;4.2;30.571;10.038;6;1.15405;1;NaN;9;6.303;1;0.02;1;0.31;1;2.76;1;0;0.06;0.01
73;LL_03;45.49133;-59.51467;281686;24-oct-04;22:08:00;10.72;30.573;10.045;6;1.15405;1;NaN;9;NaN;9;0;1;0.307;1;2.6;1;0;0.00;0.00
73;LL_03;45.49133;-59.51467;281685;24-oct-04;22:07:00;19.1;30.594;10.002;6;1.19128;1;NaN;9;NaN;9;0.04;1;0.312;1;2.77;1;0;0.13;0.01
73;LL_03;45.49133;-59.51467;281684;24-oct-04;22:06:00;29.39;31.092;8.781;5.8;0.23125;1;NaN;9;NaN;9;1.68;1;0.495;1;3.69;1;0;3.39;0.46
73;LL_03;45.49133;-59.51467;281683;24-oct-04;22:04:00;40.31;31.538;5.839;5.9;0.11037;1;NaN;9;NaN;9;3.68;1;0.648;1;5.05;1;0;5.68;0.73
73;LL_03;45.49133;-59.51467;281682;24-oct-04;22:03:00;50.38;32.006;3.701;6.3;0.14365;1;NaN;9;NaN;9;5.14;1;0.733;1;4.83;1;0;7.01;1.06
73;LL_03;45.49133;-59.51467;281681;24-oct-04;22:02:00;59.59;32.317;2.148;6.3;0.12614;1;NaN;9;NaN;9;6.07;1;0.796;1;4.46;1;0;7.63;1.36
73;LL_03;45.49133;-59.51467;281680;24-oct-04;22:00:00;79.94;32.609;1.361;5.8;0.03075;1;NaN;9;NaN;9;9.52;1;1.034;1;9.32;1;0;9.21;1.02
73;LL_03;45.49133;-59.51467;281679;24-oct-04;21:58:00;100.81;32.871;1.507;5.6;0.0205;1;NaN;9;NaN;9;11.29;1;1.127;1;10.83;1;0;10.02;1.04
73;LL_03;45.49133;-59.51467;281678;24-oct-04;21:56:00;144.93;33.42;2.796;4.7;NaN;9;33.4;1;5.141;1;13.67;1;1.296;1;15.02;1;0;10.55;0.91
77;LL_02;45.66083;-59.69867;281697;25-oct-04;00:57:00;4.06;30.79;9.825;6;0.72186;1;NaN;9;6.2725;1;0;1;0.298;1;2.29;1;0;0.00;0.00
77;LL_02;45.66083;-59.69867;281696;25-oct-04;00:56:00;10.51;30.657;9.877;6;0.75957;1;NaN;9;NaN;9;0;1;0.298;1;2.29;1;0;0.00;0.00
77;LL_02;45.66083;-59.69867;281695;25-oct-04;00:54:00;20.51;31.28;9.194;6;0.42557;1;NaN;9;NaN;9;0.41;1;0.354;1;2.65;1;0;1.16;0.15
77;LL_02;45.66083;-59.69867;281694;25-oct-04;00:53:00;30.6;31.438;9.106;6;0.43096;1;NaN;9;NaN;9;0.32;1;0.356;1;2.38;1;0;0.90;0.13
77;LL_02;45.66083;-59.69867;281693;25-oct-04;00:52:00;40.85;31.561;5.654;6;0.15767;1;NaN;9;NaN;9;4.34;1;0.673;1;5.36;1;0;6.45;0.81
77;LL_02;45.66083;-59.69867;281692;25-oct-04;00:51:00;49.61;31.947;3.883;6;0.12614;1;NaN;9;NaN;9;5.46;1;0.758;1;5.93;1;0;7.20;0.92
77;LL_02;45.66083;-59.69867;281691;25-oct-04;00:50:00;60.53;32.208;2.414;6.2;0.06263;1;NaN;9;NaN;9;6.28;1;0.816;1;5.54;1;0;7.70;1.13
77;LL_02;45.66083;-59.69867;281690;25-oct-04;00:48:00;80.72;32.513;1.36;6.3;0.04897;1;NaN;9;NaN;9;7.41;1;0.872;1;5.43;1;0;8.50;1.36
77;LL_02;45.66083;-59.69867;281689;25-oct-04;00:46:00;100.69;32.684;1.082;6.1;0.02733;1;NaN;9;NaN;9;8.61;1;0.934;1;6.63;1;0;9.22;1.30
77;LL_02;45.66083;-59.69867;281688;25-oct-04;00:45:00;129.82;33.188;2.101;5.2;NaN;9;33.2;1;3.0905;7;13.12;1;1.243;1;13.56;1;256;10.56;0.97
79;LL_01;45.82333;-59.8525;281705;25-oct-04;02:33:00;4.38;29.827;10.816;5.8;0.68415;1;NaN;9;5.989;1;0.45;1;0.321;1;2.3;1;0;1.40;0.20
79;LL_01;45.82333;-59.8525;281704;25-oct-04;02:32:00;10.81;29.827;10.817;5.8;0.66799;1;NaN;9;NaN;9;0.44;1;0.32;1;2.18;1;0;1.38;0.20
79;LL_01;45.82333;-59.8525;281703;25-oct-04;02:30:00;20.28;29.827;10.817;5.8;0.68954;1;NaN;9;NaN;9;0.48;1;0.324;1;2.27;1;0;1.48;0.21
79;LL_01;45.82333;-59.8525;281702;25-oct-04;02:29:00;30.14;29.909;10.648;5.8;0.42557;1;NaN;9;NaN;9;0.66;1;0.352;1;2.56;1;0;1.88;0.26
79;LL_01;45.82333;-59.8525;281701;25-oct-04;02:28:00;39.94;30.384;9.664;5.8;0.22074;1;NaN;9;NaN;9;1.03;1;0.398;1;3;1;0;2.59;0.34
79;LL_01;45.82333;-59.8525;281700;25-oct-04;02:26:00;49.58;31.242;6.408;5.8;0.0946;1;NaN;9;NaN;9;4.02;1;0.662;1;5.45;1;0;6.07;0.74
79;LL_01;45.82333;-59.8525;281699;25-oct-04;02:25:00;60.42;31.944;3.749;6;0.06482;1;NaN;9;NaN;9;7.99;1;0.905;1;7.53;1;0;8.83;1.06
79;LL_01;45.82333;-59.8525;281698;25-oct-04;02:23:00;84.42;32.515;1.827;6;0.06132;1;32.531;1;6.442;1;8.13;1;0.93;1;7.8;1;0;8.74;1.04
81;CSL_01;46.95717;-60.21667;281713;26-oct-04;04:34:00;3.78;28.825;12.444;5.6;0.71109;1;NaN;9;5.757;1;0;1;0.176;1;1;1;0;0.00;0.00
81;CSL_01;46.95717;-60.21667;281712;26-oct-04;04:32:00;9.88;28.825;12.445;5.6;0.68954;1;NaN;9;NaN;9;0;1;0.186;1;1.03;1;0;0.00;0.00
81;CSL_01;46.95717;-60.21667;281711;26-oct-04;04:31:00;18.88;28.896;12.155;5.6;0.32322;1;NaN;9;NaN;9;0.21;1;0.234;1;1.41;1;0;0.90;0.15
81;CSL_01;46.95717;-60.21667;281710;26-oct-04;04:30:00;30.34;30.089;9.399;5.4;0.08059;1;NaN;9;NaN;9;2.09;1;0.516;1;4.14;1;0;4.05;0.50
81;CSL_01;46.95717;-60.21667;281709;26-oct-04;04:29:00;39.86;31.05;5.341;5.5;0.05431;1;NaN;9;NaN;9;5.11;1;0.856;1;8.12;1;0;5.97;0.63
81;CSL_01;46.95717;-60.21667;281708;26-oct-04;04:28:00;50.38;31.495;3.998;5.8;0.06482;1;NaN;9;NaN;9;6.38;1;0.867;1;7.73;1;0;7.36;0.83
81;CSL_01;46.95717;-60.21667;281707;26-oct-04;04:27:00;59.35;32.088;2.534;6;0.06307;1;NaN;9;NaN;9;6.82;1;0.838;1;6.95;1;0;8.14;0.98
81;CSL_01;46.95717;-60.21667;281706;26-oct-04;04:25:00;75.56;32.38;1.796;6.1;0.04099;1;32.458;1;6.4635;1;7;1;0.856;1;6.54;1;0;8.18;1.07
87;CSL_02;47.01733;-60.11917;281724;26-oct-04;07:09:00;3.5;28.887;12.072;5.7;0.30706;1;NaN;9;5.8585;1;0.04;1;0.197;1;0.95;1;0;0.20;0.04
87;CSL_02;47.01733;-60.11917;281723;26-oct-04;07:08:00;10.37;28.898;12.028;5.7;0.66799;1;NaN;9;NaN;9;0.19;1;0.226;1;1.24;1;0;0.84;0.15
87;CSL_02;47.01733;-60.11917;281722;26-oct-04;07:06:00;21.28;29.347;11.247;5.5;0.19621;1;NaN;9;NaN;9;0.99;1;0.378;1;2.94;1;0;2.62;0.34
87;CSL_02;47.01733;-60.11917;281721;26-oct-04;07:05:00;29.91;30.131;9.103;5.3;0.07007;1;NaN;9;NaN;9;2.66;1;0.617;1;5.05;1;0;4.31;0.53
87;CSL_02;47.01733;-60.11917;281720;26-oct-04;07:04:00;41.28;31.445;3.489;5.6;0.06307;1;NaN;9;NaN;9;6.68;1;0.937;1;9.3;1;0;7.13;0.72
87;CSL_02;47.01733;-60.11917;281719;26-oct-04;07:03:00;52.4;31.86;2.345;5.7;0.06307;1;NaN;9;NaN;9;7.28;1;0.91;1;8.96;1;0;8.00;0.81
87;CSL_02;47.01733;-60.11917;281718;26-oct-04;07:01:00;59.87;32.246;2.197;5.9;0.05781;1;NaN;9;NaN;9;7.95;1;0.922;1;7.97;1;0;8.62;1.00
87;CSL_02;47.01733;-60.11917;281717;26-oct-04;07:00:00;80.38;32.573;1.344;6;0.02961;1;NaN;9;NaN;9;8.58;1;0.96;1;7.27;1;0;8.94;1.18
87;CSL_02;47.01733;-60.11917;281716;26-oct-04;06:59:00;100.75;32.936;1.598;5.4;0.01936;1;NaN;9;NaN;9;11.96;1;1.107;1;11.4;1;0;10.80;1.05
87;CSL_02;47.01733;-60.11917;281715;26-oct-04;06:57:00;150.09;33.925;3.996;3.2;NaN;9;NaN;9;NaN;9;19.25;1;1.629;1;25.3;1;0;11.82;0.76
87;CSL_02;47.01733;-60.11917;281714;26-oct-04;06:55:00;170.47;33.944;4.048;3.1;NaN;9;33.97;1;3.345;1;18.63;1;1.598;1;24.9;1;0;11.66;0.75
90;CSL_03;47.09733;-59.99333;281736;26-oct-04;09:00:00;3.69;28.773;11.696;5.8;0.83499;1;NaN;9;6.123;1;0.05;1;0.215;1;1.1;1;0;0.23;0.05
90;CSL_03;47.09733;-59.99333;281735;26-oct-04;08:59:00;9.72;29.338;11.312;5.8;0.60335;1;NaN;9;NaN;9;0.12;1;0.259;1;1.27;1;0;0.46;0.09
90;CSL_03;47.09733;-59.99333;281734;26-oct-04;08:58:00;20.54;30.227;9.775;5.7;0.28013;1;NaN;9;NaN;9;1.36;1;0.5;1;3;1;0;2.72;0.45
90;CSL_03;47.09733;-59.99333;281733;26-oct-04;08:57:00;29.57;31.431;4.168;5.8;0.06657;1;NaN;9;NaN;9;5.29;1;0.855;1;7.4;1;0;6.19;0.71
90;CSL_03;47.09733;-59.99333;281732;26-oct-04;08:57:00;40.2;31.831;3.059;6.2;0.10161;1;NaN;9;NaN;9;5.65;1;0.786;1;5.47;1;0;7.19;1.03
90;CSL_03;47.09733;-59.99333;281731;26-oct-04;08:56:00;50.06;32.063;2.47;6.3;0.0981;1;NaN;9;NaN;9;5;1;0.736;1;4.19;1;0;6.79;1.19
90;CSL_03;47.09733;-59.99333;281730;26-oct-04;08:55:00;60.04;32.217;2.036;6.5;0.26979;1;NaN;9;NaN;9;4.92;1;0.772;1;3.43;1;0;6.37;1.43
90;CSL_03;47.09733;-59.99333;281729;26-oct-04;08:54:00;79.69;32.439;1.089;6.3;0.0148;1;NaN;9;NaN;9;6.6;1;0.85;1;4.25;1;0;7.76;1.55
90;CSL_03;47.09733;-59.99333;281728;26-oct-04;08:52:00;100.42;32.594;0.69;6.2;0.02847;1;NaN;9;NaN;9;7.91;1;0.92;1;5.78;1;0;8.60;1.37
90;CSL_03;47.09733;-59.99333;281727;26-oct-04;08:50:00;150.62;33.283;2.259;4.9;NaN;9;NaN;9;NaN;9;13.05;1;1.157;1;13.11;1;0;11.28;1.00
90;CSL_03;47.09733;-59.99333;281726;26-oct-04;08:49:00;200.37;33.902;3.946;3.4;NaN;9;NaN;9;NaN;9;19.78;1;1.676;1;24.34;1;0;11.80;0.81
90;CSL_03;47.09733;-59.99333;281725;26-oct-04;08:45:00;324.69;34.746;5.739;2.9;NaN;9;34.772;1;3.1365;1;23.17;1;1.932;1;28.74;1;0;11.99;0.81
95;CSL_04;47.27233;-59.79017;281749;26-oct-04;12:59:00;3.62;30.709;9.673;6;0.54948;1;NaN;9;6.4075;1;0.02;1;0.268;1;1.21;1;0;0.07;0.02
95;CSL_04;47.27233;-59.79017;281748;26-oct-04;12:58:00;10.1;30.765;9.655;6.1;0.59796;1;NaN;9;NaN;9;0.03;1;0.317;1;1.06;1;0;0.09;0.03
95;CSL_04;47.27233;-59.79017;281747;26-oct-04;12:57:00;19.7;31.806;9.109;6.1;0.73264;1;NaN;9;NaN;9;0.03;1;0.322;1;1.1;1;0;0.09;0.03
95;CSL_04;47.27233;-59.79017;281746;26-oct-04;12:56:00;30.11;31.807;8.975;6;0.60335;1;NaN;9;NaN;9;0.14;1;0.358;1;1.57;1;0;0.39;0.09
95;CSL_04;47.27233;-59.79017;281745;26-oct-04;12:55:00;40.61;32.123;5.146;6.3;0.25577;1;NaN;9;NaN;9;2.62;1;0.586;1;2.37;1;0;4.47;1.11
95;CSL_04;47.27233;-59.79017;281744;26-oct-04;12:54:00;49.33;32.303;2.265;6.4;0.14716;1;NaN;9;NaN;9;4.25;1;0.72;1;2.94;1;0;5.90;1.45
95;CSL_04;47.27233;-59.79017;281743;26-oct-04;12:53:00;59.84;32.356;1.669;6.4;0.06605;1;NaN;9;NaN;9;5.16;1;0.77;1;3.11;1;0;6.70;1.66
95;CSL_04;47.27233;-59.79017;281742;26-oct-04;12:52:00;79.44;32.54;1.411;6.3;0.03758;1;NaN;9;NaN;9;5.71;1;0.802;1;3.86;1;0;7.12;1.48
95;CSL_04;47.27233;-59.79017;281741;26-oct-04;12:51:00;102.34;32.66;0.927;6.2;0.02277;1;NaN;9;NaN;9;8.07;1;0.952;1;5.4;1;0;8.48;1.49
95;CSL_04;47.27233;-59.79017;281740;26-oct-04;12:49:00;149.53;33.249;2.271;5.1;NaN;9;NaN;9;NaN;9;12.88;1;1.185;1;11.78;1;0;10.87;1.09
95;CSL_04;47.27233;-59.79017;281739;26-oct-04;12:47:00;200.27;34.207;5.096;3.7;NaN;9;NaN;9;NaN;9;17.7;1;1.473;1;17.47;1;0;12.02;1.01
95;CSL_04;47.27233;-59.79017;281738;26-oct-04;12:45:00;298.99;34.767;5.914;3.2;NaN;9;NaN;9;NaN;9;21.65;1;1.647;1;22.75;1;0;13.15;0.95
95;CSL_04;47.27233;-59.79017;281737;26-oct-04;12:41:00;461.1;34.875;5.043;3.8;NaN;9;34.884;1;4.125;1;19.66;1;1.619;1;25.85;1;0;12.14;0.76
99;CSL_05;47.43683;-59.574;281762;26-oct-04;16:37:00;3.19;30.59;9.829;6.1;0.84576;1;NaN;9;6.4905;1;0.02;1;0.298;1;1.34;1;0;0.07;0.01
99;CSL_05;47.43683;-59.574;281761;26-oct-04;16:37:00;10.81;31.783;9.171;6.1;0.80267;1;NaN;9;NaN;9;0.03;1;0.334;1;1.25;1;0;0.09;0.02
99;CSL_05;47.43683;-59.574;281760;26-oct-04;16:36:00;20.14;31.784;8.897;6.1;0.85654;1;NaN;9;NaN;9;0.04;1;0.354;1;1.16;1;0;0.11;0.03
99;CSL_05;47.43683;-59.574;281759;26-oct-04;16:35:00;31.06;31.821;8.819;6.1;0.69493;1;NaN;9;NaN;9;0.07;1;0.345;1;1.29;1;0;0.20;0.05
99;CSL_05;47.43683;-59.574;281758;26-oct-04;16:34:00;38.99;31.917;7.708;6;0.38248;1;NaN;9;NaN;9;0.93;1;0.481;1;1.61;1;0;1.93;0.58
99;CSL_05;47.43683;-59.574;281757;26-oct-04;16:33:00;49.91;32.367;2.725;6.3;0.21023;1;NaN;9;NaN;9;3.98;1;0.714;1;2.85;1;0;5.57;1.40
99;CSL_05;47.43683;-59.574;281756;26-oct-04;16:33:00;59.94;32.437;2.024;6.4;0.09635;1;NaN;9;NaN;9;5.05;1;0.805;1;3.8;1;0;6.27;1.33
99;CSL_05;47.43683;-59.574;281755;26-oct-04;16:32:00;79.92;32.566;1.114;6.4;0.0353;1;NaN;9;NaN;9;5.39;1;0.822;1;4.09;1;0;6.56;1.32
99;CSL_05;47.43683;-59.574;281754;26-oct-04;16:31:00;100.73;32.624;0.946;6.2;0.03302;1;NaN;9;NaN;9;6.56;1;0.867;1;4.87;1;0;7.57;1.35
99;CSL_05;47.43683;-59.574;281753;26-oct-04;16:29:00;149.78;33.345;2.516;5;NaN;9;NaN;9;NaN;9;12.37;1;1.165;1;11.8;1;0;10.62;1.05
99;CSL_05;47.43683;-59.574;281752;26-oct-04;16:27:00;201.68;34.36;5.472;3.6;NaN;9;NaN;9;NaN;9;19.64;1;1.483;1;19.25;1;0;13.24;1.02
99;CSL_05;47.43683;-59.574;281751;26-oct-04;16:25:00;301.37;34.811;5.774;3.3;NaN;9;NaN;9;NaN;9;20.08;1;1.494;1;20.95;1;0;13.44;0.96
99;CSL_05;47.43683;-59.574;281750;26-oct-04;16:21:00;474.42;34.876;5.033;3.9;NaN;9;34.882;1;4.2365;1;20.89;1;1.556;1;27.54;1;0;13.43;0.76
103;CSL_06;47.57983;-59.3425;281774;26-oct-04;19:47:00;3.19;31.414;9.398;6;0.79728;1;NaN;9;6.476;1;0.11;1;0.328;1;1.24;1;0;0.34;0.09
103;CSL_06;47.57983;-59.3425;281773;26-oct-04;19:46:00;10.36;31.416;9.399;6;0.85654;1;NaN;9;NaN;9;0.09;1;0.324;1;1.29;1;0;0.28;0.07
103;CSL_06;47.57983;-59.3425;281772;26-oct-04;19:45:00;21.04;31.437;9.392;6;0.93196;1;NaN;9;NaN;9;0.09;1;0.316;1;1.24;1;0;0.28;0.07
103;CSL_06;47.57983;-59.3425;281771;26-oct-04;19:45:00;30.51;31.447;9.383;5.9;0.49022;1;NaN;9;NaN;9;0.19;1;0.348;1;1.3;1;0;0.55;0.15
