CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;Date;Heure;PRES;PSAL;TE90;DOXY;CHL_01;Q_CHL;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);(mg/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
HUD2000050_065;RL_04;42.748167;-64.195833;232411;03-oct-00;14:49:00;62.95;33.484;6.815;4.5;0.135744;1;9.5;1;0.986;1;6.37;1;0;9.63;1.49
HUD2000050_065;RL_04;42.748167;-64.195833;232410;03-oct-00;14:48:00;80.89;34.273;8.525;3.5;0.013712;1;16.22;1;1.258;1;12.58;1;0;12.89;1.29
HUD2000050_065;RL_04;42.748167;-64.195833;232409;03-oct-00;14:47:00;95.6;34.488;9.007;3.4;0.013712;1;16.12;1;1.22;1;12.02;1;0;13.21;1.34
HUD2000050_065;RL_04;42.748167;-64.195833;232408;03-oct-00;14:45:00;163.85;35.039;9.035;3.2;NaN;9;21.43;1;1.338;1;12.75;1;0;16.02;1.68
HUD2000050_066;RL_03;43.002;-64.400667;232433;03-oct-00;17:07:00;2.95;31.345;15.444;5.3;0.325538;1;0.35;1;0.219;1;0.63;1;0;1.60;0.56
HUD2000050_066;RL_03;43.002;-64.400667;232432;03-oct-00;17:06:00;12.9;31.351;15.459;5.3;0.305192;1;0.25;1;0.234;1;0.76;1;0;1.07;0.33
HUD2000050_066;RL_03;43.002;-64.400667;232431;03-oct-00;17:06:00;22.62;31.354;15.445;5.4;0.350971;1;0.37;1;0.238;1;0.7;1;0;1.55;0.53
HUD2000050_066;RL_03;43.002;-64.400667;232430;03-oct-00;17:05:00;33.04;32.025;10.014;6;0.643292;1;0.27;1;0.368;1;1.16;1;0;0.73;0.23
HUD2000050_066;RL_03;43.002;-64.400667;232429;03-oct-00;17:04:00;43.54;32.21;7.772;6.4;1.286585;1;0.42;1;0.478;1;2.1;1;0;0.88;0.20
HUD2000050_066;RL_03;43.002;-64.400667;232428;03-oct-00;17:03:00;53.27;32.554;5.959;5.6;0.478135;1;3.53;1;0.728;1;3.81;1;0;4.85;0.93
HUD2000050_066;RL_03;43.002;-64.400667;232427;03-oct-00;17:02:00;63.35;32.87;5.911;5.1;0.163167;1;6.41;1;0.854;1;5.49;1;0;7.51;1.17
HUD2000050_066;RL_03;43.002;-64.400667;232426;03-oct-00;17:02:00;82.87;33.647;7.081;4.2;0.038392;1;12.47;1;1.119;1;9.94;1;0;11.14;1.25
HUD2000050_066;RL_03;43.002;-64.400667;232425;03-oct-00;17:01:00;104.76;33.863;7.55;4;0.027423;1;12.63;1;1.121;1;9.71;1;0;11.27;1.30
HUD2000050_066;RL_03;43.002;-64.400667;232424;03-oct-00;17:00:00;128.62;34.598;9.313;3.1;NaN;9;16.84;1;1.284;1;13.93;1;0;13.12;1.21
HUD2000050_072;RBANK;43.401167;-64.752833;232439;03-oct-00;21:43:00;2.18;31.159;15.31;5.3;0.345885;1;0.24;1;0.254;1;0.91;1;0;0.94;0.26
HUD2000050_072;RBANK;43.401167;-64.752833;232438;03-oct-00;21:42:00;12.67;31.266;13.924;5.6;0.406923;1;0.27;1;0.296;1;1.08;1;0;0.91;0.25
HUD2000050_072;RBANK;43.401167;-64.752833;232437;03-oct-00;21:41:00;22.63;31.67;7.953;6;1.299987;1;1.56;1;0.598;1;2.71;1;0;2.61;0.58
HUD2000050_072;RBANK;43.401167;-64.752833;232436;03-oct-00;21:39:00;32.79;31.957;6.008;5.7;0.442529;1;3.82;1;0.768;1;3.93;1;0;4.97;0.97
HUD2000050_072;RBANK;43.401167;-64.752833;232435;03-oct-00;21:38:00;42.16;32.3;6.174;5.3;0.213635;1;6.18;1;0.865;1;5.61;1;0;7.14;1.10
HUD2000050_072;RBANK;43.401167;-64.752833;232434;03-oct-00;21:36:00;52.01;32.362;6.265;5.2;0.183115;1;6.79;1;0.872;1;6.15;1;0;7.79;1.10
HUD2000050_073;RL_0;43.56;-64.877833;232448;03-oct-00;23:16:00;2.25;31.227;14.729;5.4;0.032908;1;0.28;1;0.26;1;0.73;1;0;1.08;0.38
HUD2000050_073;RL_0;43.56;-64.877833;232447;03-oct-00;23:15:00;14.74;31.211;14.346;5.5;0.482469;1;0.27;1;0.298;1;0.87;1;0;0.91;0.31
HUD2000050_073;RL_0;43.56;-64.877833;232446;03-oct-00;23:13:00;24.68;31.311;11.396;5.9;1.313388;1;0.39;1;0.41;1;0.98;1;0;0.95;0.40
HUD2000050_073;RL_0;43.56;-64.877833;232445;03-oct-00;23:12:00;34.87;31.583;7.609;6;0.964938;1;1.8;1;0.667;1;2.83;1;0;2.70;0.64
HUD2000050_073;RL_0;43.56;-64.877833;232444;03-oct-00;23:11:00;45.15;31.878;5.376;5.7;0.498481;1;4.52;1;0.769;1;3.95;1;0;5.88;1.14
HUD2000050_073;RL_0;43.56;-64.877833;232443;03-oct-00;23:10:00;54.23;32.19;4.981;5.3;0.141229;1;7.08;1;0.962;1;6.56;1;0;7.36;1.08
HUD2000050_073;RL_0;43.56;-64.877833;232442;03-oct-00;23:08:00;65.17;32.403;4.875;5.1;0.006856;1;8.15;1;0.998;1;7.99;1;0;8.17;1.02
HUD2000050_073;RL_0;43.56;-64.877833;232441;03-oct-00;23:07:00;81.16;32.65;4.737;4.8;0.009598;1;9.43;1;1.065;1;9.3;1;0;8.85;1.01
HUD2000050_080;HL_01;44.399;-63.444167;232456;07-oct-00;03:56:00;4.84;30.215;15.112;5.3;NaN;9;0.26;1;0.236;1;1.25;1;0;1.10;0.21
HUD2000050_080;HL_01;44.399;-63.444167;232455;07-oct-00;03:55:00;14.62;30.328;14.92;5.3;NaN;9;0.27;1;0.253;1;1.25;1;0;1.07;0.22
HUD2000050_080;HL_01;44.399;-63.444167;232454;07-oct-00;03:53:00;24.88;30.389;14.792;5.3;NaN;9;0.29;1;0.263;1;1.19;1;0;1.10;0.24
HUD2000050_080;HL_01;44.399;-63.444167;232453;07-oct-00;03:51:00;34.59;30.671;12.977;5.3;NaN;9;0.73;1;0.438;1;2.09;1;0;1.67;0.35
HUD2000050_080;HL_01;44.399;-63.444167;232452;07-oct-00;03:50:00;44.67;31.149;9.374;5.4;NaN;9;2.81;1;0.803;1;3.77;1;0;3.50;0.75
HUD2000050_080;HL_01;44.399;-63.444167;232451;07-oct-00;03:48:00;55.63;31.571;6.684;5.6;NaN;9;3.56;1;0.72;1;3.69;1;0;4.94;0.96
HUD2000050_080;HL_01;44.399;-63.444167;232450;07-oct-00;03:47:00;64.99;32.032;5.932;5.7;NaN;9;3.76;1;0.727;1;3.38;1;0;5.17;1.11
HUD2000050_080;HL_01;44.399;-63.444167;232449;07-oct-00;03:45:00;74.36;32.203;4.557;5.2;NaN;9;7.93;1;0.962;1;7.28;1;0;8.24;1.09
HUD2000050_082;HL_02;44.268;-63.322333;232466;07-oct-00;06:05:00;4.47;30.212;15.511;5.2;NaN;9;0.3;1;0.222;1;1.1;1;0;1.35;0.27
HUD2000050_082;HL_02;44.268;-63.322333;232465;07-oct-00;06:03:00;14.22;30.36;15.638;5.2;NaN;9;0.28;1;0.241;1;1.05;1;0;1.16;0.27
HUD2000050_082;HL_02;44.268;-63.322333;232464;07-oct-00;06:01:00;24.13;31.046;16.28;5.2;NaN;9;0.29;1;0.233;1;0.91;1;0;1.24;0.32
HUD2000050_082;HL_02;44.268;-63.322333;232463;07-oct-00;05:59:00;34.3;31.536;10.354;5.9;NaN;9;0.8;1;0.526;1;2.21;1;0;1.52;0.36
HUD2000050_082;HL_02;44.268;-63.322333;232462;07-oct-00;05:58:00;44.36;31.966;7.815;5.9;NaN;9;1.73;1;0.638;1;2.81;1;0;2.71;0.62
HUD2000050_082;HL_02;44.268;-63.322333;232461;07-oct-00;05:56:00;54.96;32.239;4.362;5.6;NaN;9;5.95;1;0.89;1;5.26;1;0;6.69;1.13
HUD2000050_082;HL_02;44.268;-63.322333;232460;07-oct-00;05:53:00;64.85;32.523;3.961;5.2;NaN;9;9.36;1;1.093;1;8.72;1;0;8.56;1.07
HUD2000050_082;HL_02;44.268;-63.322333;232459;07-oct-00;05:51:00;84.95;32.839;4.283;4.7;NaN;9;11.69;1;1.227;1;12.22;1;0;9.53;0.96
HUD2000050_082;HL_02;44.268;-63.322333;232458;07-oct-00;05:49:00;105.4;33.404;5.981;4.2;NaN;9;13.28;1;1.278;1;13.74;1;0;10.39;0.97
HUD2000050_082;HL_02;44.268;-63.322333;232457;07-oct-00;05:46:00;155.19;34.356;8.647;3.2;NaN;9;16.76;1;1.363;1;16.21;1;0;12.30;1.03
HUD2000050_093;HL_03;43.915167;-62.886833;232483;07-oct-00;13:03:00;2.62;31.546;16.578;5.2;NaN;9;0.21;1;0.212;1;1.15;1;0;0.99;0.18
HUD2000050_093;HL_03;43.915167;-62.886833;232480;07-oct-00;13:02:00;12.27;31.548;16.56;5.2;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
HUD2000050_093;HL_03;43.915167;-62.886833;232482;07-oct-00;13:02:00;12.49;31.549;16.56;5.2;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
HUD2000050_093;HL_03;43.915167;-62.886833;232479;07-oct-00;13:02:00;12.78;31.547;16.56;5.2;NaN;9;0.31;1;0.2;1;1.01;1;0;1.55;0.31
HUD2000050_093;HL_03;43.915167;-62.886833;232478;07-oct-00;13:02:00;13.02;31.544;16.561;5.2;NaN;9;0.17;1;0.196;1;1.15;1;0;0.87;0.15
HUD2000050_093;HL_03;43.915167;-62.886833;232481;07-oct-00;13:02:00;13.21;31.55;16.563;5.2;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
HUD2000050_093;HL_03;43.915167;-62.886833;232477;07-oct-00;13:01:00;22.82;31.537;16.56;5.5;NaN;9;0.18;1;0.206;1;1.04;1;0;0.87;0.17
HUD2000050_093;HL_03;43.915167;-62.886833;232476;07-oct-00;13:00:00;33.41;32.346;8.168;6.8;NaN;9;0.19;1;0.43;1;1.58;1;0;0.44;0.12
HUD2000050_093;HL_03;43.915167;-62.886833;232475;07-oct-00;12:59:00;42.52;32.59;6.116;5.9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
HUD2000050_093;HL_03;43.915167;-62.886833;232474;07-oct-00;12:59:00;42.85;32.594;6.106;5.9;NaN;9;1.25;1;0.697;1;2.93;1;0;1.79;0.43
HUD2000050_093;HL_03;43.915167;-62.886833;232473;07-oct-00;12:59:00;44.06;32.632;6.01;6;NaN;9;1.07;1;0.613;1;3.03;1;0;1.75;0.35
HUD2000050_093;HL_03;43.915167;-62.886833;232472;07-oct-00;12:59:00;54.12;32.868;5.793;5.2;NaN;9;7.24;1;0.888;1;5.11;1;0;8.15;1.42
HUD2000050_093;HL_03;43.915167;-62.886833;232471;07-oct-00;12:58:00;63.67;33.162;6.071;4.9;NaN;9;9.37;1;0.974;1;6.69;1;0;9.62;1.40
HUD2000050_093;HL_03;43.915167;-62.886833;232470;07-oct-00;12:57:00;83.01;33.914;7.813;4.2;NaN;9;12.85;1;1.098;1;8.49;1;0;11.70;1.51
HUD2000050_093;HL_03;43.915167;-62.886833;232469;07-oct-00;12:56:00;102.94;34.462;9.121;3.5;NaN;9;15.82;1;1.252;1;13;1;0;12.64;1.22
HUD2000050_093;HL_03;43.915167;-62.886833;232468;07-oct-00;12:54:00;201.15;35.048;10.093;2.3;NaN;9;22.11;1;1.538;1;15.71;1;0;14.38;1.41
HUD2000050_093;HL_03;43.915167;-62.886833;232467;07-oct-00;12:52:00;263.38;35.05;9.573;1.7;NaN;9;23.91;1;1.738;1;23.33;1;0;13.76;1.02
HUD2000050_097;HL_04;43.479167;-62.445167;232493;07-oct-00;18:08:00;3.15;31.49;16.622;5.2;NaN;9;0.19;1;0.279;1;1.21;1;0;0.68;0.16
HUD2000050_097;HL_04;43.479167;-62.445167;232492;07-oct-00;18:08:00;12.8;31.911;16.537;5.3;NaN;9;0.24;1;0.247;1;1.06;1;0;0.97;0.23
HUD2000050_097;HL_04;43.479167;-62.445167;232491;07-oct-00;18:08:00;13.12;31.931;16.587;5.6;NaN;9;0.19;1;0.258;1;1.31;1;0;0.74;0.15
HUD2000050_097;HL_04;43.479167;-62.445167;232490;07-oct-00;18:07:00;21.53;32.194;12.362;7.1;NaN;9;0.16;1;0.408;1;1.89;1;0;0.39;0.08
HUD2000050_097;HL_04;43.479167;-62.445167;232488;07-oct-00;18:06:00;31.55;32.458;8.241;6.4;NaN;9;0.58;1;0.625;1;2.85;1;0;0.93;0.20
HUD2000050_097;HL_04;43.479167;-62.445167;232489;07-oct-00;18:06:00;32.5;32.482;8.097;6.5;NaN;9;0.33;1;0.525;1;2.06;1;0;0.63;0.16
HUD2000050_097;HL_04;43.479167;-62.445167;232487;07-oct-00;18:05:00;42.26;32.894;6.195;5.4;NaN;9;6.25;1;0.932;1;5.46;1;0;6.71;1.14
HUD2000050_097;HL_04;43.479167;-62.445167;232486;07-oct-00;18:05:00;53.44;33.527;6.982;4.7;NaN;9;9.46;1;0.96;1;7.43;1;0;9.85;1.27
HUD2000050_097;HL_04;43.479167;-62.445167;232485;07-oct-00;18:04:00;63.09;33.584;7.087;4.6;NaN;9;9.3;1;0.916;1;7.34;1;0;10.15;1.27
HUD2000050_097;HL_04;43.479167;-62.445167;232484;07-oct-00;18:03:00;80.96;33.585;7.09;4.6;NaN;9;9.77;1;0.958;1;7.85;1;0;10.20;1.24
HUD2000050_106;HL_05;43.169333;-62.106;232502;08-oct-00;00:52:00;2.62;32.491;17.165;5;NaN;9;0.16;1;0.173;1;1.07;1;0;0.92;0.15
HUD2000050_106;HL_05;43.169333;-62.106;232501;08-oct-00;00:51:00;13.1;32.505;17.159;5.1;NaN;9;0.14;1;0.196;1;1.13;1;0;0.71;0.12
HUD2000050_106;HL_05;43.169333;-62.106;232500;08-oct-00;00:49:00;22.5;33.485;14.4;5.8;NaN;9;0.19;1;0.316;1;1.7;1;0;0.60;0.11
HUD2000050_106;HL_05;43.169333;-62.106;232499;08-oct-00;00:46:00;32.84;33.488;9.018;5.6;NaN;9;2.98;1;0.593;1;3.8;1;0;5.03;0.78
HUD2000050_106;HL_05;43.169333;-62.106;232498;08-oct-00;00:44:00;42.55;33.353;7.478;5.5;NaN;9;5.32;1;0.754;1;5.06;1;0;7.06;1.05
HUD2000050_106;HL_05;43.169333;-62.106;232497;08-oct-00;00:43:00;52.49;33.447;6.847;5.2;NaN;9;7.14;1;0.853;1;6.18;1;0;8.37;1.16
HUD2000050_106;HL_05;43.169333;-62.106;232496;08-oct-00;00:41:00;62.41;33.779;7.572;4.8;NaN;9;8.65;1;0.896;1;7.08;1;0;9.65;1.22
HUD2000050_106;HL_05;43.169333;-62.106;232495;08-oct-00;00:40:00;82.42;34.175;8.647;4.4;NaN;9;10.26;1;0.935;1;8.19;1;0;10.97;1.25
HUD2000050_106;HL_05;43.169333;-62.106;232494;08-oct-00;00:38:00;96.85;34.329;8.93;4.4;NaN;9;10.55;1;0.924;1;7.46;1;0;11.42;1.41
HUD2000050_117;HL_06;42.852667;-61.725333;232517;08-oct-00;08:28:00;3.09;33.193;18.934;4.8;NaN;9;0.18;1;0.126;1;0.82;1;0;1.43;0.22
HUD2000050_117;HL_06;42.852667;-61.725333;232516;08-oct-00;08:26:00;12.54;33.267;18.988;4.8;NaN;9;0.28;1;0.181;1;1.09;1;0;1.55;0.26
HUD2000050_117;HL_06;42.852667;-61.725333;232515;08-oct-00;08:26:00;12.8;33.265;18.988;4.8;NaN;9;0.15;1;0.123;1;0.84;1;0;1.22;0.18
HUD2000050_117;HL_06;42.852667;-61.725333;232514;08-oct-00;08:23:00;22.91;33.387;18.976;4.8;NaN;9;0.17;1;0.133;1;0.86;1;0;1.28;0.20
HUD2000050_117;HL_06;42.852667;-61.725333;232513;08-oct-00;08:21:00;32.42;33.904;16.509;5.6;NaN;9;0.21;1;0.205;1;1.33;1;0;1.02;0.16
HUD2000050_117;HL_06;42.852667;-61.725333;232512;08-oct-00;08:20:00;42.62;34.225;14.966;5.5;NaN;9;0.28;7;0.341;7;1.95;1;512;0.82;0.14
HUD2000050_117;HL_06;42.852667;-61.725333;232511;08-oct-00;08:19:00;42.67;34.233;15.009;5.5;NaN;9;0.22;7;0.27;7;1.76;1;512;0.81;0.13
HUD2000050_117;HL_06;42.852667;-61.725333;232510;08-oct-00;08:18:00;52.9;33.975;11.725;5.5;NaN;9;0.7;1;0.408;1;2.58;1;0;1.72;0.27
HUD2000050_117;HL_06;42.852667;-61.725333;232509;08-oct-00;08:13:00;62.6;34.183;9.585;4.9;NaN;9;6.14;1;0.71;1;4.29;1;0;8.65;1.43
HUD2000050_117;HL_06;42.852667;-61.725333;232508;08-oct-00;08:11:00;83.28;34.609;10.51;4.5;NaN;9;8.97;1;0.806;1;4.98;1;0;11.13;1.80
HUD2000050_117;HL_06;42.852667;-61.725333;232507;08-oct-00;08:09:00;102.84;35.079;11.628;4.2;NaN;9;10.87;1;0.816;1;5.21;1;0;13.32;2.09
HUD2000050_117;HL_06;42.852667;-61.725333;232506;08-oct-00;08:05:00;252.81;35.055;8.848;3.2;NaN;9;22.94;1;1.436;1;12.74;1;0;15.97;1.80
HUD2000050_117;HL_06;42.852667;-61.725333;232505;08-oct-00;07:59:00;505.26;34.969;5.346;4.5;NaN;9;20.61;1;1.32;1;12.99;1;0;15.61;1.59
HUD2000050_117;HL_06;42.852667;-61.725333;232504;08-oct-00;07:54:00;755.75;34.956;4.505;5.1;NaN;9;18.93;1;1.228;1;12.01;1;0;15.42;1.58
HUD2000050_117;HL_06;42.852667;-61.725333;232503;08-oct-00;07:47:00;1013;34.938;4.152;5.3;NaN;9;19.11;1;1.193;1;11.99;1;0;16.02;1.59
HUD2000050_137;HL_07;42.529;-61.4005;232537;08-oct-00;15:48:00;5.01;32.975;19.201;4.8;NaN;9;0.14;1;0.106;1;0.61;1;0;1.32;0.23
HUD2000050_137;HL_07;42.529;-61.4005;232536;08-oct-00;15:47:00;14.84;32.975;19.191;4.9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
HUD2000050_137;HL_07;42.529;-61.4005;232533;08-oct-00;15:47:00;15.24;32.975;19.194;4.9;NaN;9;0.41;7;0.312;7;1.61;1;512;1.31;0.25
HUD2000050_137;HL_07;42.529;-61.4005;232532;08-oct-00;15:47:00;15.25;32.975;19.194;4.9;NaN;9;0.17;7;0.122;7;0.73;1;512;1.39;0.23
HUD2000050_137;HL_07;42.529;-61.4005;232535;08-oct-00;15:47:00;15.54;32.975;19.194;4.9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
HUD2000050_137;HL_07;42.529;-61.4005;232534;08-oct-00;15:47:00;15.63;32.975;19.194;4.9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
HUD2000050_137;HL_07;42.529;-61.4005;232531;08-oct-00;15:46:00;24.57;33.034;19.134;4.9;NaN;9;0.15;1;0.118;1;0.87;1;0;1.27;0.17
HUD2000050_137;HL_07;42.529;-61.4005;232530;08-oct-00;15:45:00;35.12;33.247;18.877;5.6;NaN;9;0.19;1;0.16;1;0.87;1;0;1.19;0.22
HUD2000050_137;HL_07;42.529;-61.4005;232529;08-oct-00;15:45:00;44.66;33.791;14.602;6.1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
HUD2000050_137;HL_07;42.529;-61.4005;232528;08-oct-00;15:45:00;45.26;33.795;14.527;6.1;NaN;9;0.28;7;0.157;7;0.95;1;512;1.78;0.29
HUD2000050_137;HL_07;42.529;-61.4005;232527;08-oct-00;15:45:00;45.3;33.783;14.545;6.3;NaN;9;0.23;7;0.288;7;1.47;1;512;0.80;0.16
HUD2000050_137;HL_07;42.529;-61.4005;232526;08-oct-00;15:44:00;55.12;33.614;11.416;6.1;NaN;9;0.71;1;0.387;1;1.75;1;0;1.83;0.41
HUD2000050_137;HL_07;42.529;-61.4005;232525;08-oct-00;15:43:00;65.71;33.553;9.459;5.6;NaN;9;1.5;1;0.494;1;2.23;1;0;3.04;0.67
HUD2000050_137;HL_07;42.529;-61.4005;232524;08-oct-00;15:43:00;84.36;33.942;8.862;5;NaN;9;5.57;1;0.704;1;3.86;1;0;7.91;1.44
HUD2000050_137;HL_07;42.529;-61.4005;232523;08-oct-00;15:42:00;101.69;34.637;10.629;4.4;NaN;9;9.34;1;0.798;1;4.83;1;0;11.70;1.93
HUD2000050_137;HL_07;42.529;-61.4005;232522;08-oct-00;15:39:00;251.2;34.921;6.402;3.8;NaN;9;22;1;1.419;1;13.49;1;0;15.50;1.63
HUD2000050_137;HL_07;42.529;-61.4005;232521;08-oct-00;15:34:00;502.26;34.965;4.945;4.8;NaN;9;20.01;1;1.286;1;12.17;1;0;15.56;1.64
HUD2000050_137;HL_07;42.529;-61.4005;232520;08-oct-00;15:25:00;997.84;34.962;4.143;5.2;NaN;9;18.91;1;1.218;1;12.1;1;0;15.53;1.56
HUD2000050_137;HL_07;42.529;-61.4005;232519;08-oct-00;15:16:00;1503.31;34.919;3.593;5.4;NaN;9;18.67;1;1.188;1;12.32;1;0;15.72;1.52
HUD2000050_137;HL_07;42.529;-61.4005;232518;08-oct-00;15:05:00;2092.68;34.922;3.277;5.4;NaN;9;18.62;1;1.174;1;13.9;1;0;15.86;1.34
HUD2000050_160;WB_01;43.391167;-61.786;232545;09-oct-00;00:27:00;2.56;32.52;17.709;4.9;NaN;9;0.17;1;0.16;1;0.96;1;0;1.06;0.18
HUD2000050_160;WB_01;43.391167;-61.786;232544;09-oct-00;00:25:00;14.6;32.526;17.715;4.9;NaN;9;0.19;1;0.15;1;0.92;1;0;1.27;0.21
HUD2000050_160;WB_01;43.391167;-61.786;232543;09-oct-00;00:23:00;24.27;33.225;17.88;5;NaN;9;0.17;1;0.162;1;1.01;1;0;1.05;0.17
HUD2000050_160;WB_01;43.391167;-61.786;232542;09-oct-00;00:22:00;32.96;33.878;16.991;5.2;NaN;9;0.34;1;0.22;1;1.5;1;0;1.55;0.23
HUD2000050_160;WB_01;43.391167;-61.786;232541;09-oct-00;00:21:00;39.84;33.908;13.946;5.5;NaN;9;1.22;1;0.375;1;2.43;1;0;3.25;0.50
HUD2000050_160;WB_01;43.391167;-61.786;232540;09-oct-00;00:19:00;48.22;33.346;8.135;5.6;NaN;9;4.13;1;0.637;1;4.09;1;0;6.48;1.01
HUD2000050_160;WB_01;43.391167;-61.786;232539;09-oct-00;00:17:00;61.4;33.554;7.179;5.1;NaN;9;7.43;1;0.836;1;6.28;1;0;8.89;1.18
HUD2000050_160;WB_01;43.391167;-61.786;232538;09-oct-00;00:15:00;79.65;33.562;7.18;5;NaN;9;7.15;1;0.796;1;6;1;0;8.98;1.19
HUD2000050_165;WB_02;43.581167;-61.520167;232551;09-oct-00;03:38:00;4.06;31.113;16.093;5.2;NaN;9;0.15;1;0.19;1;0.82;1;0;0.79;0.18
HUD2000050_165;WB_02;43.581167;-61.520167;232550;09-oct-00;03:37:00;14.47;31.139;16.099;5.2;NaN;9;0.16;1;0.256;1;0.87;1;0;0.63;0.18
HUD2000050_165;WB_02;43.581167;-61.520167;232549;09-oct-00;03:35:00;24.03;31.611;12.795;5.1;NaN;9;0.49;1;0.352;1;1.4;1;0;1.39;0.35
HUD2000050_165;WB_02;43.581167;-61.520167;232548;09-oct-00;03:33:00;33.23;32.486;8.236;5.7;NaN;9;2.9;1;0.624;1;2.79;1;0;4.65;1.04
HUD2000050_165;WB_02;43.581167;-61.520167;232547;09-oct-00;03:32:00;43.46;32.961;6.981;5.3;NaN;9;5.9;1;0.788;1;5.62;1;0;7.49;1.05
HUD2000050_165;WB_02;43.581167;-61.520167;232546;09-oct-00;03:30:00;50.6;33.136;6.773;5.1;NaN;9;6.58;1;0.826;1;6.33;1;0;7.97;1.04
HUD2000050_166;WB_03;43.790167;-61.210167;232557;09-oct-00;05:25:00;4.25;30.962;16.047;5.1;NaN;9;0.19;1;0.21;1;1.08;1;0;0.90;0.18
HUD2000050_166;WB_03;43.790167;-61.210167;232556;09-oct-00;05:23:00;14.16;31.041;15.904;5.1;NaN;9;0.24;1;0.223;1;1.12;1;0;1.08;0.21
HUD2000050_166;WB_03;43.790167;-61.210167;232555;09-oct-00;05:22:00;24.23;31.983;13.863;5;NaN;9;0.85;1;0.384;1;2.29;1;0;2.21;0.37
HUD2000050_166;WB_03;43.790167;-61.210167;232554;09-oct-00;05:21:00;33.66;32.303;10.724;5.1;NaN;9;3.27;1;0.645;1;4.25;1;0;5.07;0.77
HUD2000050_166;WB_03;43.790167;-61.210167;232553;09-oct-00;05:19:00;40.11;32.282;10.57;5.1;NaN;9;3.46;1;0.666;1;4.61;1;0;5.20;0.75
HUD2000050_166;WB_03;43.790167;-61.210167;232552;09-oct-00;05:19:00;40.32;32.265;10.387;5.1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
HUD2000050_172;GWA_01;44.3015;-60.464;232567;09-oct-00;10:32:00;2.7;30.484;15.463;5.3;0.884527;1;0.32;1;0.178;1;0.97;1;0;1.80;0.33
HUD2000050_172;GWA_01;44.3015;-60.464;232566;09-oct-00;10:31:00;12.79;30.503;15.5;5.4;0.884527;1;0.31;1;0.19;1;0.91;1;0;1.63;0.34
HUD2000050_172;GWA_01;44.3015;-60.464;232565;09-oct-00;10:30:00;23.15;30.604;15.305;5.6;0.884527;1;0.28;1;0.21;1;1.14;1;0;1.33;0.25
HUD2000050_172;GWA_01;44.3015;-60.464;232564;09-oct-00;10:29:00;32.85;31.569;7.636;5.8;0.134373;1;5.29;1;0.828;1;4.56;1;0;6.39;1.16
HUD2000050_172;GWA_01;44.3015;-60.464;232563;09-oct-00;10:28:00;42.99;31.905;5.326;5.4;0.113806;1;6.73;1;0.932;1;5.91;1;0;7.22;1.14
HUD2000050_172;GWA_01;44.3015;-60.464;232562;09-oct-00;10:28:00;52.29;31.944;5.062;5.4;0.108321;1;7.06;1;0.956;1;6.28;1;0;7.38;1.12
HUD2000050_172;GWA_01;44.3015;-60.464;232561;09-oct-00;10:27:00;63.19;32.147;4.077;5.2;0.075413;1;8.81;1;1.075;1;7.88;1;0;8.20;1.12
HUD2000050_172;GWA_01;44.3015;-60.464;232560;09-oct-00;10:26:00;82.8;32.38;3.59;4.9;0.046619;1;10.84;1;1.212;1;10.23;1;0;8.94;1.06
HUD2000050_172;GWA_01;44.3015;-60.464;232559;09-oct-00;10:25:00;103.52;32.736;3.477;4.7;0.049362;1;10.8;1;1.176;1;11.04;1;0;9.18;0.98
HUD2000050_172;GWA_01;44.3015;-60.464;232558;09-oct-00;10:23:00;139.14;32.995;3.942;4.7;NaN;9;12.2;1;1.228;1;12.97;1;0;9.93;0.94
HUD2000050_174;GULD_01;44.23;-59.562333;232583;09-oct-00;14:42:00;2.54;30.871;15.723;5.2;1.822662;1;0.26;1;0.235;1;1.15;1;0;1.11;0.23
HUD2000050_174;GULD_01;44.23;-59.562333;232578;09-oct-00;14:41:00;12.53;30.875;15.722;5.3;1.648437;1;0.28;1;0.244;1;1.35;1;0;1.15;0.21
HUD2000050_174;GULD_01;44.23;-59.562333;232580;09-oct-00;14:41:00;12.56;30.873;15.715;5.3;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
HUD2000050_174;GULD_01;44.23;-59.562333;232581;09-oct-00;14:41:00;12.65;30.873;15.718;5.3;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
