CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_02
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l)
18HU13004_263;HL_06.3;42.735;-61.6173;389589;100;09-apr-13;03:05:00;33.6258;5.053;0.1012;7.08;0.7895;9.085;NaN;0.08;NaN
18HU13004_263;HL_06.3;42.735;-61.6173;389590;80;09-apr-13;03:06:00;33.1387;3.9673;1.1621;5.64;0.676;6.16;NaN;0.2;NaN
18HU13004_263;HL_06.3;42.735;-61.6173;389591;59;09-apr-13;03:06:00;32.7387;3.3532;4.79;3.54;0.583;3.595;NaN;0.195;NaN
18HU13004_263;HL_06.3;42.735;-61.6173;389592;50;09-apr-13;03:07:00;32.6141;2.9784;4.3684;3.265;0.575;3.305;NaN;0.17;NaN
18HU13004_263;HL_06.3;42.735;-61.6173;389593;38;09-apr-13;03:07:00;32.5498;2.7568;3.7936;3.17;0.557;3.14;NaN;0.17;NaN
18HU13004_263;HL_06.3;42.735;-61.6173;389594;31;09-apr-13;03:08:00;32.5274;2.6703;4.2918;3.185;0.553;3.085;NaN;0.17;NaN
18HU13004_263;HL_06.3;42.735;-61.6173;389595;19;09-apr-13;03:09:00;32.5044;2.5793;3.0273;2.835;0.553;2.715;NaN;0.175;NaN
18HU13004_263;HL_06.3;42.735;-61.6173;389596;9;09-apr-13;03:09:00;32.4743;2.5999;2.5674;2.88;0.529;2.43;NaN;0.155;NaN
18HU13004_263;HL_06.3;42.735;-61.6173;389597;2;09-apr-13;03:10:00;32.474;2.6114;2.4908;3.05;0.5415;2.54;32.475;0.16;7.989
18HU13004_275;HL_06;42.8492;-61.7267;389598;1048;09-apr-13;05:32:00;34.9698;4.3932;NaN;11.625;1.134;17.635;34.97;0.04;5.4675
18HU13004_275;HL_06;42.8492;-61.7267;389599;748;09-apr-13;06:03:00;34.9669;4.7462;NaN;11.175;1.118;17.65;NaN;0.06;NaN
18HU13004_275;HL_06;42.8492;-61.7267;389600;501;09-apr-13;06:35:00;34.9272;5.255;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU13004_275;HL_06;42.8492;-61.7267;389601;248;09-apr-13;07:05:00;34.6944;6.7222;NaN;11.565;1.2515;18.075;34.693;0.04;4.545
18HU13004_275;HL_06;42.8492;-61.7267;389602;99;09-apr-13;07:07:00;33.0985;3.5655;0.1181;5.99;0.7285;6.42;NaN;0.145;NaN
18HU13004_275;HL_06;42.8492;-61.7267;389603;78;09-apr-13;07:08:00;32.9385;3.2403;0.1012;5.495;0.693;5.765;NaN;0.22;NaN
18HU13004_275;HL_06;42.8492;-61.7267;389604;59;09-apr-13;07:09:00;32.7375;2.8431;0.2766;5.025;0.666;5.205;NaN;0.26;NaN
18HU13004_275;HL_06;42.8492;-61.7267;389605;48;09-apr-13;07:09:00;32.7026;3.0627;1.3795;3.74;0.5925;3.96;NaN;0.23;NaN
18HU13004_275;HL_06;42.8492;-61.7267;389606;39;09-apr-13;07:10:00;32.6787;2.9143;1.3412;3.835;0.5905;3.905;NaN;0.23;NaN
18HU13004_275;HL_06;42.8492;-61.7267;389607;31;09-apr-13;07:10:00;32.6533;2.8896;1.916;3.67;0.598;3.835;NaN;0.225;NaN
18HU13004_275;HL_06;42.8492;-61.7267;389608;19;09-apr-13;07:11:00;32.587;2.7825;1.6861;3.645;0.6115;3.705;NaN;0.215;NaN
18HU13004_275;HL_06;42.8492;-61.7267;389609;8;09-apr-13;07:11:00;32.5435;2.81;1.9926;3.745;0.5985;3.545;NaN;0.19;NaN
18HU13004_275;HL_06;42.8492;-61.7267;389610;2;09-apr-13;07:12:00;32.5428;2.8121;1.5711;3.7;0.5875;3.59;32.544;0.205;7.78
18HU13004_280;HL_10;42.0293;-61.063;389611;4147;09-apr-13;20:24:00;34.8883;2.2153;NaN;NaN;NaN;NaN;NaN;NaN;6.246
18HU13004_280;HL_10;42.0293;-61.063;389612;4000;09-apr-13;20:28:00;34.8922;2.2388;NaN;NaN;NaN;NaN;NaN;NaN;6.298
18HU13004_280;HL_10;42.0293;-61.063;389613;3000;09-apr-13;20:44:00;34.9202;2.7465;NaN;NaN;NaN;NaN;NaN;NaN;6.245
18HU13004_280;HL_10;42.0293;-61.063;389614;2001;09-apr-13;21:01:00;34.9441;3.6006;NaN;NaN;NaN;NaN;NaN;NaN;6.135
18HU13004_280;HL_10;42.0293;-61.063;389615;996;09-apr-13;21:17:00;34.9543;4.3515;NaN;NaN;NaN;NaN;NaN;NaN;6.045
18HU13004_280;HL_10;42.0293;-61.063;389616;499;09-apr-13;21:25:00;34.9514;5.9974;NaN;NaN;NaN;NaN;NaN;NaN;4.668
18HU13004_280;HL_10;42.0293;-61.063;389617;246;09-apr-13;21:29:00;35.4349;11.5198;NaN;NaN;NaN;NaN;NaN;NaN;3.2855
18HU13004_280;HL_10;42.0293;-61.063;389618;1;09-apr-13;21:34:00;34.8731;10.849;NaN;NaN;NaN;NaN;NaN;NaN;6.447
18HU13004_285;SG_23;43.8593;-58.7315;389619;1154;10-apr-13;19:19:00;34.9534;4.3374;NaN;10.065;1.1225;15.515;34.956;0.03;5.9685
18HU13004_285;SG_23;43.8593;-58.7315;389620;750;10-apr-13;19:30:00;34.9299;4.545;NaN;10.495;1.146;17.07;NaN;0.04;NaN
18HU13004_285;SG_23;43.8593;-58.7315;389621;501;10-apr-13;19:36:00;34.8672;4.8542;NaN;11.73;1.2165;17.865;NaN;0.04;NaN
18HU13004_285;SG_23;43.8593;-58.7315;389622;250;10-apr-13;19:41:00;34.7897;7.5362;NaN;11.835;1.232;17.79;34.784;0.05;4.396
18HU13004_285;SG_23;43.8593;-58.7315;389623;99;10-apr-13;19:45:00;33.3198;4.646;0.5662;5.585;0.6985;6.325;NaN;0.19;NaN
18HU13004_285;SG_23;43.8593;-58.7315;389624;80;10-apr-13;19:46:00;33.0041;3.7881;0.5066;5.2;0.6635;5.125;NaN;0.27;NaN
18HU13004_285;SG_23;43.8593;-58.7315;389625;61;10-apr-13;19:48:00;32.686;2.9325;0.7748;4.765;0.6485;4.58;NaN;0.255;NaN
18HU13004_285;SG_23;43.8593;-58.7315;389626;51;10-apr-13;19:49:00;32.5482;2.356;0.9089;5.01;0.6875;4.91;NaN;0.24;NaN
18HU13004_285;SG_23;43.8593;-58.7315;389627;40;10-apr-13;19:50:00;32.4712;2.306;0.9536;4.7;0.666;4.705;NaN;0.225;NaN
18HU13004_285;SG_23;43.8593;-58.7315;389628;30;10-apr-13;19:51:00;32.3561;2.2619;1.0579;3.42;0.5935;3.46;NaN;0.17;NaN
18HU13004_285;SG_23;43.8593;-58.7315;389629;20;10-apr-13;19:52:00;32.2357;1.9257;1.2813;4.88;0.678;4.43;NaN;0.16;NaN
18HU13004_285;SG_23;43.8593;-58.7315;389630;10;10-apr-13;19:54:00;32.1401;2.0578;1.1919;4.265;0.6275;3.345;NaN;0.15;NaN
18HU13004_285;SG_23;43.8593;-58.7315;389631;2;10-apr-13;19:55:00;32.1352;2.0841;1.043;4.15;0.6415;3.25;32.137;0.15;7.8905
18HU13004_297;GULD_04;43.7955;-58.9083;389632;2128;11-apr-13;00:05:00;34.9374;3.3865;NaN;14.62;1.1915;17.04;34.937;0.05;5.668
18HU13004_297;GULD_04;43.7955;-58.9083;389633;1500;11-apr-13;00:15:00;34.9556;4.0711;NaN;11.85;1.1375;17.34;NaN;0.035;NaN
18HU13004_297;GULD_04;43.7955;-58.9083;389634;750;11-apr-13;00:27:00;34.9281;4.6641;NaN;10.89;1.1545;17.31;NaN;0.03;NaN
18HU13004_297;GULD_04;43.7955;-58.9083;389635;502;11-apr-13;00:32:00;34.8304;4.9393;NaN;12.17;1.226;17.97;NaN;0.035;NaN
18HU13004_297;GULD_04;43.7955;-58.9083;389636;252;11-apr-13;00:36:00;34.9796;8.3237;NaN;12.25;1.3325;20.56;34.932;0.085;3.9295
18HU13004_297;GULD_04;43.7955;-58.9083;389637;99;11-apr-13;00:39:00;35.2166;11.8416;0.0945;4.56;0.6155;8.905;NaN;0.195;NaN
18HU13004_297;GULD_04;43.7955;-58.9083;389638;80;11-apr-13;00:39:00;34.9399;10.9229;0.1698;4.255;0.5925;7.84;NaN;0.35;NaN
18HU13004_297;GULD_04;43.7955;-58.9083;389639;60;11-apr-13;00:40:00;34.1346;7.9225;0.3778;5.02;0.6765;7.245;NaN;0.18;NaN
18HU13004_297;GULD_04;43.7955;-58.9083;389640;50;11-apr-13;00:40:00;33.5004;6.2492;9.3116;1.46;0.3805;1.525;NaN;0.115;NaN
18HU13004_297;GULD_04;43.7955;-58.9083;389641;40;11-apr-13;00:41:00;33.3361;5.7915;11.8511;0.995;0.332;0.7;NaN;0.07;NaN
18HU13004_297;GULD_04;43.7955;-58.9083;389642;30;11-apr-13;00:41:00;33.2208;5.5209;11.5125;1.32;0.3265;0.47;NaN;0.07;NaN
18HU13004_297;GULD_04;43.7955;-58.9083;389643;21;11-apr-13;00:42:00;32.4349;2.9199;2.0309;3.645;0.5885;2.895;NaN;0.165;NaN
18HU13004_297;GULD_04;43.7955;-58.9083;389644;11;11-apr-13;00:42:00;32.3697;2.6429;1.4178;3.49;0.589;3.015;NaN;0.16;NaN
18HU13004_297;GULD_04;43.7955;-58.9083;389645;3;11-apr-13;00:43:00;32.3642;2.634;1.3795;3.66;0.595;3.125;32.364;0.16;7.1275
18HU13004_299;GULD_03;44.0002;-59.0193;389646;417;11-apr-13;03:18:00;34.757;5.0475;NaN;12.22;1.201;17.45;34.757;0.045;4.2555
18HU13004_299;GULD_03;44.0002;-59.0193;389647;250;11-apr-13;03:21:00;34.5863;6.1601;NaN;11.55;1.2125;16.385;34.584;0.05;4.113
18HU13004_299;GULD_03;44.0002;-59.0193;389648;100;11-apr-13;03:24:00;33.0917;3.9517;0.9387;5.17;0.698;5.4;NaN;0.24;NaN
18HU13004_299;GULD_03;44.0002;-59.0193;389649;79;11-apr-13;03:25:00;32.9032;3.1742;0.7003;5.56;0.718;5.81;NaN;0.195;NaN
18HU13004_299;GULD_03;44.0002;-59.0193;389650;59;11-apr-13;03:25:00;32.6759;2.5438;0.596;5.265;0.6985;4.995;NaN;0.27;NaN
18HU13004_299;GULD_03;44.0002;-59.0193;389651;50;11-apr-13;03:26:00;32.5818;2.371;0.6556;5.26;0.6705;4.85;NaN;0.28;NaN
18HU13004_299;GULD_03;44.0002;-59.0193;389652;40;11-apr-13;03:26:00;32.4975;2.2227;0.9536;4.935;0.664;4.685;NaN;0.255;NaN
18HU13004_299;GULD_03;44.0002;-59.0193;389653;31;11-apr-13;03:27:00;32.3672;2.0739;1.2813;4.47;0.667;4.09;NaN;0.2;NaN
18HU13004_299;GULD_03;44.0002;-59.0193;389654;20;11-apr-13;03:27:00;32.3497;2.2175;1.3409;4.235;0.666;3.885;NaN;0.19;NaN
18HU13004_299;GULD_03;44.0002;-59.0193;389655;9;11-apr-13;03:28:00;32.1801;2.1199;1.0727;4;0.6365;3.535;32.222;0.145;6.1805
18HU13004_302;SG_28;43.7085;-58.999;389657;837;11-apr-13;07:52:00;34.9415;4.5707;NaN;11.045;1.196;17.17;34.954;0.04;5.2875
18HU13004_302;SG_28;43.7085;-58.999;389658;751;11-apr-13;07:54:00;34.9361;4.5951;NaN;11.095;1.1965;17.36;NaN;0.025;NaN
18HU13004_302;SG_28;43.7085;-58.999;389659;500;11-apr-13;07:59:00;34.8311;4.9134;NaN;12.085;1.267;17.695;NaN;0.02;NaN
18HU13004_302;SG_28;43.7085;-58.999;389660;249;11-apr-13;08:04:00;34.8568;7.5045;NaN;12.2;1.3895;19.89;34.857;0.03;3.6585
18HU13004_302;SG_28;43.7085;-58.999;389661;99;11-apr-13;08:08:00;34.7918;9.7884;0.0403;6.585;0.8595;11.715;NaN;0.05;NaN
18HU13004_302;SG_28;43.7085;-58.999;389662;80;11-apr-13;08:09:00;34.3518;8.2339;0.07;5.875;0.774;9.29;NaN;0.07;NaN
18HU13004_302;SG_28;43.7085;-58.999;389663;60;11-apr-13;08:10:00;33.7943;6.8777;0.3677;4.715;0.651;6.645;NaN;0.185;NaN
18HU13004_302;SG_28;43.7085;-58.999;389664;50;11-apr-13;08:10:00;33.3687;5.5582;1.3856;4.04;0.5895;4.855;NaN;0.215;NaN
18HU13004_302;SG_28;43.7085;-58.999;389665;39;11-apr-13;08:11:00;33.1587;4.9719;2.6441;3.49;0.534;3.68;NaN;0.195;NaN
18HU13004_302;SG_28;43.7085;-58.999;389666;30;11-apr-13;08:12:00;32.8677;4.2511;8.6344;2.225;0.4485;1.68;NaN;0.125;NaN
18HU13004_302;SG_28;43.7085;-58.999;389667;20;11-apr-13;08:13:00;32.8536;4.2153;8.4651;2.24;0.4115;1.495;NaN;0.115;NaN
18HU13004_302;SG_28;43.7085;-58.999;389668;10;11-apr-13;08:13:00;32.8379;4.173;8.4651;2.155;0.426;1.46;NaN;0.115;NaN
18HU13004_302;SG_28;43.7085;-58.999;389669;2;11-apr-13;08:14:00;32.8315;4.1703;7.7879;2.19;0.403;1.24;32.833;0.11;7.477
18HU13004_306;HL_05;43.1825;-62.0998;389670;94;11-apr-13;20:29:00;33.5031;5.4138;0.11;5.905;0.772;7.265;33.505;0.22;5.878
18HU13004_306;HL_05;43.1825;-62.0998;389671;78;11-apr-13;20:31:00;33.2872;5.1794;0.172;4.855;0.665;5.91;NaN;0.255;NaN
18HU13004_306;HL_05;43.1825;-62.0998;389672;59;11-apr-13;20:32:00;33.1406;5.3078;0.253;4.165;0.61;4.52;NaN;0.205;NaN
18HU13004_306;HL_05;43.1825;-62.0998;389673;49;11-apr-13;20:32:00;33.0071;4.8211;0.3238;3.915;0.555;3.455;NaN;0.14;NaN
18HU13004_306;HL_05;43.1825;-62.0998;389674;39;11-apr-13;20:33:00;32.939;4.7559;0.5186;3.91;0.5645;3.225;NaN;0.14;NaN
18HU13004_306;HL_05;43.1825;-62.0998;389675;29;11-apr-13;20:33:00;32.6612;4.1341;0.7301;3.79;0.5315;2.6;NaN;0.11;NaN
18HU13004_306;HL_05;43.1825;-62.0998;389676;19;11-apr-13;20:34:00;32.6356;4.4655;2.1076;3.605;0.459;1.315;NaN;0.07;NaN
18HU13004_306;HL_05;43.1825;-62.0998;389677;9;11-apr-13;20:34:00;32.6221;4.5138;2.8357;3.79;0.458;1.13;NaN;0.07;NaN
18HU13004_306;HL_05;43.1825;-62.0998;389678;2;11-apr-13;20:35:00;32.6073;4.5778;2.6824;3.595;0.4685;1.075;32.613;0.07;6.126
18HU13004_308;HL_04;43.4822;-62.4495;389679;78;11-apr-13;23:03:00;33.2662;6.0127;0.158;5.24;0.689;5.985;33.267;0.24;6.389
18HU13004_308;HL_04;43.4822;-62.4495;389680;58;11-apr-13;23:04:00;32.8737;5.2095;0.1923;4.485;0.5995;4.565;NaN;0.185;NaN
18HU13004_308;HL_04;43.4822;-62.4495;389681;51;11-apr-13;23:04:00;32.6984;4.6136;0.596;4.1;0.5545;3.28;NaN;0.13;NaN
18HU13004_308;HL_04;43.4822;-62.4495;389682;40;11-apr-13;23:05:00;32.6604;4.531;0.9983;3.95;0.503;2.82;NaN;0.105;NaN
18HU13004_308;HL_04;43.4822;-62.4495;389683;30;11-apr-13;23:05:00;32.6409;4.5654;1.475;3.91;0.5175;2.42;NaN;0.095;NaN
18HU13004_308;HL_04;43.4822;-62.4495;389684;20;11-apr-13;23:05:00;32.5727;4.6477;2.22;3.96;0.483;1.96;NaN;0.085;NaN
18HU13004_308;HL_04;43.4822;-62.4495;389685;10;11-apr-13;23:06:00;32.4877;4.5373;2.1008;3.98;0.498;1.98;NaN;0.09;NaN
18HU13004_308;HL_04;43.4822;-62.4495;389686;2;11-apr-13;23:06:00;32.4858;4.5468;1.7432;4.005;0.506;1.95;32.488;0.09;7.1765
18HU13004_310;HL_03;43.8845;-62.878;389687;264;12-apr-13;02:26:00;35.0997;9.3457;NaN;14.655;1.425;21.075;35.101;0.06;3.375
18HU13004_310;HL_03;43.8845;-62.878;389688;200;12-apr-13;02:28:00;35.1299;10.5071;NaN;13.725;1.349;19.605;NaN;0.04;NaN
18HU13004_310;HL_03;43.8845;-62.878;389689;100;12-apr-13;02:30:00;34.6348;10.2887;0.0578;11.47;1.09;14.545;NaN;0.04;NaN
18HU13004_310;HL_03;43.8845;-62.878;389690;80;12-apr-13;02:31:00;34.0761;8.7837;0.0753;8.995;0.9245;11.685;NaN;0.05;NaN
18HU13004_310;HL_03;43.8845;-62.878;389691;60;12-apr-13;02:31:00;33.2497;6.327;0.1383;7.78;0.829;8.505;NaN;0.15;NaN
18HU13004_310;HL_03;43.8845;-62.878;389692;49;12-apr-13;02:32:00;32.6908;4.7386;0.2395;5.73;0.676;5.555;NaN;0.15;NaN
18HU13004_310;HL_03;43.8845;-62.878;389693;39;12-apr-13;02:32:00;32.4364;4.1008;0.5662;4.965;0.6385;4.21;NaN;0.135;NaN
18HU13004_310;HL_03;43.8845;-62.878;389694;29;12-apr-13;02:33:00;32.2654;3.602;0.9536;4.805;0.616;3.755;NaN;0.12;NaN
18HU13004_310;HL_03;43.8845;-62.878;389695;19;12-apr-13;02:33:00;32.0639;3.258;2.8357;3.89;0.6025;2.955;NaN;0.1;NaN
18HU13004_310;HL_03;43.8845;-62.878;389696;9;12-apr-13;02:34:00;31.6241;2.7686;10.1581;0.315;0.3985;0.245;NaN;0.03;NaN
18HU13004_310;HL_03;43.8845;-62.878;389697;2;12-apr-13;02:34:00;31.6186;2.7829;9.4809;0.345;0.41;0.27;31.62;0.04;8.421
18HU13004_313;HL_02;44.2658;-63.3163;389698;147;12-apr-13;06:30:00;33.5167;7.0299;NaN;7.54;0.825;8.68;33.49;0.145;5.461
18HU13004_313;HL_02;44.2658;-63.3163;389699;100;12-apr-13;06:32:00;32.5892;4.1078;0.4551;4.68;0.6485;4.64;NaN;0.155;NaN
18HU13004_313;HL_02;44.2658;-63.3163;389700;79;12-apr-13;06:33:00;32.4598;3.6682;0.6258;4.535;0.697;4.405;NaN;0.15;NaN
18HU13004_313;HL_02;44.2658;-63.3163;389701;60;12-apr-13;06:34:00;32.189;3.2027;1.2068;4.335;0.6445;3.15;NaN;0.11;NaN
18HU13004_313;HL_02;44.2658;-63.3163;389702;50;12-apr-13;06:35:00;32.0741;2.8925;1.177;4.045;0.6155;2.47;NaN;0.095;NaN
18HU13004_313;HL_02;44.2658;-63.3163;389703;39;12-apr-13;06:35:00;31.9517;2.7217;0.6705;4.72;0.65;3.215;NaN;0.095;NaN
18HU13004_313;HL_02;44.2658;-63.3163;389704;30;12-apr-13;06:36:00;31.9073;2.6443;0.8195;4.93;0.653;3.565;NaN;0.09;NaN
18HU13004_313;HL_02;44.2658;-63.3163;389705;20;12-apr-13;06:37:00;31.8567;2.5403;0.8642;5.625;0.711;4.145;NaN;0.1;NaN
18HU13004_313;HL_02;44.2658;-63.3163;389706;10;12-apr-13;06:38:00;31.6809;2.7792;3.2189;4.42;0.6095;2.78;NaN;0.08;NaN
18HU13004_313;HL_02;44.2658;-63.3163;389707;2;12-apr-13;06:38:00;31.4923;2.6684;8.6344;0.635;0.412;0;31.493;0.03;8.386
18HU13004_318;HL_01;44.3993;-63.4502;389708;81;12-apr-13;13:29:00;32.1208;3.0492;11.0046;1.405;0.449;0;32.104;0.035;6.883
18HU13004_318;HL_01;44.3993;-63.4502;389709;60;12-apr-13;13:30:00;32.0493;2.845;0.6854;5.48;0.7215;4.03;NaN;0.12;NaN
18HU13004_318;HL_01;44.3993;-63.4502;389710;50;12-apr-13;13:31:00;32.0416;2.8393;0.8642;4.965;0.6865;3.5;NaN;0.11;NaN
18HU13004_318;HL_01;44.3993;-63.4502;389711;40;12-apr-13;13:32:00;31.9567;2.8064;2.1076;3.225;0.588;2.03;NaN;0.08;NaN
18HU13004_318;HL_01;44.3993;-63.4502;389712;29;12-apr-13;13:32:00;31.8824;2.6953;3.0656;2.485;0.5695;1.565;NaN;0.08;NaN
18HU13004_318;HL_01;44.3993;-63.4502;389713;20;12-apr-13;13:33:00;31.7098;2.4601;5.9012;2.22;0.5605;1.43;NaN;0.075;NaN
18HU13004_318;HL_01;44.3993;-63.4502;389714;10;12-apr-13;13:34:00;31.361;2.3308;11.8511;1.345;0.4715;0;NaN;0.04;NaN
18HU13004_318;HL_01;44.3993;-63.4502;389715;2;12-apr-13;13:35:00;31.3483;2.419;10.4967;1.395;0.454;0;31.352;0.04;8.196
18HU13004_321;RL_01;43.2515;-65.0453;389716;160;14-apr-13;04:31:00;33.6099;7.4702;1.9816;8.46;0.8575;9.34;33.608;0.18;5.61
18HU13004_321;RL_01;43.2515;-65.0453;389717;101;14-apr-13;04:32:00;33.083;6.1864;0.0893;7.165;0.793;7.625;NaN;0.05;NaN
18HU13004_321;RL_01;43.2515;-65.0453;389718;81;14-apr-13;04:33:00;32.5842;4.8462;0.1754;6.55;0.74;6.09;NaN;0.16;NaN
18HU13004_321;RL_01;43.2515;-65.0453;389719;61;14-apr-13;04:34:00;32.0456;3.5994;0.2597;6.525;0.7385;5.375;NaN;0.14;NaN
18HU13004_321;RL_01;43.2515;-65.0453;389720;50;14-apr-13;04:35:00;31.8553;3.2234;0.4048;6.305;0.7085;4.71;NaN;0.13;NaN
18HU13004_321;RL_01;43.2515;-65.0453;389721;40;14-apr-13;04:36:00;31.5538;2.9859;1.5048;6.315;0.671;3.74;NaN;0.105;NaN
18HU13004_321;RL_01;43.2515;-65.0453;389722;30;14-apr-13;04:36:00;31.5158;2.9679;2.1306;6.18;0.6615;3.525;NaN;0.1;NaN
18HU13004_321;RL_01;43.2515;-65.0453;389723;19;14-apr-13;04:37:00;31.5121;2.9608;2.0412;6.185;0.6685;3.45;NaN;0.1;NaN
18HU13004_321;RL_01;43.2515;-65.0453;389724;10;14-apr-13;04:38:00;31.5076;2.951;2.0561;6.19;0.662;3.495;NaN;0.1;NaN
18HU13004_321;RL_01;43.2515;-65.0453;389725;2;14-apr-13;04:39:00;31.5053;2.9461;1.8922;6.235;0.664;3.47;31.505;0.1;7.877
18HU13004_323;BBL_01;43.25;-65.4765;389726;56;14-apr-13;07:00:00;31.8889;3.6311;1.3409;6.65;0.751;5.56;31.887;0.13;7.2545
18HU13004_323;BBL_01;43.25;-65.4765;389727;50;14-apr-13;07:01:00;31.8651;3.6099;1.475;6.095;0.7245;5.075;NaN;0.12;NaN
18HU13004_323;BBL_01;43.25;-65.4765;389728;40;14-apr-13;07:01:00;31.7637;3.4852;2.4584;5.82;0.6995;4.595;NaN;0.12;NaN
18HU13004_323;BBL_01;43.25;-65.4765;389729;31;14-apr-13;07:02:00;31.455;3.1387;4.7516;4.52;0.6095;2.885;NaN;0.09;NaN
18HU13004_323;BBL_01;43.25;-65.4765;389730;19;14-apr-13;07:03:00;31.4142;3.0971;4.7516;4.64;0.576;2.78;NaN;0.1;NaN
18HU13004_323;BBL_01;43.25;-65.4765;389731;10;14-apr-13;07:04:00;31.3972;3.0794;4.8666;4.55;0.5605;2.65;NaN;0.1;NaN
18HU13004_323;BBL_01;43.25;-65.4765;389732;3;14-apr-13;07:05:00;31.3879;3.0339;4.9432;4.64;0.577;2.69;31.387;0.105;7.96
18HU13004_327;BBL_02;42.9965;-65.4708;389733;106;14-apr-13;09:14:00;32.8734;5.6413;0.1348;7.845;0.797;8.18;32.875;0.095;6.2015
18HU13004_327;BBL_02;42.9965;-65.4708;389734;80;14-apr-13;09:17:00;32.5943;4.8872;0.1523;6.955;0.763;6.95;NaN;0.125;NaN
18HU13004_327;BBL_02;42.9965;-65.4708;389735;60;14-apr-13;09:19:00;32.3042;4.2122;0.2083;7.225;0.7655;6.885;NaN;0.16;NaN
18HU13004_327;BBL_02;42.9965;-65.4708;389736;50;14-apr-13;09:20:00;32.2568;4.1043;0.2258;6.665;0.7655;6.245;NaN;0.145;NaN
18HU13004_327;BBL_02;42.9965;-65.4708;389737;40;14-apr-13;09:21:00;32.0659;3.7638;0.2091;6.985;0.7535;6.49;NaN;0.155;NaN
18HU13004_327;BBL_02;42.9965;-65.4708;389738;30;14-apr-13;09:22:00;31.9766;3.6661;0.3339;7.14;0.75;6.26;NaN;0.145;NaN
18HU13004_327;BBL_02;42.9965;-65.4708;389739;21;14-apr-13;09:23:00;31.6858;3.4569;1.5793;6.26;0.676;4.585;NaN;0.115;NaN
18HU13004_327;BBL_02;42.9965;-65.4708;389740;11;14-apr-13;09:25:00;31.6397;3.4529;1.9965;6.275;0.663;4.275;NaN;0.115;NaN
18HU13004_327;BBL_02;42.9965;-65.4708;389741;3;14-apr-13;09:26:00;31.5312;3.3074;4.2535;4.52;0.58;3.13;31.528;0.1;7.842
18HU13004_330;BC/CJ;42.9087;-66.0103;389742;150;14-apr-13;12:28:00;32.723;5.3955;NaN;7.04;0.7825;7.545;32.721;0.175;NaN
18HU13004_330;BC/CJ;42.9087;-66.0103;389743;100;14-apr-13;12:31:00;32.7141;5.3755;0.28;6.53;0.7485;6.81;NaN;0.165;NaN
18HU13004_330;BC/CJ;42.9087;-66.0103;389744;81;14-apr-13;12:32:00;32.7078;5.3626;0.2732;6.85;0.7775;7.12;NaN;0.165;NaN
18HU13004_330;BC/CJ;42.9087;-66.0103;389745;60;14-apr-13;12:34:00;32.6723;5.2942;0.2968;7.01;0.74;7.33;NaN;0.17;NaN
18HU13004_330;BC/CJ;42.9087;-66.0103;389746;52;14-apr-13;12:35:00;32.621;5.1963;0.3306;7.15;0.758;6.965;NaN;0.18;NaN
18HU13004_330;BC/CJ;42.9087;-66.0103;389747;40;14-apr-13;12:36:00;32.5333;5.0415;0.3879;6.85;0.753;6.78;NaN;0.16;NaN
18HU13004_330;BC/CJ;42.9087;-66.0103;389748;30;14-apr-13;12:37:00;32.46;4.9039;0.452;6.835;0.7365;6.705;NaN;0.16;NaN
18HU13004_330;BC/CJ;42.9087;-66.0103;389749;21;14-apr-13;12:38:00;32.4438;4.8733;0.4823;6.805;0.728;6.675;NaN;0.16;NaN
18HU13004_330;BC/CJ;42.9087;-66.0103;389750;11;14-apr-13;12:39:00;32.3859;4.7644;0.6854;6.425;0.708;6.14;NaN;0.145;NaN
18HU13004_330;BC/CJ;42.9087;-66.0103;389751;5;14-apr-13;12:40:00;32.2966;4.6017;0.7897;6.145;0.7075;5.64;32.295;0.135;7.1595
18HU13004_334;BBL_03;42.7603;-65.489;389752;101;14-apr-13;15:36:00;33.1549;6.4364;0.056;7.555;0.8295;7.965;33.153;0.06;5.8005
18HU13004_334;BBL_03;42.7603;-65.489;389753;81;14-apr-13;15:38:00;33.0149;6.0632;0.0893;8.125;0.824;8.405;NaN;0.06;NaN
18HU13004_334;BBL_03;42.7603;-65.489;389754;62;14-apr-13;15:39:00;32.5717;4.771;0.1923;5.935;0.647;5.42;NaN;0.165;NaN
18HU13004_334;BBL_03;42.7603;-65.489;389755;50;14-apr-13;15:40:00;32.3265;4.2039;0.1821;6.215;0.6735;5.42;NaN;0.145;NaN
18HU13004_334;BBL_03;42.7603;-65.489;389756;40;14-apr-13;15:41:00;31.9094;3.4614;1.0579;5.48;0.5985;3.53;NaN;0.105;NaN
18HU13004_334;BBL_03;42.7603;-65.489;389757;30;14-apr-13;15:42:00;31.849;3.4771;1.9816;5.405;0.567;2.95;NaN;0.095;NaN
18HU13004_334;BBL_03;42.7603;-65.489;389758;20;14-apr-13;15:43:00;31.8149;3.3889;2.0114;4.94;0.532;2.73;NaN;0.095;NaN
