CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_02
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l)
18HU15004_317;HL_03;43.8864;-62.89245;406588;3.17;21-apr-15;21:31:00;3.17;31.4074;1.6291;9.4013;2.61072;0.045;0.2805;0;31.3972;0.04;9.388
18HU15004_317;HL_03;43.88644;-62.89251;406589;2.71;21-apr-15;21:31:00;2.714;31.4073;1.6315;9.422;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU15004_320;HL_02;44.2678;-63.32496;406590;158.64;22-apr-15;01:03:00;158.644;34.2037;8.043;4.1151;NaN;8.65;0.966;10.725;34.1767;0.05;4.1485
18HU15004_320;HL_02;44.26774;-63.32528;406591;101.52;22-apr-15;01:05:00;101.529;32.0341;0.7233;7.2357;0.39682;8.595;0.907;7.735;NaN;0.08;NaN
18HU15004_320;HL_02;44.26786;-63.32547;406592;81.76;22-apr-15;01:07:00;81.763;31.8484;0.1703;7.5215;0.24359;8.28;0.8975;7.47;NaN;0.1;NaN
18HU15004_320;HL_02;44.26764;-63.3255;406593;60.46;22-apr-15;01:08:00;60.462;31.6648;-0.5374;7.949;0.36146;7.405;0.8365;6.675;NaN;0.12;NaN
18HU15004_320;HL_02;44.26773;-63.32555;406594;51.66;22-apr-15;01:09:00;51.663;31.549;-0.8535;8.1309;0.90427;7.56;0.8185;6.435;NaN;0.12;NaN
18HU15004_320;HL_02;44.26777;-63.32575;406595;40.78;22-apr-15;01:10:00;40.789;31.4157;-0.9143;8.4794;2.3336;5.46;0.6965;4.77;NaN;0.11;NaN
18HU15004_320;HL_02;44.26774;-63.32606;406596;28.53;22-apr-15;01:12:00;28.532;31.376;-0.5738;8.5974;4.89979;3.25;0.65;3.405;NaN;0.12;NaN
18HU15004_320;HL_02;44.26774;-63.3263;406597;20.22;22-apr-15;01:13:00;20.226;31.2258;-0.0074;9.025;11.94273;1.48;0.531;1.795;NaN;0.075;NaN
18HU15004_320;HL_02;44.268;-63.32649;406598;10.43;22-apr-15;01:13:00;10.434;31.0292;1.115;9.377;9.89541;0.475;0.32;0;NaN;0.03;NaN
18HU15004_320;HL_02;44.2682;-63.32656;406599;1.81;22-apr-15;01:14:00;1.816;31.0278;1.1201;9.3536;9.89541;0.515;0.3505;0;31.0132;0.03;9.249
18HU15004_320;HL_02;44.26826;-63.3266;406600;2.2;22-apr-15;01:15:00;2.202;31.0192;1.1186;9.3793;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU15004_323;HL_01;44.39994;-63.45488;406601;83.36;22-apr-15;02:56:00;83.362;31.6265;-0.0264;7.7155;0.14632;8.2;0.858;7.325;31.6106;0.095;7.62
18HU15004_323;HL_01;44.39986;-63.45486;406602;61.29;22-apr-15;02:57:00;61.294;31.4039;-0.6304;8.2219;0.27502;7.62;0.8205;6.765;NaN;0.105;NaN
18HU15004_323;HL_01;44.39974;-63.45497;406603;50.67;22-apr-15;02:58:00;50.679;31.2951;-0.2511;8.2075;1.10846;6.675;0.771;5.98;NaN;0.11;NaN
18HU15004_323;HL_01;44.39971;-63.45509;406604;40.46;22-apr-15;02:59:00;40.466;31.2086;-0.2395;8.3084;1.80854;5.99;0.7315;5.225;NaN;0.11;NaN
18HU15004_323;HL_01;44.39986;-63.45508;406605;29.51;22-apr-15;03:00:00;29.519;30.9831;0.7721;8.7453;6.07868;2.815;0.497;2.22;NaN;0.065;NaN
18HU15004_323;HL_01;44.39992;-63.45516;406606;20.41;22-apr-15;03:01:00;20.419;30.957;1.1007;8.8778;9.72479;2.28;0.471;1.835;NaN;0.055;NaN
18HU15004_323;HL_01;44.39994;-63.45524;406607;10.91;22-apr-15;03:02:00;10.917;30.9571;1.1097;8.8855;9.72479;2.31;0.4485;1.715;NaN;0.06;NaN
18HU15004_323;HL_01;44.39998;-63.45563;406608;2.99;22-apr-15;03:03:00;2.991;30.9562;1.1189;8.8792;10.40724;NaN;NaN;NaN;30.944;NaN;8.782
18HU15004_323;HL_01;44.4;-63.4557;406609;3.51;22-apr-15;03:04:00;3.516;30.9568;1.1133;8.8663;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU15004_325;SG_28;43.71402;-59.00683;406610;819.34;23-apr-15;01:19:00;819.342;34.9649;4.6235;5.7685;NaN;11.205;1.155;17.305;34.9631;0.01;5.828
18HU15004_325;SG_28;43.71402;-59.00668;406611;752;23-apr-15;01:21:00;752.001;34.966;4.7019;5.7008;NaN;11.39;1.1825;17.6;NaN;0.015;NaN
18HU15004_325;SG_28;43.71437;-59.00688;406612;500.91;23-apr-15;01:27:00;500.913;34.9881;5.7637;4.9024;NaN;11;1.18;16.28;NaN;0.02;NaN
18HU15004_325;SG_28;43.71476;-59.00716;406613;250.88;23-apr-15;01:32:00;250.886;35.139;8.8855;3.4816;NaN;13.365;1.4915;22.13;35.1411;0.03;3.515
18HU15004_325;SG_28;43.71506;-59.00777;406614;100.68;23-apr-15;01:35:00;100.68;34.7804;9.7508;5.1096;0.10608;4.885;0.8335;10.755;NaN;0.27;NaN
18HU15004_325;SG_28;43.7151;-59.00782;406615;81.8;23-apr-15;01:36:00;81.809;34.417;8.5114;5.6909;0.16108;3.82;0.745;8.66;NaN;NaN;NaN
18HU15004_325;SG_28;43.71512;-59.00786;406616;61.03;23-apr-15;01:37:00;61.032;33.7545;6.4466;6.6502;0.10243;1.42;0.558;3.935;NaN;0.165;NaN
18HU15004_325;SG_28;43.71529;-59.00818;406617;50.94;23-apr-15;01:38:00;50.944;33.7262;6.3864;6.6573;0.11055;1.21;0.5445;3.81;NaN;0.16;NaN
18HU15004_325;SG_28;43.71542;-59.00837;406618;41.89;23-apr-15;01:39:00;41.89;33.4195;5.566;7.0324;0.18534;0.4;0.438;2.2;NaN;NaN;NaN
18HU15004_325;SG_28;43.71542;-59.00844;406619;31.76;23-apr-15;01:40:00;31.76;33.1284;4.9916;7.3317;0.27895;0;0.377;1.24;NaN;0.08;NaN
18HU15004_325;SG_28;43.71554;-59.00827;406620;19.6;23-apr-15;01:41:00;19.609;33.0275;4.8719;7.4689;0.48718;0;0.347;0.665;NaN;0.07;NaN
18HU15004_325;SG_28;43.71566;-59.00822;406621;11.2;23-apr-15;01:42:00;11.204;33.0236;4.8607;7.4467;0.48718;0;0.3335;0.655;NaN;NaN;NaN
18HU15004_325;SG_28;43.7158;-59.00825;406622;4.95;23-apr-15;01:43:00;4.955;33.0235;4.8597;7.4592;0.4754;0;0.314;0.645;33.0215;0.06;7.382
18HU15004_328;GULD_03;44.0017;-59.01806;406623;469.14;23-apr-15;04:31:00;469.146;34.9885;5.7697;5.1853;NaN;11.515;1.229;18.12;34.9879;0.045;5.215
18HU15004_328;GULD_03;44.00173;-59.01844;406624;248.06;23-apr-15;04:37:00;248.063;35.0261;8.3571;4.1792;NaN;10.925;1.2565;18.495;35.0298;0.035;4.2075
18HU15004_328;GULD_03;44.00224;-59.01798;406625;99.84;23-apr-15;04:40:00;99.84;34.609;9.1057;5.1999;0.11786;4.705;0.809;11.215;NaN;0.27;NaN
18HU15004_328;GULD_03;44.00248;-59.01755;406626;79.59;23-apr-15;04:42:00;79.593;34.4437;8.5943;5.487;0.12965;3.47;0.7425;8.815;NaN;0.235;NaN
18HU15004_328;GULD_03;44.00255;-59.01729;406627;56.98;23-apr-15;04:43:00;56.981;33.5935;5.9311;6.7393;0.2593;0.355;0.497;3.205;NaN;0.145;NaN
18HU15004_328;GULD_03;44.00266;-59.01714;406628;49.99;23-apr-15;04:44:00;49.999;33.09;4.7542;7.1295;0.49897;0;0.3915;1.175;NaN;0.085;NaN
18HU15004_328;GULD_03;44.00278;-59.01708;406629;37.97;23-apr-15;04:44:00;37.978;32.9938;4.6513;7.4391;0.4361;0;0.3495;0.875;NaN;0.07;NaN
18HU15004_328;GULD_03;44.00284;-59.01702;406630;30.15;23-apr-15;04:45:00;30.151;32.902;4.5121;7.4437;0.65143;0;0.339;0.755;NaN;0.06;NaN
18HU15004_328;GULD_03;44.00292;-59.0169;406631;18.63;23-apr-15;04:46:00;18.634;32.8673;4.4036;7.5037;0.78759;0;0.3455;0.68;NaN;0.06;NaN
18HU15004_328;GULD_03;44.00302;-59.01673;406632;9.07;23-apr-15;04:46:00;9.071;32.8154;4.2062;7.5241;0.8751;0;0.348;0.67;NaN;0.055;NaN
18HU15004_328;GULD_03;44.0031;-59.01645;406633;3.28;23-apr-15;04:47:00;3.281;32.8208;4.2351;7.5568;0.78759;0;0.343;0.71;NaN;0.045;7.477
18HU15004_330;GULD_04;43.7885;-58.89831;406634;2140.36;23-apr-15;07:59:00;2140.365;34.9424;3.4591;6.0373;NaN;11.385;1.0725;15.145;34.9391;0;6.1545
18HU15004_330;GULD_04;43.78789;-58.89812;406635;1500.59;23-apr-15;08:10:00;1500.59;34.9574;3.9842;5.9833;NaN;7.46;0.922;12.565;NaN;0.035;NaN
18HU15004_330;GULD_04;43.7877;-58.89792;406636;750.8;23-apr-15;08:24:00;750.804;34.9687;4.732;5.7144;NaN;10.005;1.182;17.22;NaN;0;NaN
18HU15004_330;GULD_04;43.78712;-58.89806;406637;499.97;23-apr-15;08:29:00;499.979;34.9919;5.7165;4.9508;NaN;7.985;1.1155;13.94;NaN;0.02;NaN
18HU15004_330;GULD_04;43.78656;-58.89786;406638;250.42;23-apr-15;08:34:00;250.421;35.1394;8.9338;3.4594;NaN;9.285;1.285;18.215;35.1442;0.075;3.506
18HU15004_330;GULD_04;43.78661;-58.89772;406639;100.39;23-apr-15;08:37:00;100.395;34.6145;9.191;5.29;0.11;2.905;0.743;9.485;NaN;0.195;NaN
18HU15004_330;GULD_04;43.78664;-58.89765;406640;81.22;23-apr-15;08:39:00;81.222;33.9125;6.7452;6.2286;0.24359;1.55;0.6265;5.855;NaN;0.155;NaN
18HU15004_330;GULD_04;43.78658;-58.89767;406641;60.52;23-apr-15;08:40:00;60.524;33.5816;5.7068;6.598;0.4354;2.48;0.555;4.005;NaN;0.155;NaN
18HU15004_330;GULD_04;43.78646;-58.89764;406642;50.19;23-apr-15;08:40:00;50.192;33.4127;5.226;6.8984;0.51048;1.86;0.501;3.245;NaN;0.16;NaN
18HU15004_330;GULD_04;43.78636;-58.89752;406643;40.54;23-apr-15;08:41:00;40.54;33.2603;4.7553;7.0957;0.83135;1.59;0.515;2.84;NaN;0.145;NaN
18HU15004_330;GULD_04;43.78634;-58.89744;406644;30.06;23-apr-15;08:42:00;30.069;32.8338;3.913;7.7583;1.70645;0.435;0.368;1.01;NaN;0.095;NaN
18HU15004_330;GULD_04;43.78635;-58.89729;406645;19.92;23-apr-15;08:43:00;19.924;32.7768;3.7668;7.8034;2.13675;0.19;0.342;0.565;NaN;0.08;NaN
18HU15004_330;GULD_04;43.78631;-58.89714;406646;11.27;23-apr-15;08:44:00;11.273;32.761;3.7164;7.7903;2.09991;0.17;0.3285;0.54;NaN;0.08;NaN
18HU15004_330;GULD_04;43.78618;-58.89712;406647;1.76;23-apr-15;08:45:00;1.76;32.752;3.7152;7.8076;2.24727;0.145;0.3195;0.535;32.7569;0.075;NaN
18HU15004_334;SG_23;43.84798;-58.73818;406648;1192.37;23-apr-15;11:44:00;1192.375;34.9568;4.2231;5.9648;NaN;8.955;0.9875;13.81;34.9542;0.03;6.03
18HU15004_334;SG_23;43.8479;-58.73968;406649;751.06;23-apr-15;11:53:00;751.067;34.9643;4.6144;5.7875;NaN;9.6;1.0645;15.25;NaN;0.015;NaN
18HU15004_334;SG_23;43.84784;-58.74036;406650;499.77;23-apr-15;11:58:00;499.77;34.9924;5.5021;5.0797;NaN;12.21;1.2805;19.215;NaN;0.045;NaN
18HU15004_334;SG_23;43.84748;-58.74071;406651;249.94;23-apr-15;12:04:00;249.943;35.1191;8.8763;3.6554;NaN;12.34;1.382;21.37;35.1242;0.105;3.689
18HU15004_334;SG_23;43.84734;-58.74113;406652;99.28;23-apr-15;12:08:00;99.289;34.6936;9.3662;5.1431;0.12179;5.305;0.8225;11.135;NaN;0.26;NaN
18HU15004_334;SG_23;43.84726;-58.74104;406653;79.39;23-apr-15;12:09:00;79.396;34.3311;8.1796;5.6437;0.14537;3.555;0.6335;6.865;NaN;0.19;NaN
18HU15004_334;SG_23;43.84714;-58.74096;406654;60.62;23-apr-15;12:10:00;60.62;33.784;6.6245;6.6076;0.23966;1.245;0.466;3.11;NaN;0.155;NaN
18HU15004_334;SG_23;43.84712;-58.7409;406655;49.98;23-apr-15;12:11:00;49.985;33.3046;5.3578;7.1573;0.60505;0.615;0.3355;1.41;NaN;0.155;NaN
18HU15004_334;SG_23;43.84698;-58.74075;406656;37.96;23-apr-15;12:13:00;37.965;33.1073;4.9742;7.4093;1.10846;0.32;0.2785;0.67;NaN;0.075;NaN
18HU15004_334;SG_23;43.84696;-58.74068;406657;31.17;23-apr-15;12:14:00;31.179;33.1006;4.9676;7.3764;1.21056;0.43;0.299;0.77;NaN;0.08;NaN
18HU15004_334;SG_23;43.84684;-58.74056;406658;19.37;23-apr-15;12:15:00;19.379;33.0976;4.966;7.4327;1.1668;0.4;0.307;0.715;NaN;0.09;NaN
18HU15004_334;SG_23;43.8467;-58.74052;406659;9.7;23-apr-15;12:17:00;9.704;33.0948;4.9636;7.4357;1.28348;0.435;0.322;0.77;NaN;0.09;NaN
18HU15004_334;SG_23;43.84637;-58.7403;406660;2.55;23-apr-15;12:18:00;2.552;33.0926;4.9618;7.4242;1.19597;0.505;0.313;0.73;33.0905;0.075;7.372
18HU15004_336;LL_09;43.48168;-57.50976;406661;3767.38;23-apr-15;19:05:00;3767.385;34.9024;2.2995;6.1958;NaN;17.845;1.095;16.44;34.8993;0.04;6.391
18HU15004_336;LL_09;43.48268;-57.50934;406662;3000.13;23-apr-15;19:19:00;3000.134;34.9208;2.714;6.1365;NaN;16.235;1.1065;16.78;NaN;0.045;NaN
18HU15004_336;LL_09;43.48338;-57.5076;406663;1998.08;23-apr-15;19:36:00;1998.083;34.9509;3.5641;6.0256;NaN;13.745;1.1495;17.535;NaN;0.03;NaN
18HU15004_336;LL_09;43.48387;-57.5061;406664;1503.24;23-apr-15;19:45:00;1503.246;34.964;3.9587;5.957;NaN;12.315;1.157;17.57;NaN;0.04;NaN
18HU15004_336;LL_09;43.4845;-57.50546;406665;1001.67;23-apr-15;19:55:00;1001.676;34.9823;4.4951;5.8548;NaN;11.075;1.156;17.535;NaN;0.04;NaN
18HU15004_336;LL_09;43.48522;-57.50424;406666;502.58;23-apr-15;20:05:00;502.583;35.0119;6.1651;4.6051;NaN;13.235;1.3405;20.765;NaN;0.045;NaN
18HU15004_336;LL_09;43.48553;-57.50379;406667;250.32;23-apr-15;20:11:00;250.323;35.3443;10.8282;3.4;NaN;10.8;1.286;20.825;35.3527;0.06;3.4375
18HU15004_336;LL_09;43.48556;-57.50273;406668;149.55;23-apr-15;20:14:00;149.556;35.3934;11.9947;5.1733;NaN;3.865;0.676;10.5;NaN;0.205;NaN
18HU15004_336;LL_09;43.4856;-57.50236;406669;98.93;23-apr-15;20:16:00;98.931;35.4317;12.3693;5.4324;0.15323;3.275;0.5785;8.785;NaN;0.435;NaN
18HU15004_336;LL_09;43.48574;-57.50181;406670;80.38;23-apr-15;20:18:00;80.389;35.2459;11.7601;5.8459;0.43218;2.56;0.4775;6.685;NaN;0.365;NaN
18HU15004_336;LL_09;43.48586;-57.50158;406671;60.52;23-apr-15;20:19:00;60.525;35.0959;11.2055;6.0347;0.6855;2.3;0.437;5.82;NaN;0.32;NaN
18HU15004_336;LL_09;43.48594;-57.50146;406672;49.59;23-apr-15;20:20:00;49.595;35.0352;10.982;6.0771;0.78759;2.15;0.424;5.455;NaN;0.335;NaN
18HU15004_336;LL_09;43.486;-57.50142;406673;40.3;23-apr-15;20:21:00;40.306;34.9546;10.7016;6.2059;0.83135;2.09;0.4255;5.22;NaN;0.31;NaN
18HU15004_336;LL_09;43.48602;-57.50142;406674;29.98;23-apr-15;20:22:00;29.982;34.8949;10.5038;6.2139;1.09388;1.94;0.41;4.86;NaN;0.285;NaN
18HU15004_336;LL_09;43.48616;-57.50124;406675;21.19;23-apr-15;20:24:00;21.191;34.7535;10.0759;6.3671;1.23973;1.695;0.4;4.295;NaN;0.26;NaN
18HU15004_336;LL_09;43.48634;-57.50068;406676;9.83;23-apr-15;20:26:00;9.832;34.1922;8.4896;6.8027;1.60435;0.82;0.349;2.44;NaN;0.175;NaN
18HU15004_336;LL_09;43.48644;-57.5003;406677;1.92;23-apr-15;20:28:00;1.92;34.0996;8.2679;6.9167;1.5606;0.655;0.3285;2.155;34.102;0.165;6.841
18HU15004_336;LL_09;43.48646;-57.50017;406678;2.21;23-apr-15;20:28:00;2.21;34.1001;8.2695;6.9003;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU15004_339;RL_01;43.25266;-65.04116;406264;161.43;18-apr-15;11:21:00;161.432;33.7614;7.5902;5.0712;NaN;9.66;0.989;11.125;33.763;0.095;3.258
18HU15004_339;RL_01;43.25268;-65.0414;406265;99.25;18-apr-15;11:25:00;99.25;33.2865;6.2032;5.6438;0.28288;8.45;0.9165;9.99;NaN;0.085;NaN
18HU15004_339;RL_01;43.25266;-65.04126;406266;80.19;18-apr-15;11:27:00;80.199;32.7541;4.6987;6.3444;0.1768;6.625;0.794;7.985;NaN;0.08;NaN
18HU15004_339;RL_01;43.25268;-65.04118;406267;59.98;18-apr-15;11:29:00;59.982;31.6365;1.6121;7.939;1.80518;4.93;0.6885;5.265;NaN;0.18;NaN
18HU15004_339;RL_01;43.25276;-65.04113;406268;50.45;18-apr-15;11:30:00;50.451;31.5412;1.5116;8.1887;2.43147;4.295;0.639;4.445;NaN;0.185;NaN
18HU15004_339;RL_01;43.25292;-65.0412;406269;40.25;18-apr-15;11:32:00;40.254;31.4753;1.8872;8.4947;5.37871;2.32;0.5255;2.33;NaN;0.16;NaN
18HU15004_339;RL_01;43.253;-65.04135;406270;30.15;18-apr-15;11:34:00;30.15;31.4674;2.0218;8.5923;5.45239;1.745;0.472;1.57;NaN;0.15;NaN
18HU15004_339;RL_01;43.2531;-65.04132;406271;19.95;18-apr-15;11:35:00;19.95;31.4317;1.9729;8.5506;5.59976;2.02;0.5165;1.745;NaN;0.15;NaN
18HU15004_339;RL_01;43.25314;-65.04126;406272;10.01;18-apr-15;11:37:00;10.019;31.4218;1.9678;8.5774;5.34187;2.07;0.51;1.35;NaN;0.145;NaN
18HU15004_339;RL_01;43.25318;-65.04128;406273;2.96;18-apr-15;11:38:00;2.964;31.4136;1.9757;8.5898;5.78396;1.795;0.4445;1.27;31.404;0.17;7.9395
18HU15004_339;RL_01;43.25318;-65.04126;406274;2.9;18-apr-15;11:39:00;2.903;31.4138;1.9764;8.6014;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU15004_354;LL_08;43.78336;-57.83344;406679;2941.24;24-apr-15;01:15:00;2941.244;34.927;2.9446;6.0928;NaN;14.94;1.1235;16.66;34.9241;0.05;6.246
18HU15004_354;LL_08;43.78384;-57.83396;406680;1999.58;24-apr-15;01:31:00;1999.58;34.9409;3.4156;6.0594;NaN;13.29;1.1125;16.76;NaN;0.04;NaN
18HU15004_354;LL_08;43.78374;-57.83372;406681;1499.9;24-apr-15;01:40:00;1499.908;34.961;3.8932;5.9834;NaN;12.195;1.15;17.585;NaN;0.035;NaN
18HU15004_354;LL_08;43.78422;-57.83385;406682;999.55;24-apr-15;01:49:00;999.552;34.9695;4.3103;5.936;NaN;10.53;1.12;16.685;NaN;0.045;NaN
18HU15004_354;LL_08;43.78458;-57.83428;406683;500.28;24-apr-15;01:57:00;500.287;35.0108;5.5226;5.1112;NaN;12.16;1.275;19.365;NaN;0.05;NaN
18HU15004_354;LL_08;43.78502;-57.83492;406684;250.34;24-apr-15;02:02:00;250.346;35.0835;7.8922;3.7012;NaN;13.63;1.488;22.945;35.0878;0.05;3.729
18HU15004_354;LL_08;43.78515;-57.83501;406685;150.49;24-apr-15;02:05:00;150.497;35.332;10.8543;3.6932;NaN;9.845;1.2335;19.47;NaN;0.07;NaN
18HU15004_354;LL_08;43.78521;-57.83508;406686;101.58;24-apr-15;02:06:00;101.584;34.8665;10.0513;4.8031;0.06666;5.485;0.8625;12.29;NaN;0.24;NaN
18HU15004_354;LL_08;43.7852;-57.83506;406687;80.14;24-apr-15;02:07:00;80.146;34.1181;7.5564;6.0235;0.11381;2.095;0.5595;5.36;NaN;0.245;NaN
18HU15004_354;LL_08;43.7852;-57.8351;406688;60.58;24-apr-15;02:09:00;60.58;33.6539;6.0718;6.988;0.22394;0.705;0.3915;2.215;NaN;0.145;NaN
18HU15004_354;LL_08;43.78526;-57.83522;406689;50.29;24-apr-15;02:09:00;50.29;33.1853;5.1703;7.3431;0.37717;0.355;0.3125;1.03;NaN;0.115;NaN
18HU15004_354;LL_08;43.78534;-57.83526;406690;41.14;24-apr-15;02:10:00;41.147;33.1347;5.2833;7.3731;0.68959;0.265;0.315;0.785;NaN;0.085;NaN
18HU15004_354;LL_08;43.78545;-57.83531;406691;31.14;24-apr-15;02:11:00;31.141;33.0994;5.0791;7.4153;0.75842;0.24;0.315;0.755;NaN;0.085;NaN
18HU15004_354;LL_08;43.78548;-57.83536;406692;20.22;24-apr-15;02:12:00;20.224;33.0973;5.1208;7.3956;0.6855;0.295;0.3095;0.76;NaN;0.09;NaN
18HU15004_354;LL_08;43.78548;-57.83554;406693;10.29;24-apr-15;02:13:00;10.293;33.0968;5.1265;7.4127;0.6855;0.285;0.3795;0.725;NaN;0.08;NaN
18HU15004_354;LL_08;43.78552;-57.8356;406694;1.98;24-apr-15;02:14:00;1.984;33.0966;5.1239;7.4044;0.59326;0.27;0.325;0.75;33.0954;0.085;7.35
18HU15004_354;LL_08;43.78556;-57.83561;406695;1.79;24-apr-15;02:14:00;1.79;33.097;5.1245;7.4162;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU15004_389;LL_07;44.1314;-58.17887;406696;705.82;24-apr-15;05:49:00;705.828;34.9668;4.9223;5.5198;NaN;10.965;1.1625;17.01;34.9667;0.055;5.6105
18HU15004_389;LL_07;44.131;-58.1792;406697;500.07;24-apr-15;05:53:00;500.075;35.014;6.0383;4.7246;NaN;12.61;1.239;20.355;NaN;0.05;NaN
18HU15004_389;LL_07;44.13064;-58.17972;406698;250.39;24-apr-15;05:58:00;250.392;35.1297;8.7099;3.4158;NaN;12.22;1.35;21.35;35.1401;0.06;3.472
18HU15004_389;LL_07;44.13062;-58.18032;406699;151.05;24-apr-15;06:01:00;151.058;35.2673;10.9064;3.694;NaN;8.785;1.0875;17.17;NaN;0.095;NaN
18HU15004_389;LL_07;44.13051;-58.18067;406700;99.56;24-apr-15;06:02:00;99.56;35.1696;10.9367;4.3078;0.07966;7.175;0.9305;14.67;NaN;0.1;NaN
18HU15004_389;LL_07;44.13048;-58.18082;406701;80.94;24-apr-15;06:03:00;80.949;35.1513;11.0318;4.8415;0.0504;5.42;0.8125;12.3;NaN;0.14;NaN
18HU15004_389;LL_07;44.1303;-58.18097;406702;59.86;24-apr-15;06:04:00;59.867;34.8273;10.072;5.2392;0.09267;3.79;0.71;9.615;NaN;0.345;NaN
18HU15004_389;LL_07;44.13023;-58.18112;406703;50.67;24-apr-15;06:06:00;50.677;34.3895;8.6007;5.7989;0.1493;2.63;0.636;6.85;NaN;0.295;NaN
18HU15004_389;LL_07;44.13018;-58.1812;406704;39.52;24-apr-15;06:06:00;39.522;34.0853;7.6751;6.2938;0.36931;1.585;0.509;4.445;NaN;0.23;NaN
18HU15004_389;LL_07;44.13002;-58.18145;406705;30.88;24-apr-15;06:07:00;30.885;33.3768;5.8916;7.2252;1.50226;0.58;0.3155;1.26;NaN;0.09;NaN
18HU15004_389;LL_07;44.12994;-58.18162;406706;19.28;24-apr-15;06:08:00;19.289;33.2968;5.7675;7.3396;2.15858;0.49;0.323;0.92;NaN;0.08;NaN
18HU15004_389;LL_07;44.12979;-58.18169;406707;10.37;24-apr-15;06:09:00;10.371;33.2912;5.7756;7.3738;2.02622;0.505;0.296;0.87;NaN;0.075;NaN
18HU15004_389;LL_07;44.1297;-58.18182;406708;1.4;24-apr-15;06:10:00;1.402;33.2921;5.7751;7.358;2.09991;0.49;0.2955;0.83;33.2919;0.07;7.318
18HU15004_389;LL_07;44.12972;-58.18186;406709;2.17;24-apr-15;06:10:00;2.171;33.2915;5.7747;7.3397;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18HU15004_408;LL_06;44.47039;-58.51106;406710;59.41;24-apr-15;08:27:00;59.419;32.3871;2.14;7.692;2.21043;1.2;0.5145;1.925;32.373;0.1;7.774
18HU15004_408;LL_06;44.47008;-58.51118;406711;50.87;24-apr-15;08:28:00;50.871;32.3222;1.8059;7.6042;2.35779;1.415;0.5315;2.13;NaN;0.095;NaN
18HU15004_408;LL_06;44.46979;-58.51128;406712;40.4;24-apr-15;08:29:00;40.407;32.1181;1.0823;7.6899;2.13675;2.28;0.6085;3.17;NaN;0.11;NaN
18HU15004_408;LL_06;44.46948;-58.51142;406713;30.28;24-apr-15;08:30:00;30.289;32.02;0.7661;7.782;1.95254;2.885;0.652;4;NaN;0.12;NaN
18HU15004_408;LL_06;44.46924;-58.51154;406714;21.06;24-apr-15;08:31:00;21.069;31.7998;1.2852;8.4804;3.35249;1.09;0.448;1.425;NaN;0.08;NaN
18HU15004_408;LL_06;44.46894;-58.51164;406715;10.76;24-apr-15;08:32:00;10.76;31.7939;1.3191;8.6256;3.72089;0.215;0.3475;0.425;NaN;0.05;NaN
18HU15004_408;LL_06;44.46862;-58.51174;406716;1.84;24-apr-15;08:33:00;1.845;31.7828;1.3463;8.6289;4.42086;0.285;0.3285;0;31.7731;0.04;8.455
18HU15004_408;LL_06;44.46852;-58.51176;406717;2.41;24-apr-15;08:33:00;2.413;31.7831;1.342;8.625;NaN;NaN;NaN;NaN;NaN;NaN;NaN
