CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;OXYM_01;Si_01;PO4_01;NOx_01
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3)
18HU95003_025;CAST#1;39.98967;-50.2705;153095;4874.18;23-apr-95;21:27:00;4968.914;34.8742;2.2643;268.76388;38.04501;1.38452;20.73603
18HU95003_025;CAST#1;39.98967;-50.2705;153096;4625.56;23-apr-95;21:27:00;4712.766;34.8785;2.2698;270.72892;36.264;1.36103;20.792
18HU95003_025;CAST#1;39.98967;-50.2705;153097;4270.76;23-apr-95;21:27:00;4347.705;34.8848;2.2928;273.0959;33.07204;1.3595;20.36954
18HU95003_025;CAST#1;39.98967;-50.2705;153098;4020.68;23-apr-95;21:27:00;4090.749;34.8906;2.334;274.34638;30.05504;1.34002;19.66802
18HU95003_025;CAST#1;39.98967;-50.2705;153099;3735.11;23-apr-95;21:27:00;3797.673;34.8992;2.4244;275.19492;28.06254;1.31951;19.38203
18HU95003_025;CAST#1;39.98967;-50.2705;153100;3453.81;23-apr-95;21:27:00;3509.35;34.9106;2.5839;273.7658;25.27447;1.23396;19.52798
18HU95003_025;CAST#1;39.98967;-50.2705;153101;3159.46;23-apr-95;21:27:00;3208.059;34.9233;2.809;275.3289;22.08351;1.27295;19.07204
18HU95003_025;CAST#1;39.98967;-50.2705;153102;2890.39;23-apr-95;21:27:00;2932.986;34.9355;3.0363;273.63182;20.19755;1.26004;19.47356
18HU95003_025;CAST#1;39.98967;-50.2705;153103;2651.84;23-apr-95;21:27:00;2689.407;34.9443;3.2207;272.73862;18.09504;1.30796;18.87147
18HU95003_025;CAST#1;39.98967;-50.2705;153104;2409.2;23-apr-95;21:27:00;2441.925;34.9501;3.416;272.73862;16.60803;1.27554;18.75398
18HU95003_025;CAST#1;39.98967;-50.2705;153105;2161.08;23-apr-95;21:27:00;2189.142;34.945;3.5548;271.80076;15.01849;1.22096;19.0385
18HU95003_025;CAST#1;39.98967;-50.2705;153106;1818.49;23-apr-95;21:27:00;1840.602;34.9384;3.7252;275.50754;13.22705;1.215;19.85155
18HU95003_025;CAST#1;39.98967;-50.2705;153107;1615.03;23-apr-95;21:27:00;1633.875;34.9408;3.8522;270.72892;12.53898;1.23901;19.8325
18HU95003_025;CAST#1;39.98967;-50.2705;153108;1410.94;23-apr-95;21:27:00;1426.707;34.9638;4.123;268.67456;12.80451;1.21451;19.38297
18HU95003_025;CAST#1;39.98967;-50.2705;153109;1200.83;23-apr-95;21:27:00;1213.631;34.9882;4.4691;258.76004;12.61802;1.2725;19.16746
18HU95003_025;CAST#1;39.98967;-50.2705;153110;1011.67;23-apr-95;21:27:00;1021.984;35.0461;5.1684;240.89604;12.90298;1.32653;19.94355
18HU95003_025;CAST#1;39.98967;-50.2705;153111;800.9;23-apr-95;21:27:00;808.655;35.0947;6.6181;201.99718;13.89748;1.45001;22.14156
18HU95003_025;CAST#1;39.98967;-50.2705;153112;599.91;23-apr-95;21:27:00;605.427;35.2037;9.2743;149.70032;15.12803;1.55602;25.49851
18HU95003_025;CAST#1;39.98967;-50.2705;153113;427.95;23-apr-95;21:27:00;431.705;35.6157;13.2815;202.5331;5.59096;0.80196;12.5085
18HU95003_025;CAST#1;39.98967;-50.2705;153114;242.59;23-apr-95;21:27:00;244.61;36.2765;17.0184;203.33698;2.51348;0.36601;7.36647
18HU95003_025;CAST#1;39.98967;-50.2705;153115;101.56;23-apr-95;21:27:00;102.373;36.5676;18.4795;205.03451;1.53903;0.18654;3.57901
18HU95003_036;CAST#1;39.6645;-50.29333;153116;5375.89;24-apr-95;05:04:00;5486.515;34.8631;2.2471;NaN;NaN;NaN;NaN
18HU95003_036;CAST#1;39.6645;-50.29333;153117;5276.89;24-apr-95;05:04:00;5384.262;34.8678;2.2665;267.82602;41.45205;1.44997;21.36448
18HU95003_036;CAST#1;39.6645;-50.29333;153118;5103.2;24-apr-95;05:04:00;5204.965;34.8718;2.2728;261.84158;38.84748;1.40299;20.58601
18HU95003_036;CAST#1;39.6645;-50.29333;153119;4897.86;24-apr-95;05:04:00;4993.177;34.876;2.2773;273.14056;35.79757;1.4075;20.34007
18HU95003_036;CAST#1;39.6645;-50.29333;153120;4654.93;24-apr-95;05:04:00;4742.863;34.8801;2.2769;274.12308;33.186;1.33395;19.994
18HU95003_036;CAST#1;39.6645;-50.29333;153121;4417.67;24-apr-95;05:04:00;4498.657;34.8841;2.2869;273.72114;31.44004;1.32103;19.98452
18HU95003_036;CAST#1;39.6645;-50.29333;153122;4222.53;24-apr-95;05:04:00;4297.994;34.8878;2.3099;276.49006;29.509;1.32401;19.54149
18HU95003_036;CAST#1;39.6645;-50.29333;153123;3926.28;24-apr-95;05:04:00;3993.705;34.8948;2.3737;277.87452;27.276;1.34997;19.17053
18HU95003_036;CAST#1;39.6645;-50.29333;153124;3541.35;24-apr-95;05:04:00;3598.935;34.9087;2.5765;277.91918;23.77949;1.27499;19.09102
18HU95003_036;CAST#1;39.6645;-50.29333;153125;3247.3;24-apr-95;05:04:00;3297.824;34.9228;2.8136;276.26676;21.652;1.28003;19.03849
18HU95003_036;CAST#1;39.6645;-50.29333;153126;3025.47;24-apr-95;05:04:00;3070.945;34.9356;3.0241;273.67648;20.99305;1.29954;19.10905
18HU95003_036;CAST#1;39.6645;-50.29333;153127;2758.3;24-apr-95;05:04:00;2797.998;34.9442;3.2241;274.74832;18.51147;1.28754;18.81647
18HU95003_036;CAST#1;39.6645;-50.29333;153128;2560.51;24-apr-95;05:04:00;2596.146;34.9469;3.3801;274.8823;16.74249;1.28252;18.9545
18HU95003_036;CAST#1;39.6645;-50.29333;153129;2326.72;24-apr-95;05:04:00;2357.792;34.9448;3.5158;275.61919;15.07553;1.24804;18.93354
18HU95003_036;CAST#1;39.6645;-50.29333;153130;2120.03;24-apr-95;05:04:00;2147.291;34.9136;3.48;282.78712;13.05599;1.24453;18.52551
18HU95003_036;CAST#1;39.6645;-50.29333;153131;1816.61;24-apr-95;05:04:00;1838.635;34.9426;3.82;274.79298;12.93747;1.27605;18.68954
18HU95003_036;CAST#1;39.6645;-50.29333;153132;1483.55;24-apr-95;05:04:00;1500.341;34.9696;4.2219;265.81632;12.41604;1.26099;19.07301
18HU95003_036;CAST#1;39.6645;-50.29333;153133;1077.51;24-apr-95;05:04:00;1088.645;35.0494;5.5475;228.25726;13.44105;1.37547;20.97556
18HU95003_036;CAST#1;39.6645;-50.29333;153134;723.32;24-apr-95;05:04:00;730.171;35.3888;10.9389;151.04012;11.69202;1.41646;22.20156
18HU95003_036;CAST#1;39.6645;-50.29333;153135;583.49;24-apr-95;05:04:00;588.812;35.8062;14.1884;198.60302;4.26848;0.7645;11.27304
18HU95003_036;CAST#1;39.6645;-50.29333;153136;279.15;24-apr-95;05:04:00;281.493;36.5486;18.3837;212.93888;1.44954;0.18345;3.06805
18HU95003_036;CAST#1;39.6645;-50.29333;153137;149.54;24-apr-95;05:04:00;150.741;36.5563;18.484;224.90776;1.26548;0.13446;1.88445
18HU95003_036;CAST#1;39.6645;-50.29333;153138;6.96;24-apr-95;05:04:00;7.017;36.549;18.5119;233.03633;0.74603;0.083;0.71953
18HU95003_047;CAST#1;39.17033;-50.29267;153139;5369.42;24-apr-95;11:37:00;5479.586;34.8614;2.233;263.80662;44.27699;1.52546;21.413
18HU95003_047;CAST#1;39.17033;-50.29267;153140;5279.01;24-apr-95;11:37:00;5386.208;34.8657;2.251;265.81632;41.92953;1.507;21.47247
18HU95003_047;CAST#1;39.17033;-50.29267;153141;5108.99;24-apr-95;11:37:00;5210.707;34.8708;2.2639;267.64738;39.81998;1.4235;21.22655
18HU95003_047;CAST#1;39.17033;-50.29267;153142;4825.06;24-apr-95;11:37:00;4917.909;34.8775;2.2777;271.66678;34.70156;1.36996;19.88203
18HU95003_047;CAST#1;39.17033;-50.29267;153143;4635.81;24-apr-95;11:37:00;4722.966;34.8814;2.2856;274.30172;32.13347;1.36996;18.79404
18HU95003_047;CAST#1;39.17033;-50.29267;153144;4417.11;24-apr-95;11:37:00;4497.877;34.8849;2.2967;274.25706;30.98898;1.34104;18.98552
18HU95003_047;CAST#1;39.17033;-50.29267;153145;4121.33;24-apr-95;11:37:00;4193.811;34.891;2.3413;275.90948;28.67;1.28646;18.96899
18HU95003_047;CAST#1;39.17033;-50.29267;153146;3840.04;24-apr-95;11:37:00;3905.028;34.9;2.4446;276.93666;25.64052;1.26801;18.36651
18HU95003_047;CAST#1;39.17033;-50.29267;153147;3535.31;24-apr-95;11:37:00;3592.582;34.9132;2.6546;277.02598;22.66154;1.24648;18.09554
18HU95003_047;CAST#1;39.17033;-50.29267;153148;3247.37;24-apr-95;11:37:00;3297.752;34.9268;2.8959;275.15026;20.83954;1.23254;18.28603
18HU95003_047;CAST#1;39.17033;-50.29267;153149;2954.96;24-apr-95;11:37:00;2998.747;34.9362;3.1408;274.52502;17.99347;1.22547;17.769
18HU95003_047;CAST#1;39.17033;-50.29267;153150;2658.73;24-apr-95;11:37:00;2696.242;34.9447;3.3573;273.94444;16.55256;1.23204;18.14901
18HU95003_047;CAST#1;39.17033;-50.29267;153151;2367.6;24-apr-95;11:37:00;2399.345;34.9496;3.5732;273.3192;15.05548;1.266;17.64555
18HU95003_047;CAST#1;39.17033;-50.29267;153152;2064.93;24-apr-95;11:37:00;2091.113;34.954;3.8051;274.2124;13.33452;1.2105;17.87449
18HU95003_047;CAST#1;39.17033;-50.29267;153153;1780.82;24-apr-95;11:37:00;1802.18;34.956;4.0042;271.39882;12.40647;1.20948;18.09397
18HU95003_047;CAST#1;39.17033;-50.29267;153154;1474.74;24-apr-95;11:37:00;1491.333;35;4.5393;257.2416;12.32101;1.25897;18.50301
18HU95003_047;CAST#1;39.17033;-50.29267;153155;1194.1;24-apr-95;11:37:00;1206.719;35.0429;5.4909;227.67668;13.4415;1.37146;20.23653
18HU95003_047;CAST#1;39.17033;-50.29267;153156;889.27;24-apr-95;11:37:00;898.006;35.2685;9.9894;144.4751;13.99997;1.55405;24.11297
18HU95003_047;CAST#1;39.17033;-50.29267;153157;710.08;24-apr-95;11:37:00;716.747;35.7713;13.6675;167.29636;6.731;0.95604;15.40047
18HU95003_047;CAST#1;39.17033;-50.29267;153158;575.03;24-apr-95;11:37:00;580.235;36.2363;16.5084;183.5526;3.24396;0.53749;8.78854
18HU95003_047;CAST#1;39.17033;-50.29267;153159;297.99;24-apr-95;11:37:00;300.485;36.5477;18.3279;227.67668;1.12454;0.15654;1.58348
18HU95003_047;CAST#1;39.17033;-50.29267;153160;101.52;24-apr-95;11:37:00;102.325;36.5499;18.3292;228.16839;1.12249;0.15305;1.54948
18HU95003_047;CAST#1;39.17033;-50.29267;153161;12.67;24-apr-95;11:37:00;12.769;36.5507;18.3402;230.75867;1.15351;0.13405;1.57198
18HU95003_058;CAST#2;38.6535;-50.276;153162;5371.46;24-apr-95;20:44:00;5481.428;34.8619;2.233;261.17168;45.43449;1.52249;21.21656
18HU95003_058;CAST#2;38.6535;-50.276;153163;5147.21;24-apr-95;20:44:00;5249.896;34.8715;2.2734;266.88816;39.75158;1.43951;20.20499
