CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18HU13038_1318;1601;46.55167;-62.04083;350012;1.88;05-nov-13;20:34:00;29.23;9.34;286.7172;293.68416;NaN;NaN;NaN;NaN;1.305;0.224
18HU13038_1319;1611;46.50183;-61.74833;350013;43.73;05-nov-13;21:42:00;29.5;9.2;292.25504;292.61232;NaN;NaN;NaN;NaN;NaN;0.169
18HU13038_1319;1611;46.50183;-61.74833;350014;24.79;05-nov-13;21:42:00;29.38;9.52;291.80844;292.16572;NaN;NaN;NaN;NaN;0.85;0.164
18HU13038_1319;1611;46.50183;-61.74833;350015;1.49;05-nov-13;21:42:00;29.37;9.54;288.36962;292.83562;NaN;NaN;NaN;NaN;0.84;0.17
18HU13038_1320;1631;47.166;-63.7505;350016;50.97;06-nov-13;07:08:00;31.04;4.6;265.2804;263.00274;NaN;NaN;NaN;NaN;NaN;0.09
18HU13038_1320;1631;47.166;-63.7505;350017;25.29;06-nov-13;07:08:00;29.75;7.83;282.74246;281.5813;NaN;NaN;NaN;NaN;0.54;0.145
18HU13038_1320;1631;47.166;-63.7505;350018;2.88;06-nov-13;07:08:00;29.42;7.78;300.91908;302.30354;NaN;NaN;NaN;NaN;1.07;0.211
18HU13038_1321;1641;47.9335;-65.2495;350019;65.24;06-nov-13;15:57:00;31.22;2.94;246.0766;245.51835;19.67;0.065;11.71;1.22;0.145;0.085
18HU13038_1321;1641;47.9335;-65.2495;350020;24.69;06-nov-13;15:57:00;29.9;7.47;293.6395;287.1638;5.865;0.17;3.63;0.615;0.97;0.156
18HU13038_1321;1641;47.9335;-65.2495;350021;2.78;06-nov-13;15:57:00;29.43;7.2;270.8629;306.68022;3.92;0.12;2.02;0.45;0.895;0.177
18HU13038_1322;1661;47.83367;-64.24967;350027;37.58;06-nov-13;22:14:00;29.83;7.17;299.6686;297.03366;5.29;0.16;3.125;0.56;0.705;0.135
18HU13038_1322;1661;47.83367;-64.24967;350028;24.99;06-nov-13;22:14:00;29.52;6.89;305.83168;NaN;4.87;0.135;3.01;0.53;1.02;0.167
18HU13038_1322;1661;47.83367;-64.24967;350029;15.17;06-nov-13;22:14:00;29.43;6.95;312.44136;NaN;4.445;0.13;2.655;0.49;1.835;0.254
18HU13038_1322;1661;47.83367;-64.24967;350030;5.35;06-nov-13;22:14:00;29.35;7.58;281.22402;313.31223;2.505;0.09;1.255;0.365;4.39;0.458
18HU13038_1322;1661;47.83367;-64.24967;350031;1.29;06-nov-13;22:14:00;29.33;7.82;265.5037;NaN;1.655;0.065;0.615;0.305;5.445;0.563
18HU13038_1323;1671;47.78367;-64.0325;350032;77.33;06-nov-13;23:32:00;31.85;1.75;257.2416;257.77752;21.46;0.075;11.91;1.31;0.275;0.098
18HU13038_1323;1671;47.78367;-64.0325;350033;49.87;06-nov-13;23:32:00;30.74;6.7;292.03174;290.58029;5.315;0.22;3.925;0.665;0.22;0.087
18HU13038_1323;1671;47.78367;-64.0325;350034;24.89;06-nov-13;23:32:00;29.54;6.45;310.96758;NaN;6.44;0.17;4.805;0.65;0.635;0.122
18HU13038_1323;1671;47.78367;-64.0325;350035;15.17;06-nov-13;23:32:00;29.37;7.55;317.93454;NaN;3.225;0.1;1.945;0.425;3.87;0.422
18HU13038_1323;1671;47.78367;-64.0325;350036;5.16;06-nov-13;23:32:00;29.27;8.06;282.29586;318.26949;0.79;0.03;0.035;0.215;6.56;0.657
18HU13038_1323;1671;47.78367;-64.0325;350037;1.09;06-nov-13;23:32:00;29.27;8.06;267.64738;NaN;0.78;0.03;0.035;0.21;6.885;0.647
18HU13038_1324;1681;47.66717;-63.75017;350038;49.68;07-nov-13;01:24:00;31.29;3.89;293.77348;293.46086;8.35;0.13;7.79;0.935;0.11;0.083
18HU13038_1324;1681;47.66717;-63.75017;350039;24.79;07-nov-13;01:24:00;30.15;6.76;312.03942;NaN;4.165;0.12;2.475;0.485;0.725;0.155
18HU13038_1324;1681;47.66717;-63.75017;350040;15.17;07-nov-13;01:24:00;29.78;6.32;317.80056;NaN;5.245;0.15;3.625;0.555;1.225;0.186
18HU13038_1324;1681;47.66717;-63.75017;350041;5.06;07-nov-13;01:24:00;29.71;6.46;316.95202;317.80056;5.015;0.15;3.455;0.545;1.365;0.201
18HU13038_1324;1681;47.66717;-63.75017;350042;0.99;07-nov-13;01:24:00;29.72;6.45;316.55008;NaN;5.035;0.15;3.455;0.54;1.4;0.197
18HU13038_1325;1691;47.50083;-63.2505;350043;75.05;07-nov-13;03:48:00;32.11;0.8;246.12126;244.71447;26.245;0.05;14.165;1.485;0.17;0.087
18HU13038_1325;1691;47.50083;-63.2505;350044;49.97;07-nov-13;03:48:00;31.87;1.25;279.5716;286.38225;14.755;0.02;11.225;1.19;0.065;0.074
18HU13038_1325;1691;47.50083;-63.2505;350045;25.29;07-nov-13;03:48:00;30.48;7.45;302.92878;NaN;2.44;0.03;0.225;0.34;1.355;0.264
18HU13038_1325;1691;47.50083;-63.2505;350046;14.87;07-nov-13;03:48:00;30.2;7.26;309.85108;NaN;2.76;0.04;0.62;0.355;1.55;0.294
18HU13038_1325;1691;47.50083;-63.2505;350047;5.35;07-nov-13;03:48:00;30.02;7.23;303.73266;313.0666;3.045;0.06;0.96;0.37;1.66;0.297
18HU13038_1325;1691;47.50083;-63.2505;350048;2.08;07-nov-13;03:48:00;30.02;7.23;276.84734;NaN;3.075;0.06;0.975;0.375;1.41;0.301
18HU13038_1326;1701;47.33417;-62.74733;350049;47.89;07-nov-13;06:22:00;31.57;0.45;258.26878;256.86199;22.715;0.13;14.795;1.45;0.07;0.087
18HU13038_1326;1701;47.33417;-62.74733;350050;24.79;07-nov-13;06:22:00;30.76;5.65;298.50744;NaN;7.485;0.1;6.115;0.785;0.535;0.167
18HU13038_1326;1701;47.33417;-62.74733;350051;15.17;07-nov-13;06:22:00;30.32;7.38;304.3579;NaN;2.545;0.02;0.225;0.315;1.75;0.309
18HU13038_1326;1701;47.33417;-62.74733;350052;4.96;07-nov-13;06:22:00;30.32;7.39;308.24332;309.35982;2.535;0.02;0.21;0.305;1.715;0.291
18HU13038_1326;1701;47.33417;-62.74733;350053;2.08;07-nov-13;06:22:00;30.32;7.39;307.2608;NaN;2.54;0.02;0.225;0.31;1.62;0.293
18HU13038_1327;1711;47.16833;-62.24833;350054;35.99;07-nov-13;09:08:00;31.27;2.78;279.30364;279.19199;14.67;0.14;8.92;1.11;0.46;0.126
18HU13038_1327;1711;47.16833;-62.24833;350055;25.48;07-nov-13;09:08:00;31.13;3.62;279.5716;NaN;13.335;0.14;7.815;1.045;0.645;0.145
18HU13038_1327;1711;47.16833;-62.24833;350056;14.97;07-nov-13;09:08:00;30.63;6.58;297.16764;NaN;5.52;0.09;2.865;0.575;2.455;0.367
18HU13038_1327;1711;47.16833;-62.24833;350057;4.96;07-nov-13;09:08:00;30.61;6.64;304.31324;307.21614;5.005;0.09;2.51;0.54;2.45;0.335
18HU13038_1327;1711;47.16833;-62.24833;350058;3.17;07-nov-13;09:08:00;30.61;6.63;304.00062;NaN;5.025;0.09;2.52;0.55;2.725;0.334
18HU13038_1328;1721;46.9995;-61.74767;350059;35.3;07-nov-13;11:34:00;31.27;2.22;266.70952;265.9503;17.02;0.125;9.175;1.24;0.57;0.118
18HU13038_1328;1721;46.9995;-61.74767;350060;24.79;07-nov-13;11:34:00;30.84;5.16;265.14642;NaN;11.51;0.135;6;0.93;1.465;0.232
18HU13038_1328;1721;46.9995;-61.74767;350061;14.87;07-nov-13;11:34:00;30.43;7.31;292.88028;NaN;3.79;0.065;1.525;0.45;2.375;0.316
18HU13038_1328;1721;46.9995;-61.74767;350062;4.76;07-nov-13;11:34:00;30.38;7.43;301.05306;304.00062;3.485;0.06;1.25;0.395;2.06;0.307
18HU13038_1328;1721;46.9995;-61.74767;350063;2.08;07-nov-13;11:34:00;30.38;7.43;300.51714;NaN;3.48;0.06;1.26;0.4;2.14;0.306
18HU13038_1329;1731;46.9175;-61.503;350064;50.08;07-nov-13;13:10:00;31.53;0.8;278.05316;278.0085;19.47;0.11;10.775;1.345;0.23;0.096
18HU13038_1329;1731;46.9175;-61.503;350065;25.39;07-nov-13;13:10:00;30.63;6.62;290.60262;NaN;5.745;0.11;3.125;0.605;2.23;0.288
18HU13038_1329;1731;46.9175;-61.503;350066;14.68;07-nov-13;13:10:00;30.4;7.25;308.46662;NaN;3.955;0.07;1.61;0.44;2.38;0.32
18HU13038_1329;1731;46.9175;-61.503;350067;5.26;07-nov-13;13:10:00;30.4;7.24;309.76176;297.45793;3.935;0.07;1.57;0.415;2.335;0.317
18HU13038_1329;1731;46.9175;-61.503;350068;3.47;07-nov-13;13:10:00;30.39;7.26;309.53846;NaN;3.865;0.07;1.545;0.42;2.48;0.326
18HU13038_1330;1741;46.83517;-61.24917;350069;49.28;07-nov-13;14:43:00;31.65;1.09;266.44156;266.30758;18.855;0.11;11.85;1.335;0.14;0.091
18HU13038_1330;1741;46.83517;-61.24917;350070;25.78;07-nov-13;14:43:00;30.26;7.93;295.69386;NaN;2.885;0.05;0.715;0.36;0.995;0.189
18HU13038_1330;1741;46.83517;-61.24917;350071;14.88;07-nov-13;14:43:00;30.05;8.25;294.0861;NaN;3.53;0.095;1.475;0.405;0.68;0.151
18HU13038_1330;1741;46.83517;-61.24917;350072;4.96;07-nov-13;14:43:00;29.64;8.56;291.09388;296.02881;3.27;0.065;0.92;0.35;1.015;0.211
18HU13038_1330;1741;46.83517;-61.24917;350073;2.78;07-nov-13;14:43:00;29.63;8.57;289.6201;NaN;3.215;0.07;0.895;0.345;1.11;0.205
18HU13038_1331;1751;46.7425;-61.00167;350074;50.37;07-nov-13;16:19:00;30.96;3.39;259.74256;249.73872;16.535;0.125;10.13;1.205;0.16;0.097
18HU13038_1331;1751;46.7425;-61.00167;350075;25.58;07-nov-13;16:19:00;29.68;8.61;299.98122;NaN;2.695;0.055;0.55;0.315;1.275;0.25
18HU13038_1331;1751;46.7425;-61.00167;350076;14.97;07-nov-13;16:19:00;29.67;8.61;299.53462;NaN;2.68;0.06;0.54;0.315;1.43;0.248
18HU13038_1331;1751;46.7425;-61.00167;350077;4.86;07-nov-13;16:19:00;29.68;8.61;298.86472;297.14531;2.665;0.055;0.535;0.315;1.295;0.26
18HU13038_1331;1751;46.7425;-61.00167;350078;2.38;07-nov-13;16:19:00;29.67;8.61;298.86472;NaN;2.67;0.06;0.54;0.32;1.335;0.256
18HU13038_1332;1791;46.95867;-60.218;350079;75.65;08-nov-13;00:16:00;31.87;2.21;281.04538;279.99587;11.955;0.125;9.44;1.115;0.115;0.087
18HU13038_1332;1791;46.95867;-60.218;350080;50.47;08-nov-13;00:16:00;30.4;8.49;270.77358;271.13086;5.425;0.17;3.34;0.595;0.165;0.094
18HU13038_1332;1791;46.95867;-60.218;350081;25.49;08-nov-13;00:16:00;29.26;10.44;285.69002;NaN;2.66;0.065;0.415;0.32;1.23;0.181
18HU13038_1332;1791;46.95867;-60.218;350082;14.68;08-nov-13;00:16:00;29.26;10.44;285.64536;NaN;2.63;0.06;0.365;0.295;1.055;0.178
18HU13038_1332;1791;46.95867;-60.218;350083;4.96;08-nov-13;00:16:00;29.26;10.45;285.1541;286.42691;2.595;0.06;0.37;0.29;1.175;0.17
18HU13038_1332;1791;46.95867;-60.218;350084;3.17;08-nov-13;00:16:00;29.26;10.45;284.84148;NaN;2.62;0.065;0.375;0.31;1.155;0.174
18HU13038_1333;1801;47.01617;-60.13317;350085;163.96;08-nov-13;01:32:00;34.31;5.35;176.76428;175.93807;20.71;0.03;19.63;1.485;NaN;0.072
18HU13038_1333;1801;47.01617;-60.13317;350086;99.74;08-nov-13;01:32:00;32.74;2.07;273.27454;NaN;11.24;0.07;11.38;1.115;0.065;0.076
18HU13038_1333;1801;47.01617;-60.13317;350087;49.88;08-nov-13;01:32:00;30.34;6.59;273.14056;271.82309;8.26;0.12;4.81;0.73;0.285;0.111
18HU13038_1333;1801;47.01617;-60.13317;350088;25.19;08-nov-13;01:32:00;29.66;9.23;291.71912;NaN;2.955;0.07;0.86;0.365;0.725;0.137
18HU13038_1333;1801;47.01617;-60.13317;350089;15.27;08-nov-13;01:32:00;29.47;9.67;290.33466;NaN;2.86;0.065;0.63;0.34;0.915;0.154
18HU13038_1333;1801;47.01617;-60.13317;350090;5.06;08-nov-13;01:32:00;29.46;9.71;290.5133;289.77641;2.915;0.06;0.61;0.33;1.03;0.146
18HU13038_1333;1801;47.01617;-60.13317;350091;3.37;08-nov-13;01:32:00;29.46;9.72;290.5133;NaN;2.885;0.06;0.62;0.33;0.98;0.148
18HU13038_1334;1811;47.10917;-60.00517;350092;324.72;08-nov-13;03:21:00;34.85;5.65;152.33526;151.66536;30.145;0.03;23.195;1.72;NaN;0.066
18HU13038_1334;1811;47.10917;-60.00517;350093;300.36;08-nov-13;03:21:00;34.78;5.8;153.58574;NaN;26.62;0.03;23.09;1.67;NaN;0.065
18HU13038_1334;1811;47.10917;-60.00517;350094;200.82;08-nov-13;03:21:00;34.35;5.66;170.3779;NaN;18.91;0.02;19.595;1.465;NaN;0.071
18HU13038_1334;1811;47.10917;-60.00517;350095;100.73;08-nov-13;03:21:00;32.74;1.97;281.93858;NaN;10.09;0.025;10.79;1.075;0.05;0.072
18HU13038_1334;1811;47.10917;-60.00517;350096;49.88;08-nov-13;03:21:00;30.89;5.67;283.76964;283.97061;7.5;0.11;4.475;0.71;0.71;0.15
18HU13038_1334;1811;47.10917;-60.00517;350097;24.79;08-nov-13;03:21:00;30.73;7.74;301.72296;NaN;3.105;0.06;1.075;0.39;1.645;0.237
18HU13038_1334;1811;47.10917;-60.00517;350098;15.07;08-nov-13;03:21:00;30.64;7.99;301.18704;NaN;2.8;0.055;0.78;0.365;1.745;0.243
18HU13038_1334;1811;47.10917;-60.00517;350099;5.36;08-nov-13;03:21:00;30.65;8.01;300.96374;302.59383;2.755;0.05;0.735;0.36;1.725;0.247
18HU13038_1334;1811;47.10917;-60.00517;350100;3.07;08-nov-13;03:21:00;30.65;8.01;299.93656;NaN;2.74;0.05;0.75;0.365;1.81;0.253
18HU13038_1335;1821;47.26183;-59.78683;350101;455.57;08-nov-13;05:24:00;34.9;5.41;139.24988;165.19734;32.38;0.01;22.475;1.71;NaN;0.065
18HU13038_1335;1821;47.26183;-59.78683;350102;399.75;08-nov-13;05:24:00;34.9;5.42;165.59928;NaN;31.39;0.01;22.645;1.7;NaN;0.065
18HU13038_1335;1821;47.26183;-59.78683;350103;299.76;08-nov-13;05:24:00;34.77;5.76;169.21674;NaN;21.66;0.01;22.42;1.555;NaN;0.062
18HU13038_1335;1821;47.26183;-59.78683;350104;200.72;08-nov-13;05:24:00;34.47;6.18;181.90018;NaN;16.73;0.01;19.29;1.385;NaN;0.063
18HU13038_1335;1821;47.26183;-59.78683;350105;100.23;08-nov-13;05:24:00;32.98;2.07;288.32496;NaN;8.51;0.015;10.415;1.01;0.04;0.073
18HU13038_1335;1821;47.26183;-59.78683;350106;50.17;08-nov-13;05:24:00;32.43;2.11;316.55008;318.11318;4.38;0.02;6.34;0.795;0.155;0.097
18HU13038_1335;1821;47.26183;-59.78683;350107;25.29;08-nov-13;05:24:00;32.04;4.63;319.89958;NaN;2.35;0.11;3.105;0.535;0.995;0.213
18HU13038_1335;1821;47.26183;-59.78683;350108;14.87;08-nov-13;05:24:00;31.51;6.69;316.95202;NaN;1.55;0.045;0.795;0.355;1.645;0.293
18HU13038_1335;1821;47.26183;-59.78683;350109;5.06;08-nov-13;05:24:00;31.48;6.77;310.34234;314.04912;1.56;0.04;0.765;0.35;1.855;0.281
18HU13038_1335;1821;47.26183;-59.78683;350110;2.78;08-nov-13;05:24:00;31.5;6.72;310.02972;NaN;1.545;0.045;0.77;0.35;1.65;0.279
18HU13038_1336;1831;47.4325;-59.55117;350111;464.27;08-nov-13;08:14:00;34.88;5.32;155.55078;178.03709;28.955;0.01;21.92;1.62;NaN;0.064
18HU13038_1336;1831;47.4325;-59.55117;350112;400.83;08-nov-13;08:14:00;34.87;5.49;179.44388;NaN;24.175;0.01;22.16;1.56;NaN;0.063
18HU13038_1336;1831;47.4325;-59.55117;350113;299.96;08-nov-13;08:14:00;34.71;6;174.48662;NaN;19.245;0.01;21.835;1.515;NaN;0.066
18HU13038_1336;1831;47.4325;-59.55117;350114;200.61;08-nov-13;08:14:00;34.5;6.99;200.83602;NaN;13.355;0.015;16.755;1.21;NaN;0.068
18HU13038_1336;1831;47.4325;-59.55117;350115;99.93;08-nov-13;08:14:00;32.83;0.99;310.47632;NaN;6.13;0.115;8.575;0.93;0.045;0.075
18HU13038_1336;1831;47.4325;-59.55117;350116;49.78;08-nov-13;08:14:00;32.46;1.9;320.4355;319.94424;4.2;0.03;6.37;0.795;0.105;0.095
18HU13038_1336;1831;47.4325;-59.55117;350117;25.09;08-nov-13;08:14:00;32.1;4.26;322.13258;NaN;2.71;0.125;4.01;0.62;0.62;0.183
18HU13038_1336;1831;47.4325;-59.55117;350118;15.07;08-nov-13;08:14:00;31.88;5.18;321.37336;NaN;2.25;0.1;2.635;0.51;1.48;0.308
18HU13038_1336;1831;47.4325;-59.55117;350119;4.56;08-nov-13;08:14:00;31.83;5.19;321.50734;321.57433;2.29;0.12;2.91;0.525;1.125;0.261
18HU13038_1336;1831;47.4325;-59.55117;350120;2.97;08-nov-13;08:14:00;31.84;5.17;321.1054;NaN;2.365;0.11;2.79;0.505;1.135;0.27
18HU13038_1337;1841;47.58167;-59.339;350121;245.48;08-nov-13;11:34:00;34.54;6.44;183.86522;181.45358;16.26;0.03;19.21;1.365;NaN;0.068
18HU13038_1337;1841;47.58167;-59.339;350122;199.52;08-nov-13;11:34:00;34.14;5.62;215.35052;NaN;13.875;0.03;16.145;1.24;NaN;0.072
18HU13038_1337;1841;47.58167;-59.339;350123;99.93;08-nov-13;11:34:00;32.53;2.02;318.33648;NaN;4.455;0.07;6.53;0.8;0.165;0.092
18HU13038_1337;1841;47.58167;-59.339;350124;50.17;08-nov-13;11:34:00;32.43;2.45;319.22968;319.83259;3.975;0.1;5.935;0.77;0.17;0.095
18HU13038_1337;1841;47.58167;-59.339;350125;24.69;08-nov-13;11:34:00;32.26;3.26;319.81026;NaN;3.51;0.17;5.21;0.71;0.29;0.112
18HU13038_1337;1841;47.58167;-59.339;350126;14.18;08-nov-13;11:34:00;32.18;3.16;319.72094;NaN;3.64;0.16;5.275;0.705;0.34;0.122
18HU13038_1337;1841;47.58167;-59.339;350127;4.76;08-nov-13;11:34:00;31.95;4.73;319.18502;312.79864;2.575;0.12;3.1;0.545;1.275;0.276
18HU13038_1337;1841;47.58167;-59.339;350128;1.88;08-nov-13;11:34:00;31.97;4.66;315.9695;NaN;2.69;0.13;3.315;0.565;1.095;0.257
18HU13038_1338;1871;47.3145;-58.626;350129;218.15;08-nov-13;16:44:00;34.59;6.46;163.32162;173.16915;NaN;NaN;NaN;NaN;NaN;0.068
18HU13038_1338;1871;47.3145;-58.626;350130;24.89;08-nov-13;16:44:00;32.44;2.42;324.99082;322.13258;NaN;NaN;NaN;NaN;0.23;0.105
18HU13038_1338;1871;47.3145;-58.626;350131;3.27;08-nov-13;16:44:00;31.98;5.18;322.17724;326.21897;NaN;NaN;NaN;NaN;1.79;0.297
18HU13038_1339;1901;47.54317;-58.61517;350132;183.87;08-nov-13;21:31:00;34.13;5.44;209.85734;205.59231;NaN;NaN;NaN;NaN;NaN;0.076
18HU13038_1339;1901;47.54317;-58.61517;350133;25.19;08-nov-13;21:31:00;31.7;6.78;312.97728;314.67436;NaN;NaN;NaN;NaN;2.06;0.347
18HU13038_1339;1901;47.54317;-58.61517;350134;2.68;08-nov-13;21:31:00;31.7;7.01;313.20058;314.78601;NaN;NaN;NaN;NaN;1.875;0.371
18HU13038_1340;1931;47.48717;-58.38967;350135;170.89;09-nov-13;01:52:00;34.18;5.7;207.13308;204.49814;NaN;NaN;NaN;NaN;NaN;0.074
18HU13038_1340;1931;47.48717;-58.38967;350136;24.89;09-nov-13;01:52:00;31.67;6.85;310.387;310.96758;NaN;NaN;NaN;NaN;1.045;0.203
18HU13038_1340;1931;47.48717;-58.38967;350137;3.17;09-nov-13;01:52:00;31.51;6.86;312.57534;312.93262;NaN;NaN;NaN;NaN;1.575;0.268
18HU13038_1341;1951;47.5225;-57.91133;350138;230.33;09-nov-13;05:01:00;34.37;6.03;191.1448;188.53219;NaN;NaN;NaN;NaN;NaN;0.075
18HU13038_1341;1951;47.5225;-57.91133;350139;25.09;09-nov-13;05:01:00;31.65;7.1;308.86856;309.06953;NaN;NaN;NaN;NaN;1.255;0.198
18HU13038_1341;1951;47.5225;-57.91133;350140;3.07;09-nov-13;05:01:00;31.65;7.11;309.0472;308.64526;NaN;NaN;NaN;NaN;1.325;0.189
18HU13038_1342;1981;47.41267;-57.42833;350141;195.07;09-nov-13;10:15:00;34.4;6.05;187.7953;183.7759;NaN;NaN;NaN;NaN;NaN;0.077
18HU13038_1342;1981;47.41267;-57.42833;350142;25.09;09-nov-13;10:15:00;31.74;7.29;307.7074;307.52876;NaN;NaN;NaN;NaN;1.045;0.181
18HU13038_1342;1981;47.41267;-57.42833;350143;3.07;09-nov-13;10:15:00;31.62;7.37;306.63556;306.90352;NaN;NaN;NaN;NaN;1.57;0.214
18HU13038_1343;2001;47.42583;-56.5635;350144;240.04;09-nov-13;14:42:00;34.38;5.53;189.53704;186.92443;NaN;NaN;NaN;NaN;NaN;0.071
18HU13038_1343;2001;47.42583;-56.5635;350145;24.29;09-nov-13;14:42:00;31.79;7.02;309.4938;307.64041;NaN;NaN;NaN;NaN;1.36;0.224
18HU13038_1343;2001;47.42583;-56.5635;350146;3.57;09-nov-13;14:42:00;31.76;7.11;310.43166;309.33749;NaN;NaN;NaN;NaN;1.64;0.214
18HU13038_1344;2011;47.2535;-57.51667;350147;75.75;09-nov-13;18:55:00;32.98;1.57;302.83946;297.97152;NaN;NaN;NaN;NaN;NaN;0.077
