CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18HU08057_1004;1341;47.17067;-62.255;341428;5.16;07-nov-08;19:07:00;29.44;8.46;303.28606;303.19674;0.065;0.355;1.45;4.02;1.67;3.42
18HU08057_1004;1341;47.17067;-62.255;341429;1.98;07-nov-08;19:07:00;23.67;8.4;314.853;303.0181;0.065;0.37;1.46;4.04;1.71;2.788
18HU08057_1005;1351;47;-61.75517;341430;31.53;07-nov-08;21:53:00;30.02;7.67;291.1832;291.4065;0.085;0.475;1.955;4.745;0.285;0.954
18HU08057_1005;1351;47;-61.75517;341431;25.78;07-nov-08;21:53:00;29.8;8.09;291.71912;291.89776;0.085;0.445;1.665;4.41;0.345;1.039
18HU08057_1005;1351;47;-61.75517;341432;15.57;07-nov-08;21:53:00;29.43;8.34;299.71326;298.82006;0.085;0.415;2.02;4.17;0.93;2.392
18HU08057_1005;1351;47;-61.75517;341433;5.36;07-nov-08;21:53:00;29.43;8.34;300.15986;299.35598;0.085;0.43;2.025;4.605;0.97;2.385
18HU08057_1005;1351;47;-61.75517;341434;3.17;07-nov-08;21:53:00;29.43;8.34;299.93656;299.57928;0.085;0.425;2.015;4.245;0.915;2.383
18HU08057_1006;1361;46.90117;-61.49967;341435;43.83;07-nov-08;23:36:00;31.1;3.72;282.29586;280.21917;0.105;0.91;6.79;10.185;0.14;0.752
18HU08057_1006;1361;46.90117;-61.49967;341436;25.39;07-nov-08;23:36:00;30.67;5.91;292.83562;294.13076;0.1;0.61;3.465;6.225;0.23;0.886
18HU08057_1006;1361;46.90117;-61.49967;341437;15.27;07-nov-08;23:36:00;30.21;7.56;300.47248;305.11712;0.07;0.385;1.21;3.79;0.555;1.327
18HU08057_1006;1361;46.90117;-61.49967;341438;5.55;07-nov-08;23:36:00;29.59;8.46;298.19482;297.34628;0.085;0.385;1.535;3.605;0.855;2.065
18HU08057_1006;1361;46.90117;-61.49967;341439;2.28;07-nov-08;23:36:00;29.33;8.77;296.81036;296.65405;0.085;0.375;1.525;3.05;0.97;2.046
18HU08057_1007;1371;46.82967;-61.24883;341440;53.45;08-nov-08;01:04:00;32.25;1.25;292.56766;291.02689;0.095;0.99;9.605;10.975;0.07;0.453
18HU08057_1007;1371;46.82967;-61.24883;341441;50.08;08-nov-08;01:04:00;32.21;1.24;293.95212;291.89776;0.085;0.99;9.59;10.705;0.05;0.451
18HU08057_1007;1371;46.82967;-61.24883;341442;25.58;08-nov-08;01:04:00;29.09;8.48;272.60464;277.38326;0.11;0.56;3.465;5.7;0.565;1.252
18HU08057_1007;1371;46.82967;-61.24883;341443;15.47;08-nov-08;01:04:00;28.73;9.37;290.7366;291.31718;0.095;0.395;1.77;3.28;0.46;1.346
18HU08057_1007;1371;46.82967;-61.24883;341444;5.55;08-nov-08;01:04:00;28.69;9.81;293.05892;292.88028;0.08;0.315;1.02;2.21;0.68;1.802
18HU08057_1007;1371;46.82967;-61.24883;341445;2.38;08-nov-08;01:04:00;28.7;9.81;293.1929;293.52785;0.08;0.305;1;2.675;0.755;1.789
18HU08057_1008;1381;46.74417;-61;341446;50.57;08-nov-08;02:36:00;31.91;1.67;254.02608;264.00759;0.11;1.195;12.395;16.65;0.075;0.501
18HU08057_1008;1381;46.74417;-61;341447;26.08;08-nov-08;02:36:00;28.79;9.62;291.13854;293.4162;0.075;0.3;0.98;2.28;0.35;1.15
18HU08057_1008;1381;46.74417;-61;341448;15.67;08-nov-08;02:36:00;28.7;9.86;292.03174;292.83562;0.075;0.3;1.005;2.29;0.75;1.769
18HU08057_1008;1381;46.74417;-61;341449;5.16;08-nov-08;02:36:00;28.6;10;291.76378;291.45116;0.095;0.31;1.085;2.26;0.855;2.139
18HU08057_1008;1381;46.74417;-61;341450;2.88;08-nov-08;02:36:00;28.45;10.12;289.70942;290.49097;0.1;0.32;1.105;2.9;0.76;2.076
18HU08057_1009;1391;46.9585;-60.2175;341451;71.59;08-nov-08;07:52:00;32.54;1.44;289.03952;287.74438;0.05;0.96;10.11;10.66;0.055;0.48
18HU08057_1009;1391;46.9585;-60.2175;341452;50.37;08-nov-08;07:52:00;31.73;2.59;298.73074;295.51522;0.1;0.81;7.515;8.35;0.1;0.554
18HU08057_1009;1391;46.9585;-60.2175;341453;24.99;08-nov-08;07:52:00;29.86;8.15;289.88806;289.93272;0.075;0.415;1.83;3.73;0.32;0.917
18HU08057_1009;1391;46.9585;-60.2175;341454;15.57;08-nov-08;07:52:00;29.76;8.49;292.2997;290.40165;0.06333;0.37667;1.35333;3.32;0.425;0.973
18HU08057_1009;1391;46.9585;-60.2175;341455;5.06;08-nov-08;07:52:00;29.44;8.86;293.72882;300.42782;0.07;0.375;1.19;2.955;0.855;1.643
18HU08057_1009;1391;46.9585;-60.2175;341456;2.08;08-nov-08;07:52:00;29.44;8.87;293.95212;293.50552;0.07;0.335;1.1;2.405;0.96;1.704
18HU08057_1010;1401;47.0235;-60.1165;341457;174.27;08-nov-08;09:06:00;34.2;4.59;153.98768;152.62555;0.04;1.53;20.67;25.25;NaN;0.362
18HU08057_1010;1401;47.0235;-60.1165;341458;100.53;08-nov-08;09:06:00;32.74;1.68;274.70366;274.659;0.06;1.05;11.21;11.865;0.05;0.424
18HU08057_1010;1401;47.0235;-60.1165;341459;50.07;08-nov-08;09:06:00;31.92;2.35;289.1735;287.47642;0.1;0.92;8.935;7.295;0.07;0.506
18HU08057_1010;1401;47.0235;-60.1165;341460;25.58;08-nov-08;09:06:00;29.04;9.3;290.20068;289.93272;0.08;0.355;1.37;2.915;0.535;1.222
18HU08057_1010;1401;47.0235;-60.1165;341461;15.07;08-nov-08;09:06:00;28.88;9.49;291.4065;291.76378;0.085;0.34;1.21;2.94;0.82;1.596
18HU08057_1010;1401;47.0235;-60.1165;341462;5.36;08-nov-08;09:06:00;28.64;9.84;289.8434;290.78126;0.09;0.32;1.175;2.515;0.73;1.64
18HU08057_1010;1401;47.0235;-60.1165;341463;1.59;08-nov-08;09:06:00;28.64;9.84;289.97738;290.60262;0.095;0.32;1.18;2.57;0.765;1.603
18HU08057_1011;1411;47.10083;-59.99283;341464;323.04;08-nov-08;11:11:00;34.77;5.31;151.12944;151.79934;0.02333;1.56333;21.38667;30.335;NaN;0.325
18HU08057_1011;1411;47.10083;-59.99283;341465;300.46;08-nov-08;11:11:00;34.73;5.39;143.31394;142.55472;0.01667;1.62333;22.60333;30.31;NaN;0.327
18HU08057_1011;1411;47.10083;-59.99283;341466;200.72;08-nov-08;11:11:00;34.36;4.99;156.57796;157.06922;0.01;1.52;21.14;24.27667;NaN;0.299
18HU08057_1011;1411;47.10083;-59.99283;341467;100.73;08-nov-08;11:11:00;32.93;1.61;272.11338;272.96192;0.055;1.055;11.525;12.56333;0.06;0.356
18HU08057_1011;1411;47.10083;-59.99283;341468;50.37;08-nov-08;11:11:00;32;1.62;309.89574;NaN;0.055;0.83;7.28;7.57;0.085;0.546
18HU08057_1011;1411;47.10083;-59.99283;341469;25.29;08-nov-08;11:11:00;31.06;7.07;308.73458;310.29768;0.045;0.36;0.82;2.41333;0.745;2.095
18HU08057_1011;1411;47.10083;-59.99283;341470;15.47;08-nov-08;11:11:00;29.76;8.37;299.53462;299.26666;0.075;0.37;1.36;3.02;0.845;2.019
18HU08057_1011;1411;47.10083;-59.99283;341471;5.95;08-nov-08;11:11:00;28.83;9.55;292.12106;292.43368;0.09;0.345;1.265;2.53333;0.83;1.866
18HU08057_1011;1411;47.10083;-59.99283;341472;2.68;08-nov-08;11:11:00;28.69;9.72;290.78126;290.64728;0.095;0.34;1.28;2.6;0.97;1.853
18HU08057_1012;1421;47.2705;-59.78217;341473;452.3;08-nov-08;13:23:00;34.83;5.03;168.01092;167.72063;0.00333;1.56667;21.90333;31.91;NaN;0.32
18HU08057_1012;1421;47.2705;-59.78217;341474;400.74;08-nov-08;13:23:00;34.82;5.11;161.17794;159.6595;0;1.58;22.445;32;NaN;0.302
18HU08057_1012;1421;47.2705;-59.78217;341475;300.46;08-nov-08;13:23:00;34.68;5.52;154.47894;155.05952;0.00333;1.54333;22.11;25.36333;NaN;0.283
18HU08057_1012;1421;47.2705;-59.78217;341476;200.02;08-nov-08;13:23:00;34.14;4.62;167.74296;167.9216;0.005;1.465;19.82;21.65667;NaN;0.297
18HU08057_1012;1421;47.2705;-59.78217;341477;100.53;08-nov-08;13:23:00;32.68;0.79;322.84714;321.28404;0.12;0.78;6.795;5.33333;0.055;0.342
18HU08057_1012;1421;47.2705;-59.78217;341478;50.67;08-nov-08;13:23:00;32.28;3.38;318.2025;317.13066;0.185;0.63;4.315;3.46333;0.065;0.486
18HU08057_1012;1421;47.2705;-59.78217;341479;25.19;08-nov-08;13:23:00;31.54;7.69;304.17926;305.42974;0.045;0.31;0.57;1.265;0.595;1.979
18HU08057_1012;1421;47.2705;-59.78217;341480;15.87;08-nov-08;13:23:00;31.5;7.63;305.60838;NaN;0.045;0.305;0.52;1.36;0.87;2.587
18HU08057_1012;1421;47.2705;-59.78217;341481;5.06;08-nov-08;13:23:00;31.45;7.48;308.19866;NaN;0.045;0.305;0.51;1.485;1.16;2.877
18HU08057_1012;1421;47.2705;-59.78217;341482;2.88;08-nov-08;13:23:00;31.45;7.48;308.33264;NaN;0.045;0.305;0.51;1.445;1.01;2.593
18HU08057_1013;1431;47.43267;-59.55867;341483;461.89;08-nov-08;16:24:00;34.84;5.01;180.69436;180.76135;0.01;1.475;21.035;29.665;NaN;0.381
18HU08057_1013;1431;47.43267;-59.55867;341484;399.84;08-nov-08;16:24:00;34.84;5.08;188.6885;202.3098;0.005;1.445;20.875;26.83;NaN;0.351
18HU08057_1013;1431;47.43267;-59.55867;341485;300.65;08-nov-08;16:24:00;34.69;5.66;181.72154;182.8827;0.005;1.385;21.12;19.025;NaN;0.323
18HU08057_1013;1431;47.43267;-59.55867;341486;199.92;08-nov-08;16:24:00;34.24;5.3;203.29232;203.38164;0.015;1.19;16.945;14.395;NaN;0.33
18HU08057_1013;1431;47.43267;-59.55867;341487;99.93;08-nov-08;16:24:00;32.7;0.71;322.53452;322.75782;0.15;0.8;6.9;5.455;0.055;0.413
18HU08057_1013;1431;47.43267;-59.55867;341488;49.78;08-nov-08;16:24:00;32.31;3.28;321.552;318.29182;0.155;0.59;3.845;2.56;0.115;0.741
18HU08057_1013;1431;47.43267;-59.55867;341489;24.99;08-nov-08;16:24:00;31.41;7.53;306.05498;NaN;0.045;0.305;0.525;1.21;0.65;2.197
18HU08057_1013;1431;47.43267;-59.55867;341490;15.07;08-nov-08;16:24:00;31.39;7.6;307.52876;307.88604;0.045;0.305;0.485;1.29;1.155;3.173
18HU08057_1013;1431;47.43267;-59.55867;341491;4.86;08-nov-08;16:24:00;31.4;7.71;307.39478;307.4841;0.04;0.285;0.465;1.165;1.335;3.377
18HU08057_1013;1431;47.43267;-59.55867;341492;1.78;08-nov-08;16:24:00;31.33;7.7;307.30546;308.6006;0.04;0.295;0.475;1.14;1.38;3.118
18HU08057_1014;1441;47.58333;-59.34217;341493;251.82;08-nov-08;19:42:00;34.48;5.46;191.1448;190.18461;0.02;1.30667;19.395;17.005;NaN;0.334
18HU08057_1014;1441;47.58333;-59.34217;341494;199.62;08-nov-08;19:42:00;33.66;3.26;242.99506;246.38922;0.02;1.095;13.885;12.505;NaN;0.343
18HU08057_1014;1441;47.58333;-59.34217;341495;99.64;08-nov-08;19:42:00;32.54;1.25;326.28596;326.06266;0.135;0.735;6.005;4.425;0.05;0.458
18HU08057_1014;1441;47.58333;-59.34217;341496;50.37;08-nov-08;19:42:00;32.23;3.65;318.82774;317.48794;0.165;0.625;4.055;3.025;0.13;0.814
18HU08057_1014;1441;47.58333;-59.34217;341497;24.99;08-nov-08;19:42:00;31.55;7.93;304.40256;304.26858;0.02333;0.27333;0.27;0.885;1.135;3.507
18HU08057_1014;1441;47.58333;-59.34217;341498;14.97;08-nov-08;19:42:00;31.51;8.22;305.2511;305.38508;0.00333;0.24;0.045;0.715;1.2;4.488
18HU08057_1014;1441;47.58333;-59.34217;341499;5.16;08-nov-08;19:42:00;31.5;8.22;305.2511;305.96566;0.00333;0.24333;0.045;0.685;1.315;4.516
18HU08057_1014;1441;47.58333;-59.34217;341500;2.58;08-nov-08;19:42:00;31.5;8.22;305.38508;305.74236;0.00667;0.24;0.05;0.765;1.155;4.506
18HU08057_1015;1451;47.67067;-59.86767;341501;515.9;08-nov-08;22:14:00;34.84;5;167.475;171.60605;0.01;1.575;22.13;32.17;NaN;0.336
18HU08057_1015;1451;47.67067;-59.86767;341502;499.57;08-nov-08;22:14:00;34.84;5;167.43034;NaN;0.01;1.575;22.135;32.525;NaN;0.314
18HU08057_1015;1451;47.67067;-59.86767;341503;401.42;08-nov-08;22:14:00;34.81;5.16;170.19926;168.68082;0.01;1.51;22.335;26.71;NaN;0.293
18HU08057_1015;1451;47.67067;-59.86767;341504;300.44;08-nov-08;22:14:00;34.67;5.62;172.20896;172.03032;0.01;1.42;21.72;20.13;NaN;0.281
18HU08057_1015;1451;47.67067;-59.86767;341505;200.11;08-nov-08;22:14:00;33.94;4.37;222.22816;228.6592;0.01;1.165;15.7;14.155;NaN;0.29
18HU08057_1015;1451;47.67067;-59.86767;341506;100.63;08-nov-08;22:14:00;32.76;0.54;320.34618;319.89958;0.14667;0.81;7.29;5.63;0.025;0.325
18HU08057_1015;1451;47.67067;-59.86767;341507;50.96;08-nov-08;22:14:00;32.37;2.45;325.1248;324.2316;0.09333;0.65;4.735;2.95;0.095;0.653
18HU08057_1015;1451;47.67067;-59.86767;341508;24.99;08-nov-08;22:14:00;31.63;6.96;305.20644;304.08994;0.08667;0.35;1.155;1.275;0.225;1.069
18HU08057_1015;1451;47.67067;-59.86767;341509;15.27;08-nov-08;22:14:00;31.39;7.4;308.91322;308.91322;0.035;0.3;0.36;1.365;1.14;3.046
18HU08057_1015;1451;47.67067;-59.86767;341510;5.55;08-nov-08;22:14:00;31.33;7.42;311.0569;310.96758;0.025;0.28;0.2;1.38;1.395;3.643
18HU08057_1015;1451;47.67067;-59.86767;341511;2.68;08-nov-08;22:14:00;31.33;7.41;311.01224;310.74428;0.025;0.28;0.225;1.285;1.485;3.633
18HU08057_999_;1291;47.83017;-64.24967;341398;33.41;07-nov-08;07:37:00;29.61;6.64;308.51128;309.76176;0.12;0.49;3.015;3.63;0.39;1.35
18HU08057_999_;1291;47.83017;-64.24967;341399;25.28;07-nov-08;07:37:00;29.36;6.65;309.7171;310.43166;0.125;0.505;3.165;4.3;0.47;1.603
18HU08057_999_;1291;47.83017;-64.24967;341400;14.58;07-nov-08;07:37:00;29.23;6.8;308.154;310.74428;0.12;0.485;3.225;4.91;0.825;1.833
18HU08057_999_;1291;47.83017;-64.24967;341401;5.16;07-nov-08;07:37:00;29.12;6.97;317.44328;317.086;0.115;0.465;3.015;4.45;1.315;3.555
18HU08057_999_;1291;47.83017;-64.24967;341402;2.18;07-nov-08;07:37:00;29.12;6.97;317.48794;317.15299;0.115;0.465;3.03;4.165;1.395;3.537
