CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18OL03064_672;291;47.32917;-62.74933;275212;15.07;29-oct-03;09:12:00;30.37;8.76;300.5618;295.78318;0.07;0.41;0.65;2.62;2.08;18.999
18OL03064_672;291;47.32917;-62.74933;275213;5.26;29-oct-03;09:12:00;30.32;8.76;299.75792;297.50259;0.085;0.405;0.665;2.43;2.025;20.316
18OL03064_672;291;47.32917;-62.74933;275214;1.39;29-oct-03;09:12:00;30.32;8.76;299.71326;296.85502;0.09;0.435;0.645;2.505;2.17;20.65
18OL03064_673;301;47.16883;-62.25017;275215;35.6;29-oct-03;11:37:00;31.79;1.36;279.70558;281.40266;0.13;1.37;7.87;15.39;0.265;3.26
18OL03064_673;301;47.16883;-62.25017;275216;25.19;29-oct-03;11:37:00;31.05;4.91;290.5133;284.61818;0.14;0.96;4.595;9.625;0.635;7.486
18OL03064_673;301;47.16883;-62.25017;275217;15.27;29-oct-03;11:37:00;30.21;8.7;296.94434;294.80066;0.09;0.465;0.87;2.955;2;18.648
18OL03064_673;301;47.16883;-62.25017;275218;5.06;29-oct-03;11:37:00;30.14;8.75;295.24726;295.24726;0.085;0.44;0.8;2.69;2.32;23.332
18OL03064_673;301;47.16883;-62.25017;275219;0.99;29-oct-03;11:37:00;30.14;8.75;294.35406;295.15794;0.1;0.445;0.845;2.665;2.15;22.668
18OL03064_674;311;46.99983;-61.7505;275220;35.8;29-oct-03;14:06:00;31.71;1.3;276.57938;280.12985;0.125;1.36;7.15;15.87;0.24;2.958
18OL03064_674;311;46.99983;-61.7505;275221;25.29;29-oct-03;14:06:00;30.36;8.28;293.90746;287.11914;0.115;0.54;1.345;4.03;0.86;8.912
18OL03064_674;311;46.99983;-61.7505;275222;15.27;29-oct-03;14:06:00;30.11;9.36;292.9696;288.86088;0.1;0.445;0.83;2.83;1.335;15.066
18OL03064_674;311;46.99983;-61.7505;275223;5.16;29-oct-03;14:06:00;30.1;9.37;293.23756;289.48612;0.07;0.435;0.835;2.8;1.565;16.182
18OL03064_674;311;46.99983;-61.7505;275224;1.09;29-oct-03;14:06:00;30.1;9.36;292.70164;289.6201;0.07;0.49;0.84;2.835;1.655;15.774
18OL03064_675;321;46.9015;-61.50017;275225;50.67;31-oct-03;19:46:00;31.82;0.94;270.95222;273.58716;0.125;1.375;7.125;17.36;0.215;2.813
18OL03064_675;321;46.9015;-61.50017;275226;25.39;31-oct-03;19:46:00;30.11;9.25;293.90746;289.35214;0.075;0.475;0.935;3.115;1.295;13.412
18OL03064_675;321;46.9015;-61.50017;275227;15.27;31-oct-03;19:46:00;30.11;9.28;293.8628;289.79874;0.095;0.46;1.02;3.075;1.155;14.533
18OL03064_675;321;46.9015;-61.50017;275228;5.16;31-oct-03;19:46:00;30.11;9.28;293.46086;290.37932;0.075;0.465;1.04;3.14;1.2;15.145
18OL03064_675;321;46.9015;-61.50017;275229;1.29;31-oct-03;19:46:00;30.1;9.27;294.0861;289.97738;0.07;0.455;0.96;3.09;1.335;13.821
18OL03064_676;331;46.83;-61.24883;275230;59.49;31-oct-03;21:23:00;31.93;0.86;269.65708;271.84542;0.1;1.38;7.615;17.39;0.235;2.569
18OL03064_676;331;46.83;-61.24883;275231;50.57;31-oct-03;21:23:00;31.9;0.93;270.37164;272.8726;0.105;1.36;7.24;16.635;0.195;2.476
18OL03064_676;331;46.83;-61.24883;275232;25.98;31-oct-03;21:23:00;30.03;9.48;289.35214;285.64536;0.075;0.445;0.935;3.115;0.685;8.263
18OL03064_676;331;46.83;-61.24883;275233;14.97;31-oct-03;21:23:00;29.92;9.7;290.7366;287.09681;0.075;0.405;0.805;2.73;1.05;10.745
18OL03064_676;331;46.83;-61.24883;275234;4.96;31-oct-03;21:23:00;29.92;9.7;287.87836;286.98516;0.06;0.405;0.795;2.78;0.95;11.116
18OL03064_676;331;46.83;-61.24883;275235;1.19;31-oct-03;21:23:00;29.92;9.69;287.02982;287.8337;0.075;0.43;0.77;2.655;0.99;11.562
18OL03064_677;341;46.7455;-60.999;275236;60.39;31-oct-03;22:55:00;32.3;1.57;279.61626;281.53664;0.125;1.19;8.195;12.43;0.295;2.815
18OL03064_677;341;46.7455;-60.999;275237;50.47;31-oct-03;22:55:00;31.47;3.23;283.68032;274.659;0.105;1.1;5.405;11.445;0.315;3.078
18OL03064_677;341;46.7455;-60.999;275238;25.19;31-oct-03;22:55:00;29.99;10.35;283.94828;280.82208;0.07;0.41;0.75;3.16;1.255;9.732
18OL03064_677;341;46.7455;-60.999;275239;15.17;31-oct-03;22:55:00;29.77;11.18;278.09782;276.53472;0.065;0.37;0.66;2.085;1.7;11.299
18OL03064_677;341;46.7455;-60.999;275240;5.36;31-oct-03;22:55:00;29.75;11.36;276.04346;275.41822;0.065;0.35;0.49;2.015;1.695;12.167
18OL03064_677;341;46.7455;-60.999;275241;1.09;31-oct-03;22:55:00;29.75;11.36;276.62404;275.9988;0.1;0.38;0.5;1.83;1.72;9.829
18OL03064_678;351;46.95783;-60.21633;275242;75.75;01-nov-03;02:54:00;32.47;2.62;281.22402;283.09974;0.125;1.055;8.66;9.705;0.18;2.276
18OL03064_678;351;46.95783;-60.21633;275243;49.98;01-nov-03;02:54:00;30.47;9.49;283.09974;279.08034;0.08;0.51;1.435;3.685;0.53;4.912
18OL03064_678;351;46.95783;-60.21633;275244;25.09;01-nov-03;02:54:00;30.22;10.12;283.72498;280.2415;0.07;0.45;1;3.585;0.78;6.069
18OL03064_678;351;46.95783;-60.21633;275245;14.88;01-nov-03;02:54:00;30.2;10.15;283.72498;279.21432;0.075;0.445;0.99;3.24;0.785;6.331
18OL03064_678;351;46.95783;-60.21633;275246;5.36;01-nov-03;02:54:00;30.14;10.22;283.591;279.68325;0.07;0.435;0.895;3.225;0.81;6.656
18OL03064_678;351;46.95783;-60.21633;275247;1.19;01-nov-03;02:54:00;30.11;10.25;283.63566;279.97354;0.075;0.42;0.83;3.09;0.79;6.755
18OL03064_679;361;47.023;-60.1155;275248;174.76;01-nov-03;04:04:00;34.21;4.74;165.42064;166.04588;0.055;1.57;20.31;22.495;NaN;1.388
18OL03064_679;361;47.023;-60.1155;275249;99.94;01-nov-03;04:04:00;32.94;0.89;299.13268;299.98122;0.05;1.055;9.74;8.07;0.055;1.51
18OL03064_679;361;47.023;-60.1155;275250;50.17;01-nov-03;04:04:00;31.12;8.37;295.82784;291.98708;0.085;0.52;1.435;4.205;1.155;10.548
18OL03064_679;361;47.023;-60.1155;275251;25.09;01-nov-03;04:04:00;30.49;9.54;280.6881;280.10752;0.085;0.505;1.285;3.745;0.645;6.146
18OL03064_679;361;47.023;-60.1155;275252;15.07;01-nov-03;04:04:00;30.02;10.47;279.70558;278.54442;0.07;0.415;0.795;2.89;0.82;6.833
18OL03064_679;361;47.023;-60.1155;275253;4.86;01-nov-03;04:04:00;29.96;10.6;276.71336;279.23665;0.06;0.4;0.765;2.925;0.845;7.196
18OL03064_679;361;47.023;-60.1155;275254;1.59;01-nov-03;04:04:00;29.96;10.6;277.7852;279.08034;0.065;0.395;0.67;3.035;0.83;7.516
18OL03064_680;371;47.09967;-59.99233;275255;325.41;01-nov-03;05:30:00;34.83;5.49;143.17996;144.87704;0.04;1.76;23.06;32.43;NaN;1.279
18OL03064_680;371;47.09967;-59.99233;275256;299.96;01-nov-03;05:30:00;34.82;5.51;141.08094;143.22462;0.035;1.765;23.275;31.91;NaN;1.258
18OL03064_680;371;47.09967;-59.99233;275257;200.12;01-nov-03;05:30:00;34.41;5.41;143.71588;141.25958;0.035;1.71;22.175;25.5;NaN;1.26
18OL03064_680;371;47.09967;-59.99233;275258;100.24;01-nov-03;05:30:00;32.75;1.05;299.26666;300.1152;0.15;1.06;9.12;8.695;0.085;1.711
18OL03064_680;371;47.09967;-59.99233;275259;49.98;01-nov-03;05:30:00;31.86;3.6;291.49582;294.71134;0.145;0.95;4.845;8.065;0.26;2.973
18OL03064_680;371;47.09967;-59.99233;275260;25.19;01-nov-03;05:30:00;30.8;8.65;286.4939;284.57352;0.09;0.54;1.575;4.1;0.59;5.888
18OL03064_680;371;47.09967;-59.99233;275261;15.07;01-nov-03;05:30:00;30.28;9.86;284.12692;282.9211;0.085;0.45;1.06;3.305;0.725;6.83
18OL03064_680;371;47.09967;-59.99233;275262;5.16;01-nov-03;05:30:00;30.1;10.04;276.75802;283.27838;0.075;0.415;0.93;3.215;0.855;7.394
18OL03064_680;371;47.09967;-59.99233;275263;1.19;01-nov-03;05:30:00;30.1;10.03;278.36578;283.8143;0.06333;0.41333;0.86;3.31333;0.805;7.507
18OL03064_681;381;47.27133;-59.78383;275264;460.71;01-nov-03;07:46:00;34.87;5.3;156.39932;158.81096;0.03;1.7;22.105;32.885;NaN;1.2
18OL03064_681;381;47.27133;-59.78383;275265;400.54;01-nov-03;07:46:00;34.87;5.32;154.12166;156.48864;0.03;1.725;22.605;32.44;NaN;1.194
18OL03064_681;381;47.27133;-59.78383;275266;299.56;01-nov-03;07:46:00;34.75;5.98;140.94696;144.51976;0.02;1.665;22.49;24.845;NaN;1.139
18OL03064_681;381;47.27133;-59.78383;275267;200.22;01-nov-03;07:46:00;34.16;4.81;166.8051;160.50804;0.03;1.625;19.92;22.485;NaN;1.222
18OL03064_681;381;47.27133;-59.78383;275268;100.63;01-nov-03;07:46:00;32.77;0.26;326.018;329.54614;0.145;0.875;5.91;4.655;0.04;1.367
18OL03064_681;381;47.27133;-59.78383;275269;50.57;01-nov-03;07:46:00;32.42;1.2;300.5618;305.05013;0.125;1.045;7.245;9.165;0.12;2.23
18OL03064_681;381;47.27133;-59.78383;275270;24.79;01-nov-03;07:46:00;31.69;7.78;305.921;301.94626;0.085;0.395;0.835;1.805;1.11;12.52
18OL03064_681;381;47.27133;-59.78383;275271;15.07;01-nov-03;07:46:00;31.69;7.81;305.34042;302.21422;0.08;0.405;0.64;1.99;1.23;13.298
18OL03064_681;381;47.27133;-59.78383;275272;4.86;01-nov-03;07:46:00;31.69;7.8;304.93848;301.85694;0.07;0.39;0.725;1.89;1.12;13.046
18OL03064_681;381;47.27133;-59.78383;275273;1.09;01-nov-03;07:46:00;31.68;7.79;304.84916;301.9016;0.06667;0.41667;0.7;2.17;1.105;13.657
18OL03064_682;391;47.43383;-59.55933;275274;460.41;01-nov-03;10:43:00;34.88;5.27;159.30222;161.28959;0.035;1.725;22.53;32.405;NaN;1.24
18OL03064_682;391;47.43383;-59.55933;275275;400.64;01-nov-03;10:43:00;34.87;5.31;157.78378;160.15076;0.025;1.735;22.3;31.22;NaN;1.163
18OL03064_682;391;47.43383;-59.55933;275276;300.25;01-nov-03;10:43:00;34.78;5.86;143.93918;145.99354;0.03;1.695;22.99;25.865;NaN;1.146
18OL03064_682;391;47.43383;-59.55933;275277;200.81;01-nov-03;10:43:00;34.33;5.58;171.31576;168.99344;0.02;1.525;20.14;18.955;NaN;1.171
18OL03064_682;391;47.43383;-59.55933;275278;100.43;01-nov-03;10:43:00;32.91;0.36;307.84138;310.69962;0.055;1.055;9.605;7.14;0.04;1.308
18OL03064_682;391;47.43383;-59.55933;275279;50.57;01-nov-03;10:43:00;32.5;1.16;335.12864;339.416;0.165;0.775;3.99;3.34;0.035;3.418
18OL03064_682;391;47.43383;-59.55933;275280;25.29;01-nov-03;10:43:00;31.72;7.84;305.74236;302.5715;0.085;0.42;0.54;1.56;1.225;12.879
18OL03064_682;391;47.43383;-59.55933;275281;15.27;01-nov-03;10:43:00;31.72;7.83;306.01032;302.52684;0.075;0.385;0.565;1.64;1.12;13.455
18OL03064_682;391;47.43383;-59.55933;275282;4.86;01-nov-03;10:43:00;31.72;7.83;305.74236;302.52684;0.065;0.365;0.635;1.45;1.15;13.619
18OL03064_682;391;47.43383;-59.55933;275283;1.39;01-nov-03;10:43:00;31.72;7.83;305.6977;NaN;0.1;0.405;0.795;1.65;1.19;13.74
18OL03064_683;401;47.58217;-59.34183;275284;255.09;01-nov-03;13:08:00;34.67;5.99;149.70032;150.2809;0.03;1.625;22.855;22.84;NaN;1.131
18OL03064_683;401;47.58217;-59.34183;275285;199.82;01-nov-03;13:08:00;34.46;5.88;170.55654;163.32162;0.025;1.51;20.735;18.885;NaN;1.126
18OL03064_683;401;47.58217;-59.34183;275286;100.63;01-nov-03;13:08:00;32.9;0.11;312.97728;321.06074;0.17;0.965;7.39;5.955;0.05;1.439
18OL03064_683;401;47.58217;-59.34183;275287;50.27;01-nov-03;13:08:00;32.75;0.8;319.94424;325.66072;0.165;0.87;6.085;4.685;0.095;1.859
18OL03064_683;401;47.58217;-59.34183;275288;25.38;01-nov-03;13:08:00;32.66;1.29;323.69568;326.64324;0.175;0.835;5.23;4.32;0.135;2.364
18OL03064_683;401;47.58217;-59.34183;275289;14.87;01-nov-03;13:08:00;32.33;3.04;318.51512;323.65102;0.17;0.715;4.015;3.205;0.285;4.093
18OL03064_683;401;47.58217;-59.34183;275290;5.06;01-nov-03;13:08:00;31.91;4.95;319.49764;315.25494;0.13;0.54667;2.72;2.86;0.585;6.139
18OL03064_683;401;47.58217;-59.34183;275291;1.09;01-nov-03;13:08:00;31.81;5.44;318.4258;313.11126;0.14;0.56667;2.47667;2.985;0.61;6.561
18OL03064_684;411;47.67017;-59.86867;275292;515;01-nov-03;16:02:00;34.88;5.23;161.84784;164.08084;0.055;1.67;22.325;31.965;NaN;1.202
18OL03064_684;411;47.67017;-59.86867;275293;401.22;01-nov-03;16:02:00;34.86;5.39;157.24786;159.25756;0.05;1.715;22.7;28.68;NaN;1.153
18OL03064_684;411;47.67017;-59.86867;275294;300.05;01-nov-03;16:02:00;34.75;5.96;141.7955;143.5819;0.05;1.695;23.485;25.04;NaN;1.159
18OL03064_684;411;47.67017;-59.86867;275295;200.61;01-nov-03;16:02:00;33.94;4.3;205.34668;208.16026;0.04;1.4;17.26;15.415;NaN;1.197
18OL03064_684;411;47.67017;-59.86867;275296;100.73;01-nov-03;16:02:00;32.78;0.31;326.37528;329.90342;0.165;0.905;5.99;4.375;0.045;1.471
18OL03064_684;411;47.67017;-59.86867;275297;50.47;01-nov-03;16:02:00;32.57;1.48;329.63546;335.48592;0.165;0.785;4.35;3.29;0.155;2.735
18OL03064_684;411;47.67017;-59.86867;275298;24.99;01-nov-03;16:02:00;31.76;8.16;302.83946;299.40064;0.065;0.36;0.545;1.495;1.185;12.304
18OL03064_684;411;47.67017;-59.86867;275299;15.17;01-nov-03;16:02:00;31.76;8.17;303.15208;299.40064;0.08;0.355;0.515;1.485;1.16;12.533
18OL03064_684;411;47.67017;-59.86867;275300;5.06;01-nov-03;16:02:00;31.76;8.17;302.39286;299.4453;0.08;0.34;0.48;1.385;1.045;12.103
18OL03064_684;411;47.67017;-59.86867;275301;1.39;01-nov-03;16:02:00;31.76;8.17;302.08024;299.6686;0.07;0.34667;0.46667;1.535;1.185;11.463
