CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18TL15016_1426;561;47.26583;-59.78217;416656;301.84;11-jun-15;04:13:00;34.71;6.03;126.52178;NaN;30.76;0.02;23.92;1.88;NaN;0.031
18TL15016_1426;561;47.26583;-59.78217;416657;201.61;11-jun-15;04:13:00;34.57;6.73;163.50026;NaN;18.545;0.025;20.105;1.52;NaN;0.018
18TL15016_1426;561;47.26583;-59.78217;416658;100.93;11-jun-15;04:13:00;32.7;1.21;284.7075;NaN;10.76;0.12;11.005;1.135;0.145;0.063
18TL15016_1426;561;47.26583;-59.78217;416659;50.27;11-jun-15;04:13:00;31.77;-0.47;336.64708;344.79753;4.545;0.12;6.385;0.94;0.955;0.481
18TL15016_1426;561;47.26583;-59.78217;416660;24.99;11-jun-15;04:13:00;30.84;2.35;369.87412;NaN;0.645;0.04;0.725;0.43;0.315;0.263
18TL15016_1426;561;47.26583;-59.78217;416661;14.97;11-jun-15;04:13:00;30.71;4.84;353.12662;NaN;0.305;0.02;0.11;0.29;0.465;0.381
18TL15016_1426;561;47.26583;-59.78217;416662;4.46;11-jun-15;04:13:00;30.45;5.96;339.416;339.28202;0.33;0.015;0.06;0.26;0.31;0.337
18TL15016_1426;561;47.26583;-59.78217;416663;2.78;11-jun-15;04:13:00;30.45;5.96;339.59464;NaN;0.325;0.01;0.065;0.25;0.3;0.34
18TL15016_1427;571;47.1095;-60.01033;416664;320.26;11-jun-15;06:54:00;34.82;5.81;143.8052;142.33142;31.59;0.02;23.51;1.845;NaN;0.028
18TL15016_1427;571;47.1095;-60.01033;416665;300.36;11-jun-15;06:54:00;34.8;5.86;142.59938;NaN;30.91;0.015;23.515;1.845;NaN;0.028
18TL15016_1427;571;47.1095;-60.01033;416666;200.12;11-jun-15;06:54:00;34.5;6.84;183.7759;NaN;14.97;0.02;18.31;1.395;NaN;0.012
18TL15016_1427;571;47.1095;-60.01033;416667;99.94;11-jun-15;06:54:00;32.88;1.61;273.14056;NaN;11.615;0.105;11.905;1.17;0.155;0.125
18TL15016_1427;571;47.1095;-60.01033;416668;50.77;11-jun-15;06:54:00;31.82;-0.25;333.52088;339.61697;5.185;0.105;6.72;0.945;0.63;0.341
18TL15016_1427;571;47.1095;-60.01033;416669;24.99;11-jun-15;06:54:00;30.92;1.93;364.4256;NaN;1.275;0.04;1.565;0.495;0.26;0.299
18TL15016_1427;571;47.1095;-60.01033;416670;15.47;11-jun-15;06:54:00;30.74;3.21;369.51684;NaN;0.375;0.02;0.28;0.345;0.16;0.396
18TL15016_1427;571;47.1095;-60.01033;416671;4.96;11-jun-15;06:54:00;30.3;6.1;336.46844;335.68689;0.38;0.015;0.09;0.28;0.295;0.377
18TL15016_1427;571;47.1095;-60.01033;416672;2.48;11-jun-15;06:54:00;30.3;6.1;336.0665;NaN;0.375;0.015;0.11;0.275;0.405;0.379
18TL15016_1428;581;46.95467;-60.21517;416673;70.8;11-jun-15;09:53:00;32.08;0.09;342.27424;343.68103;4.93;0.125;6.065;0.875;0.255;0.136
18TL15016_1428;581;46.95467;-60.21517;416674;50.77;11-jun-15;09:53:00;31.56;-0.1;387.06822;388.542;0.69;0.05;1.56;0.605;0.4;0.266
18TL15016_1428;581;46.95467;-60.21517;416675;25.58;11-jun-15;09:53:00;31.09;0.45;380.0566;NaN;0.61;0.045;1.495;0.54;0.12;0.148
18TL15016_1428;581;46.95467;-60.21517;416676;15.47;11-jun-15;09:53:00;30.39;4.7;353.12662;NaN;0.74;0.025;0.55;0.33;0.395;0.439
18TL15016_1428;581;46.95467;-60.21517;416677;5.36;11-jun-15;09:53:00;30.37;4.89;350.1344;349.10722;0.735;0.035;0.535;0.33;0.505;0.442
18TL15016_1428;581;46.95467;-60.21517;416678;1.39;11-jun-15;09:53:00;30.37;4.89;349.95576;NaN;0.75;0.03;0.555;0.335;0.39;0.446
18TL15016_1429;591;46.74183;-60.99983;416679;55.73;11-jun-15;14:56:00;32.04;-0.48;312.30738;317.19765;6.325;0.115;8.005;1.11;1.04;0.493
18TL15016_1429;591;46.74183;-60.99983;416680;50.87;11-jun-15;14:56:00;31.77;-0.85;330.57332;336.20048;3.95;0.1;6.395;1.04;2.73;0.953
18TL15016_1429;591;46.74183;-60.99983;416681;25.58;11-jun-15;14:56:00;30.99;6.19;346.5616;NaN;0.39;0.02;0.21;0.285;0.36;0.434
18TL15016_1429;591;46.74183;-60.99983;416682;15.37;11-jun-15;14:56:00;30.52;7.6;333.8335;NaN;0.53;0.015;0.06;0.23;0.655;0.511
18TL15016_1429;591;46.74183;-60.99983;416683;4.96;11-jun-15;14:56:00;29.96;8.88;328.96556;325.41509;0.71;0.015;0.04;0.205;0.63;0.175
18TL15016_1429;591;46.74183;-60.99983;416684;1.19;11-jun-15;14:56:00;29.9;9.25;327.22382;NaN;0.715;0.015;0.05;0.205;0.48;0.125
18TL15016_1430;601;46.83183;-61.24683;416685;57.91;11-jun-15;16:30:00;31.64;-0.57;319.89958;321.61899;7.045;0.115;6.5;1.14;0.31;0.229
18TL15016_1430;601;46.83183;-61.24683;416686;49.88;11-jun-15;16:30:00;31.53;-0.63;327.53644;329.05488;5.945;0.105;5.965;1.115;0.43;0.313
18TL15016_1430;601;46.83183;-61.24683;416687;24.79;11-jun-15;16:30:00;30.65;5.52;347.18684;NaN;0.595;0.01;0.09;0.285;0.605;0.538
18TL15016_1430;601;46.83183;-61.24683;416688;14.88;11-jun-15;16:30:00;30.42;6.77;341.8723;NaN;0.62;0.02;0.085;0.22;1.035;0.676
18TL15016_1430;601;46.83183;-61.24683;416689;4.86;11-jun-15;16:30:00;30.16;8.05;335.08398;333.31991;0.72;0.015;0.04;0.18;0.5;0.228
18TL15016_1430;601;46.83183;-61.24683;416690;1.59;11-jun-15;16:30:00;30.18;7.94;335.1733;NaN;0.73;0.01;0.055;0.18;0.425;0.309
18TL15016_1431;611;46.91717;-61.49783;416691;51.17;11-jun-15;18:19:00;31.39;-0.48;342.36356;342.27424;4.33;0.08;4.435;0.96;0.725;0.499
18TL15016_1431;611;46.91717;-61.49783;416692;22.81;11-jun-15;18:19:00;30.92;5.14;351.38488;NaN;0.51;0.02;0.23;0.275;0.475;0.466
18TL15016_1431;611;46.91717;-61.49783;416693;15.07;11-jun-15;18:19:00;30.79;5.7;348.1247;NaN;0.525;0.025;0.165;0.26;0.77;0.635
18TL15016_1431;611;46.91717;-61.49783;416694;5.26;11-jun-15;18:19:00;30.52;7.71;336.60242;335.08398;0.82;0.015;0.035;0.195;0.615;0.339
18TL15016_1431;611;46.91717;-61.49783;416695;0.69;11-jun-15;18:19:00;30.52;7.81;335.8432;NaN;0.84;0.015;0.04;0.19;0.515;0.209
18TL15016_1432;621;46.99467;-61.7505;416696;36.39;11-jun-15;19:53:00;31.35;-0.42;346.96354;349.04023;3.515;0.07;3.97;0.93;0.32;0.263
18TL15016_1432;621;46.99467;-61.7505;416697;25.29;11-jun-15;19:53:00;31.13;1.5;374.38478;NaN;0.565;0.04;0.94;0.48;0.42;0.344
18TL15016_1432;621;46.99467;-61.7505;416698;14.48;11-jun-15;19:53:00;31.14;6.2;343.03346;NaN;0.335;0.015;0.17;0.28;0.43;0.339
18TL15016_1432;621;46.99467;-61.7505;416699;5.36;11-jun-15;19:53:00;31.14;6.64;340.39852;338.50047;0.33;0.015;0.16;0.28;0.495;0.172
18TL15016_1432;621;46.99467;-61.7505;416700;0.89;11-jun-15;19:53:00;31.14;6.69;339.77328;NaN;0.36;0.02;0.155;0.27;0.355;0.129
18TL15016_1433;631;47.16617;-62.24917;416701;35.7;11-jun-15;22:28:00;31.45;0.27;367.90908;371.30324;1;0.055;1.99;0.635;1.795;1.241
18TL15016_1433;631;47.16617;-62.24917;416702;25.19;11-jun-15;22:28:00;31.26;2.2;358.48582;NaN;1.19;0.045;0.975;0.53;0.61;0.581
18TL15016_1433;631;47.16617;-62.24917;416703;15.47;11-jun-15;22:28:00;30.94;6.1;339.95192;NaN;0.54;0.02;0.18;0.285;0.38;0.336
18TL15016_1433;631;47.16617;-62.24917;416704;5.26;11-jun-15;22:28:00;30.84;8.2;323.51704;321.15006;0.375;0.02;0.07;0.225;0.285;0.329
18TL15016_1433;631;47.16617;-62.24917;416705;2.18;11-jun-15;22:28:00;30.84;8.21;322.98112;NaN;0.41;0.02;0.065;0.23;0.26;0.31
18TL15016_1434;641;47.3325;-62.74867;416706;50.17;12-jun-15;00:52:00;31.6;-0.32;351.34022;353.32759;2.27;0.095;4.6;0.97;1.165;0.659
18TL15016_1434;641;47.3325;-62.74867;416707;26.08;12-jun-15;00:52:00;31.46;0.18;363.35376;NaN;0.81;0.085;3.445;0.78;0.61;0.473
18TL15016_1434;641;47.3325;-62.74867;416708;15.57;12-jun-15;00:52:00;30.63;7.98;324.41024;NaN;0.325;0.02;0.07;0.165;0.535;0.374
18TL15016_1434;641;47.3325;-62.74867;416709;5.35;12-jun-15;00:52:00;30.3;9.19;316.46076;314.60737;0.31;0.015;0.06;0.12;0.44;0.421
18TL15016_1434;641;47.3325;-62.74867;416710;2.58;12-jun-15;00:52:00;30.3;9.19;316.28212;NaN;0.31;0.02;0.06;0.12;0.445;0.429
18TL15016_1435;651;47.499;-63.24983;416711;73.27;12-jun-15;03:36:00;31.8;-0.96;298.82006;302.21422;14.055;0.17;10.685;1.335;0.575;0.292
18TL15016_1435;651;47.499;-63.24983;416712;50.37;12-jun-15;03:36:00;31.22;-0.53;342.7655;NaN;1.22;0.125;8.225;1.06;0.335;0.278
18TL15016_1435;651;47.499;-63.24983;416713;25.58;12-jun-15;03:36:00;30.9;1.51;388.58666;NaN;0.41;0.06;1.455;0.415;0.53;0.316
18TL15016_1435;651;47.499;-63.24983;416714;15.07;12-jun-15;03:36:00;29.42;8.51;326.10732;NaN;0.27;0.025;0.075;0.125;1.37;0.578
18TL15016_1435;651;47.499;-63.24983;416715;4.86;12-jun-15;03:36:00;29.27;10.28;317.21998;313.93747;0.275;0.02;0.07;0.075;1.295;0.768
18TL15016_1435;651;47.499;-63.24983;416716;1.69;12-jun-15;03:36:00;29.27;10.27;316.77338;NaN;0.275;0.02;0.105;0.085;1.185;0.78
18TL15016_1436;661;47.66583;-63.75033;416717;60.78;12-jun-15;07:16:00;31.79;-0.58;296.63172;297.16764;9.035;0.13333;9.82333;1.19333;1.205;0.743
18TL15016_1436;661;47.66583;-63.75033;416718;50.57;12-jun-15;07:16:00;31.46;-0.56;329.54614;NaN;14.935;0.17;10.8;1.37;0.2;0.148
18TL15016_1436;661;47.66583;-63.75033;416719;25.09;12-jun-15;07:16:00;30.92;1.62;362.8625;NaN;2.42;0.06;3.225;0.605;0.625;0.322
18TL15016_1436;661;47.66583;-63.75033;416720;15.17;12-jun-15;07:16:00;30.45;3.94;377.24302;373.46925;0.515;0.025;0.3;0.175;2.64;0.668
18TL15016_1436;661;47.66583;-63.75033;416721;5.45;12-jun-15;07:16:00;28.83;10.34;325.43742;NaN;0.235;0.015;0.055;0.05;2.06;0.869
18TL15016_1436;661;47.66583;-63.75033;416722;2.58;12-jun-15;07:16:00;28.73;10.53;324.99082;NaN;0.295;0.015;0.04;0.05;1.915;0.933
18TL15016_1437;671;47.78667;-64.03667;416723;77.23;12-jun-15;09:12:00;32.27;0.11;270.193;268.71922;19.305;0.22;12.275;1.46;0.27;0.138
18TL15016_1437;671;47.78667;-64.03667;416724;49.38;12-jun-15;09:12:00;31.66;-0.74;318.8724;NaN;11.56;0.145;10.51;1.27;0.17;0.167
18TL15016_1437;671;47.78667;-64.03667;416725;24.49;12-jun-15;09:12:00;31.01;1.83;373.31294;NaN;1.835;0.06;2.675;0.54;0.435;0.298
18TL15016_1437;671;47.78667;-64.03667;416726;15.07;12-jun-15;09:12:00;30.57;3.76;376.9304;NaN;0.36;0.03;0.195;0.245;1.01;0.521
18TL15016_1437;671;47.78667;-64.03667;416727;5.35;12-jun-15;09:12:00;29.11;10;323.1151;319.9889;0.22;0.01;0.045;0.075;1.515;0.584
18TL15016_1437;671;47.78667;-64.03667;416728;2.18;12-jun-15;09:12:00;29.1;10.06;322.17724;NaN;0.225;0.02;0.05;0.075;1.415;0.579
18TL15016_1438;681;47.8325;-64.24983;416729;35.5;12-jun-15;12:16:00;31.24;0.73;341.4257;341.89463;5.17;0.105;6.25;0.9;0.375;0.335
18TL15016_1438;681;47.8325;-64.24983;416730;25.58;12-jun-15;12:16:00;30.53;2.65;325.25878;NaN;6.89;0.08;3.05;0.64;0.56;0.408
18TL15016_1438;681;47.8325;-64.24983;416731;15.57;12-jun-15;12:16:00;29.5;5.18;324.18694;NaN;3.785;0.065;1.395;0.37;1.135;0.937
18TL15016_1438;681;47.8325;-64.24983;416732;5.45;12-jun-15;12:16:00;28.75;10.12;329.94808;328.27333;0.225;0.02;0.055;0.055;2.505;0.729
18TL15016_1438;681;47.8325;-64.24983;416733;1.49;12-jun-15;12:16:00;28.64;10.18;331.28788;NaN;0.225;0.02;0.05;0.045;1.595;0.717
18TL15016_1439;711;47.93333;-65.24733;416734;65.63;12-jun-15;23:03:00;31.81;-0.38;273.3192;271.80076;23.4;0.21;12.935;1.515;0.35;0.248
18TL15016_1439;711;47.93333;-65.24733;416735;24.99;12-jun-15;23:03:00;30.25;1.7;341.4257;343.30142;2.835;0.06;0.79;0.415;0.725;0.501
18TL15016_1439;711;47.93333;-65.24733;416736;2.68;12-jun-15;23:03:00;28.27;9.01;369.69548;367.88675;0.345;0.025;0.04;0.07;4.21;1.496
18TL15016_1440;761;47.494;-64.667;416739;20.53;13-jun-15;16:04:00;30.25;3.07;313.87048;316.32678;1.435;0.05;0.48;0.445;1.5475;1.376
18TL15016_1440;761;47.494;-64.667;416740;2.38;13-jun-15;16:04:00;27.57;12.19;309.9404;306.45692;0.7;0.01;0.03;0.06;1.0325;0.661
18TL15016_1441;781;46.82517;-64.66717;416741;20.43;13-jun-15;20:56:00;30.47;2.46;335.30728;335.21796;2.87;0.03;0.115;0.33;1.7425;0.647
18TL15016_1441;781;46.82517;-64.66717;416742;2.28;13-jun-15;20:56:00;27.99;12.82;305.74236;302.32587;0.425;0.015;0.03;0.035;0.5325;0.481
18TL15016_1442;801;47.16417;-64.25283;416743;39.66;14-jun-15;01:04:00;30.87;0.59;320.8821;320.72579;3.59;0.09;3.19;0.83;0.7;0.381
18TL15016_1442;801;47.16417;-64.25283;416744;25.98;14-jun-15;01:04:00;30.78;1.41;352.3674;354.31011;1.865;0.045;0.635;0.505;0.8525;0.374
18TL15016_1442;801;47.16417;-64.25283;416745;2.18;14-jun-15;01:04:00;27.83;12.45;320.4355;321.41802;0.235;0.01;0.025;0.035;1.01;1.098
18TL15016_1443;821;47.49333;-63.75067;416746;63.56;14-jun-15;06:18:00;31.4;-1.08;327.1345;360.22756;8.16;0.14;9.93;1.225;0.475;0.297
18TL15016_1443;821;47.49333;-63.75067;416747;25.29;14-jun-15;06:18:00;30.81;1.94;397.38468;398.8138;0.715;0.04;0.88;0.36;0.875;0.338
18TL15016_1443;821;47.49333;-63.75067;416748;2.38;14-jun-15;06:18:00;29.02;11.62;312.88796;310.25302;0.265;0.01;0.04;0.03;0.805;0.815
18TL15016_1444;841;46.83633;-63.75083;416749;30.15;14-jun-15;11:17:00;30.87;1.47;316.50542;315.38892;3.68;0.055;0.56;0.62;1.235;0.297
18TL15016_1444;841;46.83633;-63.75083;416750;26.18;14-jun-15;11:17:00;30.62;2.64;328.07236;320.8821;2.445;0.04;0.235;0.415;0.61;0.29
18TL15016_1444;841;46.83633;-63.75083;416751;2.98;14-jun-15;11:17:00;28.67;11.45;307.75206;305.38508;0.88;0.015;0.025;0.09;1.005;0.745
18TL15016_1445;851;46.5135;-63.25017;416752;24.2;14-jun-15;14:32:00;30.27;5.49;319.14036;316.77338;3.055;0.04;0.155;0.315;1.775;0.562
18TL15016_1445;851;46.5135;-63.25017;416753;3.17;14-jun-15;14:32:00;29.27;10.81;314.76368;311.81612;1.35;0.01;0.025;0.115;1.295;0.785
18TL15016_1446;871;47.16617;-63.23883;416754;56.72;14-jun-15;19:58:00;31.19;-0.54;311.0569;310.09671;2.22;0.125;7.035;1.245;0.615;0.403
18TL15016_1446;871;47.16617;-63.23883;416755;25.39;14-jun-15;19:58:00;30.99;0.31;364.55958;366.68093;0.285;0.035;0.635;0.49;0.63;0.298
18TL15016_1446;871;47.16617;-63.23883;416756;3.57;14-jun-15;19:58:00;29.91;9.65;329.09954;325.83936;0.62;0.015;0.03;0.105;1.22;0.61
18TL15016_1447;901;47.83017;-62.26267;416757;56.02;15-jun-15;04:52:00;31.81;-0.72;296.36376;308.62293;5.765;0.12;8.42;1.395;0.96;0.463
18TL15016_1447;901;47.83017;-62.26267;416758;25.28;15-jun-15;04:52:00;31.27;1.61;376.97506;375.94788;0.405;0.06;1.7;0.525;1.215;0.489
18TL15016_1447;901;47.83017;-62.26267;416759;2.38;15-jun-15;04:52:00;29.51;9.06;328.51896;326.84421;0.185;0.02;0.045;0.09;1.0175;0.632
18TL15016_1448;921;47.994;-60.512;416760;450.29;15-jun-15;14:33:00;34.87;5.62;150.10226;149.90129;34.215;0.015;23.125;1.87;NaN;0.029
18TL15016_1448;921;47.994;-60.512;416761;399.82;15-jun-15;14:33:00;34.87;5.64;147.19936;NaN;32.905;0.015;23.4;1.875;NaN;0.028
18TL15016_1448;921;47.994;-60.512;416762;301.03;15-jun-15;14:33:00;34.76;6.1;134.69456;NaN;28.845;0.005;23.755;1.83;NaN;0.023
18TL15016_1448;921;47.994;-60.512;416763;250.23;15-jun-15;14:33:00;34.65;6.22;125.98586;127.08003;NaN;NaN;NaN;NaN;NaN;0.046
18TL15016_1448;921;47.994;-60.512;416764;200.41;15-jun-15;14:33:00;34.51;6.53;167.475;NaN;18.365;0.025;20.09;1.52;NaN;0.017
18TL15016_1448;921;47.994;-60.512;416765;100.03;15-jun-15;14:33:00;32.92;1.7;276.6687;NaN;10.79;0.035;11.46;1.155;0.105;0.036
18TL15016_1448;921;47.994;-60.512;416766;50.47;15-jun-15;14:33:00;31.93;-0.4;362.28192;366.61394;5.57;0.135;5.905;0.87;0.29;0.226
18TL15016_1448;921;47.994;-60.512;416767;25.28;15-jun-15;14:33:00;31.65;1.3;398.76914;NaN;2.605;0.085;1.73;0.58;7.085;5.503
18TL15016_1448;921;47.994;-60.512;416768;15.17;15-jun-15;14:33:00;31.1;6.94;335.1733;NaN;0.495;0.02;0.115;0.295;0.525;0.173
18TL15016_1448;921;47.994;-60.512;416769;5.26;15-jun-15;14:33:00;31.1;6.97;334.41408;346.36063;0.44;0.02;0.09;0.29;0.59;0.134
18TL15016_1448;921;47.994;-60.512;416770;2.48;15-jun-15;14:33:00;31.1;6.92;334.41408;NaN;0.495;0.02;0.075;0.28;0.605;0.15
18TL15016_1449;931;47.82783;-60.74317;416771;126.1;15-jun-15;21:12:00;33.3;2.71;224.4165;223.45631;17.99;0.11;15.485;1.435;0.21;0.127
18TL15016_1449;931;47.82783;-60.74317;416772;24.99;15-jun-15;21:12:00;31.55;1.83;397.65264;399.2604;0.375;0.045;0.645;0.435;2.805;1.738
18TL15016_1449;931;47.82783;-60.74317;416773;2.08;15-jun-15;21:12:00;31.01;7.99;332.62768;329.88109;0.36;0.015;0.1;0.275;0.61;0.242
18TL15016_1450;951;47.498;-61.23633;416774;25.68;16-jun-15;01:20:00;31.01;6.33;328.38498;326.33062;1.445;0.02;0.155;0.46;1.21;1.12
18TL15016_1450;951;47.498;-61.23633;416775;2.38;16-jun-15;01:20:00;30.82;8.15;324.18694;323.5617;0.505;0.01;0.04;0.24;0.545;0.561
18TL15016_1451;961;47.504;-60.75483;416776;50.57;16-jun-15;03:42:00;31.95;-0.76;345.57908;346.94121;4.775;0.125;6.55;0.97;8.935;2.99
18TL15016_1451;961;47.504;-60.75483;416777;24.69;16-jun-15;03:42:00;31.74;-0.65;407.5225;414.48946;0.22;0.07;0.65;0.54;2.235;1.218
18TL15016_1451;961;47.504;-60.75483;416778;2.28;16-jun-15;03:42:00;30.99;7.04;336.2898;332.47137;0.38;0.02;0.055;0.325;0.415;0.357
18TL15016_1452;981;47.167;-61.24683;416779;45.91;16-jun-15;09:39:00;31.67;0.03;354.8237;355.64991;2.74;0.065;2.595;0.805;0.935;0.684
18TL15016_1452;981;47.167;-61.24683;416780;25.29;16-jun-15;09:39:00;31.29;3.87;374.29546;365.25181;0.415;0.02;0.085;0.315;0.5325;0.484
18TL15016_1452;981;47.167;-61.24683;416781;2.28;16-jun-15;09:39:00;30.89;7.29;331.51118;328.9209;1.095;0.015;0.025;0.315;0.375;0.215
18TL15016_1453;1001;46.50433;-61.2535;416782;54.74;16-jun-15;14:32:00;31.62;-0.17;324.0083;325.63839;0.905;0.01;0.02;0.165;0.35;0.257
18TL15016_1453;1001;46.50433;-61.2535;416783;25.59;16-jun-15;14:32:00;30.71;5.22;355.31496;351.58585;0.46;0.02;0.085;0.25;0.6;0.321
18TL15016_1453;1001;46.50433;-61.2535;416784;2.08;16-jun-15;14:32:00;29.68;10.18;315.16562;313.42388;NaN;NaN;NaN;NaN;0.71;0.395
18TL15016_1454;1011;46.16383;-61.74517;416785;47.7;16-jun-15;17:56:00;31.29;-0.49;343.92666;344.1053;4.685;0.08;4.005;0.88;0.45;0.281
18TL15016_1454;1011;46.16383;-61.74517;416786;25.78;16-jun-15;17:56:00;31.06;1.24;377.73428;377.62263;0.57;0.04;0.925;0.49;0.695;0.328
18TL15016_1454;1011;46.16383;-61.74517;416787;1.88;16-jun-15;17:56:00;29.37;10.16;320.25686;315.99183;0.995;0.01;0.025;0.19;0.765;0.372
18TL15016_1455;1031;45.83183;-62.2585;416788;26.18;16-jun-15;23:19:00;30.65;1.07;344.01598;342.69851;4.445;0.06;0.99;0.57;1.47;0.402
18TL15016_1455;1031;45.83183;-62.2585;416789;2.08;16-jun-15;23:19:00;29.32;9.18;325.61606;321.64132;1.435;0.015;0.02;0.265;1.305;0.722
