CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL_BS;OXYM_01;Si_01;PO4_01;NOx_01
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(PSU);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3)
181079022_226;30;42.55333;-65.93333;4363;74;09-aug-79;06:56:00;75;NaN;110.3102;6.565;1.25;10.94
181079022_226;30;42.55333;-65.93333;4364;50;09-aug-79;06:56:00;50;NaN;150.9508;3.455;0.91;4.27
181079022_226;30;42.55333;-65.93333;4365;50;09-aug-79;06:56:00;50;NaN;187.1254;3.59;0.975;4.39
181079022_226;30;42.55333;-65.93333;4366;30;09-aug-79;06:56:00;30;NaN;228.6592;1.195;0.685;0.12
181079022_226;30;42.55333;-65.93333;4367;20;09-aug-79;06:56:00;20;NaN;165.242;1.04;0.815;0.155
181079022_226;30;42.55333;-65.93333;4368;10;09-aug-79;06:56:00;10;NaN;212.5816;0.98;0.6;0.165
181079022_237;31;42.475;-66.01;4369;203;09-aug-79;07:43:00;205;35.2215;147.8246;13.88;1.41;18.71
181079022_237;31;42.475;-66.01;4370;203;09-aug-79;07:43:00;205;35.221;173.2808;9.565;1.375;17.7
181079022_237;31;42.475;-66.01;4371;174;09-aug-79;07:43:00;175;NaN;151.3974;9.97;1.38;18.595
181079022_237;31;42.475;-66.01;4372;149;09-aug-79;07:43:00;150;NaN;167.475;9.8;1.44;18.58
181079022_237;31;42.475;-66.01;4373;124;09-aug-79;07:43:00;125;NaN;129.9606;7.495;1.265;14.885
181079022_237;31;42.475;-66.01;4374;99;09-aug-79;07:43:00;100;NaN;243.8436;7.315;1.125;12.32
181079022_237;31;42.475;-66.01;4375;74;09-aug-79;07:43:00;75;NaN;271.0862;3.73;0.8;3.025
181079022_237;31;42.475;-66.01;4376;50;09-aug-79;07:43:00;50;NaN;216.601;0.965;0.525;0.51
181079022_237;31;42.475;-66.01;4377;10;09-aug-79;07:43:00;10;NaN;271.9794;0.74;0.51;0.575
181079022_239;32;42.32333;-66.05833;4378;248;09-aug-79;08:35:00;250;35.044;158.543;13.32;1.66;21.91
181079022_239;32;42.32333;-66.05833;4379;248;09-aug-79;08:35:00;250;35.028;146.4848;12.49;1.685;20.79
181079022_239;32;42.32333;-66.05833;4380;198;09-aug-79;08:35:00;200;NaN;129.9606;8.795;1.29;14.77
181079022_239;32;42.32333;-66.05833;4381;174;09-aug-79;08:35:00;175;NaN;113.4364;11.715;1.605;19.73
181079022_239;32;42.32333;-66.05833;4382;149;09-aug-79;08:35:00;150;NaN;99.5918;11.86;1.475;19.385
181079022_239;32;42.32333;-66.05833;4383;99;09-aug-79;08:35:00;100;NaN;115.6694;8.355;1.37;14.42
181079022_239;32;42.32333;-66.05833;4384;74;09-aug-79;08:35:00;75;NaN;127.281;5.52;1.025;8.88
181079022_239;32;42.32333;-66.05833;4385;50;09-aug-79;08:35:00;50;NaN;173.7274;3.67;0.885;5.015
181079022_239;32;42.32333;-66.05833;4386;10;09-aug-79;08:35:00;10;NaN;194.271;0.685;0.525;0.54
181079022_243;33;42.32333;-66.10333;4387;262;09-aug-79;09:29:00;264;34.994;130.4072;12.62;1.555;20.97
181079022_243;33;42.32333;-66.10333;4388;262;09-aug-79;09:29:00;264;34.9985;189.805;13.215;1.475;22.14
181079022_243;33;42.32333;-66.10333;4389;198;09-aug-79;09:29:00;200;NaN;186.2322;11.94;1.515;20.685
181079022_243;33;42.32333;-66.10333;4390;149;09-aug-79;09:29:00;150;NaN;141.1256;12.26;1.52;20.815
181079022_243;33;42.32333;-66.10333;4391;99;09-aug-79;09:29:00;100;NaN;191.5914;8.52;1.405;14.975
181079022_243;33;42.32333;-66.10333;4392;74;09-aug-79;09:29:00;75;NaN;234.0184;7.605;1.15;12.65
181079022_243;33;42.32333;-66.10333;4393;50;09-aug-79;09:29:00;50;NaN;193.8244;2.32;0.64;3.94
181079022_243;33;42.32333;-66.10333;4394;30;09-aug-79;09:29:00;30;NaN;287.6104;2.3;0.74;2.095
181079022_243;33;42.32333;-66.10333;4395;10;09-aug-79;09:29:00;10;NaN;252.329;0.515;0.5;0.595
181079022_244;34;42.24667;-66.2;4396;238;09-aug-79;10:21:00;240;34.9985;122.3684;11.98;1.4;20.03
181079022_244;34;42.24667;-66.2;4397;238;09-aug-79;10:21:00;240;34.998;172.8342;13.15;1.565;21.91
181079022_244;34;42.24667;-66.2;4398;198;09-aug-79;10:21:00;200;NaN;156.31;12.99;1.51;21.72
181079022_244;34;42.24667;-66.2;4399;149;09-aug-79;10:21:00;150;NaN;156.7566;13.05;1.485;21.915
181079022_244;34;42.24667;-66.2;4400;99;09-aug-79;10:21:00;100;NaN;193.8244;9.405;1.34;16.475
181079022_244;34;42.24667;-66.2;4401;74;09-aug-79;10:21:00;75;NaN;154.9702;8.98;1.29;14.785
181079022_244;34;42.24667;-66.2;4402;50;09-aug-79;10:21:00;50;NaN;244.2902;6.95;1.175;11.49
181079022_244;34;42.24667;-66.2;4403;30;09-aug-79;10:21:00;30;NaN;196.504;5.48;1.05;9.19
181079022_244;34;42.24667;-66.2;4404;10;09-aug-79;10:21:00;10;NaN;271.5328;3.415;0.845;4.69
181079022_247;35;42.17333;-66.20333;4405;193;09-aug-79;11:15:00;195;35.0185;199.6302;12.945;1.765;21.965
181079022_247;35;42.17333;-66.20333;4406;193;09-aug-79;11:15:00;195;34.9985;191.1448;11.745;1.63;19.695
181079022_247;35;42.17333;-66.20333;4407;149;09-aug-79;11:15:00;150;NaN;189.3584;11.345;1.495;18.89
181079022_247;35;42.17333;-66.20333;4408;99;09-aug-79;11:15:00;100;NaN;196.0574;10.49;1.4;17.975
181079022_247;35;42.17333;-66.20333;4409;74;09-aug-79;11:15:00;75;NaN;220.6204;9.865;1.355;15.95
181079022_247;35;42.17333;-66.20333;4410;50;09-aug-79;11:15:00;50;NaN;247.863;7.045;1.225;11.235
181079022_247;35;42.17333;-66.20333;4411;30;09-aug-79;11:15:00;30;NaN;273.7658;4.615;1;7.515
181079022_247;35;42.17333;-66.20333;4412;20;09-aug-79;11:15:00;20;NaN;301.0084;1.725;0.74;1.8
181079022_247;35;42.17333;-66.20333;4413;10;09-aug-79;11:15:00;10;NaN;301.455;0.59;0.545;0.475
181079022_253;36;42.1;-66.25;4414;95;09-aug-79;12:18:00;96;34.029;236.698;8.91;1.54;14.245
181079022_253;36;42.1;-66.25;4415;95;09-aug-79;12:18:00;96;34.026;241.6106;5.055;0.88;7.74
181079022_253;36;42.1;-66.25;4416;74;09-aug-79;12:18:00;75;NaN;238.4844;4.75;0.83;7.225
181079022_253;36;42.1;-66.25;4417;50;09-aug-79;12:18:00;50;NaN;NaN;8.97;1.23;14.06
181079022_253;36;42.1;-66.25;4418;50;09-aug-79;12:18:00;50;NaN;247.863;7.355;1.085;11.335
181079022_253;36;42.1;-66.25;4419;40;09-aug-79;12:18:00;40;NaN;258.5814;6.745;1.04;10.275
181079022_253;36;42.1;-66.25;4420;30;09-aug-79;12:18:00;30;NaN;263.0474;6.875;1.1;10.41
181079022_253;36;42.1;-66.25;4421;20;09-aug-79;12:18:00;20;NaN;289.3968;5.1;1.015;7.47
181079022_253;36;42.1;-66.25;4422;10;09-aug-79;12:18:00;10;NaN;299.6686;0.78;0.605;0.66
181079022_257;37;42.025;-66.29167;4423;74;09-aug-79;13:30:00;75;32.9705;288.057;5.54;1.135;7.65
181079022_257;37;42.025;-66.29167;4424;74;09-aug-79;13:30:00;75;32.9875;288.9502;4.405;0.975;6.205
181079022_257;37;42.025;-66.29167;4425;50;09-aug-79;13:30:00;50;NaN;290.29;5.22;1.085;7.275
181079022_257;37;42.025;-66.29167;4426;50;09-aug-79;13:30:00;50;NaN;296.5424;5.575;1.02;7.44
181079022_257;37;42.025;-66.29167;4427;40;09-aug-79;13:30:00;40;NaN;292.0764;4.52;0.97;5.76
181079022_257;37;42.025;-66.29167;4428;30;09-aug-79;13:30:00;30;NaN;294.756;1.74;0.765;0.965
181079022_257;37;42.025;-66.29167;4429;20;09-aug-79;13:30:00;20;NaN;NaN;NaN;NaN;NaN
181079022_257;37;42.025;-66.29167;4430;20;09-aug-79;13:30:00;20;NaN;306.3676;8.065;1.215;12.905
181079022_257;37;42.025;-66.29167;4431;10;09-aug-79;13:30:00;10;NaN;318.4258;6.555;1.085;10.41
181079022_261;38;41.96667;-66.33333;4432;74;09-aug-79;14:30:00;75;32.7365;273.7658;7.71;1.23;12.105
181079022_261;38;41.96667;-66.33333;4433;74;09-aug-79;14:30:00;75;32.7375;258.5814;7.85;1.215;11.86
181079022_261;38;41.96667;-66.33333;4434;50;09-aug-79;14:30:00;50;NaN;216.601;5.99;1.05;8.33
181079022_261;38;41.96667;-66.33333;4435;50;09-aug-79;14:30:00;50;NaN;213.0282;5.62;1.13;7.82
181079022_261;38;41.96667;-66.33333;4436;40;09-aug-79;14:30:00;40;NaN;297.8822;4.855;0.99;6.185
181079022_261;38;41.96667;-66.33333;4437;30;09-aug-79;14:30:00;30;NaN;296.0958;3.115;0.84;3.525
181079022_261;38;41.96667;-66.33333;4438;20;09-aug-79;14:30:00;20;NaN;274.659;2.965;0.805;3.425
181079022_261;38;41.96667;-66.33333;4439;20;09-aug-79;14:30:00;20;NaN;290.29;3.155;1.02;3.59
181079022_261;38;41.96667;-66.33333;4440;10;09-aug-79;14:30:00;10;NaN;311.7268;2.485;0.865;2.345
181079022_263;39;41.78333;-66.03667;4441;89;09-aug-79;16:30:00;90;33.158;274.659;6.475;1.085;9.25
181079022_263;39;41.78333;-66.03667;4442;89;09-aug-79;16:30:00;90;33.1595;275.9988;6.765;1.16;9.825
181079022_263;39;41.78333;-66.03667;4443;74;09-aug-79;16:30:00;75;NaN;275.9988;6.735;1.14;9.69
181079022_263;39;41.78333;-66.03667;4444;50;09-aug-79;16:30:00;50;NaN;277.7852;6.59;1.105;9.615
181079022_263;39;41.78333;-66.03667;4445;50;09-aug-79;16:30:00;50;NaN;277.7852;6.65;1.135;9.685
181079022_263;39;41.78333;-66.03667;4446;40;09-aug-79;16:30:00;40;NaN;284.9308;6.1;1.12;8.675
181079022_263;39;41.78333;-66.03667;4447;30;09-aug-79;16:30:00;30;NaN;292.0764;5.49;1.155;7.56
181079022_263;39;41.78333;-66.03667;4448;20;09-aug-79;16:30:00;20;NaN;297.4356;4.88;1.06;6.74
181079022_263;39;41.78333;-66.03667;4449;10;09-aug-79;16:30:00;10;NaN;305.4744;5.185;1.06;6.85
181079022_264;4;43.01667;-64.425;4136;129;07-aug-79;07:05:00;130;34.168;166.5818;12.21;1.475;16.695
181079022_264;4;43.01667;-64.425;4137;129;07-aug-79;07:05:00;130;34.166;136.6596;12.53;1.53;16.975
181079022_264;4;43.01667;-64.425;4138;99;07-aug-79;07:05:00;100;NaN;236.698;8.86;1.32;11.395
181079022_264;4;43.01667;-64.425;4139;74;07-aug-79;07:05:00;75;NaN;246.0766;8.65;1.36;11.28
181079022_264;4;43.01667;-64.425;4140;50;07-aug-79;07:05:00;50;NaN;313.0666;3.26;1.195;5.565
181079022_264;4;43.01667;-64.425;4141;50;07-aug-79;07:05:00;50;NaN;321.9986;2.76;1.155;4.98
181079022_264;4;43.01667;-64.425;4142;30;07-aug-79;07:05:00;30;NaN;288.057;0.795;0.915;0.265
181079022_264;4;43.01667;-64.425;4143;20;07-aug-79;07:05:00;20;NaN;345.6684;0.585;0.75;0.36
181079022_264;4;43.01667;-64.425;4144;10;07-aug-79;07:05:00;10;NaN;269.2998;0.765;0.87;0.585
181079022_265;40;41.91667;-65.90833;4450;112;09-aug-79;17:45:00;113;33.7355;251.4358;3.005;0.84;3.05
181079022_265;40;41.91667;-65.90833;4451;112;09-aug-79;17:45:00;113;33.7365;250.5426;2.695;0.72;2.86
181079022_265;40;41.91667;-65.90833;4452;99;09-aug-79;17:45:00;100;NaN;244.2902;4.35;1.005;5.47
181079022_265;40;41.91667;-65.90833;4453;74;09-aug-79;17:45:00;75;NaN;256.795;4.245;1.03;5.365
181079022_265;40;41.91667;-65.90833;4454;50;09-aug-79;17:45:00;50;NaN;287.1638;3.75;0.88;4.555
181079022_265;40;41.91667;-65.90833;4455;50;09-aug-79;17:45:00;50;NaN;286.2706;3.44;0.905;4.125
181079022_265;40;41.91667;-65.90833;4456;30;09-aug-79;17:45:00;30;NaN;299.6686;3.19;0.83;3.795
181079022_265;40;41.91667;-65.90833;4457;20;09-aug-79;17:45:00;20;NaN;295.6492;3.08;0.8;2.905
181079022_265;40;41.91667;-65.90833;4458;10;09-aug-79;17:45:00;10;NaN;307.7074;1.97;0.675;0.975
181079022_275;41;42.00333;-65.825;4459;243;09-aug-79;18:55:00;245;34.998;151.3974;13.64;1.62;21.905
181079022_275;41;42.00333;-65.825;4460;243;09-aug-79;18:55:00;245;34.9975;60.7376;13.59;1.76;22.165
181079022_275;41;42.00333;-65.825;4461;198;09-aug-79;18:55:00;200;NaN;150.9508;13.405;1.72;22.21
181079022_275;41;42.00333;-65.825;4462;149;09-aug-79;18:55:00;150;NaN;161.6692;11.705;1.555;19.025
181079022_275;41;42.00333;-65.825;4463;99;09-aug-79;18:55:00;100;NaN;224.6398;7.565;1.375;11.585
181079022_275;41;42.00333;-65.825;4464;74;09-aug-79;18:55:00;75;NaN;138.8926;6.67;1.235;9.995
181079022_275;41;42.00333;-65.825;4465;50;09-aug-79;18:55:00;50;NaN;158.9896;5.235;1.01;7.34
181079022_275;41;42.00333;-65.825;4466;30;09-aug-79;18:55:00;30;NaN;208.1156;3.88;0.945;4.97
181079022_275;41;42.00333;-65.825;4467;10;09-aug-79;18:55:00;10;NaN;161.2226;1.93;0.765;1.575
181079022_276;42;42.09167;-65.74;4468;254;09-aug-79;19:55:00;256;34.999;176.8536;12.15;1.55;19.865
181079022_276;42;42.09167;-65.74;4469;254;09-aug-79;19:55:00;256;34.9985;213.9214;13.005;1.62;21.17
181079022_276;42;42.09167;-65.74;4470;198;09-aug-79;19:55:00;200;NaN;208.5622;12.815;1.64;21.105
181079022_276;42;42.09167;-65.74;4471;149;09-aug-79;19:55:00;150;NaN;225.533;7.655;1.47;11.64
181079022_276;42;42.09167;-65.74;4472;99;09-aug-79;19:55:00;100;NaN;267.96;7.47;1.265;11.49
181079022_276;42;42.09167;-65.74;4473;74;09-aug-79;19:55:00;75;NaN;278.6784;6.615;1.255;9.98
181079022_276;42;42.09167;-65.74;4474;50;09-aug-79;19:55:00;50;NaN;284.9308;5.31;1.06;7.715
181079022_276;42;42.09167;-65.74;4475;30;09-aug-79;19:55:00;30;NaN;259.028;2.755;0.93;2.695
181079022_277;43;42.18333;-65.64667;4476;10;09-aug-79;21:07:00;10;NaN;258.5814;0.965;0.64;0.63
181079022_277;43;42.18333;-65.64667;4477;248;09-aug-79;21:07:00;250;35.02;206.7758;12.88;1.785;20.71
181079022_277;43;42.18333;-65.64667;4478;248;09-aug-79;21:07:00;250;35.024;193.8244;12.825;1.765;21.025
181079022_277;43;42.18333;-65.64667;4479;198;09-aug-79;21:07:00;200;NaN;97.3588;7.83;1.44;13.405
181079022_277;43;42.18333;-65.64667;4480;149;09-aug-79;21:07:00;150;NaN;149.1644;8.61;1.48;14.695
181079022_277;43;42.18333;-65.64667;4481;99;09-aug-79;21:07:00;100;NaN;210.7952;6.7;1.365;10.74
181079022_277;43;42.18333;-65.64667;4482;74;09-aug-79;21:07:00;75;NaN;221.9602;5.725;1.325;8.285
181079022_277;43;42.18333;-65.64667;4483;50;09-aug-79;21:07:00;50;NaN;197.3972;2.49;0.925;2.11
181079022_277;43;42.18333;-65.64667;4484;30;09-aug-79;21:07:00;30;NaN;179.9798;1.695;1.075;1.1
181079022_277;43;42.18333;-65.64667;4485;10;09-aug-79;21:07:00;10;NaN;199.1836;1.515;0.93;0.85
181079022_278;44;42.33333;-65.5;4486;99;09-aug-79;22:46:00;100;34.348;250.5426;6.895;1.405;12.075
181079022_278;44;42.33333;-65.5;4487;99;09-aug-79;22:46:00;100;34.3485;224.1932;7.01;1.44;12.235
181079022_278;44;42.33333;-65.5;4488;74;09-aug-79;22:46:00;75;NaN;177.3002;6.1;1.285;10.54
181079022_278;44;42.33333;-65.5;4489;74;09-aug-79;22:46:00;75;NaN;229.1058;6.555;1.4;11.51
181079022_278;44;42.33333;-65.5;4490;50;09-aug-79;22:46:00;50;NaN;349.2412;6.39;1.4;10.845
181079022_278;44;42.33333;-65.5;4491;50;09-aug-79;22:46:00;50;NaN;237.5912;4.99;1.17;8.3
181079022_278;44;42.33333;-65.5;4492;30;09-aug-79;22:46:00;30;NaN;241.164;3.93;1.07;6.22
181079022_278;44;42.33333;-65.5;4493;20;09-aug-79;22:46:00;20;NaN;275.1056;4.105;1.14;5.955
181079022_278;44;42.33333;-65.5;4494;10;09-aug-79;22:46:00;10;NaN;306.8142;1.465;0.905;1.095
181079022_279;45;42.38333;-65.71667;4495;135;09-aug-79;23:54:00;136;35.115;235.8048;9.81;2.185;17.995
181079022_279;45;42.38333;-65.71667;4496;135;09-aug-79;23:54:00;136;35.1125;198.2904;9.83;2.31;18.095
181079022_279;45;42.38333;-65.71667;4497;99;09-aug-79;23:54:00;100;NaN;237.5912;6.065;1.545;10.255
181079022_279;45;42.38333;-65.71667;4498;74;09-aug-79;23:54:00;75;NaN;264.3872;4.865;1.345;7.215
181079022_279;45;42.38333;-65.71667;4499;50;09-aug-79;23:54:00;50;NaN;289.8434;3.135;1.675;3.91
181079022_279;45;42.38333;-65.71667;4500;50;09-aug-79;23:54:00;50;NaN;288.5036;3.165;1.405;4.025
181079022_279;45;42.38333;-65.71667;4501;30;09-aug-79;23:54:00;30;NaN;291.1832;3.14;1.195;4.055
181079022_279;45;42.38333;-65.71667;4502;20;09-aug-79;23:54:00;20;NaN;310.8336;1.445;0.965;0.74
181079022_279;45;42.38333;-65.71667;4503;10;09-aug-79;23:54:00;10;NaN;284.0376;1.095;1.07;0.68
181079022_280;46;42.46667;-65.81667;4504;104;10-aug-79;01:02:00;105;34.6985;237.5912;7.135;1.36;12.84
181079022_280;46;42.46667;-65.81667;4505;104;10-aug-79;01:02:00;105;34.6605;220.1738;7.43;1.445;13.29
181079022_280;46;42.46667;-65.81667;4506;74;10-aug-79;01:02:00;75;NaN;129.514;7.135;1.38;12.81
181079022_280;46;42.46667;-65.81667;4507;50;10-aug-79;01:02:00;50;NaN;183.9992;6.255;1.295;8.65
181079022_280;46;42.46667;-65.81667;4508;50;10-aug-79;01:02:00;50;NaN;302.7948;2.04;1.015;1.86
181079022_280;46;42.46667;-65.81667;4509;30;10-aug-79;01:02:00;30;NaN;285.824;2.77;1.01;3.48
181079022_280;46;42.46667;-65.81667;4510;20;10-aug-79;01:02:00;20;NaN;NaN;1.16;0.815;0.485
181079022_280;46;42.46667;-65.81667;4511;20;10-aug-79;01:02:00;20;NaN;254.1154;1.195;0.9;0.705
181079022_280;46;42.46667;-65.81667;4512;10;10-aug-79;01:02:00;10;NaN;305.4744;1.175;0.885;0.755
181079022_281;47;47.55;-65.93333;4513;102;10-aug-80;01:56:00;103;34.262;NaN;7.875;1.82;13.82
181079022_281;47;47.55;-65.93333;4514;102;10-aug-80;01:56:00;103;34.2555;NaN;8.035;1.68;13.505
181079022_281;47;47.55;-65.93333;4515;74;10-aug-80;01:56:00;75;NaN;NaN;7.745;1.53;13.12
181079022_281;47;47.55;-65.93333;4516;50;10-aug-80;01:56:00;50;NaN;NaN;6.11;1.645;8.695
181079022_281;47;47.55;-65.93333;4517;50;10-aug-80;01:56:00;50;NaN;NaN;4.395;1.205;5.52
181079022_281;47;47.55;-65.93333;4518;40;10-aug-80;01:56:00;40;NaN;NaN;4.94;1.625;6.44
181079022_281;47;47.55;-65.93333;4519;30;10-aug-80;01:56:00;30;NaN;NaN;3.34;1.32;2.52
181079022_281;47;47.55;-65.93333;4520;20;10-aug-80;01:56:00;20;NaN;NaN;2;1.04;0.565
181079022_281;47;47.55;-65.93333;4521;10;10-aug-80;01:56:00;10;NaN;NaN;1.84;0.985;0.71
181079022_282;48;42.57167;-66.12667;4522;71;10-aug-81;02:54:00;72;33.902;NaN;7.575;1.43;12.195
181079022_282;48;42.57167;-66.12667;4523;71;10-aug-81;02:54:00;72;33.8995;NaN;7.58;1.535;12.16
181079022_282;48;42.57167;-66.12667;4524;60;10-aug-81;02:54:00;60;NaN;NaN;6.605;1.35;10.48
181079022_282;48;42.57167;-66.12667;4525;50;10-aug-81;02:54:00;50;NaN;NaN;7.435;1.45;11.845
181079022_282;48;42.57167;-66.12667;4526;50;10-aug-81;02:54:00;50;NaN;NaN;7.495;1.52;11.765
181079022_282;48;42.57167;-66.12667;4527;40;10-aug-81;02:54:00;40;NaN;NaN;6.855;1.38;10.77
181079022_282;48;42.57167;-66.12667;4528;30;10-aug-81;02:54:00;30;NaN;NaN;6.595;1.32;8.89
181079022_282;48;42.57167;-66.12667;4529;20;10-aug-81;02:54:00;20;NaN;NaN;3.64;1.11;3.52
181079022_282;48;42.57167;-66.12667;4530;10;10-aug-81;02:54:00;10;NaN;NaN;1.93;0.995;0.88
181079022_283;49;42.60167;-66.32333;4531;139;10-aug-82;04:10:00;140;35.0605;NaN;0.91;0.6;0.35
181079022_283;49;42.60167;-66.32333;4532;139;10-aug-82;04:10:00;140;35.0595;NaN;1.075;0.56;0.335
181079022_283;49;42.60167;-66.32333;4533;99;10-aug-82;04:10:00;100;NaN;NaN;1.22;0.62;0.625
181079022_283;49;42.60167;-66.32333;4534;74;10-aug-82;04:10:00;75;NaN;NaN;3.9;0.905;4.73
181079022_283;49;42.60167;-66.32333;4535;50;10-aug-82;04:10:00;50;NaN;NaN;4.075;0.905;4.77
181079022_283;49;42.60167;-66.32333;4536;50;10-aug-82;04:10:00;50;NaN;NaN;7.965;1.295;14.025
181079022_283;49;42.60167;-66.32333;4537;30;10-aug-82;04:10:00;30;NaN;NaN;8.05;1.26;15.295
181079022_283;49;42.60167;-66.32333;4538;20;10-aug-82;04:10:00;20;NaN;NaN;8.565;1.305;16.21
181079022_283;49;42.60167;-66.32333;4539;10;10-aug-82;04:10:00;10;NaN;NaN;8.595;1.275;15.615
181079022_284;5;43.13333;-64.63333;4145;123;07-aug-79;08:30:00;124;34.0505;146.9314;14.44;1.685;17.225
181079022_284;5;43.13333;-64.63333;4146;123;07-aug-79;08:30:00;124;34.048;70.1162;14.47;2.09;17.42
181079022_284;5;43.13333;-64.63333;4147;99;07-aug-79;08:30:00;100;NaN;111.65;9.735;1.545;12.675
181079022_284;5;43.13333;-64.63333;4148;74;07-aug-79;08:30:00;75;NaN;82.1744;7.525;1.385;10.775
181079022_284;5;43.13333;-64.63333;4149;50;07-aug-79;08:30:00;50;NaN;202.3098;5.06;1.315;7.68
181079022_284;5;43.13333;-64.63333;4150;50;07-aug-79;08:30:00;50;NaN;205.436;4.93;1.2;7.14
181079022_284;5;43.13333;-64.63333;4151;30;07-aug-79;08:30:00;30;NaN;221.9602;0.97;0.775;0.38
181079022_284;5;43.13333;-64.63333;4152;20;07-aug-79;08:30:00;20;NaN;234.9116;0.785;0.98;0.62
181079022_284;5;43.13333;-64.63333;4153;10;07-aug-79;08:30:00;10;NaN;183.106;0.65;1.175;0.345
181079022_285;50;42.66667;-66.5;4540;158;10-aug-79;05:29:00;159;34.9975;NaN;9.215;1.365;16.635
181079022_285;50;42.66667;-66.5;4541;158;10-aug-79;05:29:00;159;34.9975;NaN;7.71;1.19;13.88
181079022_285;50;42.66667;-66.5;4542;149;10-aug-79;05:29:00;150;NaN;NaN;9.17;1.355;16.435
181079022_285;50;42.66667;-66.5;4543;99;10-aug-79;05:29:00;100;NaN;NaN;8.725;1.275;15.685
181079022_285;50;42.66667;-66.5;4544;74;10-aug-79;05:29:00;75;NaN;NaN;8.145;1.285;14.235
181079022_285;50;42.66667;-66.5;4545;50;10-aug-79;05:29:00;50;NaN;NaN;5.245;1;8.07
181079022_285;50;42.66667;-66.5;4546;30;10-aug-79;05:29:00;30;NaN;NaN;2.845;0.865;3.76
181079022_285;50;42.66667;-66.5;4547;20;10-aug-79;05:29:00;20;NaN;NaN;1.25;0.59;0.575
181079022_285;50;42.66667;-66.5;4548;10;10-aug-79;05:29:00;10;NaN;NaN;1.175;0.6;0.44
181079022_295;51;42.83333;-66.5;4549;107;10-aug-79;06:53:00;108;34.3565;NaN;7.13;1.22;11.905
181079022_295;51;42.83333;-66.5;4550;107;10-aug-79;06:53:00;108;34.3565;NaN;7.995;1.225;13.1
181079022_295;51;42.83333;-66.5;4551;99;10-aug-79;06:53:00;100;NaN;NaN;8.165;1.27;13.62
181079022_295;51;42.83333;-66.5;4552;74;10-aug-79;06:53:00;75;NaN;NaN;7.795;1.235;12.285
181079022_295;51;42.83333;-66.5;4553;50;10-aug-79;06:53:00;50;NaN;NaN;7.455;1.22;12.035
181079022_295;51;42.83333;-66.5;4554;50;10-aug-79;06:53:00;50;NaN;NaN;7.565;1.205;12.105
181079022_295;51;42.83333;-66.5;4555;30;10-aug-79;06:53:00;30;NaN;NaN;6.48;1.12;9.92
181079022_295;51;42.83333;-66.5;4556;20;10-aug-79;06:53:00;20;NaN;NaN;5.475;1.015;7.67
181079022_295;51;42.83333;-66.5;4557;10;10-aug-79;06:53:00;10;NaN;NaN;3.395;0.855;3.145
181079022_296;52;42.95833;-66.5;4558;147;10-aug-79;08:09:00;148;34.5075;NaN;9.16;1.34;15.23
181079022_296;52;42.95833;-66.5;4559;147;10-aug-79;08:09:00;148;34.513;NaN;8.74;1.345;14.76
181079022_296;52;42.95833;-66.5;4560;99;10-aug-79;08:09:00;100;NaN;NaN;8.055;1.265;13.315
181079022_296;52;42.95833;-66.5;4561;74;10-aug-79;08:09:00;75;NaN;NaN;7.82;1.21;12.955
181079022_296;52;42.95833;-66.5;4562;50;10-aug-79;08:09:00;50;NaN;NaN;6.43;1.115;10.79
181079022_296;52;42.95833;-66.5;4563;50;10-aug-79;08:09:00;50;NaN;NaN;6.71;1.14;11.245
181079022_296;52;42.95833;-66.5;4564;30;10-aug-79;08:09:00;30;NaN;NaN;5.32;0.975;7.8
181079022_296;52;42.95833;-66.5;4565;20;10-aug-79;08:09:00;20;NaN;NaN;3.9;0.955;6.135
181079022_296;52;42.95833;-66.5;4566;10;10-aug-79;08:09:00;10;NaN;NaN;1.79;0.975;1.95
181079022_297;53;43.05833;-66.5;4567;92;10-aug-79;09:27:00;93;33.804;NaN;4.17;0.825;2.38
181079022_297;53;43.05833;-66.5;4568;92;10-aug-79;09:27:00;93;33.812;NaN;4.48;0.875;3
181079022_297;53;43.05833;-66.5;4569;92;10-aug-79;09:27:00;93;NaN;NaN;5.21;0.955;5.73
181079022_297;53;43.05833;-66.5;4570;74;10-aug-79;09:27:00;75;NaN;NaN;6.47;1.06;8.735
181079022_297;53;43.05833;-66.5;4571;50;10-aug-79;09:27:00;50;NaN;NaN;6.28;1.045;8.375
181079022_297;53;43.05833;-66.5;4572;50;10-aug-79;09:27:00;50;NaN;NaN;7.145;1.185;9.775
181079022_297;53;43.05833;-66.5;4573;30;10-aug-79;09:27:00;30;NaN;NaN;7.4;1.14;10.29
181079022_297;53;43.05833;-66.5;4574;20;10-aug-79;09:27:00;20;NaN;NaN;7.335;1.11;10.685
181079022_297;53;43.05833;-66.5;4575;10;10-aug-79;09:27:00;10;NaN;NaN;7.06;0.96;10.65
181079022_298;54;43.26667;-66.5;4576;89;10-aug-79;10:46:00;90;33.463;NaN;6.37;1.25;7.86
181079022_298;54;43.26667;-66.5;4577;89;10-aug-79;10:46:00;90;NaN;NaN;6.31;1.14;7.76
