CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18TL07040_931;161;47.646;-60.44833;292096;250.63;06-aug-07;07:47:00;34.49;5.41;188.86714;8.166;187.1254;NaN;NaN;NaN;NaN;NaN;0.231
18TL07040_931;161;47.646;-60.44833;292097;3.17;06-aug-07;07:47:00;31.09;16.79;260.63576;8.396;259.9212;NaN;NaN;NaN;NaN;NaN;1.267
18TL07040_932;181;47.84017;-60.61883;292098;303.01;06-aug-07;13:31:00;34.68;5.53;125.2713;8.046;124.1548;NaN;NaN;NaN;NaN;NaN;0.236
18TL07040_932;181;47.84017;-60.61883;292099;249.74;06-aug-07;13:31:00;34.58;5.73;123.21694;8.058;123.7082;NaN;NaN;NaN;NaN;NaN;0.235
18TL07040_932;181;47.84017;-60.61883;292100;1.59;06-aug-07;13:31:00;31.03;16.85;260.85906;8.454;260.3678;NaN;NaN;NaN;NaN;NaN;0.783
18TL07040_933;21;47.02233;-60.11283;292068;166.74;05-aug-07;00:46:00;34.15;4.71;178.10408;8.066;174.174;NaN;NaN;NaN;NaN;NaN;0.243
18TL07040_933;21;47.02233;-60.11283;292069;2.08;05-aug-07;00:46:00;29.39;20.14;251.6591;8.406;252.7756;NaN;NaN;NaN;NaN;NaN;1.984
18TL07040_934;31;47.08183;-59.97333;292070;322.64;05-aug-07;02:48:00;34.74;5.36;164.84006;8.073;162.7857;NaN;NaN;NaN;NaN;NaN;0.243
18TL07040_934;31;47.08183;-59.97333;292071;251.44;05-aug-07;02:48:00;34.56;5.64;154.25564;8.058;150.5042;NaN;NaN;NaN;NaN;NaN;0.241
18TL07040_934;31;47.08183;-59.97333;292072;2.18;05-aug-07;02:48:00;29.78;19.2;250.05134;8.374;254.7853;NaN;NaN;NaN;NaN;NaN;1.859
18TL07040_935;41;47.272;-59.77667;292073;453.19;05-aug-07;04:51:00;34.79;4.87;192.12732;8.095;190.2516;NaN;NaN;NaN;NaN;NaN;0.228
18TL07040_935;41;47.272;-59.77667;292074;249.85;05-aug-07;04:51:00;34.67;5.56;148.53916;8.049;157.2032;NaN;NaN;NaN;NaN;NaN;0.211
18TL07040_935;41;47.272;-59.77667;292075;1.98;05-aug-07;04:51:00;30.72;17.84;251.03386;8.336;255.6785;NaN;NaN;NaN;NaN;NaN;1.296
18TL07040_936;51;47.43383;-59.56183;292076;461.1;05-aug-07;06:31:00;34.79;4.91;NaN;8.09;187.1254;NaN;NaN;NaN;NaN;NaN;0.225
18TL07040_936;51;47.43383;-59.56183;292077;252.02;05-aug-07;06:31:00;34.56;5.56;176.407;8.097;174.6206;NaN;NaN;NaN;NaN;NaN;0.192
18TL07040_936;51;47.43383;-59.56183;292078;2.28;05-aug-07;06:31:00;31.21;17.51;257.9115;8.321;258.3581;NaN;NaN;NaN;NaN;NaN;1.215
18TL07040_937;61;47.5835;-59.34333;292079;250.73;05-aug-07;08:07:00;34.56;5.37;185.74094;8.103;183.106;NaN;NaN;NaN;NaN;NaN;0.215
18TL07040_937;61;47.5835;-59.34333;292080;2.28;05-aug-07;08:07:00;31.17;16.13;265.81632;8.32;266.3969;NaN;NaN;NaN;NaN;NaN;1.484
18TL07040_938;71;47.73317;-59.365;292081;40.65;05-aug-07;10:14:00;32.36;2.79;359.2897;8.311;NaN;NaN;NaN;NaN;NaN;NaN;1.139
18TL07040_938;71;47.73317;-59.365;292082;1.59;05-aug-07;10:14:00;31.22;15.52;272.02406;8.334;NaN;NaN;NaN;NaN;NaN;NaN;2.022
18TL07040_939;91;47.72867;-59.46317;292083;202.39;05-aug-07;13:54:00;34.08;4.55;211.55442;8.127;205.8826;16.975;0.05;17.965;1.32;NaN;0.253
18TL07040_939;91;47.72867;-59.46317;292084;50.07;05-aug-07;13:54:00;32.43;1.78;358.21786;8.307;NaN;2.025;0.13;2.175;0.615;0.22;0.699
18TL07040_939;91;47.72867;-59.46317;292085;12.4;05-aug-07;13:54:00;32.03;7.07;327.75974;8.344;NaN;1.205;0.01;0.455;0.375;1.27;3.604
18TL07040_939;91;47.72867;-59.46317;292086;0.1;05-aug-07;13:54:00;31.29;14.65;278.14248;8.337;273.3192;0.825;0;0.455;0.24;NaN;1.221
