CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_02
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l)
18NE14101_297;53;43.34817;-64.7558;388992;65.92;22-mar-14;04:59:00;65.925;32.2387;3.3978;6.28;0.08325;8.62;0.9555;8.47;32.257;0.085;6.397
18NE14101_297;53;43.34834;-64.75576;388993;49.53;22-mar-14;05:00:00;49.539;31.9745;2.7222;6.4694;0.16465;7.785;0.9005;7.715;NaN;0.1;NaN
18NE14101_297;53;43.34862;-64.75574;388994;26.28;22-mar-14;05:01:00;26.283;31.4213;1.6061;7.5831;0.93111;5.7;0.741;5.12;NaN;0.155;NaN
18NE14101_297;53;43.34888;-64.7557;388995;4.31;22-mar-14;05:02:00;4.315;31.1632;1.1371;7.7128;NaN;NaN;NaN;NaN;NaN;NaN;NaN
18NE14101_298;54;43.62144;-64.34992;388996;171.28;22-mar-14;08:36:00;171.281;34.6711;9.5436;3.2899;0.01295;15.71;1.4015;16.095;34.68;0.07;3.6605
18NE14101_298;54;43.62244;-64.34781;388997;48.88;22-mar-14;08:40:00;48.889;32.0125;2.038;6.8077;0.0814;7.35;0.894;7.18;NaN;0.06;NaN
18NE14101_298;54;43.62258;-64.3474;388998;24.99;22-mar-14;08:41:00;24.991;31.3167;0.6676;7.6322;0.38795;6.345;0.793;5.785;NaN;0.135;NaN
18NE14101_298;54;43.62274;-64.34704;388999;5.4;22-mar-14;08:42:00;5.407;31.0285;0.7622;7.7598;0.55976;6.47;0.757;5.165;NaN;0.14;7.7255
18NE14101_299;HL_02;44.25444;-63.32524;398001;145.63;22-mar-14;14:40:00;145.634;34.6228;9.4852;3.4266;0.0185;14.65;1.2835;16.145;NaN;0.12;3.838
18NE14101_299;HL_02;44.25452;-63.32485;398002;101.08;22-mar-14;14:42:00;101.089;33.8136;7.4879;4.4304;0.0518;11.545;1.122;13.11;NaN;0.115;NaN
18NE14101_299;HL_02;44.25456;-63.32468;398003;76.2;22-mar-14;14:43:00;76.207;32.5725;2.6923;6.0627;0.0407;10.26;1.033;9.8;NaN;0;NaN
18NE14101_299;HL_02;44.25458;-63.32458;398004;50.13;22-mar-14;14:44:00;50.131;32.3437;3.1125;6.969;1.1997;4.355;0.6865;5.225;NaN;0.19;NaN
18NE14101_299;HL_02;44.25459;-63.3245;398005;41.77;22-mar-14;14:44:00;41.774;32.1121;2.4253;7.4531;1.45038;3.405;0.634;4.28;NaN;0.18;7.4995
18NE14101_299;HL_02;44.2546;-63.32446;398006;28.59;22-mar-14;14:45:00;28.592;31.4291;0.2856;8.0491;3.66224;3.435;0.607;3.36;NaN;0.15;NaN
18NE14101_299;HL_02;44.2546;-63.32436;398007;20.03;22-mar-14;14:45:00;20.039;31.3369;0.1837;8.2196;4.43323;3.805;0.6045;3.215;NaN;0.14;NaN
18NE14101_299;HL_02;44.25462;-63.32426;398008;10.09;22-mar-14;14:46:00;10.097;31.2454;0.2466;8.1106;3.32493;4.625;0.6305;3.795;NaN;0.15;NaN
18NE14101_299;HL_02;44.25462;-63.32417;398009;4.78;22-mar-14;14:46:00;4.782;31.2458;0.26;8.1285;3.0358;4.675;0.652;3.86;NaN;0.145;NaN
18NE14101_299;HL_02;44.25464;-63.32406;398010;3.92;22-mar-14;14:47:00;3.924;31.2465;0.2624;8.1287;2.98762;4.625;0.63;3.71;NaN;0.145;8.112
18NE14101_304;6;43.28098;-64.10822;397835;89.01;09-mar-14;00:17:00;89.014;32.3817;3.5612;5.8534;0.0703;9.145;1.0215;9.515;32.402;0.05;6.4285
18NE14101_304;6;43.28116;-64.10827;397836;50.72;09-mar-14;00:16:00;50.724;31.3574;1.296;7.2702;0.24385;6.085;0.7995;6.065;NaN;0.11;NaN
18NE14101_304;6;43.28124;-64.10832;397837;25.09;09-mar-14;00:15:00;25.099;31.2436;1.1077;7.4383;0.5653;5.885;0.7685;5.56;NaN;0.155;NaN
18NE14101_304;6;43.28134;-64.10836;397838;5.2;09-mar-14;00:13:00;5.207;31.1531;1.1662;7.4544;0.43278;6.07;0.7585;5.625;NaN;0.125;7.937
18NE14101_315;7;43.14678;-64.177;397839;84.43;09-mar-14;04:36:00;84.43;32.1626;3.0458;6.117;0.16263;8.345;0.9535;8.39;32.153;0.04;6.637
18NE14101_315;7;43.14662;-64.17684;397840;50.44;09-mar-14;04:38:00;50.449;31.4044;1.3621;7.2008;0.22723;5.985;0.7815;6.095;NaN;0.135;NaN
18NE14101_315;7;43.14654;-64.17676;397841;25.82;09-mar-14;04:39:00;25.824;31.2092;1.1095;7.4002;0.55421;6.005;0.767;5.57;NaN;0.125;NaN
18NE14101_315;7;43.14644;-64.17664;397842;4.46;09-mar-14;04:40:00;4.465;31.1544;1.0563;7.4396;0.53759;6.005;0.753;5.4;NaN;0.205;7.8985
18NE14101_326;8;43.04274;-64.18172;397843;87.87;09-mar-14;11:57:00;87.878;31.9465;2.6185;6.3724;0.09435;8.035;0.894;8.1;31.967;0.165;6.8665
18NE14101_326;8;43.04228;-64.1817;397844;49.72;09-mar-14;11:59:00;49.723;31.3485;1.3078;7.1396;0.28265;6.535;0.784;6.39;NaN;0.16;NaN
18NE14101_326;8;43.04194;-64.18174;397845;24.17;09-mar-14;12:00:00;24.174;31.2248;1.083;7.3808;0.48217;5.785;0.762;5.59;NaN;0.19;NaN
18NE14101_326;8;43.04172;-64.18174;397846;4.91;09-mar-14;12:00:00;4.915;31.2146;1.1096;7.4003;0.50988;5.905;0.763;5.45;NaN;0.22;7.9275
18NE14101_339;9;42.92478;-64.34655;397847;120.7;09-mar-14;13:21:00;120.706;34.2161;8.6641;4.3673;0.0296;9.58;1.0585;13.28;NaN;0.185;4.787
18NE14101_339;9;42.92402;-64.34774;397848;49.98;09-mar-14;13:25:00;49.981;31.2474;0.7618;7.3316;0.27156;6.35;0.7705;6.085;NaN;0.16;NaN
18NE14101_339;9;42.92382;-64.34813;397849;25.21;09-mar-14;13:26:00;25.216;31.1212;1.0648;7.4179;0.53204;6.28;0.736;5.595;NaN;0.15;NaN
18NE14101_339;9;42.92364;-64.34856;397850;5.28;09-mar-14;13:28:00;5.281;31.1215;1.0771;7.4343;0.60409;6.135;0.762;5.81;NaN;0.15;7.626
18NE14101_368;925;44.9738;-66.74758;397906;72.9;14-mar-14;21:43:00;72.902;32.0367;2.9486;6.7706;0.18843;7.18;0.8945;8.845;32.061;0.185;7.141
18NE14101_368;925;44.97346;-66.74776;397907;50.19;14-mar-14;21:42:00;50.19;31.8103;2.2678;6.9675;0.2106;7.365;0.8935;8.68;NaN;0.18;NaN
18NE14101_368;925;44.97313;-66.74796;397908;25.12;14-mar-14;21:41:00;25.124;31.7393;2.128;7.0284;0.2106;7.41;0.8835;8.57;NaN;0.175;NaN
18NE14101_368;925;44.97286;-66.74816;397909;5.79;14-mar-14;21:39:00;5.79;31.5183;1.8214;7.0849;0.17735;7.67;0.881;8.72;NaN;0.15;7.4295
