CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TE90;DOXY;OXYM_01;Si_01;NO2_01;NOx_01;PO4_01;CHL_03;FLOR
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(mg/m**3);(mg/m**3)
18HU14014_1361;121;47.01167;-60.14167;414065;25.29;02-jun-14;15:06:00;31.13;0.07;397.56332;NaN;1.2;0.015;0.62;0.425;1.835;0.344
18HU14014_1361;121;47.01167;-60.14167;414066;15.07;02-jun-14;15:06:00;30.96;1.46;383.94202;NaN;0.28;0;0;0.305;0.65;0.111
18HU14014_1361;121;47.01167;-60.14167;414067;5.06;02-jun-14;15:06:00;30.26;4.72;358.08388;356.47612;1.305;0.02;0.33;0.32;0.455;0.089
18HU14014_1361;121;47.01167;-60.14167;414068;2.38;02-jun-14;15:06:00;30.26;4.72;356.52078;NaN;1.29;0.02;0.34;0.315;0.43;0.143
18HU14014_1362;131;47.10817;-60.00767;414069;319.27;02-jun-14;17:05:00;34.73;5.82;136.74892;134.02466;31.895;0.02;23.005;1.72;NaN;0.069
18HU14014_1362;131;47.10817;-60.00767;414070;300.06;02-jun-14;17:05:00;34.59;5.92;137.46348;NaN;29.575;0.035;22.22;1.68;NaN;0.064
18HU14014_1362;131;47.10817;-60.00767;414071;200.52;02-jun-14;17:05:00;34.16;5.35;167.87694;NaN;23.135;0.025;19.26;1.5;NaN;0.067
18HU14014_1362;131;47.10817;-60.00767;414072;100.63;02-jun-14;17:05:00;32.99;1.71;266.88816;NaN;13.715;0.02;12.32;1.145;0.11;0.071
18HU14014_1362;131;47.10817;-60.00767;414073;49.98;02-jun-14;17:05:00;31.97;-0.3;357.0567;353.9305;6.765;0.125;6.685;0.865;1.215;0.257
18HU14014_1362;131;47.10817;-60.00767;414074;25.09;02-jun-14;17:05:00;31.24;1.63;377.91292;NaN;1.475;0.035;0.925;0.445;2.01;0.309
18HU14014_1362;131;47.10817;-60.00767;414075;15.07;02-jun-14;17:05:00;30.95;2.88;375.09934;NaN;0.67;0.01;0.195;0.335;0.815;0.176
