CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18TL14021_1392;1101;47.55633;-60.38417;414679;50.57;15-aug-14;06:00:00;32.08;0.27;348.30334;346.36063;3.06;0.21;4.745;0.775;0.24;0.816
18TL14021_1392;1101;47.55633;-60.38417;414680;33.02;15-aug-14;06:00:00;31.83;1.22;362.59454;NaN;0.625;0.07;1.795;0.555;2.62;6.466
18TL14021_1392;1101;47.55633;-60.38417;414681;14.87;15-aug-14;06:00:00;31.19;6.7;338.88008;340.21988;0.27;0;0;0.28;1.125;4.972
18TL14021_1392;1101;47.55633;-60.38417;414682;2.28;15-aug-14;06:00:00;28.42;20.02;246.7465;NaN;0.52;0;0;0.06;0.755;3.439
18TL14021_1393;1131;47.99933;-60.509;414683;449.89;15-aug-14;11:15:00;34.88;5.46;156.5333;156.64495;NaN;NaN;NaN;NaN;NaN;0.218
18TL14021_1393;1131;47.99933;-60.509;414684;251.22;15-aug-14;11:15:00;34.68;6.09;141.66152;136.57028;NaN;NaN;NaN;NaN;NaN;0.213
18TL14021_1393;1131;47.99933;-60.509;414685;51.95;15-aug-14;11:15:00;32.13;0.35;338.5228;335.75388;NaN;NaN;NaN;NaN;NaN;0.663
18TL14021_1393;1131;47.99933;-60.509;414686;16.56;15-aug-14;11:15:00;31.16;9.4;357.0567;333.96748;NaN;NaN;NaN;NaN;NaN;4.664
18TL14021_1394;991;47.95717;-60.18133;414642;480.37;14-aug-14;01:41:00;34.88;5.46;155.46146;155.17117;35.34;0.01;22.82;1.675;NaN;0.261
18TL14021_1394;991;47.95717;-60.18133;414643;250.63;14-aug-14;01:41:00;34.69;6.78;158.05174;154.99253;NaN;NaN;NaN;NaN;NaN;0.215
18TL14021_1394;991;47.95717;-60.18133;414644;51.06;14-aug-14;01:41:00;31.98;0.51;341.33638;343.54705;2.355;0.11;3.735;0.755;0.36;1.111
18TL14021_1394;991;47.95717;-60.18133;414645;35.6;14-aug-14;01:41:00;31.65;1.79;360.45086;NaN;1.235;0.04;1.405;0.54;1.19;3.209
18TL14021_1394;991;47.95717;-60.18133;414646;15.77;14-aug-14;01:41:00;31;11.4;337.22766;317.21998;0.26;0;0;0.17;1.21;5.414
18TL14021_1394;991;47.95717;-60.18133;414647;2.28;14-aug-14;01:41:00;30.31;19.64;249.8727;NaN;0.355;0;0;0.055;0.515;2.17
