CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;CTD
18TL10037_1078;1101;47.82933;-63.25733;344192;15.77;18-jun-10;11:42:00;28.86;9.1;312.26272;8.215;NaN;1.04;0.03667;0.18;0.13667;1.52;5.343
18TL10037_1078;1101;47.82933;-63.25733;344193;5.85;18-jun-10;11:42:00;28.61;10.04;312.75398;8.233;313.87048;0.89;0.02;0.10667;0.04333;1.27;3.954
18TL10037_1078;1101;47.82933;-63.25733;344194;0.99;18-jun-10;11:42:00;28.61;10.11;311.99476;8.238;NaN;0.91;0.03;0.04;0.065;1.105;2.189
18TL10037_1079;391;47.58483;-59.3435;343956;249.35;09-jun-10;12:53:00;34.68;6.08;161.80318;7.913;161.24493;19.775;0.02;12.22;1.155;NaN;0.149
18TL10037_1079;391;47.58483;-59.3435;343957;200.91;09-jun-10;12:53:00;34.4;5.9;176.27302;7.93;NaN;11.565;0.02;13.45;1.23;NaN;0.155
18TL10037_1079;391;47.58483;-59.3435;343958;99.14;09-jun-10;12:53:00;32.34;1.15;337.31698;8.057;NaN;3.21;0.105;4.275;0.73;0.115;0.413
18TL10037_1079;391;47.58483;-59.3435;343959;50.37;09-jun-10;12:53:00;32.04;3.02;341.91696;8.118;NaN;1.49;0.09;1.42;0.5;0.625;2.168
18TL10037_1079;391;47.58483;-59.3435;343960;25.68;09-jun-10;12:53:00;31.86;4.77;332.85098;8.145;NaN;0.97;0.035;0.53;0.395;0.685;2.563
18TL10037_1079;391;47.58483;-59.3435;343961;15.37;09-jun-10;12:53:00;31.71;5.34;330.79662;8.157;NaN;0.675;0.045;0.375;0.37;0.94;3.064
18TL10037_1079;391;47.58483;-59.3435;343962;5.95;09-jun-10;12:53:00;31.57;5.87;328.51896;8.165;330.19371;0.755;0.045;0.095;0.335;0.76;1.257
18TL10037_1079;391;47.58483;-59.3435;343963;0.69;09-jun-10;12:53:00;31.54;5.96;327.08984;8.169;NaN;0.75;0.025;0.095;0.325;0.685;0.696
18TL10037_1080;401;47.433;-59.5585;343964;462.39;09-jun-10;15:00:00;34.87;5.29;173.99536;7.918;175.98273;25.99;0.055;21.82;1.645;NaN;0.175
18TL10037_1080;401;47.433;-59.5585;343965;401.13;09-jun-10;15:00:00;34.83;5.18;162.5624;7.887;NaN;32.79667;0.05;22.635;1.72;NaN;0.181
18TL10037_1080;401;47.433;-59.5585;343966;301.94;09-jun-10;15:00:00;34.73;5.64;158.9896;7.9;NaN;24.86667;0.03;22.985;1.645;NaN;0.159
18TL10037_1080;401;47.433;-59.5585;343967;201.21;09-jun-10;15:00:00;34.51;6.53;173.7274;7.959;NaN;16.31667;0.08;19.695;1.415;NaN;0.154
18TL10037_1080;401;47.433;-59.5585;343968;100.73;09-jun-10;15:00:00;32.8;1.26;292.03174;7.983;NaN;8.71;0.085;11.16;1.125;0.065;0.199
18TL10037_1080;401;47.433;-59.5585;343969;50.77;09-jun-10;15:00:00;32.2;1.16;340.04124;8.072;NaN;3.825;0.29;5.4;0.78;0.195;0.954
18TL10037_1080;401;47.433;-59.5585;343970;25.78;09-jun-10;15:00:00;31.81;2.8;347.2315;8.127;NaN;1.315;0.135;1.36;0.61;0.905;3.962
18TL10037_1080;401;47.433;-59.5585;343971;14.97;09-jun-10;15:00:00;31.48;5.87;328.78692;8.174;NaN;0.785;0.035;0.05;0.405;0.43;2.106
18TL10037_1080;401;47.433;-59.5585;343972;5.45;09-jun-10;15:00:00;31.38;6.36;325.30344;8.178;325.03548;0.535;0.045;0.055;0.375;0.55;1.007
18TL10037_1080;401;47.433;-59.5585;343973;1.49;09-jun-10;15:00:00;31.38;6.4;324.63354;8.183;NaN;0.455;0.03;0.045;0.225;0.35;0.823
18TL10037_1081;411;47.27183;-59.77733;343974;454.77;09-jun-10;17:35:00;34.86;5.26;173.32546;7.914;174.41963;30.185;0.01333;21.30333;1.62667;NaN;0.189
18TL10037_1081;411;47.27183;-59.77733;343975;401.04;09-jun-10;17:35:00;34.82;5.12;161.13328;7.879;NaN;34.37;0.02333;23.05;1.72;NaN;0.194
18TL10037_1081;411;47.27183;-59.77733;343976;301.84;09-jun-10;17:35:00;34.79;5.64;165.0187;7.915;NaN;23.95;0.03;22.73667;1.62333;NaN;0.161
18TL10037_1081;411;47.27183;-59.77733;343977;199.43;09-jun-10;17:35:00;34.56;6.42;166.00122;7.942;NaN;13.735;0.04;20.625;1.505;NaN;0.164
18TL10037_1081;411;47.27183;-59.77733;343978;100.04;09-jun-10;17:35:00;33.01;1.74;276.26676;7.971;NaN;10.64;0.03;11.665;1.085;0.07;0.202
18TL10037_1081;411;47.27183;-59.77733;343979;50.17;09-jun-10;17:35:00;32.31;1.34;341.38104;8.086;NaN;2.97;0.21;4.045;0.675;0.29;1.413
18TL10037_1081;411;47.27183;-59.77733;343980;25.88;09-jun-10;17:35:00;32;3.48;344.28394;8.146;NaN;1.155;0.06667;0.52333;0.42;1.41;4.84
18TL10037_1081;411;47.27183;-59.77733;343981;15.27;09-jun-10;17:35:00;31.58;5.81;329.5908;8.17;NaN;0.705;0.03;0.11;0.33;0.38;1.304
18TL10037_1081;411;47.27183;-59.77733;343982;5.26;09-jun-10;17:35:00;31.57;6.05;328.87624;8.178;328.29566;0.9;0.025;0.11;0.33;0.415;0.818
18TL10037_1081;411;47.27183;-59.77733;343983;1.88;09-jun-10;17:35:00;31.56;6.04;329.09954;8.181;NaN;0.775;0.02;0.04;0.345;0.35;0.651
18TL10037_1082;421;47.10033;-59.9895;343984;318.48;09-jun-10;19:51:00;34.6;5.83;158.72164;7.903;157.91776;23.365;0.045;22.93;1.625;NaN;0.189
18TL10037_1082;421;47.10033;-59.9895;343985;300.66;09-jun-10;19:51:00;34.58;5.99;161.35658;7.914;NaN;20.72;0.04333;20.85;1.51;NaN;0.182
18TL10037_1082;421;47.10033;-59.9895;343986;198.64;09-jun-10;19:51:00;33.99;4.53;190.4749;7.903;NaN;17.125;0.05;18.235;1.4;NaN;0.206
18TL10037_1082;421;47.10033;-59.9895;343987;99.74;09-jun-10;19:51:00;32.87;1.55;293.55018;7.999;NaN;9.81;0.06;10.33;0.995;0.06;0.22
18TL10037_1082;421;47.10033;-59.9895;343988;49.58;09-jun-10;19:51:00;32.23;0.89;338.16552;8.062;NaN;5.135;0.145;5.76;0.76;0.17;0.807
18TL10037_1082;421;47.10033;-59.9895;343989;25.09;09-jun-10;19:51:00;31.92;2.34;339.8626;8.106;NaN;3.16;0.14;2.785;0.59;0.6;2.589
18TL10037_1082;421;47.10033;-59.9895;343990;14.78;09-jun-10;19:51:00;31.65;4.79;336.24514;8.16;NaN;1.515;0.045;0.52;0.355;0.67;2.722
18TL10037_1082;421;47.10033;-59.9895;343991;5.06;09-jun-10;19:51:00;31.63;5.36;334.90534;8.172;333.90049;0.98;0.04;0.27;0.325;0.695;1.335
18TL10037_1082;421;47.10033;-59.9895;343992;0.79;09-jun-10;19:51:00;31.63;5.31;335.21796;8.177;NaN;1.26;0.035;0.275;0.335;0.57;1.018
18TL10037_1083;431;47.02267;-60.11567;343993;173.37;09-jun-10;21:26:00;33.6;3.43;211.15248;7.892;209.20977;17.61;0.125;16.375;1.335;NaN;0.271
18TL10037_1083;431;47.02267;-60.11567;343994;101.23;09-jun-10;21:26:00;32.43;0.67;321.95394;8.019;NaN;6.985;0.07;6.9;0.805;0.1;0.259
18TL10037_1083;431;47.02267;-60.11567;343995;49.98;09-jun-10;21:26:00;31.83;1.21;333.87816;8.062;NaN;5.185;0.16;3.555;0.795;0.145;0.491
18TL10037_1083;431;47.02267;-60.11567;343996;24.99;09-jun-10;21:26:00;31.09;4.6;335.93252;8.156;NaN;1.3;0.03;0.21;0.355;0.51;1.928
18TL10037_1083;431;47.02267;-60.11567;343997;14.28;09-jun-10;21:26:00;30.77;6.29;328.34032;8.189;NaN;1.675;0.015;0.065;0.27;0.64;2.685
18TL10037_1083;431;47.02267;-60.11567;343998;5.36;09-jun-10;21:26:00;30.8;7;324.6782;8.199;321.9986;1.28;0.02;0.035;0.255;0.665;2.721
18TL10037_1083;431;47.02267;-60.11567;343999;1.49;09-jun-10;21:26:00;30.8;6.97;324.94616;8.2;NaN;1.245;0.015;0.05;0.25;0.715;2.531
18TL10037_1084;441;46.95783;-60.21483;344000;71.99;09-jun-10;22:43:00;31.8;1.49;323.42772;8.032;323.60636;5.515;0.13;3.515;0.73;0.125;0.461
18TL10037_1084;441;46.95783;-60.21483;344001;49.68;09-jun-10;22:43:00;30.75;6.27;329.23352;8.169;NaN;1.115;0.035;0.15;0.255;0.985;2.522
18TL10037_1084;441;46.95783;-60.21483;344002;25.19;09-jun-10;22:43:00;29.86;8.04;318.47046;8.194;NaN;1.13;0.02;0.05;0.17;2.095;4.756
18TL10037_1084;441;46.95783;-60.21483;344003;14.88;09-jun-10;22:43:00;29.84;8.06;318.47046;8.203;NaN;1.19;0.015;0.035;0.13;1.855;4.853
18TL10037_1084;441;46.95783;-60.21483;344004;5.26;09-jun-10;22:43:00;29.84;8.07;318.29182;8.204;331.01992;1.105;0.015;0.045;0.15;1.975;5.049
18TL10037_1084;441;46.95783;-60.21483;344005;1.39;09-jun-10;22:43:00;29.84;8.08;317.086;8.204;NaN;1.035;0.025;0.075;0.165;2.01;5.021
18TL10037_1085;451;46.74533;-61.00033;344006;58.6;10-jun-10;04:07:00;31.15;3.04;323.42772;8.045;319.85492;4.2;0.085;1.025;0.505;0.38;0.757
18TL10037_1085;451;46.74533;-61.00033;344007;50.27;10-jun-10;04:07:00;30.95;3.73;326.50926;8.081;NaN;3.625;0.055;0.54;0.42;0.285;0.836
18TL10037_1085;451;46.74533;-61.00033;344008;25.29;10-jun-10;04:07:00;30.23;6.07;323.29374;8.148;NaN;1.8;0.03;0.165;0.255;1.44;2.792
18TL10037_1085;451;46.74533;-61.00033;344009;15.47;10-jun-10;04:07:00;29.53;8.34;314.54038;8.178;NaN;0.8;0.015;0.035;0.12;2.115;4.448
18TL10037_1085;451;46.74533;-61.00033;344010;5.65;10-jun-10;04:07:00;29.32;9.03;311.32486;8.176;311.23554;0.575;0.02;0.04;0.135;1.515;4.419
18TL10037_1086;461;46.82883;-61.25067;344012;49.68;10-jun-10;05:53:00;31.14;2.52;333.07428;8.071;329.92575;2.33;0.035;0.42;0.515;3.82;12.222
18TL10037_1086;461;46.82883;-61.25067;344013;24.69;10-jun-10;05:53:00;30.73;5.27;336.46844;8.157;NaN;1.415;0.02;0.11;0.23;1.695;2.875
18TL10037_1086;461;46.82883;-61.25067;344014;15.37;10-jun-10;05:53:00;30.41;5.55;338.7461;8.176;NaN;1.66;0.035;0.145;0.225;2.3;5.136
18TL10037_1086;461;46.82883;-61.25067;344015;5.55;10-jun-10;05:53:00;30.07;7.66;330.0374;8.215;329.47915;0.94;0.02;0.03;0.125;1.285;3.183
18TL10037_1086;461;46.82883;-61.25067;344016;1.29;10-jun-10;05:53:00;30.07;7.66;330.66264;8.216;NaN;0.92;0.035;0.05;0.145;1.115;3.096
18TL10037_1087;471;46.8995;-61.49967;344017;48.09;10-jun-10;07:33:00;31.26;1.61;317.93454;8.005;313.9598;6.025;0.065;0.885;0.62;0.735;1.443
18TL10037_1087;471;46.8995;-61.49967;344018;24.79;10-jun-10;07:33:00;30.87;5.39;332.31506;8.155;NaN;1.425;0.035;0.225;0.285;0.63;1.396
18TL10037_1087;471;46.8995;-61.49967;344019;15.07;10-jun-10;07:33:00;30.59;5.33;328.60828;8.157;NaN;2.115;0.035;0.255;0.335;1.155;2.512
18TL10037_1087;471;46.8995;-61.49967;344020;5.65;10-jun-10;07:33:00;30.61;7.69;329.41216;8.215;331.19856;0.38;0.02;0.03;0.19;0.76;2.849
18TL10037_1087;471;46.8995;-61.49967;344021;1.39;10-jun-10;07:33:00;30.53;7.72;328.74226;8.22;NaN;0.51;0.03;0.05;0.18;0.775;2.858
18TL10037_1088;481;47.00083;-61.74933;344022;35.5;10-jun-10;09:12:00;31.2;6.07;302.1249;8.077;301.36568;1.94;0.04;0.39;0.455;2.845;7.405
18TL10037_1088;481;47.00083;-61.74933;344023;25.09;10-jun-10;09:12:00;31.18;6.19;305.38508;8.086;NaN;1.8;0.045;0.32;0.44;4.275;10.634
18TL10037_1088;481;47.00083;-61.74933;344024;15.37;10-jun-10;09:12:00;31.07;7.55;324.36558;8.171;NaN;0.455;0.015;0.025;0.28;0.83;2.535
18TL10037_1088;481;47.00083;-61.74933;344025;5.26;10-jun-10;09:12:00;31.07;7.76;322.48986;8.171;322.33355;0.33;0.03;0.035;0.305;0.72;2.151
18TL10037_1088;481;47.00083;-61.74933;344026;0.6;10-jun-10;09:12:00;31.07;7.76;323.02578;8.176;NaN;0.34;0.025;0.03;0.285;0.6;1.433
18TL10037_1089;491;47.16983;-62.2535;344027;35.5;10-jun-10;12:43:00;31.31;3.72;308.46662;8.009;305.40741;2.865;0.04;0.155;0.465;2.95;3.099
18TL10037_1089;491;47.16983;-62.2535;344028;24.89;10-jun-10;12:43:00;31.19;5.25;335.79854;8.14;NaN;1.945;0.025;0.075;0.385;1.88;4.008
18TL10037_1089;491;47.16983;-62.2535;344029;15.27;10-jun-10;12:43:00;30.95;6.88;340.13056;8.183;NaN;0.45;0.015;0.025;0.19;1.045;2.018
18TL10037_1089;491;47.16983;-62.2535;344030;5.16;10-jun-10;12:43:00;30.61;7.84;329.05488;8.184;328.20634;0.63;0.01;0.02;0.17;0.61;1.522
18TL10037_1089;491;47.16983;-62.2535;344031;1.09;10-jun-10;12:43:00;30.52;7.92;326.15198;8.185;NaN;0.68;0.015;0.02;0.165;0.46;0.828
18TL10037_1090;501;47.32933;-62.7485;344032;50.17;10-jun-10;15:02:00;31.24;1.1;323.20442;7.998;320.97142;6.485;0.09;2.72;0.965;0.145;0.438
18TL10037_1090;501;47.32933;-62.7485;344033;25.19;10-jun-10;15:02:00;30.89;2.69;356.78874;8.141;NaN;2.07;0.06;1.185;0.47;0.955;2.948
18TL10037_1090;501;47.32933;-62.7485;344034;15.27;10-jun-10;15:02:00;30.55;6.57;336.5131;8.189;NaN;0.805;0.01;0.085;0.23;1.215;2.543
18TL10037_1090;501;47.32933;-62.7485;344035;5.06;10-jun-10;15:02:00;30.11;8.2;323.1151;8.188;322.98112;1.605;0.005;0.02;0.145;0.605;1.081
18TL10037_1090;501;47.32933;-62.7485;344036;1.49;10-jun-10;15:02:00;30.11;8.23;323.07044;8.194;NaN;1.71;0.015;0.025;0.165;0.57;0.945
18TL10037_1091;511;47.5025;-63.25483;344037;74.96;10-jun-10;18:16:00;31.32;0.33;314.49572;7.952;311.77146;6.7;0.09;3.015;0.87;0.135;0.501
18TL10037_1091;511;47.5025;-63.25483;344038;50.37;10-jun-10;18:16:00;31.13;0.9;344.14996;8.063;NaN;4.255;0.1;2.835;0.745;0.17;0.701
18TL10037_1091;511;47.5025;-63.25483;344039;24.79;10-jun-10;18:16:00;30.39;3.57;350.17906;8.179;NaN;1.44;0.065;0.795;0.4;0.38;2.07
18TL10037_1091;511;47.5025;-63.25483;344040;15.37;10-jun-10;18:16:00;29.76;7.3;329.09954;8.212;NaN;1.75;0.045;0.28;0.215;1.07;5.822
18TL10037_1091;511;47.5025;-63.25483;344041;5.35;10-jun-10;18:16:00;29.7;8.61;321.3287;8.216;325.28111;1.875;0.025;0.065;0.165;0.87;1.601
18TL10037_1091;511;47.5025;-63.25483;344042;1.19;10-jun-10;18:16:00;29.69;9.5;319.89958;8.214;NaN;1.6;0.025;0.05;0.125;0.325;0.556
18TL10037_1092;521;47.6585;-63.74783;344043;61.37;10-jun-10;20:33:00;31.37;-0.31;292.56766;7.807;291.58514;11.84;0.18;6.125;1.19;0.18;0.556
18TL10037_1092;521;47.6585;-63.74783;344044;49.97;10-jun-10;20:33:00;31.03;0.34;333.07428;7.981;NaN;8.035;0.20333;4.70667;0.93667;0.16;0.482
18TL10037_1092;521;47.6585;-63.74783;344045;25.29;10-jun-10;20:33:00;29.87;5.38;332.53836;8.144;NaN;2.055;0.06;0.815;0.36;0.51;2.34
18TL10037_1092;521;47.6585;-63.74783;344046;15.17;10-jun-10;20:33:00;29.4;6.39;330.484;8.163;NaN;2.255;0.035;0.475;0.24;0.95;4.107
18TL10037_1092;521;47.6585;-63.74783;344047;5.75;10-jun-10;20:33:00;28.38;10.2;313.7365;8.227;321.97627;1.58;0.03;0.105;0.085;1.135;3.651
18TL10037_1092;521;47.6585;-63.74783;344048;0.89;10-jun-10;20:33:00;28.34;10.39;313.9598;8.241;NaN;1.285;0.025;0.03;0.045;0.975;2.99
18TL10037_1093;531;47.74083;-63.99817;344049;75.25;10-jun-10;22:06:00;32.09;0.27;274.56968;7.82;270.72892;15.685;0.18;9.37;1.24;0.18;0.461
18TL10037_1093;531;47.74083;-63.99817;344050;50.37;10-jun-10;22:06:00;31.3;0.2;316.81804;7.919;NaN;6.965;0.23;5.87333;0.96;0.12;0.411
18TL10037_1093;531;47.74083;-63.99817;344051;25.48;10-jun-10;22:06:00;30.26;5.13;334.5034;8.139;NaN;2.645;0.1;1.295;0.42;0.335;1.244
18TL10037_1093;531;47.74083;-63.99817;344052;15.37;10-jun-10;22:06:00;29.62;6.07;332.09176;8.162;NaN;2.83;0.07;1.19;0.345;1.08;3.715
18TL10037_1093;531;47.74083;-63.99817;344053;5.55;10-jun-10;22:06:00;28.65;9.73;325.92868;8.247;327.00052;0.77;0.025;0.09;0.085;0.965;3.39
18TL10037_1093;531;47.74083;-63.99817;344054;0.99;10-jun-10;22:06:00;28.69;10.51;319.36366;8.236;NaN;0.84;0.02;0.05;0.095;0.855;2.765
18TL10037_1094;541;47.82567;-64.24533;344055;37.48;11-jun-10;01:12:00;30.62;2.51;333.87816;8.064;334.86068;3.76;0.17;2.17;0.59;0.305;1.008
18TL10037_1094;541;47.82567;-64.24533;344056;25.68;11-jun-10;01:12:00;29.79;6.47;328.251;8.153;NaN;1.81;0.03;0.275;0.23;0.555;2.49
18TL10037_1094;541;47.82567;-64.24533;344057;15.27;11-jun-10;01:12:00;28.45;7.87;327.3578;8.192;NaN;1.57;0.03;0.185;0.11;3.175;9.016
18TL10037_1094;541;47.82567;-64.24533;344058;5.16;11-jun-10;01:12:00;27.75;9.95;329.63546;8.252;348.70528;0.86;0.015;0.045;0.045;1.55;6.238
18TL10037_1094;541;47.82567;-64.24533;344059;1.19;11-jun-10;01:12:00;27.77;10.43;327.8044;8.251;NaN;0.42;0.025;0.06;0.04;1.505;5.766
18TL10037_1095;571;47.92733;-65.26267;344071;66.72;11-jun-10;10:39:00;31.68;0.16;284.2609;7.809;284.2609;14.23;0.145;7.125;1.135;0.195;0.475
18TL10037_1095;571;47.92733;-65.26267;344072;49.67;11-jun-10;10:39:00;31.2;-0.19;280.06286;7.766;NaN;19.53;0.12;9.12;1.33;0.115;0.384
18TL10037_1095;571;47.92733;-65.26267;344073;25.28;11-jun-10;10:39:00;29.49;1.91;330.0374;8;NaN;5.08;0.14;2.91;0.7;0.205;0.716
18TL10037_1095;571;47.92733;-65.26267;344074;15.17;11-jun-10;10:39:00;28.2;6.74;324.32092;8.12;NaN;4.045;0.09;2.115;0.345;2.015;5.675
18TL10037_1095;571;47.92733;-65.26267;344075;5.55;11-jun-10;10:39:00;27.16;11.62;302.08024;8.22;303.66567;1.675;0.02;0.1;0.035;0.78;2.715
18TL10037_1095;571;47.92733;-65.26267;344076;1.09;11-jun-10;10:39:00;27.16;11.61;302.3482;8.231;NaN;1.665;0.03;0.05;0.025;0.755;2.651
18TL10037_1096;611;47.5045;-64.67417;344077;20.43;12-jun-10;07:57:00;28.93;5.94;301.27636;7.995;299.33365;5.05;0.155;2.2;0.51;3.94;7.985
18TL10037_1096;611;47.5045;-64.67417;344078;15.97;12-jun-10;07:57:00;28.48;7.14;329.72478;8.078;NaN;0.855;0.045;0.21;0.165;1.775;4.439
18TL10037_1096;611;47.5045;-64.67417;344079;5.75;12-jun-10;07:57:00;27.6;10.95;317.84522;8.201;319.29667;0.69;0.03;0.055;0.035;0.635;2.717
18TL10037_1096;611;47.5045;-64.67417;344080;1.09;12-jun-10;07:57:00;27.58;10.92;318.6491;8.206;NaN;0.595;0.02;0.06;0.02;0.61;2.728
18TL10037_1097;661;47.5085;-64.24933;344081;56.42;12-jun-10;20:25:00;31.37;0.36;268.71922;7.739;270.8629;12.24;0.23;6.38;1.30667;0.295;0.821
18TL10037_1097;661;47.5085;-64.24933;344082;50.07;12-jun-10;20:25:00;31.07;0.83;326.64324;7.945;NaN;8.12;0.22;4.38;0.93333;0.225;0.498
18TL10037_1097;661;47.5085;-64.24933;344083;25.29;12-jun-10;20:25:00;29.92;5.13;333.3869;8.092;NaN;2.72;0.115;1.22;0.405;0.555;1.77
18TL10037_1097;661;47.5085;-64.24933;344084;15.57;12-jun-10;20:25:00;29.01;6.85;345.8917;8.16;NaN;1.59;0.065;0.385;0.205;2.575;8.81
18TL10037_1097;661;47.5085;-64.24933;344085;5.55;12-jun-10;20:25:00;28.36;8.84;336.33446;8.2;330.10439;0.75;0.025;0.07;0.075;2.425;4.423
18TL10037_1097;661;47.5085;-64.24933;344086;1.09;12-jun-10;20:25:00;28.2;10.95;317.57726;8.201;NaN;0.76;0.035;0.055;0.055;0.79;2.559
18TL10037_1098;671;47.50417;-63.74667;344087;63.46;12-jun-10;22:59:00;31.13;-0.02;306.68022;7.835;304.22392;9.58;0.185;5.15;1.115;0.155;0.573
18TL10037_1098;671;47.50417;-63.74667;344088;50.47;12-jun-10;22:59:00;30.97;0.52;326.06266;7.936;NaN;6.53;0.18;3.8;0.94;0.17;0.494
18TL10037_1098;671;47.50417;-63.74667;344089;25.68;12-jun-10;22:59:00;30.08;3.89;337.54028;8.095;NaN;2.98;0.075;0.825;0.415;0.605;2.805
18TL10037_1098;671;47.50417;-63.74667;344090;15.87;12-jun-10;22:59:00;29.54;6.58;333.52088;8.147;NaN;1.8;0.055;0.5;0.24;2.09;7.575
18TL10037_1098;671;47.50417;-63.74667;344091;5.45;12-jun-10;22:59:00;28.78;9.82;325.75004;8.196;325.03548;1.31;0.025;0.065;0.1;1.065;4.588
18TL10037_1098;671;47.50417;-63.74667;344092;1.29;12-jun-10;22:59:00;28.75;10.24;322.8918;8.194;NaN;1.365;0.02;0.045;0.075;0.77;3.968
18TL10037_1099;691;46.81883;-63.7485;344093;25.19;13-jun-10;05:04:00;29.34;6.34;326.19664;8.086;325.1248;2.77;0.1;1.04;0.305;1.62;4.513
18TL10037_1099;691;46.81883;-63.7485;344094;15.87;13-jun-10;05:04:00;28.54;8.5;324.2316;8.154;NaN;0.51;0.02;0.065;0.06;1.895;7.932
18TL10037_1099;691;46.81883;-63.7485;344095;5.75;13-jun-10;05:04:00;28.41;11.31;312.48602;8.176;313.5132;0.525;0.035;0.09;0.08;0.855;3.568
18TL10037_1099;691;46.81883;-63.7485;344096;1.29;13-jun-10;05:04:00;28.41;11.3;312.48602;8.18;NaN;0.46;0.045;0.08;0.06;0.86;3.436
18TL10037_1100;711;47.164;-63.24217;344097;62.47;13-jun-10;12:34:00;31.12;0.05;322.57918;7.888;317.57726;7.74;0.18333;4.06;0.90333;0.175;0.607
18TL10037_1100;711;47.164;-63.24217;344098;49.97;13-jun-10;12:34:00;31.07;0.17;335.70922;7.939;NaN;6.86;0.18;4.455;0.915;0.175;0.692
18TL10037_1100;711;47.164;-63.24217;344099;24.99;13-jun-10;12:34:00;30.58;3.36;352.1441;8.112;NaN;1.415;0.1;0.845;0.405;0.465;2.502
18TL10037_1100;711;47.164;-63.24217;344100;15.57;13-jun-10;12:34:00;30.01;6.91;332.89564;8.151;NaN;1.17;0.04;0.12;0.195;0.935;4.386
18TL10037_1100;711;47.164;-63.24217;344101;5.36;13-jun-10;12:34:00;29.76;9.95;317.26464;8.153;319.22968;1.79;0.025;0.05;0.165;0.445;0.722
18TL10037_1100;711;47.164;-63.24217;344102;0.79;13-jun-10;12:34:00;29.76;10.06;318.33648;8.163;NaN;1.71;0.04;0.07;0.165;0.405;0.482
18TL10037_1101;731;47.168;-62.7405;344103;58.9;13-jun-10;18:44:00;31.49;0.28;310.29768;7.885;306.63556;6.675;0.095;2.595;0.92;0.115;0.378
18TL10037_1101;731;47.168;-62.7405;344104;50.67;13-jun-10;18:44:00;31.47;0.4;315.38892;7.911;NaN;0.85;0.03;0.155;0.285;0.77;0.439
18TL10037_1101;731;47.168;-62.7405;344105;25.88;13-jun-10;18:44:00;30.7;5.37;345.57908;8.143;NaN;6.88;0.085;2.295;0.865;0.12;3.565
18TL10037_1101;731;47.168;-62.7405;344106;15.77;13-jun-10;18:44:00;30.54;6.73;339.77328;8.166;NaN;0.325;0.025;0.09;0.23;0.525;1.6
