CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
18VA17667_113;HL_0;44.6937;-63.6403;434821;5.71;11-jan-17;13:19:00;29.3524;3.2695;6.9096;7.891;0.92096;10.63;0.92833;7.95333;NaN;0.39333;NaN
18VA17667_113;HL_0;44.6937;-63.6403;434822;1.95;11-jan-17;13:19:00;29.3364;3.2503;6.9276;7.886;0.89903;10.66;0.926;7.96;NaN;0.4;NaN
18VA17667_114;HL_0;44.6937;-63.6403;434891;60.77;17-may-17;12:33:00;30.9262;1.2767;5.5722;7.62;0.08989;14.015;1.619;7.54;30.928;0.535;5.7315
18VA17667_114;HL_0;44.6937;-63.6403;434892;10.5;17-may-17;12:32:00;29.4661;4.7745;7.3522;7.636;0.74554;0.61;0.3575;1.375;NaN;0.12;NaN
18VA17667_114;HL_0;44.6937;-63.6403;434893;5.48;17-may-17;12:31:00;28.813;5.9265;7.6824;7.629;12.9216;1.89;0.283;1.19;NaN;0.13;7.9005
18VA17667_114;HL_0;44.6937;-63.6403;434894;1.44;17-may-17;12:31:00;25.7577;7.9465;7.3493;7.638;1.49108;6.27;0.1805;2.565;NaN;0.175;NaN
18VA17667_127;HL_0;44.6937;-63.6403;434895;60.82;24-may-17;12:25:00;30.9124;1.2822;5.3117;7.626;0.0858;15.93;1.703;7.445;30.97;0.38;5.384
18VA17667_127;HL_0;44.6937;-63.6403;434896;10.49;24-may-17;12:23:00;30.3423;3.6672;7.3037;7.704;1.79486;1.73;0.427;1.605;NaN;0.14;NaN
18VA17667_127;HL_0;44.6937;-63.6403;434897;5.43;24-may-17;12:23:00;29.6499;5.4022;7.7713;7.714;3.67131;1.43;0.289;1.27;NaN;0.13;7.9685
18VA17667_127;HL_0;44.6937;-63.6403;434898;1.49;24-may-17;12:23:00;29.1309;6.5168;7.4874;7.689;2.03961;1.515;0.266;1.27;NaN;0.14;NaN
18VA17667_138;HL_0;44.6937;-63.6403;434899;60.66;31-may-17;12:40:00;30.8966;1.2923;5.2347;7.657;0.08494;15.805;1.722;7.8;30.924;0.23;5.3375
18VA17667_138;HL_0;44.6937;-63.6403;434900;10.38;31-may-17;12:38:00;30.045;4.6711;7.4167;7.856;13.36717;1.11;0.4225;1.31;NaN;0.145;NaN
18VA17667_138;HL_0;44.6937;-63.6403;434901;5.29;31-may-17;12:38:00;29.6203;6.4943;8.2676;7.911;8.91145;0;0.212;1.03;NaN;0.08;8.795
18VA17667_138;HL_0;44.6937;-63.6403;434902;1.13;31-may-17;12:37:00;27.602;9.5748;8.3194;7.927;7.79751;0;0.191;1.095;NaN;0.09;NaN
18VA17667_149;HL_0;44.6937;-63.6403;434903;60.76;07-jun-17;12:30:00;30.8956;1.3236;4.9344;7.618;0.08252;15.715;1.7495;7.73;30.92;0.18;5.3105
18VA17667_149;HL_0;44.6937;-63.6403;434904;10.51;07-jun-17;12:28:00;30.1496;5.1778;7.2737;7.823;3.05942;1.205;0.466;1.4;NaN;0.13;NaN
18VA17667_149;HL_0;44.6937;-63.6403;434905;5.6;07-jun-17;12:28:00;29.9149;6.878;7.8761;7.861;2.93704;0;0.201;1;NaN;0.09;7.9065
18VA17667_149;HL_0;44.6937;-63.6403;434906;1.57;07-jun-17;12:28:00;28.8783;9.4298;7.7035;7.876;3.75289;0;0.181;1.2;NaN;0.1;NaN
18VA17667_160;HL_0;44.6937;-63.6403;434907;60.69;14-jun-17;12:34:00;30.8816;1.3879;4.8316;7.718;0.10215;18.455;1.907;7.715;30.924;0.185;5.024
18VA17667_160;HL_0;44.6937;-63.6403;434908;10.42;14-jun-17;12:33:00;30.2091;5.7031;7.1903;8.063;6.44519;0.73;0.451;1.45;NaN;0.12;NaN
18VA17667_160;HL_0;44.6937;-63.6403;434909;5.32;14-jun-17;12:32:00;30.1333;7.1183;7.9783;8.149;3.58972;0;0.2265;1.195;NaN;0.07;7.9095
18VA17667_160;HL_0;44.6937;-63.6403;434910;0.79;14-jun-17;12:32:00;28.6221;11.9377;7.002;8.109;2.20278;0.37;0.2065;0.67;NaN;0.095;NaN
18VA17667_171;HL_0;44.6937;-63.6403;434911;60.73;20-jun-17;12:26:00;30.8752;1.4345;4.8336;7.65;0.13892;17.805;1.9165;8.305;30.884;0.23;4.876
18VA17667_171;HL_0;44.6937;-63.6403;434912;10.34;20-jun-17;12:24:00;30.2517;6.5661;7.4023;8.042;4.93587;0;0.3605;0;NaN;0.065;NaN
18VA17667_171;HL_0;44.6937;-63.6403;434913;5.33;20-jun-17;12:24:00;30.0664;9.204;7.1294;8.085;4.56874;0;0.3025;0;NaN;0.08;7.477
18VA17667_171;HL_0;44.6937;-63.6403;434914;1.12;20-jun-17;12:23:00;29.2623;12.7874;6.6429;8.071;2.85546;0;0.24;0;NaN;0.06;NaN
18VA17667_182;HL_0;44.6937;-63.6403;434915;60.72;28-jun-17;12:56:00;30.8741;1.4492;4.605;7.634;0.10623;17.495;1.994;8.14;30.881;0.23;4.775
18VA17667_182;HL_0;44.6937;-63.6403;434916;10.46;28-jun-17;12:54:00;30.7399;5.6621;6.8835;7.953;3.67131;1.535;0.632;0.485;NaN;0.135;NaN
18VA17667_182;HL_0;44.6937;-63.6403;434917;5.43;28-jun-17;12:54:00;30.6326;8.0363;7.2803;7.987;0.89743;3.155;0.688;1.33;NaN;0.14;6.7075
18VA17667_182;HL_0;44.6937;-63.6403;434918;1.48;28-jun-17;12:54:00;29.497;13.7147;4.7081;7.93;2.24357;0.865;0.451;0.32;NaN;0.11;NaN
18VA17667_193;HL_0;44.6937;-63.6403;434919;60.71;05-jul-17;13:07:00;30.8623;1.5416;4.3857;7.723;0.31871;18.38;1.963;8.24;30.879;0.28;4.612
18VA17667_193;HL_0;44.6937;-63.6403;434920;10.48;05-jul-17;13:05:00;30.8465;5.0435;6.4598;8.05;6.3636;2.185;0.625;0;NaN;0.075;NaN
18VA17667_193;HL_0;44.6937;-63.6403;434921;5.37;05-jul-17;13:05:00;30.7557;6.3217;7.4278;8.09;2.34148;0;0.311;0;NaN;0.09;7.863
18VA17667_193;HL_0;44.6937;-63.6403;434922;1.22;05-jul-17;13:04:00;28.9482;14.7075;6.6931;8.024;4.56874;1.455;0.275;0.635;NaN;0.19;NaN
18VA17667_204;HL_0;44.6937;-63.6403;434923;60.72;12-jul-17;12:33:00;30.8835;1.7391;4.3997;7.842;0.15935;18.945;2.056;7.78;30.934;0.335;4.48
18VA17667_204;HL_0;44.6937;-63.6403;434924;10.49;12-jul-17;12:31:00;30.9655;5.1285;7.6743;8.114;10.69374;2.77;0.578;0;NaN;0.09;NaN
18VA17667_204;HL_0;44.6937;-63.6403;434925;5.46;12-jul-17;12:31:00;30.7669;6.4582;7.8327;8.104;2.36595;1.8;0.3535;0;NaN;0.07;7.877
18VA17667_204;HL_0;44.6937;-63.6403;434926;1.16;12-jul-17;12:31:00;28.3155;15.782;6.1056;8.014;1.87644;1.125;0.2675;0;NaN;0.07;NaN
18VA17667_215;HL_0;44.6937;-63.6403;434927;60.66;19-jul-17;12:24:00;30.8956;1.9421;4.2549;7.811;0.6129;21.055;2.1265;7.58;30.914;0.43;4.497
18VA17667_215;HL_0;44.6937;-63.6403;434928;10.33;19-jul-17;12:22:00;30.9217;5.7349;7.5167;7.97;5.75172;2.235;0.448;0.06;NaN;0.085;NaN
18VA17667_215;HL_0;44.6937;-63.6403;434929;5.36;19-jul-17;12:21:00;30.391;9.7847;7.5116;7.913;3.10021;0.9;0.2675;0;NaN;0.06;7.3435
18VA17667_215;HL_0;44.6937;-63.6403;434930;1.41;19-jul-17;12:21:00;29.1943;15.5095;6.8118;7.829;3.58972;1.81;0.2555;0;NaN;0.075;NaN
18VA17667_225;HL_0;44.6937;-63.6403;434823;60.85;18-jan-17;13:24:00;31.0885;5.394;1.496;7.696;0.07766;40.525;2.9945;19.62;31.229;0.07;1.79
18VA17667_225;HL_0;44.6937;-63.6403;434824;10.17;18-jan-17;13:21:00;29.8865;3.7727;6.6381;7.878;0.32279;9.91;0.9545;7.695;NaN;0.37;NaN
18VA17667_225;HL_0;44.6937;-63.6403;434825;5.12;18-jan-17;13:20:00;29.4157;3.28;6.9333;7.872;0.78939;10.63;0.933;7.885;NaN;0.395;7.176
18VA17667_225;HL_0;44.6937;-63.6403;434826;1.59;18-jan-17;13:20:00;28.8188;2.0131;7.3267;7.876;0.57012;11.6;0.9105;8.1;NaN;0.42;NaN
18VA17667_226;HL_0;44.6937;-63.6403;434931;60.73;26-jul-17;12:35:00;30.9085;2.1358;4.1022;7.867;1.22795;21.01;2.0905;6.88;30.894;0.39;4.431
18VA17667_226;HL_0;44.6937;-63.6403;434932;10.52;26-jul-17;12:33:00;30.8402;7.0511;7.1251;7.951;6.8939;0.155;0.463;0.23;NaN;0.07;NaN
18VA17667_226;HL_0;44.6937;-63.6403;434933;5.52;26-jul-17;12:33:00;30.6428;9.0381;7.6299;7.919;4.97666;0;0.267;0.19;NaN;0.125;7.5815
18VA17667_226;HL_0;44.6937;-63.6403;434934;1.31;26-jul-17;12:33:00;29.5334;14.0567;6.9938;7.859;6.07806;0;0.2865;0.49;NaN;0.095;NaN
18VA17667_237;HL_0;44.6937;-63.6403;434935;60.46;02-aug-17;12:36:00;30.9158;2.4121;4.1206;7.717;0.42086;19.645;2.0185;6.23;30.959;0.43;4.3195
18VA17667_237;HL_0;44.6937;-63.6403;434936;10.17;02-aug-17;12:30:00;30.4122;13.2768;6.7689;7.703;15.37225;0;0.421;0.13;NaN;0.065;NaN
18VA17667_237;HL_0;44.6937;-63.6403;434937;5.13;02-aug-17;12:29:00;30.3015;14.9018;7.1726;7.617;5.38459;0;0.2815;0.14;NaN;0.055;7.43
18VA17667_237;HL_0;44.6937;-63.6403;434938;1.15;02-aug-17;12:28:00;30.094;17.0852;6.7263;7.512;3.22259;0;0.252;0.125;NaN;0.06;NaN
18VA17667_239;HL_0;44.6937;-63.6403;434939;60.63;09-aug-17;12:39:00;30.9266;2.6174;3.9552;7.655;0.29419;21.355;2.161;6.51;30.939;0.54;4.299
18VA17667_239;HL_0;44.6937;-63.6403;434940;10.16;09-aug-17;12:36:00;30.4286;15.542;5.77;7.592;2.1212;0.075;0.4125;0.28;NaN;0.06;NaN
18VA17667_239;HL_0;44.6937;-63.6403;434941;5.33;09-aug-17;12:36:00;30.185;18.3477;5.8961;7.538;10.24816;0;0.291;0.09;NaN;0.065;6.3245
18VA17667_239;HL_0;44.6937;-63.6403;434942;1.25;09-aug-17;12:36:00;29.8946;18.7335;5.9499;7.504;8.91145;0;0.2895;0.15;NaN;0.08;NaN
18VA17667_243;HL_0;44.6937;-63.6403;434943;60;16-aug-17;12:38:00;30.9338;2.7471;3.85;7.684;0.14301;21.485;2.2015;6.17;30.936;0.54;4.223
18VA17667_243;HL_0;44.6937;-63.6403;434944;10;16-aug-17;12:38:00;30.5954;11.5218;5.2728;7.74;2.93704;0.855;0.622;0.375;NaN;0.095;NaN
18VA17667_243;HL_0;44.6937;-63.6403;434945;5;16-aug-17;12:38:00;30.3656;15.2634;6.0921;7.69;5.79251;0;0.31;0.095;NaN;0.07;6.8245
18VA17667_243;HL_0;44.6937;-63.6403;434946;1;16-aug-17;12:38:00;30.0055;19.6938;6.7112;7.624;5.01745;0;0.298;0.12;NaN;0.08;NaN
18VA17667_244;HL_0;44.6937;-63.6403;434947;60;23-aug-17;12:23:00;30.9443;2.8415;3.6201;7.523;0.1144;23.5;2.4225;6.015;30.95;0.69;3.7185
18VA17667_244;HL_0;44.6937;-63.6403;434948;10;23-aug-17;12:23:00;30.6977;10.2935;5.7273;7.493;3.05942;2.895;0.6525;0.845;NaN;0.17;NaN
18VA17667_244;HL_0;44.6937;-63.6403;434949;5;23-aug-17;12:23:00;30.3519;13.627;6.2786;7.458;4.81349;1.045;0.3065;0.12;NaN;0.07;6.571
18VA17667_244;HL_0;44.6937;-63.6403;434950;1;23-aug-17;12:23:00;30.2147;14.9112;6.2957;7.438;4.89508;0.945;0.31;0.105;NaN;0.07;NaN
18VA17667_247;HL_0;44.6937;-63.6403;434951;60.72;30-aug-17;12:36:00;30.9429;2.8649;3.5222;7.528;0.17475;24.015;2.445;6.695;30.971;0.88;3.665
18VA17667_247;HL_0;44.6937;-63.6403;434952;10.32;30-aug-17;12:34:00;30.8153;9.3692;5.7296;7.503;4.48715;2.255;0.642;0.64;NaN;0.21;NaN
18VA17667_247;HL_0;44.6937;-63.6403;434953;5.38;30-aug-17;12:34:00;30.5771;12.436;6.5753;7.464;6.77153;0;0.4095;0;NaN;0.09;6.7365
18VA17667_247;HL_0;44.6937;-63.6403;434954;1.36;30-aug-17;12:34:00;29.9423;15.4324;6.7953;7.432;5.01745;0;0.3465;0;NaN;0.09;NaN
18VA17667_253;HL_0;44.6937;-63.6403;434955;60.71;06-sep-17;12:44:00;30.9485;2.9123;2.946;7.694;0.13075;29.95;2.795;7.835;30.96;1.735;3.0325
18VA17667_253;HL_0;44.6937;-63.6403;434956;10.63;06-sep-17;12:42:00;30.3075;14.5435;6.1715;7.658;10.24816;0.245;0.354;0;NaN;0.08;NaN
18VA17667_253;HL_0;44.6937;-63.6403;434957;5.25;06-sep-17;12:42:00;30.2648;14.6667;6.1874;7.654;5.62934;0;0.284;0;NaN;0.07;6.5365
18VA17667_253;HL_0;44.6937;-63.6403;434958;1.3;06-sep-17;12:41:00;30.2524;14.6959;5.4107;7.644;5.62934;0;0.2725;0;NaN;0.08;NaN
18VA17667_257;HL_0;44.6937;-63.6403;434959;61.21;13-sep-17;12:49:00;30.9487;2.9922;2.8317;6.872;0.13106;30.25;2.87;10.255;30.971;3.075;NaN
18VA17667_257;HL_0;44.6937;-63.6403;434960;10.91;13-sep-17;12:48:00;30.8376;10.3029;5.6212;6.678;3.05942;3.42;0.7015;1.125;NaN;0.225;NaN
18VA17667_257;HL_0;44.6937;-63.6403;434961;5.86;13-sep-17;12:47:00;30.5083;12.5638;5.7283;6.64;4.20161;1.525;0.413;0.295;NaN;0.12;5.8435
18VA17667_257;HL_0;44.6937;-63.6403;434962;1.75;13-sep-17;12:47:00;30.2303;14.2369;6.0128;6.615;4.03844;0.805;0.2505;0;NaN;0.07;NaN
18VA17667_261;HL_0;44.6937;-63.6403;434963;60.64;20-sep-17;12:44:00;30.952;3.0929;2.8054;7.342;0.13106;29.185;2.71;15.07;30.925;5.85;3.167
18VA17667_261;HL_0;44.6937;-63.6403;434964;10.47;20-sep-17;12:43:00;30.5009;15.5198;5.6874;7.181;4.97666;1.005;0.4515;0;NaN;0.1;NaN
18VA17667_261;HL_0;44.6937;-63.6403;434965;5.54;20-sep-17;12:42:00;30.5045;15.611;5.6454;7.147;4.89508;0.795;0.3365;0;NaN;0.08;6.0675
18VA17667_261;HL_0;44.6937;-63.6403;434966;1.2;20-sep-17;12:42:00;30.4948;16.1434;5.6494;7.106;3.34497;0.8;0.303;0;NaN;0.09;NaN
18VA17667_263;HL_0;44.6937;-63.6403;434967;60.55;27-sep-17;12:26:00;30.9534;3.2014;2.3818;7.631;0.18931;28.17;2.882;20.285;30.944;8.2;2.5045
18VA17667_263;HL_0;44.6937;-63.6403;434968;10.24;27-sep-17;12:23:00;30.3758;16.2814;5.4129;7.66;14.70389;0.64;0.2105;0.08;NaN;0.035;NaN
18VA17667_263;HL_0;44.6937;-63.6403;434969;5.25;27-sep-17;12:23:00;30.2976;17.0991;6.343;7.611;12.69881;0.3;0.154;0;NaN;0.035;7.5975
18VA17667_263;HL_0;44.6937;-63.6403;434970;1.16;27-sep-17;12:23:00;30.1214;18.394;6.9707;7.546;10.69374;0.18;0.1655;0;NaN;0.045;NaN
18VA17667_264;HL_0;44.6937;-63.6403;434827;60.79;25-jan-17;14:52:00;31.0531;5.372;1.4253;7.731;0.0631;41.435;3.035;19.41;31.243;0.09;1.697
18VA17667_264;HL_0;44.6937;-63.6403;434828;10.46;25-jan-17;14:50:00;30.2679;3.6797;6.5136;7.883;0.28193;10.435;0.9885;8;NaN;0.3;NaN
18VA17667_264;HL_0;44.6937;-63.6403;434829;5.45;25-jan-17;14:50:00;29.9715;3.7006;6.632;7.872;0.32279;10.66;0.976;8.265;NaN;0.37;6.6
18VA17667_264;HL_0;44.6937;-63.6403;434830;1.91;25-jan-17;14:50:00;29.3586;2.9094;7.1924;7.887;0.52709;10.555;0.9485;8.115;NaN;0.45;NaN
18VA17667_265;HL_0;44.6937;-63.6403;434971;60.96;04-oct-17;12:47:00;30.9714;3.2252;2.2578;7.578;0.53118;30.98;2.865;23.165;30.956;8.5;2.1545
18VA17667_265;HL_0;44.6937;-63.6403;434972;10.73;04-oct-17;12:46:00;30.2588;15.3816;5.1694;7.524;2.20278;1.7;0.356;0.6;NaN;0.11;NaN
18VA17667_265;HL_0;44.6937;-63.6403;434973;5.76;04-oct-17;12:46:00;29.9414;16.0642;6.0208;7.525;24.50648;1.45;0.287;0.07;NaN;0.05;6.544
18VA17667_265;HL_0;44.6937;-63.6403;434974;1.49;04-oct-17;12:46:00;29.709;15.7597;6.3213;7.517;4.56874;2.1;0.1635;0.635;NaN;0.07;NaN
18VA17667_275;HL_0;44.6937;-63.6403;434975;60.64;11-oct-17;12:40:00;30.9565;3.2821;1.8678;7.82;0.19659;29.74667;2.93533;24.07333;30.948;6;2.1605
18VA17667_275;HL_0;44.6937;-63.6403;434976;10.55;11-oct-17;12:38:00;30.3354;15.0712;4.661;7.893;2.89625;2.96333;0.35167;0.74667;NaN;0.16333;NaN
18VA17667_275;HL_0;44.6937;-63.6403;434977;5.53;11-oct-17;12:37:00;30.1154;15.8826;5.5712;7.901;21.38748;1.96667;0.22933;0.04;NaN;0.05667;6.198
18VA17667_275;HL_0;44.6937;-63.6403;434978;1.46;11-oct-17;12:37:00;29.6073;16.4838;6.4045;7.908;29.63057;1.77667;0.30133;0;NaN;0.08667;NaN
18VA17667_276;HL_0;44.6937;-63.6403;434979;60.63;18-oct-17;12:26:00;30.9533;3.2712;1.4359;7.249;0.23057;32.61;3.094;22.3;30.956;0.07;1.879
18VA17667_276;HL_0;44.6937;-63.6403;434980;10.42;18-oct-17;12:24:00;30.4288;14.2502;4.783;7.111;3.39879;4.275;0.5685;1.68;NaN;0.3;NaN
18VA17667_276;HL_0;44.6937;-63.6403;434981;5.33;18-oct-17;12:23:00;30.0989;14.2806;5.5884;7.099;12.25324;2.88;0.35;0.91;NaN;0.165;5.992
18VA17667_276;HL_0;44.6937;-63.6403;434982;1.38;18-oct-17;12:23:00;30.0929;14.2592;5.6182;7.071;13.58996;2.935;0.35;0.92;NaN;0.165;NaN
