CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;terrain;labo;labo;labo;labo
18TL04524_004;STN27;47.5467;-52.5867;258511;10;02-may-04;07:39:00;9.85;32.118;359.1;1.32;1.97;0.35;0.96;2.16
18TL04524_004;STN27;47.5467;-52.5867;258512;5;02-may-04;07:39:00;5.1;32.103;351.5;1.79;1.23;0.3;0.3;1.79
18TL04524_014;SEGB-10;44.3633;-51.1033;258088;66;19-apr-04;23:38:00;66.26;32.308;321.1;2.43;NaN;NaN;NaN;NaN
18TL04524_025;SEGB-11;44;-50.8083;258089;65;20-apr-04;01:56:00;65.99;32.345;322.9;3.07;6.2;0.64;5.18;0.45
18TL04524_025;SEGB-11;44;-50.8083;258090;50;20-apr-04;01:56:00;50.7;32.345;322;3.2;6.13;0.59;4.04;0.8
18TL04524_025;SEGB-11;44;-50.8083;258091;40;20-apr-04;01:56:00;40.29;32.283;320.7;3.79;3.8;0.41;2.99;1.55
18TL04524_025;SEGB-11;44;-50.8083;258092;29;20-apr-04;01:56:00;29.68;32.263;319.3;4.45;3.19;0.32;0.99;2.33
18TL04524_025;SEGB-11;44;-50.8083;258093;20;20-apr-04;01:56:00;19.89;32.259;318.4;4.64;3.39;0.27;0.54;2.53
18TL04524_025;SEGB-11;44;-50.8083;258094;10;20-apr-04;01:56:00;10.09;32.255;314.9;4.83;3.78;0.32;0.09;2.57
18TL04524_025;SEGB-11;44;-50.8083;258095;5;20-apr-04;01:56:00;5.44;32.255;314.4;4.85;3.52;0.3;0.22;2.53
18TL04524_036;SEGB-12;43.6333;-50.5167;258096;57;20-apr-04;04:33:00;57.78;32.35;338.5;3.11;3.78;0.52;3.1;1.04
18TL04524_036;SEGB-12;43.6333;-50.5167;258097;48;20-apr-04;04:33:00;48.59;32.332;338.1;3.22;4.46;0.62;3.31;0.74
18TL04524_036;SEGB-12;43.6333;-50.5167;258098;40;20-apr-04;04:33:00;40.1;32.241;336.7;3.59;2.91;0.46;2.16;3.35
18TL04524_036;SEGB-12;43.6333;-50.5167;258099;30;20-apr-04;04:33:00;30.03;32.214;329.1;4.34;1.92;0.41;0.64;6.09
18TL04524_036;SEGB-12;43.6333;-50.5167;258100;19;20-apr-04;04:33:00;19.51;32.203;322.4;4.76;1.15;0.29;0.88;4.67
18TL04524_036;SEGB-12;43.6333;-50.5167;258101;10;20-apr-04;04:33:00;9.69;32.2;315.3;4.85;1.53;0.32;0.41;4.53
18TL04524_036;SEGB-12;43.6333;-50.5167;258102;5;20-apr-04;04:33:00;4.93;32.199;318.4;4.84;1.15;0.32;0.13;4.43
18TL04524_047;SEGB-13;43.2;-50.1667;258103;61;20-apr-04;07:35:00;61.05;33.253;330;1.2;3.46;0.88;5.79;4.06
18TL04524_047;SEGB-13;43.2;-50.1667;258104;47;20-apr-04;07:35:00;47.68;33.25;330.5;1.19;3.03;0.93;5.59;3.32
18TL04524_047;SEGB-13;43.2;-50.1667;258105;40;20-apr-04;07:35:00;40.15;33.057;333.6;1.55;0.96;0.55;2.04;12.8
18TL04524_047;SEGB-13;43.2;-50.1667;258106;30;20-apr-04;07:35:00;30.72;32.586;350.1;3.71;1.99;0.34;0.99;1.25
18TL04524_047;SEGB-13;43.2;-50.1667;258107;21;20-apr-04;07:35:00;20.86;32.348;338.1;4.75;1.56;0.3;0.66;0.94
18TL04524_047;SEGB-13;43.2;-50.1667;258108;11;20-apr-04;07:35:00;11;32.331;330.5;4.84;1.2;0.26;0.1;1
18TL04524_047;SEGB-13;43.2;-50.1667;258109;5;20-apr-04;07:35:00;4.71;32.33;328.2;4.84;0.96;0.25;0.1;1
18TL04524_058;SEGB-14;42.92;-49.9417;258110;158;20-apr-04;09:50:00;159.25;33.626;323.3;1.1;NaN;NaN;NaN;NaN
18TL04524_069;SEGB-15;42.85;-49.8867;258111;381;20-apr-04;10:36:00;383.27;34.66;362.2;3.66;9.56;1.09;15.78;NaN
18TL04524_069;SEGB-15;42.85;-49.8867;258112;149;20-apr-04;10:36:00;150.5;33.54;363.5;0.88;6.57;0.89;9.18;NaN
18TL04524_069;SEGB-15;42.85;-49.8867;258113;100;20-apr-04;10:36:00;101.09;33.341;368;0.45;5.92;0.92;8.55;1.6
18TL04524_069;SEGB-15;42.85;-49.8867;258114;75;20-apr-04;10:36:00;75.11;33.243;382.7;0.57;4.24;0.87;6.74;1.41
18TL04524_069;SEGB-15;42.85;-49.8867;258115;50;20-apr-04;10:36:00;49.91;33.066;382.7;0.42;3.15;0.7;5.22;3.93
18TL04524_069;SEGB-15;42.85;-49.8867;258116;40;20-apr-04;10:36:00;40.59;32.96;360.8;1.05;1.68;0.51;1.78;5.72
18TL04524_069;SEGB-15;42.85;-49.8867;258117;29;20-apr-04;10:36:00;29.34;32.792;347;2.22;2.34;0.51;0.6;4.6
18TL04524_069;SEGB-15;42.85;-49.8867;258118;19;20-apr-04;10:36:00;18.97;32.686;338.5;3.38;1.02;0.3;0.17;2.77
18TL04524_069;SEGB-15;42.85;-49.8867;258119;9;20-apr-04;10:36:00;9.47;32.67;329.1;3.56;1.08;0.29;0.2;2.3
18TL04524_069;SEGB-15;42.85;-49.8867;258120;5;20-apr-04;10:36:00;4.91;32.662;297.4;3.64;1.2;0.32;0.16;2.4
18TL04524_080;SEGB-16;42.775;-49.8283;258121;1491;20-apr-04;12:22:00;1497.9;34.904;306.8;3.48;NaN;NaN;NaN;NaN
18TL04524_091;SEGB-17;42.5883;-49.6833;258122;1505;20-apr-04;14:55:00;1512.2;34.909;387.2;3.51;11.58;1.24;17.76;NaN
18TL04524_091;SEGB-17;42.5883;-49.6833;258123;150;20-apr-04;14:55:00;151.18;34.293;385.9;2.6;9.42;0.94;13.56;NaN
18TL04524_091;SEGB-17;42.5883;-49.6833;258124;100;20-apr-04;14:55:00;100.77;34.094;385.4;2.16;7.36;0.93;11.78;1.66
18TL04524_091;SEGB-17;42.5883;-49.6833;258125;75;20-apr-04;14:55:00;75.57;33.715;382.7;1.26;5.25;0.8;9.54;3.06
18TL04524_091;SEGB-17;42.5883;-49.6833;258126;50;20-apr-04;14:55:00;50.3;33.464;376;0.63;5.15;0.82;8.87;2.59
18TL04524_091;SEGB-17;42.5883;-49.6833;258127;39;20-apr-04;14:55:00;39.07;33.144;343.9;1.43;2.55;0.65;4.26;3.91
18TL04524_091;SEGB-17;42.5883;-49.6833;258128;29;20-apr-04;14:55:00;29.59;32.785;327.4;1.52;1.87;0.51;1.3;3.69
18TL04524_091;SEGB-17;42.5883;-49.6833;258129;20;20-apr-04;14:55:00;20.03;32.778;310.4;1.63;1.08;0.43;0.79;3.7
18TL04524_091;SEGB-17;42.5883;-49.6833;258130;10;20-apr-04;14:55:00;9.97;32.78;294.8;1.73;0.98;0.4;0.87;3.4
18TL04524_091;SEGB-17;42.5883;-49.6833;258131;5;20-apr-04;14:55:00;4.87;32.78;304.6;1.67;1.52;0.45;1.76;3.45
18TL04524_102;SEGB-18;42.395;-49.5183;258132;1509;20-apr-04;18:44:00;1516.3;34.914;304.1;3.42;NaN;NaN;NaN;NaN
18TL04524_113;SEGB-01;46.5833;-52.9333;258046;46;18-apr-04;05:34:00;46.61;32.653;360;-0.12;3.33;0.86;4.64;1.24
18TL04524_113;SEGB-01;46.5833;-52.9333;258047;38;18-apr-04;05:34:00;38.67;32.64;360;-0.1;3.15;0.5;4.5;1.38
18TL04524_113;SEGB-01;46.5833;-52.9333;258048;30;18-apr-04;05:34:00;30.25;32.615;358.2;-0.03;2.96;0.49;4.25;1.78
18TL04524_113;SEGB-01;46.5833;-52.9333;258049;20;18-apr-04;05:34:00;19.92;32.378;346.6;0.72;1.22;0.26;0.72;6.86
18TL04524_113;SEGB-01;46.5833;-52.9333;258050;10;18-apr-04;05:34:00;9.58;32.371;344.8;0.74;1.51;0.3;1.11;7.25
18TL04524_113;SEGB-01;46.5833;-52.9333;258051;5;18-apr-04;05:34:00;4.67;32.365;344.8;0.76;1.96;0.4;1.24;7.04
18TL04524_114;SEGB-19;42.0817;-49.27;258133;1508;20-apr-04;21:59:00;1514.5;34.903;334.5;3.35;10.9;1.12;17.62;NaN
18TL04524_114;SEGB-19;42.0817;-49.27;258134;149;20-apr-04;21:59:00;150.34;34.59;333.2;4.12;10.29;1.19;16.83;NaN
18TL04524_114;SEGB-19;42.0817;-49.27;258135;100;20-apr-04;21:59:00;100.72;34.531;325.1;4.86;9.97;1.15;16.37;0.22
18TL04524_114;SEGB-19;42.0817;-49.27;258136;75;20-apr-04;21:59:00;75.58;34.041;322.4;2.9;6.83;0.91;11.4;1.56
18TL04524_114;SEGB-19;42.0817;-49.27;258137;50;20-apr-04;21:59:00;49.97;33.773;318.4;3.57;3.66;0.68;6.52;1.6
18TL04524_114;SEGB-19;42.0817;-49.27;258138;40;20-apr-04;21:59:00;40.09;33.669;310.4;3.56;2.74;0.64;5.86;1.74
18TL04524_114;SEGB-19;42.0817;-49.27;258139;30;20-apr-04;21:59:00;30.26;33.604;287.6;3.65;2.71;0.67;4.98;1.99
18TL04524_114;SEGB-19;42.0817;-49.27;258140;20;20-apr-04;21:59:00;20.3;33.483;245.6;3.66;3.04;0.7;4.79;1.82
18TL04524_114;SEGB-19;42.0817;-49.27;258141;10;20-apr-04;21:59:00;9.94;33.039;259.9;5.54;1.77;0.35;1.1;1.81
18TL04524_114;SEGB-19;42.0817;-49.27;258142;5;20-apr-04;21:59:00;5.43;33.029;306.8;5.55;1.49;0.36;0.75;1.73
18TL04524_127;SEGB-20;41.7;-48.95;258143;1487;21-apr-04;02:38:00;1493.4;34.943;295.6;3.58;NaN;NaN;NaN;NaN
18TL04524_225;SEGB-02;46.5;-52.85;258052;165;18-apr-04;07:19:00;166.7;32.779;343.4;-0.26;NaN;NaN;NaN;NaN
18TL04524_264;SEGB-03;46.35;-52.7333;258053;162;18-apr-04;08:45:00;163.25;33.288;357.3;0.52;12.36;0.8;10.32;NaN
18TL04524_264;SEGB-03;46.35;-52.7333;258054;152;18-apr-04;08:45:00;153.46;33.244;356.4;0.47;12.28;0.98;10.93;NaN
18TL04524_264;SEGB-03;46.35;-52.7333;258055;100;18-apr-04;08:45:00;100.64;32.986;360;0.11;6.74;0.55;7.41;0.27
18TL04524_264;SEGB-03;46.35;-52.7333;258056;74;18-apr-04;08:45:00;74.58;32.828;342.5;0.02;5.23;0.71;5.82;0.57
18TL04524_264;SEGB-03;46.35;-52.7333;258057;49;18-apr-04;08:45:00;49.49;32.78;340.8;0.52;3.67;0.5;4.69;0.89
18TL04524_264;SEGB-03;46.35;-52.7333;258058;38;18-apr-04;08:45:00;38.48;32.753;335.8;0.57;2.07;0.34;3.8;1.6
18TL04524_264;SEGB-03;46.35;-52.7333;258059;28;18-apr-04;08:45:00;28.52;32.754;335.4;0.9;1.86;0.36;3.08;1.86
18TL04524_264;SEGB-03;46.35;-52.7333;258060;18;18-apr-04;08:45:00;18.19;32.495;319.3;1.05;1.39;0.26;0.58;5.79
18TL04524_264;SEGB-03;46.35;-52.7333;258061;9;18-apr-04;08:45:00;8.8;32.237;299.2;1.55;1.29;0.26;0.48;3.21
18TL04524_264;SEGB-03;46.35;-52.7333;258062;4;18-apr-04;08:45:00;4.48;32.24;297.4;1.53;1.61;0.26;0.6;2.97
18TL04524_279;FC-12;47;-48.1167;258247;126;25-apr-04;17:17:00;127.35;33.563;401.9;0.81;8.26;0.7;9.65;NaN
18TL04524_279;FC-12;47;-48.1167;258248;100;25-apr-04;17:17:00;100.5;33.415;400.6;0.51;7.49;0.74;9.07;1.55
18TL04524_279;FC-12;47;-48.1167;258249;75;25-apr-04;17:17:00;75.7;33.236;398.4;-0.02;5.49;0.67;7.62;0.89
18TL04524_279;FC-12;47;-48.1167;258250;49;25-apr-04;17:17:00;49.13;32.786;396.1;-0.11;2.91;0.5;3.75;4.6
18TL04524_279;FC-12;47;-48.1167;258251;39;25-apr-04;17:17:00;39.78;32.713;393;-0.04;1.83;0.34;2.41;8.37
18TL04524_279;FC-12;47;-48.1167;258252;29;25-apr-04;17:17:00;29.48;32.707;380.9;-0.04;2.89;0.58;2.42;8.26
18TL04524_279;FC-12;47;-48.1167;258253;21;25-apr-04;17:17:00;20.76;32.683;356.8;0;1.89;0.47;1.82;7.34
18TL04524_279;FC-12;47;-48.1167;258254;10;25-apr-04;17:17:00;10.5;32.674;342.1;0.06;1.9;0.45;1.85;6.07
18TL04524_279;FC-12;47;-48.1167;258255;6;25-apr-04;17:17:00;6.05;32.672;334.9;0.06;2.02;0.45;1.83;6.11
18TL04524_280;FC-11;47;-48.6167;258256;93;25-apr-04;20:19:00;93.49;33.295;332.3;0.33;NaN;NaN;NaN;NaN
18TL04524_282;FC-09;47;-50;258257;74;26-apr-04;03:19:00;75.11;32.853;368.9;1.34;3.01;0.42;1.68;5.79
18TL04524_282;FC-09;47;-50;258258;49;26-apr-04;03:19:00;49.51;32.815;369.3;1.45;2.58;0.4;0.92;5.57
18TL04524_282;FC-09;47;-50;258259;40;26-apr-04;03:19:00;40.35;32.813;369.3;1.45;2.37;0.51;2.67;5.42
18TL04524_282;FC-09;47;-50;258260;30;26-apr-04;03:19:00;30.7;32.812;369.3;1.45;2.36;0.51;3.11;5.87
18TL04524_282;FC-09;47;-50;258261;20;26-apr-04;03:19:00;20.53;32.812;368.9;1.45;2.12;0.45;0.92;5.08
18TL04524_282;FC-09;47;-50;258262;10;26-apr-04;03:19:00;9.96;32.811;367.5;1.45;2.35;0.49;1.86;5.27
18TL04524_282;FC-09;47;-50;258263;5;26-apr-04;03:19:00;5.52;32.81;363.5;1.45;2.37;0.51;1.6;5.34
18TL04524_284;SEGB-04;46.2083;-52.6083;258063;122;18-apr-04;11:01:00;122.57;33.234;307.7;0.45;NaN;NaN;NaN;NaN
18TL04524_285;FC-07;47;-51;258264;94;26-apr-04;08:30:00;95.21;33.405;375.6;0.69;13.77;1.14;12.3;0.77
18TL04524_285;FC-07;47;-51;258265;76;26-apr-04;08:30:00;76.22;33.378;375.6;0.65;11.81;1.08;10.03;0.74
18TL04524_285;FC-07;47;-51;258266;50;26-apr-04;08:30:00;50.84;32.758;375.1;0.84;1.9;0.48;3.14;5.18
18TL04524_285;FC-07;47;-51;258267;41;26-apr-04;08:30:00;41.34;32.734;373.8;0.92;2.01;0.44;1.46;6.02
18TL04524_285;FC-07;47;-51;258268;31;26-apr-04;08:30:00;31.31;32.726;372;0.93;1.69;0.41;1.79;5.62
18TL04524_285;FC-07;47;-51;258269;21;26-apr-04;08:30:00;20.97;32.726;366.7;0.93;1.57;0.42;0.16;5.38
18TL04524_285;FC-07;47;-51;258270;11;26-apr-04;08:30:00;11.07;32.726;309;0.93;1.94;0.52;1.53;5.51
18TL04524_285;FC-07;47;-51;258271;5;26-apr-04;08:30:00;4.96;32.727;308.2;0.93;1.58;0.42;0.1;5.51
18TL04524_297;FC-04;47;-52.3217;258272;118;26-apr-04;19:14:00;118.74;32.958;384.5;-0.1;5.74;0.91;6.08;NaN
18TL04524_297;FC-04;47;-52.3217;258273;98;26-apr-04;19:14:00;98.61;32.835;384.1;-0.45;4.37;1.08;4.83;0.39
18TL04524_297;FC-04;47;-52.3217;258274;74;26-apr-04;19:14:00;74.48;32.671;384.1;-0.51;3.94;0.76;5.85;1.4
18TL04524_297;FC-04;47;-52.3217;258275;50;26-apr-04;19:14:00;50.3;32.576;383.2;-0.14;2.55;0.6;2;2.59
18TL04524_297;FC-04;47;-52.3217;258276;40;26-apr-04;19:14:00;40.53;32.563;382.3;-0.07;1.95;0.49;1.6;2.95
18TL04524_297;FC-04;47;-52.3217;258277;31;26-apr-04;19:14:00;31.35;32.555;380.9;-0.02;2.2;0.5;2.76;2.97
18TL04524_297;FC-04;47;-52.3217;258278;21;26-apr-04;19:14:00;20.98;32.548;376.5;0.03;1.9;0.53;2.37;3.05
18TL04524_297;FC-04;47;-52.3217;258279;10;26-apr-04;19:14:00;10.43;32.544;365.3;0.06;2.13;0.48;1.6;3.23
18TL04524_297;FC-04;47;-52.3217;258280;6;26-apr-04;19:14:00;5.83;32.543;354.6;0.07;2.08;0.5;2.98;3.23
18TL04524_298;FC-03;47;-52.58;258281;148;26-apr-04;21:04:00;149.28;32.952;382.3;-0.2;6.1;0.76;7.28;NaN
18TL04524_298;FC-03;47;-52.58;258282;125;26-apr-04;21:04:00;125.69;32.853;382.3;-0.35;4.68;0.85;6.31;NaN
18TL04524_298;FC-03;47;-52.58;258283;100;26-apr-04;21:04:00;100.46;32.78;382.3;-0.4;3.25;0.81;4.82;0.27
18TL04524_298;FC-03;47;-52.58;258284;74;26-apr-04;21:04:00;74.72;32.676;382.3;-0.34;3.39;0.74;5.21;1.33
18TL04524_298;FC-03;47;-52.58;258285;51;26-apr-04;21:04:00;51.77;32.565;381.4;0.17;1.24;0.37;2.55;3.23
18TL04524_298;FC-03;47;-52.58;258286;40;26-apr-04;21:04:00;40.39;32.562;379.2;0.19;1.69;0.45;2.34;3.44
18TL04524_298;FC-03;47;-52.58;258287;30;26-apr-04;21:04:00;30.31;32.558;374.7;0.23;2.01;0.36;2.39;3.82
18TL04524_298;FC-03;47;-52.58;258288;20;26-apr-04;21:04:00;20.26;32.557;376.5;0.23;2.11;0.35;2.3;3.74
18TL04524_298;FC-03;47;-52.58;258289;10;26-apr-04;21:04:00;9.85;32.556;364.9;0.24;1.64;1.27;2.2;3.85
18TL04524_298;FC-03;47;-52.58;258290;5;26-apr-04;21:04:00;4.98;32.555;354.2;0.27;1.49;0.19;2.37;4.15
18TL04524_299;FC-02;47;-52.705;258291;177;26-apr-04;22:29:00;178.65;32.809;360.8;-0.49;NaN;NaN;NaN;NaN
18TL04524_300;FC-01;47;-52.8317;258292;96;26-apr-04;23:14:00;96.72;32.455;378.7;0.18;0.89;0.19;1.72;3.43
18TL04524_300;FC-01;47;-52.8317;258293;74;26-apr-04;23:14:00;74.4;32.419;378.7;0.32;1.78;0.31;1.82;3.66
18TL04524_300;FC-01;47;-52.8317;258294;50;26-apr-04;23:14:00;50.45;32.358;378.7;0.49;1.42;0.29;1.25;3.87
18TL04524_300;FC-01;47;-52.8317;258295;40;26-apr-04;23:14:00;40.25;32.271;379.2;0.73;1.17;0.19;0.9;3.81
18TL04524_300;FC-01;47;-52.8317;258296;30;26-apr-04;23:14:00;30.33;32.226;380.5;0.83;1.15;0.19;0.97;3.59
18TL04524_300;FC-01;47;-52.8317;258297;20;26-apr-04;23:14:00;20.38;32.226;382.3;0.84;1.35;0.98;0.85;3.59
18TL04524_300;FC-01;47;-52.8317;258298;10;26-apr-04;23:14:00;10.35;32.225;383.2;0.86;0.89;0.19;0.57;3.39
18TL04524_300;FC-01;47;-52.8317;258299;5;26-apr-04;23:14:00;5.29;32.226;383.6;0.88;0.93;0.19;0.9;3.26
18TL04524_301;STN27;47.5467;-52.5867;258300;172;27-apr-04;05:15:00;172.93;32.719;374.7;-0.55;6.79;0.42;8.98;NaN
18TL04524_301;STN27;47.5467;-52.5867;258301;149;27-apr-04;05:15:00;149.78;32.714;375.1;-0.55;6.14;0.19;7.28;0.5
18TL04524_301;STN27;47.5467;-52.5867;258302;99;27-apr-04;05:15:00;99.35;32.585;375.6;-0.55;4.26;0.46;5.61;0.98
18TL04524_301;STN27;47.5467;-52.5867;258303;74;27-apr-04;05:15:00;74.73;32.458;377.4;-0.33;1.8;0.19;2.4;5.16
18TL04524_301;STN27;47.5467;-52.5867;258304;49;27-apr-04;05:15:00;49.83;32.427;385.4;-0.25;1.4;0.19;2.14;5.21
18TL04524_301;STN27;47.5467;-52.5867;258305;39;27-apr-04;05:15:00;39.82;32.382;389.9;-0.03;3.28;1.76;3.31;4.82
18TL04524_301;STN27;47.5467;-52.5867;258306;29;27-apr-04;05:15:00;29.22;32.294;389;0.42;1.3;0.19;1.94;3.52
18TL04524_301;STN27;47.5467;-52.5867;258307;20;27-apr-04;05:15:00;19.75;32.288;369.8;0.46;1.61;0.19;1.84;3.18
18TL04524_301;STN27;47.5467;-52.5867;258308;10;27-apr-04;05:15:00;9.97;32.287;359.5;0.46;1.2;0.19;2.01;3.19
18TL04524_301;STN27;47.5467;-52.5867;258309;5;27-apr-04;05:15:00;5.15;32.287;360;0.45;1.82;0.19;2.46;3.14
18TL04524_304;SEGB-05;46.07;-52.5;258064;84;18-apr-04;12:12:00;85.07;32.872;358.6;0.39;9.22;0.83;7.94;0.31
18TL04524_304;SEGB-05;46.07;-52.5;258065;73;18-apr-04;12:12:00;73.64;32.868;357.7;0.4;8.36;0.86;7.72;0.73
18TL04524_304;SEGB-05;46.07;-52.5;258066;49;18-apr-04;12:12:00;48.93;32.683;348.8;1.09;5.53;0.71;5.89;1.64
18TL04524_304;SEGB-05;46.07;-52.5;258067;40;18-apr-04;12:12:00;40.04;32.671;340.8;1.44;4.8;0.64;4.22;2.4
18TL04524_304;SEGB-05;46.07;-52.5;258068;30;18-apr-04;12:12:00;30;32.648;337.2;1.78;4.95;0.66;3.68;3.4
18TL04524_304;SEGB-05;46.07;-52.5;258069;20;18-apr-04;12:12:00;19.79;32.574;333.2;1.91;2.75;0.46;1.95;5.36
18TL04524_304;SEGB-05;46.07;-52.5;258070;10;18-apr-04;12:12:00;10.34;32.486;321.1;1.79;1.34;0.23;0.31;5.74
18TL04524_304;SEGB-05;46.07;-52.5;258071;5;18-apr-04;12:12:00;5.4;32.488;321.5;1.79;1.44;0.31;0.82;5.38
18TL04524_315;SEGB-06;45.7883;-52.2667;258072;73;18-apr-04;14:38:00;73.48;32.806;321.5;0.72;NaN;NaN;NaN;NaN
18TL04524_326;SEGB-07;45.4583;-52;258073;74;19-apr-04;14:13:00;74.39;32.774;344.8;1.18;5.95;0.84;7.46;0.31
18TL04524_326;SEGB-07;45.4583;-52;258074;48;19-apr-04;14:13:00;48.38;32.544;344.3;1.87;5.53;0.71;5.05;1.34
18TL04524_326;SEGB-07;45.4583;-52;258075;39;19-apr-04;14:13:00;39.13;32.537;342.1;2.28;5.28;0.88;3.78;0.8
18TL04524_326;SEGB-07;45.4583;-52;258076;30;19-apr-04;14:13:00;29.95;32.542;339.9;2.44;3.97;0.54;2.76;3.15
18TL04524_326;SEGB-07;45.4583;-52;258077;20;19-apr-04;14:13:00;20.28;32.544;336.7;2.48;3.61;0.48;2.92;3.42
18TL04524_326;SEGB-07;45.4583;-52;258078;10;19-apr-04;14:13:00;10.37;32.546;333.6;2.52;3.78;0.59;3.49;3.85
18TL04524_326;SEGB-07;45.4583;-52;258079;4;19-apr-04;14:13:00;3.7;32.545;322.4;2.58;3.94;0.61;3.27;3.8
18TL04524_339;SEGB-08;45.095;-51.7;258080;67;19-apr-04;16:59:00;67.09;32.683;330.5;1.4;NaN;NaN;NaN;NaN
