CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;terrain;labo;labo;labo;labo
18TL02010_014;11;47;-49.1167;255034;75;13-jul-02;21:07:00;75.82;32.89;288.0544;-0.25;7.73;1.95;4.2;0.32
18TL02010_014;11;47;-49.1167;255035;50;13-jul-02;21:07:00;50.44;32.87;306.8114;0.1;4.46;1.59;2.93;0.45
18TL02010_014;11;47;-49.1167;255036;40;13-jul-02;21:07:00;40.52;32.8;352.8109;2.34;0.06;0.58;0;0.11
18TL02010_014;11;47;-49.1167;255037;30;13-jul-02;21:07:00;30.08;32.67;324.6753;5.07;0;0.55;0.07;0.14
18TL02010_014;11;47;-49.1167;255038;20;13-jul-02;21:07:00;20.6;32.63;306.3649;7.09;0;0.63;0.07;0.11
18TL02010_014;11;47;-49.1167;255039;10;13-jul-02;21:07:00;10.51;32.55;288.9476;8.98;0;0.57;0.05;0.11
18TL02010_014;11;47;-49.1167;255040;5;13-jul-02;21:07:00;5.42;32.53;288.0544;9.1;NaN;NaN;NaN;0.1
18TL02010_025;12;47;-48.6167;255041;97;13-jul-02;23:17:00;98.07;32.92;291.1806;-0.63;NaN;NaN;NaN;NaN
18TL02010_036;13;47;-48.1167;255042;127;14-jul-02;01:33:00;127.97;33.4;255.4529;-0.61;16.39;2.3;10.46;NaN
18TL02010_036;13;47;-48.1167;255043;100;14-jul-02;01:33:00;100.99;33.07;331.8208;-1.23;6.96;1.49;5.3;0.57
18TL02010_036;13;47;-48.1167;255044;75;14-jul-02;01:33:00;75.78;32.91;317.9763;-0.6;4.71;1.56;4.52;0.22
18TL02010_036;13;47;-48.1167;255045;50;14-jul-02;01:33:00;50.8;32.81;351.9176;0.51;0.14;1.02;1.2;0.29
18TL02010_036;13;47;-48.1167;255046;40;14-jul-02;01:33:00;40.6;32.8;367.1019;1.42;0.12;0.66;0.04;0.29
18TL02010_036;13;47;-48.1167;255047;30;14-jul-02;01:33:00;30.58;32.76;359.0632;2.27;0.02;0.57;0;0.17
18TL02010_036;13;47;-48.1167;255048;20;14-jul-02;01:33:00;20.5;32.6;327.3549;4.8;0.16;0.52;1.66;0.14
18TL02010_036;13;47;-48.1167;255049;10;14-jul-02;01:33:00;10.08;32.46;293.8602;8.67;0.04;0.4;0.5;0.22
18TL02010_036;13;47;-48.1167;255050;5;14-jul-02;01:33:00;5.54;32.45;292.967;8.77;0;0.33;0.63;0.22
18TL02010_113;2;47;-52.8317;254981;100;13-jul-02;02:32:00;101.25;32.88;334.0538;-1.21;6.25;1.52;5.16;0.3
18TL02010_113;2;47;-52.8317;254982;74;13-jul-02;02:32:00;74.55;32.81;342.0925;-1.05;3.92;1.42;4.67;0.52
18TL02010_113;2;47;-52.8317;254983;49;13-jul-02;02:32:00;49.53;32.73;353.704;-0.53;3.19;1.08;2.75;1.59
18TL02010_113;2;47;-52.8317;254984;39;13-jul-02;02:32:00;39.79;32.69;362.1893;-0.26;2.28;0.98;0.3;1.43
18TL02010_113;2;47;-52.8317;254985;29;13-jul-02;02:32:00;29.67;32.59;372.4611;0.84;0.55;0.58;0;0.43
18TL02010_113;2;47;-52.8317;254986;20;13-jul-02;02:32:00;20.18;32.53;367.5485;1.84;0.61;0.63;0;0.74
18TL02010_113;2;47;-52.8317;254987;10;13-jul-02;02:32:00;10.15;32.36;344.7721;4.46;0.61;0.53;0;0.46
18TL02010_113;2;47;-52.8317;254988;5;13-jul-02;02:32:00;5.03;32.28;320.2093;6.48;0.4;0.39;0;0.29
18TL02010_225;3;47;-52.705;254989;180;13-jul-02;03:54:00;181.09;33.18;307.7046;-1.31;NaN;NaN;NaN;NaN
18TL02010_264;4;47;-52.58;254990;150;13-jul-02;04:43:00;151.01;33.26;286.268;-1.08;17.59;1.96;5.92;NaN
18TL02010_264;4;47;-52.58;254991;100;13-jul-02;04:43:00;100.79;32.95;309.491;-0.77;8.52;1.77;4.79;0.06
18TL02010_264;4;47;-52.58;254992;75;13-jul-02;04:43:00;75.57;32.86;327.3549;-0.1;1.66;1.54;3.24;0.44
18TL02010_264;4;47;-52.58;254993;50;13-jul-02;04:43:00;50.68;32.8;349.6847;0.66;0.64;1;0;0.35
18TL02010_264;4;47;-52.58;254994;40;13-jul-02;04:43:00;40.62;32.73;364.4223;1.44;0.19;0.44;0;0.26
18TL02010_264;4;47;-52.58;254995;30;13-jul-02;04:43:00;30.63;32.65;356.3836;2.25;0.15;0.37;0;0.26
18TL02010_264;4;47;-52.58;254996;20;13-jul-02;04:43:00;20.55;32.47;334.0538;4.45;0.13;0.32;0;0.24
18TL02010_264;4;47;-52.58;254997;11;13-jul-02;04:43:00;10.78;32.17;278.2293;10.65;0.34;0.58;0.29;0.39
18TL02010_264;4;47;-52.58;254998;6;13-jul-02;04:43:00;5.85;32.17;278.2293;10.65;0;0.46;0;0.15
18TL02010_283;49;47.5467;-52.5867;255256;170;18-jul-02;07:35:00;171.11;33.15;316.6366;-1.43;11.61;1.55;7.94;NaN
18TL02010_283;49;47.5467;-52.5867;255257;150;18-jul-02;07:35:00;150.96;33.12;317.0832;-1.44;11.57;1.61;8.09;NaN
18TL02010_283;49;47.5467;-52.5867;255258;100;18-jul-02;07:35:00;100.42;32.94;329.1412;-1.35;5.52;1.2;5.16;0.15
18TL02010_283;49;47.5467;-52.5867;255259;74;18-jul-02;07:35:00;74.97;32.86;332.2674;-1.27;6;1.49;5.9;1.51
18TL02010_283;49;47.5467;-52.5867;255260;49;18-jul-02;07:35:00;49.56;32.76;340.3062;-1.01;2.5;1.26;4.54;1.38
18TL02010_283;49;47.5467;-52.5867;255261;39;18-jul-02;07:35:00;39.82;32.71;366.6553;-0.57;0.86;0.74;1.83;1.43
18TL02010_283;49;47.5467;-52.5867;255262;29;18-jul-02;07:35:00;29.51;32.64;372.9077;-0.17;0.35;0.64;0.47;0.93
18TL02010_283;49;47.5467;-52.5867;255263;19;18-jul-02;07:35:00;19.63;32.48;374.2474;2.17;0.4;0.43;0.13;0.53
18TL02010_283;49;47.5467;-52.5867;255264;9;18-jul-02;07:35:00;9.34;32.36;353.704;4.25;0.21;0.32;0;0.42
18TL02010_283;49;47.5467;-52.5867;255265;5;18-jul-02;07:35:00;4.64;32.09;294.3068;9.79;0.07;0.3;1.54;0.4
18TL02010_284;5;47;-52.3217;254999;118;13-jul-02;06:38:00;119.42;33.23;302.7921;-1.18;14.34;2.22;6.86;NaN
18TL02010_284;5;47;-52.3217;255000;100;13-jul-02;06:38:00;101.13;33;318.8695;-1.32;10.24;1.94;6.97;0.03
18TL02010_284;5;47;-52.3217;255001;75;13-jul-02;06:38:00;75.5;32.85;335.8402;-1.16;3.37;1.72;5.43;0.15
18TL02010_284;5;47;-52.3217;255002;49;13-jul-02;06:38:00;49.32;32.72;381.8396;-0.66;0.14;0.84;0.2;1.3
18TL02010_284;5;47;-52.3217;255003;40;13-jul-02;06:38:00;40.71;32.69;382.2862;-0.17;0.1;0.74;0.89;0.47
18TL02010_284;5;47;-52.3217;255004;30;13-jul-02;06:38:00;30.17;32.58;367.1019;2.56;0.16;0.55;0.09;0.17
18TL02010_284;5;47;-52.3217;255005;20;13-jul-02;06:38:00;19.84;32.31;314.8502;6.3;0.13;0.6;0;0.21
18TL02010_284;5;47;-52.3217;255006;10;13-jul-02;06:38:00;9.93;32.17;284.0351;9.79;0;0.45;0;0.17
18TL02010_284;5;47;-52.3217;255007;6;13-jul-02;06:38:00;5.71;32.17;284.0351;9.79;0.02;0.42;0;0.17
18TL02010_304;6;47;-52.0333;255008;132;13-jul-02;08:35:00;133.32;33.29;303.2387;-1.08;13.79;2.04;6.08;NaN
18TL02010_304;6;47;-52.0333;255009;100;13-jul-02;08:35:00;101;33.01;321.1025;-1.23;9.39;2.01;5.15;0.01
18TL02010_304;6;47;-52.0333;255010;75;13-jul-02;08:35:00;75.74;32.88;325.1219;-0.9;5.73;1.85;4.58;0.03
18TL02010_304;6;47;-52.0333;255011;51;13-jul-02;08:35:00;51.6;32.8;334.947;-0.54;1.07;1.71;4.16;0.34
18TL02010_304;6;47;-52.0333;255012;41;13-jul-02;08:35:00;40.85;32.77;347.4517;-0.36;0.29;1.38;2.96;0.32
18TL02010_304;6;47;-52.0333;255013;30;13-jul-02;08:35:00;30.43;32.69;376.4804;0.48;0.07;0.68;0;0.28
18TL02010_304;6;47;-52.0333;255014;20;13-jul-02;08:35:00;20.35;32.47;330.481;4.94;0.15;0.51;0;0.15
18TL02010_304;6;47;-52.0333;255015;10;13-jul-02;08:35:00;10.29;32.21;286.7146;9.62;0;0.48;0;0.17
18TL02010_304;6;47;-52.0333;255016;4;13-jul-02;08:35:00;4.53;32.2;283.5884;9.77;0.27;0.47;0;0.16
18TL02010_315;7;47;-51.485;255017;94;13-jul-02;11:20:00;95.23;32.91;311.724;-0.89;NaN;NaN;NaN;NaN
18TL02010_326;8;47;-51;255018;99;13-jul-02;13:26:00;100.3;32.94;307.2581;-0.67;10.15;2.09;3.33;0.09
18TL02010_326;8;47;-51;255019;75;13-jul-02;13:26:00;75.46;32.89;319.3161;-0.42;5.99;1.86;2.46;0.15
18TL02010_326;8;47;-51;255020;50;13-jul-02;13:26:00;50.88;32.81;340.3062;-0.12;0.76;1.33;0.95;0.43
18TL02010_326;8;47;-51;255021;41;13-jul-02;13:26:00;40.97;32.74;370.6747;1.41;0.26;0.74;0.35;0.21
18TL02010_326;8;47;-51;255022;31;13-jul-02;13:26:00;30.78;32.62;348.7915;3.11;0;0.48;0;0.23
18TL02010_326;8;47;-51;255023;21;13-jul-02;13:26:00;20.8;32.41;315.2968;5.88;0;0.4;0;0.27
18TL02010_326;8;47;-51;255024;11;13-jul-02;13:26:00;10.65;32.21;286.268;9.68;0;0.36;0;0.45
18TL02010_326;8;47;-51;255025;5;13-jul-02;13:26:00;4.63;32.21;286.268;9.7;0.03;0.42;0;0.41
18TL02010_339;9;47;-50.6667;255026;167;13-jul-02;15:15:00;168.45;33.2;307.7046;-1.17;NaN;NaN;NaN;NaN
