CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18NE16016_002;HL_02;44.27233;-63.31556;412002;100.04;28-jun-16;00:45:00;100.049;33.0576;5.2624;5.1503;0.02288;1;NaN;9;NaN;9;0;1;9.84;1;1.033;1;10.755;1;0;9.53;0.91
18NE16016_002;HL_02;44.2719;-63.31586;412001;141.54;28-jun-16;00:43:00;141.544;34.2876;8.9461;3.6559;0.0024;1;34.245;1;3.9065;1;0.05;1;13.53;1;1.169;1;13.65;1;0;11.57;0.99
18NE16016_264;2;43.72656;-62.97356;412014;5.2;28-jun-16;11:41:00;5.208;30.8444;12.9137;6.1981;0.4251;1;NaN;9;6.455;1;0;1;0;1;0.26;1;0.51;1;0;0.00;0.00
18NE16016_264;2;43.72656;-62.97337;412013;24.72;28-jun-16;11:40:00;24.725;31.7125;9.1302;6.9089;0.85098;1;NaN;9;NaN;9;0;1;0;1;0.3045;1;0.86;1;0;0.00;0.00
18NE16016_264;2;43.72656;-62.97316;412012;50.41;28-jun-16;11:39:00;50.418;32.5092;5.1344;7.0648;0.81648;1;NaN;9;NaN;9;0.11;1;0.785;1;0.456;1;1.935;1;0;1.72;0.41
18NE16016_264;2;43.72634;-62.9717;412011;259.71;28-jun-16;11:31:00;259.711;35.2519;10.6398;2.8843;0.00722;1;35.255;1;3.1195;1;0.06;1;20.865;1;1.4535;1;15.565;1;0;14.36;1.34
18NE16016_304;3;43.95344;-63.2546;412018;5.05;28-jun-16;14:45:00;5.059;31.0293;13.3154;6.1749;0.34499;1;NaN;9;6.353;1;0;1;0.115;1;0.2565;1;0.67;1;0;0.45;0.17
18NE16016_304;3;43.9534;-63.25442;412017;25.17;28-jun-16;14:44:00;25.17;31.3828;3.4221;7.584;1.23047;1;NaN;9;NaN;9;0;1;0.23;1;0.435;1;1.23;1;0;0.53;0.19
18NE16016_304;3;43.95336;-63.2542;412016;50.34;28-jun-16;14:43:00;50.34;31.9691;2.347;6.7576;0.20181;1;NaN;9;NaN;9;0.115;1;4.465;1;0.78;1;4.19;1;0;5.72;1.07
18NE16016_304;3;43.95326;-63.25366;412015;139.22;28-jun-16;14:39:00;139.226;34.5363;9.9597;3.8816;0.00602;1;34.517;1;4.075;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18NE16016_315;4;43.97544;-63.03366;412022;4.88;28-jun-16;17:17:00;4.888;30.8045;13.713;6.1762;0.55392;1;NaN;9;6.483;1;0;1;0.17;1;0.25;1;0.895;1;0;0.68;0.19
18NE16016_315;4;43.97544;-63.03348;412021;24.94;28-jun-16;17:16:00;24.947;31.4379;2.8368;7.3487;0.42081;1;NaN;9;NaN;9;0.115;1;0.415;1;0.5065;1;1.21;1;0;0.82;0.34
18NE16016_315;4;43.97546;-63.03326;412020;49.88;28-jun-16;17:15:00;49.882;31.796;2.2495;6.9883;0.33492;1;NaN;9;NaN;9;0.23;1;2.63;1;0.6605;1;2.845;1;0;3.98;0.92
18NE16016_315;4;43.97562;-63.03226;412019;225.84;28-jun-16;17:09:00;225.847;35.237;10.8349;2.7801;0.00241;1;35.243;1;2.9645;1;0.07;1;20.04;1;1.4255;1;16.64;1;0;14.06;1.20
18NE16016_326;5;44.26025;-63.17075;412026;4.94;28-jun-16;20:45:00;4.949;30.805;13.5377;6.2332;0.43699;1;NaN;9;6.494;1;0;1;0;1;0.267;1;1.035;1;0;0.00;0.00
18NE16016_326;5;44.26024;-63.17066;412025;24.61;28-jun-16;20:44:00;24.612;31.3439;3.1142;7.5824;0.58649;1;NaN;9;NaN;9;0;1;0;1;0.472;1;1.215;1;0;0.00;0.00
18NE16016_326;5;44.2602;-63.17046;412024;49.61;28-jun-16;20:42:00;49.616;31.8012;2.3694;7.065;0.23187;1;NaN;9;NaN;9;0.235;1;2.14;1;0.6455;1;2.27;1;0;3.32;0.94
18NE16016_326;5;44.26014;-63.16976;412023;178.38;28-jun-16;20:38:00;178.389;34.9791;10.6356;2.6455;0.00963;1;34.979;1;2.784;1;0.075;1;18.51;1;1.441;1;19.18;1;0;12.85;0.97
18NE16016_339;6;43.58141;-63.1324;412030;4.51;29-jun-16;10:31:00;4.518;30.7412;13.7898;6.1203;0.34499;1;NaN;9;6.3805;1;0;1;0;1;0.264;1;0.845;1;0;0.00;0.00
18NE16016_339;6;43.58138;-63.13234;412029;23.83;29-jun-16;10:30:00;23.837;31.7336;10.4228;6.6617;0.81648;1;NaN;9;NaN;9;0;1;0.205;1;0.264;1;0.69;1;0;0.78;0.30
18NE16016_339;6;43.58136;-63.13226;412028;50.36;29-jun-16;10:29:00;50.361;32.5229;5.0296;6.5256;0.66698;1;NaN;9;NaN;9;0.215;1;1.735;1;0.5625;1;2.745;1;0;3.08;0.63
18NE16016_339;6;43.58118;-63.13178;412027;232.02;29-jun-16;10:23:00;232.028;35.2409;10.8103;2.7853;0.00361;1;35.245;1;2.995;1;0.05;1;19.82;1;1.365;1;15.725;1;0;14.52;1.26
18NE16016_003;7;43.31016;-63.07464;412034;5.78;29-jun-16;13:12:00;5.783;31.0439;13.8003;6.1069;0.26193;1;NaN;9;6.3615;1;0.025;1;0.19;1;0.257;1;0.64;1;0;0.74;0.30
18NE16016_003;7;43.31016;-63.0743;412033;25.23;29-jun-16;13:11:00;25.237;31.4857;6.8057;7.2927;0.43699;1;NaN;9;NaN;9;0;1;0.17;1;0.3335;1;0.925;1;0;0.51;0.18
18NE16016_003;7;43.31014;-63.07396;412032;50.08;29-jun-16;13:09:00;50.082;32.4803;5.2257;5.9622;0.32199;1;NaN;9;NaN;9;0;1;6.745;1;0.805;1;5.21;1;0;8.38;1.29
18NE16016_003;7;43.31014;-63.07304;412031;120.09;29-jun-16;13:06:00;120.091;35.1728;11.707;4.1007;0.00843;1;35.176;1;4.259;1;0.05;1;12.04;1;0.887;1;7.57;1;0;13.57;1.59
18NE16016_014;8;43.24316;-62.90186;412038;5.31;29-jun-16;15:11:00;5.318;30.9124;13.5633;6.1628;0.26193;1;NaN;9;6.4055;1;0;1;0.095;1;0.304;1;0.735;1;0;0.31;0.13
18NE16016_014;8;43.24314;-62.90146;412037;24.57;29-jun-16;15:10:00;24.577;31.6263;4.5314;7.3909;0.41399;1;NaN;9;NaN;9;0;1;0.25;1;0.41;1;1.2;1;0;0.61;0.21
18NE16016_014;8;43.2431;-62.90093;412036;50;29-jun-16;15:09:00;50.004;32.5205;4.7114;6.0116;0.40249;1;NaN;9;NaN;9;0.03;1;6.245;1;0.7965;1;5;1;0;7.84;1.25
18NE16016_014;8;43.24306;-62.89972;412035;109.74;29-jun-16;15:06:00;109.741;35.1283;11.4557;4.0124;0.00963;1;35.134;1;4.217;1;0.09;1;13.665;1;0.9675;1;8.58;1;0;14.12;1.59
18NE16016_025;9;43.10598;-62.72378;412042;4.81;29-jun-16;17:59:00;4.816;31.1717;14.0492;6.07;0.28769;1;NaN;9;6.2645;1;0;1;0.185;1;0.2895;1;0.735;1;0;0.64;0.25
18NE16016_025;9;43.10581;-62.72366;412041;24.63;29-jun-16;17:58:00;24.637;31.2825;10.9868;6.5206;0.45999;1;NaN;9;NaN;9;0;1;0.22;1;0.2975;1;0.765;1;0;0.74;0.29
18NE16016_025;9;43.10559;-62.7235;412040;50.33;29-jun-16;17:57:00;50.331;32.8411;5.9206;6.934;1.06948;1;NaN;9;NaN;9;0.07;1;1.21;1;0.5265;1;2.265;1;0;2.30;0.53
18NE16016_025;9;43.10524;-62.72312;412039;107.9;29-jun-16;17:54:00;107.905;35.0565;11.4125;4.1702;0.01445;1;35.059;1;4.3265;1;0.06;1;12.71;1;0.9565;1;8.495;1;0;13.29;1.50
18NE16016_036;10;43.16058;-63.20708;412046;4.37;29-jun-16;21:40:00;4.371;31.2321;15.3503;5.9022;0.24046;1;NaN;9;6.165;1;0.035;1;0.23;1;0.2935;1;0.72;1;0;0.78;0.32
18NE16016_036;10;43.16052;-63.20696;412045;25.4;29-jun-16;21:39:00;25.402;31.7973;8.7462;7.1064;0.81648;1;NaN;9;NaN;9;0;1;0.2;1;0.32;1;1.39;1;0;0.63;0.14
18NE16016_036;10;43.16042;-63.20684;412044;50.41;29-jun-16;21:38:00;50.411;33.0639;6.7319;5.8665;0.81648;1;NaN;9;NaN;9;0.125;1;4.55;1;0.6395;1;4.145;1;0;7.11;1.10
18NE16016_036;10;43.1602;-63.20642;412043;145.87;29-jun-16;21:34:00;145.873;35.4363;11.981;3.6093;0.00963;1;35.439;1;3.809;1;0.065;1;13.925;1;0.9595;1;7.57;1;0;14.51;1.84
18NE16016_047;11;43.26278;-64.03008;412050;5.2;30-jun-16;10:07:00;5.201;30.8516;14.1172;6.1432;0.43369;1;NaN;9;6.4015;1;0;1;0;1;0.3015;1;1.14;1;0;0.00;0.00
18NE16016_047;11;43.26295;-64.03014;412049;25.06;30-jun-16;10:06:00;25.069;31.6681;2.3781;7.2213;0.66698;1;NaN;9;NaN;9;0.17;1;0.93;1;0.618;1;1.83;1;0;1.50;0.51
18NE16016_047;11;43.26312;-64.03016;412048;50.8;30-jun-16;10:05:00;50.801;32.1983;2.913;6.3281;0.16622;1;NaN;9;NaN;9;0.14;1;6.16;1;0.8805;1;6.065;1;0;7.00;1.02
18NE16016_047;11;43.26344;-64.03016;412047;91.78;30-jun-16;10:03:00;91.789;32.9833;5.3495;5.2406;0.03613;1;32.981;1;5.447;1;0.09;1;8.82;1;0.9215;1;8.335;1;0;9.57;1.06
18NE16016_069;12;43.55802;-64.02292;412054;5.17;30-jun-16;12:56:00;5.175;31.1696;14.9074;5.9031;0.24475;1;NaN;9;6.081;1;0;1;0;1;0.2985;1;0.845;1;0;0.00;0.00
18NE16016_069;12;43.55814;-64.02306;412053;24.39;30-jun-16;12:55:00;24.391;31.8105;7.8821;7.2699;0.51749;1;NaN;9;NaN;9;0.025;1;0;1;0.305;1;0.975;1;0;0.00;0.00
18NE16016_069;12;43.55827;-64.0232;412052;50.29;30-jun-16;12:54:00;50.293;32.5311;4.5606;6.1843;0.62099;1;NaN;9;NaN;9;0.06;1;4.745;1;0.7245;1;4.17;1;0;6.55;1.14
18NE16016_069;12;43.55874;-64.02352;412051;116.04;30-jun-16;12:51:00;116.043;34.9822;10.7007;2.8811;0.00722;1;34.986;1;3.0385;1;0;1;15.655;1;1.2265;1;13.86;1;0;12.76;1.13
18NE16016_091;13;44.15158;-63.52822;412058;4.62;05-jul-16;01:20:00;4.622;30.9059;14.46;6.0465;0.33922;1;NaN;9;6.5355;1;0.065;1;0;1;0.2585;1;0.9;1;0;0.00;0.00
18NE16016_091;13;44.15146;-63.52836;412057;25.16;05-jul-16;01:19:00;25.163;31.2497;1.7461;7.677;0.59799;1;NaN;9;NaN;9;0.185;1;1.05;1;0.585;1;1.785;1;0;1.79;0.59
18NE16016_091;13;44.15134;-63.52852;412056;49.65;05-jul-16;01:18:00;49.651;31.8748;2.1175;6.8507;0.24475;1;NaN;9;NaN;9;0.115;1;4.28;1;0.7375;1;3.825;1;0;5.80;1.12
18NE16016_091;13;44.15062;-63.52935;412055;165.75;05-jul-16;01:14:00;165.756;35.0545;10.8284;2.8842;0.00481;1;35.009;1;3.3;1;0.08;1;16.965;1;1.3275;1;15.66;1;0;12.78;1.08
18NE16016_102;14;43.9977;-63.75442;412062;4.43;05-jul-16;04:41:00;4.43;31.0737;15.0952;5.8679;0.23616;1;NaN;9;6.021;1;0.03;1;0.38;1;0.286;1;0.8;1;0;1.33;0.47
18NE16016_102;14;43.99745;-63.75452;412061;25.07;05-jul-16;04:40:00;25.072;31.378;5.5148;7.5324;0.52899;1;NaN;9;NaN;9;0.06;1;0.405;1;0.3985;1;1.065;1;0;1.02;0.38
18NE16016_102;14;43.99714;-63.75464;412060;50.43;05-jul-16;04:39:00;50.439;32.0132;2.4198;6.6644;0.40249;1;NaN;9;NaN;9;0.16;1;3.91;1;0.7145;1;3.775;1;0;5.47;1.04
18NE16016_102;14;43.99566;-63.75536;412059;193.06;05-jul-16;04:33:00;193.064;35.1639;10.9405;2.6077;0.00361;1;35.166;1;2.786;1;0.085;1;19.215;1;1.418;1;18.6;1;0;13.55;1.03
18NE16016_114;15;43.5978;-64.32776;412066;5.04;05-jul-16;09:11:00;5.044;31.0992;14.7791;5.899;0.25763;1;NaN;9;6.1575;1;0;1;0.19;1;0.2745;1;0.825;1;0;0.69;0.23
18NE16016_114;15;43.59768;-64.32786;412065;24.97;05-jul-16;09:10:00;24.975;31.7232;6.4735;7.4967;0.40249;1;NaN;9;NaN;9;0.03;1;0;1;0.333;1;0.955;1;0;0.00;0.00
18NE16016_114;15;43.59752;-64.328;412064;50.03;05-jul-16;09:09:00;50.035;32.5996;4.8123;6.0866;0.52899;1;NaN;9;NaN;9;0.07;1;5.495;1;0.761;1;4.645;1;0;7.22;1.18
18NE16016_114;15;43.59688;-64.32847;412063;180.46;05-jul-16;09:04:00;180.469;35.1395;10.7402;2.328;0.00481;1;35.144;1;2.48;1;0.085;1;19.695;1;1.522;1;20.5;1;0;12.94;0.96
18NE16016_127;16;43.67316;-64.57604;412070;5;05-jul-16;11:14:00;5.005;31.198;9.8156;6.8181;0.40249;1;NaN;9;7.074;1;0;1;0.38;1;0.3505;1;1.34;1;0;1.08;0.28
18NE16016_127;16;43.67306;-64.57604;412069;25.22;05-jul-16;11:13:00;25.22;31.4271;3.5536;7.6988;0.86248;1;NaN;9;NaN;9;0.025;1;0.435;1;0.4445;1;1.27;1;0;0.98;0.34
18NE16016_127;16;43.67294;-64.57604;412068;50;05-jul-16;11:12:00;50.009;31.9617;2.678;6.8059;0.43798;1;NaN;9;NaN;9;0.17;1;3.31;1;0.6625;1;3.155;1;0;5.00;1.05
18NE16016_127;16;43.67248;-64.57614;412067;146.12;05-jul-16;11:08:00;146.124;34.8529;10.3608;2.4851;0.00858;1;34.885;1;2.606;1;0.15;1;18.63;1;1.6125;1;20.27;1;0;11.55;0.92
18NE16016_138;17;43.46594;-64.73442;412074;5.22;05-jul-16;12:43:00;5.227;31.2187;13.0294;6.2375;0.30487;1;NaN;9;6.465;1;0.055;1;0.43;1;0.2965;1;1.25;1;0;1.45;0.34
18NE16016_138;17;43.46588;-64.73412;412073;25.37;05-jul-16;12:42:00;25.375;31.2776;10.231;6.805;0.55392;1;NaN;9;NaN;9;0.055;1;0.535;1;0.344;1;1.515;1;0;1.56;0.35
18NE16016_138;17;43.46584;-64.73385;412072;50.34;05-jul-16;12:41:00;50.347;32.1117;4.3169;6.364;0.45516;1;NaN;9;NaN;9;0.14;1;5.21;1;0.7485;1;4.935;1;0;6.96;1.06
18NE16016_138;17;43.46576;-64.73366;412071;57.53;05-jul-16;12:40:00;57.539;32.218;4.1401;6.243;0.29628;1;32.22;1;6.44;1;0.17;1;6.165;1;0.798;1;5.62;1;0;7.73;1.10
18NE16016_149;18;43.37824;-64.8378;412078;4.87;05-jul-16;16:52:00;4.877;31.251;12.9115;6.3182;0.25763;1;NaN;9;6.565;1;0;1;0.385;1;0.3085;1;1.22;1;0;1.25;0.32
18NE16016_149;18;43.37816;-64.83767;412077;24.76;05-jul-16;16:51:00;24.762;31.7841;3.9884;7.1149;1.95744;1;NaN;9;NaN;9;0.165;1;1.765;1;0.5885;1;2.795;1;0;3.00;0.63
18NE16016_149;18;43.37806;-64.83752;412076;49.73;05-jul-16;16:50:00;49.736;32.098;3.7986;6.3827;0.24046;1;NaN;9;NaN;9;0.185;1;5.765;1;0.7945;1;5.2;1;0;7.26;1.11
18NE16016_149;18;43.37796;-64.8373;412075;86.43;05-jul-16;16:48:00;86.433;33.0115;5.6818;5.1843;0.03131;1;NaN;9;5.441;1;0.07;1;10.145;1;0.9995;1;9.255;1;0;10.15;1.10
18NE16016_160;19;43.18626;-65.14188;412082;5.02;05-jul-16;19:59:00;5.027;31.1187;14.5403;5.986;0.30057;1;NaN;9;6.524;1;0;1;0.405;1;0.2775;1;1.3;1;0;1.46;0.31
18NE16016_160;19;43.18622;-65.14168;412081;25.18;05-jul-16;19:58:00;25.184;31.9411;8.5007;7.2155;0.95448;1;NaN;9;NaN;9;0;1;0.235;1;0.361;1;2.445;1;0;0.65;0.10
18NE16016_160;19;43.18616;-65.14145;412080;50.92;05-jul-16;19:57:00;50.925;32.3258;4.6969;5.9726;0.17175;1;NaN;9;NaN;9;0;1;7.09;1;0.8285;1;6.13;1;0;8.56;1.16
18NE16016_160;19;43.18594;-65.14054;412079;162.84;05-jul-16;19:53:00;162.842;33.6608;7.7952;4.0851;0.01084;1;33.648;1;4.5005;1;0.065;1;12.975;1;1.1735;1;13.36;1;0;11.06;0.97
18NE16016_182;20;43.09407;-65.37461;412086;5.12;05-jul-16;23:35:00;5.122;32.238;11.8882;6.71;1.12698;1;NaN;9;6.944;1;0.025;1;0;1;0.3255;1;2.79;1;0;0.00;0.00
18NE16016_182;20;43.09436;-65.37406;412085;24.51;05-jul-16;23:34:00;24.514;32.2859;10.9721;6.7216;2.82741;1;NaN;9;NaN;9;0.08;1;0.52;1;0.383;1;2.995;1;0;1.36;0.17
18NE16016_182;20;43.09468;-65.37335;412084;50.28;05-jul-16;23:33:00;50.285;32.6207;8.6233;6.0328;0.52815;1;NaN;9;NaN;9;0.18;1;5.33;1;0.6215;1;4.375;1;0;8.58;1.22
18NE16016_182;20;43.09544;-65.37189;412083;105.72;05-jul-16;23:31:00;105.721;33.0068;7.2661;5.2517;0.04294;1;33.007;1;5.4755;1;0.07;1;7.77;1;0.815;1;6.755;1;0;9.53;1.15
18NE16016_193;21;42.8429;-65.61223;412090;5.05;06-jul-16;02:36:00;5.058;32.2076;11.7553;6.7317;1.16148;1;NaN;9;6.9855;1;0;1;0.33;1;0.3495;1;2.61;1;0;0.94;0.13
18NE16016_193;21;42.84228;-65.61246;412089;24.61;06-jul-16;02:34:00;24.613;32.2586;10.6064;6.8292;2.69691;1;NaN;9;NaN;9;0.055;1;0;1;0.369;1;2.79;1;0;0.00;0.00
18NE16016_193;21;42.84192;-65.61254;412088;49.49;06-jul-16;02:33:00;49.492;32.6372;7.4911;6.0343;0.52899;1;NaN;9;NaN;9;0.145;1;5.15;1;0.651;1;4.485;1;0;7.91;1.15
18NE16016_193;21;42.84082;-65.61218;412087;133.18;06-jul-16;02:29:00;133.184;33.0316;7.1781;5.209;0.04294;1;33.032;1;5.4205;1;0.08;1;7.685;1;0.795;1;6.86;1;0;9.67;1.12
18NE16016_215;22;42.80728;-65.74508;412094;4.67;06-jul-16;04:45:00;4.672;32.2196;11.4717;6.7865;2.17493;1;NaN;9;6.98;1;0;1;0.36;1;0.3365;1;2.6;1;0;1.07;0.14
18NE16016_215;22;42.80718;-65.7449;412093;24.71;06-jul-16;04:44:00;24.714;32.4833;10.1907;6.511;2.26193;1;NaN;9;NaN;9;0.105;1;1.615;1;0.429;1;3.17;1;0;3.76;0.51
18NE16016_215;22;42.80706;-65.7447;412092;50.62;06-jul-16;04:43:00;50.627;32.8089;7.8698;5.8176;0.19323;1;NaN;9;NaN;9;0.065;1;5.625;1;0.66;1;4.455;1;0;8.52;1.26
18NE16016_215;22;42.80672;-65.74427;412091;111.76;06-jul-16;04:40:00;111.762;32.9354;7.5584;5.5293;0.08158;1;32.936;1;5.7595;1;0.08;1;7.715;1;0.808;1;6.565;1;0;9.55;1.18
18NE16016_226;23;42.60376;-65.93358;412098;5.32;06-jul-16;07:28:00;5.325;31.8857;12.3801;6.483;0.75898;1;NaN;9;6.739;1;0;1;0;1;0.3205;1;2.005;1;0;0.00;0.00
18NE16016_226;23;42.60387;-65.93354;412097;25.22;06-jul-16;07:27:00;25.228;32.0504;10.6185;6.7185;2.08793;1;NaN;9;NaN;9;0;1;0.555;1;0.3595;1;2.47;1;0;1.54;0.22
18NE16016_226;23;42.60396;-65.93344;412096;50.15;06-jul-16;07:26:00;50.151;33.2793;8.4466;5.5774;0.33493;1;NaN;9;NaN;9;0.095;1;7.415;1;0.7995;1;5.39;1;0;9.27;1.38
18NE16016_226;23;42.60406;-65.93336;412095;78.89;06-jul-16;07:24:00;78.89;33.5441;8.8139;5.3843;0.21899;1;33.533;1;5.631;1;0.095;1;8.35;1;0.762;1;5.66;1;0;10.96;1.48
18NE16016_237;24;42.423;-65.94616;412102;5.29;06-jul-16;09:23:00;5.299;31.9516;15.0197;6.0138;0.34499;1;NaN;9;6.211;1;0;1;0;1;0.263;1;1.595;1;0;0.00;0.00
18NE16016_237;24;42.42328;-65.94658;412101;24.95;06-jul-16;09:21:00;24.956;32.43;11.9125;6.3618;0.93148;1;NaN;9;NaN;9;0;1;0.225;1;0.303;1;1.84;1;0;0.74;0.12
18NE16016_237;24;42.42356;-65.94696;412100;49.75;06-jul-16;09:20:00;49.753;32.8476;8.0465;5.9738;0.42549;1;NaN;9;NaN;9;0.085;1;5.345;1;0.6685;1;4.24;1;0;8.00;1.26
18NE16016_237;24;42.42468;-65.94869;412099;208.85;06-jul-16;09:15:00;208.854;35.1036;8.9247;4.0149;0.02289;1;35.114;1;4.223;1;0;1;18.425;1;1.232;1;11.345;1;0;14.96;1.62
18NE16016_239;25;42.41532;-66.31306;412107;4.69;06-jul-16;12:30:00;4.691;31.7867;15.6947;5.9078;0.47233;1;NaN;9;6.1615;1;0;1;0.485;1;0.2525;1;1.325;1;0;1.92;0.37
18NE16016_239;25;42.41496;-66.31305;412106;25.26;06-jul-16;12:29:00;25.26;31.7875;15.4197;5.9607;0.40249;1;NaN;9;NaN;9;0;1;0.45;1;0.231;1;1.18;1;0;1.95;0.38
18NE16016_239;25;42.41454;-66.31302;412105;50.46;06-jul-16;12:28:00;50.469;32.883;9.2576;6.1731;0.78198;1;NaN;9;NaN;9;0.14;1;1.775;1;0.4345;1;2.585;1;0;4.09;0.69
18NE16016_239;25;42.41378;-66.31305;412104;101.14;06-jul-16;12:25:00;101.143;34.2215;9.9112;5.1265;0.03975;1;NaN;9;NaN;9;0;1;9.2;1;0.729;1;5.125;1;0;12.62;1.80
18NE16016_239;25;42.41184;-66.313;412103;250.06;06-jul-16;12:20:00;250.067;35.1491;8.6152;3.8796;0.00722;1;35.16;1;4.1035;1;0;1;19.525;1;1.325;1;11.84;1;0;14.74;1.65
18NE16016_243;26;42.23358;-66.10112;412111;4.66;06-jul-16;16:37:00;4.661;31.7907;16.0885;5.8949;0.45999;1;NaN;9;6.1515;1;0;1;0.525;1;0.2545;1;1.4;1;0;2.06;0.38
18NE16016_243;26;42.233;-66.1011;412110;25.67;06-jul-16;16:36:00;25.672;32.0291;12.2557;6.7397;1.10398;1;NaN;9;NaN;9;0;1;0.18;1;0.2945;1;1.665;1;0;0.61;0.11
18NE16016_243;26;42.23244;-66.1011;412109;50.4;06-jul-16;16:35:00;50.405;32.6688;8.9725;6.3217;0.95448;1;NaN;9;NaN;9;0.18;1;1.635;1;0.456;1;2.515;1;0;3.59;0.65
18NE16016_243;26;42.2284;-66.10048;412108;257.9;06-jul-16;16:27:00;257.903;35.0949;7.8457;4.1994;0.01084;1;35.104;1;4.4885;1;0.07;1;19.415;1;1.31;1;12.1;1;0;14.82;1.60
18NE16016_244;27;42.11024;-66.10112;412115;5.19;06-jul-16;20:36:00;5.198;31.8352;15.6365;6.0336;0.42939;1;NaN;9;6.3365;1;0.035;1;0.515;1;0.265;1;1.455;1;0;1.94;0.35
18NE16016_244;27;42.11095;-66.10212;412114;24.85;06-jul-16;20:35:00;24.852;31.997;11.3508;6.7826;0.60948;1;NaN;9;NaN;9;0;1;0.475;1;0.2805;1;1.65;1;0;1.69;0.29
18NE16016_244;27;42.11195;-66.10337;412113;49.82;06-jul-16;20:34:00;49.824;32.8476;7.9065;5.9119;0.56349;1;NaN;9;NaN;9;0.095;1;6.18;1;0.7005;1;4.89;1;0;8.82;1.26
18NE16016_244;27;42.11466;-66.10485;412112;144.84;06-jul-16;20:30:00;144.842;35.0607;8.4901;4.1796;0.00722;1;35.055;1;4.444;1;0.065;1;17.285;1;1.1855;1;10.485;1;0;14.58;1.65
18NE16016_247;28;42.0716;-66.25313;412119;4.81;06-jul-16;22:35:00;4.817;32.0306;15.3364;6.2069;0.51749;1;NaN;9;6.447;1;0;1;0.205;1;0.2465;1;1.55;1;0;0.83;0.13
18NE16016_247;28;42.07186;-66.253;412118;24.7;06-jul-16;22:34:00;24.702;32.5164;9.781;6.2866;0.96598;1;NaN;9;NaN;9;0.135;1;3.705;1;0.549;1;3.59;1;0;6.75;1.03
18NE16016_247;28;42.0722;-66.25282;412117;50.07;06-jul-16;22:33:00;50.073;32.882;8.4961;5.8587;0.51098;1;NaN;9;NaN;9;0.15;1;6.975;1;0.744;1;5.25;1;0;9.38;1.33
18NE16016_247;28;42.07291;-66.25256;412116;86.21;06-jul-16;22:31:00;86.213;33.3414;8.1927;5.4656;0.27052;1;33.334;1;5.7405;1;0.1;1;9.38;1;0.846;1;6.54;1;0;11.09;1.43
