CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18OL03019_655;321;47.10017;-59.99167;233806;15.17;13-jun-03;13:18:00;31.35;5.6;319.00638;NaN;0.385;5.669;0.03;1;0.14;1;0.37;1;1.26333;1;0;0.38;0.11
18OL03019_655;321;47.10017;-59.99167;233805;25.19;13-jun-03;13:18:00;31.58;2.8;334.14612;NaN;0.39;6.102;0.035;1;0.8;1;0.46;1;1.59333;1;0;1.74;0.50
18OL03019_655;321;47.10017;-59.99167;233804;49.98;13-jun-03;13:18:00;32.23;-0.73;333.43156;NaN;0.075;2.522;0.11;1;6.395;1;0.935;1;6.645;1;0;6.84;0.96
18OL03019_655;321;47.10017;-59.99167;233803;99.94;13-jun-03;13:18:00;32.92;0.52;304.17926;NaN;0.01;1.361;0.065;1;10.045;1;1.055;1;8.75;1;0;9.52;1.15
18OL03019_655;321;47.10017;-59.99167;233802;199.63;13-jun-03;13:18:00;34.2;5.01;170.42256;NaN;NaN;1.413;0.105;1;20;1;1.555;1;23.38;1;0;12.86;0.86
18OL03019_655;321;47.10017;-59.99167;233801;300.06;13-jun-03;13:18:00;34.66;5.84;126.56644;NaN;NaN;1.419;0.065;1;22.335;1;1.715;1;29.465;1;0;13.02;0.76
18OL03019_655;321;47.10017;-59.99167;233800;323.53;13-jun-03;13:18:00;34.81;5.55;135.05184;3.38;NaN;1.448;0.055;1;22.24;1;1.69;1;31.28;1;256;13.16;0.71
18OL03019_656;331;47.0235;-60.1165;233815;0.99;13-jun-03;15:05:00;31.12;6.72;NaN;7.33;0.7;2.62;0.04;1;0.14667;1;0.35;1;1.24;1;0;0.42;0.12
18OL03019_656;331;47.0235;-60.1165;233814;4.76;13-jun-03;15:05:00;31.12;6.69;319.27434;NaN;0.585;2.696;0.045;1;0.195;1;0.355;1;1.19;1;0;0.55;0.16
18OL03019_656;331;47.0235;-60.1165;233813;15.27;13-jun-03;15:05:00;31.2;6.25;319.85492;NaN;0.72;6.737;0.045;1;0.12;1;0.4;1;1.5;1;0;0.30;0.08
18OL03019_656;331;47.0235;-60.1165;233812;25.68;13-jun-03;15:05:00;31.51;4.25;334.59272;NaN;1.345;22.751;0.07;1;0.29;1;0.475;1;1.73667;1;0;0.61;0.17
18OL03019_656;331;47.0235;-60.1165;233811;50.97;13-jun-03;15:05:00;31.98;-0.56;348.30334;NaN;0.075;2.245;0.14667;1;5.11;1;0.995;1;6.36;1;0;5.14;0.80
18OL03019_656;331;47.0235;-60.1165;233810;99.94;13-jun-03;15:05:00;32.73;-0.04;322.6685;NaN;0.01;1.265;0.11;1;9;1;1.035;1;8.49;1;0;8.70;1.06
18OL03019_656;331;47.0235;-60.1165;233809;175.95;13-jun-03;15:05:00;33.77;3.6;216.46702;4.675;NaN;1.387;0.135;1;16.805;1;1.395;1;19.08;1;256;12.05;0.88
18OL03019_657;341;46.95767;-60.21633;233821;1.69;13-jun-03;17:11:00;30.75;7.7;307.61808;7.205;0.545;2.691;0.025;1;0.16;1;0.38;1;1.66;1;256;0.42;0.10
18OL03019_657;341;46.95767;-60.21633;233820;4.46;13-jun-03;17:11:00;30.76;7.65;308.02002;NaN;0.535;2.688;0.06;1;0.185;1;0.38;1;1.63;1;0;0.49;0.11
18OL03019_657;341;46.95767;-60.21633;233819;14.08;13-jun-03;17:11:00;30.85;6.55;310.43166;NaN;0.515;5.655;0.09;1;0.925;1;0.66;1;2.63667;1;0;1.40;0.35
18OL03019_657;341;46.95767;-60.21633;233818;24.89;13-jun-03;17:11:00;31;5.98;314.49572;NaN;0.44;8.648;0.06;1;0.335;1;0.46;1;1.69333;1;0;0.73;0.20
18OL03019_657;341;46.95767;-60.21633;233817;51.46;13-jun-03;17:11:00;31.43;1.69;330.57332;NaN;0.24;4.409;0.07;1;0.31;1;0.435;1;1.69;1;0;0.71;0.18
18OL03019_657;341;46.95767;-60.21633;233816;77.34;13-jun-03;17:11:00;32.51;0.33;296.89968;6.93;0.185;1.568;0.12667;1;8.26;1;1.12;1;9.515;1;256;7.37;0.87
18OL03019_658;351;46.746;-60.99917;233827;1.49;13-jun-03;22:44:00;30;9.83;288.41428;6.965;0.59;4.22;0.03;1;0.11;1;0.275;1;2.11667;1;256;0.40;0.05
18OL03019_658;351;46.746;-60.99917;233826;5.16;13-jun-03;22:44:00;30;9.84;287.1638;NaN;0.52;4.449;0.035;1;0.11;1;0.29;1;2.025;1;0;0.38;0.05
18OL03019_658;351;46.746;-60.99917;233825;14.88;13-jun-03;22:44:00;30.81;6.87;295.60454;NaN;0.415;4.683;0.04;1;0.16;1;0.4;1;2.16333;1;0;0.40;0.07
18OL03019_658;351;46.746;-60.99917;233824;24.89;13-jun-03;22:44:00;31.06;4.88;307.79672;NaN;0.285;4.32;0.03;1;0.16;1;0.44;1;2.40667;1;0;0.36;0.07
18OL03019_658;351;46.746;-60.99917;233823;49.98;13-jun-03;22:44:00;31.55;0.7;322.80248;NaN;0.135;3.766;0.075;1;1.47;1;0.78;1;4.185;1;0;1.88;0.35
18OL03019_658;351;46.746;-60.99917;233822;62.87;13-jun-03;22:44:00;31.73;-0.19;320.70346;7.66;0.315;3;0.095;1;2.525;1;0.93;1;4.635;1;256;2.72;0.54
18OL03019_659;361;46.82967;-61.25117;233833;1.29;14-jun-03;00:17:00;31.4;7.7;299.13268;7.475;0.34;6.882;0.05;1;0.105;1;0.42;1;1.88667;1;256;0.25;0.06
18OL03019_659;361;46.82967;-61.25117;233832;4.96;14-jun-03;00:17:00;31.4;7.65;299.84724;NaN;0.345;6.854;0.045;1;0.085;1;0.425;1;1.82667;1;0;0.20;0.05
18OL03019_659;361;46.82967;-61.25117;233831;14.97;14-jun-03;00:17:00;31.43;6.8;303.86664;NaN;0.4;8.606;0.05;1;0.12;1;0.49;1;1.77333;1;0;0.24;0.07
18OL03019_659;361;46.82967;-61.25117;233830;24.99;14-jun-03;00:17:00;31.64;3.11;323.69568;NaN;1.36;26.608;0.06;1;0.26;1;0.575;1;2.76667;1;0;0.45;0.09
18OL03019_659;361;46.82967;-61.25117;233829;49.98;14-jun-03;00:17:00;32.15;-1;315.65688;NaN;0.23;3.332;0.16;1;8.66;1;1.245;1;14.455;1;0;6.96;0.60
18OL03019_659;361;46.82967;-61.25117;233828;60.58;14-jun-03;00:17:00;32.17;-1.01;301.32102;7.3;0.21;2.829;0.15;1;8.685;1;1.22;1;14.305;1;256;7.12;0.61
18OL03019_660;371;46.90133;-61.50017;233838;1.19;14-jun-03;01:52:00;31.35;7.64;322.31122;7.49;0.29;6.694;0.035;1;0.105;1;0.45;1;2.39333;1;256;0.23;0.04
18OL03019_660;371;46.90133;-61.50017;233837;5.26;14-jun-03;01:52:00;31.34;7.5;321.81996;NaN;0.315;6.596;0.015;1;0.095;1;0.44;1;2.32;1;0;0.22;0.04
18OL03019_660;371;46.90133;-61.50017;233836;15.07;14-jun-03;01:52:00;31.46;6.1;325.08014;NaN;0.42;8.652;0.05;1;0.14;1;0.5;1;1.9;1;0;0.28;0.07
18OL03019_660;371;46.90133;-61.50017;233835;25.19;14-jun-03;01:52:00;31.75;1.75;347.0082;NaN;0.53;10.313;0.085;1;2.195;1;0.7;1;3.145;1;0;3.14;0.70
18OL03019_660;371;46.90133;-61.50017;233834;50.47;14-jun-03;01:52:00;32.14;-1.01;314.67436;7.135;0.255;3.182;0.145;1;8.42;1;1.245;1;14.66;1;256;6.76;0.57
18OL03019_661;381;47.00033;-61.75067;233843;1.29;14-jun-03;03:22:00;31.39;7.1;313.82582;7.635;0.575;9.221;0.03333;1;0.07;1;0.44;1;2.145;1;288;0.16;0.03
18OL03019_661;381;47.00033;-61.75067;233842;5.26;14-jun-03;03:22:00;31.39;6.95;314.6297;NaN;0.55;9.544;0.03333;1;0.055;1;0.445;1;2.835;1;0;0.12;0.02
18OL03019_661;381;47.00033;-61.75067;233841;15.27;14-jun-03;03:22:00;31.38;6.32;315.25494;NaN;0.585;9.674;0.02667;1;0.095;1;0.455;1;2.81;1;0;0.21;0.03
18OL03019_661;381;47.00033;-61.75067;233840;25.09;14-jun-03;03:22:00;31.65;2.13;327.89372;NaN;1.915;14.741;0.07;1;2.46;1;0.74;1;6.43;1;0;3.32;0.38
18OL03019_661;381;47.00033;-61.75067;233839;40.95;14-jun-03;03:22:00;31.75;1.35;319.40832;7.635;0.835;9.161;0.085;1;3.595;1;0.845;1;7.38667;1;288;4.25;0.49
18OL03019_662;391;47.17;-62.25;233848;1.29;14-jun-03;05:49:00;31.36;6.98;326.6879;7.72;1.315;14.245;0.03;1;0.05;1;0.41;1;2.13;1;256;0.12;0.02
18OL03019_662;391;47.17;-62.25;233847;4.86;14-jun-03;05:49:00;31.36;6.94;326.06266;NaN;1.27;14.304;0.015;1;0.1;1;0.42;1;2.04;1;0;0.24;0.05
18OL03019_662;391;47.17;-62.25;233846;14.78;14-jun-03;05:49:00;31.43;5.55;330.0374;NaN;1.45;13.397;0.05;1;0.265;1;0.48;1;2.63333;1;0;0.55;0.10
18OL03019_662;391;47.17;-62.25;233845;25.19;14-jun-03;05:49:00;31.88;1.22;329.1442;NaN;1.755;13.931;0.09;1;4.715;1;0.96;1;8.49667;1;0;4.91;0.55
18OL03019_662;391;47.17;-62.25;233844;40.26;14-jun-03;05:49:00;31.95;0.94;314.27242;7.295;0.58;6.847;0.085;1;5.25;1;0.99;1;9.165;1;256;5.30;0.57
18OL03019_663;401;47.32983;-62.751;233853;1.19;14-jun-03;08:38:00;31.62;7.23;352.76934;8.225;1.855;23.839;0.045;1;0.045;1;0.465;1;4.015;1;256;0.10;0.01
18OL03019_663;401;47.32983;-62.751;233852;5.06;14-jun-03;08:38:00;31.62;7.23;352.90332;NaN;1.775;24.344;0.05;1;0.075;1;0.47;1;4.21;1;0;0.16;0.02
18OL03019_663;401;47.32983;-62.751;233851;14.78;14-jun-03;08:38:00;31.65;5.54;360.8528;NaN;2.6;33.941;0.07667;1;0.165;1;0.49;1;3.585;1;0;0.34;0.05
18OL03019_663;401;47.32983;-62.751;233850;24.69;14-jun-03;08:38:00;31.71;3.01;363.39842;NaN;1.01;12.577;0.12667;1;3.595;1;0.77;1;6.25;1;0;4.67;0.58
18OL03019_663;401;47.32983;-62.751;233849;49.87;14-jun-03;08:38:00;32.06;-0.84;327.98304;7.28;0.37;3.059;0.10667;1;8.44;1;1.22;1;12.785;1;256;6.92;0.66
18OL03019_664;411;47.4995;-63.25083;233859;1.19;14-jun-03;11:12:00;30.2;9.12;293.46086;7.29;1.29;7.629;0.085;1;0.95;1;0.355;1;3.04;1;256;2.68;0.31
18OL03019_664;411;47.4995;-63.25083;233858;4.96;14-jun-03;11:12:00;30.2;9.12;292.79096;NaN;1.105;9.943;0.09;1;0.94;1;0.36;1;2.225;1;0;2.61;0.42
18OL03019_664;411;47.4995;-63.25083;233857;14.97;14-jun-03;11:12:00;31.36;3.68;319.85492;NaN;1.185;9.861;0.075;1;1.195;1;0.565;1;2.065;1;0;2.12;0.58
18OL03019_664;411;47.4995;-63.25083;233856;25.09;14-jun-03;11:12:00;31.62;2.36;337.8529;NaN;0.88;14.385;0.10667;1;1.33;1;0.62;1;2.195;1;0;2.15;0.61
18OL03019_664;411;47.4995;-63.25083;233855;50.07;14-jun-03;11:12:00;31.93;-1.11;339.99658;NaN;0.06;1.31;0.15667;1;7.325;1;1.085;1;9.28;1;0;6.75;0.79
18OL03019_664;411;47.4995;-63.25083;233854;76.14;14-jun-03;11:12:00;32.14;-0.84;255.72316;5.86;0.185;1.92;0.11;1;10.21;1;1.355;1;16.865;1;256;7.54;0.61
18OL03019_665;421;47.66067;-63.7505;233865;1.09;14-jun-03;13:48:00;29.87;9.21;301.18704;7.315;1.255;6.422;0.075;1;1.415;1;0.335;1;3.335;1;256;4.22;0.42
18OL03019_665;421;47.66067;-63.7505;233864;5.35;14-jun-03;13:48:00;29.87;9.18;300.60646;NaN;1.14;9.263;0.08667;1;1.425;1;0.35;1;3.135;1;0;4.07;0.45
18OL03019_665;421;47.66067;-63.7505;233863;15.17;14-jun-03;13:48:00;30.95;3.53;322.80248;NaN;0.375;4.167;0.09333;1;2.6;1;0.69;1;3.73;1;0;3.77;0.70
18OL03019_665;421;47.66067;-63.7505;233862;25.09;14-jun-03;13:48:00;31.39;2.39;348.1247;NaN;0.21;3.602;0.10667;1;0.975;1;0.585;1;1.905;1;0;1.67;0.51
18OL03019_665;421;47.66067;-63.7505;233861;50.27;14-jun-03;13:48:00;31.8;-0.44;315.56756;NaN;0.115;1.961;0.16333;1;6.37;1;1.22;1;12.585;1;0;5.22;0.51
18OL03019_665;421;47.66067;-63.7505;233860;62.36;14-jun-03;13:48:00;31.98;-0.84;287.11914;6.58;0.24;2.014;0.14667;1;9.66;1;1.295;1;18.82;1;256;7.46;0.51
18OL03019_666;431;47.74033;-63.999;233871;1.29;14-jun-03;15:33:00;29.85;9.41;299.4453;7.265;0.925;6.526;0.08;1;1.805;1;0.355;1;3.84;1;256;5.08;0.47
18OL03019_666;431;47.74033;-63.999;233870;5.26;14-jun-03;15:33:00;29.85;9.32;299.13268;NaN;0.98;8.511;0.07;1;1.78;1;0.36;1;3.74;1;0;4.94;0.48
18OL03019_666;431;47.74033;-63.999;233869;15.17;14-jun-03;15:33:00;30;8.04;299.17734;NaN;0.655;8.909;0.09333;1;1.92;1;0.41;1;4;1;0;4.68;0.48
18OL03019_666;431;47.74033;-63.999;233868;24.99;14-jun-03;15:33:00;31.2;2.99;322.04326;NaN;0.55;7.769;0.13;1;4.145;1;0.85;1;7.7;1;0;4.88;0.54
18OL03019_666;431;47.74033;-63.999;233867;50.67;14-jun-03;15:33:00;31.75;-0.13;314.04912;NaN;0.105;2.043;0.09;1;7.4;1;1.185;1;12.45;1;0;6.24;0.59
18OL03019_666;431;47.74033;-63.999;233866;76.94;14-jun-03;15:33:00;32.29;-0.56;283.63566;6.135;0.27;2.487;0.17;1;12.115;1;1.455;1;23.19;1;256;8.33;0.52
18OL03019_667;441;47.82783;-64.24783;233876;1.19;14-jun-03;17:54:00;27.79;10.91;290.20068;7.165;2.08;16.023;0.035;1;0.09;1;0.105;1;2.425;1;256;0.86;0.04
18OL03019_667;441;47.82783;-64.24783;233875;4.56;14-jun-03;17:54:00;27.79;10.9;290.20068;NaN;1.755;16.027;0.05;1;0.11;1;0.09;1;2.5;1;0;1.22;0.04
18OL03019_667;441;47.82783;-64.24783;233874;14.87;14-jun-03;17:54:00;29.43;5.93;316.05882;NaN;2.25;15.118;0.08333;1;1.25;1;0.32;1;2.36;1;0;3.91;0.53
18OL03019_667;441;47.82783;-64.24783;233873;24.79;14-jun-03;17:54:00;30.31;4.59;318.02386;NaN;1.515;9.254;0.11;1;3.05;1;0.63;1;4.905;1;0;4.84;0.62
18OL03019_667;441;47.82783;-64.24783;233872;38.67;14-jun-03;17:54:00;30.73;3.03;308.19866;7.405;0.515;3.846;0.11667;1;4.19;1;0.86;1;9.2;1;256;4.87;0.46
