Filename; Pressure; Uniqueno; Variable; Values; Test failed
18TL17008_1621; 4.96; 421199; doxy; 7.56; Bottle-CTD Difference Problem
18TL17008_1621; 37.18; 421196; doxy; 7.81; Bottle-CTD Difference Problem
18TL17008_1622; 5.16; 421205; doxy; 7.12; Bottle-CTD Difference Problem
18TL17008_1622; 50.17; 421202; doxy; 6.81; Bottle-CTD Difference Problem
18TL17008_1622; 76.84; 421201; doxy; 6.33; Bottle-CTD Difference Problem
18TL17008_1623; 5.65; 421211; doxy; 7.57; Bottle-CTD Difference Problem
18TL17008_1623; 50.27; 421208; doxy; 7.39; Bottle-CTD Difference Problem
18TL17008_1623; 60.38; 421207; doxy; 7.18; Bottle-CTD Difference Problem
18TL17008_1624; 5.35; 421217; doxy; 7.85; Bottle-CTD Difference Problem
18TL17008_1624; 49.97; 421214; doxy; 7.40; Bottle-CTD Difference Problem
18TL17008_1624; 73.77; 421213; doxy; 7.06; Bottle-CTD Difference Problem
18TL17008_1625; 5.16; 421222; doxy; 8.03; Bottle-CTD Difference Problem
18TL17008_1625; 45.02; 421219; doxy; 6.97; Bottle-CTD Difference Problem
18TL17008_1626; 5.45; 421227; doxy; 7.95; Bottle-CTD Difference Problem
18TL17008_1626; 33.52; 421224; doxy; 7.38; Bottle-CTD Difference Problem
18TL17008_1627; 5.36; 421232; doxy; 7.83; Bottle-CTD Difference Problem
18TL17008_1627; 35.70; 421229; doxy; 7.28; Bottle-CTD Difference Problem
18TL17008_1628; 5.26; 421237; doxy; 7.77; Bottle-CTD Difference Problem
18TL17008_1628; 51.26; 421234; doxy; 6.89; Bottle-CTD Difference Problem
18TL17008_1629; 5.75; 421243; doxy; 7.98; Bottle-CTD Difference Problem
18TL17008_1629; 50.08; 421240; doxy; 6.90; Bottle-CTD Difference Problem
18TL17008_1629; 56.72; 421239; doxy; 6.95; Bottle-CTD Difference Problem
18TL17008_1630; 5.26; 421249; doxy; 7.76; Bottle-CTD Difference Problem
18TL17008_1630; 51.46; 421246; doxy; 7.59; Bottle-CTD Difference Problem
18TL17008_1630; 56.32; 421245; doxy; 7.59; Bottle-CTD Difference Problem
18TL17008_1631; 5.26; 421255; doxy; 7.76; Bottle-CTD Difference Problem
18TL17008_1631; 49.98; 421252; doxy; 7.84; Bottle-CTD Difference Problem
18TL17008_1631; 76.84; 421251; doxy; 6.80; Bottle-CTD Difference Problem
18TL17008_1632; 4.56; 421262; doxy; 8.06; Bottle-CTD Difference Problem
18TL17008_1632; 49.78; 421259; doxy; 7.85; Bottle-CTD Difference Problem
18TL17008_1632; 161.88; 421257; doxy; 4.66; Bottle-CTD Difference Problem
18TL17008_1633; 4.76; 421271; doxy; 7.78; Bottle-CTD Difference Problem
18TL17008_1633; 50.57; 421268; doxy; 8.15; Bottle-CTD Difference Problem
18TL17008_1633; 312.84; 421264; doxy; 3.02; Bottle-CTD Difference Problem
18TL17008_1633; 300.16; 421265; ntrz; 23.36  ; Out of Nutrient Climatology in box(es) 6 (Min=3.22 Max=23.30 n=160)
18TL17008_1633; 312.84; 421264; ntrz; 23.36  ; Out of Nutrient Climatology in box(es) 6 (Min=3.22 Max=23.30 n=160)
18TL17008_1634; 4.86; 421281; doxy; 7.71; Bottle-CTD Difference Problem
18TL17008_1634; 50.17; 421278; doxy; 8.05; Bottle-CTD Difference Problem
18TL17008_1634; 448.74; 421273; doxy; 3.45; Bottle-CTD Difference Problem
18TL17008_1635; 5.95; 421291; doxy; 7.78; Bottle-CTD Difference Problem
18TL17008_1635; 51.06; 421288; doxy; 7.98; Bottle-CTD Difference Problem
18TL17008_1635; 456.15; 421283; doxy; 3.54; Bottle-CTD Difference Problem
18TL17008_1636; 5.65; 421299; doxy; 7.63; Bottle-CTD Difference Problem
18TL17008_1636; 50.47; 421296; doxy; 7.86; Bottle-CTD Difference Problem
18TL17008_1636; 248.75; 421293; doxy; 3.49; Bottle-CTD Difference Problem
18TL17008_1637; 4.86; 421309; doxy; 7.83; Bottle-CTD Difference Problem
18TL17008_1637; 50.37; 421306; doxy; 8.03; Bottle-CTD Difference Problem
18TL17008_1637; 515.70; 421301; doxy; 3.52; Bottle-CTD Difference Problem
18TL17008_1638; 2.28; 421509; doxy; 7.24; Bottle-CTD Difference Problem
18TL17008_1638; 26.38; 421508; doxy; 7.24; Bottle-CTD Difference Problem
18TL17008_1638; 65.73; 421507; doxy; 5.99; Bottle-CTD Difference Problem
18TL17008_1639; 2.38; 421514; doxy; 6.73; Bottle-CTD Difference Problem
18TL17008_1639; 21.12; 421513; doxy; 6.80; Bottle-CTD Difference Problem
18TL17008_1596; 2.38; 421516; doxy; 7.10; Bottle-CTD Difference Problem
18TL17008_1596; 20.03; 421515; doxy; 6.89; Bottle-CTD Difference Problem
18TL17008_1597; 2.08; 421519; doxy; 8.25; Bottle-CTD Difference Problem
18TL17008_1597; 26.48; 421518; doxy; 7.71; Bottle-CTD Difference Problem
18TL17008_1597; 37.68; 421517; doxy; 6.74; Bottle-CTD Difference Problem
18TL17008_1597; 2.08; 421519; doxy; 8.25; Surface O2 Out of Prescribed Limits
18TL17008_1598; 1.59; 421522; doxy; 7.88; Bottle-CTD Difference Problem
18TL17008_1598; 25.38; 421521; doxy; 7.65; Bottle-CTD Difference Problem
18TL17008_1598; 61.08; 421520; doxy; 6.56; Bottle-CTD Difference Problem
18TL17008_1598; 1.59; 421522; doxy; 7.88; Surface O2 Out of Prescribed Limits
18TL17008_1599; 2.08; 421524; doxy; 7.52; Bottle-CTD Difference Problem
18TL17008_1599; 30.94; 421523; doxy; 7.31; Bottle-CTD Difference Problem
18TL17008_1600; 1.98; 421526; doxy; 6.81; Bottle-CTD Difference Problem
18TL17008_1600; 20.23; 421525; doxy; 6.87; Bottle-CTD Difference Problem
18TL17008_1601; 2.58; 421529; doxy; 7.60; Bottle-CTD Difference Problem
18TL17008_1601; 26.28; 421528; doxy; 7.92; Bottle-CTD Difference Problem
18TL17008_1601; 60.19; 421527; doxy; 6.83; Bottle-CTD Difference Problem
18TL17008_1602; 2.48; 421532; doxy; 7.82; Bottle-CTD Difference Problem
