CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU95016_375;28;44.67;-48.23;162623;397;18-jul-95;09:22:00;3.8;6.45;1;0;1;0;1;0;1;0;3;16;NaN;NaN
18HU95016_376;29;42.69;-48.22;162665;5;18-jul-95;23:03:00;9.7;6.68;1;0.26;1;0;1;0.14;1;0.16;1;0;0.00;0.00
18HU95016_376;29;42.69;-48.22;162664;14;18-jul-95;23:03:00;7.3;6.89;1;0.28;1;0;1;0.18;1;0.23;1;0;0.00;0.00
18HU95016_376;29;42.69;-48.22;162663;24;18-jul-95;23:03:00;5.9;7.41;1;0.4;1;0;1;0.16;1;0.21;1;0;0.00;0.00
18HU95016_376;29;42.69;-48.22;162662;34;18-jul-95;23:03:00;6.4;7.41;1;1.15;1;0.01;1;0.17;1;0.4;1;0;0.06;0.02
18HU95016_376;29;42.69;-48.22;162661;44;18-jul-95;23:03:00;5.6;7.48;1;1;1;1.42;1;0.24;1;0.81;1;0;5.92;1.75
18HU95016_376;29;42.69;-48.22;162660;55;18-jul-95;23:03:00;3.7;7.4;1;0.41;1;4.61;1;0.37;1;2.61;1;0;12.46;1.77
18HU95016_376;29;42.69;-48.22;162659;64;18-jul-95;23:03:00;2.4;7.28;1;0.15;1;4.36;1;0.37;1;3.4;1;0;11.78;1.28
18HU95016_376;29;42.69;-48.22;162658;74;18-jul-95;23:03:00;2.4;7.1;1;0.12;1;7.42;1;0.45;1;5.04;1;0;16.49;1.47
18HU95016_376;29;42.69;-48.22;162657;83;18-jul-95;23:03:00;2.6;7.05;1;0.08;1;9.78;1;0.48;1;5.55;1;0;20.38;1.76
18HU95016_376;29;42.69;-48.22;162656;94;18-jul-95;23:03:00;1.7;7.15;1;0.06;1;7.79;1;0.44;1;5.38;1;0;17.70;1.45
18HU95016_376;29;42.69;-48.22;162655;103;18-jul-95;23:03:00;1.6;7.14;1;0.05;1;8.45;1;0.46;1;5.98;1;0;18.37;1.41
18HU95016_376;29;42.69;-48.22;162654;111;18-jul-95;23:03:00;2.3;7.04;1;0.05;1;10.68;1;0.52;1;6.73;1;0;20.54;1.59
18HU95016_376;29;42.69;-48.22;162653;119;18-jul-95;23:03:00;2.4;7.02;1;0.05;1;10.62;1;0.57;1;7.35;1;0;18.63;1.44
18HU95016_376;29;42.69;-48.22;162652;131;18-jul-95;23:03:00;2.3;6.99;1;0.05;1;11.51;1;0.53;1;7.45;1;0;21.72;1.54
18HU95016_376;29;42.69;-48.22;162651;144;18-jul-95;23:03:00;2.4;6.97;1;0.04;1;9.14;1;0.44;1;6.33;1;0;20.77;1.44
18HU95016_376;29;42.69;-48.22;162650;153;18-jul-95;23:03:00;2.5;6.93;1;0.03;1;10.32;1;0.44;1;6.62;1;0;23.45;1.56
18HU95016_376;29;42.69;-48.22;162649;175;18-jul-95;23:03:00;3;6.73;1;0.03;1;10.7;1;0.46;1;6.68;1;0;23.26;1.60
18HU95016_376;29;42.69;-48.22;162648;197;18-jul-95;23:03:00;3.1;6.68;1;0.03;1;11.47;1;0.42;1;6.63;1;0;27.31;1.73
18HU95016_376;29;42.69;-48.22;162647;243;18-jul-95;23:03:00;3.2;6.66;1;0;1;0;1;0;1;0;3;16;NaN;NaN
18HU95016_376;29;42.69;-48.22;162646;289;18-jul-95;23:03:00;3.1;6.64;1;0;1;0;1;0;1;0;3;16;NaN;NaN
18HU95016_376;29;42.69;-48.22;162645;390;18-jul-95;23:03:00;3.2;6.56;1;0;1;0;1;0;1;0;3;16;NaN;NaN
18HU95016_377;30;40.86;-48.23;162688;6;19-jul-95;11:21:00;23.6;4.45;1;0.17;1;0;1;0.04;1;0.68;1;0;0.00;0.00
18HU95016_377;30;40.86;-48.23;160465;10;19-jul-95;11:21:00;23.5;NaN;9;0.19;1;0.75;1;0.87;1;0.04;1;0;0.86;18.75
18HU95016_377;30;40.86;-48.23;162687;15;19-jul-95;11:21:00;23.6;4.44;1;0.18;1;0;1;0.04;1;0.74;1;0;0.00;0.00
18HU95016_377;30;40.86;-48.23;162686;25;19-jul-95;11:21:00;23.6;4.44;1;0.17;1;0;1;0.08;1;0.85;1;0;0.00;0.00
18HU95016_377;30;40.86;-48.23;162685;35;19-jul-95;11:21:00;23.6;4.44;1;0.17;1;0;1;0.07;1;0.65;1;0;0.00;0.00
18HU95016_377;30;40.86;-48.23;162684;45;19-jul-95;11:21:00;23.6;4.43;1;0.19;1;0;1;0.07;1;0.88;1;0;0.00;0.00
18HU95016_377;30;40.86;-48.23;162683;55;19-jul-95;11:21:00;22.6;4.37;1;0.52;1;0.19;1;0.08;1;0.86;1;0;2.38;0.22
18HU95016_377;30;40.86;-48.23;160466;60;19-jul-95;11:21:00;21.9;NaN;9;0.57;1;0.28;1;0.43;1;0.03;1;0;0.65;9.33
18HU95016_377;30;40.86;-48.23;162682;65;19-jul-95;11:21:00;21.8;4.26;1;0.46;1;1.12;1;0.1;1;0.8;1;0;11.20;1.40
18HU95016_377;30;40.86;-48.23;162681;75;19-jul-95;11:21:00;20.7;4.41;1;0.26;1;2.4;1;0.15;1;1.06;1;0;16.00;2.26
18HU95016_377;30;40.86;-48.23;162680;85;19-jul-95;11:21:00;20.1;4.33;1;0.17;1;2.77;1;0.17;1;1.18;1;0;16.29;2.35
18HU95016_377;30;40.86;-48.23;162679;96;19-jul-95;11:21:00;19.7;4.22;1;0.13;1;2.7;1;0.14;1;1.15;1;0;19.29;2.35
18HU95016_377;30;40.86;-48.23;162678;106;19-jul-95;11:21:00;19.4;4.24;1;0.1;1;2.18;1;0.13;1;0.95;1;0;16.77;2.29
18HU95016_377;30;40.86;-48.23;162677;115;19-jul-95;11:21:00;19.2;4.24;1;0.05;1;2.91;1;0.15;1;1.17;1;0;19.40;2.49
18HU95016_377;30;40.86;-48.23;162676;125;19-jul-95;11:21:00;19.1;4.23;1;0.04;1;3.04;1;0.14;1;1.18;1;0;21.71;2.58
18HU95016_377;30;40.86;-48.23;162675;148;19-jul-95;11:21:00;18.8;4.24;1;0.02;1;3.45;1;0.13;1;1.29;1;0;26.54;2.67
18HU95016_377;30;40.86;-48.23;162674;186;19-jul-95;11:21:00;17.8;3.89;1;0.01;1;7.29;1;0.35;1;2.57;1;0;20.83;2.84
18HU95016_377;30;40.86;-48.23;162673;428;19-jul-95;11:21:00;13.1;4.57;1;0.01;1;12.92;1;0.76;1;5.83;1;0;17.00;2.22
18HU95016_377;30;40.86;-48.23;162672;1047;19-jul-95;11:21:00;4.9;5.3;1;0;1;20.13;1;1.24;1;13.85;1;0;16.23;1.45
18HU95016_377;30;40.86;-48.23;162671;1439;19-jul-95;11:21:00;4.1;5.57;1;0.01;1;20.07;1;1.22;1;13.84;1;0;16.45;1.45
18HU95016_377;30;40.86;-48.23;162670;1979;19-jul-95;11:21:00;3.5;5.69;1;0.01;1;18.89;1;1.17;1;14.33;1;0;16.15;1.32
18HU95016_377;30;40.86;-48.23;162669;2490;19-jul-95;11:21:00;3.2;5.63;1;0.01;1;18.59;1;1.13;1;15.47;1;0;16.45;1.20
18HU95016_377;30;40.86;-48.23;162668;2731;19-jul-95;11:21:00;3.1;5.66;1;0.01;1;18.28;1;1.12;1;15.98;1;0;16.32;1.14
18HU95016_378;31;41;-50.09;160621;5;19-jul-95;22:23:00;22.2;4.79;1;0.18;1;0;1;0.11;1;0.57;1;0;0.00;0.00
18HU95016_378;31;41;-50.09;160620;14;19-jul-95;22:23:00;22.1;4.79;1;0.18;1;0;1;0.1;1;0.6;1;0;0.00;0.00
18HU95016_378;31;41;-50.09;160619;24;19-jul-95;22:23:00;20.5;5.08;1;0.22;1;0;1;0.1;1;0.72;1;0;0.00;0.00
18HU95016_378;31;41;-50.09;160618;33;19-jul-95;22:23:00;18.5;5.51;1;0.28;1;0;1;0.13;1;0.83;1;0;0.00;0.00
18HU95016_378;31;41;-50.09;160617;43;19-jul-95;22:23:00;17;5.52;1;0.99;1;0;1;0.14;1;0.42;1;0;0.00;0.00
18HU95016_378;31;41;-50.09;160616;54;19-jul-95;22:23:00;16.2;5.37;1;1;1;1.08;1;0.14;1;1.02;1;0;7.71;1.06
18HU95016_378;31;41;-50.09;160615;64;19-jul-95;22:23:00;15.9;5.14;1;0.31;1;2.87;1;0.23;1;1.9;1;0;12.48;1.51
18HU95016_378;31;41;-50.09;160614;72;19-jul-95;22:23:00;15.7;4.97;1;0.22;1;3.56;1;0.25;1;2.05;1;0;14.24;1.74
18HU95016_378;31;41;-50.09;160613;81;19-jul-95;22:23:00;15.6;4.69;1;0.07;1;7.75;1;0.47;1;2.98;1;0;16.49;2.60
18HU95016_378;31;41;-50.09;160612;92;19-jul-95;22:23:00;15.3;4.58;1;0.08;1;7.99;1;0.49;1;3.05;1;0;16.31;2.62
18HU95016_378;31;41;-50.09;160611;101;19-jul-95;22:23:00;15.1;4.56;1;0.06;1;7.95;1;0.52;1;3.14;1;0;15.29;2.53
18HU95016_378;31;41;-50.09;160610;112;19-jul-95;22:23:00;14.8;4.59;1;0.05;1;8.76;1;0.56;1;3.31;1;0;15.64;2.65
18HU95016_378;31;41;-50.09;160609;121;19-jul-95;22:23:00;14.8;4.59;1;0.04;1;9.16;1;0.56;1;3.55;1;0;16.36;2.58
18HU95016_378;31;41;-50.09;160608;131;19-jul-95;22:23:00;14.7;4.55;1;0.02;1;9.14;1;0.59;1;3.41;1;0;15.49;2.68
18HU95016_378;31;41;-50.09;160607;140;19-jul-95;22:23:00;14.5;4.5;1;0.02;1;9.48;1;0.59;1;3.29;1;0;16.07;2.88
18HU95016_378;31;41;-50.09;160606;149;19-jul-95;22:23:00;14.4;4.59;1;0.02;1;9.1;1;0.56;1;3.15;1;0;16.25;2.89
18HU95016_378;31;41;-50.09;160605;172;19-jul-95;22:23:00;14;4.89;1;0.01;1;9.34;1;0.57;1;3.31;1;0;16.39;2.82
18HU95016_378;31;41;-50.09;160604;195;19-jul-95;22:23:00;13.7;4.9;1;0.01;1;9.35;1;0.59;1;3.46;1;0;15.85;2.70
18HU95016_378;31;41;-50.09;160603;241;19-jul-95;22:23:00;13.1;4.89;1;0;1;0;1;0;1;0;3;16;NaN;NaN
18HU95016_378;31;41;-50.09;160602;289;19-jul-95;22:23:00;12.8;4.21;1;0;1;0;1;0;1;0;3;16;NaN;NaN
18HU95016_378;31;41;-50.09;160601;390;19-jul-95;22:23:00;10.6;3.55;1;0;1;0;1;0;1;0;3;16;NaN;NaN
18HU95016_379;32;41.14;-51.2;160645;6;20-jul-95;00:00:00;21;5.12;1;0.15;1;0;1;0.08;1;0.54;1;0;0.00;0.00
18HU95016_379;32;41.14;-51.2;160644;15;20-jul-95;00:00:00;21;5.21;1;0.15;1;0;1;0.09;1;0.53;1;0;0.00;0.00
18HU95016_379;32;41.14;-51.2;160643;25;20-jul-95;00:00:00;21;5.2;1;0.25;1;0;1;0.09;1;0.5;1;0;0.00;0.00
18HU95016_379;32;41.14;-51.2;160642;34;20-jul-95;00:00:00;20.8;5.22;1;0.37;1;0;1;0.11;1;0.5;1;0;0.00;0.00
18HU95016_379;32;41.14;-51.2;160641;45;20-jul-95;00:00:00;19.1;5.43;1;0.39;1;0;1;0.12;1;0.52;1;0;0.00;0.00
18HU95016_379;32;41.14;-51.2;160640;56;20-jul-95;00:00:00;18.3;5.54;1;0.52;1;0;1;0.14;1;0.57;1;0;0.00;0.00
18HU95016_379;32;41.14;-51.2;160639;66;20-jul-95;00:00:00;16.4;5.56;1;0.63;1;0.88;1;0.17;1;1.25;1;0;5.18;0.70
18HU95016_379;32;41.14;-51.2;160638;76;20-jul-95;00:00:00;15.4;5.38;1;0.46;1;2.54;1;0.24;1;1.68;1;0;10.58;1.51
18HU95016_379;32;41.14;-51.2;160637;85;20-jul-95;00:00:00;14.9;5.27;1;0.31;1;3.11;1;0.29;1;1.84;1;0;10.72;1.69
18HU95016_379;32;41.14;-51.2;160636;94;20-jul-95;00:00:00;14.7;5.21;1;0.2;1;5.2;1;0.36;1;2.3;1;0;14.44;2.26
18HU95016_379;32;41.14;-51.2;160635;103;20-jul-95;00:00:00;14.6;5.1;1;0.11;1;6.78;1;0.42;1;2.72;1;0;16.14;2.49
18HU95016_379;32;41.14;-51.2;160634;110;20-jul-95;00:00:00;14.5;5.08;1;0.06;1;7.43;1;0.46;1;2.86;1;0;16.15;2.60
18HU95016_379;32;41.14;-51.2;160633;119;20-jul-95;00:00:00;14.3;5.1;1;0.04;1;7.72;1;0.52;1;2.89;1;0;14.85;2.67
18HU95016_379;32;41.14;-51.2;160632;128;20-jul-95;00:00:00;14.2;5.09;1;0.02;1;10.36;1;0.67;1;4.07;1;0;15.46;2.55
18HU95016_379;32;41.14;-51.2;160631;138;20-jul-95;00:00:00;14.2;5.01;1;0.02;1;10.74;1;0.67;1;4.14;1;0;16.03;2.59
18HU95016_379;32;41.14;-51.2;160630;148;20-jul-95;00:00:00;14;4.84;1;0.01;1;9.46;1;0.6;1;3.59;1;0;15.77;2.64
18HU95016_379;32;41.14;-51.2;160629;164;20-jul-95;00:00:00;13.6;4.94;1;0.01;1;11;1;0.66;1;4.34;1;0;16.67;2.53
18HU95016_379;32;41.14;-51.2;160628;182;20-jul-95;00:00:00;13.7;4.84;1;0.01;1;12.33;1;0.56;1;4.89;1;0;22.02;2.52
18HU95016_379;32;41.14;-51.2;160627;214;20-jul-95;00:00:00;13.1;4.59;1;0;1;0;1;0;1;0;3;16;NaN;NaN
18HU95016_379;32;41.14;-51.2;160626;261;20-jul-95;00:00:00;12;3.96;1;0;1;0;1;0;1;0;3;16;NaN;NaN
18HU95016_379;32;41.14;-51.2;160625;388;20-jul-95;00:00:00;9.3;3.68;1;0;1;0;1;0;1;0;3;16;NaN;NaN
18HU95016_380;33;41.97;-57.25;160669;4;21-jul-95;10:10:00;22.8;4.37;1;0.19;1;0;1;0.05;1;0.34;1;0;0.00;0.00
18HU95016_380;33;41.97;-57.25;160469;10;21-jul-95;10:10:00;22.8;NaN;9;0.18;1;0;1;0.56;1;0.04;1;0;0.00;0.00
18HU95016_380;33;41.97;-57.25;160668;13;21-jul-95;10:10:00;22.8;5;1;0.19;1;0;1;0.05;1;0.3;1;0;0.00;0.00
18HU95016_380;33;41.97;-57.25;160667;23;21-jul-95;10:10:00;22.4;5.14;1;0.2;1;0;1;0.05;1;0.42;1;0;0.00;0.00
18HU95016_380;33;41.97;-57.25;160666;33;21-jul-95;10:10:00;21.7;5.25;1;0.17;1;0;1;0.13;1;0.79;1;0;0.00;0.00
18HU95016_380;33;41.97;-57.25;160665;44;21-jul-95;10:10:00;19.6;5.39;1;0.17;1;0;1;0.12;1;0.8;1;0;0.00;0.00
18HU95016_380;33;41.97;-57.25;160470;45;21-jul-95;10:10:00;18;NaN;9;0.72;1;0.33;1;0.71;1;0.1;1;0;0.46;3.30
18HU95016_380;33;41.97;-57.25;160664;53;21-jul-95;10:10:00;19.1;4.98;1;0.18;1;0.01;1;0.12;1;0.81;1;0;0.08;0.01
18HU95016_380;33;41.97;-57.25;160663;63;21-jul-95;10:10:00;18.4;4.84;1;0.24;1;0;1;0.13;1;0.77;1;0;0.00;0.00
18HU95016_380;33;41.97;-57.25;160662;73;21-jul-95;10:10:00;16.9;4.56;1;0.77;1;0.38;1;0.14;1;1.1;1;0;2.71;0.35
18HU95016_380;33;41.97;-57.25;160661;83;21-jul-95;10:10:00;15.6;4.61;1;0.53;1;2.38;1;0.19;1;1.65;1;0;12.53;1.44
