Filename; Pressure; Uniqueno; Variable; Values; Test failed
18TL11032_1142; 6.94; 345458; doxy; 7.42; Bottle-CTD Difference Problem
18TL11032_1142; 248.26; 345452; doxy; 4.11; Bottle-CTD Difference Problem
18TL11032_1143; 7.04; 345468; doxy; 7.46; Bottle-CTD Difference Problem
18TL11032_1143; 465.85; 345460; doxy; 5.23; Bottle-CTD Difference Problem
18TL11032_1144; 6.54; 345478; doxy; 7.41; Bottle-CTD Difference Problem
18TL11032_1144; 455.07; 345470; doxy; 4.52; Bottle-CTD Difference Problem
18TL11032_1145; 6.94; 345487; doxy; 7.34; Bottle-CTD Difference Problem
18TL11032_1145; 322.74; 345480; doxy; 3.72; Bottle-CTD Difference Problem
18TL11032_1146; 7.14; 345494; doxy; 7.45; Bottle-CTD Difference Problem
18TL11032_1146; 175.06; 345489; doxy; 4.16; Bottle-CTD Difference Problem
18TL11032_1147; 6.94; 345500; doxy; 7.51; Bottle-CTD Difference Problem
18TL11032_1147; 74.46; 345496; doxy; 6.47; Bottle-CTD Difference Problem
18TL11032_1148; 7.04; 345506; doxy; 7.24; Bottle-CTD Difference Problem
18TL11032_1148; 63.66; 345502; doxy; 6.88; Bottle-CTD Difference Problem
18TL11032_1149; 7.04; 345512; doxy; 7.30; Bottle-CTD Difference Problem
18TL11032_1149; 50.47; 345509; doxy; 6.84; Bottle-CTD Difference Problem
18TL11032_1150; 6.55; 345517; doxy; 7.49; Bottle-CTD Difference Problem
18TL11032_1150; 51.86; 345514; doxy; 6.74; Bottle-CTD Difference Problem
18TL11032_1151; 6.64; 345522; doxy; 7.59; Bottle-CTD Difference Problem
18TL11032_1151; 36.69; 345519; doxy; 7.26; Bottle-CTD Difference Problem
18TL11032_1152; 6.94; 345527; doxy; 7.68; Bottle-CTD Difference Problem
18TL11032_1152; 36.39; 345524; doxy; 7.25; Bottle-CTD Difference Problem
18TL11032_1153; 7.14; 345532; doxy; 7.31; Bottle-CTD Difference Problem
18TL11032_1153; 51.46; 345529; doxy; 6.97; Bottle-CTD Difference Problem
18TL11032_1154; 7.24; 345538; doxy; 7.25; Bottle-CTD Difference Problem
18TL11032_1154; 75.05; 345534; doxy; 5.88; Bottle-CTD Difference Problem
18TL11032_1155; 6.64; 345544; doxy; 7.23; Bottle-CTD Difference Problem
18TL11032_1155; 61.47; 345540; doxy; 6.14; Bottle-CTD Difference Problem
18TL11032_1156; 6.74; 345550; doxy; 7.33; Bottle-CTD Difference Problem
18TL11032_1157; 6.05; 345555; doxy; 7.12; Bottle-CTD Difference Problem
18TL11032_1157; 33.22; 345552; doxy; 7.44; Bottle-CTD Difference Problem
18TL11032_1158; 6.15; 345567; doxy; 7.53; Bottle-CTD Difference Problem
18TL11032_1158; 65.44; 345563; doxy; 6.20; Bottle-CTD Difference Problem
18TL11032_1159; 6.94; 345576; doxy; 7.14; Bottle-CTD Difference Problem
18TL11032_1159; 19.24; 345574; doxy; 7.29; Bottle-CTD Difference Problem
18TL11032_1160; 6.64; 345582; doxy; 6.98; Bottle-CTD Difference Problem
18TL11032_1160; 55.33; 345578; doxy; 6.51; Bottle-CTD Difference Problem
18TL11032_1161; 6.25; 345588; doxy; 7.41; Bottle-CTD Difference Problem
18TL11032_1161; 65.54; 345584; doxy; 6.56; Bottle-CTD Difference Problem
18TL11032_1162; 6.35; 345593; doxy; 7.37; Bottle-CTD Difference Problem
18TL11032_1162; 31.14; 345590; doxy; 7.46; Bottle-CTD Difference Problem
18TL11032_1163; 6.05; 345597; doxy; 6.83; Bottle-CTD Difference Problem
18TL11032_1163; 21.52; 345595; doxy; 7.09; Bottle-CTD Difference Problem
18TL11032_1164; 6.55; 345603; doxy; 7.14; Bottle-CTD Difference Problem
18TL11032_1164; 62.86; 345599; doxy; 6.88; Bottle-CTD Difference Problem
18TL11032_1165; 7.04; 345609; doxy; 7.10; Bottle-CTD Difference Problem
18TL11032_1165; 75.75; 345605; doxy; 5.85; Bottle-CTD Difference Problem
18TL11032_1166; 6.25; 345615; doxy; 7.07; Bottle-CTD Difference Problem
18TL11032_1166; 60.09; 345611; doxy; 6.71; Bottle-CTD Difference Problem
18TL11032_1167; 5.95; 345620; doxy; 6.81; Bottle-CTD Difference Problem
18TL11032_1167; 41.85; 345617; doxy; 7.66; Bottle-CTD Difference Problem
18TL11032_1168; 7.44; 345626; doxy; 7.38; Bottle-CTD Difference Problem
18TL11032_1168; 60.39; 345622; doxy; 7.11; Bottle-CTD Difference Problem
18TL11032_1169; 5.95; 345631; doxy; 7.18; Bottle-CTD Difference Problem
18TL11032_1169; 44.43; 345628; doxy; 7.43; Bottle-CTD Difference Problem
18TL11032_1170; 7.04; 345637; doxy; 7.05; Bottle-CTD Difference Problem
18TL11032_1170; 57.81; 345633; doxy; 6.52; Bottle-CTD Difference Problem
18TL11032_1171; 7.34; 345644; doxy; 7.64; Bottle-CTD Difference Problem
18TL11032_1171; 108.37; 345639; doxy; 5.63; Bottle-CTD Difference Problem
18TL11032_1172; 6.15; 345649; doxy; 7.13; Bottle-CTD Difference Problem
18TL11032_1172; 25.39; 345646; doxy; 7.09; Bottle-CTD Difference Problem
18TL11032_1172; 25.39 to 25.39; 345646, 345647; ntrz; 0.09  0.10  ; Gradient or Inversion too high
18TL11032_1172; 25.39 to 25.39; 345646, 345647; phos; 0.33  0.32  ; Gradient or Inversion too high
18TL11032_1173; 7.14; 345653; doxy; 7.19; Bottle-CTD Difference Problem
18TL11032_1173; 24.39; 345651; doxy; 7.18; Bottle-CTD Difference Problem
18TL11032_1174; 5.16; 345658; doxy; 7.42; Bottle-CTD Difference Problem
18TL11032_1174; 49.68; 345655; doxy; 7.14; Bottle-CTD Difference Problem
18TL11032_1138; 6.54; 345682; doxy; 7.15; Bottle-CTD Difference Problem
18TL11032_1138; 50.37; 345679; doxy; 6.54; Bottle-CTD Difference Problem
18TL11032_1139; 7.24; 345706; doxy; 7.05; Bottle-CTD Difference Problem
18TL11032_1139; 53.44; 345702; doxy; 6.54; Bottle-CTD Difference Problem
18TL11032_1140; 5.95; 345712; doxy; 6.85; Bottle-CTD Difference Problem
18TL11032_1140; 63.16; 345708; doxy; 7.10; Bottle-CTD Difference Problem
18TL11032_1141; 6.15; 345733; doxy; 6.91; Bottle-CTD Difference Problem
18TL11032_1141; 74.36; 345729; doxy; 6.19; Bottle-CTD Difference Problem
