CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;terrain;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18TL05601_304;SEGB-05;46.07;-52.5;259597;49;01-may-05;08:24:00;49.25;32.59;1;7.76085982982535;1;2.13;1;2.69;1;0.61;1;0.41;1;1.51;1;0;1.49;0.40
18TL05601_304;SEGB-05;46.07;-52.5;259596;75;01-may-05;08:24:00;76.03;32.76;1;7.19883564711151;1;1.38;1;1.73;1;5.27;1;0.85;1;3.37;1;0;6.20;1.56
18TL05601_304;SEGB-05;46.07;-52.5;259595;85;01-may-05;08:24:00;85.95;32.91;1;5.68965517241379;1;0.76;1;2.48;1;8.57;1;2.02;2;9.99;1;2048;4.24;0.86
18TL05601_315;SEGB-06;45.7883;-52.2667;259603;78;01-may-05;11:01:00;78.23;33.02;1;6.15091804746977;1;0.83;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL05601_326;SEGB-07;45.4583;-52;259610;6;01-may-05;13:23:00;5.6;32.65;1;7.85938199731303;1;3.28;1;1.72;1;1.61;1;0.4;1;1.88;1;0;4.03;0.86
18TL05601_326;SEGB-07;45.4583;-52;259609;11;01-may-05;13:23:00;10.86;32.66;1;7.91983878190775;1;2.96;1;1.68;1;0.63;1;0.36;1;1.47;1;0;1.75;0.43
18TL05601_326;SEGB-07;45.4583;-52;259608;20;01-may-05;13:23:00;20.33;32.66;1;7.78996865203762;1;2.75;1;2.46;1;0.82;1;0.41;1;1.76;1;0;2.00;0.47
18TL05601_326;SEGB-07;45.4583;-52;259607;30;01-may-05;13:23:00;30.25;32.66;1;7.64890282131662;1;2.72;1;2.24;1;1.32;1;0.41;1;1.41;1;0;3.22;0.94
18TL05601_326;SEGB-07;45.4583;-52;259606;40;01-may-05;13:23:00;40.5;32.67;1;7.59068517689207;1;2.57;1;1.99;1;1.51;1;0.45;1;1.5;1;0;3.36;1.01
18TL05601_326;SEGB-07;45.4583;-52;259605;51;01-may-05;13:23:00;50.96;32.76;1;7.36005373936408;1;1.69;1;1.09;1;3.88;1;0.81;1;3.59;1;0;4.79;1.08
18TL05601_326;SEGB-07;45.4583;-52;259604;76;01-may-05;13:23:00;76.3;33.03;1;6.63009404388715;1;1.44;1;0.39;1;4.38;1;1.04;1;4.44;1;0;4.21;0.99
18TL05601_339;SEGB-08;45.095;-51.7;259611;69;01-may-05;16:33:00;69.06;33.04;1;7.01970443349754;1;1.61;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL05601_003;SEGB-09;44.725;-51.395;259618;4;01-may-05;19:14:00;3.54;32.49;1;7.55038065382893;1;4.77;1;0.66;1;2.56;1;0.34;1;0.87;1;0;7.53;2.94
18TL05601_003;SEGB-09;44.725;-51.395;259617;9;01-may-05;19:14:00;8.75;32.5;1;7.59964173757277;1;4.29;1;0.72;1;1.09;1;0.32;1;0.88;1;0;3.41;1.24
18TL05601_003;SEGB-09;44.725;-51.395;259616;19;01-may-05;19:14:00;19.31;32.55;1;7.64890282131662;1;3.88;1;0.79;1;1.54;1;0.36;1;0.91;1;0;4.28;1.69
18TL05601_003;SEGB-09;44.725;-51.395;259615;29;01-may-05;19:14:00;29.14;32.67;1;7.79892521271832;1;3.08;1;1.64;1;0.26;1;0.4;1;1.21;1;0;0.65;0.21
18TL05601_003;SEGB-09;44.725;-51.395;259614;39;01-may-05;19:14:00;39.26;32.69;1;7.51007613076579;1;2.79;1;1.79;1;0.6;1;0.45;1;1.8;1;0;1.33;0.33
18TL05601_003;SEGB-09;44.725;-51.395;259613;49;01-may-05;19:14:00;49.59;32.72;1;7.36005373936408;1;2.62;1;1.89;1;1.03;1;0.5;1;1.8;1;0;2.06;0.57
18TL05601_003;SEGB-09;44.725;-51.395;259612;67;01-may-05;19:14:00;67.59;32.86;1;6.71070309001344;1;2.01;1;4.86;1;3.32;1;0.87;1;3.95;1;0;3.82;0.84
18TL05601_014;SEGB-10;44.3633;-51.1033;259619;67;01-may-05;22:09:00;67.75;32.95;1;6.80026869682042;1;2.05;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL05601_025;SEGB-11;44;-50.8083;259626;4;02-may-05;00:44:00;4.23;32.62;1;7.2704881325571;1;4.73;1;0.45;1;0.39;1;0.28;1;1.44;1;0;1.39;0.27
18TL05601_025;SEGB-11;44;-50.8083;259625;9;02-may-05;00:44:00;9.2;32.62;1;7.25929243170622;1;4.73;1;0.45;1;0.48;1;0.34;1;1.85;1;0;1.41;0.26
18TL05601_025;SEGB-11;44;-50.8083;259624;19;02-may-05;00:44:00;19.28;32.62;1;7.33990147783251;1;4;1;0.62;1;0.21;1;0.25;1;1.12;1;0;0.84;0.19
18TL05601_025;SEGB-11;44;-50.8083;259623;29;02-may-05;00:44:00;29.61;32.63;1;7.33990147783251;1;3.87;1;0.69;1;1.11;1;0.39;1;1.3;1;0;2.85;0.85
18TL05601_025;SEGB-11;44;-50.8083;259622;39;02-may-05;00:44:00;39.39;32.63;1;7.33094491715181;1;3.8;1;0.94;1;0.29;1;0.42;1;1.33;1;0;0.69;0.22
18TL05601_025;SEGB-11;44;-50.8083;259621;49;02-may-05;00:44:00;49.73;32.93;1;6.75100761307658;1;2.29;1;0.66;1;3.63;1;0.77;1;5.42;1;0;4.71;0.67
18TL05601_025;SEGB-11;44;-50.8083;259620;68;02-may-05;00:44:00;68.97;32.95;1;6.80922525750112;1;2.21;1;0.69;1;3.98;1;0.74;1;4.79;1;0;5.38;0.83
18TL05601_036;SEGB-12;43.6333;-50.5167;259633;4;02-may-05;03:56:00;4.34;32.79;1;7.29959695476937;1;4.29;1;0.7;1;1.18;1;0.32;1;1.7;1;0;3.69;0.69
18TL05601_036;SEGB-12;43.6333;-50.5167;259632;10;02-may-05;03:56:00;9.71;32.79;1;7.31079265562024;1;4.21;1;0.66;1;0.41;1;0.28;1;1.41;1;0;1.46;0.29
18TL05601_036;SEGB-12;43.6333;-50.5167;259631;19;02-may-05;03:56:00;19.47;32.83;1;7.33094491715181;1;3.92;1;0.95;1;0.21;1;0.27;1;1.07;1;0;0.78;0.20
18TL05601_036;SEGB-12;43.6333;-50.5167;259630;29;02-may-05;03:56:00;29.46;32.88;1;7.40035826242723;1;3.59;1;1.58;1;0.26;1;0.3;1;1.2;1;0;0.87;0.22
18TL05601_036;SEGB-12;43.6333;-50.5167;259629;39;02-may-05;03:56:00;39.55;32.95;1;7.1204657411554;1;2.91;1;1.83;1;0.77;1;0.47;1;1.96;1;0;1.64;0.39
18TL05601_036;SEGB-12;43.6333;-50.5167;259628;49;02-may-05;03:56:00;49.72;32.98;1;6.84952978056426;1;2.51;1;1.53;1;1.27;1;0.64;1;3.57;1;0;1.98;0.36
18TL05601_036;SEGB-12;43.6333;-50.5167;259627;62;02-may-05;03:56:00;62.79;32.98;1;6.84057321988357;1;2.5;1;1.97;1;1.73;1;0.7;1;4.08;1;0;2.47;0.42
18TL05601_047;SEGB-13;43.2;-50.1667;259640;5;02-may-05;07:39:00;5.51;32.87;1;8.45947156291984;1;2.88;1;1.34;1;2.66;1;0.29;1;2.39;1;0;9.17;1.11
18TL05601_047;SEGB-13;43.2;-50.1667;259639;10;02-may-05;07:39:00;10.27;32.92;1;8.75951634572324;1;1.76;1;2.71;1;0.4;1;0.24;1;1.4;1;0;1.67;0.29
18TL05601_047;SEGB-13;43.2;-50.1667;259638;20;02-may-05;07:39:00;20.65;33;1;8.5691894312584;1;1.71;1;4.13;1;0.62;1;0.24;1;1.63;1;0;2.58;0.38
18TL05601_047;SEGB-13;43.2;-50.1667;259637;30;02-may-05;07:39:00;30.73;33.09;1;8.02955665024631;1;1.71;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL05601_047;SEGB-13;43.2;-50.1667;259636;40;02-may-05;07:39:00;40.73;33.21;1;7.55038065382893;1;1.4;1;6.56;1;2.34;1;0.4;1;1.58;1;0;5.85;1.48
18TL05601_047;SEGB-13;43.2;-50.1667;259635;50;02-may-05;07:39:00;50.58;33.37;1;6.91894312583968;1;1.23;1;4.23;1;5.14;1;0.79;1;3.33;1;0;6.51;1.54
18TL05601_047;SEGB-13;43.2;-50.1667;259634;62;02-may-05;07:39:00;62.94;33.37;1;6.88983430362741;1;1.24;1;3.58;1;5.33;1;0.81;1;3.56;1;0;6.58;1.50
18TL05601_058;SEGB-14;42.92;-49.9417;259641;164;02-may-05;10:07:00;165.75;33.42;1;7.1204657411554;1;0.21;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL05601_069;SEGB-15;42.85;-49.8867;259651;6;02-may-05;11:01:00;5.69;32.77;1;9.31034482758621;1;0.3;1;2.21;1;0.79;1;0.19;1;0.89;1;0;4.16;0.89
18TL05601_069;SEGB-15;42.85;-49.8867;259650;9;02-may-05;11:01:00;9.15;32.77;1;9.27004030452306;1;0.4;1;1.95;1;0.74;1;0.21;1;1.01;1;0;3.52;0.73
18TL05601_069;SEGB-15;42.85;-49.8867;259649;20;02-may-05;11:01:00;19.76;32.94;1;8.45947156291984;1;0.03;1;11.1;1;0.74;1;0.36;1;1.19;1;0;2.06;0.62
18TL05601_069;SEGB-15;42.85;-49.8867;259648;29;02-may-05;11:01:00;29.42;32.97;1;8.54008060904613;1;0.29;1;4.82;1;0.5;1;0.23;1;1.11;1;0;2.17;0.45
18TL05601_069;SEGB-15;42.85;-49.8867;259647;40;02-may-05;11:01:00;40.32;33.03;1;8.00940438871473;1;-0.11;1;7.34;1;2.77;1;0.49;1;2.11;1;0;5.65;1.31
18TL05601_069;SEGB-15;42.85;-49.8867;259646;50;02-may-05;11:01:00;50.56;33.08;1;7.96014330497089;1;-0.03;1;6.26;1;3.28;1;0.45;1;2.56;1;0;7.29;1.28
18TL05601_069;SEGB-15;42.85;-49.8867;259645;74;02-may-05;11:01:00;74.86;33.15;1;7.46977160770264;1;-0.45;1;5.96;1;6.49;1;0.77;1;4.68;1;0;8.43;1.39
18TL05601_069;SEGB-15;42.85;-49.8867;259644;99;02-may-05;11:01:00;99.94;33.41;1;7.18987908643081;1;0.13;1;1.49;1;8.41;1;0.78;1;7.92;1;0;10.78;1.06
18TL05601_069;SEGB-15;42.85;-49.8867;259643;150;02-may-05;11:01:00;150.77;33.78;1;6.88087774294671;1;1.3;1;NaN;9;10.1;1;0.83;1;8.73;1;0;12.17;1.16
18TL05601_069;SEGB-15;42.85;-49.8867;259642;375;02-may-05;11:01:00;377.97;34.52;1;6.35915808329601;1;3.24;1;NaN;9;15.03;1;1.12;1;10.66;1;0;13.42;1.41
18TL05601_080;SEGB-16;42.775;-49.8283;259652;1015;02-may-05;12:58:00;1020.47;34.89;1;6.20017913121361;1;3.76;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL05601_160;FC-12;47;-48.1167;259703;6;04-may-05;12:59:00;5.56;32.63;1;8.58934169278997;1;1.32;1;1.17;1;0.98;1;0.28;1;1.39;1;0;3.50;0.71
18TL05601_160;FC-12;47;-48.1167;259702;11;04-may-05;12:59:00;10.79;32.63;1;8.58934169278997;1;1.31;1;1.08;1;1.09;1;0.3;1;1.45;1;0;3.63;0.75
18TL05601_160;FC-12;47;-48.1167;259701;19;04-may-05;12:59:00;19.45;32.63;1;8.60053739364084;1;1.29;1;1.03;1;2.29;1;1.12;1;2.57;1;0;2.04;0.89
18TL05601_160;FC-12;47;-48.1167;259700;29;04-may-05;12:59:00;29.69;32.63;1;8.52888490819525;1;0.04;1;5.19;1;0;1;0.38;1;1.05;1;0;0.00;0.00
18TL05601_160;FC-12;47;-48.1167;259699;39;04-may-05;12:59:00;39.59;32.65;1;8.37886251679355;1;-0.23;1;4.35;1;0;1;0.38;1;1.2;1;0;0.00;0.00
18TL05601_160;FC-12;47;-48.1167;259698;49;04-may-05;12:59:00;49.49;32.76;1;7.83027317510076;1;-0.78;1;5.27;1;3.51;1;1.16;1;2.15;1;0;3.03;1.63
18TL05601_160;FC-12;47;-48.1167;259697;75;04-may-05;12:59:00;76.02;33.03;1;7.4294670846395;1;-0.9;1;5.3;1;6.46;1;0.77;1;2.9;1;0;8.39;2.23
18TL05601_160;FC-12;47;-48.1167;259696;100;04-may-05;12:59:00;100.79;33.23;1;7.21898790864308;1;-0.2;1;1.74;1;7.59;1;0.83;1;5.77;1;0;9.14;1.32
18TL05601_160;FC-12;47;-48.1167;259695;130;04-may-05;12:59:00;130.88;33.48;1;6.39050604567846;1;0.33;1;NaN;9;8.73;1;1.71;1;8.38;1;0;5.11;1.04
18TL05601_171;FC-11;47;-48.6167;259704;100;04-may-05;16:44:00;101.31;33.24;1;6.2897447380206;1;-0.02;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL05601_182;FC-10;47;-49.1167;259711;5;04-may-05;18:58:00;4.84;32.52;1;8.19973130317958;1;1.84;1;1.31;1;0.42;1;0.22;1;1.09;1;0;1.91;0.39
18TL05601_182;FC-10;47;-49.1167;259710;10;04-may-05;18:58:00;10.19;32.73;1;8.26018808777429;1;1.74;1;1.58;1;0.44;1;0.4;1;0.81;1;0;1.10;0.54
18TL05601_182;FC-10;47;-49.1167;259709;20;04-may-05;18:58:00;20.42;32.73;1;8.24899238692342;1;1.73;1;1.71;1;1.11;1;0.36;1;1.27;1;0;3.08;0.87
18TL05601_182;FC-10;47;-49.1167;259708;30;04-may-05;18:58:00;30.61;32.73;1;8.28929690998657;1;1.46;1;1.65;1;1.25;1;0.35;1;1.42;1;0;3.57;0.88
18TL05601_182;FC-10;47;-49.1167;259707;40;04-may-05;18:58:00;40.59;32.76;1;8.02955665024631;1;0.6;1;4.93;1;0.49;1;0.32;1;1.01;1;0;1.53;0.49
18TL05601_182;FC-10;47;-49.1167;259706;50;04-may-05;18:58:00;50.16;32.78;1;7.91983878190775;1;0.49;1;7.32;1;0.79;1;0.45;1;1.3;1;0;1.76;0.61
18TL05601_182;FC-10;47;-49.1167;259705;75;04-may-05;18:58:00;75.85;32.88;1;7.08016121809225;1;-0.06;1;2.84;1;3.96;1;1.04;1;4.42;1;0;3.81;0.90
18TL05601_193;FC-09;47;-50;259718;5;04-may-05;23:27:00;4.62;32.69;1;8.19973130317958;1;2.59;1;1.31;1;0.15;1;0.47;1;0.91;1;0;0.32;0.16
18TL05601_193;FC-09;47;-50;259717;11;04-may-05;23:27:00;10.88;32.69;1;8.19077474249888;1;2.55;1;1.4;1;0.59;1;0.34;1;0.71;1;0;1.74;0.83
18TL05601_193;FC-09;47;-50;259716;21;04-may-05;23:27:00;21.28;32.69;1;8.17062248096731;1;2.53;1;1.66;1;0;1;0.31;1;0.74;1;0;0.00;0.00
18TL05601_193;FC-09;47;-50;259715;31;04-may-05;23:27:00;30.95;32.8;1;8.45947156291984;1;1.46;1;1.32;1;0.09;1;0.24;1;0.71;1;0;0.38;0.13
18TL05601_193;FC-09;47;-50;259714;40;04-may-05;23:27:00;40.52;32.8;1;8.32960143304971;1;1.43;1;2.61;1;1.44;1;0.29;1;0.85;1;0;4.97;1.69
18TL05601_193;FC-09;47;-50;259713;50;04-may-05;23:27:00;50.51;32.8;1;8.15047021943574;1;1.37;1;4.46;1;0.11;1;0.43;1;0.71;1;0;0.26;0.15
18TL05601_193;FC-09;47;-50;259712;74;04-may-05;23:27:00;74.94;32.85;1;7.36005373936408;1;0.58;1;5.68;1;4.31;1;1.03;1;3.68;1;0;4.18;1.17
18TL05601_204;FC-08;47;-50.6667;259719;172;05-may-05;02:24:00;173.21;33.09;1;6.41065830721003;1;0.33;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL05601_215;FC-07;47;-51;259727;5;05-may-05;04:23:00;4.64;32.59;1;8.39005821764442;1;2.76;1;1.83;1;0;1;0.28;1;0.7;1;0;0.00;0.00
18TL05601_215;FC-07;47;-51;259726;10;05-may-05;04:23:00;9.87;32.6;1;8.39901477832512;1;2.69;1;1.85;1;0.06;1;0.27;1;0.82;1;0;0.22;0.07
18TL05601_215;FC-07;47;-51;259725;20;05-may-05;04:23:00;19.72;32.63;1;8.39005821764442;1;2.43;1;4.03;1;0.09;1;0.3;1;0.77;1;0;0.30;0.12
18TL05601_215;FC-07;47;-51;259724;29;05-may-05;04:23:00;29.64;32.71;1;7.96909986565159;1;1.15;1;0.05;1;0.93;1;0.39;1;0.89;1;0;2.38;1.04
18TL05601_215;FC-07;47;-51;259723;40;05-may-05;04:23:00;39.88;32.73;1;7.96014330497089;1;1.05;1;3.87;1;0.56;1;0.56;1;0.72;1;0;1.00;0.78
18TL05601_215;FC-07;47;-51;259722;50;05-may-05;04:23:00;50.65;32.75;1;7.8795342588446;1;1.05;1;3.75;1;2.44;1;0.5;1;1.55;1;0;4.88;1.57
18TL05601_215;FC-07;47;-51;259721;75;05-may-05;04:23:00;75.82;32.83;1;7.38916256157635;1;0.54;1;1.95;1;5.41;1;0.62;1;4.02;1;0;8.73;1.35
18TL05601_215;FC-07;47;-51;259720;101;05-may-05;04:23:00;101.72;33.04;1;6.54948499776086;1;0.15;1;1.37;1;8.23;1;1.21;1;11;1;0;6.80;0.75
18TL05601_226;FC-06;47;-51.485;259728;96;05-may-05;07:09:00;97.26;32.99;1;6.65024630541872;1;0.3;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL05601_237;FC-05;47;-52.0333;259737;5;05-may-05;09:29:00;5.03;32.29;1;8.06986117330945;1;1.25;1;0.1;1;0;1;0.23;1;0.94;1;0;0.00;0.00
18TL05601_237;FC-05;47;-52.0333;259736;10;05-may-05;09:29:00;9.89;32.3;1;8.17062248096731;1;0.86;1;0.09;1;0.09;1;0.24;1;0.94;1;0;0.38;0.10
18TL05601_237;FC-05;47;-52.0333;259735;20;05-may-05;09:29:00;19.9;32.33;1;8.24003582624272;1;0.69;1;0.2;1;0.78;1;0.27;1;1.27;1;0;2.89;0.61
18TL05601_237;FC-05;47;-52.0333;259734;29;05-may-05;09:29:00;29.45;32.35;1;8.26914464845499;1;0.61;1;0.15;1;1.27;1;0.28;1;0.87;1;0;4.54;1.46
18TL05601_237;FC-05;47;-52.0333;259733;40;05-may-05;09:29:00;40.13;32.4;1;8.30944917151814;1;0.58;1;0.18;1;0;1;0.23;1;0.94;1;0;0.00;0.00
18TL05601_237;FC-05;47;-52.0333;259732;50;05-may-05;09:29:00;49.94;32.43;1;8.28034034930587;1;-0.01;1;0.28;1;0;1;0.25;1;0.94;1;0;0.00;0.00
18TL05601_237;FC-05;47;-52.0333;259731;74;05-may-05;09:29:00;74.94;32.66;1;7.5794894760412;1;-1.47;1;1.43;1;4.48;1;0.63;1;1.66;1;0;7.11;2.70
18TL05601_237;FC-05;47;-52.0333;259730;100;05-may-05;09:29:00;100.87;32.78;1;7.46081504702194;1;-1.23;1;1.31;1;6.12;1;0.88;1;5.29;1;0;6.95;1.16
18TL05601_237;FC-05;47;-52.0333;259729;135;05-may-05;09:29:00;136.35;33.08;1;6.56068069861173;1;-0.34;1;NaN;9;7.37;1;1.05;1;8.07;1;0;7.02;0.91
18TL05601_239;FC-04;47;-52.3217;259746;5;05-may-05;12:12:00;5.49;32.42;1;7.98925212718316;1;2.01;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL05601_239;FC-04;47;-52.3217;259745;10;05-may-05;12:12:00;10.33;32.43;1;8.02955665024631;1;1.9;1;0.11;1;0.26;1;0.3;1;1.45;1;0;0.87;0.18
18TL05601_239;FC-04;47;-52.3217;259744;20;05-may-05;12:12:00;20.24;32.48;1;8.13927451858486;1;1.49;1;0.21;1;0.83;1;0.27;1;0.87;1;0;3.07;0.95
18TL05601_239;FC-04;47;-52.3217;259743;30;05-may-05;12:12:00;30.54;32.57;1;8.32960143304971;1;0.92;1;0.49;1;0;1;0.34;1;1.1;1;0;0.00;0.00
18TL05601_239;FC-04;47;-52.3217;259742;40;05-may-05;12:12:00;39.88;32.63;1;8.30049261083744;1;0.07;1;0.51;1;0;1;0.27;1;0.94;1;0;0.00;0.00
18TL05601_239;FC-04;47;-52.3217;259741;50;05-may-05;12:12:00;50.16;32.72;1;8.09896999552172;1;0.62;1;1.94;1;1;1;0.44;1;1.16;1;0;2.27;0.86
