CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18NE14101_225;3;43.47664;-63.48134;397826;5.55;08-mar-14;13:01:00;5.557;31.3705;0.2191;7.635;0.5653;1;NaN;9;8.055;1;0.21;1;5.62;1;0.737;1;6.215;1;0;7.63;0.90
18NE14101_225;3;43.47666;-63.48124;397825;25.35;08-mar-14;13:01:00;25.357;31.5804;0.9526;7.2921;0.42674;1;NaN;9;NaN;9;0.145;1;5.445;1;0.712;1;5.635;1;0;7.65;0.97
18NE14101_225;3;43.47666;-63.4811;397824;50.85;08-mar-14;13:00:00;50.857;32.1956;3.5098;6.6253;0.20506;1;NaN;9;NaN;9;0.21;1;6.495;1;0.7575;1;4.915;1;0;8.57;1.32
18NE14101_225;3;43.47666;-63.4805;397823;167.2;08-mar-14;12:54:00;167.206;34.997;10.1494;2.99;0.0148;1;35.013;1;3.515;1;0.1;1;19.085;1;1.387;1;14.645;1;0;13.76;1.30
18NE14101_264;4;43.53654;-63.59092;397830;4.76;08-mar-14;18:20:00;4.765;31.3094;0.2624;7.6376;0.47108;1;NaN;9;7.848;1;0.185;1;5.58;1;0.771;1;6.305;1;0;7.24;0.89
18NE14101_264;4;43.53667;-63.59094;397829;24.96;08-mar-14;18:19:00;24.966;31.8258;1.9237;7.1382;0.55421;1;NaN;9;NaN;9;0.195;1;5.78;1;0.7165;1;5.66;1;0;8.07;1.02
18NE14101_264;4;43.53682;-63.59094;397828;50.24;08-mar-14;18:18:00;50.24;32.3049;3.7611;6.3826;0.19951;1;NaN;9;NaN;9;0.175;1;7.075;1;0.7685;1;6.06;1;0;9.21;1.17
18NE14101_264;4;43.53754;-63.59089;397827;189.49;08-mar-14;18:13:00;189.494;35.0313;10.1113;3;0.0111;1;35.05;1;3.5475;1;0.13;1;19.715;1;1.4045;1;14.225;1;0;14.04;1.39
18NE14101_284;5;43.44936;-63.98546;397834;4.79;08-mar-14;21:53:00;4.79;30.9069;1.0508;7.4757;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18NE14101_284;5;43.44974;-63.98538;397833;24.79;08-mar-14;21:52:00;24.791;31.1872;0.2284;7.5375;0.4212;1;NaN;9;NaN;9;0.19;1;5.835;1;0.7545;1;6.55;1;0;7.73;0.89
18NE14101_284;5;43.45013;-63.98526;397832;47.74;08-mar-14;21:51:00;47.746;31.2884;0.2995;7.4136;0.22723;1;NaN;9;NaN;9;0.18;1;6.01;1;0.764;1;6.665;1;0;7.87;0.90
18NE14101_284;5;43.45116;-63.98496;397831;111.45;08-mar-14;21:47:00;111.456;33.944;7.6443;4.0981;0.01295;1;33.963;1;4.49;1;0;1;13.97;1;1.202;1;12.285;1;0;11.62;1.14
18NE14101_304;6;43.28134;-64.10836;397838;5.2;09-mar-14;00:13:00;5.207;31.1531;1.1662;7.4544;0.43278;1;NaN;9;7.937;1;0.125;1;5.625;1;0.7585;1;6.07;1;0;7.42;0.93
18NE14101_304;6;43.28124;-64.10832;397837;25.09;09-mar-14;00:15:00;25.099;31.2436;1.1077;7.4383;0.5653;1;NaN;9;NaN;9;0.155;1;5.56;1;0.7685;1;5.885;1;0;7.23;0.94
18NE14101_304;6;43.28116;-64.10827;397836;50.72;09-mar-14;00:16:00;50.724;31.3574;1.296;7.2702;0.24385;1;NaN;9;NaN;9;0.11;1;6.065;1;0.7995;1;6.085;1;0;7.59;1.00
18NE14101_304;6;43.28098;-64.10822;397835;89.01;09-mar-14;00:17:00;89.014;32.3817;3.5612;5.8534;0.0703;1;32.402;1;6.4285;1;0.05;1;9.515;1;1.0215;1;9.145;1;0;9.31;1.04
18NE14101_315;7;43.14644;-64.17664;397842;4.46;09-mar-14;04:40:00;4.465;31.1544;1.0563;7.4396;0.53759;1;NaN;9;7.8985;1;0.205;1;5.4;1;0.753;1;6.005;1;0;7.17;0.90
18NE14101_315;7;43.14654;-64.17676;397841;25.82;09-mar-14;04:39:00;25.824;31.2092;1.1095;7.4002;0.55421;1;NaN;9;NaN;9;0.125;1;5.57;1;0.767;1;6.005;1;0;7.26;0.93
18NE14101_315;7;43.14662;-64.17684;397840;50.44;09-mar-14;04:38:00;50.449;31.4044;1.3621;7.2008;0.22723;1;NaN;9;NaN;9;0.135;1;6.095;1;0.7815;1;5.985;1;0;7.80;1.02
18NE14101_315;7;43.14678;-64.177;397839;84.43;09-mar-14;04:36:00;84.43;32.1626;3.0458;6.117;0.16263;1;32.153;1;6.637;1;0.04;1;8.39;1;0.9535;1;8.345;1;0;8.80;1.01
18NE14101_326;8;43.04172;-64.18174;397846;4.91;09-mar-14;12:00:00;4.915;31.2146;1.1096;7.4003;0.50988;1;NaN;9;7.9275;1;0.22;1;5.45;1;0.763;1;5.905;1;0;7.14;0.92
18NE14101_326;8;43.04194;-64.18174;397845;24.17;09-mar-14;12:00:00;24.174;31.2248;1.083;7.3808;0.48217;1;NaN;9;NaN;9;0.19;1;5.59;1;0.762;1;5.785;1;0;7.34;0.97
18NE14101_326;8;43.04228;-64.1817;397844;49.72;09-mar-14;11:59:00;49.723;31.3485;1.3078;7.1396;0.28265;1;NaN;9;NaN;9;0.16;1;6.39;1;0.784;1;6.535;1;0;8.15;0.98
18NE14101_326;8;43.04274;-64.18172;397843;87.87;09-mar-14;11:57:00;87.878;31.9465;2.6185;6.3724;0.09435;1;31.967;1;6.8665;1;0.165;1;8.1;1;0.894;1;8.035;1;0;9.06;1.01
18NE14101_339;9;42.92364;-64.34856;397850;5.28;09-mar-14;13:28:00;5.281;31.1215;1.0771;7.4343;0.60409;1;NaN;9;7.626;1;0.15;1;5.81;1;0.762;1;6.135;1;0;7.62;0.95
18NE14101_339;9;42.92382;-64.34813;397849;25.21;09-mar-14;13:26:00;25.216;31.1212;1.0648;7.4179;0.53204;1;NaN;9;NaN;9;0.15;1;5.595;1;0.736;1;6.28;1;0;7.60;0.89
18NE14101_339;9;42.92402;-64.34774;397848;49.98;09-mar-14;13:25:00;49.981;31.2474;0.7618;7.3316;0.27156;1;NaN;9;NaN;9;0.16;1;6.085;1;0.7705;1;6.35;1;0;7.90;0.96
18NE14101_339;9;42.92478;-64.34655;397847;120.7;09-mar-14;13:21:00;120.706;34.2161;8.6641;4.3673;0.0296;1;NaN;9;4.787;1;0.185;1;13.28;1;1.0585;1;9.58;1;0;12.55;1.39
18NE14101_003;10;42.85826;-64.03595;397854;4.74;09-mar-14;19:23:00;4.748;31.1669;1.0477;7.4484;0.48771;1;NaN;9;7.871;1;0.155;1;5.645;1;0.739;1;6.26;1;0;7.64;0.90
18NE14101_003;10;42.8583;-64.03584;397853;24.78;09-mar-14;19:21:00;24.782;31.4863;0.9441;7.417;0.66252;1;NaN;9;NaN;9;0.19;1;5.645;1;0.7415;1;7.645;1;0;7.61;0.74
18NE14101_003;10;42.85836;-64.03572;397852;50.79;09-mar-14;19:20:00;50.799;32.0169;2.5617;6.6438;0.15518;1;NaN;9;NaN;9;0.25;1;7.265;1;0.8195;1;6.55;1;0;8.87;1.11
18NE14101_003;10;42.8584;-64.0355;397851;106.31;09-mar-14;19:17:00;106.31;33.612;6.7908;4.4166;0.0259;1;33.623;1;4.939;1;0.13;1;12.94;1;1.13;1;11.675;1;0;11.45;1.11
18NE14101_014;11;42.87826;-63.78476;397858;5.25;09-mar-14;21:10:00;5.257;31.3454;0.4889;7.5302;0.46554;1;NaN;9;7.8985;1;0.18;1;5.89;1;0.7845;1;6.265;1;0;7.51;0.94
18NE14101_014;11;42.87836;-63.78506;397857;24.79;09-mar-14;21:09:00;24.799;31.8149;2.1226;6.7952;0.19951;1;NaN;9;NaN;9;0.125;1;6.83;1;0.8435;1;6.77;1;0;8.10;1.01
18NE14101_014;11;42.87847;-63.78543;397856;48.99;09-mar-14;21:08:00;48.997;32.2243;3.1967;6.3763;0.11655;1;NaN;9;NaN;9;0.11;1;7.4;1;0.8435;1;6.485;1;0;8.77;1.14
18NE14101_014;11;42.87882;-63.78654;397855;144.7;09-mar-14;21:04:00;144.706;35.1452;10.5736;3.2;0.0185;1;35.103;1;3.7525;1;0.04;1;17.415;1;1.283;1;11;1;0;13.57;1.58
18NE14101_025;12;42.75746;-63.47321;397862;5.32;10-mar-14;03:18:00;5.323;31.8718;2.2648;7.2222;1.03854;1;NaN;9;7.65;1;0.155;1;5.74;1;0.724;1;5.3;1;0;7.93;1.08
18NE14101_025;12;42.75756;-63.47343;397861;24.71;10-mar-14;03:17:00;24.716;32.243;3.406;6.4057;0.31036;1;NaN;9;NaN;9;0.16;1;7.245;1;0.831;1;6.555;1;0;8.72;1.11
18NE14101_025;12;42.7577;-63.47366;397860;49.58;10-mar-14;03:16:00;49.589;33.533;6.658;4.5698;0.10545;1;NaN;9;NaN;9;0.1;1;11.76;1;1.046;1;10.485;1;0;11.24;1.12
18NE14101_025;12;42.76046;-63.47921;397859;617.08;10-mar-14;02:57:00;617.088;34.9963;5.921;4.436;0.0111;1;35.017;1;4.9785;1;0.055;1;19.495;1;1.3815;1;12.545;1;0;14.11;1.55
18NE14101_036;13;42.8068;-63.75233;397866;5.09;10-mar-14;08:08:00;5.09;31.6048;1.1873;7.2861;0.65952;1;NaN;9;7.573;1;0.2;1;5.675;1;0.7795;1;5.895;1;0;7.28;0.96
18NE14101_036;13;42.80684;-63.75255;397865;24.49;10-mar-14;08:07:00;24.491;31.8729;2.1442;7.0867;0.26048;1;NaN;9;NaN;9;0.195;1;5.695;1;0.7525;1;5.57;1;0;7.57;1.02
18NE14101_036;13;42.8069;-63.75286;397864;50.16;10-mar-14;08:05:00;50.165;33.3411;6.1953;4.8799;0.1184;1;NaN;9;NaN;9;0.205;1;11.06;1;1.069;1;10.045;1;0;10.35;1.10
18NE14101_036;13;42.8072;-63.75448;397863;267.91;10-mar-14;07:56:00;267.917;35.2488;10.5347;3.1108;0.01295;1;35.269;1;3.63;1;0.105;1;20.17;1;1.4035;1;11.555;1;0;14.37;1.75
18NE14101_047;14;43.30286;-65.22472;397870;5.14;11-mar-14;17:06:00;5.14;31.4386;1.424;7.3566;0.59301;1;NaN;9;7.787;1;0.155;1;5.52;1;0.7635;1;6.005;1;0;7.23;0.92
18NE14101_047;14;43.30292;-65.22446;397869;24.67;11-mar-14;17:05:00;24.674;31.4611;1.3811;7.3195;0.55422;1;NaN;9;NaN;9;0.165;1;5.755;1;0.7835;1;6.015;1;0;7.35;0.96
18NE14101_047;14;43.30296;-65.22411;397868;50.57;11-mar-14;17:04:00;50.574;31.5605;1.7027;7.1139;0.26602;1;NaN;9;NaN;9;0.155;1;5.935;1;0.7945;1;6.065;1;0;7.47;0.98
18NE14101_047;14;43.30312;-65.223;397867;144.8;11-mar-14;17:01:00;144.806;33.9022;7.9052;4.3885;0.01665;1;33.917;1;4.869;1;0.105;1;12.25;1;1.1215;1;10.83;1;0;10.92;1.13
18NE14101_058;15;42.7981;-65.97104;397874;4.99;12-mar-14;01:11:00;4.998;32.6228;4.7336;6.3764;0.53205;1;NaN;9;6.7665;1;0.205;1;8.84;1;0.9545;1;6.785;1;0;9.26;1.30
18NE14101_058;15;42.79804;-65.97145;397873;25.14;12-mar-14;01:10:00;25.149;32.6208;4.7263;6.3764;0.4212;1;NaN;9;NaN;9;0.185;1;8.84;2;0.8805;2;6.765;1;2048;10.04;1.31
18NE14101_058;15;42.79794;-65.97196;397872;50.69;12-mar-14;01:08:00;50.698;32.6231;4.7003;6.3555;0.34915;1;NaN;9;NaN;9;0.175;1;8.83;1;0.8835;1;6.72;1;0;9.99;1.31
18NE14101_058;15;42.79783;-65.97257;397871;79.66;12-mar-14;01:07:00;79.663;32.6232;4.6999;6.3448;0.4212;1;32.645;1;6.6695;1;0.165;1;8.905;1;0.887;1;6.77;1;0;10.04;1.32
18NE14101_080;17;42.68771;-66.09718;397878;4.49;12-mar-14;09:33:00;4.498;32.4619;4.3336;6.4885;0.49879;1;NaN;9;6.924;1;0.205;1;8.19;1;0.866;1;6.52;1;0;9.46;1.26
18NE14101_080;17;42.68734;-66.0971;397877;25.19;12-mar-14;09:32:00;25.199;32.499;4.4179;6.4598;0.47663;1;NaN;9;NaN;9;0.16;1;8.16;2;0.8625;2;6.595;1;2048;9.46;1.24
18NE14101_080;17;42.68686;-66.09696;397876;50.42;12-mar-14;09:31:00;50.424;32.5018;4.4234;6.4557;0.47108;1;NaN;9;NaN;9;0.145;1;8.315;1;0.8515;1;6.52;1;0;9.77;1.28
18NE14101_080;17;42.68643;-66.09678;397875;68.19;12-mar-14;09:30:00;68.194;32.501;4.4266;6.4587;0.47662;1;32.523;1;6.898;1;0.17;1;8.465;1;0.869;1;6.535;1;0;9.74;1.30
18NE14101_091;18;42.63576;-66.31735;397883;3.54;12-mar-14;11:02:00;3.54;31.5551;2.0969;7.1829;0.59301;1;NaN;9;7.5385;1;0.125;1;5.695;1;0.754;1;5.995;1;0;7.55;0.95
18NE14101_091;18;42.63546;-66.31683;397882;24.67;12-mar-14;11:02:00;24.674;31.5877;2.1392;7.1091;0.49325;1;NaN;9;NaN;9;0.135;1;6.39;1;0.784;1;6.23;1;0;8.15;1.03
18NE14101_091;18;42.6352;-66.31636;397881;50.69;12-mar-14;11:01:00;50.69;32.5525;4.7231;5.9941;0.1258;1;NaN;9;NaN;9;0.04;1;8.755;1;0.9175;1;7.5;1;0;9.54;1.17
18NE14101_091;18;42.63412;-66.31475;397880;106.91;12-mar-14;10:58:00;106.919;34.2745;8.9973;4.7812;0.0814;1;34.237;1;5.3175;1;0.095;1;12.065;1;0.9735;1;7.525;1;0;12.39;1.60
18NE14101_102;19;42.87458;-66.72725;397887;5.13;12-mar-14;19:26:00;5.132;31.5757;2.1467;7.2533;0.59301;1;NaN;9;7.601;1;0.125;1;5.415;1;0.7325;1;5.74;1;0;7.39;0.94
18NE14101_102;19;42.87446;-66.72696;397886;25.75;12-mar-14;19:25:00;25.758;32.4327;3.9695;6.6143;0.37686;1;NaN;9;NaN;9;0.175;1;7.495;2;0.796;2;6.095;1;2048;9.42;1.23
18NE14101_102;19;42.87436;-66.72666;397885;50.25;12-mar-14;19:24:00;50.257;33.0905;5.2485;6.2977;0.2771;1;NaN;9;NaN;9;0.18;1;9.185;1;0.8675;1;6.07;1;0;10.59;1.51
18NE14101_102;19;42.87366;-66.72496;397884;214.8;12-mar-14;19:18:00;214.802;34.8255;9.853;3.9203;0.0259;1;34.847;1;4.399;1;0.085;1;15.845;1;1.177;1;9.615;1;0;13.46;1.65
18NE14101_114;20;45.39466;-65.17629;397890;5.08;14-mar-14;01:09:00;5.082;31.2746;0.2134;7.45;0.28819;1;NaN;9;7.977;1;0.205;1;8.385;1;0.8915;1;6.735;1;0;9.41;1.24
18NE14101_114;20;45.3948;-65.17696;397889;25.4;14-mar-14;01:08:00;25.407;31.2871;0.2682;7.4422;0.33807;1;NaN;9;NaN;9;0.205;1;7.965;2;0.9215;2;6.61;1;2048;8.64;1.20
18NE14101_114;20;45.39496;-65.17782;397888;50.72;14-mar-14;01:07:00;50.723;31.2915;0.2852;7.4425;0.34361;1;31.321;1;7.9795;1;0.225;1;8.475;1;0.9195;1;6.575;1;0;9.22;1.29
18NE14101_127;21;45.2012;-65.75045;397894;4.99;14-mar-14;08:37:00;4.998;31.4397;0.3268;7.4315;0.37132;1;NaN;9;8.005;1;0.31;1;8.41;1;0.995;1;7.09;1;0;8.45;1.19
18NE14101_127;21;45.20116;-65.7507;397893;24.41;14-mar-14;08:36:00;24.416;31.4461;0.3935;7.4258;0.38241;1;NaN;9;NaN;9;0.255;1;8.23;2;1.046;2;7.04;1;2048;7.87;1.17
18NE14101_127;21;45.20114;-65.75102;397892;50.45;14-mar-14;08:36:00;50.457;31.4471;0.3914;7.4333;0.34915;1;NaN;9;NaN;9;0.26;1;8.195;1;1.036;1;7.065;1;0;7.91;1.16
18NE14101_127;21;45.20112;-65.75123;397891;59.16;14-mar-14;08:35:00;59.166;31.4525;0.426;7.4484;0.42674;1;31.476;1;7.954;1;0.215;1;8.62;1;0.9925;1;7.11;1;0;8.69;1.21
18NE14101_138;22;45.0585;-65.95314;397898;5.76;14-mar-14;10:37:00;5.765;31.9681;1.956;7.0311;0.2494;1;NaN;9;7.512;1;0.13;1;7.855;1;0.872;1;6.01;1;0;9.01;1.31
18NE14101_138;22;45.05829;-65.95384;397897;25.24;14-mar-14;10:37:00;25.241;32.0031;2.2507;6.9857;0.2106;1;NaN;9;NaN;9;0.135;1;7.79;2;0.8765;2;5.955;1;2048;8.89;1.31
18NE14101_138;22;45.05815;-65.95436;397896;50.39;14-mar-14;10:36:00;50.39;32.0035;2.2459;6.9773;0.22168;1;NaN;9;NaN;9;0.205;1;7.99;1;0.9245;1;6.2;1;0;8.64;1.29
18NE14101_138;22;45.05774;-65.95577;397895;86;14-mar-14;10:34:00;86.008;32.0039;2.2616;6.9817;0.21614;1;32.027;1;7.4105;1;0.16;1;7.96;1;0.9185;1;6.165;1;0;8.67;1.29
18NE14101_149;23;45.06444;-66.347;397901;5.55;14-mar-14;18:39:00;5.557;31.1716;1.5965;7.1663;0.22168;1;NaN;9;7.4425;1;0.165;1;9.105;1;0.941;1;8.095;1;0;9.68;1.12
18NE14101_149;23;45.06438;-66.34656;397900;25.18;14-mar-14;18:38:00;25.182;31.6401;1.8753;7.0663;0.18289;1;NaN;9;NaN;9;0.175;1;8.025;2;0.9095;2;7.025;1;2048;8.82;1.14
18NE14101_149;23;45.0643;-66.34586;397899;53.25;14-mar-14;18:36:00;53.251;31.795;2.0179;7.0289;0.19397;1;31.818;1;7.3315;1;0.19;1;8.105;1;0.9285;1;6.585;1;0;8.73;1.23
18NE14101_160;24;44.91548;-66.69677;397905;3.42;14-mar-14;21:21:00;3.424;31.5087;1.8932;7.107;0.33807;1;NaN;9;7.439;1;0.155;1;8.63;1;0.883;1;7.295;1;0;9.77;1.18
18NE14101_160;24;44.91526;-66.69672;397904;25.12;14-mar-14;21:20:00;25.124;31.8386;2.3656;6.9346;0.16072;1;NaN;9;NaN;9;0.155;1;8.81;2;0.9;2;6.87;1;2048;9.79;1.28
18NE14101_160;24;44.91488;-66.6966;397903;50.75;14-mar-14;21:19:00;50.757;32.197;3.3719;6.685;0.13301;1;NaN;9;NaN;9;0.115;1;8.225;1;0.8725;1;6.07;1;0;9.43;1.36
18NE14101_160;24;44.9139;-66.69638;397902;105.98;14-mar-14;21:16:00;105.984;32.4374;4.1819;6.3869;0.16626;1;32.457;1;6.7545;1;0.16;1;9.565;1;0.974;1;6.965;1;0;9.82;1.37
18NE14101_368;925;44.97286;-66.74816;397909;5.79;14-mar-14;21:39:00;5.79;31.5183;1.8214;7.0849;0.17735;1;NaN;9;7.4295;1;0.15;1;8.72;1;0.881;1;7.67;1;0;9.90;1.14
18NE14101_368;925;44.97313;-66.74796;397908;25.12;14-mar-14;21:41:00;25.124;31.7393;2.128;7.0284;0.2106;1;NaN;9;NaN;9;0.175;1;8.57;2;0.8835;2;7.41;1;2048;9.70;1.16
18NE14101_368;925;44.97346;-66.74776;397907;50.19;14-mar-14;21:42:00;50.19;31.8103;2.2678;6.9675;0.2106;1;NaN;9;NaN;9;0.18;1;8.68;1;0.8935;1;7.365;1;0;9.71;1.18
18NE14101_368;925;44.9738;-66.74758;397906;72.9;14-mar-14;21:43:00;72.902;32.0367;2.9486;6.7706;0.18843;1;32.061;1;7.141;1;0.185;1;8.845;1;0.8945;1;7.18;1;0;9.89;1.23
18NE14101_171;25;44.85081;-66.74316;397913;4.49;15-mar-14;14:14:00;4.498;31.7627;2.2017;7.1225;0.25494;1;NaN;9;7.4365;1;0.135;1;8.835;1;0.8805;1;7.3;1;0;10.03;1.21
18NE14101_171;25;44.8506;-66.74316;397912;24.74;15-mar-14;14:13:00;24.741;31.7745;2.1783;7.1334;0.23277;1;NaN;9;NaN;9;0.22;1;8.53;2;0.8755;2;7.315;1;2048;9.74;1.17
18NE14101_171;25;44.85015;-66.74316;397911;50.73;15-mar-14;14:12:00;50.732;31.8195;2.2885;7.0778;0.21614;1;NaN;9;NaN;9;0.18;1;8.86;1;0.894;1;7.27;1;0;9.91;1.22
18NE14101_171;25;44.84906;-66.74328;397910;138.9;15-mar-14;14:09:00;138.903;32.1988;3.3134;6.7956;0.16072;1;32.22;1;7.12;1;0.3;1;8.995;1;0.881;1;6.695;1;0;10.21;1.34
18NE14101_182;26;44.72584;-66.64798;397917;5.16;15-mar-14;17:25:00;5.165;32.0102;2.8482;6.948;0.2771;1;NaN;9;7.187;1;0.115;1;8.695;1;0.862;1;6.89;1;0;10.09;1.26
18NE14101_182;26;44.72576;-66.64778;397916;24.52;15-mar-14;17:24:00;24.524;32.0259;2.8528;6.9297;0.23277;1;NaN;9;NaN;9;0.12;1;8.67;2;0.861;2;6.86;1;2048;10.07;1.26
18NE14101_182;26;44.72571;-66.64759;397915;49.51;15-mar-14;17:23:00;49.514;32.2224;3.2972;6.7801;0.20506;1;NaN;9;NaN;9;0.13;1;8.87;1;0.856;1;6.69;1;0;10.36;1.33
18NE14101_182;26;44.72566;-66.64706;397914;103.86;15-mar-14;17:20:00;103.862;32.5706;4.3916;6.4031;0.14964;1;32.591;1;6.7395;1;0.135;1;9.57;1;0.9195;1;7.05;1;0;10.41;1.36
18NE14101_193;27;45.00186;-66.72934;397920;5.57;15-mar-14;23:09:00;5.573;31.5773;1.9083;7.1224;0.2771;1;NaN;9;7.322;1;0.135;1;7.87;1;0.8265;1;7.385;1;0;9.52;1.07
18NE14101_193;27;45.00163;-66.72948;397919;25.28;15-mar-14;23:08:00;25.282;31.6619;2.0327;7.0887;0.23277;1;NaN;9;NaN;9;0.185;1;7.695;2;0.793;2;7.08;1;2048;9.70;1.09
18NE14101_193;27;45.00114;-66.72988;397918;55.35;15-mar-14;23:06:00;55.353;31.9634;2.7386;6.8704;0.23831;1;31.985;1;7.113;1;0.145;1;8.695;1;0.8805;1;7.52;1;0;9.88;1.16
18NE14101_204;28;44.93214;-66.0696;397924;4.03;16-mar-14;03:00:00;4.032;32.3271;3.511;6.7807;0.2771;1;NaN;9;7.202;1;0.135;1;8.81;1;0.892;1;6.645;1;0;9.88;1.33
18NE14101_204;28;44.93182;-66.06974;397923;25.3;16-mar-14;02:59:00;25.307;32.3245;3.4985;6.768;0.27156;1;NaN;9;NaN;9;0.09;1;8.77;2;0.8805;2;6.44;1;2048;9.96;1.36
18NE14101_204;28;44.9315;-66.06988;397922;50.38;16-mar-14;02:58:00;50.382;32.3277;3.5096;6.7709;0.29927;1;NaN;9;NaN;9;0.105;1;8.895;1;0.875;1;6.22;1;0;10.17;1.43
18NE14101_204;28;44.93056;-66.0703;397921;112.36;16-mar-14;02:55:00;112.366;32.3229;3.4914;6.7681;0.31036;1;32.343;1;7.1885;1;0.135;1;8.575;1;0.8525;1;6.19;1;0;10.06;1.39
18NE14101_215;29;44.92061;-65.87545;397928;6.72;16-mar-14;11:04:00;6.723;32.075;2.6704;7.0088;0.29927;1;NaN;9;7.3085;1;0.105;1;8.53;1;0.868;1;6.115;1;0;9.83;1.39
18NE14101_215;29;44.92008;-65.87653;397927;24.89;16-mar-14;11:03:00;24.899;32.0757;2.6688;7.0014;0.37686;1;NaN;9;NaN;9;0.1;1;8.525;2;0.874;2;6.02;1;2048;9.75;1.42
18NE14101_215;29;44.91972;-65.87731;397926;49.77;16-mar-14;11:02:00;49.773;32.0755;2.6785;7.0087;0.33253;1;NaN;9;NaN;9;0.205;1;8.465;1;0.879;1;6.085;1;0;9.63;1.39
18NE14101_215;29;44.91918;-65.87853;397925;84.17;16-mar-14;11:00:00;84.171;32.0806;2.7087;6.9889;0.37132;1;32.104;1;7.2825;1;0.115;1;8.34;1;0.868;1;5.895;1;0;9.61;1.41
18NE14101_226;30;44.89977;-65.64214;397932;6.31;16-mar-14;13:47:00;6.315;32.0053;2.5054;7.0116;0.29927;1;NaN;9;7.4065;1;0.11;1;8.565;1;0.8585;1;6.12;1;0;9.98;1.40
18NE14101_226;30;44.89928;-65.64345;397931;24.59;16-mar-14;13:46:00;24.599;32.0088;2.5205;7.021;0.39903;1;NaN;9;NaN;9;0.115;1;8.59;2;0.8615;2;6.185;1;2048;9.97;1.39
18NE14101_226;30;44.89876;-65.64506;397930;50.77;16-mar-14;13:45:00;50.774;32.005;2.4983;7.008;0.40458;1;NaN;9;NaN;9;0.11;1;8.565;1;0.8485;1;6.195;1;0;10.09;1.38
18NE14101_226;30;44.89827;-65.64647;397929;67.16;16-mar-14;13:43:00;67.168;32.0066;2.5068;7.0071;0.33253;1;32.029;1;7.383;1;0.13;1;8.69;1;0.857;1;6.16;1;0;10.14;1.41
18NE14101_237;31;44.80596;-65.7885;397936;5.31;17-mar-14;19:31:00;5.315;32.1692;3.1173;7.0622;0.46554;1;NaN;9;7.063;1;0.145;1;8.8;1;0.8685;1;6.455;1;0;10.13;1.36
