CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18TL14133_2107;381;47.92833;-60.89533;375885;49.97;09-sep-14;18:30:00;32.14;0.09;347.72276;0.085;NaN;0.082;0.17;1;7.065;1;0.945;1;5.285;1;0;7.48;1.34
18TL14133_2107;381;47.92833;-60.89533;375884;99.53;09-sep-14;18:30:00;32.61;0.79;294.80066;0.045;NaN;0.072;0.13;1;11.095;1;1.175;1;12.365;1;0;9.44;0.90
18TL14133_2108;391;47.87133;-60.96917;375890;4.76;09-sep-14;20:35:00;30.09;16.12;266.21826;0.59;6.026;0.285;0;1;0;1;0.14;1;0.395;1;256;0.00;0.00
18TL14133_2108;391;47.87133;-60.96917;375889;24.89;09-sep-14;20:35:00;31.46;2.06;361.43338;0.695;7.882;0.353;0.135;1;3.17;1;0.805;1;3.025;1;256;3.94;1.05
18TL14133_2108;391;47.87133;-60.96917;375888;71.29;09-sep-14;20:35:00;32.36;0.48;296.0958;0.055;6.5015;0.096;0.175;1;10.05;1;1.225;1;12.615;1;256;8.20;0.80
18TL14133_2109;401;47.715;-61.1015;375893;4.96;09-sep-14;23:00:00;29.77;15.6;270.46096;0.87;6.152;0.484;0.015;1;0;1;0.17;1;0.665;1;256;0.00;0.00
18TL14133_2109;401;47.715;-61.1015;375892;25.09;09-sep-14;23:00:00;30.23;10.29;306.50158;1.74;6.213;0.568;0.095;1;1.555;1;0.48;1;2.46;1;256;3.24;0.63
18TL14133_2109;401;47.715;-61.1015;375891;35.6;09-sep-14;23:00:00;31.35;2.47;319.18502;0.605;6.972;0.344;0.215;1;5.09;1;0.99;1;6.45;1;256;5.14;0.79
18TL14133_2110;411;47.48167;-61.07;375896;4.76;10-sep-14;01:52:00;30.02;15.83;267.55806;0.46;6.087;0.305;0.02;1;0;1;0.16;1;0.49;1;256;0.00;0.00
18TL14133_2110;411;47.48167;-61.07;375895;24.49;10-sep-14;01:52:00;31.63;2;333.87816;0.695;7.224;0.367;0.02;1;0;1;0.16;1;0.52;1;256;0.00;0.00
18TL14133_2110;411;47.48167;-61.07;375894;39.96;10-sep-14;01:52:00;31.74;1.29;318.69376;0.415;7.057;0.265;0.13;1;4.665;1;1.005;1;7.795;1;256;4.64;0.60
18TL14133_2111;421;47.33317;-60.90483;375899;4.76;10-sep-14;04:36:00;29.77;15.16;270.95222;0.76;6.144;0.329;0.03;1;0;1;0.225;1;0.655;1;256;0.00;0.00
18TL14133_2111;421;47.33317;-60.90483;375898;24.89;10-sep-14;04:36:00;31.67;0.6;320.16754;3.08;7.094;0.548;0.155;1;4.365;1;1.09;1;9.015;1;256;4.00;0.48
18TL14133_2111;421;47.33317;-60.90483;375897;63.95;10-sep-14;04:36:00;32.5;1.22;292.25504;0.05;6.427;0.084;0.19;1;9.52;1;1.17;1;11.675;1;256;8.14;0.82
18TL14133_2112;431;47.15967;-60.82117;375903;4.96;10-sep-14;07:54:00;28.49;16.3;266.1736;0.9;6.022;0.456;0.03;1;0;1;0.19;1;0.795;1;256;0.00;0.00
18TL14133_2112;431;47.15967;-60.82117;375902;24.79;10-sep-14;07:54:00;30.85;2.02;341.2024;0.36;7.18;0.265;0.415;1;3.825;1;0.955;1;8.375;1;256;4.01;0.46
18TL14133_2112;431;47.15967;-60.82117;375901;49.78;10-sep-14;07:54:00;31.57;-0.05;293.4162;0.045;NaN;0.141;0.255;1;8.34;1;1.345;1;17.24;1;0;6.20;0.48
18TL14133_2112;431;47.15967;-60.82117;375900;91.21;10-sep-14;07:54:00;32.83;1.97;283.3677;0.045;6.283;0.111;0.11;1;10.405;1;1.14;1;11.49;1;256;9.13;0.91
18TL14133_2113;441;47.179;-60.7195;375907;4.86;10-sep-14;09:52:00;28.43;16.61;263.89594;0.815;NaN;0.402;0;1;0;1;0.17;1;0.58;1;0;0.00;0.00
18TL14133_2113;441;47.179;-60.7195;375906;25.09;10-sep-14;09:52:00;30.88;1.48;343.74802;0.31;NaN;0.224;0.555;1;4.55;1;0.975;1;7.27;1;0;4.67;0.63
18TL14133_2113;441;47.179;-60.7195;375905;49.97;10-sep-14;09:52:00;31.44;-0.12;300.74044;0.045;NaN;0.185;0.28;1;8.655;1;1.355;1;17.52;1;0;6.39;0.49
18TL14133_2113;441;47.179;-60.7195;375904;122.83;10-sep-14;09:52:00;32.87;2;277.51724;0.045;NaN;0.105;0.105;1;11.34;1;1.165;1;12.12;1;0;9.73;0.94
18TL14133_2114;461;47.24033;-60.42583;375911;5.16;10-sep-14;16:45:00;28.11;17.27;266.70952;0.98;NaN;0.396;0;1;0;1;0.165;1;0.44;1;0;0.00;0.00
18TL14133_2114;461;47.24033;-60.42583;375910;25.09;10-sep-14;16:45:00;30.77;3.48;326.9112;0.935;NaN;0.435;0.2;1;3.645;1;0.945;1;6.68;1;0;3.86;0.55
18TL14133_2114;461;47.24033;-60.42583;375909;50.17;10-sep-14;16:45:00;31.86;0.49;303.82198;0.13;NaN;0.17;0.225;1;7.67;1;1.145;1;10.85;1;0;6.70;0.71
18TL14133_2114;461;47.24033;-60.42583;375908;166.93;10-sep-14;16:45:00;34.16;5.53;182.25746;0.005;NaN;0.036;0;1;18.26;1;1.46;1;19.76;1;0;12.51;0.92
18TL14133_2115;471;47.35167;-60.25417;375916;4.86;10-sep-14;19:36:00;30.27;17.25;259.11732;0.395;5.866;0.24;0;1;0;1;0.1;1;0;1;256;0.00;NaN
18TL14133_2115;471;47.35167;-60.25417;375915;24.89;10-sep-14;19:36:00;31.58;3.89;376.66244;1.07;NaN;0.58;0.07;1;0;1;0.445;1;0.57;1;0;0.00;0.00
18TL14133_2115;471;47.35167;-60.25417;375914;49.87;10-sep-14;19:36:00;32.04;1.25;355.67224;0.155;NaN;0.167;0.21;1;2;1;0.64;1;1.165;1;0;3.13;1.72
18TL14133_2115;471;47.35167;-60.25417;375913;99.94;10-sep-14;19:36:00;32.3;1.05;344.46258;0.025;NaN;0.099;0.115;1;5.7;1;0.885;1;3.31;1;0;6.44;1.72
18TL14133_2115;471;47.35167;-60.25417;375912;256.19;10-sep-14;19:36:00;34.56;6.3;155.81874;0.025;3.5835;0.091;0.035;1;20.805;1;1.57;1;21.68;1;256;13.25;0.96
18TL14133_2116;481;47.39467;-60.36967;375920;4.86;10-sep-14;22:39:00;29.72;16.13;269.56776;0.785;6.12;0.393;0;1;0;1;0.195;1;0;1;256;0.00;NaN
18TL14133_2116;481;47.39467;-60.36967;375919;25.19;10-sep-14;22:39:00;31.04;1.13;333.96748;0.395;7.25;0.281;0.475;1;5.425;1;1.055;1;9.615;1;256;5.14;0.56
18TL14133_2116;481;47.39467;-60.36967;375918;50.37;10-sep-14;22:39:00;31.6;0.35;314.98698;0.11;NaN;0.198;0.23;1;7.36;1;1.19;1;13.505;1;0;6.18;0.54
18TL14133_2116;481;47.39467;-60.36967;375917;78.82;10-sep-14;22:39:00;32.48;1.4;311.9501;0.035;6.857;0.127;0.13;1;8.69;1;0.995;1;8.14;1;256;8.73;1.07
18TL14133_2117;491;47.41667;-60.6045;375923;4.86;11-sep-14;01:09:00;29.76;15.37;276.80268;1.05;6.25;0.392;0;1;0;1;0.15;1;0;1;256;0.00;NaN
18TL14133_2117;491;47.41667;-60.6045;375922;24.49;11-sep-14;01:09:00;31.55;1.6;334.86068;2.36;7.3;0.559;0.125;1;3.295;1;0.905;1;5.185;1;256;3.64;0.64
18TL14133_2117;491;47.41667;-60.6045;375921;68.81;11-sep-14;01:09:00;32.42;0.82;311.77146;0.04;6.8525;0.077;0.145;1;8.935;1;1.08;1;9.57;1;256;8.27;0.93
18TL14133_2118;501;47.57767;-60.44883;375928;4.76;11-sep-14;04:01:00;29.1;15.65;269.12116;0.755;6.113;0.342;0;1;0;1;0.19;1;0.835;1;256;0.00;0.00
18TL14133_2118;501;47.57767;-60.44883;375927;24.89;11-sep-14;04:01:00;31.29;2.84;326.95586;2.875;7.132;0.606;0.1;1;2.54;1;0.835;1;4.425;1;256;3.04;0.57
18TL14133_2118;501;47.57767;-60.44883;375926;49.97;11-sep-14;04:01:00;32.08;0.63;326.19664;0.12;NaN;0.134;0.195;1;4.93;1;0.9;1;5.06;1;0;5.48;0.97
18TL14133_2118;501;47.57767;-60.44883;375925;100.13;11-sep-14;04:01:00;32.83;1.99;298.86472;0.03;NaN;0.089;0;1;10.18;1;1.045;1;8.91;1;0;9.74;1.14
18TL14133_2118;501;47.57767;-60.44883;375924;257.86;11-sep-14;04:01:00;34.65;6.09;141.66152;0.035;6.552;0.087;0.015;1;10.235;1;1.055;1;8.96;1;256;9.70;1.14
18TL14133_2119;521;47.555;-60.77517;375931;5.06;11-sep-14;09:38:00;29.61;15.26;268.71922;1.07;NaN;0.358;0;1;0;1;0.185;1;0.54;1;0;0.00;0.00
18TL14133_2119;521;47.555;-60.77517;375930;25.09;11-sep-14;09:38:00;31.34;3.78;360.4062;1.135;NaN;0.494;0.07;1;1.325;1;0.635;1;1.885;1;0;2.09;0.70
18TL14133_2119;521;47.555;-60.77517;375929;52.25;11-sep-14;09:38:00;32.18;0.48;318.51512;0.115;NaN;0.107;0.21;1;7.06;1;1.09;1;9.21;1;0;6.48;0.77
18TL14133_2120;531;47.411;-60.91717;375934;5.16;11-sep-14;12:03:00;29.58;15.19;269.5231;0.55;NaN;0.22;0;1;0;1;0.165;1;0.73;1;0;0.00;0.00
18TL14133_2120;531;47.411;-60.91717;375933;24.99;11-sep-14;12:03:00;31.73;0.69;328.96556;3.165;NaN;0.365;0.15;1;4.375;1;1.01;1;5.68;1;0;4.33;0.77
18TL14133_2120;531;47.411;-60.91717;375932;54.14;11-sep-14;12:03:00;32.29;0.7;305.38508;0.07;NaN;0.085;0.19;1;7.95;1;1.145;1;10.45;1;0;6.94;0.76
18TL14133_2121;541;47.37267;-61.27633;375937;5.16;11-sep-14;14:49:00;29.71;15.97;267.7367;0.555;NaN;0.183;0;1;0;1;0.115;1;0;1;0;0.00;NaN
18TL14133_2121;541;47.37267;-61.27633;375936;24.89;11-sep-14;14:49:00;31.43;2.74;320.74812;0.7;NaN;0.28;0.125;1;4.025;1;0.935;1;6.81;1;0;4.30;0.59
18TL14133_2121;541;47.37267;-61.27633;375935;35;11-sep-14;14:49:00;31.75;1.39;316.1928;0.555;NaN;0.235;0.115;1;4.545;1;1.01;1;8.415;1;0;4.50;0.54
18TL14133_2122;551;47.12017;-61.298;375940;5.36;11-sep-14;17:48:00;29.78;16.01;267.20078;0.56;NaN;0.173;0;1;0;1;0.2;1;0.71;1;0;0.00;0.00
18TL14133_2122;551;47.12017;-61.298;375939;25.19;11-sep-14;17:48:00;31.81;0.95;315.83552;0.305;NaN;0.246;0.11;1;5.205;1;1.12;1;10.285;1;0;4.65;0.51
18TL14133_2122;551;47.12017;-61.298;375938;45.71;11-sep-14;17:48:00;31.9;0.68;296.45308;0.21;NaN;0.16;0.12;1;5.87;1;1.185;1;12.005;1;0;4.95;0.49
18TL14133_2123;561;46.83267;-61.34733;375943;5.06;11-sep-14;21:10:00;28.98;17.16;269.2998;0.86;6.321;0.451;0.075;1;0.85;1;0.34;1;2.81;1;256;2.50;0.30
18TL14133_2123;561;46.83267;-61.34733;375942;24.89;11-sep-14;21:10:00;31.02;1.36;321.86462;0.42;7.259;0.244;0.42;1;5.915;1;1.085;1;10.63;1;256;5.45;0.56
18TL14133_2123;561;46.83267;-61.34733;375941;60.88;11-sep-14;21:10:00;31.87;-0.37;297.83754;0.07;6.554;0.118;0.225;1;10.675;1;1.375;1;16.93;1;256;7.76;0.63
18TL14133_2124;571;46.7485;-61.5905;375947;4.96;11-sep-14;23:55:00;27.97;17.83;260.63576;0.77;5.892;0.425;0;1;0;1;0.135;1;0.94;1;256;0.00;0.00
18TL14133_2124;571;46.7485;-61.5905;375946;25.09;11-sep-14;23:55:00;31.01;0.93;338.56746;0.5;7.397;0.257;0.47;1;4.775;1;1.02;1;9.25;1;256;4.68;0.52
18TL14133_2124;571;46.7485;-61.5905;375945;50.37;11-sep-14;23:55:00;31.83;-0.25;292.12106;0.135;NaN;0.174;0.12;1;12.11;1;1.455;1;19.11;1;0;8.32;0.63
18TL14133_2124;571;46.7485;-61.5905;375944;73.08;11-sep-14;23:55:00;31.98;-0.29;298.37346;0.105;6.5195;0.127;0.16;1;11.035;1;1.345;1;17.045;1;256;8.20;0.65
18TL14133_2125;581;46.30883;-62.07433;375950;4.76;12-sep-14;07:21:00;28.02;18.77;254.02608;1.385;5.764;0.475;0;1;0;1;0.145;1;1.325;1;256;0.00;0.00
18TL14133_2125;581;46.30883;-62.07433;375949;24.59;12-sep-14;07:21:00;28.82;14.56;235.31354;1.495;5.168;0.515;0.015;1;0;1;0.385;1;2.8;1;256;0.00;0.00
18TL14133_2125;581;46.30883;-62.07433;375948;38.68;12-sep-14;07:21:00;30.34;4.44;278.72306;0.205;6.147;0.187;0.42;1;3.46;1;1.025;1;11.66;1;256;3.38;0.30
18TL14133_2126;591;46.108;-62.093;375953;4.76;12-sep-14;10:47:00;28.14;18.64;254.74064;1.56;NaN;0.484;0.035;1;0;1;0.19;1;1.675;1;0;0.00;0.00
18TL14133_2126;591;46.108;-62.093;375952;24.99;12-sep-14;10:47:00;29.29;10.57;233.25918;1.45;NaN;0.391;0.22;1;1.05;1;0.775;1;9.32;1;0;1.35;0.11
18TL14133_2126;591;46.108;-62.093;375951;40.06;12-sep-14;10:47:00;30.57;3.78;270.4163;0.21;NaN;0.145;0.51;1;3.69;1;1.08;1;13.66;1;0;3.42;0.27
18TL14133_2127;601;45.965;-62.22733;375956;5.16;12-sep-14;13:29:00;27.65;18.15;253.75812;1.43;NaN;0.544;0.015;1;0;1;0.175;1;1.38;1;0;0.00;0.00
18TL14133_2127;601;45.965;-62.22733;375955;25.09;12-sep-14;13:29:00;29.54;9.29;237.50188;0.315;NaN;0.195;0.34;1;1.865;1;0.81;1;9.99;1;0;2.30;0.19
18TL14133_2127;601;45.965;-62.22733;375954;45.82;12-sep-14;13:29:00;30.43;4.63;261.17168;0.175;NaN;0.204;0.515;1;3.705;1;1.135;1;13.67;1;0;3.26;0.27
18TL14133_2128;611;45.91583;-62.509;375958;5.26;12-sep-14;17:37:00;27.84;17.96;254.42802;2.19;NaN;0.708;0;1;0;1;0.21;1;1.84;1;0;0.00;0.00
18TL14133_2128;611;45.91583;-62.509;375957;23.9;12-sep-14;17:37:00;28.85;13.65;234.82228;1.025;NaN;0.351;0.19;1;0.82;1;0.58;1;6.23;1;0;1.41;0.13
18TL14133_2129;621;45.94633;-63.12217;375960;4.66;12-sep-14;22:26:00;28.63;16.63;262.3775;5.515;6.044;1.244;0;1;0;1;0.54;1;1.19;1;256;0.00;0.00
18TL14133_2129;621;45.94633;-63.12217;375959;27.77;12-sep-14;22:26:00;28.92;14.71;234.55432;10.36;5.3325;1.821;0.11;1;0.63;1;0.68;1;4.495;1;256;0.93;0.14
18TL14133_2130;631;46.03383;-63.356;375962;5.36;13-sep-14;01:55:00;28.33;18.37;252.329;1.985;5.753;0.647;0;1;0;1;0.37;1;0;1;256;0.00;NaN
18TL14133_2130;631;46.03383;-63.356;375961;20.43;13-sep-14;01:55:00;29.06;14.12;214.368;5.025;4.9785;0.884;0.125;1;0.35;1;0.75;1;4.315;1;256;0.47;0.08
18TL14133_2131;641;45.99717;-63.516;375964;5.06;13-sep-14;04:16:00;28.27;18.5;250.67658;1.87;5.709;0.617;0;1;0;1;0.405;1;0.23;1;256;0.00;0.00
18TL14133_2131;641;45.99717;-63.516;375963;19.34;13-sep-14;04:16:00;29.2;13.43;165.15268;3.98;4.2985;0.899;0.135;1;0.46;1;0.98;1;5.9;1;256;0.47;0.08
18TL14133_2132;651;45.9255;-63.33317;375966;4.46;13-sep-14;06:45:00;28.57;17.04;250.67658;4.66;5.629;1.08;0.025;1;0;1;0.495;1;0.61;1;256;0.00;0.00
18TL14133_2132;651;45.9255;-63.33317;375965;21.32;13-sep-14;06:45:00;29.11;13.74;211.28646;5.15;4.8975;0.889;0.14;1;0.55;1;0.785;1;4.915;1;256;0.70;0.11
18TL14133_2133;661;45.94033;-62.6835;375968;5.16;13-sep-14;11:51:00;28.63;15.38;244.02224;2.45;NaN;0.663;0.12;1;0.5;1;0.5;1;4.19;1;0;1.00;0.12
18TL14133_2133;661;45.94033;-62.6835;375967;24.1;13-sep-14;11:51:00;28.89;13.95;237.8145;2.02;NaN;0.546;0.205;1;0.965;1;0.62;1;5.745;1;0;1.56;0.17
18TL14133_2134;671;45.82433;-62.33567;375970;5.16;13-sep-14;15:01:00;28.05;18.25;251.8824;2.27;NaN;0.605;0;1;0;1;0.175;1;1.19;1;0;0.00;0.00
18TL14133_2134;671;45.82433;-62.33567;375969;27.87;13-sep-14;15:01:00;28.75;15.27;229.64172;2.45;NaN;0.65;0.12;1;0.335;1;0.61;1;5.385;1;0;0.55;0.06
18TL14133_2135;681;45.889;-62.1705;375973;5.06;13-sep-14;17:14:00;28.03;18.26;257.9115;1.96;NaN;0.529;0;1;0;1;0.175;1;1.405;1;0;0.00;0.00
18TL14133_2135;681;45.889;-62.1705;375972;24.99;13-sep-14;17:14:00;29.34;10.76;226.4262;0.475;NaN;0.252;0.32;1;2.18;1;0.88;1;12.45;1;0;2.48;0.18
18TL14133_2135;681;45.889;-62.1705;375971;36.99;13-sep-14;17:14:00;30.14;6.5;228.92716;0.33;NaN;0.207;0.405;1;3.19;1;1.11;1;16.24;1;0;2.87;0.20
18TL14133_2136;691;45.86067;-61.71367;375976;5.06;13-sep-14;20:52:00;28.3;19.09;253.08822;2.23;5.739;0.746;0;1;0;1;0.185;1;1.855;1;256;0.00;0.00
18TL14133_2136;691;45.86067;-61.71367;375975;24.79;13-sep-14;20:52:00;28.78;15.34;213.43014;1.565;4.781;0.424;0;1;0.35;1;0.54;1;5.84;1;256;0.65;0.06
18TL14133_2136;691;45.86067;-61.71367;375974;38.78;13-sep-14;20:52:00;30.32;5.48;200.83602;0.175;4.4645;0.197;0.47;1;4.395;1;1.275;1;22.69;1;256;3.45;0.19
18TL14133_2137;701;45.72467;-61.767;375978;5.06;13-sep-14;23:13:00;28.17;18.67;252.46298;2.34;5.718;0.674;0;1;0;1;0.17;1;1.81;1;256;0.00;0.00
18TL14133_2137;701;45.72467;-61.767;375977;26.18;13-sep-14;23:13:00;29.11;13.6;142.10812;3.79;3.3395;0.949;0;1;0.085;1;0.785;1;16.855;1;256;0.11;0.01
18TL14133_2138;711;45.75033;-61.63333;375981;4.86;14-sep-14;01:43:00;28.25;18.97;250.58726;2.27;5.579;0.583;0;1;0;1;0.21;1;2.33;1;256;0.00;0.00
18TL14133_2138;711;45.75033;-61.63333;375980;24.69;14-sep-14;01:43:00;28.94;14.8;193.02052;0.8;4.002;0.618;0;1;0.145;1;0.665;1;9.995;1;256;0.22;0.01
18TL14133_2138;711;45.75033;-61.63333;375979;31.14;14-sep-14;01:43:00;29.58;10.22;166.44782;1.25;3.7265;0.193;0.165;1;1.07;1;0.855;1;15.19;1;256;1.25;0.07
18TL14133_2139;731;45.97517;-61.78817;375984;4.86;14-sep-14;06:08:00;28.1;18.34;254.65132;1.67;5.756;0.559;0;1;0;1;0.175;1;1.185;1;256;0.00;0.00
18TL14133_2139;731;45.97517;-61.78817;375983;24.89;14-sep-14;06:08:00;28.67;15.11;219.99516;1.36;4.914;0.5;0;1;0;1;0.465;1;4.095;1;256;0.00;0.00
18TL14133_2139;731;45.97517;-61.78817;375982;45.02;14-sep-14;06:08:00;31.05;1.7;266.66486;0.145;5.837;0.156;0.27;1;5.75;1;1.325;1;18.905;1;256;4.34;0.30
18TL14133_2140;741;46.11667;-61.81383;375987;5.06;14-sep-14;08:19:00;27.9;18.02;255.58918;1.76;5.841;0.543;0;1;0;1;0.165;1;1.11;1;256;0.00;0.00
18TL14133_2140;741;46.11667;-61.81383;375986;24.59;14-sep-14;08:19:00;28.2;16.75;239.8242;1.385;5.55;0.482;0;1;0;1;0.295;1;2.47;1;256;0.00;0.00
18TL14133_2140;741;46.11667;-61.81383;375985;50.08;14-sep-14;08:19:00;30.99;1.32;303.77732;0.205;6.6965;0.169;0.33;1;4.655;1;1.235;1;13.78;1;256;3.77;0.34
18TL14133_2141;751;46.272;-61.8325;375990;5.45;14-sep-14;10:39:00;27.79;17.87;253.31152;1.76;NaN;0.538;0;1;0;1;0.17;1;1.395;1;0;0.00;0.00
18TL14133_2141;751;46.272;-61.8325;375989;25.29;14-sep-14;10:39:00;28.06;16.1;249.8727;2.145;NaN;0.606;0.025;1;0.135;1;0.28;1;2.555;1;0;0.48;0.05
18TL14133_2141;751;46.272;-61.8325;375988;49.88;14-sep-14;10:39:00;30.82;2.05;300.47248;0.185;NaN;0.181;0.39;1;4.4;1;1.17;1;12.505;1;0;3.76;0.35
18TL14133_2142;761;46.76467;-62.519;375993;5.16;14-sep-14;17:51:00;28.49;16.14;265.36972;1.38;NaN;0.507;0;1;0;1;0.2;1;1.26;1;0;0.00;0.00
18TL14133_2142;761;46.76467;-62.519;375992;24.99;14-sep-14;17:51:00;31.11;2.21;316.05882;0.36;NaN;0.251;0.22;1;7.14;1;1.145;1;11.695;1;0;6.24;0.61
18TL14133_2142;761;46.76467;-62.519;375991;62.27;14-sep-14;17:51:00;31.77;-0.08;286.76186;0.035;NaN;0.153;0.08;1;13.095;1;1.505;1;19.47;1;0;8.70;0.67
18TL14133_2143;771;46.85517;-62.89633;375996;4.86;14-sep-14;22:05:00;29.15;15.83;268.94252;0.69;6.061;0.547;0;1;0;1;0.17;1;1.125;1;256;0.00;0.00
18TL14133_2143;771;46.85517;-62.89633;375995;24.79;14-sep-14;22:05:00;30.73;4.84;324.9015;0.8;7.192;0.364;0.22;1;4.485;1;0.865;1;2.98;1;256;5.18;1.51
18TL14133_2143;771;46.85517;-62.89633;375994;60.58;14-sep-14;22:05:00;31.83;-0.1;291.31718;0.07;6.3835;0.099;0.085;1;13.035;1;1.485;1;19.265;1;256;8.78;0.68
18TL14133_2144;781;46.92717;-63.09633;375999;4.86;15-sep-14;00:35:00;29.02;16.16;264.29788;1.16;6.021;0.496;0;1;0;1;0.2;1;1.07;1;256;0.00;0.00
18TL14133_2144;781;46.92717;-63.09633;375998;24.69;15-sep-14;00:35:00;30.97;3.77;332.4937;0.445;7.333;0.268;0.235;1;5.52;1;0.945;1;4.295;1;256;5.84;1.29
18TL14133_2144;781;46.92717;-63.09633;375997;61.58;15-sep-14;00:35:00;31.85;0.03;294.84532;0.1;6.473;0.15;0.09;1;12.31;1;1.44;1;18.92;1;256;8.55;0.65
18TL14133_2145;791;47.0925;-63.47933;376753;4.96;15-sep-14;05:01:00;28.45;15.81;264.69982;1.67;5.967;0.563;0;1;0;1;0.2;1;1.385;1;256;0.00;0.00
18TL14133_2145;791;47.0925;-63.47933;376752;24.69;15-sep-14;05:01:00;28.77;13.83;273.58716;0.485;6.087;0.237;0.025;1;1.04;1;0.35;1;1.97;1;256;2.97;0.53
18TL14133_2145;791;47.0925;-63.47933;376751;56.62;15-sep-14;05:01:00;31.47;1.73;317.57726;0.115;6.958;0.103;0.19;1;7.98;1;1.17;1;11.465;1;256;6.82;0.70
18TL14133_2146;801;47.354;-63.391;376756;5.06;15-sep-14;09:20:00;29.13;14.98;269.25514;1.585;NaN;0.525;0;1;0;1;0.225;1;1.12;1;0;0.00;0.00
18TL14133_2146;801;47.354;-63.391;376755;24.99;15-sep-14;09:20:00;31.03;4.87;348.348;1.03;NaN;0.414;0.255;1;2.84;1;0.77;1;3.105;1;0;3.69;0.91
18TL14133_2146;801;47.354;-63.391;376754;73.97;15-sep-14;09:20:00;32.06;-0.02;295.69386;0.115;NaN;0.091;0.11;1;12.545;1;1.425;1;18.705;1;0;8.80;0.67
18TL14133_2147;821;47.46933;-63.67;376759;5.65;15-sep-14;13:46:00;29.01;15.22;268.22796;1.29;NaN;0.408;0;1;0;1;0.23;1;1.075;1;0;0.00;0.00
18TL14133_2147;821;47.46933;-63.67;376758;25.48;15-sep-14;13:46:00;30.29;4.33;309.18118;0.1;NaN;0.112;0.27;1;7.255;1;1.025;1;5.25;1;0;7.08;1.38
