CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;terrain;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
181C05624_284;FC-04;47;-52.3217;259929;75;17-jul-05;13:21:00;75.68;32.8;1;7.87057769816391;1;-1.33;1;0;1;6.95;1;0.68;1;5.13;1;0;10.22;1.35
181C05624_284;FC-04;47;-52.3217;259928;100;17-jul-05;13:21:00;100.89;32.98;1;7.44961934617107;1;-0.89;1;0;1;7.47;1;0.63;1;5.11;1;0;11.86;1.46
181C05624_284;FC-04;47;-52.3217;259927;120;17-jul-05;13:21:00;121.44;33.14;1;6.09941782355575;1;-0.19;1;NaN;9;10.26;1;0.98;1;15.01;1;0;10.47;0.68
181C05624_304;FC-05;47;-52.0333;259944;5;17-jul-05;15:40:00;4.59;32.07;1;6.84057321988357;1;10.92;1;0.28;1;1.06;1;0.23;1;1.41;1;0;4.61;0.75
181C05624_304;FC-05;47;-52.0333;259943;10;17-jul-05;15:40:00;10.43;32.15;1;7.08016121809225;1;9.12;1;0.26;1;0.61;1;0.23;1;1.94;1;0;2.65;0.31
181C05624_304;FC-05;47;-52.0333;259942;20;17-jul-05;15:40:00;19.75;32.23;1;7.38020600089566;1;7.29;1;0.32;1;0.14;1;0.16;1;1.42;1;0;0.88;0.10
181C05624_304;FC-05;47;-52.0333;259941;30;17-jul-05;15:40:00;30.01;32.38;1;8.54903716972683;1;2.53;1;0.73;1;0.09;1;0.2;1;1.31;1;0;0.45;0.07
181C05624_304;FC-05;47;-52.0333;259940;40;17-jul-05;15:40:00;39.85;32.61;1;8.75055978504254;1;-0.64;1;5.24;1;1.35;1;0.44;1;1.98;1;0;3.07;0.68
181C05624_304;FC-05;47;-52.0333;259939;49;17-jul-05;15:40:00;49.65;32.67;1;8.13927451858486;1;-1.07;1;1.57;1;4.81;1;0.81;1;2.25;1;0;5.94;2.14
181C05624_304;FC-05;47;-52.0333;259938;75;17-jul-05;15:40:00;75.49;32.76;1;7.89072995969548;1;-1.38;1;0.05;1;6.81;1;0.53;1;5.97;1;0;12.85;1.14
181C05624_304;FC-05;47;-52.0333;259937;99;17-jul-05;15:40:00;100.26;32.87;1;7.78101209135692;1;-1.25;1;0;1;7.21;1;0.54;1;6.31;1;0;13.35;1.14
181C05624_304;FC-05;47;-52.0333;259936;133;17-jul-05;15:40:00;133.96;33.22;1;5.90909090909091;1;-0.12;1;NaN;9;9.64;1;0.89;1;16.82;1;0;10.83;0.57
181C05624_315;FC-06;47;-51.485;259945;95;17-jul-05;19:24:00;95.62;33.06;1;6.11061352440663;1;-0.12;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
181C05624_326;FC-07;47;-51;259953;5;17-jul-05;22:05:00;5.38;31.77;1;6.71070309001344;1;11.04;1;0.27;1;0.33;1;0.19;1;1.08;1;0;1.74;0.31
181C05624_326;FC-07;47;-51;259952;10;17-jul-05;22:05:00;10.47;32.18;1;6.93013882669055;1;10.14;1;0.22;1;0.21;1;0.18;1;1.03;1;0;1.17;0.20
181C05624_326;FC-07;47;-51;259951;20;17-jul-05;22:05:00;20.61;32.41;1;7.2794446932378;1;7.64;1;0.22;1;0.73;1;0.21;1;1.01;1;0;3.48;0.72
181C05624_326;FC-07;47;-51;259950;30;17-jul-05;22:05:00;29.78;32.44;1;7.44066278549037;1;6.33;1;0.28;1;1.15;1;0.24;1;1.72;1;0;4.79;0.67
181C05624_326;FC-07;47;-51;259949;40;17-jul-05;22:05:00;39.89;32.68;1;8.15942678011644;1;1.86;1;1.06;1;1.57;1;0.36;1;1.52;1;0;4.36;1.03
181C05624_326;FC-07;47;-51;259948;50;17-jul-05;22:05:00;50;32.7;1;8.26018808777429;1;0.43;1;0.6;1;1.48;1;0.39;1;1.34;1;0;3.79;1.10
181C05624_326;FC-07;47;-51;259947;75;17-jul-05;22:05:00;75.24;32.85;1;7.55933721450963;1;-0.67;1;0.53;1;5.47;1;0.76;1;2.43;1;0;7.20;2.25
181C05624_326;FC-07;47;-51;259946;98;17-jul-05;22:05:00;98.77;33.06;1;6.46887595163457;1;-0.22;1;0.14;1;9.07;1;1.03;1;12.37;1;0;8.81;0.73
181C05624_339;FC-08;47;-50.6667;259954;170;18-jul-05;00:44:00;171.77;33.15;1;6.09046126287506;1;-0.2;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
181C05624_003;FC-09;47;-50;259961;5;18-jul-05;04:38:00;5.39;32.28;1;6.84057321988357;1;10.48;1;0.3;1;0.37;1;0.28;1;1.21;1;0;1.32;0.31
181C05624_003;FC-09;47;-50;259960;10;18-jul-05;04:38:00;10.53;32.28;1;6.84057321988357;1;10.48;1;0.25;1;0.21;1;0.29;1;1.21;1;0;0.72;0.17
181C05624_003;FC-09;47;-50;259959;20;18-jul-05;04:38:00;20.03;32.41;1;7.08016121809225;1;8.72;1;0.18;1;0.17;1;0.29;1;1.41;1;0;0.59;0.12
181C05624_003;FC-09;47;-50;259958;31;18-jul-05;04:38:00;31.07;32.44;1;7.36005373936408;1;6.66;1;0.18;1;0.17;1;0.31;1;1.42;1;0;0.55;0.12
181C05624_003;FC-09;47;-50;259957;41;18-jul-05;04:38:00;41.14;32.6;1;8.43036274070757;1;2.39;1;0.56;1;0.21;1;0.19;1;1.03;1;0;1.11;0.20
181C05624_003;FC-09;47;-50;259956;50;18-jul-05;04:38:00;50.05;32.69;1;8.69905956112853;1;0.45;1;0.86;1;0.48;1;0.3;1;1.22;1;0;1.60;0.39
181C05624_003;FC-09;47;-50;259955;84;18-jul-05;04:38:00;84.51;32.94;1;6.26959247648903;1;0.13;1;0.25;1;8.34;1;1.24;1;10.48;1;0;6.73;0.80
181C05624_014;FC 10;47;-49.1167;259968;5;18-jul-05;09:30:00;5.03;32.24;1;6.84952978056426;1;10.31;1;0;1;0.46;1;0.3;1;1.32;1;0;1.53;0.35
181C05624_014;FC 10;47;-49.1167;259967;10;18-jul-05;09:30:00;10.22;32.24;1;6.84952978056426;1;10.3;1;2.04;1;0.18;1;0.25;1;1.19;1;0;0.72;0.15
181C05624_014;FC 10;47;-49.1167;259966;20;18-jul-05;09:30:00;20;32.36;1;7.31974921630094;1;7.29;1;0.37;1;0.62;1;0.32;1;1.96;1;0;1.94;0.32
181C05624_014;FC 10;47;-49.1167;259965;30;18-jul-05;09:30:00;30.59;32.4;1;7.44066278549037;1;6.17;1;0.25;1;0.21;1;0.28;1;1.23;1;0;0.75;0.17
181C05624_014;FC 10;47;-49.1167;259964;40;18-jul-05;09:30:00;40.45;32.63;1;8.77966860725481;1;1.4;1;0.22;1;0.17;1;0.24;1;1;1;0;0.71;0.17
181C05624_014;FC 10;47;-49.1167;259963;50;18-jul-05;09:30:00;50.49;32.79;1;8.58934169278997;1;-0.18;1;0.18;1;1.99;1;0.52;1;2.01;1;0;3.83;0.99
181C05624_014;FC 10;47;-49.1167;259962;77;18-jul-05;09:30:00;77.69;33.02;1;6.67935512763099;1;-0.55;1;0.15;1;9.56;1;1.39;1;8.88;1;0;6.88;1.08
181C05624_025;FC-11;47;-48.6167;259969;100;18-jul-05;12:39:00;100.43;33.17;1;6.93909538737125;1;-0.32;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
181C05624_036;FC-12;47;-48.1167;259978;5;18-jul-05;15:26:00;5.03;32.11;1;6.80026869682042;1;10.67;1;0.23;1;0.3;1;0.22;1;1.04;1;0;1.36;0.29
181C05624_036;FC-12;47;-48.1167;259977;10;18-jul-05;15:26:00;10.5;32.11;1;6.80026869682042;1;10.64;1;0.24;1;0.19;1;0.22;1;0.99;1;0;0.86;0.19
181C05624_036;FC-12;47;-48.1167;259976;20;18-jul-05;15:26:00;20.23;32.39;1;7.40035826242723;1;6.41;1;0.28;1;0.35;1;0.28;1;1.73;1;0;1.25;0.20
181C05624_036;FC-12;47;-48.1167;259975;30;18-jul-05;15:26:00;30.21;32.58;1;8.21092700403045;1;3.37;1;1.02;1;0.14;1;0.29;1;1.33;1;0;0.48;0.11
181C05624_036;FC-12;47;-48.1167;259974;39;18-jul-05;15:26:00;39.78;32.7;1;8.99910434393193;1;0.1;1;1.15;1;0.27;1;0.33;1;1.2;1;0;0.82;0.23
181C05624_036;FC-12;47;-48.1167;259973;49;18-jul-05;15:26:00;49.9;32.71;1;8.64084191670399;1;-0.93;1;9.94;1;2.58;1;0.5;1;1.4;1;0;5.16;1.84
181C05624_036;FC-12;47;-48.1167;259972;75;18-jul-05;15:26:00;75.28;32.83;1;7.87057769816391;1;-1.22;1;0.19;1;6.83;1;0.87;1;6.57;1;0;7.85;1.04
181C05624_036;FC-12;47;-48.1167;259971;100;18-jul-05;15:26:00;100.66;33.07;1;7.78101209135692;1;-0.68;1;0.01;1;6.35;1;0.61;1;6.08;1;0;10.41;1.04
181C05624_036;FC-12;47;-48.1167;259970;129;18-jul-05;15:26:00;129.95;33.26;1;6.90103000447828;1;-0.39;1;NaN;9;8.59;1;0.95;1;10.7;1;0;9.04;0.80
181C05624_338;TB-10;47.7567;-53.6117;260467;5;02-aug-05;14:03:00;4.55;31.75;1;7.31974921630094;1;9.45;1;0.51;1;0.78;1;0.3;1;1.13;1;0;2.60;0.69
181C05624_338;TB-10;47.7567;-53.6117;260466;10;02-aug-05;14:03:00;10;31.88;1;7.61083743842365;1;7.41;1;0.57;1;NaN;9;NaN;9;NaN;9;0;NaN;NaN
181C05624_338;TB-10;47.7567;-53.6117;260465;19;02-aug-05;14:03:00;19.59;31.98;1;8.00044782803404;1;5.23;1;0.82;1;0.62;1;0.28;1;1.69;1;0;2.21;0.37
181C05624_338;TB-10;47.7567;-53.6117;260464;29;02-aug-05;14:03:00;29.56;32.28;1;8.32064487236901;1;1.09;1;0.71;1;1.31;1;0.37;1;1.3;1;0;3.54;1.01
181C05624_338;TB-10;47.7567;-53.6117;260463;40;02-aug-05;14:03:00;40.25;32.35;1;8.21988356471115;1;-0.05;1;0.55;1;2.75;1;0.48;1;2.28;1;0;5.73;1.21
181C05624_338;TB-10;47.7567;-53.6117;260462;50;02-aug-05;14:03:00;50.02;32.45;1;8.15942678011644;1;-0.56;1;0.28;1;3.34;1;0.47;1;2.71;1;0;7.11;1.23
181C05624_338;TB-10;47.7567;-53.6117;260461;75;02-aug-05;14:03:00;75.51;32.55;1;7.66009852216749;1;-1.04;1;0.01;1;7.07;1;0.76;1;5.56;1;0;9.30;1.27
181C05624_338;TB-10;47.7567;-53.6117;260460;100;02-aug-05;14:03:00;100.53;32.64;1;7.44066278549037;1;-0.99;1;0;1;7.7;1;0.8;1;7.07;1;0;9.63;1.09
181C05624_338;TB-10;47.7567;-53.6117;260459;150;02-aug-05;14:03:00;150.8;32.88;1;7.14957456336767;1;-0.58;1;NaN;9;10.37;1;0.91;1;9.71;1;0;11.40;1.07
181C05624_338;TB-10;47.7567;-53.6117;260458;290;02-aug-05;14:03:00;291.88;34.14;1;5.32019704433498;1;2.1;1;NaN;9;16.51;1;1.32;1;22.99;1;0;12.51;0.72
181C05624_340;TB-07;48;-53.3917;260477;5;02-aug-05;18:15:00;5.17;31.64;1;6.9704433497537;1;11.75;1;0.42;1;0.61;1;0.24;1;1.27;1;0;2.54;0.48
181C05624_340;TB-07;48;-53.3917;260476;10;02-aug-05;18:15:00;9.85;31.74;1;7.2794446932378;1;9.7;1;0.64;1;0.3;1;0.25;1;1.03;1;0;1.20;0.29
181C05624_340;TB-07;48;-53.3917;260475;20;02-aug-05;18:15:00;20.42;31.98;1;7.93103448275862;1;5.36;1;1.13;1;0.3;1;0.35;1;1.4;1;0;0.86;0.21
181C05624_340;TB-07;48;-53.3917;260474;30;02-aug-05;18:15:00;30.66;32.26;1;8.21988356471115;1;1.33;1;1.01;1;0.94;1;0.41;1;1.31;1;0;2.29;0.72
181C05624_340;TB-07;48;-53.3917;260473;40;02-aug-05;18:15:00;40.17;32.39;1;8.15942678011644;1;-0.22;1;0.59;1;2.5;1;0.53;1;1.75;1;0;4.72;1.43
181C05624_340;TB-07;48;-53.3917;260472;49;02-aug-05;18:15:00;49.44;32.47;1;7.94894760412002;1;-0.75;1;0.2;1;3.87;1;0.66;1;2.73;1;0;5.86;1.42
181C05624_340;TB-07;48;-53.3917;260471;74;02-aug-05;18:15:00;74.96;32.57;1;7.61083743842365;1;-1.08;1;0.04;1;5.97;1;0.82;1;4.08;1;0;7.28;1.46
181C05624_340;TB-07;48;-53.3917;260470;99;02-aug-05;18:15:00;100.03;32.64;1;7.48096730855352;1;-1.05;1;0;1;7.28;1;0.82;1;5.77;1;0;8.88;1.26
181C05624_340;TB-07;48;-53.3917;260469;149;02-aug-05;18:15:00;150.05;32.83;1;7.23018360949395;1;-0.73;1;NaN;9;9.04;1;0.81;1;8.74;1;0;11.16;1.03
181C05624_340;TB-07;48;-53.3917;260468;561;02-aug-05;18:15:00;564.95;34.3;1;5.04926108374384;1;2.52;1;NaN;9;17.02;1;1.45;1;27.03;1;0;11.74;0.63
181C05624_353;CBAY-01;47.8333;-52.9167;260487;5;03-aug-05;02:00:00;4.72;31.45;1;6.2807881773399;1;15.4;1;0.33;1;0.19;1;0.24;1;1.56;1;0;0.79;0.12
181C05624_353;CBAY-01;47.8333;-52.9167;260486;10;03-aug-05;02:00:00;9.94;31.64;1;7.01074787281684;1;11.14;1;0.71;1;0.15;1;0.22;1;1.33;1;0;0.68;0.11
181C05624_353;CBAY-01;47.8333;-52.9167;260485;20;03-aug-05;02:00:00;20.54;32.06;1;7.89968652037618;1;4.85;1;0.8;1;0.59;1;0.29;1;2.09;1;0;2.03;0.28
181C05624_353;CBAY-01;47.8333;-52.9167;260484;30;03-aug-05;02:00:00;30.35;32.29;1;8.47962382445141;1;1.38;1;0.36;1;0.47;1;0.34;1;1.91;1;0;1.38;0.25
181C05624_353;CBAY-01;47.8333;-52.9167;260483;40;03-aug-05;02:00:00;40.64;32.45;1;8.28034034930587;1;-0.39;1;0.4;1;2.62;1;0.56;1;2.68;1;0;4.68;0.98
181C05624_353;CBAY-01;47.8333;-52.9167;260482;50;03-aug-05;02:00:00;50.81;32.53;1;8.17062248096731;1;-0.99;1;0.36;1;4.04;1;0.72;1;3.97;1;0;5.61;1.02
181C05624_353;CBAY-01;47.8333;-52.9167;260481;75;03-aug-05;02:00:00;75.68;32.64;1;7.83027317510076;1;-1.4;1;0.02;1;6.33;1;0.85;1;5.7;1;0;7.45;1.11
181C05624_353;CBAY-01;47.8333;-52.9167;260480;100;03-aug-05;02:00:00;101.25;32.69;1;7.70935960591133;1;-1.47;1;0;1;7.33;1;0.84;1;7.3;1;0;8.73;1.00
181C05624_353;CBAY-01;47.8333;-52.9167;260479;149;03-aug-05;02:00:00;150.17;32.85;1;7.4205105239588;1;-1.21;1;NaN;9;8.3;1;0.98;1;9.27;1;0;8.47;0.90
181C05624_353;CBAY-01;47.8333;-52.9167;260478;194;03-aug-05;02:00:00;195.18;33.21;1;6.52933273622929;1;-0.54;1;NaN;9;10.42;1;1.18;1;16.72;1;0;8.83;0.62
181C05624_354;STN27;47.5467;-52.5867;260497;5;03-aug-05;07:42:00;4.84;31.51;1;6.4397671294223;1;14.32;1;0.71;1;0.35;1;0.22;1;1.82;1;0;1.59;0.19
181C05624_354;STN27;47.5467;-52.5867;260496;9;03-aug-05;07:42:00;9.4;31.85;1;7.4205105239588;1;8.85;1;0.63;1;0;1;0.2;1;1.37;1;0;0.00;0.00
181C05624_354;STN27;47.5467;-52.5867;260495;19;03-aug-05;07:42:00;19.45;32.21;1;8.28929690998657;1;3.67;1;0.41;1;1.35;1;0.34;1;2.13;1;0;3.97;0.63
181C05624_354;STN27;47.5467;-52.5867;260494;30;03-aug-05;07:42:00;29.82;32.32;1;8.58934169278997;1;0.86;1;0.49;1;0.33;1;0.3;1;1.93;1;0;1.10;0.17
181C05624_354;STN27;47.5467;-52.5867;260493;40;03-aug-05;07:42:00;40.04;32.48;1;8.30944917151814;1;-0.49;1;0.41;1;3.23;1;0.63;1;3.61;1;0;5.13;0.89
181C05624_354;STN27;47.5467;-52.5867;260492;49;03-aug-05;07:42:00;49.75;32.55;1;8.07881773399015;1;-1.02;1;0.27;1;4.68;1;0.89;1;5.28;1;0;5.26;0.89
181C05624_354;STN27;47.5467;-52.5867;260491;74;03-aug-05;07:42:00;75;32.65;1;7.81012091356919;1;-1.35;1;0.04;1;5.61;1;0.79;1;4.21;1;0;7.10;1.33
181C05624_354;STN27;47.5467;-52.5867;260490;100;03-aug-05;07:42:00;100.81;32.71;1;7.7205553067622;1;-1.46;1;0;1;7.75;1;0.92;1;8.33;1;0;8.42;0.93
181C05624_354;STN27;47.5467;-52.5867;260489;149;03-aug-05;07:42:00;150.22;32.93;1;7.5794894760412;1;-1.2;1;NaN;9;8.37;1;0.96;1;8.92;1;0;8.72;0.94
181C05624_354;STN27;47.5467;-52.5867;260488;173;03-aug-05;07:42:00;174.47;33.25;1;6.52037617554859;1;-0.47;1;NaN;9;11.78;1;1.2;1;18.05;1;0;9.82;0.65
