Filename; Pressure; Uniqueno; Variable; Values; Test failed
18TL13019_1279; 4.26; 348909; doxy; 7.50; Bottle-CTD Difference Problem
18TL13019_1279; 49.58; 348906; doxy; 7.82; Bottle-CTD Difference Problem
18TL13019_1279; 240.63; 348903; doxy; 3.97; Bottle-CTD Difference Problem
18TL13019_1280; 4.16; 348919; doxy; 7.56; Bottle-CTD Difference Problem
18TL13019_1280; 50.47; 348916; doxy; 7.87; Bottle-CTD Difference Problem
18TL13019_1280; 453.78; 348911; doxy; 3.89; Bottle-CTD Difference Problem
18TL13019_1281; 4.96; 348929; doxy; 7.37; Bottle-CTD Difference Problem
18TL13019_1281; 49.78; 348926; doxy; 7.73; Bottle-CTD Difference Problem
18TL13019_1281; 445.27; 348921; doxy; 3.90; Bottle-CTD Difference Problem
18TL13019_1282; 4.86; 348938; doxy; 7.19; Bottle-CTD Difference Problem
18TL13019_1282; 49.48; 348935; doxy; 7.72; Bottle-CTD Difference Problem
18TL13019_1282; 308.78; 348931; doxy; 3.16; Bottle-CTD Difference Problem
18TL13019_1283; 5.06; 348945; doxy; 7.16; Bottle-CTD Difference Problem
18TL13019_1283; 50.27; 348942; doxy; 7.91; Bottle-CTD Difference Problem
18TL13019_1283; 161.19; 348940; doxy; 4.86; Bottle-CTD Difference Problem
18TL13019_1284; 5.36; 348951; doxy; 7.31; Bottle-CTD Difference Problem
18TL13019_1284; 49.78; 348948; doxy; 7.94; Bottle-CTD Difference Problem
18TL13019_1284; 75.16; 348947; doxy; 7.34; Bottle-CTD Difference Problem
18TL13019_1285; 4.96; 348957; doxy; 7.07; Bottle-CTD Difference Problem
18TL13019_1285; 54.93; 348953; doxy; 7.95; Bottle-CTD Difference Problem
18TL13019_1286; 4.86; 348962; doxy; 7.32; Bottle-CTD Difference Problem
18TL13019_1286; 55.73; 348959; doxy; 7.44; Bottle-CTD Difference Problem
18TL13019_1287; 4.56; 348967; doxy; 7.35; Bottle-CTD Difference Problem
18TL13019_1287; 50.47; 348964; doxy; 7.73; Bottle-CTD Difference Problem
18TL13019_1288; 4.86; 348972; doxy; 7.33; Bottle-CTD Difference Problem
18TL13019_1288; 36.19; 348969; doxy; 7.20; Bottle-CTD Difference Problem
18TL13019_1289; 4.07; 348977; doxy; 7.70; Bottle-CTD Difference Problem
18TL13019_1289; 35.70; 348974; doxy; 7.48; Bottle-CTD Difference Problem
18TL13019_1290; 4.96; 348982; doxy; 7.40; Bottle-CTD Difference Problem
18TL13019_1290; 47.00; 348979; doxy; 7.63; Bottle-CTD Difference Problem
18TL13019_1291; 5.06; 348988; doxy; 7.36; Bottle-CTD Difference Problem
18TL13019_1291; 72.97; 348984; doxy; 7.49; Bottle-CTD Difference Problem
18TL13019_1292; 4.56; 348994; doxy; 7.38; Bottle-CTD Difference Problem
18TL13019_1292; 62.36; 348990; doxy; 7.19; Bottle-CTD Difference Problem
18TL13019_1293; 4.66; 349000; doxy; 7.58; Bottle-CTD Difference Problem
18TL13019_1293; 75.94; 348996; doxy; 6.77; Bottle-CTD Difference Problem
18TL13019_1294; 4.66; 349005; doxy; 7.56; Bottle-CTD Difference Problem
18TL13019_1294; 38.07; 349002; doxy; 7.75; Bottle-CTD Difference Problem
18TL13019_1295; 2.88; 349011; doxy; 7.42; Bottle-CTD Difference Problem
18TL13019_1295; 67.32; 349009; doxy; 6.29; Bottle-CTD Difference Problem
18TL13019_1296; 2.38; 349017; doxy; 7.85; Bottle-CTD Difference Problem
18TL13019_1296; 38.28; 349015; doxy; 6.47; Bottle-CTD Difference Problem
18TL13019_1297; 0.89; 349020; doxy; 7.18; Bottle-CTD Difference Problem
18TL13019_1297; 54.93; 349018; doxy; 7.13; Bottle-CTD Difference Problem
18TL13019_1298; 1.29; 349023; doxy; 8.02; Bottle-CTD Difference Problem
18TL13019_1298; 53.05; 349021; doxy; 7.49; Bottle-CTD Difference Problem
18TL13019_1298; 1.29; 349023; doxy; 8.02; Surface O2 Out of Prescribed Limits
18TL13019_1299; 1.79; 349026; doxy; 7.47; Bottle-CTD Difference Problem
18TL13019_1299; 45.02; 349024; doxy; 7.38; Bottle-CTD Difference Problem
18TL13019_1300; 2.28; 349029; doxy; 7.42; Bottle-CTD Difference Problem
18TL13019_1300; 58.20; 349027; doxy; 7.64; Bottle-CTD Difference Problem
18TL13019_1301; 2.88; 349032; doxy; 7.44; Bottle-CTD Difference Problem
18TL13019_1301; 59.10; 349030; doxy; 7.44; Bottle-CTD Difference Problem
18TL13019_1302; 1.59; 349035; doxy; 7.08; Bottle-CTD Difference Problem
18TL13019_1302; 44.13; 349033; doxy; 7.56; Bottle-CTD Difference Problem
18TL13019_1303; 1.69; 349037; doxy; 6.83; Bottle-CTD Difference Problem
18TL13019_1303; 29.36; 349036; doxy; 6.79; Bottle-CTD Difference Problem
18TL13019_1304; 1.59; 349039; doxy; 6.69; Bottle-CTD Difference Problem
18TL13019_1304; 26.78; 349038; doxy; 7.32; Bottle-CTD Difference Problem
18TL13019_1305; 1.88; 349042; doxy; 7.15; Bottle-CTD Difference Problem
18TL13019_1305; 44.42; 349040; doxy; 6.80; Bottle-CTD Difference Problem
18TL13019_1276; 2.08; 349044; doxy; 7.38; Bottle-CTD Difference Problem
18TL13019_1276; 9.92; 349043; doxy; 7.61; Bottle-CTD Difference Problem
18TL13019_1277; 2.08; 349050; doxy; 7.40; Bottle-CTD Difference Problem
18TL13019_1277; 54.63; 349048; doxy; 6.71; Bottle-CTD Difference Problem
18TL13019_1278; 2.68; 349053; doxy; 7.76; Bottle-CTD Difference Problem
18TL13019_1278; 60.98; 349051; doxy; 7.29; Bottle-CTD Difference Problem
