Filename; Pressure; Uniqueno; Variable; Values; Test failed
18HU11061_1181; 2.28; 346182; doxy; 6.80; Bottle-CTD Difference Problem
18HU11061_1181; 4.46; 346181; doxy; 6.77; Bottle-CTD Difference Problem
18HU11061_1181; 14.68; 346180; doxy; 6.75; Bottle-CTD Difference Problem
18HU11061_1181; 25.48; 346179; doxy; 6.77; Bottle-CTD Difference Problem
18HU11061_1181; 38.87; 346178; doxy; 6.35; Bottle-CTD Difference Problem
18HU11061_1183; 2.28; 346194; doxy; 6.78; Bottle-CTD Difference Problem
18HU11061_1183; 5.06; 346193; doxy; 6.64; Bottle-CTD Difference Problem
18HU11061_1183; 15.57; 346192; doxy; 6.64; Bottle-CTD Difference Problem
18HU11061_1183; 25.68; 346191; doxy; 6.68; Bottle-CTD Difference Problem
18HU11061_1183; 46.80; 346190; doxy; 5.82; Bottle-CTD Difference Problem
18HU11061_1183; 59.29; 346189; doxy; 5.71; Bottle-CTD Difference Problem
18HU11061_1186; 2.78; 346210; doxy; 6.74; Bottle-CTD Difference Problem
18HU11061_1186; 4.66; 346209; doxy; 6.75; Bottle-CTD Difference Problem
18HU11061_1186; 15.37; 346208; doxy; 6.68; Bottle-CTD Difference Problem
18HU11061_1186; 24.49; 346207; doxy; 6.56; Bottle-CTD Difference Problem
18HU11061_1186; 30.05; 346206; doxy; 6.53; Bottle-CTD Difference Problem
18HU11061_1187; 1.39; 346215; doxy; 6.69; Bottle-CTD Difference Problem
18HU11061_1187; 5.26; 346214; doxy; 6.67; Bottle-CTD Difference Problem
18HU11061_1187; 15.67; 346213; doxy; 6.68; Bottle-CTD Difference Problem
18HU11061_1187; 24.49; 346212; doxy; 6.49; Bottle-CTD Difference Problem
18HU11061_1187; 30.44; 346211; doxy; 6.40; Bottle-CTD Difference Problem
18HU11061_1188; 1.79; 346220; doxy; 6.59; Bottle-CTD Difference Problem
18HU11061_1188; 5.26; 346219; doxy; 6.60; Bottle-CTD Difference Problem
18HU11061_1188; 14.38; 346218; doxy; 6.59; Bottle-CTD Difference Problem
18HU11061_1188; 24.79; 346217; doxy; 6.50; Bottle-CTD Difference Problem
18HU11061_1188; 44.92; 346216; doxy; 6.14; Bottle-CTD Difference Problem
18HU11061_1189; 2.38; 346225; doxy; 6.55; Bottle-CTD Difference Problem
18HU11061_1189; 5.65; 346224; doxy; 6.55; Bottle-CTD Difference Problem
18HU11061_1189; 15.07; 346223; doxy; 6.54; Bottle-CTD Difference Problem
18HU11061_1189; 24.99; 346222; doxy; 6.53; Bottle-CTD Difference Problem
18HU11061_1189; 56.22; 346221; doxy; 6.18; Bottle-CTD Difference Problem
18HU11061_1190; 4.96; 346230; doxy; 6.58; Bottle-CTD Difference Problem
18HU11061_1190; 14.28; 346229; doxy; 6.61; Bottle-CTD Difference Problem
18HU11061_1190; 25.19; 346228; doxy; 6.70; Bottle-CTD Difference Problem
18HU11061_1190; 50.67; 346227; doxy; 5.89; Bottle-CTD Difference Problem
18HU11061_1190; 55.03; 346226; doxy; 5.86; Bottle-CTD Difference Problem
18HU11061_1191; 2.88; 346236; doxy; 6.51; Bottle-CTD Difference Problem
18HU11061_1191; 5.16; 346235; doxy; 6.51; Bottle-CTD Difference Problem
18HU11061_1191; 15.17; 346234; doxy; 6.55; Bottle-CTD Difference Problem
18HU11061_1191; 24.99; 346233; doxy; 6.62; Bottle-CTD Difference Problem
18HU11061_1191; 50.17; 346232; doxy; 6.42; Bottle-CTD Difference Problem
18HU11061_1191; 73.08; 346231; doxy; 6.00; Bottle-CTD Difference Problem
18HU11061_1192; 1.98; 346243; doxy; 6.83; Bottle-CTD Difference Problem
18HU11061_1192; 4.66; 346242; doxy; 6.82; Bottle-CTD Difference Problem
18HU11061_1192; 24.39; 346240; doxy; 6.70; Bottle-CTD Difference Problem
18HU11061_1192; 49.48; 346239; doxy; 6.63; Bottle-CTD Difference Problem
18HU11061_1192; 100.04; 346238; doxy; 6.48; Bottle-CTD Difference Problem
18HU11061_1192; 174.56; 346237; doxy; 4.39; Bottle-CTD Difference Problem
18HU11061_1193; 1.88; 346252; doxy; 6.84; Bottle-CTD Difference Problem
18HU11061_1193; 4.76; 346251; doxy; 6.83; Bottle-CTD Difference Problem
18HU11061_1193; 15.07; 346250; doxy; 6.80; Bottle-CTD Difference Problem
18HU11061_1193; 24.89; 346249; doxy; 6.78; Bottle-CTD Difference Problem
18HU11061_1193; 50.67; 346248; doxy; 7.27; Bottle-CTD Difference Problem
18HU11061_1193; 100.24; 346247; doxy; 6.41; Bottle-CTD Difference Problem
18HU11061_1193; 200.32; 346246; doxy; 4.47; Bottle-CTD Difference Problem
18HU11061_1193; 299.57; 346245; doxy; 3.37; Bottle-CTD Difference Problem
18HU11061_1193; 319.97; 346244; doxy; 3.40; Bottle-CTD Difference Problem
18HU11061_1194; 1.88; 346262; doxy; 6.73; Bottle-CTD Difference Problem
18HU11061_1194; 4.96; 346261; doxy; 6.70; Bottle-CTD Difference Problem
18HU11061_1194; 15.27; 346260; doxy; 6.68; Bottle-CTD Difference Problem
18HU11061_1194; 24.59; 346259; doxy; 6.67; Bottle-CTD Difference Problem
18HU11061_1194; 50.07; 346258; doxy; 6.71; Bottle-CTD Difference Problem
18HU11061_1194; 99.14; 346257; doxy; 6.46; Bottle-CTD Difference Problem
18HU11061_1194; 200.52; 346256; doxy; 3.71; Bottle-CTD Difference Problem
18HU11061_1194; 400.15; 346254; doxy; 4.43; Bottle-CTD Difference Problem
18HU11061_1194; 456.06; 346253; doxy; 4.65; Bottle-CTD Difference Problem
18HU11061_1195; 2.68; 346272; doxy; 6.72; Bottle-CTD Difference Problem
18HU11061_1195; 4.96; 346271; doxy; 6.73; Bottle-CTD Difference Problem
18HU11061_1195; 14.78; 346270; doxy; 6.72; Bottle-CTD Difference Problem
18HU11061_1195; 24.89; 346269; doxy; 6.75; Bottle-CTD Difference Problem
18HU11061_1195; 49.97; 346268; doxy; 6.80; Bottle-CTD Difference Problem
18HU11061_1195; 100.63; 346267; doxy; 6.38; Bottle-CTD Difference Problem
18HU11061_1195; 200.22; 346266; doxy; 4.04; Bottle-CTD Difference Problem
18HU11061_1195; 299.76; 346265; doxy; 3.96; Bottle-CTD Difference Problem
18HU11061_1195; 400.54; 346264; doxy; 4.38; Bottle-CTD Difference Problem
18HU11061_1195; 466.24; 346263; doxy; 4.62; Bottle-CTD Difference Problem
18HU11061_1196; 2.88; 346280; doxy; 6.64; Bottle-CTD Difference Problem
18HU11061_1196; 4.36; 346279; doxy; 6.66; Bottle-CTD Difference Problem
18HU11061_1196; 14.68; 346278; doxy; 6.63; Bottle-CTD Difference Problem
18HU11061_1196; 24.89; 346277; doxy; 6.60; Bottle-CTD Difference Problem
18HU11061_1196; 50.07; 346276; doxy; 6.62; Bottle-CTD Difference Problem
18HU11061_1196; 100.43; 346275; doxy; 6.87; Bottle-CTD Difference Problem
18HU11061_1196; 200.31; 346274; doxy; 4.61; Bottle-CTD Difference Problem
18HU11061_1196; 245.29; 346273; doxy; 4.05; Bottle-CTD Difference Problem
18HU11061_1197; 2.38; 346290; doxy; 7.01; Bottle-CTD Difference Problem
18HU11061_1197; 4.46; 346289; doxy; 7.03; Bottle-CTD Difference Problem
18HU11061_1197; 15.47; 346288; doxy; 6.99; Bottle-CTD Difference Problem
18HU11061_1197; 24.49; 346287; doxy; 6.94; Bottle-CTD Difference Problem
18HU11061_1197; 49.28; 346286; doxy; 7.10; Bottle-CTD Difference Problem
18HU11061_1197; 96.56; 346285; doxy; 6.80; Bottle-CTD Difference Problem
18HU11061_1197; 199.32; 346284; doxy; 4.12; Bottle-CTD Difference Problem
18HU11061_1197; 299.26; 346283; doxy; 3.77; Bottle-CTD Difference Problem
18HU11061_1197; 401.22; 346282; doxy; 4.28; Bottle-CTD Difference Problem
18HU11061_1197; 519.16; 346281; doxy; 4.65; Bottle-CTD Difference Problem
