CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU13038_1317;1591;47.5985;-61.74333;350009;20.72;05-nov-13;14:13:00;30.71;7.38;303.50936;6.827;1.415;0.241;NaN;9;NaN;9;NaN;9;NaN;9;256;NaN;NaN
18HU13038_1318;1601;46.55167;-62.04083;350012;1.88;05-nov-13;20:34:00;29.23;9.34;286.7172;6.576;1.305;0.224;NaN;9;NaN;9;NaN;9;NaN;9;256;NaN;NaN
18HU13038_1318;1601;46.55167;-62.04083;350011;35.1;05-nov-13;20:34:00;29.83;8.62;290.87058;6.5185;0.71;0.157;NaN;9;NaN;9;NaN;9;NaN;9;256;NaN;NaN
18HU13038_1319;1611;46.50183;-61.74833;350015;1.49;05-nov-13;21:42:00;29.37;9.54;288.36962;6.557;0.84;0.17;NaN;9;NaN;9;NaN;9;NaN;9;256;NaN;NaN
18HU13038_1319;1611;46.50183;-61.74833;350014;24.79;05-nov-13;21:42:00;29.38;9.52;291.80844;6.542;0.85;0.164;NaN;9;NaN;9;NaN;9;NaN;9;256;NaN;NaN
18HU13038_1319;1611;46.50183;-61.74833;350013;43.73;05-nov-13;21:42:00;29.5;9.2;292.25504;6.552;NaN;0.169;NaN;9;NaN;9;NaN;9;NaN;9;256;NaN;NaN
18HU13038_1320;1631;47.166;-63.7505;350018;2.88;06-nov-13;07:08:00;29.42;7.78;300.91908;6.769;1.07;0.211;NaN;9;NaN;9;NaN;9;NaN;9;256;NaN;NaN
18HU13038_1320;1631;47.166;-63.7505;350017;25.29;06-nov-13;07:08:00;29.75;7.83;282.74246;6.305;0.54;0.145;NaN;9;NaN;9;NaN;9;NaN;9;256;NaN;NaN
18HU13038_1320;1631;47.166;-63.7505;350016;50.97;06-nov-13;07:08:00;31.04;4.6;265.2804;5.889;NaN;0.09;NaN;9;NaN;9;NaN;9;NaN;9;256;NaN;NaN
18HU13038_1321;1641;47.9335;-65.2495;350021;2.78;06-nov-13;15:57:00;29.43;7.2;270.8629;6.867;0.895;0.177;0.12;1;2.02;1;0.45;1;3.92;1;256;4.49;0.52
18HU13038_1321;1641;47.9335;-65.2495;350020;24.69;06-nov-13;15:57:00;29.9;7.47;293.6395;6.43;0.97;0.156;0.17;1;3.63;1;0.615;1;5.865;1;256;5.90;0.62
18HU13038_1321;1641;47.9335;-65.2495;350019;65.24;06-nov-13;15:57:00;31.22;2.94;246.0766;5.4975;0.145;0.085;0.065;1;11.71;1;1.22;1;19.67;1;256;9.60;0.60
18HU13038_1322;1661;47.83367;-64.24967;350031;1.29;06-nov-13;22:14:00;29.33;7.82;265.5037;NaN;5.445;0.563;0.065;1;0.615;1;0.305;1;1.655;1;0;2.02;0.37
18HU13038_1322;1661;47.83367;-64.24967;350030;5.35;06-nov-13;22:14:00;29.35;7.58;281.22402;7.0155;4.39;0.458;0.09;1;1.255;1;0.365;1;2.505;1;256;3.44;0.50
18HU13038_1322;1661;47.83367;-64.24967;350029;15.17;06-nov-13;22:14:00;29.43;6.95;312.44136;NaN;1.835;0.254;0.13;1;2.655;1;0.49;1;4.445;1;0;5.42;0.60
18HU13038_1322;1661;47.83367;-64.24967;350028;24.99;06-nov-13;22:14:00;29.52;6.89;305.83168;NaN;1.02;0.167;0.135;1;3.01;1;0.53;1;4.87;1;0;5.68;0.62
18HU13038_1322;1661;47.83367;-64.24967;350027;37.58;06-nov-13;22:14:00;29.83;7.17;299.6686;6.651;0.705;0.135;0.16;1;3.125;1;0.56;1;5.29;1;256;5.58;0.59
18HU13038_1323;1671;47.78367;-64.0325;350037;1.09;06-nov-13;23:32:00;29.27;8.06;267.64738;NaN;6.885;0.647;0.03;1;0.035;1;0.21;1;0.78;1;0;0.17;0.04
18HU13038_1323;1671;47.78367;-64.0325;350036;5.16;06-nov-13;23:32:00;29.27;8.06;282.29586;7.1265;6.56;0.657;0.03;1;0.035;1;0.215;1;0.79;1;256;0.16;0.04
18HU13038_1323;1671;47.78367;-64.0325;350035;15.17;06-nov-13;23:32:00;29.37;7.55;317.93454;NaN;3.87;0.422;0.1;1;1.945;1;0.425;1;3.225;1;0;4.58;0.60
18HU13038_1323;1671;47.78367;-64.0325;350034;24.89;06-nov-13;23:32:00;29.54;6.45;310.96758;NaN;0.635;0.122;0.17;1;4.805;1;0.65;1;6.44;1;0;7.39;0.75
18HU13038_1323;1671;47.78367;-64.0325;350033;49.87;06-nov-13;23:32:00;30.74;6.7;292.03174;6.5065;0.22;0.087;0.22;1;3.925;1;0.665;1;5.315;1;256;5.90;0.74
18HU13038_1323;1671;47.78367;-64.0325;350032;77.33;06-nov-13;23:32:00;31.85;1.75;257.2416;5.772;0.275;0.098;0.075;1;11.91;1;1.31;1;21.46;1;256;9.09;0.55
18HU13038_1324;1681;47.66717;-63.75017;350042;0.99;07-nov-13;01:24:00;29.72;6.45;316.55008;NaN;1.4;0.197;0.15;1;3.455;1;0.54;1;5.035;1;0;6.40;0.69
18HU13038_1324;1681;47.66717;-63.75017;350041;5.06;07-nov-13;01:24:00;29.71;6.46;316.95202;7.116;1.365;0.201;0.15;1;3.455;1;0.545;1;5.015;1;256;6.34;0.69
18HU13038_1324;1681;47.66717;-63.75017;350040;15.17;07-nov-13;01:24:00;29.78;6.32;317.80056;NaN;1.225;0.186;0.15;1;3.625;1;0.555;1;5.245;1;0;6.53;0.69
18HU13038_1324;1681;47.66717;-63.75017;350039;24.79;07-nov-13;01:24:00;30.15;6.76;312.03942;NaN;0.725;0.155;0.12;1;2.475;1;0.485;1;4.165;1;0;5.10;0.59
18HU13038_1324;1681;47.66717;-63.75017;350038;49.68;07-nov-13;01:24:00;31.29;3.89;293.77348;6.571;0.11;0.083;0.13;1;7.79;1;0.935;1;8.35;1;256;8.33;0.93
18HU13038_1325;1691;47.50083;-63.2505;350048;2.08;07-nov-13;03:48:00;30.02;7.23;276.84734;NaN;1.41;0.301;0.06;1;0.975;1;0.375;1;3.075;1;0;2.60;0.32
18HU13038_1325;1691;47.50083;-63.2505;350047;5.35;07-nov-13;03:48:00;30.02;7.23;303.73266;7.01;1.66;0.297;0.06;1;0.96;1;0.37;1;3.045;1;256;2.59;0.32
18HU13038_1325;1691;47.50083;-63.2505;350046;14.87;07-nov-13;03:48:00;30.2;7.26;309.85108;NaN;1.55;0.294;0.04;1;0.62;1;0.355;1;2.76;1;0;1.75;0.22
18HU13038_1325;1691;47.50083;-63.2505;350045;25.29;07-nov-13;03:48:00;30.48;7.45;302.92878;NaN;1.355;0.264;0.03;1;0.225;1;0.34;1;2.44;1;0;0.66;0.09
18HU13038_1325;1691;47.50083;-63.2505;350044;49.97;07-nov-13;03:48:00;31.87;1.25;279.5716;6.4125;0.065;0.074;0.02;1;11.225;1;1.19;1;14.755;1;256;9.43;0.76
18HU13038_1325;1691;47.50083;-63.2505;350043;75.05;07-nov-13;03:48:00;32.11;0.8;246.12126;5.4795;0.17;0.087;0.05;1;14.165;1;1.485;1;26.245;1;256;9.54;0.54
18HU13038_1326;1701;47.33417;-62.74733;350053;2.08;07-nov-13;06:22:00;30.32;7.39;307.2608;NaN;1.62;0.293;0.02;1;0.225;1;0.31;1;2.54;1;0;0.73;0.09
18HU13038_1326;1701;47.33417;-62.74733;350052;4.96;07-nov-13;06:22:00;30.32;7.39;308.24332;6.927;1.715;0.291;0.02;1;0.21;1;0.305;1;2.535;1;256;0.69;0.08
18HU13038_1326;1701;47.33417;-62.74733;350051;15.17;07-nov-13;06:22:00;30.32;7.38;304.3579;NaN;1.75;0.309;0.02;1;0.225;1;0.315;1;2.545;1;0;0.71;0.09
18HU13038_1326;1701;47.33417;-62.74733;350050;24.79;07-nov-13;06:22:00;30.76;5.65;298.50744;NaN;0.535;0.167;0.1;1;6.115;1;0.785;1;7.485;1;0;7.79;0.82
18HU13038_1326;1701;47.33417;-62.74733;350049;47.89;07-nov-13;06:22:00;31.57;0.45;258.26878;5.7515;0.07;0.087;0.13;1;14.795;1;1.45;1;22.715;1;256;10.20;0.65
18HU13038_1327;1711;47.16833;-62.24833;350058;3.17;07-nov-13;09:08:00;30.61;6.63;304.00062;NaN;2.725;0.334;0.09;1;2.52;1;0.55;1;5.025;1;0;4.58;0.50
18HU13038_1327;1711;47.16833;-62.24833;350057;4.96;07-nov-13;09:08:00;30.61;6.64;304.31324;6.879;2.45;0.335;0.09;1;2.51;1;0.54;1;5.005;1;256;4.65;0.50
18HU13038_1327;1711;47.16833;-62.24833;350056;14.97;07-nov-13;09:08:00;30.63;6.58;297.16764;NaN;2.455;0.367;0.09;1;2.865;1;0.575;1;5.52;1;0;4.98;0.52
18HU13038_1327;1711;47.16833;-62.24833;350055;25.48;07-nov-13;09:08:00;31.13;3.62;279.5716;NaN;0.645;0.145;0.14;1;7.815;1;1.045;1;13.335;1;0;7.48;0.59
18HU13038_1327;1711;47.16833;-62.24833;350054;35.99;07-nov-13;09:08:00;31.27;2.78;279.30364;6.2515;0.46;0.126;0.14;1;8.92;1;1.11;1;14.67;1;256;8.04;0.61
18HU13038_1328;1721;46.9995;-61.74767;350063;2.08;07-nov-13;11:34:00;30.38;7.43;300.51714;NaN;2.14;0.306;0.06;1;1.26;1;0.4;1;3.48;1;0;3.15;0.36
18HU13038_1328;1721;46.9995;-61.74767;350062;4.76;07-nov-13;11:34:00;30.38;7.43;301.05306;6.807;2.06;0.307;0.06;1;1.25;1;0.395;1;3.485;1;256;3.16;0.36
18HU13038_1328;1721;46.9995;-61.74767;350061;14.87;07-nov-13;11:34:00;30.43;7.31;292.88028;NaN;2.375;0.316;0.065;1;1.525;1;0.45;1;3.79;1;0;3.39;0.40
18HU13038_1328;1721;46.9995;-61.74767;350060;24.79;07-nov-13;11:34:00;30.84;5.16;265.14642;NaN;1.465;0.232;0.135;1;6;1;0.93;1;11.51;1;0;6.45;0.52
18HU13038_1328;1721;46.9995;-61.74767;350059;35.3;07-nov-13;11:34:00;31.27;2.22;266.70952;5.955;0.57;0.118;0.125;1;9.175;1;1.24;1;17.02;1;256;7.40;0.54
18HU13038_1329;1731;46.9175;-61.503;350068;3.47;07-nov-13;13:10:00;30.39;7.26;309.53846;NaN;2.48;0.326;0.07;1;1.545;1;0.42;1;3.865;1;0;3.68;0.40
18HU13038_1329;1731;46.9175;-61.503;350067;5.26;07-nov-13;13:10:00;30.4;7.24;309.76176;6.6605;2.335;0.317;0.07;1;1.57;1;0.415;1;3.935;1;256;3.78;0.40
18HU13038_1329;1731;46.9175;-61.503;350066;14.68;07-nov-13;13:10:00;30.4;7.25;308.46662;NaN;2.38;0.32;0.07;1;1.61;1;0.44;1;3.955;1;0;3.66;0.41
18HU13038_1329;1731;46.9175;-61.503;350065;25.39;07-nov-13;13:10:00;30.63;6.62;290.60262;NaN;2.23;0.288;0.11;1;3.125;1;0.605;1;5.745;1;0;5.17;0.54
18HU13038_1329;1731;46.9175;-61.503;350064;50.08;07-nov-13;13:10:00;31.53;0.8;278.05316;6.225;0.23;0.096;0.11;1;10.775;1;1.345;1;19.47;1;256;8.01;0.55
18HU13038_1330;1741;46.83517;-61.24917;350073;2.78;07-nov-13;14:43:00;29.63;8.57;289.6201;NaN;1.11;0.205;0.07;1;0.895;1;0.345;1;3.215;1;0;2.59;0.28
18HU13038_1330;1741;46.83517;-61.24917;350072;4.96;07-nov-13;14:43:00;29.64;8.56;291.09388;6.6285;1.015;0.211;0.065;1;0.92;1;0.35;1;3.27;1;256;2.63;0.28
18HU13038_1330;1741;46.83517;-61.24917;350071;14.88;07-nov-13;14:43:00;30.05;8.25;294.0861;NaN;0.68;0.151;0.095;1;1.475;1;0.405;1;3.53;1;0;3.64;0.42
18HU13038_1330;1741;46.83517;-61.24917;350070;25.78;07-nov-13;14:43:00;30.26;7.93;295.69386;NaN;0.995;0.189;0.05;1;0.715;1;0.36;1;2.885;1;0;1.99;0.25
18HU13038_1330;1741;46.83517;-61.24917;350069;49.28;07-nov-13;14:43:00;31.65;1.09;266.44156;5.963;0.14;0.091;0.11;1;11.85;1;1.335;1;18.855;1;256;8.88;0.63
18HU13038_1331;1751;46.7425;-61.00167;350078;2.38;07-nov-13;16:19:00;29.67;8.61;298.86472;NaN;1.335;0.256;0.06;1;0.54;1;0.32;1;2.67;1;0;1.69;0.20
18HU13038_1331;1751;46.7425;-61.00167;350077;4.86;07-nov-13;16:19:00;29.68;8.61;298.86472;6.6535;1.295;0.26;0.055;1;0.535;1;0.315;1;2.665;1;256;1.70;0.20
18HU13038_1331;1751;46.7425;-61.00167;350076;14.97;07-nov-13;16:19:00;29.67;8.61;299.53462;NaN;1.43;0.248;0.06;1;0.54;1;0.315;1;2.68;1;0;1.71;0.20
18HU13038_1331;1751;46.7425;-61.00167;350075;25.58;07-nov-13;16:19:00;29.68;8.61;299.98122;NaN;1.275;0.25;0.055;1;0.55;1;0.315;1;2.695;1;0;1.75;0.20
18HU13038_1331;1751;46.7425;-61.00167;350074;50.37;07-nov-13;16:19:00;30.96;3.39;259.74256;5.592;0.16;0.097;0.125;1;10.13;1;1.205;1;16.535;1;256;8.41;0.61
18HU13038_1332;1791;46.95867;-60.218;350084;3.17;08-nov-13;00:16:00;29.26;10.45;284.84148;NaN;1.155;0.174;0.065;1;0.375;1;0.31;1;2.62;1;0;1.21;0.14
18HU13038_1332;1791;46.95867;-60.218;350083;4.96;08-nov-13;00:16:00;29.26;10.45;285.1541;6.4135;1.175;0.17;0.06;1;0.37;1;0.29;1;2.595;1;256;1.28;0.14
18HU13038_1332;1791;46.95867;-60.218;350082;14.68;08-nov-13;00:16:00;29.26;10.44;285.64536;NaN;1.055;0.178;0.06;1;0.365;1;0.295;1;2.63;1;0;1.24;0.14
18HU13038_1332;1791;46.95867;-60.218;350081;25.49;08-nov-13;00:16:00;29.26;10.44;285.69002;NaN;1.23;0.181;0.065;1;0.415;1;0.32;1;2.66;1;0;1.30;0.16
18HU13038_1332;1791;46.95867;-60.218;350080;50.47;08-nov-13;00:16:00;30.4;8.49;270.77358;6.071;0.165;0.094;0.17;1;3.34;1;0.595;1;5.425;1;256;5.61;0.62
18HU13038_1332;1791;46.95867;-60.218;350079;75.65;08-nov-13;00:16:00;31.87;2.21;281.04538;6.2695;0.115;0.087;0.125;1;9.44;1;1.115;1;11.955;1;256;8.47;0.79
18HU13038_1333;1801;47.01617;-60.13317;350091;3.37;08-nov-13;01:32:00;29.46;9.72;290.5133;NaN;0.98;0.148;0.06;1;0.62;1;0.33;1;2.885;1;0;1.88;0.21
18HU13038_1333;1801;47.01617;-60.13317;350090;5.06;08-nov-13;01:32:00;29.46;9.71;290.5133;6.4885;1.03;0.146;0.06;1;0.61;1;0.33;1;2.915;1;256;1.85;0.21
18HU13038_1333;1801;47.01617;-60.13317;350089;15.27;08-nov-13;01:32:00;29.47;9.67;290.33466;NaN;0.915;0.154;0.065;1;0.63;1;0.34;1;2.86;1;0;1.85;0.22
18HU13038_1333;1801;47.01617;-60.13317;350088;25.19;08-nov-13;01:32:00;29.66;9.23;291.71912;NaN;0.725;0.137;0.07;1;0.86;1;0.365;1;2.955;1;0;2.36;0.29
18HU13038_1333;1801;47.01617;-60.13317;350087;49.88;08-nov-13;01:32:00;30.34;6.59;273.14056;6.0865;0.285;0.111;0.12;1;4.81;1;0.73;1;8.26;1;256;6.59;0.58
18HU13038_1333;1801;47.01617;-60.13317;350086;99.74;08-nov-13;01:32:00;32.74;2.07;273.27454;NaN;0.065;0.076;0.07;1;11.38;1;1.115;1;11.24;1;0;10.21;1.01
18HU13038_1333;1801;47.01617;-60.13317;350085;163.96;08-nov-13;01:32:00;34.31;5.35;176.76428;3.9395;NaN;0.072;0.03;1;19.63;1;1.485;1;20.71;1;256;13.22;0.95
18HU13038_1334;1811;47.10917;-60.00517;350100;3.07;08-nov-13;03:21:00;30.65;8.01;299.93656;NaN;1.81;0.253;0.05;1;0.75;1;0.365;1;2.74;1;0;2.05;0.27
18HU13038_1334;1811;47.10917;-60.00517;350099;5.36;08-nov-13;03:21:00;30.65;8.01;300.96374;6.7755;1.725;0.247;0.05;1;0.735;1;0.36;1;2.755;1;256;2.04;0.27
18HU13038_1334;1811;47.10917;-60.00517;350098;15.07;08-nov-13;03:21:00;30.64;7.99;301.18704;NaN;1.745;0.243;0.055;1;0.78;1;0.365;1;2.8;1;0;2.14;0.28
18HU13038_1334;1811;47.10917;-60.00517;350097;24.79;08-nov-13;03:21:00;30.73;7.74;301.72296;NaN;1.645;0.237;0.06;1;1.075;1;0.39;1;3.105;1;0;2.76;0.35
18HU13038_1334;1811;47.10917;-60.00517;350096;49.88;08-nov-13;03:21:00;30.89;5.67;283.76964;6.3585;0.71;0.15;0.11;1;4.475;1;0.71;1;7.5;1;256;6.30;0.60
18HU13038_1334;1811;47.10917;-60.00517;350095;100.73;08-nov-13;03:21:00;32.74;1.97;281.93858;NaN;0.05;0.072;0.025;1;10.79;1;1.075;1;10.09;1;0;10.04;1.07
18HU13038_1334;1811;47.10917;-60.00517;350094;200.82;08-nov-13;03:21:00;34.35;5.66;170.3779;NaN;NaN;0.071;0.02;1;19.595;1;1.465;1;18.91;1;0;13.38;1.04
18HU13038_1334;1811;47.10917;-60.00517;350093;300.36;08-nov-13;03:21:00;34.78;5.8;153.58574;NaN;NaN;0.065;0.03;1;23.09;1;1.67;1;26.62;1;0;13.83;0.87
18HU13038_1334;1811;47.10917;-60.00517;350092;324.72;08-nov-13;03:21:00;34.85;5.65;152.33526;3.396;NaN;0.066;0.03;1;23.195;1;1.72;1;30.145;1;256;13.49;0.77
18HU13038_1335;1821;47.26183;-59.78683;350110;2.78;08-nov-13;05:24:00;31.5;6.72;310.02972;NaN;1.65;0.279;0.045;1;0.77;1;0.35;1;1.545;1;0;2.20;0.50
18HU13038_1335;1821;47.26183;-59.78683;350109;5.06;08-nov-13;05:24:00;31.48;6.77;310.34234;7.032;1.855;0.281;0.04;1;0.765;1;0.35;1;1.56;1;256;2.19;0.49
18HU13038_1335;1821;47.26183;-59.78683;350108;14.87;08-nov-13;05:24:00;31.51;6.69;316.95202;NaN;1.645;0.293;0.045;1;0.795;1;0.355;1;1.55;1;0;2.24;0.51
18HU13038_1335;1821;47.26183;-59.78683;350107;25.29;08-nov-13;05:24:00;32.04;4.63;319.89958;NaN;0.995;0.213;0.11;1;3.105;1;0.535;1;2.35;1;0;5.80;1.32
18HU13038_1335;1821;47.26183;-59.78683;350106;50.17;08-nov-13;05:24:00;32.43;2.11;316.55008;7.123;0.155;0.097;0.02;1;6.34;1;0.795;1;4.38;1;256;7.97;1.45
18HU13038_1335;1821;47.26183;-59.78683;350105;100.23;08-nov-13;05:24:00;32.98;2.07;288.32496;NaN;0.04;0.073;0.015;1;10.415;1;1.01;1;8.51;1;0;10.31;1.22
18HU13038_1335;1821;47.26183;-59.78683;350104;200.72;08-nov-13;05:24:00;34.47;6.18;181.90018;NaN;NaN;0.063;0.01;1;19.29;1;1.385;1;16.73;1;0;13.93;1.15
18HU13038_1335;1821;47.26183;-59.78683;350103;299.76;08-nov-13;05:24:00;34.77;5.76;169.21674;NaN;NaN;0.062;0.01;1;22.42;1;1.555;1;21.66;1;0;14.42;1.04
18HU13038_1335;1821;47.26183;-59.78683;350102;399.75;08-nov-13;05:24:00;34.9;5.42;165.59928;NaN;NaN;0.065;0.01;1;22.645;1;1.7;1;31.39;1;0;13.32;0.72
18HU13038_1335;1821;47.26183;-59.78683;350101;455.57;08-nov-13;05:24:00;34.9;5.41;139.24988;3.699;NaN;0.065;0.01;1;22.475;1;1.71;1;32.38;1;256;13.14;0.69
18HU13038_1336;1831;47.4325;-59.55117;350120;2.97;08-nov-13;08:14:00;31.84;5.17;321.1054;NaN;1.135;0.27;0.11;1;2.79;1;0.505;1;2.365;1;0;5.52;1.18
18HU13038_1336;1831;47.4325;-59.55117;350119;4.56;08-nov-13;08:14:00;31.83;5.19;321.50734;7.2005;1.125;0.261;0.12;1;2.91;1;0.525;1;2.29;1;256;5.54;1.27
18HU13038_1336;1831;47.4325;-59.55117;350118;15.07;08-nov-13;08:14:00;31.88;5.18;321.37336;NaN;1.48;0.308;0.1;1;2.635;1;0.51;1;2.25;1;0;5.17;1.17
18HU13038_1336;1831;47.4325;-59.55117;350117;25.09;08-nov-13;08:14:00;32.1;4.26;322.13258;NaN;0.62;0.183;0.125;1;4.01;1;0.62;1;2.71;1;0;6.47;1.48
18HU13038_1336;1831;47.4325;-59.55117;350116;49.78;08-nov-13;08:14:00;32.46;1.9;320.4355;7.164;0.105;0.095;0.03;1;6.37;1;0.795;1;4.2;1;256;8.01;1.52
18HU13038_1336;1831;47.4325;-59.55117;350115;99.93;08-nov-13;08:14:00;32.83;0.99;310.47632;NaN;0.045;0.075;0.115;1;8.575;1;0.93;1;6.13;1;0;9.22;1.40
