CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU16027_171;HL_04;43.48056;-62.45451;438103;20.66;17-sep-16;08:53:00;20.662;31.5692;18.6542;5.511;8.111;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_171;HL_04;43.48054;-62.45458;438102;20.72;17-sep-16;08:52:00;20.721;31.5663;18.6605;5.5172;8.107;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_171;HL_04;43.48052;-62.45464;438101;20.87;17-sep-16;08:52:00;20.872;31.5639;18.6385;5.5266;8.105;0.16239;1;NaN;9;NaN;9;0.04;1;0.39;1;0.179;1;0.59667;1;0;2.18;0.65
18HU16027_171;HL_04;43.4804;-62.45466;438100;30.43;17-sep-16;08:51:00;30.43;32.3977;11.0479;7.0504;8.08;0.4309;1;NaN;9;NaN;9;0.05333;1;0.43;1;0.38533;1;1.33;1;0;1.12;0.32
18HU16027_171;HL_04;43.48102;-62.45426;438097;40.13;17-sep-16;08:48:00;40.133;32.7726;7.1456;6.4053;7.982;2.17093;1;NaN;9;NaN;9;0.18;1;2.62333;1;0.58567;1;3.39333;1;0;4.48;0.77
18HU16027_171;HL_04;43.48092;-62.45432;438098;40.17;17-sep-16;08:48:00;40.173;32.8287;6.2076;6.4239;7.972;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_171;HL_04;43.48084;-62.45436;438099;40.28;17-sep-16;08:48:00;40.288;32.8473;6.2164;6.4085;7.966;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_171;HL_04;43.48114;-62.45408;438096;51.03;17-sep-16;08:46:00;51.039;33.1808;6.5709;5.6499;7.922;0.23469;1;NaN;9;NaN;9;0.12667;1;7.82;1;0.83733;1;6.59;1;0;9.34;1.19
18HU16027_171;HL_04;43.48088;-62.45454;438094;61.7;17-sep-16;08:44:00;61.704;33.8211;8.1653;4.8011;7.907;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_171;HL_04;43.48086;-62.45462;438093;61.77;17-sep-16;08:44:00;61.771;33.8285;8.183;4.8078;7.907;0.15389;1;NaN;9;NaN;9;0.11333;1;8.13667;1;0.963;1;9.03;1;0;8.45;0.90
18HU16027_171;HL_04;43.48092;-62.45441;438095;61.96;17-sep-16;08:44:00;61.962;33.8138;8.1482;4.8136;7.907;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_171;HL_04;43.4813;-62.45462;438092;80.04;17-sep-16;08:42:00;80.046;33.8489;8.2348;4.7456;7.916;0.14619;1;33.89;1;4.751;1;0.08667;1;13.86667;1;0.95367;1;9.27333;1;0;14.54;1.50
18HU16027_204;HL_05;43.18368;-62.08544;438117;2.27;17-sep-16;13:11:00;2.278;31.8742;19.254;5.4494;8.113;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_204;HL_05;43.18364;-62.08577;438116;2.33;17-sep-16;13:10:00;2.333;31.8755;19.2561;5.5139;8.113;0.13851;1;31.905;1;5.5035;1;0.05333;1;0.4;1;0.14233;1;0.72333;1;0;2.81;0.55
18HU16027_204;HL_05;43.18346;-62.08666;438115;10.13;17-sep-16;13:08:00;10.138;31.8715;19.2441;5.4517;8.113;0.13851;1;NaN;9;NaN;9;0.06;1;0;1;0.148;1;0.75667;1;0;0.00;0.00
18HU16027_204;HL_05;43.18338;-62.08748;438114;19.88;17-sep-16;13:06:00;19.887;31.8691;19.2397;5.4946;8.117;0.14329;1;NaN;9;NaN;9;0.06333;1;0.20333;1;0.14733;1;0.71333;1;0;1.38;0.29
18HU16027_204;HL_05;43.1833;-62.08861;438113;30.49;17-sep-16;13:03:00;30.49;31.7769;18.6553;5.5922;8.111;0.17354;1;NaN;9;NaN;9;0.05667;1;0.32333;1;0.16367;2;0.78333;1;2048;1.98;0.41
18HU16027_204;HL_05;43.18322;-62.08952;438112;40.97;17-sep-16;13:02:00;40.97;31.9177;17.4791;5.8255;8.106;0.19901;1;NaN;9;NaN;9;0.06;1;0.28;1;0.17333;2;0.85667;1;2048;1.62;0.33
18HU16027_204;HL_05;43.18294;-62.09083;438111;51.41;17-sep-16;13:00:00;51.412;32.4859;12.7551;6.63;8.083;1.12831;1;NaN;9;NaN;9;0.07667;1;0.26333;1;0.27933;1;1.82667;1;0;0.94;0.14
18HU16027_204;HL_05;43.1823;-62.09206;438110;61.57;17-sep-16;12:57:00;61.577;33.1225;9.9716;6.4147;8.033;1.28542;1;NaN;9;NaN;9;0.17;1;1.68667;1;0.45;1;3.02333;1;0;3.75;0.56
18HU16027_204;HL_05;43.18254;-62.09312;438109;81.34;17-sep-16;12:55:00;81.342;34.6548;10.8083;4.7777;7.986;0.03025;1;NaN;9;NaN;9;0.10333;1;10.16333;1;0.79433;1;5.83333;1;0;12.79;1.74
18HU16027_204;HL_05;43.18333;-62.09427;438108;95.51;17-sep-16;12:52:00;95.512;34.7171;10.7917;4.7216;7.983;0.01751;1;34.752;1;4.729;1;0.12333;1;10.86;1;0.81767;1;6.24;1;0;13.28;1.74
18HU16027_237;HL_05.5;42.94034;-61.83494;438137;2.57;17-sep-16;19:18:00;2.571;32.6482;20.7996;5.286;8.135;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_237;HL_05.5;42.94034;-61.8349;438136;2.61;17-sep-16;19:17:00;2.61;32.6693;20.7964;5.3169;8.135;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_237;HL_05.5;42.94034;-61.83486;438135;2.62;17-sep-16;19:17:00;2.629;32.657;20.7912;5.2903;8.135;0.11782;1;32.68;1;5.343;1;0;1;0;1;0.08567;1;1.87;1;0;0.00;0.00
18HU16027_237;HL_05.5;42.94032;-61.83476;438134;10.3;17-sep-16;19:16:00;10.305;32.7978;20.7239;5.281;8.144;0.15443;1;NaN;9;NaN;9;0;1;0;1;0.082;1;1.63667;1;0;0.00;0.00
18HU16027_237;HL_05.5;42.94016;-61.83458;438131;20.52;17-sep-16;19:13:00;20.52;32.7966;20.7164;5.2898;8.147;0.14647;1;NaN;9;NaN;9;0;1;0;1;0.113;1;1.61;1;0;0.00;0.00
18HU16027_237;HL_05.5;42.9402;-61.8346;438132;20.63;17-sep-16;19:14:00;20.635;32.7942;20.7065;5.2808;8.149;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_237;HL_05.5;42.94022;-61.83462;438133;21.02;17-sep-16;19:14:00;21.028;32.7921;20.7031;5.3015;8.149;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_237;HL_05.5;42.94004;-61.83456;438130;30.2;17-sep-16;19:12:00;30.204;32.6819;19.4723;5.5284;8.126;0.16876;1;NaN;9;NaN;9;0;1;0;1;0.12867;1;1.84667;1;0;0.00;0.00
18HU16027_237;HL_05.5;42.94008;-61.83446;438129;40.28;17-sep-16;19:10:00;40.288;32.7469;12.0579;6.7184;8.076;0.26931;1;NaN;9;NaN;9;0;1;0;1;0.27167;1;2.53;1;0;0.00;0.00
18HU16027_237;HL_05.5;42.94016;-61.83444;438128;50.44;17-sep-16;19:09:00;50.442;32.6331;7.8246;6.7974;7.998;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_237;HL_05.5;42.94018;-61.83444;438127;50.48;17-sep-16;19:08:00;50.487;32.6343;7.6485;6.7643;7.994;0.74269;1;NaN;9;NaN;9;0.09;1;1.91667;1;0.52433;1;3.89333;1;0;3.66;0.49
18HU16027_237;HL_05.5;42.94022;-61.83446;438126;60.81;17-sep-16;19:07:00;60.817;33.1059;8.0717;6.1806;7.976;0.40397;1;NaN;9;NaN;9;0.10333;1;4.02667;1;0.615;1;4.62667;1;0;6.55;0.87
18HU16027_237;HL_05.5;42.94042;-61.83426;438123;80.2;17-sep-16;19:04:00;80.209;33.36;8.1733;5.7526;7.967;0.18467;1;NaN;9;NaN;9;0.10333;1;6.27;1;0.706;1;5.4;1;0;8.88;1.16
18HU16027_237;HL_05.5;42.9404;-61.83434;438125;80.22;17-sep-16;19:05:00;80.229;33.5102;8.4886;5.5733;7.958;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_237;HL_05.5;42.94042;-61.83432;438124;80.58;17-sep-16;19:05:00;80.581;33.4976;8.4466;5.6252;7.954;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_237;HL_05.5;42.94036;-61.8342;438122;100.88;17-sep-16;19:03:00;100.88;34.2391;10.0284;4.7642;7.957;0.16928;1;NaN;9;NaN;9;0.11;1;6.34667;1;0.70967;1;5.38;1;0;8.94;1.18
18HU16027_237;HL_05.5;42.94004;-61.83434;438119;250.45;17-sep-16;18:57:00;250.451;35.2874;10.423;3.1835;7.891;NaN;9;35.322;1;3.2195;1;0.065;1;22.875;1;1.4215;1;12.115;1;0;16.09;1.89
18HU16027_237;HL_05.5;42.94002;-61.83432;438121;250.83;17-sep-16;18:58:00;250.838;35.2876;10.4342;3.1722;7.891;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_237;HL_05.5;42.94002;-61.83434;438120;250.89;17-sep-16;18:58:00;250.891;35.2878;10.4292;3.1625;7.891;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_237;HL_05.5;42.9399;-61.8344;438118;457.38;17-sep-16;18:51:00;457.383;35.0346;6.7698;4.2755;7.874;NaN;9;35.077;1;5.425;7;0.06;1;22.24667;1;1.426;1;13.70667;1;256;15.60;1.62
18HU16027_244;HL_06;42.83644;-61.73492;438160;2.11;17-sep-16;23:01:00;2.11;33.3317;20.8472;2.7395;8.148;0.11144;1;33.113;7;5.3495;7;0;1;0;1;0.07567;1;1.66667;1;256;0.00;0.00
18HU16027_244;HL_06;42.83648;-61.73496;438162;2.44;17-sep-16;23:02:00;2.445;33.3241;20.8249;2.8506;8.146;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_244;HL_06;42.83654;-61.73496;438163;2.5;17-sep-16;23:02:00;2.5;33.3082;20.8362;2.7835;8.143;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_244;HL_06;42.83646;-61.73494;438161;2.64;17-sep-16;23:02:00;2.648;33.3298;20.83;2.8197;8.148;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_244;HL_06;42.83642;-61.73484;438159;10.51;17-sep-16;23:00:00;10.515;33.2957;20.9062;3.9042;8.157;0.12259;1;NaN;9;NaN;9;0;1;0;1;0.05733;1;1.62;1;0;0.00;0.00
18HU16027_244;HL_06;42.83644;-61.73478;438158;20.81;17-sep-16;22:59:00;20.817;34.4939;21.9299;5.3185;8.18;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU16027_244;HL_06;42.83646;-61.73474;438156;20.82;17-sep-16;22:59:00;20.823;34.4814;21.9017;5.3209;8.18;0.14488;1;NaN;9;NaN;9;0;1;0;1;0.055;1;1.67;1;0;0.00;0.00
