CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
18HU13037_080;HL_02;44.2597;-63.312;398767;11;22-sep-13;06:28:00;29.2253;17.1535;5.1989;0.4304;NaN;NaN;NaN;0;1;0;1;0.101;1;0.31;1;0;0.00;0.00
18HU13037_080;HL_02;44.2597;-63.312;398766;21;22-sep-13;06:27:00;31.2079;5.9776;6.157;1.5844;NaN;NaN;NaN;0.11;1;0.85;1;0.477;1;1.185;1;0;1.78;0.72
18HU13037_080;HL_02;44.2597;-63.312;398765;31;22-sep-13;06:26:00;32.1407;3.7502;6.1263;3.8421;NaN;NaN;NaN;0.175;1;4.25;1;0.703;1;3.13;1;0;6.05;1.36
18HU13037_080;HL_02;44.2597;-63.312;398764;40;22-sep-13;06:25:00;32.1332;3.2904;5.8274;0.7616;NaN;NaN;NaN;0;1;6.92;1;0.83;1;5.64;1;0;8.34;1.23
18HU13037_080;HL_02;44.2597;-63.312;398763;51;22-sep-13;06:24:00;32.315;2.9246;5.6377;0.2767;NaN;NaN;NaN;0;1;8.11;1;0.8875;1;6.17;1;0;9.14;1.31
18HU13037_080;HL_02;44.2597;-63.312;398762;60;22-sep-13;06:23:00;32.4404;2.8919;5.0696;0.1719;NaN;NaN;NaN;0;1;9.505;1;0.953;1;7.505;1;0;9.97;1.27
18HU13037_080;HL_02;44.2597;-63.312;398761;80;22-sep-13;06:22:00;32.9766;3.6218;5.3594;0.0886;NaN;NaN;NaN;0;1;10.685;1;1.0045;1;9.385;1;0;10.64;1.14
18HU13037_080;HL_02;44.2597;-63.312;398760;99;22-sep-13;06:20:00;33.4509;5.0492;4.4334;0.0514;NaN;NaN;NaN;0;1;12.37;1;1.094;1;12.155;1;0;11.31;1.02
18HU13037_080;HL_02;44.2597;-63.312;398759;131;22-sep-13;06:19:00;33.3838;7.4591;4.0514;NaN;33.856;4.2765;190.9885;0;1;14.25;1;1.1875;1;13.935;1;256;12.00;1.02
18HU13037_102;HL_03;43.8802;-62.88;398779;4;22-sep-13;10:01:00;30.3766;14.7373;5.7492;0.5124;30.842;5.9435;265.4367;0;1;0;1;0.152;1;1.315;1;256;0.00;0.00
18HU13037_102;HL_03;43.8802;-62.88;398778;13;22-sep-13;10:00:00;30.7363;9.9481;5.9363;0.2596;NaN;NaN;NaN;0;1;0;1;0.283;1;1.135;1;0;0.00;0.00
18HU13037_102;HL_03;43.8802;-62.88;398777;22;22-sep-13;09:59:00;32.0244;4.663;6.5705;1.4033;NaN;NaN;NaN;0.055;1;0.55;1;0.404;1;1.655;1;0;1.36;0.33
18HU13037_102;HL_03;43.8802;-62.88;398776;33;22-sep-13;09:58:00;32.4149;3.8349;6.4351;0.4338;NaN;NaN;NaN;0.055;1;3.68;1;0.618;1;3.17;1;0;5.95;1.16
18HU13037_102;HL_03;43.8802;-62.88;398775;43;22-sep-13;09:57:00;32.6118;3.6356;5.8881;0.1737;NaN;NaN;NaN;0;1;6.705;1;0.8;1;5.385;1;0;8.38;1.25
18HU13037_102;HL_03;43.8802;-62.88;398774;53;22-sep-13;09:56:00;33.0834;4.1408;5.4323;0.062;NaN;NaN;NaN;0;1;8.925;1;0.9275;1;7.6;1;0;9.62;1.17
18HU13037_102;HL_03;43.8802;-62.88;398773;63;22-sep-13;09:55:00;33.134;5.5493;5.3198;0.062;NaN;NaN;NaN;0;1;8.86;1;0.861;1;6.62;1;0;10.29;1.34
18HU13037_102;HL_03;43.8802;-62.88;398772;83;22-sep-13;09:54:00;33.6045;6.8224;4.575;0.023;NaN;NaN;NaN;0;1;10.11;1;0.9055;1;8.09;1;0;11.17;1.25
18HU13037_102;HL_03;43.8802;-62.88;398771;104;22-sep-13;09:52:00;34.5242;8.3003;3.8158;0.016;NaN;NaN;NaN;0;1;13.91;1;1.0635;1;11.215;1;0;13.08;1.24
18HU13037_102;HL_03;43.8802;-62.88;398770;203;22-sep-13;09:49:00;35.0532;10.4538;3.1923;NaN;NaN;NaN;NaN;0;1;17.6;1;1.1505;1;11.465;1;0;15.30;1.54
18HU13037_102;HL_03;43.8802;-62.88;398769;255;22-sep-13;09:46:00;35.1032;9.8392;2.5132;NaN;35.078;2.369;105.7995;0;1;22.315;1;1.593;1;18.91;1;0;14.01;1.18
18HU13037_182;HL_03.3;43.7628;-62.7517;398789;3;22-sep-13;17:41:00;31.1019;17.8191;5.27;0.3484;31.095;5.067;226.2922;0;1;0;1;0.0465;1;0.23;1;0;0.00;0.00
18HU13037_182;HL_03.3;43.7628;-62.7517;398788;13;22-sep-13;17:41:00;31.3547;15.2566;5.4843;0.3758;NaN;NaN;NaN;0;1;0;1;0.054;1;0.385;1;0;0.00;0.00
18HU13037_182;HL_03.3;43.7628;-62.7517;398787;23;22-sep-13;17:40:00;31.6942;7.5368;7.0282;0.8752;NaN;NaN;NaN;0;1;0;1;0.303;1;0.915;1;0;0.00;0.00
18HU13037_182;HL_03.3;43.7628;-62.7517;398786;33;22-sep-13;17:39:00;32.4472;5.7739;6.7286;1.0864;NaN;NaN;NaN;0.085;1;0.4;1;0.4495;1;1.945;1;0;0.89;0.21
18HU13037_182;HL_03.3;43.7628;-62.7517;398785;44;22-sep-13;17:38:00;32.8859;5.2409;6.1207;0.1913;NaN;NaN;NaN;0;1;4.045;1;0.6315;1;3.475;1;0;6.41;1.16
18HU13037_182;HL_03.3;43.7628;-62.7517;398784;53;22-sep-13;17:37:00;33.0821;5.3002;5.6929;0.1099;NaN;NaN;NaN;0;1;7.205;1;0.757;1;5.11;1;0;9.52;1.41
18HU13037_182;HL_03.3;43.7628;-62.7517;398783;63;22-sep-13;17:36:00;33.2855;5.8931;5.1562;0.0319;NaN;NaN;NaN;0;1;10.555;1;0.92;1;8.055;1;0;11.47;1.31
18HU13037_182;HL_03.3;43.7628;-62.7517;398782;84;22-sep-13;17:35:00;34.0157;7.968;4.399;0.0213;NaN;NaN;NaN;0;1;12.27;1;0.9685;1;9.14;1;0;12.67;1.34
18HU13037_182;HL_03.3;43.7628;-62.7517;398781;103;22-sep-13;17:34:00;34.6736;9.7862;3.8906;0.0195;NaN;NaN;NaN;0;1;11.115;1;0.8905;1;7.965;1;0;12.48;1.40
18HU13037_182;HL_03.3;43.7628;-62.7517;398780;197;22-sep-13;17:31:00;35.1185;10.4229;3.2889;NaN;35.099;3.4145;152.4916;0.025;1;17.865;1;1.2105;1;12.335;1;0;14.76;1.45
18HU13037_237;HL_04;43.4002;-62.4573;398797;2;22-sep-13;22:15:00;31.3153;18.9865;5.1326;0.2255;31.303;5.522;246.6125;0;1;0.345;1;0.0285;1;0.44;1;0;12.11;0.78
18HU13037_237;HL_04;43.4002;-62.4573;398796;10;22-sep-13;22:14:00;31.3197;18.7798;5.1159;0.3245;NaN;NaN;NaN;0;1;0.43;1;0.0265;2;0.46;1;2048;16.23;0.93
18HU13037_237;HL_04;43.4002;-62.4573;398795;20;22-sep-13;22:13:00;31.6102;14.0506;6.1117;0.3211;NaN;NaN;NaN;0;1;0.39;1;0.035;1;0.465;1;0;11.14;0.84
18HU13037_237;HL_04;43.4002;-62.4573;398794;29;22-sep-13;22:12:00;32.2292;6.8498;6.8;1.3882;NaN;NaN;NaN;0.05;1;0.67;1;0.4215;1;1.42;1;0;1.59;0.47
18HU13037_237;HL_04;43.4002;-62.4573;398793;40;22-sep-13;22:12:00;32.3493;4.5555;6.4333;0.8299;NaN;NaN;NaN;0.15;1;3.415;1;0.6145;1;2.755;1;0;5.56;1.24
18HU13037_237;HL_04;43.4002;-62.4573;398792;50;22-sep-13;22:11:00;32.6751;4.4023;5.8436;0.1981;NaN;NaN;NaN;0.065;1;6.945;1;0.785;1;5.255;1;0;8.85;1.32
18HU13037_237;HL_04;43.4002;-62.4573;398791;60;22-sep-13;22:10:00;33.0781;5.2067;5.4145;0.0709;NaN;NaN;NaN;0;1;8.46;1;0.861;1;6.18;1;0;9.83;1.37
18HU13037_237;HL_04;43.4002;-62.4573;398790;88;22-sep-13;22:09:00;33.1514;5.4277;5.6332;0.0656;33.122;5.6225;251.1009;0.05;1;9.29;1;0.8995;1;7.105;1;0;10.33;1.31
18HU13037_244;HL_05;43.181;-62.0885;398806;3;23-sep-13;00:55:00;31.1313;18.53;5.1947;0.2494;31.235;5.612;250.6319;0;1;0;1;0.1675;1;0.285;1;0;0.00;0.00
18HU13037_244;HL_05;43.181;-62.0885;398805;9;23-sep-13;00:54:00;32.2185;17.3384;5.4647;0.5554;NaN;NaN;NaN;0.05;1;0;1;0.1715;1;0.63;1;0;0.00;0.00
18HU13037_244;HL_05;43.181;-62.0885;398804;20;23-sep-13;00:53:00;32.1876;13.6791;6.1075;1.3731;NaN;NaN;NaN;0;1;0;1;0.2875;1;0.925;1;0;0.00;0.00
18HU13037_244;HL_05;43.181;-62.0885;398803;29;23-sep-13;00:53:00;32.3315;8.4978;6.6294;2.9107;NaN;NaN;NaN;0.055;1;0.26;1;0.476;1;1.55;1;0;0.55;0.17
18HU13037_244;HL_05;43.181;-62.0885;398802;41;23-sep-13;00:52:00;32.5004;6.092;6.2054;2.9883;NaN;NaN;NaN;0.15;1;4.63;1;0.7335;1;3.85;1;0;6.31;1.20
18HU13037_244;HL_05;43.181;-62.0885;398801;52;23-sep-13;00:51:00;32.8968;5;6.0656;1.1921;NaN;NaN;NaN;0.05;1;6.06;1;0.8115;1;4.78;1;0;7.47;1.27
18HU13037_244;HL_05;43.181;-62.0885;398800;60;23-sep-13;00:50:00;33.4156;6.1258;5.158;0.1578;NaN;NaN;NaN;0.06;1;8.915;1;0.9225;1;7.065;1;0;9.66;1.26
18HU13037_244;HL_05;43.181;-62.0885;398799;81;23-sep-13;00:49:00;33.5648;6.5948;5.0354;0.0744;NaN;NaN;NaN;0.055;1;9.365;1;0.843;1;7.555;1;0;11.11;1.24
18HU13037_244;HL_05;43.181;-62.0885;398798;96;23-sep-13;00:48:00;33.5656;6.6001;5.29;0.0762;33.544;5.311;237.1893;0.06;1;10.035;1;0.8745;1;8.06;1;0;11.48;1.25
18HU13037_257;HL_05.5;42.9393;-61.8308;398817;2;23-sep-13;04:27:00;31.6769;19.6657;5.1154;0.1684;31.78;5.431;242.5485;0;1;0.66;1;0.138;1;0.595;1;0;4.78;1.11
18HU13037_257;HL_05.5;42.9393;-61.8308;398816;10;23-sep-13;04:26:00;31.8371;19.7104;5.1261;0.1861;NaN;NaN;NaN;0;1;0;1;0.0955;1;0.55;2;2048;0.00;0.00
18HU13037_257;HL_05.5;42.9393;-61.8308;398815;21;23-sep-13;04:25:00;34.2459;21.3931;5.1644;0.1968;NaN;NaN;NaN;0;1;0;1;0.099;1;0.56;1;0;0.00;0.00
18HU13037_257;HL_05.5;42.9393;-61.8308;398814;30;23-sep-13;04:24:00;34.6355;19.7;5.3064;0.2733;NaN;NaN;NaN;0;1;0;1;0.085;1;1.49;1;0;0.00;0.00
18HU13037_257;HL_05.5;42.9393;-61.8308;398813;40;23-sep-13;04:23:00;35.5788;18.4444;4.943;0.4099;NaN;NaN;NaN;0;1;0;1;0.084;1;1.755;1;0;0.00;0.00
18HU13037_257;HL_05.5;42.9393;-61.8308;398812;50;23-sep-13;04:22:00;35.4759;17.0305;4.5421;0.8148;NaN;NaN;NaN;0.04;1;0.66;1;0.1435;1;2.415;1;0;4.60;0.27
18HU13037_257;HL_05.5;42.9393;-61.8308;398811;61;23-sep-13;04:21:00;35.4048;15.2333;4.2176;0.3109;NaN;NaN;NaN;0.155;1;5.68;1;0.4425;1;3.285;1;0;12.84;1.73
18HU13037_257;HL_05.5;42.9393;-61.8308;398810;80;23-sep-13;04:20:00;35.6079;14.5721;3.654;0.1684;NaN;NaN;NaN;0.06;1;10.51;1;0.675;1;4.03;1;0;15.57;2.61
18HU13037_257;HL_05.5;42.9393;-61.8308;398809;101;23-sep-13;04:19:00;35.7748;14.1255;3.6958;NaN;NaN;NaN;NaN;0.04;1;13.125;1;0.819;1;4.895;1;0;16.03;2.68
18HU13037_257;HL_05.5;42.9393;-61.8308;398808;251;23-sep-13;04:15:00;35.4283;11.1836;3.1057;NaN;35.413;3.367;150.3702;0;1;21.355;1;1.359;1;10.535;1;0;15.71;2.03
18HU13037_257;HL_05.5;42.9393;-61.8308;398807;462;23-sep-13;04:10:00;35.0496;6.7899;4.0295;0.039;35.032;3.826;170.8692;0.02;1;22.155;1;1.491;1;13.03;1;0;14.86;1.70
18HU13037_263;HL_06;42.8317;-61.7323;398829;10;23-sep-13;07:35:00;35.7311;20.274;5.0171;0.1605;32.63;5.199;232.1873;0;1;0.395;1;0.1185;1;0.705;1;256;3.33;0.56
18HU13037_263;HL_06;42.8317;-61.7323;398828;20;23-sep-13;07:33:00;34.9446;21.1511;5.0557;0.181;NaN;NaN;NaN;0;1;0.54;1;0.1325;1;1.175;1;0;4.08;0.46
18HU13037_263;HL_06;42.8317;-61.7323;398827;29;23-sep-13;07:32:00;35.4204;20.2108;5.0446;0.2255;NaN;NaN;NaN;0;1;0.52;1;0.134;1;1.34;1;0;3.88;0.39
18HU13037_263;HL_06;42.8317;-61.7323;398826;39;23-sep-13;07:31:00;36.1541;18.1271;4.828;0.6639;NaN;NaN;NaN;0;1;0.745;1;0.2065;1;2.2;1;0;3.61;0.34
18HU13037_263;HL_06;42.8317;-61.7323;398825;50;23-sep-13;07:30:00;35.3753;15.1478;4.3233;0.3689;NaN;NaN;NaN;0.115;1;4.275;1;0.3975;1;2.985;1;0;10.75;1.43
18HU13037_263;HL_06;42.8317;-61.7323;398824;60;23-sep-13;07:29:00;35.0887;14.3013;4.4364;0.2767;NaN;NaN;NaN;0.12;1;5.95;1;0.5045;1;3.495;1;0;11.79;1.70
18HU13037_263;HL_06;42.8317;-61.7323;398823;80;23-sep-13;07:28:00;35.5879;15.098;3.9579;0.181;NaN;NaN;NaN;0.06;1;8.295;1;0.592;1;3.575;1;0;14.01;2.32
18HU13037_263;HL_06;42.8317;-61.7323;398822;102;23-sep-13;07:25:00;35.6611;14.4835;4.0401;0.1383;NaN;NaN;NaN;0.04;1;8.67;1;0.663;1;3.35;1;0;13.08;2.59
18HU13037_263;HL_06;42.8317;-61.7323;398821;250;23-sep-13;07:21:00;35.5368;12.0576;3.5337;NaN;35.515;3.758;167.8323;0;1;18.045;1;1.1945;1;8.465;1;0;15.11;2.13
18HU13037_263;HL_06;42.8317;-61.7323;398820;499;23-sep-13;07:16:00;35.0404;6.6112;4.0766;NaN;35.019;4.324;193.1098;0;1;22.52;1;1.5085;1;13.515;1;0;14.93;1.67
18HU13037_263;HL_06;42.8317;-61.7323;398819;750;23-sep-13;07:11:00;34.9942;5.0412;5.1726;NaN;NaN;NaN;NaN;0;1;19.61;1;1.2975;1;11.52;1;0;15.11;1.70
18HU13037_263;HL_06;42.8317;-61.7323;398818;1102;23-sep-13;07:02:00;34.9807;4.249;5.5765;NaN;34.959;5.969;266.5755;0;1;18.58;1;1.2515;1;11.665;1;0;14.85;1.59
18HU13037_276;HL_06.3;42.7355;-61.6135;398844;5;23-sep-13;12:40:00;33.0623;20.7457;4.9657;NaN;NaN;NaN;NaN;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU13037_276;HL_06.3;42.7355;-61.6135;398845;5;23-sep-13;12:41:00;33.1088;20.7836;4.9552;0.195;33.085;4.888;218.2981;0;1;0;1;0.129;1;0.88;1;0;0.00;0.00
18HU13037_276;HL_06.3;42.7355;-61.6135;398843;20;23-sep-13;12:38:00;34.0151;19.6371;5.4579;NaN;NaN;NaN;NaN;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18HU13037_276;HL_06.3;42.7355;-61.6135;398842;34;23-sep-13;12:36:00;35.4435;20.163;4.9593;0.3143;NaN;NaN;NaN;0;1;0;1;0.1825;1;1.74;1;0;0.00;0.00
18HU13037_276;HL_06.3;42.7355;-61.6135;398841;44;23-sep-13;12:35:00;34.5711;14.5303;5.4083;0.8601;NaN;NaN;NaN;0.055;1;1.575;1;0.3545;1;2.805;1;0;4.44;0.56
18HU13037_276;HL_06.3;42.7355;-61.6135;398840;54;23-sep-13;12:34:00;34.7832;13.4237;4.9749;0.345;NaN;NaN;NaN;0.1;1;2.58;1;0.343;1;2.225;1;0;7.52;1.16
18HU13037_276;HL_06.3;42.7355;-61.6135;398839;63;23-sep-13;12:33:00;35.2814;13.9774;4.3304;0.1901;NaN;NaN;NaN;0.06;1;6.31;1;0.5635;1;2.84;1;0;11.20;2.22
18HU13037_276;HL_06.3;42.7355;-61.6135;398838;84;23-sep-13;12:32:00;35.8232;14.8843;3.783;0.0939;NaN;NaN;NaN;0.04;1;10.885;1;0.7465;1;3.98;1;0;14.58;2.73
18HU13037_276;HL_06.3;42.7355;-61.6135;398837;105;23-sep-13;12:31:00;35.7307;14.045;4.0123;0.0355;NaN;NaN;NaN;0.04;1;10.5;1;0.7245;1;3.69;1;0;14.49;2.85
18HU13037_276;HL_06.3;42.7355;-61.6135;398836;254;23-sep-13;12:28:00;35.5301;12.0184;3.4949;NaN;35.514;3.6425;162.6741;0.02;1;18.025;1;1.211;1;8.32;1;0;14.88;2.17
18HU13037_276;HL_06.3;42.7355;-61.6135;398835;509;23-sep-13;12:23:00;35.0289;6.5696;3.9088;NaN;35.007;4.311;192.5293;0;1;22.07;1;1.5255;1;13.485;1;0;14.47;1.64
18HU13037_276;HL_06.3;42.7355;-61.6135;398834;751;23-sep-13;12:18:00;34.9947;5.1009;4.9416;NaN;NaN;NaN;NaN;0.04;1;18.815;1;1.31;1;11.545;1;0;14.36;1.63
18HU13037_276;HL_06.3;42.7355;-61.6135;398833;1014;23-sep-13;12:13:00;34.9864;4.5746;5.2788;NaN;34.963;NaN;NaN;0;1;17.465;1;1.227;1;10.8;1;0;14.23;1.62
18HU13037_276;HL_06.3;42.7355;-61.6135;398832;1518;23-sep-13;12:04:00;34.9812;4.0638;5.4024;NaN;NaN;NaN;NaN;0;1;17.88;1;1.2235;1;12.07;1;0;14.61;1.48
18HU13037_276;HL_06.3;42.7355;-61.6135;398831;1668;23-sep-13;12:01:00;34.9728;3.7535;5.414;NaN;34.952;6.04;269.7464;0;1;17.695;1;1.2385;1;13.235;1;0;14.29;1.34
18HU13037_279;HL_06.7;42.6195;-61.5113;398861;6;23-sep-13;17:46:00;33.6601;20.9928;5.0317;0.1742;33.645;5.347;238.797;0;1;0.475;1;0.1375;1;0.895;1;0;3.45;0.53
18HU13037_279;HL_06.7;42.6195;-61.5113;398860;15;23-sep-13;17:45:00;34.227;21.5067;4.9029;0.1537;NaN;NaN;NaN;0;1;0.485;1;0.134;1;1.135;1;0;3.62;0.43
18HU13037_279;HL_06.7;42.6195;-61.5113;398859;24;23-sep-13;17:44:00;35.2257;21.7253;4.9119;0.1879;NaN;NaN;NaN;0;1;0.665;1;0.1755;1;1.08;1;0;3.79;0.62
18HU13037_279;HL_06.7;42.6195;-61.5113;398858;34;23-sep-13;17:43:00;34.678;17.2145;5.5722;0.8752;NaN;NaN;NaN;0;1;0.605;1;0.2345;1;2.355;1;0;2.58;0.26
18HU13037_279;HL_06.7;42.6195;-61.5113;398857;44;23-sep-13;17:42:00;34.6544;14.0982;5.2005;1.011;NaN;NaN;NaN;0.04;1;3.46;1;0.4135;1;3.545;1;0;8.37;0.98
18HU13037_279;HL_06.7;42.6195;-61.5113;398856;54;23-sep-13;17:41:00;34.942;14.1781;4.6953;0.6187;NaN;NaN;NaN;0.06;1;4.8;1;0.482;1;3.515;1;0;9.96;1.37
18HU13037_279;HL_06.7;42.6195;-61.5113;398855;65;23-sep-13;17:41:00;35.192;13.4695;4.5344;0.222;NaN;NaN;NaN;0.07;1;4.13;1;0.4945;1;2.505;1;0;8.35;1.65
18HU13037_279;HL_06.7;42.6195;-61.5113;398854;82;23-sep-13;17:40:00;35.639;14.0634;4.1677;0.1365;NaN;NaN;NaN;0.04;1;9.58;1;0.7125;1;3.4;1;0;13.45;2.82
18HU13037_279;HL_06.7;42.6195;-61.5113;398853;105;23-sep-13;17:39:00;35.7882;14.074;3.935;0.0124;NaN;NaN;NaN;0;1;12.125;1;0.8465;1;4.68;1;0;14.32;2.59
18HU13037_279;HL_06.7;42.6195;-61.5113;398852;257;23-sep-13;17:35:00;35.4117;11.1088;3.1094;NaN;35.393;3.316;148.0926;0;1;21.03;1;1.4305;1;10.64;1;0;14.70;1.98
18HU13037_279;HL_06.7;42.6195;-61.5113;398851;509;23-sep-13;17:30:00;34.992;6.3063;4.2159;NaN;34.972;4.436;198.1118;0;1;21.28;1;1.515;1;13.27;1;0;14.05;1.60
18HU13037_279;HL_06.7;42.6195;-61.5113;398850;757;23-sep-13;17:25:00;34.9926;5.0069;5.1798;NaN;NaN;NaN;NaN;0;1;18.435;1;1.2925;1;11.605;1;0;14.26;1.59
18HU13037_279;HL_06.7;42.6195;-61.5113;398849;1014;23-sep-13;17:21:00;34.9807;4.5319;5.5376;NaN;34.954;5.876;262.4222;0;1;17.44;1;1.254;1;10.97;1;0;13.91;1.59
18HU13037_279;HL_06.7;42.6195;-61.5113;398848;1521;23-sep-13;17:12:00;34.9784;4.0495;5.6067;NaN;NaN;NaN;NaN;0;1;17.605;1;1.2665;1;12;1;0;13.90;1.47
18HU13037_279;HL_06.7;42.6195;-61.5113;398847;2030;23-sep-13;17:03:00;34.963;3.5654;5.6733;NaN;34.937;6.114;273.0512;0;1;17.36;1;1.2375;1;13.355;1;0;14.03;1.30
18HU13037_279;HL_06.7;42.6195;-61.5113;398846;2329;23-sep-13;16:57:00;34.9487;3.1085;5.6967;NaN;34.926;5.974;266.7988;0;1;15.55;1;1.173;1;14.205;1;0;13.26;1.09
18HU13037_282;HL_07;42.4748;-61.4308;398877;2;23-sep-13;22:57:00;33.5935;21.1854;4.8742;0.1897;33.569;5.165;230.6689;0;1;0.32;1;0.13;1;0.965;1;0;2.46;0.33
18HU13037_282;HL_07;42.4748;-61.4308;398876;11;23-sep-13;22:56:00;33.5991;21.1726;4.8711;0.1879;NaN;NaN;NaN;0;1;0.275;1;0.1885;1;0.935;1;0;1.46;0.29
18HU13037_282;HL_07;42.4748;-61.4308;398875;20;23-sep-13;22:55:00;35.1911;23.7759;4.6168;0.1968;NaN;NaN;NaN;0;1;0.27;1;0.1695;1;0.885;1;0;1.59;0.31
18HU13037_282;HL_07;42.4748;-61.4308;398874;30;23-sep-13;22:54:00;35.4504;23.9511;4.6112;0.1947;NaN;NaN;NaN;0;1;0.35;1;0.4205;1;0.97;1;0;0.83;0.36
18HU13037_282;HL_07;42.4748;-61.4308;398873;39;23-sep-13;22:53:00;36.1574;22.7963;4.5895;0.2596;NaN;NaN;NaN;0;1;0.27;1;0.321;1;1.23;1;0;0.84;0.22
18HU13037_282;HL_07;42.4748;-61.4308;398872;50;23-sep-13;22:53:00;36.1947;20.7586;4.4045;0.7696;NaN;NaN;NaN;0.04;1;0.935;1;0.3355;1;1.535;1;0;2.79;0.61
18HU13037_282;HL_07;42.4748;-61.4308;398871;60;23-sep-13;22:52:00;35.4056;16.86;4.128;0.5734;NaN;NaN;NaN;0.105;1;4.39;1;0.421;1;2.66;1;0;10.43;1.65
18HU13037_282;HL_07;42.4748;-61.4308;398870;78;23-sep-13;22:51:00;35.9377;15.8153;3.5312;0.1046;NaN;NaN;NaN;0.05;1;10.77;1;0.894;1;4.17;1;0;12.05;2.58
18HU13037_282;HL_07;42.4748;-61.4308;398869;100;23-sep-13;22:50:00;36.0518;15.5431;3.6219;0.0195;NaN;NaN;NaN;0.04;1;11.815;1;0.7945;1;4.325;1;0;14.87;2.73
18HU13037_282;HL_07;42.4748;-61.4308;398868;250;23-sep-13;22:46:00;35.5296;12.0348;3.5485;NaN;35.513;3.831;171.0925;0;1;17.825;1;1.172;1;8.255;1;0;15.21;2.16
18HU13037_282;HL_07;42.4748;-61.4308;398867;500;23-sep-13;22:41:00;35.0579;6.9396;3.9699;NaN;35.036;4.163;185.9196;0;1;22.55;1;1.564;1;13.455;1;0;14.42;1.68
18HU13037_282;HL_07;42.4748;-61.4308;398866;750;23-sep-13;22:37:00;34.9864;4.9673;5.2686;NaN;NaN;NaN;NaN;0;1;18.67;1;1.276;1;11.325;1;0;14.63;1.65
18HU13037_282;HL_07;42.4748;-61.4308;398865;1001;23-sep-13;22:32:00;34.9811;4.5278;5.5619;NaN;34.957;5.884;262.7794;0;1;17.58;1;1.2545;1;10.865;1;0;14.01;1.62
18HU13037_282;HL_07;42.4748;-61.4308;398864;1500;23-sep-13;22:23:00;34.9825;4.0619;5.6004;NaN;NaN;NaN;NaN;0;1;17.39;1;1.242;1;11.815;1;0;14.00;1.47
18HU13037_282;HL_07;42.4748;-61.4308;398863;2003;23-sep-13;22:14:00;34.9646;3.5843;5.6804;NaN;34.941;6.094;272.158;0;1;17.57;1;1.378;1;13.57;1;0;12.75;1.29
18HU13037_282;HL_07;42.4748;-61.4308;398862;2784;23-sep-13;22:01:00;34.94;2.8758;5.7419;NaN;34.915;6.231;278.2765;0;1;16.455;1;1.201;1;15.685;1;0;13.70;1.05
18HU13037_285;HL_08;42.3633;-61.3418;398894;3;24-sep-13;03:26:00;35.5327;23.8514;4.5378;0.1383;35.508;4.696;209.7234;0;1;0.52;1;0.2325;1;0.98;1;0;2.24;0.53
