Filename; Pressure; Uniqueno; Variable; Values; Test failed
18OL17048_1646; 1.88; 453007; doxy; 7.09; Bottle-CTD Difference Problem
18OL17048_1647; 1.69; 453010; doxy; 7.19; Bottle-CTD Difference Problem
18OL17048_1647; 24.89; 453008; doxy; 6.10; Bottle-CTD Difference Problem
18OL17048_1648; 2.18; 453012; doxy; 6.81; Bottle-CTD Difference Problem
18OL17048_1649; 1.78; 453014; doxy; 6.76; Bottle-CTD Difference Problem
18OL17048_1650; 1.98; 453016; doxy; 7.07; Bottle-CTD Difference Problem
18OL17048_1653; 1.69; 453023; cphl; 2.13  ; Constant profile problem
18OL17048_1653; 10.12; 453022; cphl; 2.13  ; Constant profile problem
18OL17048_1654; 1.79; 453025; doxy; 7.11; Bottle-CTD Difference Problem
18OL17048_1655; 1.79; 453026; doxy; 7.03; Bottle-CTD Difference Problem
18OL17048_1657; 1.59; 453031; doxy; 7.05; Bottle-CTD Difference Problem
18OL17048_1657; 17.75; 453029; doxy; 6.63; Bottle-CTD Difference Problem
18OL17048_1658; 1.98; 453033; doxy; 6.79; Bottle-CTD Difference Problem
18OL17048_1659; 1.59; 453038; doxy; 6.62; Bottle-CTD Difference Problem
18OL17048_1659; 50.37; 453035; doxy; 6.37; Bottle-CTD Difference Problem
18OL17048_1660; 1.59; 453042; doxy; 6.95; Bottle-CTD Difference Problem
18OL17048_1660; 40.55; 453039; doxy; 6.13; Bottle-CTD Difference Problem
18OL17048_1662; 1.59; 453050; doxy; 7.03; Bottle-CTD Difference Problem
18OL17048_1662; 50.77; 453047; doxy; 6.18; Bottle-CTD Difference Problem
18OL17048_1662; 135.21; 453045; doxy; 6.14; Bottle-CTD Difference Problem
18OL17048_1663; 1.69; 453055; doxy; 6.48; Bottle-CTD Difference Problem
18OL17048_1663; 50.57; 453052; doxy; 6.10; Bottle-CTD Difference Problem
18OL17048_1663; 1.69; 453055; doxy; 6.48; Surface O2 Out of Prescribed Limits
18OL17048_1664; 1.69; 453058; doxy; 6.52; Bottle-CTD Difference Problem
18OL17048_1664; 1.69; 453058; doxy; 6.52; Surface O2 Out of Prescribed Limits
18OL17048_1665; 4.96; 453412; doxy; 7.09; Bottle-CTD Difference Problem
18OL17048_1665; 30.04; 453409; doxy; 5.11; Bottle-CTD Difference Problem
