CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;OXYM_01;Q_OXYM;CHL_03;Q_CHL;CHL_XX;Q_CHL;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(mmol/m**3);((none));(mg/m**3);((none));(mg/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18TL00002_370;FC-10;47;-49.1167;221176;51;01-may-00;05:40:00;51.42;9.01991939095388;3;2.95;7;3.48;7;0;1;0.91;1;0.03;1;144;0.00;0.00
18TL00002_370;FC-10;47;-49.1167;221175;74;01-may-00;05:40:00;74.38;7.69993058665472;1;2.35;1;2.55;1;7.59;1;1.8;1;7;1;0;4.22;1.08
18TL00002_371;HB-01;46.8183;-48.7833;221183;5;01-may-00;08:43:00;5.47;9.00991939095387;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_371;HB-01;46.8183;-48.7833;221182;77;01-may-00;08:43:00;77.16;7.4299328257949;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_389;HB-02;46.7517;-48.8833;221185;5;01-may-00;10:07:00;5.07;8.92991939095388;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_389;HB-02;46.7517;-48.8833;221184;73;01-may-00;10:07:00;73.72;7.73993058665472;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_407;HB-03;46.6833;-48.7883;221187;4;01-may-00;11:23:00;4.19;8.90991939095387;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_407;HB-03;46.6833;-48.7883;221186;69;01-may-00;11:23:00;69.21;7.49993282579489;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_408;HB-04;46.75;-48.6817;221189;5;01-may-00;12:25:00;5.15;8.91991939095388;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_408;HB-04;46.75;-48.6817;221188;79;01-may-00;12:25:00;79.36;7.3899328257949;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_409;HB-05;46.7517;-48.7567;221191;5;01-may-00;13:38:00;5.34;8.87991939095387;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_409;HB-05;46.7517;-48.7567;221190;75;01-may-00;13:38:00;76.06;7.5399328257949;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_004;HB-06;46.7317;-48.7817;221193;5;01-may-00;14:43:00;4.56;8.90991939095387;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_004;HB-06;46.7317;-48.7817;221192;74;01-may-00;14:43:00;74.84;7.6199328257949;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_005;HB-07;46.7483;-48.8117;221195;5;01-may-00;15:35:00;4.6;8.91991939095388;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_005;HB-07;46.7483;-48.8117;221194;75;01-may-00;15:35:00;75.91;7.74993058665472;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_006;HB-08;46.77;-48.7817;221197;5;01-may-00;16:25:00;4.84;8.90991939095387;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_006;HB-08;46.77;-48.7817;221196;78;01-may-00;16:25:00;78.51;7.5499328257949;1;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
18TL00002_008;FC-12;47;-48.1167;221206;6;01-may-00;20:56:00;5.56;9.45991491267353;1;2.98;1;3.48;1;0.08;1;0.75;1;0.26;1;0;0.11;0.31
18TL00002_008;FC-12;47;-48.1167;221205;10;01-may-00;20:56:00;10.05;9.42991491267353;1;2.99;1;3.39;1;0.03;1;0.68;1;0.13;1;0;0.04;0.23
18TL00002_008;FC-12;47;-48.1167;221204;20;01-may-00;20:56:00;20.09;9.39991491267353;1;4.65;7;5.34;7;0.05;1;0.77;1;0.31;1;128;0.06;0.16
18TL00002_008;FC-12;47;-48.1167;221203;30;01-may-00;20:56:00;30.11;9.31991491267353;1;5.26;7;6.06;7;0.1;1;0.8;1;0.23;1;128;0.13;0.43
18TL00002_008;FC-12;47;-48.1167;221202;40;01-may-00;20:56:00;40.21;9.13991939095387;3;6.18;7;7.27;7;0.68;1;0.98;1;0.36;1;144;0.69;1.89
18TL00002_008;FC-12;47;-48.1167;221201;50;01-may-00;20:56:00;50.25;8.76992163009404;1;5.35;7;6.47;7;2.92;1;1.56;1;0.57;1;128;1.87;5.12
18TL00002_008;FC-12;47;-48.1167;221200;76;01-may-00;20:56:00;76.16;8.24992610837439;1;3.21;1;3.48;1;7.07;1;1.95;1;5.29;1;0;3.63;1.34
18TL00002_008;FC-12;47;-48.1167;221199;101;01-may-00;20:56:00;101.34;7.77993058665473;1;1.8;1;1.52;1;8.51;1;1.97;1;7.8;1;0;4.32;1.09
18TL00002_008;FC-12;47;-48.1167;221198;130;01-may-00;20:56:00;130.65;7.4799328257949;1;NaN;9;NaN;9;8.89;1;2.13;1;10.24;1;0;4.17;0.87
18TL00002_060;S27-10;47.99;-50.48;221423;5;06-may-00;17:39:00;4.95;9.2799171518137;1;2.71;7;3.23;7;0;1;0.97;1;0.24;1;128;0.00;0.00
18TL00002_060;S27-10;47.99;-50.48;221422;9;06-may-00;17:39:00;9.35;9.3099171518137;1;3.19;1;2.88;1;0;1;0.65;1;0;1;0;0.00;NaN
18TL00002_060;S27-10;47.99;-50.48;221421;20;06-may-00;17:39:00;20.03;9.2899171518137;1;2.66;1;3.06;1;0;1;0.68;1;0;1;0;0.00;NaN
18TL00002_060;S27-10;47.99;-50.48;221420;30;06-may-00;17:39:00;30.11;9.2599171518137;1;3.45;1;3.03;1;0;1;0.66;1;0;1;0;0.00;NaN
18TL00002_060;S27-10;47.99;-50.48;221419;39;06-may-00;17:39:00;39.63;9.1499171518137;3;5.02;7;6.15;7;0.15;1;0.7;1;0.23;1;144;0.21;0.65
18TL00002_060;S27-10;47.99;-50.48;221418;50;06-may-00;17:39:00;50.21;8.63992163009404;1;2.77;1;3.15;1;4.02;1;1.03;1;1.81;1;0;3.90;2.22
18TL00002_060;S27-10;47.99;-50.48;221417;74;06-may-00;17:39:00;74.35;8.38992610837438;1;1.19;1;1.01;1;6.78;1;1.08;1;4.8;1;0;6.28;1.41
18TL00002_060;S27-10;47.99;-50.48;221416;99;06-may-00;17:39:00;100.24;8.17992610837439;1;0.44;1;0.42;1;8;1;1.52;1;6.78;1;0;5.26;1.18
18TL00002_060;S27-10;47.99;-50.48;221415;132;06-may-00;17:39:00;132.98;7.51993282579489;1;NaN;9;NaN;9;9.3;1;1.67;1;9.9;1;0;5.57;0.94
18TL00002_061;S27-08;47.89;-50.95;221432;4;06-may-00;20:32:00;4.49;9.1199171518137;1;2.19;1;1.91;1;0;1;0.88;1;0.05;1;0;0.00;0.00
18TL00002_061;S27-08;47.89;-50.95;221431;10;06-may-00;20:32:00;10.09;9.1199171518137;1;2.3;1;2.08;1;0;1;0.91;1;0.12;1;0;0.00;0.00
18TL00002_061;S27-08;47.89;-50.95;221430;30;06-may-00;20:32:00;29.77;9.1799171518137;1;2.675;1;2.6;1;0;1;0.85;1;0.125;1;0;0.00;0.00
18TL00002_061;S27-08;47.89;-50.95;221428;38;06-may-00;20:32:00;38.62;9.21991715181371;3;2.86;1;2.6;1;0;1;0.92;1;0.28;1;16;0.00;0.00
18TL00002_061;S27-08;47.89;-50.95;221427;51;06-may-00;20:32:00;51.32;8.60992163009404;1;3.45;7;4.43;7;2.87;1;1.54;1;1.28;1;128;1.86;2.24
18TL00002_061;S27-08;47.89;-50.95;221426;75;06-may-00;20:32:00;75.86;8.19992610837438;1;1.38;1;1.2;1;6.57;1;1.75;1;4.53;1;0;3.75;1.45
18TL00002_061;S27-08;47.89;-50.95;221425;103;06-may-00;20:32:00;104.28;7.35993506493507;1;0.86;1;0.68;1;8.76;1;2.13;1;9.71;1;0;4.11;0.90
18TL00002_061;S27-08;47.89;-50.95;221424;119;06-may-00;20:32:00;120.04;7.26993506493507;1;NaN;9;NaN;9;8.97;1;2.19;1;10.11;1;0;4.10;0.89
18TL00002_062;S27-06;47.79;-51.42;221441;5;06-may-00;22:52:00;5.06;9.1499171518137;1;2.63;1;3.05;1;0;1;0.87;1;0.17;1;0;0.00;0.00
18TL00002_062;S27-06;47.79;-51.42;221440;11;06-may-00;22:52:00;11.04;9.1799171518137;1;3.18;1;2.85;1;0;1;0.64;1;0.19;1;0;0.00;0.00
18TL00002_062;S27-06;47.79;-51.42;221439;19;06-may-00;22:52:00;19.29;9.12991939095387;1;2.39;1;2.82;1;0;1;0.79;1;0.09;1;0;0.00;0.00
18TL00002_062;S27-06;47.79;-51.42;221438;31;06-may-00;22:52:00;31.32;9.1899171518137;3;2.49;1;2.92;1;0;1;0.83;1;0.2;1;16;0.00;0.00
18TL00002_062;S27-06;47.79;-51.42;221437;39;06-may-00;22:52:00;39.38;9.00991939095387;3;3.44;7;5.37;7;0;1;1.02;1;0.2;1;144;0.00;0.00
18TL00002_062;S27-06;47.79;-51.42;221436;48;06-may-00;22:52:00;48.29;8.67992163009404;1;4.63;7;5.71;7;1.37;1;1.15;1;0.81;1;128;1.19;1.69
18TL00002_062;S27-06;47.79;-51.42;221435;74;06-may-00;22:52:00;74.26;8.19992610837438;1;1.28;1;1.15;1;7.12;1;1.77;1;5.97;1;0;4.02;1.19
18TL00002_062;S27-06;47.79;-51.42;221434;99;06-may-00;22:52:00;100.13;8.09992834751455;1;0.52;1;0.53;1;7.48;1;1.89;1;6.78;1;0;3.96;1.10
18TL00002_062;S27-06;47.79;-51.42;221433;138;06-may-00;22:52:00;139.38;7.19993506493507;1;NaN;9;NaN;9;9.32;1;2.17;1;11.21;1;0;4.29;0.83
18TL00002_064;S27-04;47.68;-51.88;221451;6;07-may-00;01:35:00;5.63;9.00991939095387;1;1.48;1;1.42;1;0;1;0.45;1;0.18;1;0;0.00;0.00
18TL00002_064;S27-04;47.68;-51.88;221450;11;07-may-00;01:35:00;10.88;8.98991939095387;1;1.18;1;1.05;1;0;1;0.37;1;0;1;0;0.00;NaN
18TL00002_064;S27-04;47.68;-51.88;221449;20;07-may-00;01:35:00;20.66;9.00991939095387;1;1.75;1;1.56;1;0;1;0.4;1;0;1;0;0.00;NaN
18TL00002_064;S27-04;47.68;-51.88;221448;32;07-may-00;01:35:00;31.89;8.98991939095387;1;1.68;1;1.49;1;0;1;0.39;1;0;1;0;0.00;NaN
18TL00002_064;S27-04;47.68;-51.88;221447;40;07-may-00;01:35:00;40.72;9.1999171518137;3;2.73;1;2.36;1;0;1;1.16;1;0.28;1;16;0.00;0.00
18TL00002_064;S27-04;47.68;-51.88;221446;51;07-may-00;01:35:00;50.94;8.66992163009404;1;5.05;7;6.4;7;1.49;1;1.28;1;0.5;1;128;1.16;2.98
18TL00002_064;S27-04;47.68;-51.88;221445;75;07-may-00;01:35:00;75.18;8.25992610837439;1;1.3;1;1.14;1;6.41;1;1.78;1;4.73;1;0;3.60;1.36
18TL00002_064;S27-04;47.68;-51.88;221444;98;07-may-00;01:35:00;99.17;8.12992834751456;1;0.57;1;0.62;1;7.5;1;1.99;1;6.72;1;0;3.77;1.12
18TL00002_064;S27-04;47.68;-51.88;221443;151;07-may-00;01:35:00;151.8;7.31993506493507;1;NaN;9;NaN;9;8.89;1;1.92;1;10.62;1;0;4.63;0.84
18TL00002_064;S27-04;47.68;-51.88;221442;180;07-may-00;01:35:00;181.69;6.97993730407524;1;NaN;9;NaN;9;9.91;1;2.28;1;13.44;1;0;4.35;0.74
18TL00002_066;S27-02;47.58;-52.35;221461;5;07-may-00;04:30:00;5.13;8.79992163009404;1;1.96;1;1.73;1;0;1;0.39;1;0;1;0;0.00;NaN
18TL00002_066;S27-02;47.58;-52.35;221460;11;07-may-00;04:30:00;10.89;8.80992163009404;1;2.13;1;2.13;1;0;1;0.42;1;0;1;0;0.00;NaN
18TL00002_066;S27-02;47.58;-52.35;221459;20;07-may-00;04:30:00;20.47;8.78992163009404;1;2.17;1;1.88;1;0;1;0.39;1;0.17;1;0;0.00;0.00
18TL00002_066;S27-02;47.58;-52.35;221458;30;07-may-00;04:30:00;30.38;8.86991939095387;1;1.79;1;1.97;1;0;1;0.42;1;0;1;0;0.00;NaN
18TL00002_066;S27-02;47.58;-52.35;221457;40;07-may-00;04:30:00;40.24;8.97991939095387;1;2.28;1;2.67;1;0;1;0.41;1;0;1;0;0.00;NaN
18TL00002_066;S27-02;47.58;-52.35;221456;52;07-may-00;04:30:00;51.96;8.71992163009404;1;6.57;7;7.61;7;0;1;0.61;1;0;1;128;0.00;NaN
18TL00002_066;S27-02;47.58;-52.35;221455;77;07-may-00;04:30:00;77.24;8.14992610837439;1;0.27;1;0.25;1;7.11;1;0.93;1;5.84;1;0;7.65;1.22
18TL00002_066;S27-02;47.58;-52.35;221454;99;07-may-00;04:30:00;99.79;8.15992610837439;1;0.46;1;0.49;1;7.32;1;0.94;1;6.1;1;0;7.79;1.20
18TL00002_066;S27-02;47.58;-52.35;221453;149;07-may-00;04:30:00;150.52;7.57993058665472;1;NaN;9;NaN;9;8.98;1;1.04;1;9.72;1;0;8.63;0.92
18TL00002_066;S27-02;47.58;-52.35;221452;159;07-may-00;04:30:00;159.94;7.31993506493507;1;NaN;9;NaN;9;9.47;1;1.12;1;12.37;1;0;8.46;0.77
18TL00002_067;STN27;47.5467;-52.5867;221471;5;07-may-00;06:33:00;5.46;8.85991939095388;1;3.01;1;2.59;1;0;1;0.46;1;0;1;0;0.00;NaN
18TL00002_067;STN27;47.5467;-52.5867;221470;10;07-may-00;06:33:00;10.56;8.87991939095387;1;2.72;1;2.35;1;0;1;0.45;1;0;1;0;0.00;NaN
18TL00002_067;STN27;47.5467;-52.5867;221469;20;07-may-00;06:33:00;20.52;8.87991939095387;1;2.84;1;2.46;1;0;1;0.42;1;0;1;0;0.00;NaN
18TL00002_067;STN27;47.5467;-52.5867;221468;30;07-may-00;06:33:00;30.17;8.88992163009405;1;2.94;1;2.57;1;0;1;0.44;1;0;1;0;0.00;NaN
18TL00002_067;STN27;47.5467;-52.5867;221467;40;07-may-00;06:33:00;40.42;8.87991939095387;1;3.24;1;3.62;1;0;1;0.39;1;0.15;1;0;0.00;0.00
18TL00002_067;STN27;47.5467;-52.5867;221466;50;07-may-00;06:33:00;50.58;8.75992163009404;1;4.03;7;4.98;7;1;1;0.55;1;0.52;1;128;1.82;1.92
18TL00002_067;STN27;47.5467;-52.5867;221465;74;07-may-00;06:33:00;74.84;8.31992386923421;1;2.34;1;2.01;1;5.06;1;0.89;1;2.39;1;0;5.69;2.12
18TL00002_067;STN27;47.5467;-52.5867;221464;100;07-may-00;06:33:00;100.36;8.35992386923421;1;0.31;1;0.31;1;5.14;1;0.83;1;3.64;1;0;6.19;1.41
18TL00002_067;STN27;47.5467;-52.5867;221463;150;07-may-00;06:33:00;151.1;7.6199328257949;1;NaN;9;NaN;9;8.77;1;1.06;1;9.84;1;0;8.27;0.89
18TL00002_067;STN27;47.5467;-52.5867;221462;165;07-may-00;06:33:00;166.13;7.24993506493507;1;NaN;9;NaN;9;9.1;1;1.1;1;11.76;1;0;8.27;0.77
