CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;terrain;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
181C04552_326;FC-07;47;-51;258567;6;23-jul-04;12:30:00;6.38;32.248;1;6.37035378414689;1;10.86;1;0.36;1;0.19;1;0.31;1;1.21;1;0;0.61;0.16
181C04552_326;FC-07;47;-51;258566;10;23-jul-04;12:30:00;9.77;32.255;1;6.37035378414689;1;10.78;1;0.38;1;0.58;1;0.33;1;1.3;1;0;1.76;0.45
181C04552_326;FC-07;47;-51;258565;19;23-jul-04;12:30:00;19.16;32.272;1;6.75996417375728;1;8.71;1;0.43;1;0.83;1;0.34;1;1.72;1;0;2.44;0.48
181C04552_326;FC-07;47;-51;258564;31;23-jul-04;12:30:00;31.5;32.546;1;8.34975369458128;1;1.77;1;0.98;1;0.13;1;0.4;1;1.13;1;0;0.33;0.12
181C04552_326;FC-07;47;-51;258563;40;23-jul-04;12:30:00;40.82;32.604;1;7.98925212718316;1;0.16;1;0.92;1;2.13;1;0.65;1;1.62;1;0;3.28;1.31
181C04552_326;FC-07;47;-51;258562;49;23-jul-04;12:30:00;49.48;32.718;1;7.94894760412002;1;0.19;1;1.33;1;3.52;1;0.76;1;2.85;1;0;4.63;1.24
181C04552_326;FC-07;47;-51;258561;75;23-jul-04;12:30:00;76.08;32.881;1;7.49888042991491;1;-0.66;1;0;1;5.95;1;0.95;1;4.26;1;0;6.26;1.40
181C04552_326;FC-07;47;-51;258560;98;23-jul-04;12:30:00;98.66;33.087;1;6.54052843708016;1;-0.04;1;0.01;1;8.39;1;1.27;1;10.14;1;0;6.61;0.83
181C04552_339;FC-08;47;-50.6667;258568;171;23-jul-04;14:38:00;172.09;33.266;1;5.79041648007165;1;0.39;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
181C04552_003;FC-09;47;-50;258575;5;23-jul-04;17:34:00;5.08;32.471;1;6.33004926108374;1;11.53;1;0.33;1;0.12;1;0.29;1;1.12;1;0;0.41;0.11
181C04552_003;FC-09;47;-50;258574;9;23-jul-04;17:34:00;9.47;32.472;1;6.35020152261532;1;11.37;1;0.32;1;0.13;1;0.34;1;1.25;1;0;0.38;0.10
181C04552_003;FC-09;47;-50;258573;20;23-jul-04;17:34:00;20.38;32.623;1;7.14061800268697;1;6.59;1;0.22;1;0.07;1;0.32;1;1.04;1;0;0.22;0.07
181C04552_003;FC-09;47;-50;258572;30;23-jul-04;17:34:00;30.64;32.753;1;7.51903269144649;1;4.71;1;0.42;1;0.08;1;0.35;1;1.36;1;0;0.23;0.06
181C04552_003;FC-09;47;-50;258571;40;23-jul-04;17:34:00;40.38;32.768;1;7.79892521271832;1;2.57;1;0.48;1;0;1;0.43;1;1.4;1;0;0.00;0.00
181C04552_003;FC-09;47;-50;258570;50;23-jul-04;17:34:00;50.46;32.822;1;7.55038065382893;1;1.98;1;0.75;1;2.08;1;0.53;1;1.47;1;0;3.92;1.41
181C04552_003;FC-09;47;-50;258569;75;23-jul-04;17:34:00;75.83;33.03;1;5.23958799820869;1;0.86;1;0.27;1;7.23;1;1.7;1;11.42;1;0;4.25;0.63
181C04552_014;FC-10;47;-49.1167;258582;5;23-jul-04;21:37:00;4.94;32.451;1;6.2807881773399;1;11.63;1;0.23;1;0.04;1;0.33;1;1.05;1;0;0.12;0.04
181C04552_014;FC-10;47;-49.1167;258581;10;23-jul-04;21:37:00;10.17;32.46;1;6.30094043887147;1;11.55;1;0.23;1;0.11;1;0.41;1;1.5;1;0;0.27;0.07
181C04552_014;FC-10;47;-49.1167;258580;21;23-jul-04;21:37:00;20.78;32.498;1;6.91894312583968;1;7.73;1;0.28;1;0.35;1;0.35;1;1.36;1;0;1.00;0.26
181C04552_014;FC-10;47;-49.1167;258579;30;23-jul-04;21:37:00;30.7;32.566;1;7.40035826242723;1;5.34;1;0.17;1;0.48;1;0.33;1;1.35;1;0;1.45;0.36
181C04552_014;FC-10;47;-49.1167;258578;40;23-jul-04;21:37:00;39.98;32.663;1;7.94894760412002;1;3.02;1;0.52;1;1.04;1;0.41;1;1.57;1;0;2.54;0.66
181C04552_014;FC-10;47;-49.1167;258577;50;23-jul-04;21:37:00;50.42;32.693;1;8.62068965517241;1;1.51;1;0.62;1;0.09;1;0.3;1;1.08;1;0;0.30;0.08
181C04552_014;FC-10;47;-49.1167;258576;75;23-jul-04;21:37:00;75.86;33.075;1;5.8307210031348;1;0.41;1;0.1;1;7.41;1;1.37;1;9.69;1;0;5.41;0.76
181C04552_025;FC-11;47;-48.6167;258583;99;24-jul-04;00:18:00;99.98;33.233;1;5.73891625615764;1;0.24;1;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
181C04552_036;FC-12;47;-48.1167;258592;5;24-jul-04;03:41:00;4.6;32.043;1;6.48007165248545;1;10.43;1;0.27;1;0;1;0.29;1;1.15;1;0;0.00;0.00
181C04552_036;FC-12;47;-48.1167;258591;10;24-jul-04;03:41:00;10.1;32.048;1;6.54052843708016;1;10.2;1;0.26;1;0;1;0.32;1;1.18;1;0;0.00;0.00
181C04552_036;FC-12;47;-48.1167;258590;20;24-jul-04;03:41:00;20.42;32.31;1;8.00940438871473;1;3.27;1;0.53;1;0.06;1;0.35;1;1.4;1;0;0.17;0.04
181C04552_036;FC-12;47;-48.1167;258589;30;24-jul-04;03:41:00;30.45;32.382;1;8.28929690998657;1;1.24;1;0.5;1;0.91;1;0.42;1;1.94;1;0;2.17;0.47
181C04552_036;FC-12;47;-48.1167;258588;40;24-jul-04;03:41:00;40.62;32.445;1;8.30049261083744;1;1.1;1;0.83;1;0.07;1;0.36;1;1.27;1;0;0.19;0.06
181C04552_036;FC-12;47;-48.1167;258587;50;24-jul-04;03:41:00;50.39;32.643;1;8.11912225705329;1;0.09;1;1.28;1;2.08;1;0.52;1;1.85;1;0;4.00;1.12
181C04552_036;FC-12;47;-48.1167;258586;75;24-jul-04;03:41:00;75.14;32.912;1;7.63994626063592;1;-0.68;1;0;1;5.44;1;0.72;1;3.37;1;0;7.56;1.61
181C04552_036;FC-12;47;-48.1167;258585;100;24-jul-04;03:41:00;100.38;33.122;1;7.34885803851321;1;-0.45;1;0;1;7.84;1;0.88;1;6.47;1;0;8.91;1.21
181C04552_036;FC-12;47;-48.1167;258584;130;24-jul-04;03:41:00;131.39;33.337;1;6.45991939095387;1;0.21;1;NaN;9;8.57;1;1.18;1;12.52;1;0;7.26;0.68
