CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TE90;DOXY;OXYM_01;CHL_03;FLOR;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mmol/m**3);(mg/m**3);(mg/m**3);(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18HU14037_1395;401;47.9335;-65.2505;414948;2.08;28-oct-14;03:53:00;29.37;7.3;304.5812;NaN;0.515;0.274;0.105;1;2.28;1;0.525;1;3.32;1;0;4.34;0.69
18HU14037_1395;401;47.9335;-65.2505;414947;5.26;28-oct-14;03:53:00;29.38;7.3;304.75984;6.8215;0.56;0.269;0.1;1;2.275;1;0.52;1;3.35;1;256;4.38;0.68
18HU14037_1395;401;47.9335;-65.2505;414946;15.87;28-oct-14;03:53:00;29.54;7;302.61616;NaN;0.355;0.141;0.14;1;3.255;1;0.64;1;4.875;1;0;5.09;0.67
18HU14037_1395;401;47.9335;-65.2505;414945;25.88;28-oct-14;03:53:00;29.96;6.08;299.93656;NaN;0.16;NaN;0.175;1;4.235;1;0.715;1;6.05;1;0;5.92;0.70
18HU14037_1395;401;47.9335;-65.2505;414944;50.76;28-oct-14;03:53:00;30.92;3.87;281.31334;6.163;0.175;NaN;0.18;1;9.04333;1;1.09667;1;14.435;1;256;8.25;0.63
18HU14037_1395;401;47.9335;-65.2505;414943;61.27;28-oct-14;03:53:00;31.4;2.06;240.40478;5.321;0.28;0.064;0.165;1;12.43;1;1.35667;1;25.07;1;256;9.16;0.50
18HU14037_1396;411;47.8345;-64.2505;414953;2.58;28-oct-14;09:20:00;29.37;8.46;298.01618;NaN;1.155;0.733;0.09;1;1.46;1;0.45;1;1.825;1;0;3.24;0.80
18HU14037_1396;411;47.8345;-64.2505;414952;5.65;28-oct-14;09:20:00;29.37;8.44;298.19482;6.7295;1.14;0.714;0.095;1;1.505;1;0.455;1;1.835;1;256;3.31;0.82
18HU14037_1396;411;47.8345;-64.2505;414951;15.37;28-oct-14;09:20:00;29.4;8.37;302.43752;NaN;1.245;0.889;0.09;1;1.455;1;0.43;1;1.755;1;0;3.38;0.83
18HU14037_1396;411;47.8345;-64.2505;414950;25.58;28-oct-14;09:20:00;30.54;7.94;302.92878;NaN;0.385;0.23;0.055;1;0.935;1;0.45;1;1.965;1;0;2.08;0.48
18HU14037_1396;411;47.8345;-64.2505;414949;36.49;28-oct-14;09:20:00;30.7;4.81;287.74438;6.443;0.265;0.023;0.225;1;6.32;1;0.92;1;8.63;1;256;6.87;0.73
18HU14037_1397;421;47.779;-64.02967;414960;2.08;28-oct-14;11:02:00;29.47;7.78;304.98314;NaN;1.05;0.589;0.09;1;1.575;1;0.44;1;1.255;1;0;3.58;1.25
18HU14037_1397;421;47.779;-64.02967;414958;4.96;28-oct-14;11:02:00;29.47;7.78;305.38508;6.8495;1.07;0.524;0.09;1;1.565;1;0.435;1;1.26;1;256;3.60;1.24
18HU14037_1397;421;47.779;-64.02967;414957;14.87;28-oct-14;11:02:00;29.47;7.78;305.6977;NaN;0.995;0.518;0.09;1;1.57;1;0.44;1;1.27;1;0;3.57;1.24
18HU14037_1397;421;47.779;-64.02967;414956;26.38;28-oct-14;11:02:00;29.47;7.78;304.98314;NaN;1.055;0.504;0.09;1;1.575;1;0.445;1;1.265;1;0;3.54;1.25
18HU14037_1397;421;47.779;-64.02967;414955;49.28;28-oct-14;11:02:00;30.73;5.23;295.38124;6.615;1.055;NaN;0.16;1;5.01;1;0.81333;1;6.19;1;256;6.16;0.81
18HU14037_1397;421;47.779;-64.02967;414954;76.04;28-oct-14;11:02:00;32.15;0.67;268.4066;5.954;0.19;0.111;0.07;1;13.07;1;1.37;1;23.17;1;256;9.54;0.56
18HU14037_1398;431;47.66783;-63.75167;414967;3.17;28-oct-14;12:45:00;29.83;8.44;299.84724;NaN;1.74;1.139;0.04;1;0.595;1;0.355;1;1.855;1;0;1.68;0.32
18HU14037_1398;431;47.66783;-63.75167;414966;5.55;28-oct-14;12:45:00;29.83;8.44;299.98122;6.732;1.695;1.177;0.04;1;0.585;1;0.36;1;1.89;1;256;1.63;0.31
18HU14037_1398;431;47.66783;-63.75167;414965;14.97;28-oct-14;12:45:00;29.83;8.44;300.3385;NaN;1.645;1.13;0.03;1;0.59;1;0.37;1;1.885;1;0;1.59;0.31
18HU14037_1398;431;47.66783;-63.75167;414964;25.09;28-oct-14;12:45:00;30.35;6.47;302.1249;NaN;0.47;0.218;0.09;1;2.005;1;0.535;1;2.315;1;0;3.75;0.87
18HU14037_1398;431;47.66783;-63.75167;414963;50.37;28-oct-14;12:45:00;31.94;1.19;287.02982;NaN;0.235;NaN;0.105;1;11.42333;1;1.23667;1;16.34;1;0;9.24;0.70
18HU14037_1398;431;47.66783;-63.75167;414962;58.8;28-oct-14;12:45:00;31.95;1.08;275.90948;6.1315;0.46;0.042;0.11;1;12.34667;1;1.30333;1;20.11;1;256;9.47;0.61
18HU14037_1399;441;47.50033;-63.25033;414973;3.37;28-oct-14;15:08:00;29.72;9.19;293.32688;NaN;1.945;1.302;0.045;1;0.755;1;0.345;1;2.13;1;0;2.19;0.35
18HU14037_1399;441;47.50033;-63.25033;414972;6.15;28-oct-14;15:08:00;29.72;9.19;293.4162;6.6095;1.9;1.284;0.045;1;0.76;1;0.34;1;2.115;1;256;2.24;0.36
18HU14037_1399;441;47.50033;-63.25033;414971;15.67;28-oct-14;15:08:00;29.72;9.17;293.6395;NaN;1.785;1.345;0.05;1;0.795;1;0.365;1;2.19;1;0;2.18;0.36
18HU14037_1399;441;47.50033;-63.25033;414970;24.39;28-oct-14;15:08:00;30.9;5.13;291.36184;NaN;0.35;0.163;0.16;1;4.71;1;0.79667;1;5.775;1;0;5.91;0.82
18HU14037_1399;441;47.50033;-63.25033;414969;50.07;28-oct-14;15:08:00;31.98;0.39;296.58706;6.9125;0.085;NaN;0.025;1;11.33667;1;1.19333;1;13.66;1;256;9.50;0.83
18HU14037_1399;441;47.50033;-63.25033;414968;74.66;28-oct-14;15:08:00;32.21;0.1;269.0765;5.986;0.185;NaN;0.035;1;14.29333;1;1.44333;1;23.55;1;256;9.90;0.61
18HU14037_1400;451;47.33383;-62.75017;414978;2.58;28-oct-14;17:47:00;29.85;8.97;296.40842;NaN;1.39;0.899;0.04;1;0.76;1;0.365;1;2.205;1;0;2.08;0.34
